B23022_001E,B23022_001M,B23022_002E,B23022_002M,B23022_003E,B23022_003M,B23022_004E,B23022_004M,B23022_005E,B23022_005M,B23022_006E,B23022_006M,B23022_007E,B23022_007M,B23022_008E,B23022_008M,B23022_009E,B23022_009M,B23022_010E,B23022_010M,B23022_011E,B23022_011M,B23022_012E,B23022_012M,B23022_013E,B23022_013M,B23022_014E,B23022_014M,B23022_015E,B23022_015M,B23022_016E,B23022_016M,B23022_017E,B23022_017M,B23022_018E,B23022_018M,B23022_019E,B23022_019M,B23022_020E,B23022_020M,B23022_021E,B23022_021M,B23022_022E,B23022_022M,B23022_023E,B23022_023M,B23022_024E,B23022_024M,B23022_025E,B23022_025M,B23022_026E,B23022_026M,B23022_027E,B23022_027M,B23022_028E,B23022_028M,B23022_029E,B23022_029M,B23022_030E,B23022_030M,B23022_031E,B23022_031M,B23022_032E,B23022_032M,B23022_033E,B23022_033M,B23022_034E,B23022_034M,B23022_035E,B23022_035M,B23022_036E,B23022_036M,B23022_037E,B23022_037M,B23022_038E,B23022_038M,B23022_039E,B23022_039M,B23022_040E,B23022_040M,B23022_041E,B23022_041M,B23022_042E,B23022_042M,B23022_043E,B23022_043M,B23022_044E,B23022_044M,B23022_045E,B23022_045M,B23022_046E,B23022_046M,B23022_047E,B23022_047M,B23022_048E,B23022_048M,B23022_049E,B23022_049M,B23022_001M,B23022_001EA,B23022_001MA,B23022_002M,B23022_002EA,B23022_002MA,B23022_003M,B23022_003EA,B23022_003MA,B23022_004M,B23022_004EA,B23022_004MA,B23022_005M,B23022_005EA,B23022_005MA,B23022_006M,B23022_006EA,B23022_006MA,B23022_007M,B23022_007EA,B23022_007MA,B23022_008M,B23022_008EA,B23022_008MA,B23022_009M,B23022_009EA,B23022_009MA,B23022_010M,B23022_010EA,B23022_010MA,B23022_011M,B23022_011EA,B23022_011MA,B23022_012M,B23022_012EA,B23022_012MA,B23022_013M,B23022_013EA,B23022_013MA,B23022_014M,B23022_014EA,B23022_014MA,B23022_015M,B23022_015EA,B23022_015MA,B23022_016M,B23022_016EA,B23022_016MA,B23022_017M,B23022_017EA,B23022_017MA,B23022_018M,B23022_018EA,B23022_018MA,B23022_019M,B23022_019EA,B23022_019MA,B23022_020M,B23022_020EA,B23022_020MA,B23022_021M,B23022_021EA,B23022_021MA,B23022_022M,B23022_022EA,B23022_022MA,B23022_023M,B23022_023EA,B23022_023MA,B23022_024M,B23022_024EA,B23022_024MA,B23022_025M,B23022_025EA,B23022_025MA,B23022_026M,B23022_026EA,B23022_026MA,B23022_027M,B23022_027EA,B23022_027MA,B23022_028M,B23022_028EA,B23022_028MA,B23022_029M,B23022_029EA,B23022_029MA,B23022_030M,B23022_030EA,B23022_030MA,B23022_031M,B23022_031EA,B23022_031MA,B23022_032M,B23022_032EA,B23022_032MA,B23022_033M,B23022_033EA,B23022_033MA,B23022_034M,B23022_034EA,B23022_034MA,B23022_035M,B23022_035EA,B23022_035MA,B23022_036M,B23022_036EA,B23022_036MA,B23022_037M,B23022_037EA,B23022_037MA,B23022_038M,B23022_038EA,B23022_038MA,B23022_039M,B23022_039EA,B23022_039MA,B23022_040M,B23022_040EA,B23022_040MA,B23022_041M,B23022_041EA,B23022_041MA,B23022_042M,B23022_042EA,B23022_042MA,B23022_043M,B23022_043EA,B23022_043MA,B23022_044M,B23022_044EA,B23022_044MA,B23022_045M,B23022_045EA,B23022_045MA,B23022_046M,B23022_046EA,B23022_046MA,B23022_047M,B23022_047EA,B23022_047MA,B23022_048M,B23022_048EA,B23022_048MA,B23022_049M,B23022_049EA,B23022_049MA,state
8205643,6418,4093164,5359,3291212,13663,2753167,14756,2323718,17536,42372,3111,112744,5622,107453,4866,79571,4223,87309,4261,422234,9325,173403,7771,11312,1583,42868,2568,56418,3667,56099,3340,82134,4561,115811,4984,27826,2531,1704,508,8550,1429,13891,1461,19435,1893,44405,3020,801952,14816,4112479,4928,3068595,14905,2131911,15704,1810272,15535,33816,2895,94937,4205,79654,4252,51370,3304,61862,4160,739275,11912,383920,8777,21479,2308,75638,4051,92788,4908,73582,4021,91868,5206,197409,5952,50205,3118,4742,804,17434,1719,30171,2359,32092,2450,62765,3836,1043884,15351,6418,null,null,5359,null,null,13663,null,null,14756,null,null,17536,null,null,3111,null,null,5622,null,null,4866,null,null,4223,null,null,4261,null,null,9325,null,null,7771,null,null,1583,null,null,2568,null,null,3667,null,null,3340,null,null,4561,null,null,4984,null,null,2531,null,null,508,null,null,1429,null,null,1461,null,null,1893,null,null,3020,null,null,14816,null,null,4928,null,null,14905,null,null,15704,null,null,15535,null,null,2895,null,null,4205,null,null,4252,null,null,3304,null,null,4160,null,null,11912,null,null,8777,null,null,2308,null,null,4051,null,null,4908,null,null,4021,null,null,5206,null,null,5952,null,null,3118,null,null,804,null,null,1719,null,null,2359,null,null,2450,null,null,3836,null,null,15351,null,null,42
700255,1961,343955,1521,277819,3625,225859,4471,187130,4667,4637,1104,9884,1725,10598,1796,5248,1230,8362,1628,41573,3173,16160,2032,1504,567,4883,1138,6936,1306,5110,1075,6980,1487,10387,1477,2567,798,0,208,721,391,1355,565,1800,709,3944,925,66136,3897,356300,1469,269047,5241,180249,5664,154823,5266,1873,669,7861,1483,6812,1346,2693,770,6187,1160,70545,4555,40799,3308,1757,533,5903,1352,7278,1394,6036,1399,8772,1782,18253,2013,3988,928,482,327,1765,545,3031,964,3454,859,5533,1053,87253,5173,1961,null,null,1521,null,null,3625,null,null,4471,null,null,4667,null,null,1104,null,null,1725,null,null,1796,null,null,1230,null,null,1628,null,null,3173,null,null,2032,null,null,567,null,null,1138,null,null,1306,null,null,1075,null,null,1487,null,null,1477,null,null,798,null,null,208,null,null,391,null,null,565,null,null,709,null,null,925,null,null,3897,null,null,1469,null,null,5241,null,null,5664,null,null,5266,null,null,669,null,null,1483,null,null,1346,null,null,770,null,null,1160,null,null,4555,null,null,3308,null,null,533,null,null,1352,null,null,1394,null,null,1399,null,null,1782,null,null,2013,null,null,928,null,null,327,null,null,545,null,null,964,null,null,859,null,null,1053,null,null,5173,null,null,44
3156637,4222,1538925,3723,1193828,8356,1006379,10217,859902,10680,20132,1983,35622,3169,33848,3362,25286,2675,31589,3564,154225,7520,61996,4883,3849,867,17653,2756,19445,2483,19671,2029,31611,3337,33224,2960,9762,1821,410,274,2445,737,3932,1241,5316,1401,11359,1600,345097,8630,1617712,3801,1148269,11507,829263,11432,693919,12698,12859,2183,36083,3306,37835,3467,23953,2554,24614,2800,261367,9079,133434,6977,7749,1437,24968,2293,31976,3710,29599,2692,33641,3361,57639,3881,14331,2026,1524,672,4143,1006,7103,1493,8323,1259,22215,2622,469443,10752,4222,null,null,3723,null,null,8356,null,null,10217,null,null,10680,null,null,1983,null,null,3169,null,null,3362,null,null,2675,null,null,3564,null,null,7520,null,null,4883,null,null,867,null,null,2756,null,null,2483,null,null,2029,null,null,3337,null,null,2960,null,null,1821,null,null,274,null,null,737,null,null,1241,null,null,1401,null,null,1600,null,null,8630,null,null,3801,null,null,11507,null,null,11432,null,null,12698,null,null,2183,null,null,3306,null,null,3467,null,null,2554,null,null,2800,null,null,9079,null,null,6977,null,null,1437,null,null,2293,null,null,3710,null,null,2692,null,null,3361,null,null,3881,null,null,2026,null,null,672,null,null,1006,null,null,1493,null,null,1259,null,null,2622,null,null,10752,null,null,45
535948,2185,274741,2215,240929,3126,202657,3368,173258,3636,3269,962,6347,1234,6759,1119,5307,1077,7717,1250,30690,2930,13441,1920,883,361,3271,1180,4090,958,3529,946,5476,1152,7582,1511,2182,813,200,156,429,226,606,355,1527,532,2638,772,33812,2519,261207,2026,211287,2911,151840,3430,126614,3292,2398,666,6556,1293,7172,1247,3533,991,5567,1001,46454,2885,26656,2368,839,322,3731,811,5761,1075,4037,976,5430,1104,12993,1432,4155,965,563,335,701,333,1863,674,1749,602,3962,787,49920,2852,2185,null,null,2215,null,null,3126,null,null,3368,null,null,3636,null,null,962,null,null,1234,null,null,1119,null,null,1077,null,null,1250,null,null,2930,null,null,1920,null,null,361,null,null,1180,null,null,958,null,null,946,null,null,1152,null,null,1511,null,null,813,null,null,156,null,null,226,null,null,355,null,null,532,null,null,772,null,null,2519,null,null,2026,null,null,2911,null,null,3430,null,null,3292,null,null,666,null,null,1293,null,null,1247,null,null,991,null,null,1001,null,null,2885,null,null,2368,null,null,322,null,null,811,null,null,1075,null,null,976,null,null,1104,null,null,1432,null,null,965,null,null,335,null,null,333,null,null,674,null,null,602,null,null,787,null,null,2852,null,null,46
4275460,5782,2103912,5182,1634317,11686,1381831,11301,1185088,12308,22497,2430,55163,3528,46657,3857,35225,3298,37201,3428,203257,8105,93402,4950,5633,1229,18826,2343,30032,3166,25584,2607,29780,3030,49229,3019,10532,1553,826,465,4653,1107,5193,1079,7923,1503,20102,2100,469595,10614,2171548,4167,1509867,11446,1094122,11686,921910,11707,19225,2103,49802,3832,44803,3908,27025,2894,31357,3034,339661,7672,174758,6369,10291,1854,36124,3210,42546,3337,33903,3161,42039,3226,76084,4390,21472,2114,1895,702,5377,979,7954,1474,11400,1846,27986,2555,661681,11430,5782,null,null,5182,null,null,11686,null,null,11301,null,null,12308,null,null,2430,null,null,3528,null,null,3857,null,null,3298,null,null,3428,null,null,8105,null,null,4950,null,null,1229,null,null,2343,null,null,3166,null,null,2607,null,null,3030,null,null,3019,null,null,1553,null,null,465,null,null,1107,null,null,1079,null,null,1503,null,null,2100,null,null,10614,null,null,4167,null,null,11446,null,null,11686,null,null,11707,null,null,2103,null,null,3832,null,null,3908,null,null,2894,null,null,3034,null,null,7672,null,null,6369,null,null,1854,null,null,3210,null,null,3337,null,null,3161,null,null,3226,null,null,4390,null,null,2114,null,null,702,null,null,979,null,null,1474,null,null,1846,null,null,2555,null,null,11430,null,null,47
18015464,9904,9024250,8092,7304702,20820,6273394,26923,5379167,24983,106241,5799,229933,8495,232027,9617,154424,6475,171602,7078,846759,19056,387527,12904,21551,2418,76697,5086,115208,5709,103945,6161,141831,7599,184549,8307,52039,4609,5072,1342,12148,1622,17819,2086,23811,2576,73660,4902,1719548,21791,8991214,8080,6233895,26285,4599419,30515,3859990,28944,76727,4769,200116,8680,183413,8818,132965,7674,146208,7357,1337281,20275,691772,18150,34204,3371,119121,5729,163239,7485,143003,6739,185942,8049,297195,8667,85858,5497,7164,1543,23823,2594,32248,2765,42472,2747,105630,5153,2757319,26825,9904,null,null,8092,null,null,20820,null,null,26923,null,null,24983,null,null,5799,null,null,8495,null,null,9617,null,null,6475,null,null,7078,null,null,19056,null,null,12904,null,null,2418,null,null,5086,null,null,5709,null,null,6161,null,null,7599,null,null,8307,null,null,4609,null,null,1342,null,null,1622,null,null,2086,null,null,2576,null,null,4902,null,null,21791,null,null,8080,null,null,26285,null,null,30515,null,null,28944,null,null,4769,null,null,8680,null,null,8818,null,null,7674,null,null,7357,null,null,20275,null,null,18150,null,null,3371,null,null,5729,null,null,7485,null,null,6739,null,null,8049,null,null,8667,null,null,5497,null,null,1543,null,null,2594,null,null,2765,null,null,2747,null,null,5153,null,null,26825,null,null,48
1909176,3955,967400,3168,840894,5795,689101,7871,595488,7562,11664,1744,28430,3059,22161,2380,16407,2506,14951,1960,122553,5805,57248,4219,3985,934,12987,1699,15211,1842,14560,1882,18562,2140,29240,2386,7014,1060,668,307,2629,733,3989,1048,5594,1289,9346,1219,126506,5546,941776,2894,692804,7726,412279,6701,344817,6740,6267,1055,19551,1920,16576,2252,13173,2418,11895,1947,209811,6597,109106,5838,7866,1624,23482,2053,28881,2553,19395,2131,21081,2238,70714,4147,19254,2490,1586,511,6169,1131,12049,1607,8511,1230,23145,2333,248972,7450,3955,null,null,3168,null,null,5795,null,null,7871,null,null,7562,null,null,1744,null,null,3059,null,null,2380,null,null,2506,null,null,1960,null,null,5805,null,null,4219,null,null,934,null,null,1699,null,null,1842,null,null,1882,null,null,2140,null,null,2386,null,null,1060,null,null,307,null,null,733,null,null,1048,null,null,1289,null,null,1219,null,null,5546,null,null,2894,null,null,7726,null,null,6701,null,null,6740,null,null,1055,null,null,1920,null,null,2252,null,null,2418,null,null,1947,null,null,6597,null,null,5838,null,null,1624,null,null,2053,null,null,2553,null,null,2131,null,null,2238,null,null,4147,null,null,2490,null,null,511,null,null,1131,null,null,1607,null,null,1230,null,null,2333,null,null,7450,null,null,49
405921,1490,201910,1434,169445,2420,139449,2482,116077,2591,2585,694,6760,942,5739,1197,4152,837,4136,781,23295,2202,8744,1380,812,344,3294,978,3405,779,3107,733,3933,994,6701,989,1353,560,55,84,725,353,1130,424,943,374,2495,557,32465,2313,204011,1262,164921,2634,111231,2673,95203,2829,1619,495,5899,899,2964,782,3215,929,2331,573,40902,2685,20757,1795,1112,388,5348,972,4823,904,4691,1088,4171,823,12788,1500,2686,655,760,528,1247,436,2458,569,2575,719,3062,612,39090,2425,1490,null,null,1434,null,null,2420,null,null,2482,null,null,2591,null,null,694,null,null,942,null,null,1197,null,null,837,null,null,781,null,null,2202,null,null,1380,null,null,344,null,null,978,null,null,779,null,null,733,null,null,994,null,null,989,null,null,560,null,null,84,null,null,353,null,null,424,null,null,374,null,null,557,null,null,2313,null,null,1262,null,null,2634,null,null,2673,null,null,2829,null,null,495,null,null,899,null,null,782,null,null,929,null,null,573,null,null,2685,null,null,1795,null,null,388,null,null,972,null,null,904,null,null,1088,null,null,823,null,null,1500,null,null,655,null,null,528,null,null,436,null,null,569,null,null,719,null,null,612,null,null,2425,null,null,50
5533046,7258,2749591,5873,2281037,10567,1917535,11809,1669676,12603,33381,3139,69975,5130,57420,4552,40606,3347,46477,3313,290711,8364,124313,5849,7231,1458,27749,2699,37803,3354,39318,3600,54297,3638,72791,4035,16562,2199,928,418,3720,907,10228,1301,10564,1675,30789,2971,468554,10821,2783455,5895,2094600,13612,1516478,12369,1275527,12151,26415,2799,81096,4410,50961,4579,34727,3141,47752,4137,456847,8733,218804,6829,16082,1651,48128,2915,58990,4013,51579,3838,63264,4246,121275,5719,27493,2430,2555,604,12561,1709,17292,2122,20158,2194,41216,3628,688855,14228,7258,null,null,5873,null,null,10567,null,null,11809,null,null,12603,null,null,3139,null,null,5130,null,null,4552,null,null,3347,null,null,3313,null,null,8364,null,null,5849,null,null,1458,null,null,2699,null,null,3354,null,null,3600,null,null,3638,null,null,4035,null,null,2199,null,null,418,null,null,907,null,null,1301,null,null,1675,null,null,2971,null,null,10821,null,null,5895,null,null,13612,null,null,12369,null,null,12151,null,null,2799,null,null,4410,null,null,4579,null,null,3141,null,null,4137,null,null,8733,null,null,6829,null,null,1651,null,null,2915,null,null,4013,null,null,3838,null,null,4246,null,null,5719,null,null,2430,null,null,604,null,null,1709,null,null,2122,null,null,2194,null,null,3628,null,null,14228,null,null,51
4762711,5564,2407760,4415,1994357,9694,1666045,12008,1407200,12724,33176,3028,69626,4387,64152,4476,45816,3180,46075,3690,258350,7397,111659,6133,7726,1330,26894,3090,39825,2976,29688,2394,42558,3878,69962,4453,15679,2151,882,403,4606,1004,7243,1330,11074,1792,30478,2768,413403,10459,2354951,4168,1729370,10436,1166036,11255,958276,11723,21366,2333,57303,3903,51615,3905,37758,3567,39718,3235,454991,8098,236555,6588,13343,1677,50063,3567,57742,3616,44097,3822,53191,3908,108343,5451,29469,2872,2089,666,9045,1558,14417,1817,15467,1825,37856,2879,625581,10551,5564,null,null,4415,null,null,9694,null,null,12008,null,null,12724,null,null,3028,null,null,4387,null,null,4476,null,null,3180,null,null,3690,null,null,7397,null,null,6133,null,null,1330,null,null,3090,null,null,2976,null,null,2394,null,null,3878,null,null,4453,null,null,2151,null,null,403,null,null,1004,null,null,1330,null,null,1792,null,null,2768,null,null,10459,null,null,4168,null,null,10436,null,null,11255,null,null,11723,null,null,2333,null,null,3903,null,null,3905,null,null,3567,null,null,3235,null,null,8098,null,null,6588,null,null,1677,null,null,3567,null,null,3616,null,null,3822,null,null,3908,null,null,5451,null,null,2872,null,null,666,null,null,1558,null,null,1817,null,null,1825,null,null,2879,null,null,10551,null,null,53
1155325,2864,577372,2639,406185,5505,339316,5739,280278,5345,5858,1257,15177,2063,14413,1878,11226,1709,12364,1719,53056,3676,21711,2697,1381,712,3721,990,6501,1340,7899,1376,11843,1856,13813,1709,4294,1082,0,193,618,385,1663,599,2239,847,4999,1008,171187,5807,577953,2657,378907,5967,269246,5978,225066,6114,4373,1234,13093,1959,9159,1247,8329,1834,9226,1455,89594,4664,45655,2989,2636,700,8746,1650,8485,1557,11261,2180,12811,1957,20067,2063,5975,1169,561,468,1581,675,2521,757,2994,959,6435,1219,199046,6190,2864,null,null,2639,null,null,5505,null,null,5739,null,null,5345,null,null,1257,null,null,2063,null,null,1878,null,null,1709,null,null,1719,null,null,3676,null,null,2697,null,null,712,null,null,990,null,null,1340,null,null,1376,null,null,1856,null,null,1709,null,null,1082,null,null,193,null,null,385,null,null,599,null,null,847,null,null,1008,null,null,5807,null,null,2657,null,null,5967,null,null,5978,null,null,6114,null,null,1234,null,null,1959,null,null,1247,null,null,1834,null,null,1455,null,null,4664,null,null,2989,null,null,700,null,null,1650,null,null,1557,null,null,2180,null,null,1957,null,null,2063,null,null,1169,null,null,468,null,null,675,null,null,757,null,null,959,null,null,1219,null,null,6190,null,null,54
3719634,3849,1874810,3437,1607871,8283,1341100,9254,1140937,9857,24019,2443,60148,3439,49578,3102,31541,2691,34877,3039,203529,5580,90592,4648,5095,993,24518,2212,31993,2753,22422,2339,28909,2388,63242,3657,16087,2018,1414,416,4966,899,8340,1088,10220,1373,22215,2075,266939,7523,1844824,3753,1484976,8081,988661,9806,841229,9824,17870,1892,53724,3590,33344,2534,23215,2524,19279,1877,395392,8426,227552,7561,13497,1780,40799,2806,46736,3261,34215,2750,32593,2386,100923,4017,30274,2383,4254,978,9725,1360,12327,1412,15469,1499,28874,2485,359848,7203,3849,null,null,3437,null,null,8283,null,null,9254,null,null,9857,null,null,2443,null,null,3439,null,null,3102,null,null,2691,null,null,3039,null,null,5580,null,null,4648,null,null,993,null,null,2212,null,null,2753,null,null,2339,null,null,2388,null,null,3657,null,null,2018,null,null,416,null,null,899,null,null,1088,null,null,1373,null,null,2075,null,null,7523,null,null,3753,null,null,8081,null,null,9806,null,null,9824,null,null,1892,null,null,3590,null,null,2534,null,null,2524,null,null,1877,null,null,8426,null,null,7561,null,null,1780,null,null,2806,null,null,3261,null,null,2750,null,null,2386,null,null,4017,null,null,2383,null,null,978,null,null,1360,null,null,1412,null,null,1499,null,null,2485,null,null,7203,null,null,55
372111,2224,192306,2060,167242,3055,139966,3379,117724,3754,3509,1139,6074,1187,5207,1328,4211,1187,3241,887,22192,2368,9049,1631,467,352,2987,1136,3261,921,2502,784,3926,876,5084,1127,1302,652,149,187,401,320,521,332,827,466,1884,618,25064,2707,179805,1814,138556,3146,96666,2734,76988,3607,1811,636,5999,1470,4629,1142,4379,1159,2860,1027,32542,2526,16434,2196,1601,654,2019,610,4737,1335,3649,1030,4102,901,9348,1414,3240,780,202,176,1066,716,1720,699,991,456,2129,678,41249,2903,2224,null,null,2060,null,null,3055,null,null,3379,null,null,3754,null,null,1139,null,null,1187,null,null,1328,null,null,1187,null,null,887,null,null,2368,null,null,1631,null,null,352,null,null,1136,null,null,921,null,null,784,null,null,876,null,null,1127,null,null,652,null,null,187,null,null,320,null,null,332,null,null,466,null,null,618,null,null,2707,null,null,1814,null,null,3146,null,null,2734,null,null,3607,null,null,636,null,null,1470,null,null,1142,null,null,1159,null,null,1027,null,null,2526,null,null,2196,null,null,654,null,null,610,null,null,1335,null,null,1030,null,null,901,null,null,1414,null,null,780,null,null,176,null,null,716,null,null,699,null,null,456,null,null,678,null,null,2903,null,null,56
2163455,2920,1035993,2287,567075,7293,409502,7483,367256,7068,3133,1003,6245,1464,9505,2021,11059,1937,12304,2263,132632,5847,87917,4957,1292,551,6299,1021,10652,1916,12109,1902,14363,2040,24941,2590,12329,1920,403,314,678,472,1896,758,3401,970,6234,1290,468918,7421,1127462,2324,520369,8803,344980,8864,311262,8862,2849,740,7309,1579,7049,1546,7704,1630,8807,1669,147607,6828,102139,4864,1967,743,5791,1434,8765,1618,13443,2129,15502,2338,27782,2875,14228,1963,248,196,1172,552,2619,878,3521,1172,5994,1417,607093,9237,2920,null,null,2287,null,null,7293,null,null,7483,null,null,7068,null,null,1003,null,null,1464,null,null,2021,null,null,1937,null,null,2263,null,null,5847,null,null,4957,null,null,551,null,null,1021,null,null,1916,null,null,1902,null,null,2040,null,null,2590,null,null,1920,null,null,314,null,null,472,null,null,758,null,null,970,null,null,1290,null,null,7421,null,null,2324,null,null,8803,null,null,8864,null,null,8862,null,null,740,null,null,1579,null,null,1546,null,null,1630,null,null,1669,null,null,6828,null,null,4864,null,null,743,null,null,1434,null,null,1618,null,null,2129,null,null,2338,null,null,2875,null,null,1963,null,null,196,null,null,552,null,null,878,null,null,1172,null,null,1417,null,null,9237,null,null,72
3113789,6047,1522968,4633,1114982,9292,942709,10935,807767,10066,14267,1759,31955,2940,35898,3094,26048,2939,26774,2976,139402,6473,56449,4247,4144,1144,14073,2172,22031,2713,18664,2741,24041,2761,32871,3256,9657,1750,939,535,1461,694,3513,1337,3568,1230,13733,1953,407986,10193,1590821,4535,1057607,10156,760327,10210,646225,10641,12461,2024,29410,3010,28693,3207,19087,2570,24451,2644,245249,7239,126739,5775,5821,1191,21342,2566,30768,2995,29026,3099,31553,2856,52031,3801,14366,2219,1403,575,4941,1272,8548,1681,7589,1232,15184,2361,533214,10323,6047,null,null,4633,null,null,9292,null,null,10935,null,null,10066,null,null,1759,null,null,2940,null,null,3094,null,null,2939,null,null,2976,null,null,6473,null,null,4247,null,null,1144,null,null,2172,null,null,2713,null,null,2741,null,null,2761,null,null,3256,null,null,1750,null,null,535,null,null,694,null,null,1337,null,null,1230,null,null,1953,null,null,10193,null,null,4535,null,null,10156,null,null,10210,null,null,10641,null,null,2024,null,null,3010,null,null,3207,null,null,2570,null,null,2644,null,null,7239,null,null,5775,null,null,1191,null,null,2566,null,null,2995,null,null,3099,null,null,2856,null,null,3801,null,null,2219,null,null,575,null,null,1272,null,null,1681,null,null,1232,null,null,2361,null,null,10323,null,null,01
499256,1760,264901,2290,226616,3051,189616,3861,136325,4059,4869,1150,11685,1685,14104,2172,12415,1810,10218,1454,30801,2722,13505,2038,282,171,2284,639,4614,1231,4456,1207,5660,1109,6199,1212,1174,416,148,139,402,295,878,435,1322,576,2275,668,38285,2589,234355,2157,180951,3503,129637,3989,96061,3386,2826,804,9117,1561,8092,1672,7585,1409,5956,1166,41053,2893,20067,2074,1570,660,3736,897,5657,1216,5935,1329,4088,836,10261,1491,2352,754,160,121,1032,486,2151,835,817,303,3749,598,53404,3104,1760,null,null,2290,null,null,3051,null,null,3861,null,null,4059,null,null,1150,null,null,1685,null,null,2172,null,null,1810,null,null,1454,null,null,2722,null,null,2038,null,null,171,null,null,639,null,null,1231,null,null,1207,null,null,1109,null,null,1212,null,null,416,null,null,139,null,null,295,null,null,435,null,null,576,null,null,668,null,null,2589,null,null,2157,null,null,3503,null,null,3989,null,null,3386,null,null,804,null,null,1561,null,null,1672,null,null,1409,null,null,1166,null,null,2893,null,null,2074,null,null,660,null,null,897,null,null,1216,null,null,1329,null,null,836,null,null,1491,null,null,754,null,null,121,null,null,486,null,null,835,null,null,303,null,null,598,null,null,3104,null,null,02
4313664,3738,2165423,3139,1684880,9336,1391052,11728,1188218,12957,24492,2491,54259,3773,52710,4471,34313,3227,37060,3264,247261,9727,118274,6591,5042,1316,24642,2433,33778,3011,29484,2875,36041,3342,46567,3507,13207,2271,860,499,3341,821,5662,1192,6013,1141,17484,1970,480543,9995,2148241,3440,1476191,10863,1039904,12287,867606,12318,19401,2433,51846,3588,37912,3065,30288,2810,32851,2872,354997,8837,194064,7006,10211,1404,32474,3003,40217,3305,34130,3209,43901,3722,81290,4643,22506,2941,1171,475,6903,1300,9751,1752,13204,1743,27755,2365,672050,10964,3738,null,null,3139,null,null,9336,null,null,11728,null,null,12957,null,null,2491,null,null,3773,null,null,4471,null,null,3227,null,null,3264,null,null,9727,null,null,6591,null,null,1316,null,null,2433,null,null,3011,null,null,2875,null,null,3342,null,null,3507,null,null,2271,null,null,499,null,null,821,null,null,1192,null,null,1141,null,null,1970,null,null,9995,null,null,3440,null,null,10863,null,null,12287,null,null,12318,null,null,2433,null,null,3588,null,null,3065,null,null,2810,null,null,2872,null,null,8837,null,null,7006,null,null,1404,null,null,3003,null,null,3305,null,null,3209,null,null,3722,null,null,4643,null,null,2941,null,null,475,null,null,1300,null,null,1752,null,null,1743,null,null,2365,null,null,10964,null,null,04
1872835,4625,928302,3878,695662,7000,588274,7136,501607,7657,7476,1368,24787,2709,21243,2676,16668,2028,16493,2308,88117,5853,42160,3814,1787,676,7339,1536,11523,2169,9585,1559,15723,2042,19271,2104,5462,1273,605,488,949,386,1315,520,2964,782,7976,1418,232640,7869,944533,3627,644769,8879,470810,8056,399669,7948,7774,1486,21541,2176,19935,2009,9224,1162,12667,1999,141509,5878,76127,4717,3519,979,10120,1964,17944,2268,14366,2142,19433,2389,32450,2706,8935,1341,817,371,3109,1025,4617,1166,5544,1108,9428,1636,299764,8929,4625,null,null,3878,null,null,7000,null,null,7136,null,null,7657,null,null,1368,null,null,2709,null,null,2676,null,null,2028,null,null,2308,null,null,5853,null,null,3814,null,null,676,null,null,1536,null,null,2169,null,null,1559,null,null,2042,null,null,2104,null,null,1273,null,null,488,null,null,386,null,null,520,null,null,782,null,null,1418,null,null,7869,null,null,3627,null,null,8879,null,null,8056,null,null,7948,null,null,1486,null,null,2176,null,null,2009,null,null,1162,null,null,1999,null,null,5878,null,null,4717,null,null,979,null,null,1964,null,null,2268,null,null,2142,null,null,2389,null,null,2706,null,null,1341,null,null,371,null,null,1025,null,null,1166,null,null,1108,null,null,1636,null,null,8929,null,null,05
25843091,10251,13002183,7493,10305902,22333,8455728,28617,7182383,29487,176393,7012,350297,9663,312102,9734,211469,8237,223084,7654,1507853,21322,759874,15543,48761,3723,155849,6182,194551,6625,155724,6759,193094,6503,342321,9790,88617,4871,7554,1324,24122,2378,38472,2985,49124,3659,134432,5888,2696281,22062,12840908,8491,8796173,31400,5997330,27514,4926063,26009,136976,5629,308712,8864,251705,8500,181431,8012,192443,7076,2273165,23362,1240630,17508,83562,4283,231480,8074,270349,9038,202052,7396,245092,8551,525678,9202,153928,6063,12526,1664,43834,3079,73201,4473,78401,4876,163788,5298,4044735,31824,10251,null,null,7493,null,null,22333,null,null,28617,null,null,29487,null,null,7012,null,null,9663,null,null,9734,null,null,8237,null,null,7654,null,null,21322,null,null,15543,null,null,3723,null,null,6182,null,null,6625,null,null,6759,null,null,6503,null,null,9790,null,null,4871,null,null,1324,null,null,2378,null,null,2985,null,null,3659,null,null,5888,null,null,22062,null,null,8491,null,null,31400,null,null,27514,null,null,26009,null,null,5629,null,null,8864,null,null,8500,null,null,8012,null,null,7076,null,null,23362,null,null,17508,null,null,4283,null,null,8074,null,null,9038,null,null,7396,null,null,8551,null,null,9202,null,null,6063,null,null,1664,null,null,3079,null,null,4473,null,null,4876,null,null,5298,null,null,31824,null,null,06
