B17003_001E,B17003_001M,B17003_002E,B17003_002M,B17003_003E,B17003_003M,B17003_004E,B17003_004M,B17003_005E,B17003_005M,B17003_006E,B17003_006M,B17003_007E,B17003_007M,B17003_008E,B17003_008M,B17003_009E,B17003_009M,B17003_010E,B17003_010M,B17003_011E,B17003_011M,B17003_012E,B17003_012M,B17003_013E,B17003_013M,B17003_014E,B17003_014M,B17003_015E,B17003_015M,B17003_016E,B17003_016M,B17003_017E,B17003_017M,B17003_018E,B17003_018M,B17003_019E,B17003_019M,B17003_020E,B17003_020M,B17003_021E,B17003_021M,B17003_022E,B17003_022M,B17003_023E,B17003_023M,B17003_001M,B17003_001EA,B17003_001MA,B17003_002M,B17003_002EA,B17003_002MA,B17003_003M,B17003_003EA,B17003_003MA,B17003_004M,B17003_004EA,B17003_004MA,B17003_005M,B17003_005EA,B17003_005MA,B17003_006M,B17003_006EA,B17003_006MA,B17003_007M,B17003_007EA,B17003_007MA,B17003_008M,B17003_008EA,B17003_008MA,B17003_009M,B17003_009EA,B17003_009MA,B17003_010M,B17003_010EA,B17003_010MA,B17003_011M,B17003_011EA,B17003_011MA,B17003_012M,B17003_012EA,B17003_012MA,B17003_013M,B17003_013EA,B17003_013MA,B17003_014M,B17003_014EA,B17003_014MA,B17003_015M,B17003_015EA,B17003_015MA,B17003_016M,B17003_016EA,B17003_016MA,B17003_017M,B17003_017EA,B17003_017MA,B17003_018M,B17003_018EA,B17003_018MA,B17003_019M,B17003_019EA,B17003_019MA,B17003_020M,B17003_020EA,B17003_020MA,B17003_021M,B17003_021EA,B17003_021MA,B17003_022M,B17003_022EA,B17003_022MA,B17003_023M,B17003_023EA,B17003_023MA,state
3873262,3760,346470,8622,147287,5516,33024,2813,54011,2988,41734,2500,18518,2107,199183,6331,37890,2870,73070,3771,65724,3769,22499,1913,3526792,8994,1744294,6042,134172,4800,550004,8115,539849,7827,520269,8521,1782498,6831,98298,4181,518696,8659,571688,9125,593816,7756,3760,null,null,8622,null,null,5516,null,null,2813,null,null,2988,null,null,2500,null,null,2107,null,null,6331,null,null,2870,null,null,3771,null,null,3769,null,null,1913,null,null,8994,null,null,6042,null,null,4800,null,null,8115,null,null,7827,null,null,8521,null,null,6831,null,null,4181,null,null,8659,null,null,9125,null,null,7756,null,null,55
384371,2083,35527,3547,16231,2336,3579,1375,5902,1303,5028,1147,1722,848,19296,2068,2501,976,6889,1533,7531,1249,2375,868,348844,4109,177835,2957,9758,1619,55757,3347,62090,3392,50230,2643,171009,2457,9723,1467,43343,2459,66639,3427,51304,3143,2083,null,null,3547,null,null,2336,null,null,1375,null,null,1303,null,null,1147,null,null,848,null,null,2068,null,null,976,null,null,1533,null,null,1249,null,null,868,null,null,4109,null,null,2957,null,null,1619,null,null,3347,null,null,3392,null,null,2643,null,null,2457,null,null,1467,null,null,2459,null,null,3427,null,null,3143,null,null,56
2350348,3177,916537,16466,389774,9101,172037,7441,130413,5717,62889,4400,24435,3225,526763,10312,175699,6358,174363,6722,119426,5763,57275,3888,1433811,16523,689031,8659,114716,5723,196201,8010,177492,5224,200622,7569,744780,10798,106597,5269,149722,6063,172841,6521,315620,8657,3177,null,null,16466,null,null,9101,null,null,7441,null,null,5717,null,null,4400,null,null,3225,null,null,10312,null,null,6358,null,null,6722,null,null,5763,null,null,3888,null,null,16523,null,null,8659,null,null,5723,null,null,8010,null,null,5224,null,null,7569,null,null,10798,null,null,5269,null,null,6063,null,null,6521,null,null,8657,null,null,72
3238799,5547,437300,12922,170071,6165,60617,4533,60608,4134,32666,2833,16180,1880,267229,9658,72402,5571,97058,5306,77096,5021,20673,2538,2801499,14205,1346536,7572,179601,6832,411012,8066,394821,9019,361102,8069,1454963,9925,158751,6202,416571,8640,466718,8525,412923,9000,5547,null,null,12922,null,null,6165,null,null,4533,null,null,4134,null,null,2833,null,null,1880,null,null,9658,null,null,5571,null,null,5306,null,null,5021,null,null,2538,null,null,14205,null,null,7572,null,null,6832,null,null,8066,null,null,9019,null,null,8069,null,null,9925,null,null,6202,null,null,8640,null,null,8525,null,null,9000,null,null,01
470550,1802,36339,3280,16692,1734,3194,738,7478,1275,4661,924,1359,423,19647,2456,3631,1082,8312,1215,5377,1576,2327,934,434211,3466,224698,2421,13638,1449,65561,3745,83087,4181,62412,3131,209513,2580,11521,1460,49242,2707,74159,3539,74591,3304,1802,null,null,3280,null,null,1734,null,null,738,null,null,1275,null,null,924,null,null,423,null,null,2456,null,null,1082,null,null,1215,null,null,1576,null,null,934,null,null,3466,null,null,2421,null,null,1449,null,null,3745,null,null,4181,null,null,3131,null,null,2580,null,null,1460,null,null,2707,null,null,3539,null,null,3304,null,null,02
4547329,3331,581326,14956,255556,7992,73605,5036,77471,4602,70463,3684,34017,2888,325770,9826,90649,5600,93249,5327,103188,6011,38684,3179,3966003,15040,1941944,8343,221433,7323,450540,10633,650382,11113,619589,8987,2024059,10173,206817,6660,460718,10896,720504,11120,636020,11494,3331,null,null,14956,null,null,7992,null,null,5036,null,null,4602,null,null,3684,null,null,2888,null,null,9826,null,null,5600,null,null,5327,null,null,6011,null,null,3179,null,null,15040,null,null,8343,null,null,7323,null,null,10633,null,null,11113,null,null,8987,null,null,10173,null,null,6660,null,null,10896,null,null,11120,null,null,11494,null,null,04
1946763,4981,266058,10241,108799,6167,31051,3051,47127,4096,20687,2875,9934,2041,157259,6874,41762,3882,58395,3816,46940,3465,10162,1745,1680705,10767,815093,6580,105993,5465,283046,6949,233853,7757,192201,6555,865612,7880,89277,4668,273598,7288,272707,7286,230030,6574,4981,null,null,10241,null,null,6167,null,null,3051,null,null,4096,null,null,2875,null,null,2041,null,null,6874,null,null,3882,null,null,3816,null,null,3465,null,null,1745,null,null,10767,null,null,6580,null,null,5465,null,null,6949,null,null,7757,null,null,6555,null,null,7880,null,null,4668,null,null,7288,null,null,7286,null,null,6574,null,null,05
25974001,6308,3013388,36129,1273070,20947,437562,13411,332749,10014,303963,11175,198796,7176,1740318,23555,597636,12751,440322,13252,461989,12222,240371,7492,22960613,36546,11347861,20602,1768698,19157,2309799,26589,3255079,26283,4014285,25353,11612752,24018,1710867,19167,2205489,22221,3522251,22524,4174145,25211,6308,null,null,36129,null,null,20947,null,null,13411,null,null,10014,null,null,11175,null,null,7176,null,null,23555,null,null,12751,null,null,13252,null,null,12222,null,null,7492,null,null,36546,null,null,20602,null,null,19157,null,null,26589,null,null,26283,null,null,25353,null,null,24018,null,null,19167,null,null,22221,null,null,22524,null,null,25211,null,null,06
3691894,4154,323905,9770,138996,5491,30749,3279,43410,2898,39097,3155,25740,2504,184909,7288,39320,4130,50469,3415,61694,3697,33426,2951,3367989,10784,1683564,6385,129442,5527,361077,9651,486961,8426,706084,9116,1684425,7947,111300,4569,340073,8089,509983,9135,723069,9767,4154,null,null,9770,null,null,5491,null,null,3279,null,null,2898,null,null,3155,null,null,2504,null,null,7288,null,null,4130,null,null,3415,null,null,3697,null,null,2951,null,null,10784,null,null,6385,null,null,5527,null,null,9651,null,null,8426,null,null,9116,null,null,7947,null,null,4569,null,null,8089,null,null,9135,null,null,9767,null,null,08
2426959,2309,201299,9116,80818,5097,22699,2945,29685,2708,15454,2115,12980,2163,120481,5865,30256,3284,42173,3393,28978,3317,19074,2153,2225660,9120,1071362,5191,86785,5029,301033,7439,250303,6346,433241,7406,1154298,5617,84566,4840,286657,8080,299167,7516,483908,7925,2309,null,null,9116,null,null,5097,null,null,2945,null,null,2708,null,null,2115,null,null,2163,null,null,5865,null,null,3284,null,null,3393,null,null,3317,null,null,2153,null,null,9120,null,null,5191,null,null,5029,null,null,7439,null,null,6346,null,null,7406,null,null,5617,null,null,4840,null,null,8080,null,null,7516,null,null,7925,null,null,09
652767,1183,58777,4212,22557,2677,4426,984,10855,1807,4528,1165,2748,693,36220,3099,7163,1366,15868,2230,9191,1368,3998,978,593990,4275,284481,2617,31317,2963,89150,4631,71187,3901,92827,4488,309509,3232,23830,2609,92833,4745,87967,4453,104879,4162,1183,null,null,4212,null,null,2677,null,null,984,null,null,1807,null,null,1165,null,null,693,null,null,3099,null,null,1366,null,null,2230,null,null,1368,null,null,978,null,null,4275,null,null,2617,null,null,2963,null,null,4631,null,null,3901,null,null,4488,null,null,3232,null,null,2609,null,null,4745,null,null,4453,null,null,4162,null,null,10
474099,770,68919,5584,28529,3201,6647,1426,9257,1625,4784,881,7841,1770,40390,3638,9104,1882,12012,1990,10077,2002,9197,1856,405180,5664,194055,3049,13674,2245,30368,2797,27570,2808,122443,3408,211125,3751,14030,1950,31980,2851,32832,2491,132283,3664,770,null,null,5584,null,null,3201,null,null,1426,null,null,1625,null,null,881,null,null,1770,null,null,3638,null,null,1882,null,null,1990,null,null,2002,null,null,1856,null,null,5664,null,null,3049,null,null,2245,null,null,2797,null,null,2808,null,null,3408,null,null,3751,null,null,1950,null,null,2851,null,null,2491,null,null,3664,null,null,11
