B06010_001E,B06010_001M,B06010_002E,B06010_002M,B06010_003E,B06010_003M,B06010_004E,B06010_004M,B06010_005E,B06010_005M,B06010_006E,B06010_006M,B06010_007E,B06010_007M,B06010_008E,B06010_008M,B06010_009E,B06010_009M,B06010_010E,B06010_010M,B06010_011E,B06010_011M,B06010_012E,B06010_012M,B06010_013E,B06010_013M,B06010_014E,B06010_014M,B06010_015E,B06010_015M,B06010_016E,B06010_016M,B06010_017E,B06010_017M,B06010_018E,B06010_018M,B06010_019E,B06010_019M,B06010_020E,B06010_020M,B06010_021E,B06010_021M,B06010_022E,B06010_022M,B06010_023E,B06010_023M,B06010_024E,B06010_024M,B06010_025E,B06010_025M,B06010_026E,B06010_026M,B06010_027E,B06010_027M,B06010_028E,B06010_028M,B06010_029E,B06010_029M,B06010_030E,B06010_030M,B06010_031E,B06010_031M,B06010_032E,B06010_032M,B06010_033E,B06010_033M,B06010_034E,B06010_034M,B06010_035E,B06010_035M,B06010_036E,B06010_036M,B06010_037E,B06010_037M,B06010_038E,B06010_038M,B06010_039E,B06010_039M,B06010_040E,B06010_040M,B06010_041E,B06010_041M,B06010_042E,B06010_042M,B06010_043E,B06010_043M,B06010_044E,B06010_044M,B06010_045E,B06010_045M,B06010_046E,B06010_046M,B06010_047E,B06010_047M,B06010_048E,B06010_048M,B06010_049E,B06010_049M,B06010_050E,B06010_050M,B06010_051E,B06010_051M,B06010_052E,B06010_052M,B06010_053E,B06010_053M,B06010_054E,B06010_054M,B06010_055E,B06010_055M,B06010_001M,B06010_001EA,B06010_001MA,B06010_002M,B06010_002EA,B06010_002MA,B06010_003M,B06010_003EA,B06010_003MA,B06010_004M,B06010_004EA,B06010_004MA,B06010_005M,B06010_005EA,B06010_005MA,B06010_006M,B06010_006EA,B06010_006MA,B06010_007M,B06010_007EA,B06010_007MA,B06010_008M,B06010_008EA,B06010_008MA,B06010_009M,B06010_009EA,B06010_009MA,B06010_010M,B06010_010EA,B06010_010MA,B06010_011M,B06010_011EA,B06010_011MA,B06010_012M,B06010_012EA,B06010_012MA,B06010_013M,B06010_013EA,B06010_013MA,B06010_014M,B06010_014EA,B06010_014MA,B06010_015M,B06010_015EA,B06010_015MA,B06010_016M,B06010_016EA,B06010_016MA,B06010_017M,B06010_017EA,B06010_017MA,B06010_018M,B06010_018EA,B06010_018MA,B06010_019M,B06010_019EA,B06010_019MA,B06010_020M,B06010_020EA,B06010_020MA,B06010_021M,B06010_021EA,B06010_021MA,B06010_022M,B06010_022EA,B06010_022MA,B06010_023M,B06010_023EA,B06010_023MA,B06010_024M,B06010_024EA,B06010_024MA,B06010_025M,B06010_025EA,B06010_025MA,B06010_026M,B06010_026EA,B06010_026MA,B06010_027M,B06010_027EA,B06010_027MA,B06010_028M,B06010_028EA,B06010_028MA,B06010_029M,B06010_029EA,B06010_029MA,B06010_030M,B06010_030EA,B06010_030MA,B06010_031M,B06010_031EA,B06010_031MA,B06010_032M,B06010_032EA,B06010_032MA,B06010_033M,B06010_033EA,B06010_033MA,B06010_034M,B06010_034EA,B06010_034MA,B06010_035M,B06010_035EA,B06010_035MA,B06010_036M,B06010_036EA,B06010_036MA,B06010_037M,B06010_037EA,B06010_037MA,B06010_038M,B06010_038EA,B06010_038MA,B06010_039M,B06010_039EA,B06010_039MA,B06010_040M,B06010_040EA,B06010_040MA,B06010_041M,B06010_041EA,B06010_041MA,B06010_042M,B06010_042EA,B06010_042MA,B06010_043M,B06010_043EA,B06010_043MA,B06010_044M,B06010_044EA,B06010_044MA,B06010_045M,B06010_045EA,B06010_045MA,B06010_046M,B06010_046EA,B06010_046MA,B06010_047M,B06010_047EA,B06010_047MA,B06010_048M,B06010_048EA,B06010_048MA,B06010_049M,B06010_049EA,B06010_049MA,B06010_050M,B06010_050EA,B06010_050MA,B06010_051M,B06010_051EA,B06010_051MA,B06010_052M,B06010_052EA,B06010_052MA,B06010_053M,B06010_053EA,B06010_053MA,B06010_054M,B06010_054EA,B06010_054MA,B06010_055M,B06010_055EA,B06010_055MA,state
9469520,3558,1025437,15592,8444083,16168,1656372,18954,836809,12416,1381146,17922,1133724,14813,1244611,15764,838417,11978,354714,8183,998290,14399,6821539,25258,747550,13552,6073989,25472,1207488,15039,597550,11182,987258,14856,833360,12885,930645,14491,607890,12183,261440,6814,648358,10561,2081417,21947,183695,6891,1897722,19911,351376,10506,191489,5516,307661,8985,240066,6995,260388,7240,191549,5880,76774,3667,278419,9009,81925,5662,9645,1775,72280,5153,16485,2329,6938,1599,11725,1997,9704,1754,11044,1812,5789,1119,2368,641,8227,1359,484639,12587,84547,5501,400092,10597,81023,5962,40832,3583,74502,4656,50594,4013,42534,3522,33189,3099,14132,1783,63286,4160,3558,null,null,15592,null,null,16168,null,null,18954,null,null,12416,null,null,17922,null,null,14813,null,null,15764,null,null,11978,null,null,8183,null,null,14399,null,null,25258,null,null,13552,null,null,25472,null,null,15039,null,null,11182,null,null,14856,null,null,12885,null,null,14491,null,null,12183,null,null,6814,null,null,10561,null,null,21947,null,null,6891,null,null,19911,null,null,10506,null,null,5516,null,null,8985,null,null,6995,null,null,7240,null,null,5880,null,null,3667,null,null,9009,null,null,5662,null,null,1775,null,null,5153,null,null,2329,null,null,1599,null,null,1997,null,null,1754,null,null,1812,null,null,1119,null,null,641,null,null,1359,null,null,12587,null,null,5501,null,null,10597,null,null,5962,null,null,3583,null,null,4656,null,null,4013,null,null,3522,null,null,3099,null,null,1783,null,null,4160,null,null,39
3117282,1894,432119,6738,2685163,6835,542085,9508,288993,6918,460488,7893,371208,9534,393083,8120,235943,5993,104047,3759,289316,6462,1744208,14714,247476,5479,1496732,13190,319562,8035,163993,5126,254561,5997,206189,7313,220479,6564,131251,4701,53785,2850,146912,5403,1124578,14517,135949,4592,988629,12579,184180,5180,103732,4034,164267,5212,129683,5123,144225,5664,92487,3154,44987,2663,125068,4995,29240,2809,3955,802,25285,2593,3855,947,2797,898,4159,978,4092,952,4193,1063,1735,544,1134,432,3320,679,219256,5683,44739,3410,174517,5036,34488,2786,18471,1923,37501,3543,31244,2344,24186,2103,10470,1538,4141,906,14016,1576,1894,null,null,6738,null,null,6835,null,null,9508,null,null,6918,null,null,7893,null,null,9534,null,null,8120,null,null,5993,null,null,3759,null,null,6462,null,null,14714,null,null,5479,null,null,13190,null,null,8035,null,null,5126,null,null,5997,null,null,7313,null,null,6564,null,null,4701,null,null,2850,null,null,5403,null,null,14517,null,null,4592,null,null,12579,null,null,5180,null,null,4034,null,null,5212,null,null,5123,null,null,5664,null,null,3154,null,null,2663,null,null,4995,null,null,2809,null,null,802,null,null,2593,null,null,947,null,null,898,null,null,978,null,null,952,null,null,1063,null,null,544,null,null,432,null,null,679,null,null,5683,null,null,3410,null,null,5036,null,null,2786,null,null,1923,null,null,3543,null,null,2344,null,null,2103,null,null,1538,null,null,906,null,null,1576,null,null,40
3374727,2063,375831,10146,2998896,9882,564250,12480,307127,7918,497014,10052,388279,10882,409521,9877,285575,8527,127948,5522,419182,9332,1318468,16588,181584,6412,1136884,15634,251947,8324,112766,5050,183582,6530,144247,6843,153310,7186,113478,5529,49108,3371,128446,4702,1637347,16661,135483,6974,1501864,15434,250752,8294,153863,5581,241785,7132,192542,6494,207826,7725,146347,6642,67402,3888,241347,7097,39945,3558,3885,1149,36060,3131,8603,1596,2547,666,3737,996,5411,1445,4769,1149,3310,913,1758,576,5925,1126,378967,10491,54879,4540,324088,9698,52948,4245,37951,3958,67910,5556,46079,3610,43616,3559,22440,2276,9680,2093,43464,3384,2063,null,null,10146,null,null,9882,null,null,12480,null,null,7918,null,null,10052,null,null,10882,null,null,9877,null,null,8527,null,null,5522,null,null,9332,null,null,16588,null,null,6412,null,null,15634,null,null,8324,null,null,5050,null,null,6530,null,null,6843,null,null,7186,null,null,5529,null,null,3371,null,null,4702,null,null,16661,null,null,6974,null,null,15434,null,null,8294,null,null,5581,null,null,7132,null,null,6494,null,null,7725,null,null,6642,null,null,3888,null,null,7097,null,null,3558,null,null,1149,null,null,3131,null,null,1596,null,null,666,null,null,996,null,null,1445,null,null,1149,null,null,913,null,null,576,null,null,1126,null,null,10491,null,null,4540,null,null,9698,null,null,4245,null,null,3958,null,null,5556,null,null,3610,null,null,3559,null,null,2276,null,null,2093,null,null,3384,null,null,41
10585604,2792,1185491,15631,9400113,15567,1785073,18670,895444,12997,1512600,15934,1221253,14083,1337037,14266,939174,12769,414799,9740,1294733,13861,7397335,26396,780249,11424,6617086,26990,1232739,17408,642579,12472,1091064,14052,884088,11942,978280,12095,678741,10651,292909,8305,816686,11566,2164506,25404,229426,7963,1935080,24112,369088,9783,162591,5776,272645,9122,226735,6243,262686,7605,195994,6431,91524,4155,353817,8631,202943,8170,29599,3121,173344,7377,52736,4329,24619,2672,27252,2460,19617,2193,19435,2734,10728,1947,5503,1338,13454,1763,820820,17234,146217,7576,674603,14415,130510,6803,65655,4897,121639,5381,90813,5758,76636,4842,53711,4048,24863,2993,110776,4274,2792,null,null,15631,null,null,15567,null,null,18670,null,null,12997,null,null,15934,null,null,14083,null,null,14266,null,null,12769,null,null,9740,null,null,13861,null,null,26396,null,null,11424,null,null,26990,null,null,17408,null,null,12472,null,null,14052,null,null,11942,null,null,12095,null,null,10651,null,null,8305,null,null,11566,null,null,25404,null,null,7963,null,null,24112,null,null,9783,null,null,5776,null,null,9122,null,null,6243,null,null,7605,null,null,6431,null,null,4155,null,null,8631,null,null,8170,null,null,3121,null,null,7377,null,null,4329,null,null,2672,null,null,2460,null,null,2193,null,null,2734,null,null,1947,null,null,1338,null,null,1763,null,null,17234,null,null,7576,null,null,14415,null,null,6803,null,null,4897,null,null,5381,null,null,5758,null,null,4842,null,null,4048,null,null,2993,null,null,4274,null,null,42
886433,992,92147,4906,794286,4950,152463,6609,77129,4439,112765,6019,99960,5111,110790,4907,84230,4277,38476,3190,118473,4722,456783,7426,43053,3683,413730,7519,74893,4800,41468,3777,59677,3771,54243,4307,62304,3789,43788,3128,19891,2107,57466,3750,268667,6966,25444,3563,243223,6403,49225,3875,20141,2256,29883,3296,27616,2785,29158,2324,26069,2247,13700,1919,47431,2864,19494,2984,3022,1038,16472,2666,5117,1216,1951,757,2730,812,1326,610,1968,747,1564,776,441,337,1375,582,141489,6390,20628,2582,120861,5454,23228,2971,13569,2083,20475,2444,16775,2462,17360,1911,12809,1966,4444,1149,12201,1853,992,null,null,4906,null,null,4950,null,null,6609,null,null,4439,null,null,6019,null,null,5111,null,null,4907,null,null,4277,null,null,3190,null,null,4722,null,null,7426,null,null,3683,null,null,7519,null,null,4800,null,null,3777,null,null,3771,null,null,4307,null,null,3789,null,null,3128,null,null,2107,null,null,3750,null,null,6966,null,null,3563,null,null,6403,null,null,3875,null,null,2256,null,null,3296,null,null,2785,null,null,2324,null,null,2247,null,null,1919,null,null,2864,null,null,2984,null,null,1038,null,null,2666,null,null,1216,null,null,757,null,null,812,null,null,610,null,null,747,null,null,776,null,null,337,null,null,582,null,null,6390,null,null,2582,null,null,5454,null,null,2971,null,null,2083,null,null,2444,null,null,2462,null,null,1911,null,null,1966,null,null,1149,null,null,1853,null,null,44
4046525,3062,524843,10800,3521682,10678,676502,13112,403364,11198,631675,11975,494704,11390,503349,12121,316414,10338,116369,5586,379305,9220,2124576,18199,302401,9359,1822175,16977,391982,10276,236641,8214,344825,9922,256107,9210,261453,9056,144644,6394,51082,3895,135441,6230,1650893,19952,176695,8176,1474198,17741,245280,7283,142497,7148,240100,9410,203583,8215,210986,8124,154088,7098,58034,3565,219630,7668,44757,3561,4827,1358,39930,3230,7218,1431,3702,1101,5424,1010,6053,1379,6498,1401,4810,1051,1285,619,4940,1179,226299,8270,40920,3594,185379,6613,32022,3014,20524,3122,41326,3426,28961,3574,24412,3136,12872,1821,5968,1269,19294,1834,3062,null,null,10800,null,null,10678,null,null,13112,null,null,11198,null,null,11975,null,null,11390,null,null,12121,null,null,10338,null,null,5586,null,null,9220,null,null,18199,null,null,9359,null,null,16977,null,null,10276,null,null,8214,null,null,9922,null,null,9210,null,null,9056,null,null,6394,null,null,3895,null,null,6230,null,null,19952,null,null,8176,null,null,17741,null,null,7283,null,null,7148,null,null,9410,null,null,8215,null,null,8124,null,null,7098,null,null,3565,null,null,7668,null,null,3561,null,null,1358,null,null,3230,null,null,1431,null,null,1101,null,null,1010,null,null,1379,null,null,1401,null,null,1051,null,null,619,null,null,1179,null,null,8270,null,null,3594,null,null,6613,null,null,3014,null,null,3122,null,null,3426,null,null,3574,null,null,3136,null,null,1821,null,null,1269,null,null,1834,null,null,45
684721,1567,53178,2777,631543,3381,118048,4746,58044,3210,98269,4631,94079,3883,114935,4396,65375,2856,21003,1968,61790,3217,410248,6717,30582,2177,379666,6871,72881,4015,35771,2471,55369,3427,56644,2735,69783,3793,40467,2541,12485,1405,36266,2319,241676,6555,16938,1928,224738,6357,39722,2838,19932,1967,37473,2884,32069,2800,41039,3162,23158,2120,7851,1419,23494,2105,5738,1324,1091,741,4647,1197,924,525,454,380,1053,581,411,371,872,424,338,217,64,104,531,416,27059,2067,4567,957,22492,2110,4521,1004,1887,605,4374,1437,4955,1116,3241,714,1412,518,603,373,1499,592,1567,null,null,2777,null,null,3381,null,null,4746,null,null,3210,null,null,4631,null,null,3883,null,null,4396,null,null,2856,null,null,1968,null,null,3217,null,null,6717,null,null,2177,null,null,6871,null,null,4015,null,null,2471,null,null,3427,null,null,2735,null,null,3793,null,null,2541,null,null,1405,null,null,2319,null,null,6555,null,null,1928,null,null,6357,null,null,2838,null,null,1967,null,null,2884,null,null,2800,null,null,3162,null,null,2120,null,null,1419,null,null,2105,null,null,1324,null,null,741,null,null,1197,null,null,525,null,null,380,null,null,581,null,null,371,null,null,424,null,null,217,null,null,104,null,null,416,null,null,2067,null,null,957,null,null,2110,null,null,1004,null,null,605,null,null,1437,null,null,1116,null,null,714,null,null,518,null,null,373,null,null,592,null,null,46
5405690,3971,722148,13136,4683542,13475,911990,15707,536178,12437,845177,14538,638037,12555,684129,13863,419186,10002,152993,6922,495852,10997,3040305,20181,439743,10893,2600562,21656,557516,12460,314160,10224,488969,11094,356197,9932,378570,10408,213648,7816,75501,4483,216001,7874,2021741,21048,216333,7939,1805408,19106,308688,9731,192816,6734,294789,8323,237987,7664,272776,8905,183616,6769,67854,4253,246882,8727,45664,3796,6609,1540,39055,3465,7746,1849,2973,1015,6590,1347,3960,1236,7054,1468,2809,741,2280,912,5643,1245,297980,9535,59463,4600,238517,8889,38040,3199,26229,3173,54829,4444,39893,4268,25729,2851,19113,2426,7358,1522,27326,2446,3971,null,null,13136,null,null,13475,null,null,15707,null,null,12437,null,null,14538,null,null,12555,null,null,13863,null,null,10002,null,null,6922,null,null,10997,null,null,20181,null,null,10893,null,null,21656,null,null,12460,null,null,10224,null,null,11094,null,null,9932,null,null,10408,null,null,7816,null,null,4483,null,null,7874,null,null,21048,null,null,7939,null,null,19106,null,null,9731,null,null,6734,null,null,8323,null,null,7664,null,null,8905,null,null,6769,null,null,4253,null,null,8727,null,null,3796,null,null,1540,null,null,3465,null,null,1849,null,null,1015,null,null,1347,null,null,1236,null,null,1468,null,null,741,null,null,912,null,null,1245,null,null,9535,null,null,4600,null,null,8889,null,null,3199,null,null,3173,null,null,4444,null,null,4268,null,null,2851,null,null,2426,null,null,1522,null,null,2446,null,null,47
21772944,5640,3628327,30167,18144617,30075,3370131,37610,1827186,23554,3050547,33038,2309316,30596,2400865,29742,1793843,24487,708656,17057,2684073,25898,11471125,41463,2002211,21299,9468914,41303,1953094,26654,980898,19479,1564495,23672,1215308,22356,1297706,21900,941831,18230,351994,10447,1163588,16319,5440984,34262,624859,12635,4816125,31670,696736,18352,399037,9921,681624,13547,537008,13052,662760,15425,553751,13050,244109,8605,1041100,13721,342962,12182,54960,4752,288002,11337,58050,5439,30843,3579,41942,3646,31920,3408,35527,3657,29415,2814,14032,2227,46273,3856,4517873,37862,946297,20660,3571576,31420,662251,15346,416408,11502,762486,17886,525080,13572,404872,11820,268846,10023,98521,6231,433112,11368,5640,null,null,30167,null,null,30075,null,null,37610,null,null,23554,null,null,33038,null,null,30596,null,null,29742,null,null,24487,null,null,17057,null,null,25898,null,null,41463,null,null,21299,null,null,41303,null,null,26654,null,null,19479,null,null,23672,null,null,22356,null,null,21900,null,null,18230,null,null,10447,null,null,16319,null,null,34262,null,null,12635,null,null,31670,null,null,18352,null,null,9921,null,null,13547,null,null,13052,null,null,15425,null,null,13050,null,null,8605,null,null,13721,null,null,12182,null,null,4752,null,null,11337,null,null,5439,null,null,3579,null,null,3646,null,null,3408,null,null,3657,null,null,2814,null,null,2227,null,null,3856,null,null,37862,null,null,20660,null,null,31420,null,null,15346,null,null,11502,null,null,17886,null,null,13572,null,null,11820,null,null,10023,null,null,6231,null,null,11368,null,null,48
2276760,1753,302348,9404,1974412,9702,416655,8490,178972,6502,306481,8498,256300,9454,270884,8487,196233,6446,81321,3994,267566,6326,1247018,14374,167387,6489,1079631,13597,250156,5971,99671,5052,156309,5950,133417,6142,146245,6568,112177,5068,46158,2875,135498,5069,761623,13825,87598,4432,674025,13147,129395,6691,59236,3957,96925,5815,86064,4511,93716,4766,67375,4010,29580,2717,111734,4209,26425,3295,3803,1113,22622,3050,4535,1182,2644,1005,3304,1194,2457,845,2833,820,2124,715,1002,411,3723,923,241694,9194,43560,4083,198134,8609,32569,3836,17421,2565,49943,4476,34362,4357,28090,2917,14557,1946,4581,1074,16611,1935,1753,null,null,9404,null,null,9702,null,null,8490,null,null,6502,null,null,8498,null,null,9454,null,null,8487,null,null,6446,null,null,3994,null,null,6326,null,null,14374,null,null,6489,null,null,13597,null,null,5971,null,null,5052,null,null,5950,null,null,6142,null,null,6568,null,null,5068,null,null,2875,null,null,5069,null,null,13825,null,null,4432,null,null,13147,null,null,6691,null,null,3957,null,null,5815,null,null,4511,null,null,4766,null,null,4010,null,null,2717,null,null,4209,null,null,3295,null,null,1113,null,null,3050,null,null,1182,null,null,1005,null,null,1194,null,null,845,null,null,820,null,null,715,null,null,411,null,null,923,null,null,9194,null,null,4083,null,null,8609,null,null,3836,null,null,2565,null,null,4476,null,null,4357,null,null,2917,null,null,1946,null,null,1074,null,null,1935,null,null,49
527074,954,38973,2193,488101,2520,87733,3814,49679,2971,74330,3513,67164,3360,78162,3595,50779,2795,19759,1744,60495,3793,237592,6449,19777,2196,217815,6287,39997,3059,26075,2292,36704,2921,32476,2582,34367,2177,21371,1716,8247,1208,18578,2021,257182,6534,15419,1441,241763,6359,42927,3151,20826,1822,33914,2548,30043,2255,39684,2889,26360,2156,10616,1097,37393,2664,5483,943,446,287,5037,916,861,424,502,340,548,291,905,472,802,414,567,246,235,189,617,256,26817,1933,3331,733,23486,1902,3948,789,2276,844,3164,769,3740,895,3309,705,2481,640,661,350,3907,858,954,null,null,2193,null,null,2520,null,null,3814,null,null,2971,null,null,3513,null,null,3360,null,null,3595,null,null,2795,null,null,1744,null,null,3793,null,null,6449,null,null,2196,null,null,6287,null,null,3059,null,null,2292,null,null,2921,null,null,2582,null,null,2177,null,null,1716,null,null,1208,null,null,2021,null,null,6534,null,null,1441,null,null,6359,null,null,3151,null,null,1822,null,null,2548,null,null,2255,null,null,2889,null,null,2156,null,null,1097,null,null,2664,null,null,943,null,null,287,null,null,916,null,null,424,null,null,340,null,null,291,null,null,472,null,null,414,null,null,246,null,null,189,null,null,256,null,null,1933,null,null,733,null,null,1902,null,null,789,null,null,844,null,null,769,null,null,895,null,null,705,null,null,640,null,null,350,null,null,858,null,null,50
6860841,4316,807195,13859,6053646,13520,1074812,15836,521983,11674,860584,15015,705507,12470,837764,15689,603480,11291,253281,7054,1196235,14773,2962133,23197,386062,10933,2576071,22265,563167,12233,274436,7465,411495,11924,332327,8445,373335,9647,247838,7016,90261,5072,283212,7428,2774638,22581,250709,7871,2523929,20650,364510,8732,174105,7452,300846,7816,245248,8936,335061,8415,270981,8038,123644,4874,709534,11626,141633,6574,16458,1964,125175,6076,19165,2234,8707,1572,14051,2019,13751,2034,18191,2334,13344,1953,5995,1242,31971,2490,982437,16298,153966,7502,828471,13680,127970,7230,64735,4524,134192,7221,114181,5713,111177,6476,71317,4777,33381,3008,171518,6615,4316,null,null,13859,null,null,13520,null,null,15836,null,null,11674,null,null,15015,null,null,12470,null,null,15689,null,null,11291,null,null,7054,null,null,14773,null,null,23197,null,null,10933,null,null,22265,null,null,12233,null,null,7465,null,null,11924,null,null,8445,null,null,9647,null,null,7016,null,null,5072,null,null,7428,null,null,22581,null,null,7871,null,null,20650,null,null,8732,null,null,7452,null,null,7816,null,null,8936,null,null,8415,null,null,8038,null,null,4874,null,null,11626,null,null,6574,null,null,1964,null,null,6076,null,null,2234,null,null,1572,null,null,2019,null,null,2034,null,null,2334,null,null,1953,null,null,1242,null,null,2490,null,null,16298,null,null,7502,null,null,13680,null,null,7230,null,null,4524,null,null,7221,null,null,5713,null,null,6476,null,null,4777,null,null,3008,null,null,6615,null,null,51
5929275,2890,700449,12066,5228826,12229,897206,15109,435976,10911,763876,15306,636785,13543,740650,13359,536321,11331,246110,8157,971902,12953,2354251,25647,319499,8161,2034752,25007,409599,10457,180822,7069,294193,9694,243210,9468,293544,8431,208592,7292,99825,5220,304967,7808,2491018,27574,215595,7597,2275423,24742,328445,9777,177814,7453,320543,10119,265685,7064,327051,9238,252010,7498,112169,4932,491706,11784,110429,5219,14217,1620,96212,4913,15433,2078,7180,1604,12943,1826,12288,2086,13066,1458,11456,1642,5222,1113,18624,1963,973577,19071,151138,7866,822439,16168,143729,6398,70160,5089,136197,6490,115602,6511,106989,6658,64263,4161,28894,3079,156605,6766,2890,null,null,12066,null,null,12229,null,null,15109,null,null,10911,null,null,15306,null,null,13543,null,null,13359,null,null,11331,null,null,8157,null,null,12953,null,null,25647,null,null,8161,null,null,25007,null,null,10457,null,null,7069,null,null,9694,null,null,9468,null,null,8431,null,null,7292,null,null,5220,null,null,7808,null,null,27574,null,null,7597,null,null,24742,null,null,9777,null,null,7453,null,null,10119,null,null,7064,null,null,9238,null,null,7498,null,null,4932,null,null,11784,null,null,5219,null,null,1620,null,null,4913,null,null,2078,null,null,1604,null,null,1826,null,null,2086,null,null,1458,null,null,1642,null,null,1113,null,null,1963,null,null,19071,null,null,7866,null,null,16168,null,null,6398,null,null,5089,null,null,6490,null,null,6511,null,null,6658,null,null,4161,null,null,3079,null,null,6766,null,null,53
1519860,2114,208439,6009,1311421,6385,296226,8606,147258,5867,245434,7162,174668,5811,173081,6488,112284,4538,42539,3212,119931,5384,1018020,9288,139472,4975,878548,9655,197735,7710,105639,4773,173387,5384,119918,4734,115951,5945,71253,3698,25998,2468,68667,4191,463910,9379,62880,3898,401030,8884,90204,4123,38465,3446,67132,4573,52144,3212,52528,3336,38276,2905,15002,1943,47279,3009,8013,1288,849,399,7164,1222,1957,715,763,494,985,497,647,383,984,444,734,382,596,384,498,335,29917,2880,5238,1171,24679,2716,6330,1676,2391,935,3930,945,1959,664,3618,1009,2021,795,943,419,3487,985,2114,null,null,6009,null,null,6385,null,null,8606,null,null,5867,null,null,7162,null,null,5811,null,null,6488,null,null,4538,null,null,3212,null,null,5384,null,null,9288,null,null,4975,null,null,9655,null,null,7710,null,null,4773,null,null,5384,null,null,4734,null,null,5945,null,null,3698,null,null,2468,null,null,4191,null,null,9379,null,null,3898,null,null,8884,null,null,4123,null,null,3446,null,null,4573,null,null,3212,null,null,3336,null,null,2905,null,null,1943,null,null,3009,null,null,1288,null,null,399,null,null,1222,null,null,715,null,null,494,null,null,497,null,null,383,null,null,444,null,null,382,null,null,384,null,null,335,null,null,2880,null,null,1171,null,null,2716,null,null,1676,null,null,935,null,null,945,null,null,664,null,null,1009,null,null,795,null,null,419,null,null,985,null,null,54
4718806,2715,385991,8029,4332815,7932,758476,10441,412946,8034,699561,11499,590135,9198,698617,11178,471438,9381,189182,4989,512460,8474,3212181,16036,245565,6599,2966616,13720,512740,8766,280488,6943,481088,9828,413201,8297,488943,8972,342320,8052,128007,4597,319829,7402,1189407,13826,91887,3666,1097520,13395,197134,6249,107183,4210,168639,5856,136953,4947,168731,6089,109073,4182,50963,3197,158844,5108,45077,3860,6217,1391,38860,3451,8527,1407,2686,785,6196,1191,6701,1515,6567,1441,2816,922,1623,828,3744,788,272141,7473,42322,3570,229819,6706,40075,3409,22589,2389,43638,3509,33280,2845,34376,3169,17229,2083,8589,1430,30043,2468,2715,null,null,8029,null,null,7932,null,null,10441,null,null,8034,null,null,11499,null,null,9198,null,null,11178,null,null,9381,null,null,4989,null,null,8474,null,null,16036,null,null,6599,null,null,13720,null,null,8766,null,null,6943,null,null,9828,null,null,8297,null,null,8972,null,null,8052,null,null,4597,null,null,7402,null,null,13826,null,null,3666,null,null,13395,null,null,6249,null,null,4210,null,null,5856,null,null,4947,null,null,6089,null,null,4182,null,null,3197,null,null,5108,null,null,3860,null,null,1391,null,null,3451,null,null,1407,null,null,785,null,null,1191,null,null,1515,null,null,1441,null,null,922,null,null,828,null,null,788,null,null,7473,null,null,3570,null,null,6706,null,null,3409,null,null,2389,null,null,3509,null,null,2845,null,null,3169,null,null,2083,null,null,1430,null,null,2468,null,null,55
466401,1788,42451,3433,423950,3646,78290,4408,42487,3704,66760,4099,51817,3716,62826,4650,45141,3043,17437,2097,59192,3097,169610,6034,16330,2459,153280,5456,31989,2636,15470,2262,24982,2656,18746,1985,23474,2918,15323,1944,6196,1164,17100,1653,275581,6183,23471,2702,252110,6115,42856,3213,26080,2999,38127,3346,30546,3085,36084,3216,27961,2375,10852,1641,39604,2695,3822,1175,196,194,3626,1138,944,561,367,288,40,69,873,711,874,422,255,243,86,145,187,148,17388,2533,2454,730,14934,2281,2501,964,570,414,3611,1116,1652,668,2394,965,1602,663,303,251,2301,888,1788,null,null,3433,null,null,3646,null,null,4408,null,null,3704,null,null,4099,null,null,3716,null,null,4650,null,null,3043,null,null,2097,null,null,3097,null,null,6034,null,null,2459,null,null,5456,null,null,2636,null,null,2262,null,null,2656,null,null,1985,null,null,2918,null,null,1944,null,null,1164,null,null,1653,null,null,6183,null,null,2702,null,null,6115,null,null,3213,null,null,2999,null,null,3346,null,null,3085,null,null,3216,null,null,2375,null,null,1641,null,null,2695,null,null,1175,null,null,194,null,null,1138,null,null,561,null,null,288,null,null,69,null,null,711,null,null,422,null,null,243,null,null,145,null,null,148,null,null,2533,null,null,730,null,null,2281,null,null,964,null,null,414,null,null,1116,null,null,668,null,null,965,null,null,663,null,null,251,null,null,888,null,null,56
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
