B16005_001E,B16005_001M,B16005_002E,B16005_002M,B16005_003E,B16005_003M,B16005_004E,B16005_004M,B16005_005E,B16005_005M,B16005_006E,B16005_006M,B16005_007E,B16005_007M,B16005_008E,B16005_008M,B16005_009E,B16005_009M,B16005_010E,B16005_010M,B16005_011E,B16005_011M,B16005_012E,B16005_012M,B16005_013E,B16005_013M,B16005_014E,B16005_014M,B16005_015E,B16005_015M,B16005_016E,B16005_016M,B16005_017E,B16005_017M,B16005_018E,B16005_018M,B16005_019E,B16005_019M,B16005_020E,B16005_020M,B16005_021E,B16005_021M,B16005_022E,B16005_022M,B16005_023E,B16005_023M,B16005_024E,B16005_024M,B16005_025E,B16005_025M,B16005_026E,B16005_026M,B16005_027E,B16005_027M,B16005_028E,B16005_028M,B16005_029E,B16005_029M,B16005_030E,B16005_030M,B16005_031E,B16005_031M,B16005_032E,B16005_032M,B16005_033E,B16005_033M,B16005_034E,B16005_034M,B16005_035E,B16005_035M,B16005_036E,B16005_036M,B16005_037E,B16005_037M,B16005_038E,B16005_038M,B16005_039E,B16005_039M,B16005_040E,B16005_040M,B16005_041E,B16005_041M,B16005_042E,B16005_042M,B16005_043E,B16005_043M,B16005_044E,B16005_044M,B16005_045E,B16005_045M,B16005_001M,B16005_001EA,B16005_001MA,B16005_002M,B16005_002EA,B16005_002MA,B16005_003M,B16005_003EA,B16005_003MA,B16005_004M,B16005_004EA,B16005_004MA,B16005_005M,B16005_005EA,B16005_005MA,B16005_006M,B16005_006EA,B16005_006MA,B16005_007M,B16005_007EA,B16005_007MA,B16005_008M,B16005_008EA,B16005_008MA,B16005_009M,B16005_009EA,B16005_009MA,B16005_010M,B16005_010EA,B16005_010MA,B16005_011M,B16005_011EA,B16005_011MA,B16005_012M,B16005_012EA,B16005_012MA,B16005_013M,B16005_013EA,B16005_013MA,B16005_014M,B16005_014EA,B16005_014MA,B16005_015M,B16005_015EA,B16005_015MA,B16005_016M,B16005_016EA,B16005_016MA,B16005_017M,B16005_017EA,B16005_017MA,B16005_018M,B16005_018EA,B16005_018MA,B16005_019M,B16005_019EA,B16005_019MA,B16005_020M,B16005_020EA,B16005_020MA,B16005_021M,B16005_021EA,B16005_021MA,B16005_022M,B16005_022EA,B16005_022MA,B16005_023M,B16005_023EA,B16005_023MA,B16005_024M,B16005_024EA,B16005_024MA,B16005_025M,B16005_025EA,B16005_025MA,B16005_026M,B16005_026EA,B16005_026MA,B16005_027M,B16005_027EA,B16005_027MA,B16005_028M,B16005_028EA,B16005_028MA,B16005_029M,B16005_029EA,B16005_029MA,B16005_030M,B16005_030EA,B16005_030MA,B16005_031M,B16005_031EA,B16005_031MA,B16005_032M,B16005_032EA,B16005_032MA,B16005_033M,B16005_033EA,B16005_033MA,B16005_034M,B16005_034EA,B16005_034MA,B16005_035M,B16005_035EA,B16005_035MA,B16005_036M,B16005_036EA,B16005_036MA,B16005_037M,B16005_037EA,B16005_037MA,B16005_038M,B16005_038EA,B16005_038MA,B16005_039M,B16005_039EA,B16005_039MA,B16005_040M,B16005_040EA,B16005_040MA,B16005_041M,B16005_041EA,B16005_041MA,B16005_042M,B16005_042EA,B16005_042MA,B16005_043M,B16005_043EA,B16005_043MA,B16005_044M,B16005_044EA,B16005_044MA,B16005_045M,B16005_045EA,B16005_045MA,state
804562,1176,774400,2647,745317,4141,10050,1423,8295,1367,1211,541,321,191,223,273,6331,1274,5747,1204,454,222,97,118,33,57,1849,1057,1269,786,556,586,24,36,0,157,10853,1536,9458,1491,833,524,542,445,20,37,30162,2402,7180,1597,6532,1070,1718,703,1761,614,1768,593,1285,670,5202,1347,3517,974,1024,599,586,447,75,130,6428,1561,2169,617,3163,1170,770,433,326,266,4820,1390,1648,928,1571,1011,414,375,1187,914,1176,null,null,2647,null,null,4141,null,null,1423,null,null,1367,null,null,541,null,null,191,null,null,273,null,null,1274,null,null,1204,null,null,222,null,null,118,null,null,57,null,null,1057,null,null,786,null,null,586,null,null,36,null,null,157,null,null,1536,null,null,1491,null,null,524,null,null,445,null,null,37,null,null,2402,null,null,1597,null,null,1070,null,null,703,null,null,614,null,null,593,null,null,670,null,null,1347,null,null,974,null,null,599,null,null,447,null,null,130,null,null,1561,null,null,617,null,null,1170,null,null,433,null,null,266,null,null,1390,null,null,928,null,null,1011,null,null,375,null,null,914,null,null,46
6247026,3349,5930510,11644,5745928,14159,131242,6596,107374,5854,15782,2806,6785,1480,1301,775,29587,3422,25954,3077,2752,1287,881,404,0,204,14812,2726,12926,2207,1527,812,359,306,0,204,8941,2888,7824,2759,818,571,237,194,62,119,316516,10521,64068,4787,129972,6340,40085,4550,32237,3273,43887,4703,13763,2002,43969,5110,28901,4011,9008,1828,4258,1262,1802,1066,53970,4263,24783,3158,15328,2611,10915,1608,2944,1025,24537,4327,10989,2399,6956,2110,5969,2331,623,394,3349,null,null,11644,null,null,14159,null,null,6596,null,null,5854,null,null,2806,null,null,1480,null,null,775,null,null,3422,null,null,3077,null,null,1287,null,null,404,null,null,204,null,null,2726,null,null,2207,null,null,812,null,null,306,null,null,204,null,null,2888,null,null,2759,null,null,571,null,null,194,null,null,119,null,null,10521,null,null,4787,null,null,6340,null,null,4550,null,null,3273,null,null,4703,null,null,2002,null,null,5110,null,null,4011,null,null,1828,null,null,1262,null,null,1066,null,null,4263,null,null,3158,null,null,2611,null,null,1608,null,null,1025,null,null,4327,null,null,2399,null,null,2110,null,null,2331,null,null,394,null,null,47
25855685,5763,21164346,41901,16191661,44324,4589093,38210,3687285,39418,654019,18575,195389,9443,52400,5692,161033,9090,144047,8523,13778,2293,2729,903,479,393,168125,8234,145276,7625,17332,2705,5308,1225,209,175,54434,7458,47830,6991,5209,1445,1384,666,11,21,4691339,40356,447216,14348,3068782,35668,880859,22210,665155,16112,889606,20755,633162,19154,393972,16158,267169,13006,87973,7315,30337,3153,8493,2210,595345,14532,291586,9153,175616,9496,100647,6671,27496,4308,186024,12004,128514,9822,40228,5269,14188,2342,3094,1717,5763,null,null,41901,null,null,44324,null,null,38210,null,null,39418,null,null,18575,null,null,9443,null,null,5692,null,null,9090,null,null,8523,null,null,2293,null,null,903,null,null,393,null,null,8234,null,null,7625,null,null,2705,null,null,1225,null,null,175,null,null,7458,null,null,6991,null,null,1445,null,null,666,null,null,21,null,null,40356,null,null,14348,null,null,35668,null,null,22210,null,null,16112,null,null,20755,null,null,19154,null,null,16158,null,null,13006,null,null,7315,null,null,3153,null,null,2210,null,null,14532,null,null,9153,null,null,9496,null,null,6671,null,null,4308,null,null,12004,null,null,9822,null,null,5269,null,null,2342,null,null,1717,null,null,48
2797795,1649,2547215,9505,2328957,11134,155644,7451,136771,7305,12900,2351,5586,1693,387,283,25917,2763,23883,2556,1152,432,871,499,11,21,24425,3928,21904,3784,1781,606,698,573,42,68,12272,1641,10856,1595,908,496,439,366,69,73,250580,9787,41356,3413,135156,7448,52230,5531,32499,4147,36658,3880,13769,2602,28568,3509,20098,2613,4571,1064,2474,1128,1425,1031,35785,3248,18578,2426,10020,1566,5958,1423,1229,629,9715,3001,5090,1683,2316,1051,2190,1459,119,198,1649,null,null,9505,null,null,11134,null,null,7451,null,null,7305,null,null,2351,null,null,1693,null,null,283,null,null,2763,null,null,2556,null,null,432,null,null,499,null,null,21,null,null,3928,null,null,3784,null,null,606,null,null,573,null,null,68,null,null,1641,null,null,1595,null,null,496,null,null,366,null,null,73,null,null,9787,null,null,3413,null,null,7448,null,null,5531,null,null,4147,null,null,3880,null,null,2602,null,null,3509,null,null,2613,null,null,1064,null,null,1128,null,null,1031,null,null,3248,null,null,2426,null,null,1566,null,null,1423,null,null,629,null,null,3001,null,null,1683,null,null,1051,null,null,1459,null,null,198,null,null,49
594130,783,566122,2435,550055,3617,3991,971,3598,935,238,216,119,101,36,61,9871,1448,9292,1458,459,231,120,117,0,151,1483,510,1231,511,238,287,14,24,0,151,722,396,722,396,0,151,0,151,0,151,28008,2164,11219,1412,1649,563,1070,406,265,217,159,151,155,156,8726,1680,6355,1314,1483,658,674,377,214,261,4048,1017,1642,510,1613,618,611,419,182,258,2366,1195,1380,692,377,281,488,462,121,203,783,null,null,2435,null,null,3617,null,null,971,null,null,935,null,null,216,null,null,101,null,null,61,null,null,1448,null,null,1458,null,null,231,null,null,117,null,null,151,null,null,510,null,null,511,null,null,287,null,null,24,null,null,151,null,null,396,null,null,396,null,null,151,null,null,151,null,null,151,null,null,2164,null,null,1412,null,null,563,null,null,406,null,null,217,null,null,151,null,null,156,null,null,1680,null,null,1314,null,null,658,null,null,377,null,null,261,null,null,1017,null,null,510,null,null,618,null,null,419,null,null,258,null,null,1195,null,null,692,null,null,281,null,null,462,null,null,203,null,null,50
7908026,3269,6885399,17648,6459098,19201,251396,8882,214530,8776,26245,3007,9438,1728,1183,622,86724,5443,77891,5442,5494,1109,3125,843,214,201,64599,4566,56257,4380,5875,1330,2276,755,191,238,23582,3632,20259,3353,1921,725,1402,856,0,201,1022627,17291,165761,7727,314303,8825,114058,6051,80928,5497,93149,6761,26168,3484,197105,9294,132553,6904,43384,4222,17559,2487,3609,1176,240753,7918,124425,5865,65544,4017,39269,4011,11515,2212,104705,10205,66855,7223,25820,3437,8739,1858,3291,1468,3269,null,null,17648,null,null,19201,null,null,8882,null,null,8776,null,null,3007,null,null,1728,null,null,622,null,null,5443,null,null,5442,null,null,1109,null,null,843,null,null,201,null,null,4566,null,null,4380,null,null,1330,null,null,755,null,null,238,null,null,3632,null,null,3353,null,null,725,null,null,856,null,null,201,null,null,17291,null,null,7727,null,null,8825,null,null,6051,null,null,5497,null,null,6761,null,null,3484,null,null,9294,null,null,6904,null,null,4222,null,null,2487,null,null,1176,null,null,7918,null,null,5865,null,null,4017,null,null,4011,null,null,2212,null,null,10205,null,null,7223,null,null,3437,null,null,1858,null,null,1468,null,null,51
6838056,1869,5825056,19982,5331823,23994,295218,9583,247747,10458,33131,3379,12381,2383,1959,889,83264,6408,71782,5880,7394,1764,3827,971,261,277,91457,6137,76061,5680,10663,2002,4564,1297,169,144,23294,3508,20074,3341,2089,913,1131,740,0,198,1013000,20049,187423,8723,282951,9165,90208,5705,68790,4164,83674,5308,40279,4830,175076,9711,109928,6975,35400,3947,22168,3510,7580,1965,301564,9669,138504,7429,88965,5216,60015,4899,14080,2388,65986,8079,38299,6249,16002,2704,8175,1986,3510,1356,1869,null,null,19982,null,null,23994,null,null,9583,null,null,10458,null,null,3379,null,null,2383,null,null,889,null,null,6408,null,null,5880,null,null,1764,null,null,971,null,null,277,null,null,6137,null,null,5680,null,null,2002,null,null,1297,null,null,144,null,null,3508,null,null,3341,null,null,913,null,null,740,null,null,198,null,null,20049,null,null,8723,null,null,9165,null,null,5705,null,null,4164,null,null,5308,null,null,4830,null,null,9711,null,null,6975,null,null,3947,null,null,3510,null,null,1965,null,null,9669,null,null,7429,null,null,5216,null,null,4899,null,null,2388,null,null,8079,null,null,6249,null,null,2704,null,null,1986,null,null,1356,null,null,53
1729434,1659,1697902,3383,1675056,4231,12984,1904,9041,1545,1166,526,2263,822,514,487,6318,1428,5021,1273,875,511,422,429,0,193,2419,849,1929,672,232,184,258,435,0,193,1125,444,1125,444,0,193,0,193,0,193,31532,3081,10978,1778,5202,1137,2475,850,1049,473,1492,668,186,169,5387,1829,3652,1216,1448,1095,287,265,0,193,6299,1439,3369,1169,1778,747,964,544,188,135,3666,1469,2833,1340,299,278,480,386,54,114,1659,null,null,3383,null,null,4231,null,null,1904,null,null,1545,null,null,526,null,null,822,null,null,487,null,null,1428,null,null,1273,null,null,511,null,null,429,null,null,193,null,null,849,null,null,672,null,null,184,null,null,435,null,null,193,null,null,444,null,null,444,null,null,193,null,null,193,null,null,193,null,null,3081,null,null,1778,null,null,1137,null,null,850,null,null,473,null,null,668,null,null,169,null,null,1829,null,null,1216,null,null,1095,null,null,265,null,null,193,null,null,1439,null,null,1169,null,null,747,null,null,544,null,null,135,null,null,1469,null,null,1340,null,null,278,null,null,386,null,null,114,null,null,54
5444618,2085,5158357,8295,4910457,11587,147786,6413,115353,5346,19581,2229,10666,1816,2186,993,57576,3500,45814,3380,8185,1162,3064,651,513,175,31408,3093,26098,2943,4087,1247,1166,436,57,103,11130,2041,10021,1813,989,526,120,179,0,147,286261,8183,56858,3478,100626,4661,34621,3284,28156,2790,27246,3010,10603,1977,49821,4388,33541,3319,10630,1746,3363,885,2287,1787,63478,3516,26588,2856,19810,2653,12381,1621,4699,1377,15478,3409,9905,2483,4062,1454,1249,632,262,277,2085,null,null,8295,null,null,11587,null,null,6413,null,null,5346,null,null,2229,null,null,1816,null,null,993,null,null,3500,null,null,3380,null,null,1162,null,null,651,null,null,175,null,null,3093,null,null,2943,null,null,1247,null,null,436,null,null,103,null,null,2041,null,null,1813,null,null,526,null,null,179,null,null,147,null,null,8183,null,null,3478,null,null,4661,null,null,3284,null,null,2790,null,null,3010,null,null,1977,null,null,4388,null,null,3319,null,null,1746,null,null,885,null,null,1787,null,null,3516,null,null,2856,null,null,2653,null,null,1621,null,null,1377,null,null,3409,null,null,2483,null,null,1454,null,null,632,null,null,277,null,null,55
547628,1292,528958,2767,500985,4320,19150,2882,17152,2666,1318,570,573,369,107,181,4836,1370,4016,1325,588,472,232,299,0,197,1424,657,1372,656,52,100,0,197,0,197,2563,1005,2541,1000,0,197,0,197,22,40,18670,2559,4852,1184,8005,1933,2150,981,2656,1142,2500,909,699,643,2579,976,1329,606,1052,662,132,148,66,103,2251,728,1245,627,782,480,160,185,64,87,983,909,771,712,76,132,136,202,0,197,1292,null,null,2767,null,null,4320,null,null,2882,null,null,2666,null,null,570,null,null,369,null,null,181,null,null,1370,null,null,1325,null,null,472,null,null,299,null,null,197,null,null,657,null,null,656,null,null,100,null,null,197,null,null,197,null,null,1005,null,null,1000,null,null,197,null,null,197,null,null,40,null,null,2559,null,null,1184,null,null,1933,null,null,981,null,null,1142,null,null,909,null,null,643,null,null,976,null,null,606,null,null,662,null,null,148,null,null,103,null,null,728,null,null,627,null,null,480,null,null,185,null,null,87,null,null,909,null,null,712,null,null,132,null,null,202,null,null,197,null,null,56
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
4576657,3241,4414409,6798,4305319,8498,80203,5772,62653,5247,11103,2319,6030,1596,417,386,13763,2007,12287,1889,564,268,912,424,0,195,8858,2031,7064,1648,1028,635,718,507,48,54,6266,1907,5054,1511,1132,714,80,94,0,195,162248,5666,37132,4131,68399,3798,22974,2554,17769,2461,20628,2856,7028,1781,18395,2672,11894,1665,4355,1076,2053,1194,93,97,29235,2534,11046,1883,9944,1670,6393,1351,1852,783,9087,2216,5145,1633,2636,1145,1113,493,193,223,3241,null,null,6798,null,null,8498,null,null,5772,null,null,5247,null,null,2319,null,null,1596,null,null,386,null,null,2007,null,null,1889,null,null,268,null,null,424,null,null,195,null,null,2031,null,null,1648,null,null,635,null,null,507,null,null,54,null,null,1907,null,null,1511,null,null,714,null,null,94,null,null,195,null,null,5666,null,null,4131,null,null,3798,null,null,2554,null,null,2461,null,null,2856,null,null,1781,null,null,2672,null,null,1665,null,null,1076,null,null,1194,null,null,97,null,null,2534,null,null,1883,null,null,1670,null,null,1351,null,null,783,null,null,2216,null,null,1633,null,null,1145,null,null,493,null,null,223,null,null,01
689399,797,632435,4611,564269,5999,16283,2608,14026,2121,1132,599,1062,1100,63,83,10412,2032,10001,2013,299,203,112,109,0,155,10481,2156,9215,2157,954,475,312,312,0,155,30990,2390,24305,2272,5793,888,861,319,31,24,56964,4421,11109,1841,9476,2672,3487,1160,3867,1915,1708,1106,414,478,6391,1728,4067,1180,1504,608,544,419,276,233,28910,2755,11357,2020,11905,2254,5234,1482,414,235,1078,595,759,573,191,149,128,133,0,155,797,null,null,4611,null,null,5999,null,null,2608,null,null,2121,null,null,599,null,null,1100,null,null,83,null,null,2032,null,null,2013,null,null,203,null,null,109,null,null,155,null,null,2156,null,null,2157,null,null,475,null,null,312,null,null,155,null,null,2390,null,null,2272,null,null,888,null,null,319,null,null,24,null,null,4421,null,null,1841,null,null,2672,null,null,1160,null,null,1915,null,null,1106,null,null,478,null,null,1728,null,null,1180,null,null,608,null,null,419,null,null,233,null,null,2755,null,null,2020,null,null,2254,null,null,1482,null,null,235,null,null,595,null,null,573,null,null,149,null,null,133,null,null,155,null,null,02
6494749,1477,5566432,17989,4577219,24276,787253,14140,690166,13369,65490,4557,26724,2703,4873,1327,43273,3941,38072,3584,3631,1047,1570,872,0,204,28097,3012,25025,2972,1084,505,1823,775,165,214,130590,6795,103289,6713,19149,2096,6241,1163,1911,589,928317,17770,158915,8670,536863,13344,189364,9125,106981,5298,138541,6023,101977,6603,80253,6158,57500,5067,16112,2389,5200,1212,1441,830,106233,4873,56097,4186,28660,3226,16866,2316,4610,1464,46053,6028,24504,4094,12075,2083,6484,1812,2990,1468,1477,null,null,17989,null,null,24276,null,null,14140,null,null,13369,null,null,4557,null,null,2703,null,null,1327,null,null,3941,null,null,3584,null,null,1047,null,null,872,null,null,204,null,null,3012,null,null,2972,null,null,505,null,null,775,null,null,214,null,null,6795,null,null,6713,null,null,2096,null,null,1163,null,null,589,null,null,17770,null,null,8670,null,null,13344,null,null,9125,null,null,5298,null,null,6023,null,null,6603,null,null,6158,null,null,5067,null,null,2389,null,null,1212,null,null,830,null,null,4873,null,null,4186,null,null,3226,null,null,2316,null,null,1464,null,null,6028,null,null,4094,null,null,2083,null,null,1812,null,null,1468,null,null,04
2799532,2976,2662332,6674,2565261,7490,78111,4783,65174,4856,8673,1908,3771,1152,493,408,8472,1934,7233,1672,930,836,309,218,0,197,8525,1862,6779,1550,1080,796,530,395,136,136,1963,1386,1912,1414,12,22,39,70,0,197,137200,6143,30463,3666,68538,4091,17426,2573,20829,2954,22665,3270,7618,1756,12595,2302,8292,1603,3148,1168,948,532,207,313,21370,2598,8009,1953,8338,1548,4053,938,970,429,4234,1561,2782,1213,797,575,655,566,0,197,2976,null,null,6674,null,null,7490,null,null,4783,null,null,4856,null,null,1908,null,null,1152,null,null,408,null,null,1934,null,null,1672,null,null,836,null,null,218,null,null,197,null,null,1862,null,null,1550,null,null,796,null,null,395,null,null,136,null,null,1386,null,null,1414,null,null,22,null,null,70,null,null,197,null,null,6143,null,null,3666,null,null,4091,null,null,2573,null,null,2954,null,null,3270,null,null,1756,null,null,2302,null,null,1603,null,null,1168,null,null,532,null,null,313,null,null,2598,null,null,1953,null,null,1548,null,null,938,null,null,429,null,null,1561,null,null,1213,null,null,575,null,null,566,null,null,197,null,null,05
36767595,2763,26151883,45464,19293748,58223,5519410,39074,4753743,37355,580751,12570,157383,7238,27533,2766,437598,13567,397689,13059,27983,2862,10615,1636,1311,596,804644,16050,663825,14621,102949,5577,33719,2677,4151,1029,96483,7764,86602,7538,6613,1773,2899,777,369,251,10615712,45444,1085534,17845,5153200,40905,1510893,22305,1193060,19184,1522088,21311,927159,21539,1223047,25920,764841,17377,265028,9543,136709,7638,56469,5608,2863855,22845,1213838,19029,841598,15668,593597,12765,214822,8592,290076,14728,162198,9657,69011,5043,41831,4887,17036,3253,2763,null,null,45464,null,null,58223,null,null,39074,null,null,37355,null,null,12570,null,null,7238,null,null,2766,null,null,13567,null,null,13059,null,null,2862,null,null,1636,null,null,596,null,null,16050,null,null,14621,null,null,5577,null,null,2677,null,null,1029,null,null,7764,null,null,7538,null,null,1773,null,null,777,null,null,251,null,null,45444,null,null,17845,null,null,40905,null,null,22305,null,null,19184,null,null,21311,null,null,21539,null,null,25920,null,null,17377,null,null,9543,null,null,7638,null,null,5608,null,null,22845,null,null,19029,null,null,15668,null,null,12765,null,null,8592,null,null,14728,null,null,9657,null,null,5043,null,null,4887,null,null,3253,null,null,06
5205474,1994,4666664,13987,4222024,19108,357722,10057,310872,9225,31588,3631,12180,1782,3082,1207,43578,3550,38323,3260,2576,572,2679,1085,0,195,27716,2595,23958,2466,3051,845,707,308,0,195,15624,3155,13492,3032,1226,697,906,477,0,195,538810,14014,94248,6320,268600,9763,89863,6017,64820,4884,75682,5858,38235,4529,67412,5040,47268,4222,13663,1923,4985,1345,1496,661,82213,4267,34819,2797,26194,2569,16973,2096,4227,1070,26337,3593,14828,2497,6339,1419,4089,1319,1081,503,1994,null,null,13987,null,null,19108,null,null,10057,null,null,9225,null,null,3631,null,null,1782,null,null,1207,null,null,3550,null,null,3260,null,null,572,null,null,1085,null,null,195,null,null,2595,null,null,2466,null,null,845,null,null,308,null,null,195,null,null,3155,null,null,3032,null,null,697,null,null,477,null,null,195,null,null,14014,null,null,6320,null,null,9763,null,null,6017,null,null,4884,null,null,5858,null,null,4529,null,null,5040,null,null,4222,null,null,1923,null,null,1345,null,null,661,null,null,4267,null,null,2797,null,null,2569,null,null,2096,null,null,1070,null,null,3593,null,null,2497,null,null,1419,null,null,1319,null,null,503,null,null,08
3391423,950,2881703,13262,2497189,15141,274703,7880,208384,7496,33335,3638,23119,2563,9865,2352,83662,5217,76104,5063,5371,1177,2187,731,0,200,16271,2302,13916,2030,1715,518,542,329,98,157,9878,2161,9679,2158,199,195,0,200,0,200,509720,13233,125243,7082,129274,7687,48098,5544,35209,3161,33238,3862,12729,2728,163945,8527,93235,6824,42109,3398,22867,2894,5734,1673,63004,4778,32348,2991,19135,3072,9478,1792,2043,581,28254,4030,18587,3365,5597,1318,3078,1060,992,721,950,null,null,13262,null,null,15141,null,null,7880,null,null,7496,null,null,3638,null,null,2563,null,null,2352,null,null,5217,null,null,5063,null,null,1177,null,null,731,null,null,200,null,null,2302,null,null,2030,null,null,518,null,null,329,null,null,157,null,null,2161,null,null,2158,null,null,195,null,null,200,null,null,200,null,null,13233,null,null,7082,null,null,7687,null,null,5544,null,null,3161,null,null,3862,null,null,2728,null,null,8527,null,null,6824,null,null,3398,null,null,2894,null,null,1673,null,null,4778,null,null,2991,null,null,3072,null,null,1792,null,null,581,null,null,4030,null,null,3365,null,null,1318,null,null,1060,null,null,721,null,null,09
896824,775,808137,5297,759799,6066,35033,3236,29361,3161,4183,1374,1280,804,209,194,7930,2064,6527,1899,1050,663,353,274,0,193,3168,868,2780,834,282,277,106,127,0,193,2207,1300,1857,983,312,420,38,88,0,193,88687,5249,21077,2619,29016,3189,11383,2375,7659,2088,7186,1642,2788,1086,14239,2916,8145,1859,3660,1320,1845,798,589,509,16959,2137,9112,1741,5049,1218,1719,675,1079,546,7396,2452,5436,1976,1488,946,343,558,129,214,775,null,null,5297,null,null,6066,null,null,3236,null,null,3161,null,null,1374,null,null,804,null,null,194,null,null,2064,null,null,1899,null,null,663,null,null,274,null,null,193,null,null,868,null,null,834,null,null,277,null,null,127,null,null,193,null,null,1300,null,null,983,null,null,420,null,null,88,null,null,193,null,null,5249,null,null,2619,null,null,3189,null,null,2375,null,null,2088,null,null,1642,null,null,1086,null,null,2916,null,null,1859,null,null,1320,null,null,798,null,null,509,null,null,2137,null,null,1741,null,null,1218,null,null,675,null,null,546,null,null,2452,null,null,1976,null,null,946,null,null,558,null,null,214,null,null,10
637624,182,548116,4756,503061,5518,26971,2384,20742,2317,4817,1277,1412,822,0,203,10815,1611,10307,1541,272,238,236,197,0,203,3816,962,3472,918,184,152,160,238,0,203,3453,1039,3006,969,350,342,97,153,0,203,89508,4759,25283,2643,31594,2534,11217,2046,8334,1859,8934,2199,3109,1142,14963,2598,11266,1805,2754,1179,943,912,0,203,8198,1236,5872,1222,1749,795,496,314,81,136,9470,2310,4333,1285,3776,1455,1361,927,0,203,182,null,null,4756,null,null,5518,null,null,2384,null,null,2317,null,null,1277,null,null,822,null,null,203,null,null,1611,null,null,1541,null,null,238,null,null,197,null,null,203,null,null,962,null,null,918,null,null,152,null,null,238,null,null,203,null,null,1039,null,null,969,null,null,342,null,null,153,null,null,203,null,null,4759,null,null,2643,null,null,2534,null,null,2046,null,null,1859,null,null,2199,null,null,1142,null,null,2598,null,null,1805,null,null,1179,null,null,912,null,null,203,null,null,1236,null,null,1222,null,null,795,null,null,314,null,null,136,null,null,2310,null,null,1285,null,null,1455,null,null,927,null,null,203,null,null,11
