B16004_001E,B16004_001M,B16004_002E,B16004_002M,B16004_003E,B16004_003M,B16004_004E,B16004_004M,B16004_005E,B16004_005M,B16004_006E,B16004_006M,B16004_007E,B16004_007M,B16004_008E,B16004_008M,B16004_009E,B16004_009M,B16004_010E,B16004_010M,B16004_011E,B16004_011M,B16004_012E,B16004_012M,B16004_013E,B16004_013M,B16004_014E,B16004_014M,B16004_015E,B16004_015M,B16004_016E,B16004_016M,B16004_017E,B16004_017M,B16004_018E,B16004_018M,B16004_019E,B16004_019M,B16004_020E,B16004_020M,B16004_021E,B16004_021M,B16004_022E,B16004_022M,B16004_023E,B16004_023M,B16004_024E,B16004_024M,B16004_025E,B16004_025M,B16004_026E,B16004_026M,B16004_027E,B16004_027M,B16004_028E,B16004_028M,B16004_029E,B16004_029M,B16004_030E,B16004_030M,B16004_031E,B16004_031M,B16004_032E,B16004_032M,B16004_033E,B16004_033M,B16004_034E,B16004_034M,B16004_035E,B16004_035M,B16004_036E,B16004_036M,B16004_037E,B16004_037M,B16004_038E,B16004_038M,B16004_039E,B16004_039M,B16004_040E,B16004_040M,B16004_041E,B16004_041M,B16004_042E,B16004_042M,B16004_043E,B16004_043M,B16004_044E,B16004_044M,B16004_045E,B16004_045M,B16004_046E,B16004_046M,B16004_047E,B16004_047M,B16004_048E,B16004_048M,B16004_049E,B16004_049M,B16004_050E,B16004_050M,B16004_051E,B16004_051M,B16004_052E,B16004_052M,B16004_053E,B16004_053M,B16004_054E,B16004_054M,B16004_055E,B16004_055M,B16004_056E,B16004_056M,B16004_057E,B16004_057M,B16004_058E,B16004_058M,B16004_059E,B16004_059M,B16004_060E,B16004_060M,B16004_061E,B16004_061M,B16004_062E,B16004_062M,B16004_063E,B16004_063M,B16004_064E,B16004_064M,B16004_065E,B16004_065M,B16004_066E,B16004_066M,B16004_067E,B16004_067M,B16004_001M,B16004_001EA,B16004_001MA,B16004_002M,B16004_002EA,B16004_002MA,B16004_003M,B16004_003EA,B16004_003MA,B16004_004M,B16004_004EA,B16004_004MA,B16004_005M,B16004_005EA,B16004_005MA,B16004_006M,B16004_006EA,B16004_006MA,B16004_007M,B16004_007EA,B16004_007MA,B16004_008M,B16004_008EA,B16004_008MA,B16004_009M,B16004_009EA,B16004_009MA,B16004_010M,B16004_010EA,B16004_010MA,B16004_011M,B16004_011EA,B16004_011MA,B16004_012M,B16004_012EA,B16004_012MA,B16004_013M,B16004_013EA,B16004_013MA,B16004_014M,B16004_014EA,B16004_014MA,B16004_015M,B16004_015EA,B16004_015MA,B16004_016M,B16004_016EA,B16004_016MA,B16004_017M,B16004_017EA,B16004_017MA,B16004_018M,B16004_018EA,B16004_018MA,B16004_019M,B16004_019EA,B16004_019MA,B16004_020M,B16004_020EA,B16004_020MA,B16004_021M,B16004_021EA,B16004_021MA,B16004_022M,B16004_022EA,B16004_022MA,B16004_023M,B16004_023EA,B16004_023MA,B16004_024M,B16004_024EA,B16004_024MA,B16004_025M,B16004_025EA,B16004_025MA,B16004_026M,B16004_026EA,B16004_026MA,B16004_027M,B16004_027EA,B16004_027MA,B16004_028M,B16004_028EA,B16004_028MA,B16004_029M,B16004_029EA,B16004_029MA,B16004_030M,B16004_030EA,B16004_030MA,B16004_031M,B16004_031EA,B16004_031MA,B16004_032M,B16004_032EA,B16004_032MA,B16004_033M,B16004_033EA,B16004_033MA,B16004_034M,B16004_034EA,B16004_034MA,B16004_035M,B16004_035EA,B16004_035MA,B16004_036M,B16004_036EA,B16004_036MA,B16004_037M,B16004_037EA,B16004_037MA,B16004_038M,B16004_038EA,B16004_038MA,B16004_039M,B16004_039EA,B16004_039MA,B16004_040M,B16004_040EA,B16004_040MA,B16004_041M,B16004_041EA,B16004_041MA,B16004_042M,B16004_042EA,B16004_042MA,B16004_043M,B16004_043EA,B16004_043MA,B16004_044M,B16004_044EA,B16004_044MA,B16004_045M,B16004_045EA,B16004_045MA,B16004_046M,B16004_046EA,B16004_046MA,B16004_047M,B16004_047EA,B16004_047MA,B16004_048M,B16004_048EA,B16004_048MA,B16004_049M,B16004_049EA,B16004_049MA,B16004_050M,B16004_050EA,B16004_050MA,B16004_051M,B16004_051EA,B16004_051MA,B16004_052M,B16004_052EA,B16004_052MA,B16004_053M,B16004_053EA,B16004_053MA,B16004_054M,B16004_054EA,B16004_054MA,B16004_055M,B16004_055EA,B16004_055MA,B16004_056M,B16004_056EA,B16004_056MA,B16004_057M,B16004_057EA,B16004_057MA,B16004_058M,B16004_058EA,B16004_058MA,B16004_059M,B16004_059EA,B16004_059MA,B16004_060M,B16004_060EA,B16004_060MA,B16004_061M,B16004_061EA,B16004_061MA,B16004_062M,B16004_062EA,B16004_062MA,B16004_063M,B16004_063EA,B16004_063MA,B16004_064M,B16004_064EA,B16004_064MA,B16004_065M,B16004_065EA,B16004_065MA,B16004_066M,B16004_066EA,B16004_066MA,B16004_067M,B16004_067EA,B16004_067MA,state
6838056,1869,1179117,2178,914149,9404,155049,5826,123138,6025,21485,2380,9084,2184,1342,729,41463,4802,33015,3815,5753,1690,2487,786,208,260,48591,4429,37322,3827,7691,1898,3471,1352,107,128,19865,3862,16231,3878,2379,1092,1255,962,0,198,4580126,3028,3651373,16786,394760,8334,202805,8102,74071,4203,81685,5373,36199,4760,180978,10109,129721,8186,30897,3557,17817,3163,2543,1020,289068,8834,163062,7371,76991,4720,41622,4027,7393,1670,63947,6457,39481,4952,15060,2445,7189,1809,2217,1085,1078813,2920,953724,5256,28360,2111,12012,1535,6365,1163,5286,1047,4697,1277,35899,3418,18974,1985,6144,1160,5691,1687,5090,1591,55362,2576,14181,1660,14946,1658,19486,2442,6749,1480,5468,1195,2661,797,652,341,862,415,1293,665,1869,null,null,2178,null,null,9404,null,null,5826,null,null,6025,null,null,2380,null,null,2184,null,null,729,null,null,4802,null,null,3815,null,null,1690,null,null,786,null,null,260,null,null,4429,null,null,3827,null,null,1898,null,null,1352,null,null,128,null,null,3862,null,null,3878,null,null,1092,null,null,962,null,null,198,null,null,3028,null,null,16786,null,null,8334,null,null,8102,null,null,4203,null,null,5373,null,null,4760,null,null,10109,null,null,8186,null,null,3557,null,null,3163,null,null,1020,null,null,8834,null,null,7371,null,null,4720,null,null,4027,null,null,1670,null,null,6457,null,null,4952,null,null,2445,null,null,1809,null,null,1085,null,null,2920,null,null,5256,null,null,2111,null,null,1535,null,null,1163,null,null,1047,null,null,1277,null,null,3418,null,null,1985,null,null,1160,null,null,1687,null,null,1591,null,null,2576,null,null,1660,null,null,1658,null,null,2442,null,null,1480,null,null,1195,null,null,797,null,null,341,null,null,415,null,null,665,null,null,53
1729434,1659,275215,1967,269271,2063,3216,1171,2162,746,104,147,950,527,0,193,1256,645,792,523,464,379,0,193,0,193,963,520,525,325,232,184,206,346,0,193,509,391,397,347,58,126,0,193,54,114,1110444,2249,1078462,3819,13217,1635,8198,1283,1865,556,2476,923,678,507,8442,2129,6565,1561,1399,920,478,502,0,193,6683,1583,4279,1345,1650,734,566,334,188,135,3640,1480,2919,1346,241,226,480,386,0,193,343775,1597,338301,1879,1753,729,1156,670,246,245,329,216,22,47,2007,640,1316,471,460,395,231,182,0,193,1072,513,494,302,128,137,450,436,0,193,642,371,642,371,0,193,0,193,0,193,1659,null,null,1967,null,null,2063,null,null,1171,null,null,746,null,null,147,null,null,527,null,null,193,null,null,645,null,null,523,null,null,379,null,null,193,null,null,193,null,null,520,null,null,325,null,null,184,null,null,346,null,null,193,null,null,391,null,null,347,null,null,126,null,null,193,null,null,114,null,null,2249,null,null,3819,null,null,1635,null,null,1283,null,null,556,null,null,923,null,null,507,null,null,2129,null,null,1561,null,null,920,null,null,502,null,null,193,null,null,1583,null,null,1345,null,null,734,null,null,334,null,null,135,null,null,1480,null,null,1346,null,null,226,null,null,386,null,null,193,null,null,1597,null,null,1879,null,null,729,null,null,670,null,null,245,null,null,216,null,null,47,null,null,640,null,null,471,null,null,395,null,null,182,null,null,193,null,null,513,null,null,302,null,null,137,null,null,436,null,null,193,null,null,371,null,null,371,null,null,193,null,null,193,null,null,193,null,null,54
5444618,2085,950900,2167,845503,5807,63432,4137,49764,3954,8596,1656,4823,1285,249,179,18951,2104,13670,1783,3180,819,1588,476,513,175,17113,2416,12465,2213,2759,1052,1861,743,28,45,5901,1815,4671,1608,1148,817,82,121,0,147,3566457,2759,3235910,9304,170522,4570,93826,4340,36237,2965,29306,3057,11153,1919,70522,5062,53805,4291,11619,1677,3390,929,1708,1685,71204,3697,39033,3495,18485,2320,10552,1487,3134,968,18299,2997,13433,2381,3511,1208,1176,596,179,229,927261,2033,885902,2521,14458,1438,6384,1102,2904,777,3783,1063,1387,476,17924,1858,11880,1466,4016,905,1449,409,579,453,6569,1150,1188,431,2653,791,1134,482,1594,842,2408,642,1822,637,392,206,111,144,83,146,2085,null,null,2167,null,null,5807,null,null,4137,null,null,3954,null,null,1656,null,null,1285,null,null,179,null,null,2104,null,null,1783,null,null,819,null,null,476,null,null,175,null,null,2416,null,null,2213,null,null,1052,null,null,743,null,null,45,null,null,1815,null,null,1608,null,null,817,null,null,121,null,null,147,null,null,2759,null,null,9304,null,null,4570,null,null,4340,null,null,2965,null,null,3057,null,null,1919,null,null,5062,null,null,4291,null,null,1677,null,null,929,null,null,1685,null,null,3697,null,null,3495,null,null,2320,null,null,1487,null,null,968,null,null,2997,null,null,2381,null,null,1208,null,null,596,null,null,229,null,null,2033,null,null,2521,null,null,1438,null,null,1102,null,null,777,null,null,1063,null,null,476,null,null,1858,null,null,1466,null,null,905,null,null,409,null,null,453,null,null,1150,null,null,431,null,null,791,null,null,482,null,null,842,null,null,642,null,null,637,null,null,206,null,null,144,null,null,146,null,null,55
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
4576657,3241,812874,4114,757992,5369,41774,3043,32922,3227,6178,1597,2536,831,138,149,4074,1030,3214,950,616,437,244,211,0,195,5726,1234,3971,1015,1252,516,503,384,0,195,3308,1413,3308,1413,0,195,0,195,0,195,2979831,4409,2818157,5868,99047,4669,47930,4356,21662,2771,23110,2956,6345,1593,22197,3135,16535,2251,3435,1085,2227,1229,0,195,29165,2554,13259,1957,8735,1553,5896,1420,1275,584,11265,2417,6625,1817,3384,1162,1156,526,100,160,783952,2881,766302,3029,7781,1716,4775,1278,1032,613,1012,726,962,771,5887,944,4432,813,868,385,494,314,93,97,3202,774,880,394,985,525,712,409,625,431,780,521,266,242,384,437,37,61,93,155,3241,null,null,4114,null,null,5369,null,null,3043,null,null,3227,null,null,1597,null,null,831,null,null,149,null,null,1030,null,null,950,null,null,437,null,null,211,null,null,195,null,null,1234,null,null,1015,null,null,516,null,null,384,null,null,195,null,null,1413,null,null,1413,null,null,195,null,null,195,null,null,195,null,null,4409,null,null,5868,null,null,4669,null,null,4356,null,null,2771,null,null,2956,null,null,1593,null,null,3135,null,null,2251,null,null,1085,null,null,1229,null,null,195,null,null,2554,null,null,1957,null,null,1553,null,null,1420,null,null,584,null,null,2417,null,null,1817,null,null,1162,null,null,526,null,null,160,null,null,2881,null,null,3029,null,null,1716,null,null,1278,null,null,613,null,null,726,null,null,771,null,null,944,null,null,813,null,null,385,null,null,314,null,null,97,null,null,774,null,null,394,null,null,525,null,null,409,null,null,431,null,null,521,null,null,242,null,null,437,null,null,61,null,null,155,null,null,01
689399,797,134801,990,117464,2331,3972,1196,2903,1064,896,640,168,238,5,13,2401,998,2282,992,88,89,31,52,0,155,5264,1346,4251,1325,594,510,419,370,0,155,5700,851,4651,757,990,455,59,39,0,155,478766,1238,393164,4283,20874,2797,13867,1827,4042,1538,2602,1340,363,468,12662,2457,10439,2045,1700,667,392,352,131,126,30607,2262,15674,2325,10905,1961,3905,1133,123,119,21459,1946,17227,1746,3793,559,429,282,10,13,75832,1040,64750,1417,913,424,743,400,61,60,0,155,109,150,1740,749,1347,693,15,25,233,183,145,158,3520,660,647,348,1360,854,1222,580,291,201,4909,692,3186,737,1201,286,501,164,21,21,797,null,null,990,null,null,2331,null,null,1196,null,null,1064,null,null,640,null,null,238,null,null,13,null,null,998,null,null,992,null,null,89,null,null,52,null,null,155,null,null,1346,null,null,1325,null,null,510,null,null,370,null,null,155,null,null,851,null,null,757,null,null,455,null,null,39,null,null,155,null,null,1238,null,null,4283,null,null,2797,null,null,1827,null,null,1538,null,null,1340,null,null,468,null,null,2457,null,null,2045,null,null,667,null,null,352,null,null,126,null,null,2262,null,null,2325,null,null,1961,null,null,1133,null,null,119,null,null,1946,null,null,1746,null,null,559,null,null,282,null,null,13,null,null,1040,null,null,1417,null,null,424,null,null,400,null,null,60,null,null,155,null,null,150,null,null,749,null,null,693,null,null,25,null,null,183,null,null,158,null,null,660,null,null,348,null,null,854,null,null,580,null,null,201,null,null,692,null,null,737,null,null,286,null,null,164,null,null,21,null,null,02
6494749,1477,1195100,1916,847553,8984,292697,8424,251240,7482,28726,3075,11239,2032,1492,721,12064,2097,10227,1982,1595,524,242,256,0,204,15600,2019,12309,1828,1022,513,1924,1162,345,356,27186,3248,22679,2886,3042,950,1269,673,196,295,4129823,1727,2911959,16682,908738,12875,564493,11501,124287,5846,133030,6011,86928,6353,82171,6040,64338,5100,13334,2246,3895,1313,604,434,100577,4328,60640,4146,24145,2951,12858,2057,2934,886,126378,7207,93508,6273,22151,2369,8117,1900,2602,1304,1169826,1326,976622,6256,122681,3778,63797,3810,19458,2027,20996,2163,18430,2070,29291,2992,21007,2586,4814,1193,2633,791,837,569,18153,1363,8173,1347,4577,1013,3907,1004,1496,678,23079,1962,11606,1377,6031,1120,3339,563,2103,669,1477,null,null,1916,null,null,8984,null,null,8424,null,null,7482,null,null,3075,null,null,2032,null,null,721,null,null,2097,null,null,1982,null,null,524,null,null,256,null,null,204,null,null,2019,null,null,1828,null,null,513,null,null,1162,null,null,356,null,null,3248,null,null,2886,null,null,950,null,null,673,null,null,295,null,null,1727,null,null,16682,null,null,12875,null,null,11501,null,null,5846,null,null,6011,null,null,6353,null,null,6040,null,null,5100,null,null,2246,null,null,1313,null,null,434,null,null,4328,null,null,4146,null,null,2951,null,null,2057,null,null,886,null,null,7207,null,null,6273,null,null,2369,null,null,1900,null,null,1304,null,null,1326,null,null,6256,null,null,3778,null,null,3810,null,null,2027,null,null,2163,null,null,2070,null,null,2992,null,null,2586,null,null,1193,null,null,791,null,null,569,null,null,1363,null,null,1347,null,null,1013,null,null,1004,null,null,678,null,null,1962,null,null,1377,null,null,1120,null,null,563,null,null,669,null,null,04
2799532,2976,518644,3218,468264,3778,41439,2922,34340,3472,5107,1356,1742,595,250,242,2649,1047,2196,942,385,368,68,116,0,197,5132,1328,3424,1055,1393,956,179,148,136,136,1160,1145,1134,1131,26,37,0,197,0,197,1795258,2524,1653399,5518,99035,4068,45652,3652,23925,3003,23135,3230,6323,1671,15226,2403,11036,1747,3352,1233,838,565,0,197,22823,2582,10374,2036,7705,1453,3826,959,918,418,4775,1639,3338,1334,783,574,654,548,0,197,485630,2425,474061,2324,6175,1259,2608,677,470,384,1559,728,1538,774,3192,841,2293,674,341,245,351,288,207,313,1940,590,990,479,320,247,578,423,52,92,262,245,222,236,0,197,40,66,0,197,2976,null,null,3218,null,null,3778,null,null,2922,null,null,3472,null,null,1356,null,null,595,null,null,242,null,null,1047,null,null,942,null,null,368,null,null,116,null,null,197,null,null,1328,null,null,1055,null,null,956,null,null,148,null,null,136,null,null,1145,null,null,1131,null,null,37,null,null,197,null,null,197,null,null,2524,null,null,5518,null,null,4068,null,null,3652,null,null,3003,null,null,3230,null,null,1671,null,null,2403,null,null,1747,null,null,1233,null,null,565,null,null,197,null,null,2582,null,null,2036,null,null,1453,null,null,959,null,null,418,null,null,1639,null,null,1334,null,null,574,null,null,548,null,null,197,null,null,2425,null,null,2324,null,null,1259,null,null,677,null,null,384,null,null,728,null,null,774,null,null,841,null,null,674,null,null,245,null,null,288,null,null,313,null,null,590,null,null,479,null,null,247,null,null,423,null,null,92,null,null,245,null,null,236,null,null,197,null,null,66,null,null,197,null,null,05
36767595,2763,6610827,3205,3689432,25550,2295537,24662,1862495,21708,327928,11252,84021,5738,21093,3036,184600,9122,156056,8455,20809,2766,6752,1305,983,569,378889,9850,284198,9194,68390,4430,24656,2919,1645,610,62369,6701,50600,5469,7441,2202,3453,1170,875,516,24808329,3931,13253137,42457,7497262,31995,4105361,30906,1294012,21583,1376676,19669,721213,17861,1168620,23269,864151,18091,207682,8393,77454,5429,19333,2907,2617646,20030,1405120,19199,705992,15451,405754,11310,100780,6448,271664,12767,175633,9999,55866,4315,28992,3719,11173,2755,5348439,3163,3436713,13785,879811,8320,296780,7410,151871,5505,218774,5836,212386,8038,307425,10646,142323,6836,64520,4127,63118,4579,37464,3939,671964,6870,188345,7017,170165,5747,196906,5931,116548,6212,52526,4020,22567,2530,12317,1879,12285,2412,5357,1483,2763,null,null,3205,null,null,25550,null,null,24662,null,null,21708,null,null,11252,null,null,5738,null,null,3036,null,null,9122,null,null,8455,null,null,2766,null,null,1305,null,null,569,null,null,9850,null,null,9194,null,null,4430,null,null,2919,null,null,610,null,null,6701,null,null,5469,null,null,2202,null,null,1170,null,null,516,null,null,3931,null,null,42457,null,null,31995,null,null,30906,null,null,21583,null,null,19669,null,null,17861,null,null,23269,null,null,18091,null,null,8393,null,null,5429,null,null,2907,null,null,20030,null,null,19199,null,null,15451,null,null,11310,null,null,6448,null,null,12767,null,null,9999,null,null,4315,null,null,3719,null,null,2755,null,null,3163,null,null,13785,null,null,8320,null,null,7410,null,null,5505,null,null,5836,null,null,8038,null,null,10646,null,null,6836,null,null,4127,null,null,4579,null,null,3939,null,null,6870,null,null,7017,null,null,5747,null,null,5931,null,null,6212,null,null,4020,null,null,2530,null,null,1879,null,null,2412,null,null,1483,null,null,06
5205474,1994,925441,2372,733268,8192,154288,6946,132702,6057,15122,2484,4306,1556,2158,1190,14165,2461,12501,2291,699,389,860,530,105,155,15749,2001,12076,1896,2565,789,961,394,147,174,7971,2301,7007,2245,660,448,304,344,0,195,3536977,2569,2923248,12154,422507,9491,237904,7868,74174,4945,78925,5703,31504,4083,78685,5198,60723,4491,12263,1805,5258,1541,441,356,81768,3740,42879,2948,23460,2439,13431,1966,1998,718,30769,3976,19842,3071,6351,1517,4161,1286,415,369,743056,2206,659756,3975,49527,3137,30129,2460,7112,1186,4631,1170,7655,1734,18140,2096,12367,1595,3277,761,1546,559,950,487,12412,1417,3822,1054,3220,787,3288,879,2082,841,3221,823,1471,403,554,340,530,375,666,495,1994,null,null,2372,null,null,8192,null,null,6946,null,null,6057,null,null,2484,null,null,1556,null,null,1190,null,null,2461,null,null,2291,null,null,389,null,null,530,null,null,155,null,null,2001,null,null,1896,null,null,789,null,null,394,null,null,174,null,null,2301,null,null,2245,null,null,448,null,null,344,null,null,195,null,null,2569,null,null,12154,null,null,9491,null,null,7868,null,null,4945,null,null,5703,null,null,4083,null,null,5198,null,null,4491,null,null,1805,null,null,1541,null,null,356,null,null,3740,null,null,2948,null,null,2439,null,null,1966,null,null,718,null,null,3976,null,null,3071,null,null,1517,null,null,1286,null,null,369,null,null,2206,null,null,3975,null,null,3137,null,null,2460,null,null,1186,null,null,1170,null,null,1734,null,null,2096,null,null,1595,null,null,761,null,null,559,null,null,487,null,null,1417,null,null,1054,null,null,787,null,null,879,null,null,841,null,null,823,null,null,403,null,null,340,null,null,375,null,null,495,null,null,08
3391423,950,567133,1057,443232,5437,78746,4277,67102,4268,6917,1446,3958,1438,769,569,28670,3156,25898,2908,2084,881,632,414,56,92,10151,1532,7491,1478,1986,726,443,332,231,283,6334,1961,5760,1947,185,168,353,305,36,59,2247650,1321,1691473,10817,294686,5260,180686,7263,54016,4259,43647,3718,16337,2564,172304,8923,118484,7087,34112,3236,16683,2656,3025,1213,61704,4306,36442,2722,17158,2831,7274,1567,830,387,27483,3513,19985,2950,4850,1262,2385,929,263,308,576640,1183,487727,4083,30545,1174,8694,1353,7611,1240,8752,1274,5488,1178,46633,3609,24957,2631,11284,1510,7739,1449,2653,999,7420,1315,2331,613,1706,639,2303,818,1080,487,4315,1246,2521,973,761,385,340,238,693,642,950,null,null,1057,null,null,5437,null,null,4277,null,null,4268,null,null,1446,null,null,1438,null,null,569,null,null,3156,null,null,2908,null,null,881,null,null,414,null,null,92,null,null,1532,null,null,1478,null,null,726,null,null,332,null,null,283,null,null,1961,null,null,1947,null,null,168,null,null,305,null,null,59,null,null,1321,null,null,10817,null,null,5260,null,null,7263,null,null,4259,null,null,3718,null,null,2564,null,null,8923,null,null,7087,null,null,3236,null,null,2656,null,null,1213,null,null,4306,null,null,2722,null,null,2831,null,null,1567,null,null,387,null,null,3513,null,null,2950,null,null,1262,null,null,929,null,null,308,null,null,1183,null,null,4083,null,null,1174,null,null,1353,null,null,1240,null,null,1274,null,null,1178,null,null,3609,null,null,2631,null,null,1510,null,null,1449,null,null,999,null,null,1315,null,null,613,null,null,639,null,null,818,null,null,487,null,null,1246,null,null,973,null,null,385,null,null,238,null,null,642,null,null,09
896824,775,148996,774,128245,2546,15152,2032,12846,1962,2306,1136,0,193,0,193,2217,1299,1613,1066,518,616,86,146,0,193,1975,682,1607,643,228,233,140,219,0,193,1407,902,1407,902,0,193,0,193,0,193,581154,659,498438,4164,45834,2375,25939,2619,9044,2153,8053,1652,2798,1057,15277,2967,9734,1977,3589,1280,1582,746,372,451,15290,2064,9428,1739,4113,1093,1102,570,647,464,6315,1951,5286,1871,862,590,38,88,129,214,166674,606,154193,1788,3063,542,1959,458,492,307,413,354,199,234,4675,1296,3325,1111,603,358,530,363,217,248,2862,544,857,426,990,489,583,363,432,385,1881,1113,600,519,938,1120,343,558,0,193,775,null,null,774,null,null,2546,null,null,2032,null,null,1962,null,null,1136,null,null,193,null,null,193,null,null,1299,null,null,1066,null,null,616,null,null,146,null,null,193,null,null,682,null,null,643,null,null,233,null,null,219,null,null,193,null,null,902,null,null,902,null,null,193,null,null,193,null,null,193,null,null,659,null,null,4164,null,null,2375,null,null,2619,null,null,2153,null,null,1652,null,null,1057,null,null,2967,null,null,1977,null,null,1280,null,null,746,null,null,451,null,null,2064,null,null,1739,null,null,1093,null,null,570,null,null,464,null,null,1951,null,null,1871,null,null,590,null,null,88,null,null,214,null,null,606,null,null,1788,null,null,542,null,null,458,null,null,307,null,null,354,null,null,234,null,null,1296,null,null,1111,null,null,358,null,null,363,null,null,248,null,null,544,null,null,426,null,null,489,null,null,363,null,null,385,null,null,1113,null,null,519,null,null,1120,null,null,558,null,null,193,null,null,10
637624,182,77236,3,62298,1441,10825,881,7420,1257,3187,1219,206,262,12,20,1933,768,1831,741,102,120,0,203,0,203,1158,491,971,451,50,76,137,230,0,203,1022,649,504,371,317,533,201,249,0,203,481291,483,395498,4497,43670,2364,22940,2186,9212,1675,9494,2276,2024,869,21000,2939,17306,2129,2696,1100,998,928,0,203,9963,1326,7712,1399,1823,798,394,281,34,56,11160,2349,6241,1545,3662,1286,1257,908,0,203,79097,462,70548,1137,4070,533,1599,683,752,346,646,357,1073,577,2845,982,2436,861,228,237,181,158,0,203,893,349,661,327,60,103,125,206,47,83,741,325,594,278,147,208,0,203,0,203,182,null,null,3,null,null,1441,null,null,881,null,null,1257,null,null,1219,null,null,262,null,null,20,null,null,768,null,null,741,null,null,120,null,null,203,null,null,203,null,null,491,null,null,451,null,null,76,null,null,230,null,null,203,null,null,649,null,null,371,null,null,533,null,null,249,null,null,203,null,null,483,null,null,4497,null,null,2364,null,null,2186,null,null,1675,null,null,2276,null,null,869,null,null,2939,null,null,2129,null,null,1100,null,null,928,null,null,203,null,null,1326,null,null,1399,null,null,798,null,null,281,null,null,56,null,null,2349,null,null,1545,null,null,1286,null,null,908,null,null,203,null,null,462,null,null,1137,null,null,533,null,null,683,null,null,346,null,null,357,null,null,577,null,null,982,null,null,861,null,null,237,null,null,158,null,null,203,null,null,349,null,null,327,null,null,103,null,null,206,null,null,83,null,null,325,null,null,278,null,null,208,null,null,203,null,null,203,null,null,11
