B08412_001E,B08412_001M,B08412_002E,B08412_002M,B08412_003E,B08412_003M,B08412_004E,B08412_004M,B08412_005E,B08412_005M,B08412_006E,B08412_006M,B08412_007E,B08412_007M,B08412_008E,B08412_008M,B08412_009E,B08412_009M,B08412_010E,B08412_010M,B08412_011E,B08412_011M,B08412_012E,B08412_012M,B08412_013E,B08412_013M,B08412_014E,B08412_014M,B08412_015E,B08412_015M,B08412_016E,B08412_016M,B08412_017E,B08412_017M,B08412_018E,B08412_018M,B08412_019E,B08412_019M,B08412_020E,B08412_020M,B08412_021E,B08412_021M,B08412_022E,B08412_022M,B08412_023E,B08412_023M,B08412_024E,B08412_024M,B08412_025E,B08412_025M,B08412_026E,B08412_026M,B08412_027E,B08412_027M,B08412_028E,B08412_028M,B08412_029E,B08412_029M,B08412_030E,B08412_030M,B08412_031E,B08412_031M,B08412_032E,B08412_032M,B08412_033E,B08412_033M,B08412_034E,B08412_034M,B08412_035E,B08412_035M,B08412_036E,B08412_036M,B08412_037E,B08412_037M,B08412_038E,B08412_038M,B08412_039E,B08412_039M,B08412_001M,B08412_001EA,B08412_001MA,B08412_002M,B08412_002EA,B08412_002MA,B08412_003M,B08412_003EA,B08412_003MA,B08412_004M,B08412_004EA,B08412_004MA,B08412_005M,B08412_005EA,B08412_005MA,B08412_006M,B08412_006EA,B08412_006MA,B08412_007M,B08412_007EA,B08412_007MA,B08412_008M,B08412_008EA,B08412_008MA,B08412_009M,B08412_009EA,B08412_009MA,B08412_010M,B08412_010EA,B08412_010MA,B08412_011M,B08412_011EA,B08412_011MA,B08412_012M,B08412_012EA,B08412_012MA,B08412_013M,B08412_013EA,B08412_013MA,B08412_014M,B08412_014EA,B08412_014MA,B08412_015M,B08412_015EA,B08412_015MA,B08412_016M,B08412_016EA,B08412_016MA,B08412_017M,B08412_017EA,B08412_017MA,B08412_018M,B08412_018EA,B08412_018MA,B08412_019M,B08412_019EA,B08412_019MA,B08412_020M,B08412_020EA,B08412_020MA,B08412_021M,B08412_021EA,B08412_021MA,B08412_022M,B08412_022EA,B08412_022MA,B08412_023M,B08412_023EA,B08412_023MA,B08412_024M,B08412_024EA,B08412_024MA,B08412_025M,B08412_025EA,B08412_025MA,B08412_026M,B08412_026EA,B08412_026MA,B08412_027M,B08412_027EA,B08412_027MA,B08412_028M,B08412_028EA,B08412_028MA,B08412_029M,B08412_029EA,B08412_029MA,B08412_030M,B08412_030EA,B08412_030MA,B08412_031M,B08412_031EA,B08412_031MA,B08412_032M,B08412_032EA,B08412_032MA,B08412_033M,B08412_033EA,B08412_033MA,B08412_034M,B08412_034EA,B08412_034MA,B08412_035M,B08412_035EA,B08412_035MA,B08412_036M,B08412_036EA,B08412_036MA,B08412_037M,B08412_037EA,B08412_037MA,B08412_038M,B08412_038EA,B08412_038MA,B08412_039M,B08412_039EA,B08412_039MA,state
3795198,26767,82288,4603,323635,9173,475006,10966,512500,12044,532263,10303,261752,9206,510803,12644,121848,4688,179707,6205,360965,9806,307893,10889,126538,6434,1996543,17196,42559,3685,147878,6835,228123,8291,248124,8249,269153,8056,138461,6683,273410,9857,64415,4263,99781,4930,211134,6948,188693,8272,84812,5451,1798655,15224,39729,2517,175757,5892,246883,7839,264376,8718,263110,6708,123291,6092,237393,7700,57433,3258,79926,3735,149831,6966,119200,5545,41726,2746,26767,null,null,4603,null,null,9173,null,null,10966,null,null,12044,null,null,10303,null,null,9206,null,null,12644,null,null,4688,null,null,6205,null,null,9806,null,null,10889,null,null,6434,null,null,17196,null,null,3685,null,null,6835,null,null,8291,null,null,8249,null,null,8056,null,null,6683,null,null,9857,null,null,4263,null,null,4930,null,null,6948,null,null,8272,null,null,5451,null,null,15224,null,null,2517,null,null,5892,null,null,7839,null,null,8718,null,null,6708,null,null,6092,null,null,7700,null,null,3258,null,null,3735,null,null,6966,null,null,5545,null,null,2746,null,null,34
828678,8366,28712,2983,115432,6595,142748,5836,146178,6363,129737,6233,41191,3441,94362,5763,15317,2610,21237,2276,48337,4061,30532,3041,14895,1759,434553,6355,13050,1765,55959,4123,69798,3960,73792,4839,69329,4586,21656,2546,51792,3985,8213,1780,12128,1787,27723,2972,20196,2567,10917,1384,394125,6384,15662,2228,59473,4208,72950,4554,72386,3979,60408,3982,19535,1904,42570,3233,7104,1497,9109,1515,20614,2398,10336,1539,3978,991,8366,null,null,2983,null,null,6595,null,null,5836,null,null,6363,null,null,6233,null,null,3441,null,null,5763,null,null,2610,null,null,2276,null,null,4061,null,null,3041,null,null,1759,null,null,6355,null,null,1765,null,null,4123,null,null,3960,null,null,4839,null,null,4586,null,null,2546,null,null,3985,null,null,1780,null,null,1787,null,null,2972,null,null,2567,null,null,1384,null,null,6384,null,null,2228,null,null,4208,null,null,4554,null,null,3979,null,null,3982,null,null,1904,null,null,3233,null,null,1497,null,null,1515,null,null,2398,null,null,1539,null,null,991,null,null,35
9300243,30652,200987,6830,634269,12707,904343,15081,1044246,16493,1070994,18114,483647,11878,1288211,21745,274533,9149,488318,9958,1041366,16346,1244784,19980,624545,13450,4874267,24995,109887,5468,301370,8929,444076,10282,516512,11964,555973,11519,244530,8237,680171,14644,148928,6914,258975,8084,551511,11953,698707,16124,363627,10042,4425976,22021,91100,4084,332899,9019,460267,10214,527734,12466,515021,12596,239117,8728,608040,14240,125605,4978,229343,7291,489855,10178,546077,10979,260918,8739,30652,null,null,6830,null,null,12707,null,null,15081,null,null,16493,null,null,18114,null,null,11878,null,null,21745,null,null,9149,null,null,9958,null,null,16346,null,null,19980,null,null,13450,null,null,24995,null,null,5468,null,null,8929,null,null,10282,null,null,11964,null,null,11519,null,null,8237,null,null,14644,null,null,6914,null,null,8084,null,null,11953,null,null,16124,null,null,10042,null,null,22021,null,null,4084,null,null,9019,null,null,10214,null,null,12466,null,null,12596,null,null,8728,null,null,14240,null,null,4978,null,null,7291,null,null,10178,null,null,10979,null,null,8739,null,null,36
4373371,22539,112684,5962,412771,11853,639072,14348,747774,15193,687971,13710,311793,9821,606452,13781,141216,7098,147571,6879,314671,10482,175654,7350,75742,4552,2293201,15377,64256,4601,207747,8089,316188,9853,369919,10774,353838,8816,154898,5999,327741,9652,82073,6102,79709,4199,177778,7420,107303,5345,51751,3579,2080170,17000,48428,3250,205024,7075,322884,8584,377855,10039,334133,9572,156895,6654,278711,8590,59143,3930,67862,4776,136893,6324,68351,4868,23991,2547,22539,null,null,5962,null,null,11853,null,null,14348,null,null,15193,null,null,13710,null,null,9821,null,null,13781,null,null,7098,null,null,6879,null,null,10482,null,null,7350,null,null,4552,null,null,15377,null,null,4601,null,null,8089,null,null,9853,null,null,10774,null,null,8816,null,null,5999,null,null,9652,null,null,6102,null,null,4199,null,null,7420,null,null,5345,null,null,3579,null,null,17000,null,null,3250,null,null,7075,null,null,8584,null,null,10039,null,null,9572,null,null,6654,null,null,8590,null,null,3930,null,null,4776,null,null,6324,null,null,4868,null,null,2547,null,null,37
413452,6153,34521,2634,74727,4526,88711,4665,85624,4590,43382,3454,14195,1784,27587,2335,4184,1083,6360,1271,14430,2097,10744,1436,8987,1437,228829,4255,18589,1695,37459,2763,46219,3333,49578,3368,23649,2462,7418,1220,16491,1763,2296,933,4228,1154,9169,1730,7634,1163,6099,1048,184623,4273,15932,1995,37268,2929,42492,2890,36046,2869,19733,2085,6777,1241,11096,1471,1888,506,2132,471,5261,1037,3110,779,2888,833,6153,null,null,2634,null,null,4526,null,null,4665,null,null,4590,null,null,3454,null,null,1784,null,null,2335,null,null,1083,null,null,1271,null,null,2097,null,null,1436,null,null,1437,null,null,4255,null,null,1695,null,null,2763,null,null,3333,null,null,3368,null,null,2462,null,null,1220,null,null,1763,null,null,933,null,null,1154,null,null,1730,null,null,1163,null,null,1048,null,null,4273,null,null,1995,null,null,2929,null,null,2890,null,null,2869,null,null,2085,null,null,1241,null,null,1471,null,null,506,null,null,471,null,null,1037,null,null,779,null,null,833,null,null,38
5231986,24825,180777,6372,572843,10964,752345,14387,851454,13361,838363,13525,418910,10563,651019,12486,171489,7176,187315,6328,334888,9491,189193,7078,83390,4336,2726493,18042,91689,3984,269776,6745,366436,9256,431298,10066,426832,9406,223705,6048,356434,9122,94268,4966,101258,4793,195174,7361,117035,5473,52588,3293,2505493,14985,89088,4517,303067,9121,385909,9420,420156,9742,411531,10447,195205,8501,294585,7814,77221,3964,86057,4061,139714,5408,72158,4303,30802,2831,24825,null,null,6372,null,null,10964,null,null,14387,null,null,13361,null,null,13525,null,null,10563,null,null,12486,null,null,7176,null,null,6328,null,null,9491,null,null,7078,null,null,4336,null,null,18042,null,null,3984,null,null,6745,null,null,9256,null,null,10066,null,null,9406,null,null,6048,null,null,9122,null,null,4966,null,null,4793,null,null,7361,null,null,5473,null,null,3293,null,null,14985,null,null,4517,null,null,9121,null,null,9420,null,null,9742,null,null,10447,null,null,8501,null,null,7814,null,null,3964,null,null,4061,null,null,5408,null,null,4303,null,null,2831,null,null,39
1651653,11821,70872,3760,227333,6456,274143,8730,289743,8229,254907,7565,103915,4047,199095,6447,36597,2349,41240,2731,79832,3649,46246,2923,27730,2126,885779,7608,34224,2249,110446,4247,141163,4811,153551,5636,133054,5585,55131,2873,114062,4601,22166,2064,22609,1841,48541,3022,30887,2548,19945,2008,765874,7998,36648,2571,116887,5086,132980,5624,136192,5616,121853,4505,48784,2816,85033,4092,14431,1341,18631,1856,31291,2380,15359,1580,7785,1253,11821,null,null,3760,null,null,6456,null,null,8730,null,null,8229,null,null,7565,null,null,4047,null,null,6447,null,null,2349,null,null,2731,null,null,3649,null,null,2923,null,null,2126,null,null,7608,null,null,2249,null,null,4247,null,null,4811,null,null,5636,null,null,5585,null,null,2873,null,null,4601,null,null,2064,null,null,1841,null,null,3022,null,null,2548,null,null,2008,null,null,7998,null,null,2571,null,null,5086,null,null,5624,null,null,5616,null,null,4505,null,null,2816,null,null,4092,null,null,1341,null,null,1856,null,null,2380,null,null,1580,null,null,1253,null,null,40
1823732,14841,66949,4173,215261,8632,274004,10299,296523,7745,251681,7138,115955,6004,219761,8980,53885,3331,67434,4371,133564,6148,90093,4982,38622,3459,982457,10391,30850,2987,108719,5925,140983,7100,154939,5685,135271,5711,64108,4340,124944,5739,30230,2328,38681,3249,79022,4112,50972,3951,23738,2292,841275,10079,36099,3096,106542,5188,133021,6085,141584,5678,116410,5756,51847,3515,94817,5079,23655,2308,28753,2678,54542,3764,39121,3331,14884,2236,14841,null,null,4173,null,null,8632,null,null,10299,null,null,7745,null,null,7138,null,null,6004,null,null,8980,null,null,3331,null,null,4371,null,null,6148,null,null,4982,null,null,3459,null,null,10391,null,null,2987,null,null,5925,null,null,7100,null,null,5685,null,null,5711,null,null,4340,null,null,5739,null,null,2328,null,null,3249,null,null,4112,null,null,3951,null,null,2292,null,null,10079,null,null,3096,null,null,5188,null,null,6085,null,null,5678,null,null,5756,null,null,3515,null,null,5079,null,null,2308,null,null,2678,null,null,3764,null,null,3331,null,null,2236,null,null,41
5622156,23963,172289,6571,575912,13791,752131,11091,824498,13357,787211,11587,383193,9796,726889,12677,180618,5896,244622,7607,483330,10188,349598,9431,141865,5022,2918041,17880,91371,4401,278036,8933,365701,9342,406893,8158,394700,8994,197233,6415,384312,10523,100832,4685,134883,4982,265124,8547,206471,7435,92485,4343,2704115,18564,80918,4323,297876,7916,386430,8533,417605,10710,392511,9776,185960,7330,342577,9429,79786,3672,109739,5504,218206,5793,143127,5862,49380,3243,23963,null,null,6571,null,null,13791,null,null,11091,null,null,13357,null,null,11587,null,null,9796,null,null,12677,null,null,5896,null,null,7607,null,null,10188,null,null,9431,null,null,5022,null,null,17880,null,null,4401,null,null,8933,null,null,9342,null,null,8158,null,null,8994,null,null,6415,null,null,10523,null,null,4685,null,null,4982,null,null,8547,null,null,7435,null,null,4343,null,null,18564,null,null,4323,null,null,7916,null,null,8533,null,null,10710,null,null,9776,null,null,7330,null,null,9429,null,null,3672,null,null,5504,null,null,5793,null,null,5862,null,null,3243,null,null,42
473067,8207,12217,2233,46000,4378,70616,4257,78707,4935,82035,4809,34303,3076,62432,4810,15032,1713,15761,2090,28471,2324,18726,2173,8767,1517,240500,6056,6281,1504,21334,2803,34812,3077,38318,3076,41115,3780,16290,2098,33270,3089,8689,1451,7941,1404,15419,2085,11718,1729,5313,1335,232567,5947,5936,1253,24666,2717,35804,3110,40389,3423,40920,3247,18013,2335,29162,3234,6343,1209,7820,1439,13052,1342,7008,1331,3454,740,8207,null,null,2233,null,null,4378,null,null,4257,null,null,4935,null,null,4809,null,null,3076,null,null,4810,null,null,1713,null,null,2090,null,null,2324,null,null,2173,null,null,1517,null,null,6056,null,null,1504,null,null,2803,null,null,3077,null,null,3076,null,null,3780,null,null,2098,null,null,3089,null,null,1451,null,null,1404,null,null,2085,null,null,1729,null,null,1335,null,null,5947,null,null,1253,null,null,2717,null,null,3110,null,null,3423,null,null,3247,null,null,2335,null,null,3234,null,null,1209,null,null,1439,null,null,1342,null,null,1331,null,null,740,null,null,44
2087143,19656,66768,3912,196021,7158,302367,9841,352040,10531,318471,9472,139680,5935,291535,8479,66255,4637,71883,4730,160858,6509,84329,4864,36936,2985,1078860,13333,35882,2899,97874,5086,149103,6875,172994,7323,156984,6401,72524,4620,158447,6366,34385,2977,37991,3588,88217,4479,49926,3701,24533,2208,1008283,13132,30886,2660,98147,4575,153264,6451,179046,7320,161487,6068,67156,4318,133088,6387,31870,3487,33892,3170,72641,4396,34403,3354,12403,1692,19656,null,null,3912,null,null,7158,null,null,9841,null,null,10531,null,null,9472,null,null,5935,null,null,8479,null,null,4637,null,null,4730,null,null,6509,null,null,4864,null,null,2985,null,null,13333,null,null,2899,null,null,5086,null,null,6875,null,null,7323,null,null,6401,null,null,4620,null,null,6366,null,null,2977,null,null,3588,null,null,4479,null,null,3701,null,null,2208,null,null,13132,null,null,2660,null,null,4575,null,null,6451,null,null,7320,null,null,6068,null,null,4318,null,null,6387,null,null,3487,null,null,3170,null,null,4396,null,null,3354,null,null,1692,null,null,45
407636,5641,34390,2826,92106,4700,80346,3929,71475,3334,48813,3529,18107,1668,29143,2481,4268,733,6459,1139,10845,1236,7206,1113,4478,756,217835,4358,19985,2037,47533,3436,42016,3075,36075,2393,26201,2290,9705,1313,16409,1807,2196,530,3547,838,6009,893,4737,852,3422,726,189801,3695,14405,1704,44573,2962,38330,2624,35400,2809,22612,2306,8402,1015,12734,1726,2072,561,2912,716,4836,881,2469,670,1056,385,5641,null,null,2826,null,null,4700,null,null,3929,null,null,3334,null,null,3529,null,null,1668,null,null,2481,null,null,733,null,null,1139,null,null,1236,null,null,1113,null,null,756,null,null,4358,null,null,2037,null,null,3436,null,null,3075,null,null,2393,null,null,2290,null,null,1313,null,null,1807,null,null,530,null,null,838,null,null,893,null,null,852,null,null,726,null,null,3695,null,null,1704,null,null,2962,null,null,2624,null,null,2809,null,null,2306,null,null,1015,null,null,1726,null,null,561,null,null,716,null,null,881,null,null,670,null,null,385,null,null,46
2884201,19990,70194,4569,262877,9453,387112,12262,470496,12207,452852,11753,203690,7779,424035,12056,93363,5516,100142,5734,232586,7844,134455,5649,52399,3774,1516750,14740,35334,3180,127272,5886,187588,7825,239614,7842,235987,8950,108068,4967,233375,7556,50420,4123,54026,4272,131170,6552,78779,4776,35117,2939,1367451,12706,34860,3261,135605,6981,199524,7919,230882,8893,216865,7553,95622,5999,190660,8092,42943,3373,46116,3845,101416,4930,55676,4198,17282,2208,19990,null,null,4569,null,null,9453,null,null,12262,null,null,12207,null,null,11753,null,null,7779,null,null,12056,null,null,5516,null,null,5734,null,null,7844,null,null,5649,null,null,3774,null,null,14740,null,null,3180,null,null,5886,null,null,7825,null,null,7842,null,null,8950,null,null,4967,null,null,7556,null,null,4123,null,null,4272,null,null,6552,null,null,4776,null,null,2939,null,null,12706,null,null,3261,null,null,6981,null,null,7919,null,null,8893,null,null,7553,null,null,5999,null,null,8092,null,null,3373,null,null,3845,null,null,4930,null,null,4198,null,null,2208,null,null,47
12164766,41703,321256,11660,1131562,23108,1610455,21289,1909491,23854,1742644,21840,734926,15790,1807598,25366,371804,10621,470708,13089,1047245,18862,733478,18196,283599,10835,6658121,28160,168109,8443,548908,14046,815753,17685,977114,14666,939596,18210,400795,12024,1043923,19693,216454,8381,272394,10300,613538,12654,466799,13955,194738,9294,5506645,28510,153147,6972,582654,14634,794702,14780,932377,17616,803048,13981,334131,10179,763675,16856,155350,6174,198314,8404,433707,12123,266679,9003,88861,6380,41703,null,null,11660,null,null,23108,null,null,21289,null,null,23854,null,null,21840,null,null,15790,null,null,25366,null,null,10621,null,null,13089,null,null,18862,null,null,18196,null,null,10835,null,null,28160,null,null,8443,null,null,14046,null,null,17685,null,null,14666,null,null,18210,null,null,12024,null,null,19693,null,null,8381,null,null,10300,null,null,12654,null,null,13955,null,null,9294,null,null,28510,null,null,6972,null,null,14634,null,null,14780,null,null,17616,null,null,13981,null,null,10179,null,null,16856,null,null,6174,null,null,8404,null,null,12123,null,null,9003,null,null,6380,null,null,48
1350265,10345,48506,4208,173127,6193,224484,7917,246624,7772,208346,7865,91000,5014,154710,7007,31354,3192,40629,3518,71590,4484,41822,3833,18073,2088,765996,6415,23965,2833,87997,4580,125841,6009,135209,6089,117127,5201,52540,3740,93418,5615,19061,2233,25480,2690,43274,3040,29253,3060,12831,1656,584269,8179,24541,2748,85130,3691,98643,4890,111415,4546,91219,4557,38460,3002,61292,3564,12293,1835,15149,2085,28316,2882,12569,1819,5242,1146,10345,null,null,4208,null,null,6193,null,null,7917,null,null,7772,null,null,7865,null,null,5014,null,null,7007,null,null,3192,null,null,3518,null,null,4484,null,null,3833,null,null,2088,null,null,6415,null,null,2833,null,null,4580,null,null,6009,null,null,6089,null,null,5201,null,null,3740,null,null,5615,null,null,2233,null,null,2690,null,null,3040,null,null,3060,null,null,1656,null,null,8179,null,null,2748,null,null,3691,null,null,4890,null,null,4546,null,null,4557,null,null,3002,null,null,3564,null,null,1835,null,null,2085,null,null,2882,null,null,1819,null,null,1146,null,null,49
291943,5123,13204,1746,36876,2765,43270,3724,48454,3085,40853,3069,17116,1917,35060,2948,9847,1394,9147,1217,21059,1893,11732,1367,5325,971,148808,3527,7078,1155,18147,2003,21101,2669,23406,1982,19922,1881,8469,1199,18451,2007,4699,861,4486,937,12020,1541,7352,1213,3677,763,143135,3619,6126,1111,18729,1796,22169,1978,25048,2125,20931,2285,8647,1262,16609,1755,5148,896,4661,885,9039,1104,4380,820,1648,476,5123,null,null,1746,null,null,2765,null,null,3724,null,null,3085,null,null,3069,null,null,1917,null,null,2948,null,null,1394,null,null,1217,null,null,1893,null,null,1367,null,null,971,null,null,3527,null,null,1155,null,null,2003,null,null,2669,null,null,1982,null,null,1881,null,null,1199,null,null,2007,null,null,861,null,null,937,null,null,1541,null,null,1213,null,null,763,null,null,3619,null,null,1111,null,null,1796,null,null,1978,null,null,2125,null,null,2285,null,null,1262,null,null,1755,null,null,896,null,null,885,null,null,1104,null,null,820,null,null,476,null,null,50
3845327,20150,95331,5578,305932,10778,468567,11372,584808,12257,562532,12474,256268,8490,567908,12445,130706,5905,156231,6097,338161,10596,264113,8523,114770,6675,2029159,13704,54023,4138,151256,6797,223115,7980,287934,7725,291745,9382,131457,5403,305924,9216,68074,3922,86138,4573,191606,7469,162561,6708,75326,4933,1816168,15986,41308,3445,154676,7257,245452,8499,296874,8646,270787,7837,124811,5751,261984,7665,62632,3809,70093,3951,146555,6168,101552,4920,39444,3846,20150,null,null,5578,null,null,10778,null,null,11372,null,null,12257,null,null,12474,null,null,8490,null,null,12445,null,null,5905,null,null,6097,null,null,10596,null,null,8523,null,null,6675,null,null,13704,null,null,4138,null,null,6797,null,null,7980,null,null,7725,null,null,9382,null,null,5403,null,null,9216,null,null,3922,null,null,4573,null,null,7469,null,null,6708,null,null,4933,null,null,15986,null,null,3445,null,null,7257,null,null,8499,null,null,8646,null,null,7837,null,null,5751,null,null,7665,null,null,3809,null,null,3951,null,null,6168,null,null,4920,null,null,3846,null,null,51
3206687,20329,88197,5383,289934,8299,402965,12351,494869,11573,453814,10996,208905,7467,434846,9262,97951,5145,132895,6690,284779,9239,216363,6370,101169,6490,1740012,14969,46430,3785,140593,6793,207096,8037,251123,8294,241929,7852,115021,5415,245418,7299,53623,3728,75614,5285,168411,6869,128641,5078,66113,4658,1466675,12920,41767,3281,149341,5892,195869,8486,243746,6862,211885,7496,93884,4677,189428,5750,44328,3583,57281,3609,116368,5527,87722,5379,35056,3385,20329,null,null,5383,null,null,8299,null,null,12351,null,null,11573,null,null,10996,null,null,7467,null,null,9262,null,null,5145,null,null,6690,null,null,9239,null,null,6370,null,null,6490,null,null,14969,null,null,3785,null,null,6793,null,null,8037,null,null,8294,null,null,7852,null,null,5415,null,null,7299,null,null,3728,null,null,5285,null,null,6869,null,null,5078,null,null,4658,null,null,12920,null,null,3281,null,null,5892,null,null,8486,null,null,6862,null,null,7496,null,null,4677,null,null,5750,null,null,3583,null,null,3609,null,null,5527,null,null,5379,null,null,3385,null,null,53
678788,10229,28552,2385,79321,5230,106091,5215,115412,5885,91272,5363,46128,2942,82391,5741,19552,2076,22203,2489,42497,3005,29936,2322,15433,1839,345125,7123,14085,1653,35956,3519,49410,3439,58739,4389,41255,3294,22867,2324,44195,3496,10795,1514,11920,1769,25643,2546,19576,1969,10684,1506,333663,7136,14467,1913,43365,2975,56681,3702,56673,3600,50017,3894,23261,1993,38196,3742,8757,1544,10283,1477,16854,2130,10360,1638,4749,945,10229,null,null,2385,null,null,5230,null,null,5215,null,null,5885,null,null,5363,null,null,2942,null,null,5741,null,null,2076,null,null,2489,null,null,3005,null,null,2322,null,null,1839,null,null,7123,null,null,1653,null,null,3519,null,null,3439,null,null,4389,null,null,3294,null,null,2324,null,null,3496,null,null,1514,null,null,1769,null,null,2546,null,null,1969,null,null,1506,null,null,7136,null,null,1913,null,null,2975,null,null,3702,null,null,3600,null,null,3894,null,null,1993,null,null,3742,null,null,1544,null,null,1477,null,null,2130,null,null,1638,null,null,945,null,null,54
2738253,14594,119048,5234,385675,8152,454845,8989,461009,10048,416522,9142,185470,6023,296737,7159,77668,3821,80424,4118,143117,5207,75656,3951,42082,2512,1432005,10677,64772,3417,186744,5678,230541,6784,238940,6835,211566,6251,95102,4396,159458,5430,43493,2674,43333,2767,81333,3421,48096,3419,28627,2203,1306248,10081,54276,3387,198931,6095,224304,5865,222069,5913,204956,6126,90368,3488,137279,5085,34175,2604,37091,2784,61784,3724,27560,2258,13455,1541,14594,null,null,5234,null,null,8152,null,null,8989,null,null,10048,null,null,9142,null,null,6023,null,null,7159,null,null,3821,null,null,4118,null,null,5207,null,null,3951,null,null,2512,null,null,10677,null,null,3417,null,null,5678,null,null,6784,null,null,6835,null,null,6251,null,null,4396,null,null,5430,null,null,2674,null,null,2767,null,null,3421,null,null,3419,null,null,2203,null,null,10081,null,null,3387,null,null,6095,null,null,5865,null,null,5913,null,null,6126,null,null,3488,null,null,5085,null,null,2604,null,null,2784,null,null,3724,null,null,2258,null,null,1541,null,null,55
270478,5190,23910,2495,59632,3606,62481,4395,49448,4728,24672,2334,7920,1335,12716,1784,1931,698,5201,1283,10577,1912,7275,1420,4715,1083,148596,3853,12486,2022,29875,2459,32966,2744,26602,2831,13606,1834,4636,1111,8182,1434,996,474,3768,1080,6719,1451,4999,1210,3761,998,121882,3985,11424,1470,29757,2596,29515,3083,22846,3174,11066,1499,3284,870,4534,1206,935,538,1433,702,3858,1013,2276,845,954,443,5190,null,null,2495,null,null,3606,null,null,4395,null,null,4728,null,null,2334,null,null,1335,null,null,1784,null,null,698,null,null,1283,null,null,1912,null,null,1420,null,null,1083,null,null,3853,null,null,2022,null,null,2459,null,null,2744,null,null,2831,null,null,1834,null,null,1111,null,null,1434,null,null,474,null,null,1080,null,null,1451,null,null,1210,null,null,998,null,null,3985,null,null,1470,null,null,2596,null,null,3083,null,null,3174,null,null,1499,null,null,870,null,null,1206,null,null,538,null,null,702,null,null,1013,null,null,845,null,null,443,null,null,56
1000909,13119,20881,2346,67540,4606,111788,5918,154779,6516,144524,6048,55305,4261,164430,6915,24136,3007,42532,4075,92407,4449,89757,6394,32830,3197,526100,8325,12497,1731,34902,2949,56299,4132,83383,4672,75711,4415,27570,3247,84279,5075,11397,2214,21329,3007,49034,3257,50512,4289,19187,2568,474809,8664,8384,1526,32638,3066,55489,3744,71396,4326,68813,4585,27735,2442,80151,4222,12739,1964,21203,2286,43373,3452,39245,3697,13643,1850,13119,null,null,2346,null,null,4606,null,null,5918,null,null,6516,null,null,6048,null,null,4261,null,null,6915,null,null,3007,null,null,4075,null,null,4449,null,null,6394,null,null,3197,null,null,8325,null,null,1731,null,null,2949,null,null,4132,null,null,4672,null,null,4415,null,null,3247,null,null,5075,null,null,2214,null,null,3007,null,null,3257,null,null,4289,null,null,2568,null,null,8664,null,null,1526,null,null,3066,null,null,3744,null,null,4326,null,null,4585,null,null,2442,null,null,4222,null,null,1964,null,null,2286,null,null,3452,null,null,3697,null,null,1850,null,null,72
1930758,16922,49950,4451,194555,8039,280857,9173,324661,9271,295689,10084,133291,6305,278425,9676,53054,4198,56616,4245,150024,5949,80101,5248,33535,3305,1001309,9118,25564,2679,94902,5404,136983,5837,155580,7541,149954,6532,68620,4574,152895,6711,28419,2690,29978,2896,87730,5280,48459,4048,22225,2464,929449,13274,24386,2752,99653,5643,143874,6744,169081,6885,145735,7150,64671,4323,125530,6250,24635,2600,26638,2648,62294,4084,31642,2981,11310,1978,16922,null,null,4451,null,null,8039,null,null,9173,null,null,9271,null,null,10084,null,null,6305,null,null,9676,null,null,4198,null,null,4245,null,null,5949,null,null,5248,null,null,3305,null,null,9118,null,null,2679,null,null,5404,null,null,5837,null,null,7541,null,null,6532,null,null,4574,null,null,6711,null,null,2690,null,null,2896,null,null,5280,null,null,4048,null,null,2464,null,null,13274,null,null,2752,null,null,5643,null,null,6744,null,null,6885,null,null,7150,null,null,4323,null,null,6250,null,null,2600,null,null,2648,null,null,4084,null,null,2981,null,null,1978,null,null,01
350654,5890,30407,2780,65295,3786,65954,4692,70467,4210,50131,4348,12630,1837,21641,2555,2782,662,4117,1062,10342,1481,10688,1424,6200,1274,198659,4332,17525,2267,34627,2690,37023,3454,40387,3301,27796,3255,7442,1359,12056,1656,1479,529,2168,826,6009,1078,7116,1334,5031,1168,151995,3911,12882,1241,30668,2547,28931,2791,30080,2843,22335,2369,5188,1113,9585,1677,1303,411,1949,617,4333,1073,3572,760,1169,525,5890,null,null,2780,null,null,3786,null,null,4692,null,null,4210,null,null,4348,null,null,1837,null,null,2555,null,null,662,null,null,1062,null,null,1481,null,null,1424,null,null,1274,null,null,4332,null,null,2267,null,null,2690,null,null,3454,null,null,3301,null,null,3255,null,null,1359,null,null,1656,null,null,529,null,null,826,null,null,1078,null,null,1334,null,null,1168,null,null,3911,null,null,1241,null,null,2547,null,null,2791,null,null,2843,null,null,2369,null,null,1113,null,null,1677,null,null,411,null,null,617,null,null,1073,null,null,760,null,null,525,null,null,02
