B08012_001E,B08012_001M,B08012_002E,B08012_002M,B08012_003E,B08012_003M,B08012_004E,B08012_004M,B08012_005E,B08012_005M,B08012_006E,B08012_006M,B08012_007E,B08012_007M,B08012_008E,B08012_008M,B08012_009E,B08012_009M,B08012_010E,B08012_010M,B08012_011E,B08012_011M,B08012_012E,B08012_012M,B08012_013E,B08012_013M,B08012_014E,B08012_014M,B08012_015E,B08012_015M,B08012_016E,B08012_016M,B08012_017E,B08012_017M,B08012_018E,B08012_018M,B08012_019E,B08012_019M,B08012_020E,B08012_020M,B08012_021E,B08012_021M,B08012_022E,B08012_022M,B08012_023E,B08012_023M,B08012_024E,B08012_024M,B08012_025E,B08012_025M,B08012_026E,B08012_026M,B08012_027E,B08012_027M,B08012_028E,B08012_028M,B08012_029E,B08012_029M,B08012_030E,B08012_030M,B08012_031E,B08012_031M,B08012_032E,B08012_032M,B08012_033E,B08012_033M,B08012_034E,B08012_034M,B08012_035E,B08012_035M,B08012_036E,B08012_036M,B08012_037E,B08012_037M,B08012_038E,B08012_038M,B08012_039E,B08012_039M,B08012_001M,B08012_001EA,B08012_001MA,B08012_002M,B08012_002EA,B08012_002MA,B08012_003M,B08012_003EA,B08012_003MA,B08012_004M,B08012_004EA,B08012_004MA,B08012_005M,B08012_005EA,B08012_005MA,B08012_006M,B08012_006EA,B08012_006MA,B08012_007M,B08012_007EA,B08012_007MA,B08012_008M,B08012_008EA,B08012_008MA,B08012_009M,B08012_009EA,B08012_009MA,B08012_010M,B08012_010EA,B08012_010MA,B08012_011M,B08012_011EA,B08012_011MA,B08012_012M,B08012_012EA,B08012_012MA,B08012_013M,B08012_013EA,B08012_013MA,B08012_014M,B08012_014EA,B08012_014MA,B08012_015M,B08012_015EA,B08012_015MA,B08012_016M,B08012_016EA,B08012_016MA,B08012_017M,B08012_017EA,B08012_017MA,B08012_018M,B08012_018EA,B08012_018MA,B08012_019M,B08012_019EA,B08012_019MA,B08012_020M,B08012_020EA,B08012_020MA,B08012_021M,B08012_021EA,B08012_021MA,B08012_022M,B08012_022EA,B08012_022MA,B08012_023M,B08012_023EA,B08012_023MA,B08012_024M,B08012_024EA,B08012_024MA,B08012_025M,B08012_025EA,B08012_025MA,B08012_026M,B08012_026EA,B08012_026MA,B08012_027M,B08012_027EA,B08012_027MA,B08012_028M,B08012_028EA,B08012_028MA,B08012_029M,B08012_029EA,B08012_029MA,B08012_030M,B08012_030EA,B08012_030MA,B08012_031M,B08012_031EA,B08012_031MA,B08012_032M,B08012_032EA,B08012_032MA,B08012_033M,B08012_033EA,B08012_033MA,B08012_034M,B08012_034EA,B08012_034MA,B08012_035M,B08012_035EA,B08012_035MA,B08012_036M,B08012_036EA,B08012_036MA,B08012_037M,B08012_037EA,B08012_037MA,B08012_038M,B08012_038EA,B08012_038MA,B08012_039M,B08012_039EA,B08012_039MA,state
4137529,23123,83444,4685,325024,9666,477005,11402,514407,11824,535378,10732,264455,9201,541194,12961,128898,5175,196091,7461,421404,10152,438706,10669,211523,7299,2194792,14736,43116,3682,147980,7149,229708,8456,249025,8324,272154,8044,139341,6537,288447,9778,69092,4428,108874,5043,246131,7707,265888,9093,135036,5493,1942737,14143,40328,2494,177044,6030,247297,7934,265382,8476,263224,6669,125114,6095,252747,8300,59806,3316,87217,4404,175273,6050,172818,6035,76487,4390,23123,null,null,4685,null,null,9666,null,null,11402,null,null,11824,null,null,10732,null,null,9201,null,null,12961,null,null,5175,null,null,7461,null,null,10152,null,null,10669,null,null,7299,null,null,14736,null,null,3682,null,null,7149,null,null,8456,null,null,8324,null,null,8044,null,null,6537,null,null,9778,null,null,4428,null,null,5043,null,null,7707,null,null,9093,null,null,5493,null,null,14143,null,null,2494,null,null,6030,null,null,7934,null,null,8476,null,null,6669,null,null,6095,null,null,8300,null,null,3316,null,null,4404,null,null,6050,null,null,6035,null,null,4390,null,null,34
833268,8499,28970,2965,115513,6647,143355,5878,146746,6594,131055,6183,41711,3510,95475,5735,14964,2556,21199,2214,49343,4101,30394,3042,14543,1816,436926,5878,13020,1777,56042,4113,69679,4069,74159,4917,70231,4548,21738,2587,52341,4113,8208,1801,12268,1722,28406,3164,19956,2549,10878,1470,396342,6331,15950,2257,59471,4257,73676,4608,72587,4102,60824,4019,19973,1865,43134,3205,6756,1467,8931,1527,20937,2418,10438,1573,3665,931,8499,null,null,2965,null,null,6647,null,null,5878,null,null,6594,null,null,6183,null,null,3510,null,null,5735,null,null,2556,null,null,2214,null,null,4101,null,null,3042,null,null,1816,null,null,5878,null,null,1777,null,null,4113,null,null,4069,null,null,4917,null,null,4548,null,null,2587,null,null,4113,null,null,1801,null,null,1722,null,null,3164,null,null,2549,null,null,1470,null,null,6331,null,null,2257,null,null,4257,null,null,4608,null,null,4102,null,null,4019,null,null,1865,null,null,3205,null,null,1467,null,null,1527,null,null,2418,null,null,1573,null,null,931,null,null,35
8891344,27148,198955,6993,633201,12555,900794,15475,1039322,17009,1066216,17636,479132,11881,1258236,21840,267076,9031,470659,10904,980813,15323,1100503,20171,496437,11445,4623933,20748,108681,5456,300849,8704,442389,10516,513038,11911,551968,10843,242130,8180,662498,14608,144436,6819,250051,8245,515428,11439,608659,15020,283806,7678,4267411,20526,90274,4063,332352,9113,458405,9940,526284,12752,514248,12480,237002,8694,595738,13937,122640,4732,220608,7509,465385,9840,491844,11127,212631,8064,27148,null,null,6993,null,null,12555,null,null,15475,null,null,17009,null,null,17636,null,null,11881,null,null,21840,null,null,9031,null,null,10904,null,null,15323,null,null,20171,null,null,11445,null,null,20748,null,null,5456,null,null,8704,null,null,10516,null,null,11911,null,null,10843,null,null,8180,null,null,14608,null,null,6819,null,null,8245,null,null,11439,null,null,15020,null,null,7678,null,null,20526,null,null,4063,null,null,9113,null,null,9940,null,null,12752,null,null,12480,null,null,8694,null,null,13937,null,null,4732,null,null,7509,null,null,9840,null,null,11127,null,null,8064,null,null,36
4376042,20809,113761,6041,414616,11856,640447,13984,750942,15314,689765,13582,312150,9946,602734,13177,138964,6573,147429,6309,311070,9866,175464,6797,78700,4789,2299650,14685,65304,4630,208831,8041,317008,9370,372401,10920,355334,8741,155529,6120,324198,9414,80417,5648,80786,4007,177861,7403,107852,5669,54129,4117,2076392,16468,48457,3287,205785,7021,323439,8788,378541,9982,334431,9269,156621,6526,278536,8215,58547,3762,66643,4528,133209,5940,67612,4430,24571,2447,20809,null,null,6041,null,null,11856,null,null,13984,null,null,15314,null,null,13582,null,null,9946,null,null,13177,null,null,6573,null,null,6309,null,null,9866,null,null,6797,null,null,4789,null,null,14685,null,null,4630,null,null,8041,null,null,9370,null,null,10920,null,null,8741,null,null,6120,null,null,9414,null,null,5648,null,null,4007,null,null,7403,null,null,5669,null,null,4117,null,null,16468,null,null,3287,null,null,7021,null,null,8788,null,null,9982,null,null,9269,null,null,6526,null,null,8215,null,null,3762,null,null,4528,null,null,5940,null,null,4430,null,null,2447,null,null,37
385232,5264,33331,2661,74404,4460,84735,4622,81419,4622,39699,3187,12507,1678,22945,2064,3535,960,4949,1161,12067,2110,8107,1313,7534,1391,211151,3406,17858,1732,36733,2729,44114,3249,47251,3509,21636,2348,6785,1197,13281,1553,1987,881,3637,1109,7273,1723,5751,1049,4845,912,174081,4066,15473,2019,37671,2966,40621,2687,34168,2977,18063,1832,5722,1073,9664,1352,1548,413,1312,297,4794,944,2356,685,2689,859,5264,null,null,2661,null,null,4460,null,null,4622,null,null,4622,null,null,3187,null,null,1678,null,null,2064,null,null,960,null,null,1161,null,null,2110,null,null,1313,null,null,1391,null,null,3406,null,null,1732,null,null,2729,null,null,3249,null,null,3509,null,null,2348,null,null,1197,null,null,1553,null,null,881,null,null,1109,null,null,1723,null,null,1049,null,null,912,null,null,4066,null,null,2019,null,null,2966,null,null,2687,null,null,2977,null,null,1832,null,null,1073,null,null,1352,null,null,413,null,null,297,null,null,944,null,null,685,null,null,859,null,null,38
5201642,23525,180235,6416,572592,10933,749131,14265,850823,13522,833254,13385,417471,10478,645581,13052,169316,7167,185001,6664,327882,8856,185927,7455,84429,4247,2710925,16896,91350,3987,269315,6493,364815,9196,431156,10015,424110,9225,222352,6237,353853,9451,93808,4885,99924,4925,192999,6740,115603,5576,51640,3291,2490717,15035,88885,4551,303277,9124,384316,9414,419667,10006,409144,10150,195119,8329,291728,7718,75508,3974,85077,4150,134883,5057,70324,4390,32789,2895,23525,null,null,6416,null,null,10933,null,null,14265,null,null,13522,null,null,13385,null,null,10478,null,null,13052,null,null,7167,null,null,6664,null,null,8856,null,null,7455,null,null,4247,null,null,16896,null,null,3987,null,null,6493,null,null,9196,null,null,10015,null,null,9225,null,null,6237,null,null,9451,null,null,4885,null,null,4925,null,null,6740,null,null,5576,null,null,3291,null,null,15035,null,null,4551,null,null,9124,null,null,9414,null,null,10006,null,null,10150,null,null,8329,null,null,7718,null,null,3974,null,null,4150,null,null,5057,null,null,4390,null,null,2895,null,null,39
1655428,10531,71280,3722,228030,6448,272418,8628,289119,8294,254867,7165,104317,4014,201509,6222,37947,2420,42144,2741,81198,3393,47284,2806,25315,1972,885903,6792,34194,2165,111119,4244,139809,4741,152479,5571,133210,5418,55560,2919,115068,4756,22573,2066,22775,1835,49862,2771,31121,2341,18133,1747,769525,7596,37086,2629,116911,5024,132609,5675,136640,5689,121657,4280,48757,2602,86441,3992,15374,1432,19369,1918,31336,2280,16163,1544,7182,1060,10531,null,null,3722,null,null,6448,null,null,8628,null,null,8294,null,null,7165,null,null,4014,null,null,6222,null,null,2420,null,null,2741,null,null,3393,null,null,2806,null,null,1972,null,null,6792,null,null,2165,null,null,4244,null,null,4741,null,null,5571,null,null,5418,null,null,2919,null,null,4756,null,null,2066,null,null,1835,null,null,2771,null,null,2341,null,null,1747,null,null,7596,null,null,2629,null,null,5024,null,null,5675,null,null,5689,null,null,4280,null,null,2602,null,null,3992,null,null,1432,null,null,1918,null,null,2280,null,null,1544,null,null,1060,null,null,40
1773710,13766,66882,4146,214416,8664,272824,10559,293860,7951,248532,6773,111428,5591,214879,9220,50642,3320,61673,3951,121839,5835,81883,4843,34852,3316,950323,9399,30990,2954,108629,5927,139962,6990,153384,5997,132835,5281,60479,4166,120858,5770,28330,2349,35582,3041,71385,3889,46795,3663,21094,2036,823387,9648,35892,3081,105787,5252,132862,6271,140476,5588,115697,5818,50949,3358,94021,5074,22312,2141,26091,2405,50454,3587,35088,3107,13758,2156,13766,null,null,4146,null,null,8664,null,null,10559,null,null,7951,null,null,6773,null,null,5591,null,null,9220,null,null,3320,null,null,3951,null,null,5835,null,null,4843,null,null,3316,null,null,9399,null,null,2954,null,null,5927,null,null,6990,null,null,5997,null,null,5281,null,null,4166,null,null,5770,null,null,2349,null,null,3041,null,null,3889,null,null,3663,null,null,2036,null,null,9648,null,null,3081,null,null,5252,null,null,6271,null,null,5588,null,null,5818,null,null,3358,null,null,5074,null,null,2141,null,null,2405,null,null,3587,null,null,3107,null,null,2156,null,null,41
5687611,24657,173029,6841,576066,13884,753364,10831,826662,12676,792687,11722,387247,9870,727973,13031,185292,5865,248521,8234,488657,10283,360963,9762,167150,5557,2963173,17117,92184,4577,279064,9290,366385,9378,408533,8024,397352,9133,198961,6323,385063,10941,103301,4751,136706,5363,266877,8513,217526,7721,111221,4449,2724438,16659,80845,4431,297002,7805,386979,8361,418129,10280,395335,9455,188286,7593,342910,9495,81991,3441,111815,5783,221780,5660,143437,5603,55929,3668,24657,null,null,6841,null,null,13884,null,null,10831,null,null,12676,null,null,11722,null,null,9870,null,null,13031,null,null,5865,null,null,8234,null,null,10283,null,null,9762,null,null,5557,null,null,17117,null,null,4577,null,null,9290,null,null,9378,null,null,8024,null,null,9133,null,null,6323,null,null,10941,null,null,4751,null,null,5363,null,null,8513,null,null,7721,null,null,4449,null,null,16659,null,null,4431,null,null,7805,null,null,8361,null,null,10280,null,null,9455,null,null,7593,null,null,9495,null,null,3441,null,null,5783,null,null,5660,null,null,5603,null,null,3668,null,null,42
488750,6552,12150,2356,46266,4298,71001,4420,81015,4950,83351,4486,35029,3097,61251,4802,16182,1916,18135,2162,30439,2726,20153,2432,13778,2105,253385,4778,6087,1521,21564,2736,35744,3038,39343,3041,42924,3662,17029,2305,33050,3060,9011,1561,8927,1538,17615,2313,13593,1928,8498,1523,235365,4800,6063,1367,24702,2725,35257,3234,41672,3399,40427,3067,18000,2237,28201,2993,7171,1055,9208,1706,12824,1509,6560,1613,5280,1136,6552,null,null,2356,null,null,4298,null,null,4420,null,null,4950,null,null,4486,null,null,3097,null,null,4802,null,null,1916,null,null,2162,null,null,2726,null,null,2432,null,null,2105,null,null,4778,null,null,1521,null,null,2736,null,null,3038,null,null,3041,null,null,3662,null,null,2305,null,null,3060,null,null,1561,null,null,1538,null,null,2313,null,null,1928,null,null,1523,null,null,4800,null,null,1367,null,null,2725,null,null,3234,null,null,3399,null,null,3067,null,null,2237,null,null,2993,null,null,1055,null,null,1706,null,null,1509,null,null,1613,null,null,1136,null,null,44
2126419,17004,66727,3906,194529,7015,304445,10004,354615,10455,323087,9575,142305,6096,301755,8625,70867,5131,72961,4608,168512,6402,87614,5429,39002,3549,1098782,11676,35795,2926,96649,4990,149542,7022,174174,7279,160115,6396,73780,4677,164853,6317,37870,3901,37567,3493,91146,4356,51101,3957,26190,2597,1027637,11894,30932,2641,97880,4609,154903,6637,180441,7414,162972,6229,68525,4330,136902,6423,32997,3705,35394,3182,77366,4309,36513,3567,12812,1733,17004,null,null,3906,null,null,7015,null,null,10004,null,null,10455,null,null,9575,null,null,6096,null,null,8625,null,null,5131,null,null,4608,null,null,6402,null,null,5429,null,null,3549,null,null,11676,null,null,2926,null,null,4990,null,null,7022,null,null,7279,null,null,6396,null,null,4677,null,null,6317,null,null,3901,null,null,3493,null,null,4356,null,null,3957,null,null,2597,null,null,11894,null,null,2641,null,null,4609,null,null,6637,null,null,7414,null,null,6229,null,null,4330,null,null,6423,null,null,3705,null,null,3182,null,null,4309,null,null,3567,null,null,1733,null,null,45
406395,5422,34198,2880,91916,4535,80365,3959,71161,3425,48473,3417,18515,1771,29158,2431,4025,855,6168,1164,10746,1225,6538,1107,5132,915,218116,4081,19816,2031,47296,3332,42324,3026,35983,2452,26049,2224,10117,1449,16657,1808,2160,588,3382,822,5857,864,4289,865,4186,834,188279,3517,14382,1693,44620,2951,38041,2686,35178,2774,22424,2263,8398,967,12501,1609,1865,576,2786,709,4889,882,2249,660,946,342,5422,null,null,2880,null,null,4535,null,null,3959,null,null,3425,null,null,3417,null,null,1771,null,null,2431,null,null,855,null,null,1164,null,null,1225,null,null,1107,null,null,915,null,null,4081,null,null,2031,null,null,3332,null,null,3026,null,null,2452,null,null,2224,null,null,1449,null,null,1808,null,null,588,null,null,822,null,null,864,null,null,865,null,null,834,null,null,3517,null,null,1693,null,null,2951,null,null,2686,null,null,2774,null,null,2263,null,null,967,null,null,1609,null,null,576,null,null,709,null,null,882,null,null,660,null,null,342,null,null,46
2840805,17561,70302,4495,263259,9676,384303,12046,467290,12457,446673,11087,201314,7261,409488,12448,91940,5262,96939,5498,227511,7480,132086,5850,49700,4090,1501714,13286,35435,3238,128707,6083,185212,7750,238537,8100,234367,8857,108629,5150,225911,8370,50246,4050,53245,4131,130010,6611,77773,4727,33642,3177,1339091,12644,34867,3265,134552,7075,199091,7916,228753,8614,212306,7095,92685,5562,183577,8148,41694,3123,43694,3716,97501,4367,54313,4151,16058,2256,17561,null,null,4495,null,null,9676,null,null,12046,null,null,12457,null,null,11087,null,null,7261,null,null,12448,null,null,5262,null,null,5498,null,null,7480,null,null,5850,null,null,4090,null,null,13286,null,null,3238,null,null,6083,null,null,7750,null,null,8100,null,null,8857,null,null,5150,null,null,8370,null,null,4050,null,null,4131,null,null,6611,null,null,4727,null,null,3177,null,null,12644,null,null,3265,null,null,7075,null,null,7916,null,null,8614,null,null,7095,null,null,5562,null,null,8148,null,null,3123,null,null,3716,null,null,4367,null,null,4151,null,null,2256,null,null,47
12164885,40641,321030,11819,1129307,23433,1608324,21852,1910251,23916,1743175,21544,735990,15570,1808090,25513,371830,10640,470422,13228,1047374,18677,734025,18018,285067,10795,6661961,27456,167969,8672,547448,14311,815244,18032,976874,14434,940156,17907,402184,11652,1045122,19421,217264,8409,272101,10244,613952,12308,467774,13657,195873,9136,5502924,28158,153061,6958,581859,14603,793080,14759,933377,17616,803019,13984,333806,10329,762968,17193,154566,6190,198321,8565,433422,12109,266251,9034,89194,6234,40641,null,null,11819,null,null,23433,null,null,21852,null,null,23916,null,null,21544,null,null,15570,null,null,25513,null,null,10640,null,null,13228,null,null,18677,null,null,18018,null,null,10795,null,null,27456,null,null,8672,null,null,14311,null,null,18032,null,null,14434,null,null,17907,null,null,11652,null,null,19421,null,null,8409,null,null,10244,null,null,12308,null,null,13657,null,null,9136,null,null,28158,null,null,6958,null,null,14603,null,null,14759,null,null,17616,null,null,13984,null,null,10329,null,null,17193,null,null,6190,null,null,8565,null,null,12109,null,null,9034,null,null,6234,null,null,48
1348172,10636,49019,4190,173342,6203,224178,7919,247472,7913,207254,7819,90336,5186,153348,7030,30778,3199,40078,3359,71381,4622,42801,3885,18185,1862,765108,6383,24264,2848,87985,4672,125487,6051,135814,6174,116673,5131,52196,3949,92644,5589,18631,2201,25194,2617,43493,3140,30171,3172,12556,1312,583064,8126,24755,2728,85357,3708,98691,4892,111658,4539,90581,4529,38140,2987,60704,3561,12147,1837,14884,1999,27888,2895,12630,1853,5629,1118,10636,null,null,4190,null,null,6203,null,null,7919,null,null,7913,null,null,7819,null,null,5186,null,null,7030,null,null,3199,null,null,3359,null,null,4622,null,null,3885,null,null,1862,null,null,6383,null,null,2848,null,null,4672,null,null,6051,null,null,6174,null,null,5131,null,null,3949,null,null,5589,null,null,2201,null,null,2617,null,null,3140,null,null,3172,null,null,1312,null,null,8126,null,null,2728,null,null,3708,null,null,4892,null,null,4539,null,null,4529,null,null,2987,null,null,3561,null,null,1837,null,null,1999,null,null,2895,null,null,1853,null,null,1118,null,null,49
295813,4073,13328,1809,38163,3046,43963,3523,49632,3267,41323,3059,17382,2031,36163,2906,10172,1400,8925,1125,20172,1863,10864,1273,5726,858,150451,2622,7155,1203,19084,2159,22265,2545,23661,2028,20483,1781,8508,1227,18697,1941,4724,875,4394,752,11366,1539,6480,1035,3634,614,145362,2987,6173,1110,19079,1909,21698,1852,25971,2357,20840,2281,8874,1327,17466,1735,5448,933,4531,909,8806,1046,4384,880,2092,540,4073,null,null,1809,null,null,3046,null,null,3523,null,null,3267,null,null,3059,null,null,2031,null,null,2906,null,null,1400,null,null,1125,null,null,1863,null,null,1273,null,null,858,null,null,2622,null,null,1203,null,null,2159,null,null,2545,null,null,2028,null,null,1781,null,null,1227,null,null,1941,null,null,875,null,null,752,null,null,1539,null,null,1035,null,null,614,null,null,2987,null,null,1110,null,null,1909,null,null,1852,null,null,2357,null,null,2281,null,null,1327,null,null,1735,null,null,933,null,null,909,null,null,1046,null,null,880,null,null,540,null,null,50
3941663,17944,94783,5602,304730,10730,467533,11504,588053,12197,571021,12588,257924,8557,580387,11970,132913,5933,170359,6340,359306,9771,287352,8594,127302,6050,2085147,10682,53478,4217,151147,6617,221538,8148,289347,7663,296924,9190,132710,5463,312569,8373,70226,4094,94299,5160,203603,7024,175843,7113,83463,4942,1856516,15449,41305,3405,153583,7320,245995,8587,298706,8737,274097,7788,125214,5525,267818,7922,62687,3581,76060,3961,155703,6369,111509,4815,43839,3168,17944,null,null,5602,null,null,10730,null,null,11504,null,null,12197,null,null,12588,null,null,8557,null,null,11970,null,null,5933,null,null,6340,null,null,9771,null,null,8594,null,null,6050,null,null,10682,null,null,4217,null,null,6617,null,null,8148,null,null,7663,null,null,9190,null,null,5463,null,null,8373,null,null,4094,null,null,5160,null,null,7024,null,null,7113,null,null,4942,null,null,15449,null,null,3405,null,null,7320,null,null,8587,null,null,8737,null,null,7788,null,null,5525,null,null,7922,null,null,3581,null,null,3961,null,null,6369,null,null,4815,null,null,3168,null,null,51
3256711,19521,88733,5295,290447,8479,406183,12338,497528,11631,456434,11341,213228,7229,438589,9649,101481,4988,138321,6958,296023,9767,223894,6768,105850,6501,1771982,13682,47204,3836,140863,6839,208897,8165,252423,8291,244017,8048,118008,5307,248885,7595,55599,3832,78884,5644,175462,7156,132054,5428,69686,4662,1484729,12633,41529,3220,149584,5869,197286,8339,245105,7041,212417,7552,95220,4739,189704,5554,45882,3626,59437,3446,120561,5461,91840,5622,36164,3538,19521,null,null,5295,null,null,8479,null,null,12338,null,null,11631,null,null,11341,null,null,7229,null,null,9649,null,null,4988,null,null,6958,null,null,9767,null,null,6768,null,null,6501,null,null,13682,null,null,3836,null,null,6839,null,null,8165,null,null,8291,null,null,8048,null,null,5307,null,null,7595,null,null,3832,null,null,5644,null,null,7156,null,null,5428,null,null,4662,null,null,12633,null,null,3220,null,null,5869,null,null,8339,null,null,7041,null,null,7552,null,null,4739,null,null,5554,null,null,3626,null,null,3446,null,null,5461,null,null,5622,null,null,3538,null,null,53
696839,8687,27854,2497,79579,5303,106453,5352,112800,5818,91238,5400,48139,3027,81357,5535,20733,2240,23071,2477,47176,3559,35441,2874,22998,2297,362317,5577,13469,1573,36592,3504,49447,3360,58610,4099,41923,3259,24124,2491,44372,3533,10377,1520,13267,1959,28955,2867,24380,2428,16801,2106,334522,6690,14385,1903,42987,3091,57006,3838,54190,3593,49315,3904,24015,2094,36985,3618,10356,1762,9804,1491,18221,2281,11061,1781,6197,1165,8687,null,null,2497,null,null,5303,null,null,5352,null,null,5818,null,null,5400,null,null,3027,null,null,5535,null,null,2240,null,null,2477,null,null,3559,null,null,2874,null,null,2297,null,null,5577,null,null,1573,null,null,3504,null,null,3360,null,null,4099,null,null,3259,null,null,2491,null,null,3533,null,null,1520,null,null,1959,null,null,2867,null,null,2428,null,null,2106,null,null,6690,null,null,1903,null,null,3091,null,null,3838,null,null,3593,null,null,3904,null,null,2094,null,null,3618,null,null,1762,null,null,1491,null,null,2281,null,null,1781,null,null,1165,null,null,54
2779087,13764,118956,5207,385847,8042,455692,8863,461193,9851,420865,9663,187049,6040,301703,7508,80137,4261,84312,4027,154535,5343,84732,3761,44066,2606,1454209,9729,64752,3453,186467,5494,230673,6702,239444,6736,213602,6428,97067,4293,161891,5643,44127,2831,45077,2795,87435,3627,53972,3312,29702,2088,1324878,9749,54204,3372,199380,6129,225019,5903,221749,5692,207263,6349,89982,3423,139812,5226,36010,2870,39235,2643,67100,3582,30760,2321,14364,1557,13764,null,null,5207,null,null,8042,null,null,8863,null,null,9851,null,null,9663,null,null,6040,null,null,7508,null,null,4261,null,null,4027,null,null,5343,null,null,3761,null,null,2606,null,null,9729,null,null,3453,null,null,5494,null,null,6702,null,null,6736,null,null,6428,null,null,4293,null,null,5643,null,null,2831,null,null,2795,null,null,3627,null,null,3312,null,null,2088,null,null,9749,null,null,3372,null,null,6129,null,null,5903,null,null,5692,null,null,6349,null,null,3423,null,null,5226,null,null,2870,null,null,2643,null,null,3582,null,null,2321,null,null,1557,null,null,55
267908,4845,23366,2398,60307,3695,62399,4427,49691,4697,24675,2278,8248,1411,11875,1735,1842,683,5033,1276,8982,1697,7150,1735,4340,1015,146720,3779,12008,1973,30408,2689,32933,2804,27053,2783,13283,1781,5005,1148,7505,1355,928,448,3517,1053,5613,1213,4850,1299,3617,911,121188,3660,11358,1457,29899,2568,29466,3012,22638,3163,11392,1505,3243,869,4370,1201,914,535,1516,721,3369,999,2300,940,723,408,4845,null,null,2398,null,null,3695,null,null,4427,null,null,4697,null,null,2278,null,null,1411,null,null,1735,null,null,683,null,null,1276,null,null,1697,null,null,1735,null,null,1015,null,null,3779,null,null,1973,null,null,2689,null,null,2804,null,null,2783,null,null,1781,null,null,1148,null,null,1355,null,null,448,null,null,1053,null,null,1213,null,null,1299,null,null,911,null,null,3660,null,null,1457,null,null,2568,null,null,3012,null,null,3163,null,null,1505,null,null,869,null,null,1201,null,null,535,null,null,721,null,null,999,null,null,940,null,null,408,null,null,56
1000054,13192,20930,2341,67193,4579,111843,5898,154692,6508,144349,6006,55222,4256,164279,6846,23911,3009,42532,4075,92398,4453,89873,6418,32832,3217,525784,8336,12546,1731,34601,2928,56381,4110,83412,4652,75573,4430,27525,3246,84294,4999,11397,2214,21329,3007,49025,3259,50512,4289,19189,2601,474270,8723,8384,1526,32592,3042,55462,3741,71280,4334,68776,4610,27697,2433,79985,4205,12514,1962,21203,2286,43373,3452,39361,3727,13643,1850,13192,null,null,2341,null,null,4579,null,null,5898,null,null,6508,null,null,6006,null,null,4256,null,null,6846,null,null,3009,null,null,4075,null,null,4453,null,null,6418,null,null,3217,null,null,8336,null,null,1731,null,null,2928,null,null,4110,null,null,4652,null,null,4430,null,null,3246,null,null,4999,null,null,2214,null,null,3007,null,null,3259,null,null,4289,null,null,2601,null,null,8723,null,null,1526,null,null,3042,null,null,3741,null,null,4334,null,null,4610,null,null,2433,null,null,4205,null,null,1962,null,null,2286,null,null,3452,null,null,3727,null,null,1850,null,null,72
1984610,16622,51363,4422,196214,7856,285238,9281,330771,9363,301239,9668,135316,6414,291010,9317,57230,4314,59987,4719,155551,5743,83771,5619,36920,3278,1031676,8837,26734,2672,95330,5316,139908,5835,158707,7396,153389,6383,69349,4819,159006,6879,30221,2594,31740,3273,90877,5237,52308,4377,24107,2601,952934,12842,24629,2710,100884,5508,145330,6788,172064,6967,147850,6881,65967,4369,132004,6425,27009,2761,28247,2728,64674,4069,31463,2896,12813,1976,16622,null,null,4422,null,null,7856,null,null,9281,null,null,9363,null,null,9668,null,null,6414,null,null,9317,null,null,4314,null,null,4719,null,null,5743,null,null,5619,null,null,3278,null,null,8837,null,null,2672,null,null,5316,null,null,5835,null,null,7396,null,null,6383,null,null,4819,null,null,6879,null,null,2594,null,null,3273,null,null,5237,null,null,4377,null,null,2601,null,null,12842,null,null,2710,null,null,5508,null,null,6788,null,null,6967,null,null,6881,null,null,4369,null,null,6425,null,null,2761,null,null,2728,null,null,4069,null,null,2896,null,null,1976,null,null,01
344032,5454,29567,2699,64730,3850,64863,4661,69708,4073,49788,4293,12636,1839,21137,2472,2650,654,3975,1039,9822,1321,10098,1331,5058,1113,192685,4027,16881,2186,34015,2708,35987,3356,39600,3179,27502,3194,7448,1358,11552,1602,1347,519,2026,793,5796,1069,6645,1211,3886,990,151347,3924,12686,1244,30715,2575,28876,2801,30108,2877,22286,2398,5188,1113,9585,1677,1303,411,1949,617,4026,932,3453,764,1172,537,5454,null,null,2699,null,null,3850,null,null,4661,null,null,4073,null,null,4293,null,null,1839,null,null,2472,null,null,654,null,null,1039,null,null,1321,null,null,1331,null,null,1113,null,null,4027,null,null,2186,null,null,2708,null,null,3356,null,null,3179,null,null,3194,null,null,1358,null,null,1602,null,null,519,null,null,793,null,null,1069,null,null,1211,null,null,990,null,null,3924,null,null,1244,null,null,2575,null,null,2801,null,null,2877,null,null,2398,null,null,1113,null,null,1677,null,null,411,null,null,617,null,null,932,null,null,764,null,null,537,null,null,02
