B17001_001E,B17001_001M,B17001_002E,B17001_002M,B17001_003E,B17001_003M,B17001_004E,B17001_004M,B17001_005E,B17001_005M,B17001_006E,B17001_006M,B17001_007E,B17001_007M,B17001_008E,B17001_008M,B17001_009E,B17001_009M,B17001_010E,B17001_010M,B17001_011E,B17001_011M,B17001_012E,B17001_012M,B17001_013E,B17001_013M,B17001_014E,B17001_014M,B17001_015E,B17001_015M,B17001_016E,B17001_016M,B17001_017E,B17001_017M,B17001_018E,B17001_018M,B17001_019E,B17001_019M,B17001_020E,B17001_020M,B17001_021E,B17001_021M,B17001_022E,B17001_022M,B17001_023E,B17001_023M,B17001_024E,B17001_024M,B17001_025E,B17001_025M,B17001_026E,B17001_026M,B17001_027E,B17001_027M,B17001_028E,B17001_028M,B17001_029E,B17001_029M,B17001_030E,B17001_030M,B17001_031E,B17001_031M,B17001_032E,B17001_032M,B17001_033E,B17001_033M,B17001_034E,B17001_034M,B17001_035E,B17001_035M,B17001_036E,B17001_036M,B17001_037E,B17001_037M,B17001_038E,B17001_038M,B17001_039E,B17001_039M,B17001_040E,B17001_040M,B17001_041E,B17001_041M,B17001_042E,B17001_042M,B17001_043E,B17001_043M,B17001_044E,B17001_044M,B17001_045E,B17001_045M,B17001_046E,B17001_046M,B17001_047E,B17001_047M,B17001_048E,B17001_048M,B17001_049E,B17001_049M,B17001_050E,B17001_050M,B17001_051E,B17001_051M,B17001_052E,B17001_052M,B17001_053E,B17001_053M,B17001_054E,B17001_054M,B17001_055E,B17001_055M,B17001_056E,B17001_056M,B17001_057E,B17001_057M,B17001_058E,B17001_058M,B17001_059E,B17001_059M,B17001_001M,B17001_001EA,B17001_001MA,B17001_002M,B17001_002EA,B17001_002MA,B17001_003M,B17001_003EA,B17001_003MA,B17001_004M,B17001_004EA,B17001_004MA,B17001_005M,B17001_005EA,B17001_005MA,B17001_006M,B17001_006EA,B17001_006MA,B17001_007M,B17001_007EA,B17001_007MA,B17001_008M,B17001_008EA,B17001_008MA,B17001_009M,B17001_009EA,B17001_009MA,B17001_010M,B17001_010EA,B17001_010MA,B17001_011M,B17001_011EA,B17001_011MA,B17001_012M,B17001_012EA,B17001_012MA,B17001_013M,B17001_013EA,B17001_013MA,B17001_014M,B17001_014EA,B17001_014MA,B17001_015M,B17001_015EA,B17001_015MA,B17001_016M,B17001_016EA,B17001_016MA,B17001_017M,B17001_017EA,B17001_017MA,B17001_018M,B17001_018EA,B17001_018MA,B17001_019M,B17001_019EA,B17001_019MA,B17001_020M,B17001_020EA,B17001_020MA,B17001_021M,B17001_021EA,B17001_021MA,B17001_022M,B17001_022EA,B17001_022MA,B17001_023M,B17001_023EA,B17001_023MA,B17001_024M,B17001_024EA,B17001_024MA,B17001_025M,B17001_025EA,B17001_025MA,B17001_026M,B17001_026EA,B17001_026MA,B17001_027M,B17001_027EA,B17001_027MA,B17001_028M,B17001_028EA,B17001_028MA,B17001_029M,B17001_029EA,B17001_029MA,B17001_030M,B17001_030EA,B17001_030MA,B17001_031M,B17001_031EA,B17001_031MA,B17001_032M,B17001_032EA,B17001_032MA,B17001_033M,B17001_033EA,B17001_033MA,B17001_034M,B17001_034EA,B17001_034MA,B17001_035M,B17001_035EA,B17001_035MA,B17001_036M,B17001_036EA,B17001_036MA,B17001_037M,B17001_037EA,B17001_037MA,B17001_038M,B17001_038EA,B17001_038MA,B17001_039M,B17001_039EA,B17001_039MA,B17001_040M,B17001_040EA,B17001_040MA,B17001_041M,B17001_041EA,B17001_041MA,B17001_042M,B17001_042EA,B17001_042MA,B17001_043M,B17001_043EA,B17001_043MA,B17001_044M,B17001_044EA,B17001_044MA,B17001_045M,B17001_045EA,B17001_045MA,B17001_046M,B17001_046EA,B17001_046MA,B17001_047M,B17001_047EA,B17001_047MA,B17001_048M,B17001_048EA,B17001_048MA,B17001_049M,B17001_049EA,B17001_049MA,B17001_050M,B17001_050EA,B17001_050MA,B17001_051M,B17001_051EA,B17001_051MA,B17001_052M,B17001_052EA,B17001_052MA,B17001_053M,B17001_053EA,B17001_053MA,B17001_054M,B17001_054EA,B17001_054MA,B17001_055M,B17001_055EA,B17001_055MA,B17001_056M,B17001_056EA,B17001_056MA,B17001_057M,B17001_057EA,B17001_057MA,B17001_058M,B17001_058EA,B17001_058MA,B17001_059M,B17001_059EA,B17001_059MA,state
5628565,2951,661565,19715,297596,10084,30341,2675,6906,1586,33789,2938,12615,1634,4622,954,10275,1353,51761,4174,34605,2978,28195,2257,24508,2016,34588,2353,14995,1466,10396,1362,363969,12731,29832,3008,6278,1226,33807,3163,14868,2230,5681,1082,9466,1267,64854,4156,52031,2717,36842,2560,33640,2592,33595,2613,19933,1763,23142,1718,4967000,20138,2490279,10282,137783,3099,26937,1924,185857,4782,95202,3647,32014,2309,66972,2098,201220,4602,326201,3758,314257,3028,358957,2937,360579,2621,238454,1623,145846,1789,2476721,13535,130252,3329,26742,2173,174827,4269,90534,3719,29506,1984,65437,2721,176925,4235,303912,3463,298147,3867,358077,3317,374504,3007,250490,1804,197368,2277,2951,null,null,19715,null,null,10084,null,null,2675,null,null,1586,null,null,2938,null,null,1634,null,null,954,null,null,1353,null,null,4174,null,null,2978,null,null,2257,null,null,2016,null,null,2353,null,null,1466,null,null,1362,null,null,12731,null,null,3008,null,null,1226,null,null,3163,null,null,2230,null,null,1082,null,null,1267,null,null,4156,null,null,2717,null,null,2560,null,null,2592,null,null,2613,null,null,1763,null,null,1718,null,null,20138,null,null,10282,null,null,3099,null,null,1924,null,null,4782,null,null,3647,null,null,2309,null,null,2098,null,null,4602,null,null,3758,null,null,3028,null,null,2937,null,null,2621,null,null,1623,null,null,1789,null,null,13535,null,null,3329,null,null,2173,null,null,4269,null,null,3719,null,null,1984,null,null,2721,null,null,4235,null,null,3463,null,null,3867,null,null,3317,null,null,3007,null,null,1804,null,null,2277,null,null,55
571169,936,64663,5547,30401,3397,2454,781,416,243,3009,1114,998,355,281,245,934,534,6078,1601,3179,933,2666,919,3680,1060,4593,1060,1545,627,568,312,34262,3296,2428,807,101,101,3347,1227,468,264,205,171,726,430,7691,1436,4928,1119,3866,908,2638,618,2736,738,2636,861,2492,748,506506,5836,259730,4343,17734,1364,3188,829,22565,1955,9383,1307,3363,1052,6387,1056,19275,1560,37231,2213,33525,1550,32322,1380,36409,1130,25326,792,13022,595,246776,3863,14515,1169,4206,942,21513,1886,10541,1673,2838,753,6700,1305,15454,1620,33830,1515,31097,1373,29696,1437,36840,906,23708,1069,15838,999,936,null,null,5547,null,null,3397,null,null,781,null,null,243,null,null,1114,null,null,355,null,null,245,null,null,534,null,null,1601,null,null,933,null,null,919,null,null,1060,null,null,1060,null,null,627,null,null,312,null,null,3296,null,null,807,null,null,101,null,null,1227,null,null,264,null,null,171,null,null,430,null,null,1436,null,null,1119,null,null,908,null,null,618,null,null,738,null,null,861,null,null,748,null,null,5836,null,null,4343,null,null,1364,null,null,829,null,null,1955,null,null,1307,null,null,1052,null,null,1056,null,null,1560,null,null,2213,null,null,1550,null,null,1380,null,null,1130,null,null,792,null,null,595,null,null,3863,null,null,1169,null,null,942,null,null,1886,null,null,1673,null,null,753,null,null,1305,null,null,1620,null,null,1515,null,null,1373,null,null,1437,null,null,906,null,null,1069,null,null,999,null,null,56
3379483,1634,1469382,26573,668036,13921,53703,3075,12746,1877,64575,4209,34979,3137,9975,1587,23979,1999,78305,4017,72619,4747,70836,3947,74063,4072,74407,3645,54486,2788,43363,2331,801346,16146,48153,2967,8868,1605,65584,3968,32573,2798,11329,1532,23888,2100,84188,4189,104541,4342,95080,4615,89827,3911,91564,3737,75629,3276,70122,2779,1910101,26450,936779,13389,28505,2381,7439,1253,49959,3827,32209,2852,13651,1596,25260,2163,90725,4169,123758,4254,133183,3903,129776,3871,121992,3656,109412,2755,70910,2361,973322,16152,28807,2575,6051,1188,47913,4278,31057,3385,10420,1643,20564,2327,83730,3735,105739,4542,135754,4858,145262,4109,142474,3716,124531,3258,91020,2801,1634,null,null,26573,null,null,13921,null,null,3075,null,null,1877,null,null,4209,null,null,3137,null,null,1587,null,null,1999,null,null,4017,null,null,4747,null,null,3947,null,null,4072,null,null,3645,null,null,2788,null,null,2331,null,null,16146,null,null,2967,null,null,1605,null,null,3968,null,null,2798,null,null,1532,null,null,2100,null,null,4189,null,null,4342,null,null,4615,null,null,3911,null,null,3737,null,null,3276,null,null,2779,null,null,26450,null,null,13389,null,null,2381,null,null,1253,null,null,3827,null,null,2852,null,null,1596,null,null,2163,null,null,4169,null,null,4254,null,null,3903,null,null,3871,null,null,3656,null,null,2755,null,null,2361,null,null,16152,null,null,2575,null,null,1188,null,null,4278,null,null,3385,null,null,1643,null,null,2327,null,null,3735,null,null,4542,null,null,4858,null,null,4109,null,null,3716,null,null,3258,null,null,2801,null,null,72
4741329,2442,810231,23417,352460,10956,36220,3300,7870,1916,48231,4274,19118,2484,4721,946,16289,2122,49940,3967,40327,3689,29565,2855,34545,3096,41374,2855,15109,1701,9151,1473,457771,15503,41438,3946,7024,1695,44247,3821,20721,2874,6754,1311,13268,2335,57090,4255,71768,5037,49132,3528,43813,3856,50453,3390,27041,2420,25022,2417,3931098,23274,1930760,12096,105079,3382,24064,2698,142656,4898,70559,4448,27701,2452,54435,3406,159730,5195,257127,5110,251163,4591,272020,4057,259763,3095,195292,2422,111171,2243,2000338,15427,100417,3957,22752,2447,130817,5565,66807,3531,24786,2568,48727,2907,151069,5339,245048,5670,256477,4384,287515,5158,285735,3593,222237,2752,157951,3001,2442,null,null,23417,null,null,10956,null,null,3300,null,null,1916,null,null,4274,null,null,2484,null,null,946,null,null,2122,null,null,3967,null,null,3689,null,null,2855,null,null,3096,null,null,2855,null,null,1701,null,null,1473,null,null,15503,null,null,3946,null,null,1695,null,null,3821,null,null,2874,null,null,1311,null,null,2335,null,null,4255,null,null,5037,null,null,3528,null,null,3856,null,null,3390,null,null,2420,null,null,2417,null,null,23274,null,null,12096,null,null,3382,null,null,2698,null,null,4898,null,null,4448,null,null,2452,null,null,3406,null,null,5195,null,null,5110,null,null,4591,null,null,4057,null,null,3095,null,null,2422,null,null,2243,null,null,15427,null,null,3957,null,null,2447,null,null,5565,null,null,3531,null,null,2568,null,null,2907,null,null,5339,null,null,5670,null,null,4384,null,null,5158,null,null,3593,null,null,2752,null,null,3001,null,null,01
723968,1193,71566,6534,34994,3449,4108,891,750,294,4794,1333,2675,1039,593,279,1176,438,4206,955,5041,1031,3099,848,3968,969,3476,577,803,335,305,189,36572,4105,4024,782,418,196,4402,1220,1464,416,555,325,979,435,5083,1077,6970,1315,4399,1242,3906,752,2357,594,998,448,1017,468,652402,6366,343233,3796,22532,1316,3591,821,28725,1820,14712,1626,4053,893,10094,1240,34828,1468,55248,1682,42855,1913,44564,1572,45964,1828,26227,635,9840,535,309169,4286,20536,1226,5347,1094,25382,2150,10505,1237,4276,730,8099,1212,25511,1722,50820,2095,40862,1684,39280,1143,43345,1089,23786,937,11420,676,1193,null,null,6534,null,null,3449,null,null,891,null,null,294,null,null,1333,null,null,1039,null,null,279,null,null,438,null,null,955,null,null,1031,null,null,848,null,null,969,null,null,577,null,null,335,null,null,189,null,null,4105,null,null,782,null,null,196,null,null,1220,null,null,416,null,null,325,null,null,435,null,null,1077,null,null,1315,null,null,1242,null,null,752,null,null,594,null,null,448,null,null,468,null,null,6366,null,null,3796,null,null,1316,null,null,821,null,null,1820,null,null,1626,null,null,893,null,null,1240,null,null,1468,null,null,1682,null,null,1913,null,null,1572,null,null,1828,null,null,635,null,null,535,null,null,4286,null,null,1226,null,null,1094,null,null,2150,null,null,1237,null,null,730,null,null,1212,null,null,1722,null,null,2095,null,null,1684,null,null,1143,null,null,1089,null,null,937,null,null,676,null,null,02
6771098,3965,1107464,27786,516500,15453,54695,3900,8711,1385,68858,4641,29136,2803,11109,1745,19060,2167,69375,4742,66045,3717,53012,3958,45353,3853,48252,3232,27424,2256,15470,1701,590964,16798,51585,3292,8960,1608,65495,4382,29515,2717,11805,1846,19871,2455,77963,5133,81113,5019,71738,4217,54905,4080,56849,3315,31462,2526,29703,2295,5663634,27940,2818155,15747,164029,3908,29483,2703,214851,6020,106989,5118,38254,2776,72629,3160,249976,5180,387229,4683,357552,4878,365048,4149,339510,3119,293306,2382,199299,1777,2845479,17538,157765,3677,34491,3132,196751,5413,103412,4531,34463,2476,70249,3203,224289,5438,365593,4841,347325,4291,370197,4335,378168,3600,329256,2899,233520,2569,3965,null,null,27786,null,null,15453,null,null,3900,null,null,1385,null,null,4641,null,null,2803,null,null,1745,null,null,2167,null,null,4742,null,null,3717,null,null,3958,null,null,3853,null,null,3232,null,null,2256,null,null,1701,null,null,16798,null,null,3292,null,null,1608,null,null,4382,null,null,2717,null,null,1846,null,null,2455,null,null,5133,null,null,5019,null,null,4217,null,null,4080,null,null,3315,null,null,2526,null,null,2295,null,null,27940,null,null,15747,null,null,3908,null,null,2703,null,null,6020,null,null,5118,null,null,2776,null,null,3160,null,null,5180,null,null,4683,null,null,4878,null,null,4149,null,null,3119,null,null,2382,null,null,1777,null,null,17538,null,null,3677,null,null,3132,null,null,5413,null,null,4531,null,null,2476,null,null,3203,null,null,5438,null,null,4841,null,null,4291,null,null,4335,null,null,3600,null,null,2899,null,null,2569,null,null,04
2898630,2550,499225,17721,223750,9883,27591,2832,4027,1263,27584,3243,13844,2061,4736,1049,7510,1340,29659,2837,25443,3013,19559,2323,22314,2526,23886,2516,11218,1712,6379,1197,275475,10967,22986,2632,4830,1336,27538,3212,13147,1822,4596,1275,6711,1282,38408,3033,38939,3258,29679,3139,27646,2743,29018,2556,16518,2135,15459,1873,2399405,17652,1190745,10246,70067,3133,14216,1763,94566,5046,45831,3760,16171,1816,30558,2453,104243,4014,154006,3821,154307,3746,158352,3391,155272,2658,119231,2343,73925,1605,1208660,11370,63141,2891,12990,2114,88647,3983,44327,3661,16608,2197,31404,2989,85931,3153,153462,4249,152612,3481,164821,3134,165846,2780,133206,2391,95665,1999,2550,null,null,17721,null,null,9883,null,null,2832,null,null,1263,null,null,3243,null,null,2061,null,null,1049,null,null,1340,null,null,2837,null,null,3013,null,null,2323,null,null,2526,null,null,2516,null,null,1712,null,null,1197,null,null,10967,null,null,2632,null,null,1336,null,null,3212,null,null,1822,null,null,1275,null,null,1282,null,null,3033,null,null,3258,null,null,3139,null,null,2743,null,null,2556,null,null,2135,null,null,1873,null,null,17652,null,null,10246,null,null,3133,null,null,1763,null,null,5046,null,null,3760,null,null,1816,null,null,2453,null,null,4014,null,null,3821,null,null,3746,null,null,3391,null,null,2658,null,null,2343,null,null,1605,null,null,11370,null,null,2891,null,null,2114,null,null,3983,null,null,3661,null,null,2197,null,null,2989,null,null,3153,null,null,4249,null,null,3481,null,null,3134,null,null,2780,null,null,2391,null,null,1999,null,null,05
38513258,8112,5525524,66544,2522564,34950,253207,8543,53600,4156,322567,11993,140657,6521,46462,3513,94320,4589,338681,10880,309161,11148,269458,8036,249627,8215,244809,7560,120595,5194,79420,4560,3002960,42568,251444,10131,49996,4129,299694,9307,132437,7601,49118,3679,91845,4605,388108,9740,453128,10983,368495,8744,298358,9322,278949,8077,171978,6341,169410,6067,32987734,67429,16505970,35686,994790,8543,197549,7108,1212314,15856,622733,12240,211676,6021,423032,6319,1496015,12823,2643851,11888,2272385,9509,2301351,9409,1996147,8120,1302868,5841,831259,5780,16481764,42953,942629,9975,191948,7013,1177491,17348,593235,11063,196057,6060,412739,7776,1354913,9825,2405808,11799,2198461,8970,2304311,9544,2127728,8669,1468897,6565,1107547,6081,8112,null,null,66544,null,null,34950,null,null,8543,null,null,4156,null,null,11993,null,null,6521,null,null,3513,null,null,4589,null,null,10880,null,null,11148,null,null,8036,null,null,8215,null,null,7560,null,null,5194,null,null,4560,null,null,42568,null,null,10131,null,null,4129,null,null,9307,null,null,7601,null,null,3679,null,null,4605,null,null,9740,null,null,10983,null,null,8744,null,null,9322,null,null,8077,null,null,6341,null,null,6067,null,null,67429,null,null,35686,null,null,8543,null,null,7108,null,null,15856,null,null,12240,null,null,6021,null,null,6319,null,null,12823,null,null,11888,null,null,9509,null,null,9409,null,null,8120,null,null,5841,null,null,5780,null,null,42953,null,null,9975,null,null,7013,null,null,17348,null,null,11063,null,null,6060,null,null,7776,null,null,9825,null,null,11799,null,null,8970,null,null,9544,null,null,8669,null,null,6565,null,null,6081,null,null,06
5420327,2295,598736,17942,273088,10464,23194,2615,4430,1153,31495,3428,15409,2381,4435,1098,7200,1471,47929,3990,38495,2938,25965,2720,23430,2486,28932,2680,14096,1827,8078,1274,325648,11551,22452,2635,4527,1253,28622,2872,12065,1892,4486,1097,7889,1552,60698,4042,52108,3606,35153,3028,29624,2724,34838,3355,17851,1883,15335,1688,4821591,18216,2438476,10725,145637,3243,29078,3231,189988,5744,91381,4506,33017,2687,64460,2941,201351,4103,384150,4296,346791,3093,331911,3705,308527,3057,204720,2083,107465,1525,2383115,12232,139279,3181,27009,2566,179293,5185,89930,4510,30547,2102,56797,2635,175835,4485,347452,4220,327085,3399,327930,3211,321612,3527,219860,2353,140486,2385,2295,null,null,17942,null,null,10464,null,null,2615,null,null,1153,null,null,3428,null,null,2381,null,null,1098,null,null,1471,null,null,3990,null,null,2938,null,null,2720,null,null,2486,null,null,2680,null,null,1827,null,null,1274,null,null,11551,null,null,2635,null,null,1253,null,null,2872,null,null,1892,null,null,1097,null,null,1552,null,null,4042,null,null,3606,null,null,3028,null,null,2724,null,null,3355,null,null,1883,null,null,1688,null,null,18216,null,null,10725,null,null,3243,null,null,3231,null,null,5744,null,null,4506,null,null,2687,null,null,2941,null,null,4103,null,null,4296,null,null,3093,null,null,3705,null,null,3057,null,null,2083,null,null,1525,null,null,12232,null,null,3181,null,null,2566,null,null,5185,null,null,4510,null,null,2102,null,null,2635,null,null,4485,null,null,4220,null,null,3399,null,null,3211,null,null,3527,null,null,2353,null,null,2385,null,null,08
3469514,1932,339128,14645,150954,8277,14631,2004,3002,945,15029,2574,8144,1891,2641,745,4936,1319,21753,2705,16118,2334,16447,2484,18129,2016,17730,2396,6072,1166,6322,1016,188174,8650,12753,1893,2169,797,16585,2695,7982,1657,2889,877,4836,1136,20479,2704,30097,2757,21379,2585,21207,2349,24104,2309,10274,1439,13420,1369,3130386,14656,1538000,8329,77711,2224,16064,1831,111665,4189,60645,3463,20704,1846,44335,2095,135514,2917,196630,2674,188411,2850,233103,2440,223092,2471,143139,1130,86987,1311,1592386,9216,76180,2035,16142,1965,106327,4050,56962,3124,20585,1927,40115,2166,121777,3331,185841,2815,193945,2669,248913,2487,235552,2521,160886,1605,129161,1856,1932,null,null,14645,null,null,8277,null,null,2004,null,null,945,null,null,2574,null,null,1891,null,null,745,null,null,1319,null,null,2705,null,null,2334,null,null,2484,null,null,2016,null,null,2396,null,null,1166,null,null,1016,null,null,8650,null,null,1893,null,null,797,null,null,2695,null,null,1657,null,null,877,null,null,1136,null,null,2704,null,null,2757,null,null,2585,null,null,2349,null,null,2309,null,null,1439,null,null,1369,null,null,14656,null,null,8329,null,null,2224,null,null,1831,null,null,4189,null,null,3463,null,null,1846,null,null,2095,null,null,2917,null,null,2674,null,null,2850,null,null,2440,null,null,2471,null,null,1130,null,null,1311,null,null,9216,null,null,2035,null,null,1965,null,null,4050,null,null,3124,null,null,1927,null,null,2166,null,null,3331,null,null,2815,null,null,2669,null,null,2487,null,null,2521,null,null,1605,null,null,1856,null,null,09
926864,1051,108211,8223,46076,4434,4770,1330,697,496,7600,1603,2987,1059,554,284,1088,643,5823,1247,5306,1168,3001,939,4962,1013,5356,1172,2265,615,1667,677,62135,5151,6175,1626,734,497,6337,1655,2326,869,604,415,1130,479,8609,1441,9086,1633,8323,1795,4992,1128,6550,1225,3702,875,3567,802,818653,8285,400489,4680,23409,1419,4209,1100,26824,2200,14210,1777,4528,777,11163,1178,31665,1442,56333,1247,49870,1245,54268,1393,55554,1427,43450,739,25006,740,418164,5474,20307,1755,3859,1108,26653,2042,15535,1865,5876,1165,9649,1096,26776,1796,55377,1783,47507,1850,60525,1095,63122,1165,49803,1106,33175,1003,1051,null,null,8223,null,null,4434,null,null,1330,null,null,496,null,null,1603,null,null,1059,null,null,284,null,null,643,null,null,1247,null,null,1168,null,null,939,null,null,1013,null,null,1172,null,null,615,null,null,677,null,null,5151,null,null,1626,null,null,497,null,null,1655,null,null,869,null,null,415,null,null,479,null,null,1441,null,null,1633,null,null,1795,null,null,1128,null,null,1225,null,null,875,null,null,802,null,null,8285,null,null,4680,null,null,1419,null,null,1100,null,null,2200,null,null,1777,null,null,777,null,null,1178,null,null,1442,null,null,1247,null,null,1245,null,null,1393,null,null,1427,null,null,739,null,null,740,null,null,5474,null,null,1755,null,null,1108,null,null,2042,null,null,1865,null,null,1165,null,null,1096,null,null,1796,null,null,1783,null,null,1850,null,null,1095,null,null,1165,null,null,1106,null,null,1003,null,null,10
647654,966,120308,9084,53059,4991,4398,1298,700,430,4896,1471,1941,862,1421,543,1285,599,9889,1787,7658,1722,4121,1071,5592,1374,7298,1318,2676,647,1184,564,67249,5615,3684,1251,1044,621,5505,1520,3066,1007,726,399,1885,730,10949,1782,11833,1896,7907,1409,6533,1212,7673,1347,3051,754,3393,862,527346,9021,253302,4673,17694,1304,3599,1061,13248,1570,5389,1392,2338,744,2788,602,14191,1856,64421,1700,43815,1161,33186,1283,25156,1353,17291,841,10186,638,274044,5707,16943,1338,2423,732,13074,1436,5362,1194,1594,592,3380,780,20143,1672,69485,1928,41866,1434,31925,1213,28836,1343,22367,918,16646,1089,966,null,null,9084,null,null,4991,null,null,1298,null,null,430,null,null,1471,null,null,862,null,null,543,null,null,599,null,null,1787,null,null,1722,null,null,1071,null,null,1374,null,null,1318,null,null,647,null,null,564,null,null,5615,null,null,1251,null,null,621,null,null,1520,null,null,1007,null,null,399,null,null,730,null,null,1782,null,null,1896,null,null,1409,null,null,1212,null,null,1347,null,null,754,null,null,862,null,null,9021,null,null,4673,null,null,1304,null,null,1061,null,null,1570,null,null,1392,null,null,744,null,null,602,null,null,1856,null,null,1700,null,null,1161,null,null,1283,null,null,1353,null,null,841,null,null,638,null,null,5707,null,null,1338,null,null,732,null,null,1436,null,null,1194,null,null,592,null,null,780,null,null,1672,null,null,1928,null,null,1434,null,null,1213,null,null,1343,null,null,918,null,null,1089,null,null,11
