B16009_001E,B16009_001M,B16009_002E,B16009_002M,B16009_003E,B16009_003M,B16009_004E,B16009_004M,B16009_005E,B16009_005M,B16009_006E,B16009_006M,B16009_007E,B16009_007M,B16009_008E,B16009_008M,B16009_009E,B16009_009M,B16009_010E,B16009_010M,B16009_011E,B16009_011M,B16009_012E,B16009_012M,B16009_013E,B16009_013M,B16009_014E,B16009_014M,B16009_015E,B16009_015M,B16009_016E,B16009_016M,B16009_017E,B16009_017M,B16009_018E,B16009_018M,B16009_019E,B16009_019M,B16009_020E,B16009_020M,B16009_021E,B16009_021M,B16009_022E,B16009_022M,B16009_023E,B16009_023M,B16009_024E,B16009_024M,B16009_025E,B16009_025M,B16009_026E,B16009_026M,B16009_027E,B16009_027M,B16009_001M,B16009_001EA,B16009_001MA,B16009_002M,B16009_002EA,B16009_002MA,B16009_003M,B16009_003EA,B16009_003MA,B16009_004M,B16009_004EA,B16009_004MA,B16009_005M,B16009_005EA,B16009_005MA,B16009_006M,B16009_006EA,B16009_006MA,B16009_007M,B16009_007EA,B16009_007MA,B16009_008M,B16009_008EA,B16009_008MA,B16009_009M,B16009_009EA,B16009_009MA,B16009_010M,B16009_010EA,B16009_010MA,B16009_011M,B16009_011EA,B16009_011MA,B16009_012M,B16009_012EA,B16009_012MA,B16009_013M,B16009_013EA,B16009_013MA,B16009_014M,B16009_014EA,B16009_014MA,B16009_015M,B16009_015EA,B16009_015MA,B16009_016M,B16009_016EA,B16009_016MA,B16009_017M,B16009_017EA,B16009_017MA,B16009_018M,B16009_018EA,B16009_018MA,B16009_019M,B16009_019EA,B16009_019MA,B16009_020M,B16009_020EA,B16009_020MA,B16009_021M,B16009_021EA,B16009_021MA,B16009_022M,B16009_022EA,B16009_022MA,B16009_023M,B16009_023EA,B16009_023MA,B16009_024M,B16009_024EA,B16009_024MA,B16009_025M,B16009_025EA,B16009_025MA,B16009_026M,B16009_026EA,B16009_026MA,B16009_027M,B16009_027EA,B16009_027MA,state
25251359,7932,3778843,53952,1136532,23939,527468,18290,570742,19006,9606,1990,15798,3185,12918,2771,2642311,39803,1358695,27339,1121926,27069,57693,6252,72490,6467,31507,4211,21472516,54419,4090281,24788,2830015,25314,1073386,20673,66680,6436,94398,6036,25802,4709,17382235,40167,11481984,40610,4749115,31583,413723,16276,570094,13588,167319,11377,7932,null,null,53952,null,null,23939,null,null,18290,null,null,19006,null,null,1990,null,null,3185,null,null,2771,null,null,39803,null,null,27339,null,null,27069,null,null,6252,null,null,6467,null,null,4211,null,null,54419,null,null,24788,null,null,25314,null,null,20673,null,null,6436,null,null,6036,null,null,4709,null,null,40167,null,null,40610,null,null,31583,null,null,16276,null,null,13588,null,null,11377,null,null,48
2753493,2430,274225,13448,68124,6519,48136,5304,14428,3325,1202,650,745,522,3613,1280,206101,9831,156469,7907,31711,4573,6580,1974,4872,1427,6469,1590,2479268,13678,591240,6574,511637,7253,63803,5369,5799,1529,8837,1875,1164,530,1888028,10082,1617531,11232,176601,6965,39748,3285,43642,3948,10506,2577,2430,null,null,13448,null,null,6519,null,null,5304,null,null,3325,null,null,650,null,null,522,null,null,1280,null,null,9831,null,null,7907,null,null,4573,null,null,1974,null,null,1427,null,null,1590,null,null,13678,null,null,6574,null,null,7253,null,null,5369,null,null,1529,null,null,1875,null,null,530,null,null,10082,null,null,11232,null,null,6965,null,null,3285,null,null,3948,null,null,2577,null,null,49
570018,1187,66148,5036,11986,2204,10997,2041,51,78,220,181,142,239,576,857,54162,3740,51307,3595,604,408,1252,694,285,230,714,545,503870,5349,74072,2711,70439,2808,782,453,2126,685,493,330,232,177,429798,3871,406738,4244,3520,1002,14499,2441,3540,1048,1501,641,1187,null,null,5036,null,null,2204,null,null,2041,null,null,78,null,null,181,null,null,239,null,null,857,null,null,3740,null,null,3595,null,null,408,null,null,694,null,null,230,null,null,545,null,null,5349,null,null,2711,null,null,2808,null,null,453,null,null,685,null,null,330,null,null,177,null,null,3871,null,null,4244,null,null,1002,null,null,2441,null,null,1048,null,null,641,null,null,50
7662921,5348,823919,25612,189296,9964,149157,8650,27996,4188,4049,1391,3761,1306,4333,1643,634623,17792,520398,16210,55606,5651,22580,3683,20835,3174,15204,3670,6839002,26261,1151156,11490,973365,11521,91394,5289,32173,3023,38900,3348,15324,2745,5687846,18441,4763610,20272,378419,10351,219347,9684,236164,7842,90306,8582,5348,null,null,25612,null,null,9964,null,null,8650,null,null,4188,null,null,1391,null,null,1306,null,null,1643,null,null,17792,null,null,16210,null,null,5651,null,null,3683,null,null,3174,null,null,3670,null,null,26261,null,null,11490,null,null,11521,null,null,5289,null,null,3023,null,null,3348,null,null,2745,null,null,18441,null,null,20272,null,null,10351,null,null,9684,null,null,7842,null,null,8582,null,null,51
6713680,2949,741004,20260,154981,9236,95952,6802,41335,5605,5213,2065,5752,2079,6729,2439,586023,14630,440705,13338,68182,6013,23484,4091,38463,3927,15189,2968,5972676,20688,1006583,9459,802971,9958,112736,6263,36135,4216,41911,4064,12830,2744,4966093,14709,4074431,21729,348319,9865,190755,10370,299214,9644,53374,6214,2949,null,null,20260,null,null,9236,null,null,6802,null,null,5605,null,null,2065,null,null,2079,null,null,2439,null,null,14630,null,null,13338,null,null,6013,null,null,4091,null,null,3927,null,null,2968,null,null,20688,null,null,9459,null,null,9958,null,null,6263,null,null,4216,null,null,4064,null,null,2744,null,null,14709,null,null,21729,null,null,9865,null,null,10370,null,null,9644,null,null,6214,null,null,53
1680172,2099,291377,12031,60665,5240,58653,5166,1167,918,174,227,453,440,218,289,230712,8842,223685,8353,2303,782,1250,677,2203,1101,1271,1077,1388795,12225,208270,5463,204392,5483,2017,700,1082,579,510,282,269,274,1180525,9212,1153535,9376,10597,1567,8704,2052,5194,1317,2495,886,2099,null,null,12031,null,null,5240,null,null,5166,null,null,918,null,null,227,null,null,440,null,null,289,null,null,8842,null,null,8353,null,null,782,null,null,677,null,null,1101,null,null,1077,null,null,12225,null,null,5463,null,null,5483,null,null,700,null,null,579,null,null,282,null,null,274,null,null,9212,null,null,9376,null,null,1567,null,null,2052,null,null,1317,null,null,886,null,null,54
5300357,3627,601392,16661,138307,7562,106799,5111,20212,3872,4641,1260,4578,1785,2077,1463,463085,11593,399595,10834,34046,3779,11389,1732,13532,2423,4523,1404,4698965,17591,794028,8458,721342,7944,42105,3774,14279,1980,12535,2001,3767,1260,3904937,12000,3604091,13380,147515,5646,75764,4884,62114,4398,15453,2495,3627,null,null,16661,null,null,7562,null,null,5111,null,null,3872,null,null,1260,null,null,1785,null,null,1463,null,null,11593,null,null,10834,null,null,3779,null,null,1732,null,null,2423,null,null,1404,null,null,17591,null,null,8458,null,null,7944,null,null,3774,null,null,1980,null,null,2001,null,null,1260,null,null,12000,null,null,13380,null,null,5646,null,null,4884,null,null,4398,null,null,2495,null,null,55
534038,1498,59781,5241,10485,2067,9341,2066,1040,701,0,197,0,197,104,77,49296,4245,44088,3922,3598,1440,780,488,287,285,543,458,474257,5706,90684,2810,83188,3318,5914,1695,693,547,776,477,113,89,383573,4345,356760,5023,16014,2232,5738,1546,2422,884,2639,1256,1498,null,null,5241,null,null,2067,null,null,2066,null,null,701,null,null,197,null,null,197,null,null,77,null,null,4245,null,null,3922,null,null,1440,null,null,488,null,null,285,null,null,458,null,null,5706,null,null,2810,null,null,3318,null,null,1695,null,null,547,null,null,477,null,null,89,null,null,4345,null,null,5023,null,null,2232,null,null,1546,null,null,884,null,null,1256,null,null,56
3220315,2015,1367526,24816,288496,8884,10266,1844,277880,8767,50,82,0,222,300,444,1079030,18751,59485,5378,1018680,19108,424,246,175,184,266,249,1852789,24874,244523,9124,11117,1977,233353,8850,53,91,0,222,0,222,1608266,18784,103738,7520,1501138,19854,2001,770,1161,736,228,209,2015,null,null,24816,null,null,8884,null,null,1844,null,null,8767,null,null,82,null,null,222,null,null,444,null,null,18751,null,null,5378,null,null,19108,null,null,246,null,null,184,null,null,249,null,null,24874,null,null,9124,null,null,1977,null,null,8850,null,null,91,null,null,222,null,null,222,null,null,18784,null,null,7520,null,null,19854,null,null,770,null,null,736,null,null,209,null,null,72
4458175,3467,732573,21056,188243,9697,169557,8747,15436,3158,846,440,1053,522,1351,790,544330,15139,506883,13518,25288,3928,3874,1229,4793,1642,3492,1237,3725602,21636,613304,10056,577794,9685,25781,3481,3170,876,4602,1243,1957,1316,3112298,16062,2975538,15367,78196,5588,23708,2948,26456,2715,8400,2276,3467,null,null,21056,null,null,9697,null,null,8747,null,null,3158,null,null,440,null,null,522,null,null,790,null,null,15139,null,null,13518,null,null,3928,null,null,1229,null,null,1642,null,null,1237,null,null,21636,null,null,10056,null,null,9685,null,null,3481,null,null,876,null,null,1243,null,null,1316,null,null,16062,null,null,15367,null,null,5588,null,null,2948,null,null,2715,null,null,2276,null,null,01
672768,1189,63434,5876,17806,3258,15157,3032,77,86,405,401,308,331,1859,445,45628,3928,34795,3439,1092,505,1325,801,2179,849,6237,774,609334,5554,114784,3045,100240,3545,3855,1176,1996,957,4956,1287,3737,685,494550,3959,412307,5502,19401,2725,12279,2390,31528,2366,19035,1955,1189,null,null,5876,null,null,3258,null,null,3032,null,null,86,null,null,401,null,null,331,null,null,445,null,null,3928,null,null,3439,null,null,505,null,null,801,null,null,849,null,null,774,null,null,5554,null,null,3045,null,null,3545,null,null,1176,null,null,957,null,null,1287,null,null,685,null,null,3959,null,null,5502,null,null,2725,null,null,2390,null,null,2366,null,null,1955,null,null,02
6343024,3450,1001184,25465,272520,11344,150440,9013,106421,8405,790,414,3041,1087,11828,2370,728664,17678,449143,12700,205579,11565,12163,2102,16268,2787,45511,4383,5341840,25754,901572,11658,680695,9967,182159,9543,11274,2016,12443,2009,15001,2647,4440268,17745,3346833,22204,796667,16899,96021,6548,100571,4781,100176,6719,3450,null,null,25465,null,null,11344,null,null,9013,null,null,8405,null,null,414,null,null,1087,null,null,2370,null,null,17678,null,null,12700,null,null,11565,null,null,2102,null,null,2787,null,null,4383,null,null,25754,null,null,11658,null,null,9967,null,null,9543,null,null,2016,null,null,2009,null,null,2647,null,null,17745,null,null,22204,null,null,16899,null,null,6548,null,null,4781,null,null,6719,null,null,04
2714845,3793,448648,15695,114523,7496,99254,7013,14182,2779,520,471,294,240,273,394,334125,11675,303014,11499,23940,3151,2927,1089,3011,1025,1233,992,2266197,16349,395318,8215,360390,7770,27088,3504,2129,907,4838,1233,873,1047,1870879,12072,1753228,12267,77894,4768,15128,2373,20926,2710,3703,1385,3793,null,null,15695,null,null,7496,null,null,7013,null,null,2779,null,null,471,null,null,240,null,null,394,null,null,11675,null,null,11499,null,null,3151,null,null,1089,null,null,1025,null,null,992,null,null,16349,null,null,8215,null,null,7770,null,null,3504,null,null,907,null,null,1233,null,null,1047,null,null,12072,null,null,12267,null,null,4768,null,null,2373,null,null,2710,null,null,1385,null,null,05
36071188,6347,5020873,58375,1280696,24985,500668,17396,674584,20847,26562,3090,56305,4964,22577,4297,3740177,43784,1752480,26897,1351248,25910,168205,9414,399531,15276,68713,6483,31050315,59255,5238774,26176,3127475,25174,1595909,23750,157152,8840,318858,9524,39380,4798,25811541,43854,14537129,47266,6897630,37052,1288258,27081,2837623,26082,250901,12072,6347,null,null,58375,null,null,24985,null,null,17396,null,null,20847,null,null,3090,null,null,4964,null,null,4297,null,null,43784,null,null,26897,null,null,25910,null,null,9414,null,null,15276,null,null,6483,null,null,59255,null,null,26176,null,null,25174,null,null,23750,null,null,8840,null,null,9524,null,null,4798,null,null,43854,null,null,47266,null,null,37052,null,null,27081,null,null,26082,null,null,12072,null,null,06
5089765,2781,553090,15919,120558,7104,75156,5761,39547,5031,1246,725,2087,924,2522,1245,432532,11365,332572,10317,72146,6972,9488,2141,10602,1728,7724,2464,4536675,16042,791500,7703,646458,8480,113299,6368,12867,2300,13500,1992,5376,2062,3745175,11435,3163351,16573,390129,10141,85069,5499,81414,4299,25212,3421,2781,null,null,15919,null,null,7104,null,null,5761,null,null,5031,null,null,725,null,null,924,null,null,1245,null,null,11365,null,null,10317,null,null,6972,null,null,2141,null,null,1728,null,null,2464,null,null,16042,null,null,7703,null,null,8480,null,null,6368,null,null,2300,null,null,1992,null,null,2062,null,null,11435,null,null,16573,null,null,10141,null,null,5499,null,null,4299,null,null,3421,null,null,08
3288239,1463,311744,13639,68213,6383,41151,4213,21210,3859,3146,1210,795,483,1911,998,243531,10084,153347,7172,60011,5828,19957,3158,5852,1629,4364,1446,2976495,13729,493544,6347,397552,7065,56955,4771,25319,2922,9295,1437,4423,1860,2482951,10065,1949866,13220,256429,7309,191985,9554,58811,4400,25860,3960,1463,null,null,13639,null,null,6383,null,null,4213,null,null,3859,null,null,1210,null,null,483,null,null,998,null,null,10084,null,null,7172,null,null,5828,null,null,3158,null,null,1629,null,null,1446,null,null,13729,null,null,6347,null,null,7065,null,null,4771,null,null,2922,null,null,1437,null,null,1860,null,null,10065,null,null,13220,null,null,7309,null,null,9554,null,null,4400,null,null,3960,null,null,09
872203,1022,97266,7103,24057,3638,18540,3333,4877,1460,640,829,0,193,0,193,73209,4602,60173,4144,8768,1893,1224,560,2748,898,296,246,774937,7213,122506,3868,107272,3808,10275,1915,1577,1079,1975,682,1407,902,652431,4591,571866,5403,39282,2653,18394,3243,15287,2095,7602,2391,1022,null,null,7103,null,null,3638,null,null,3333,null,null,1460,null,null,829,null,null,193,null,null,193,null,null,4602,null,null,4144,null,null,1893,null,null,560,null,null,898,null,null,246,null,null,7213,null,null,3868,null,null,3808,null,null,1915,null,null,1079,null,null,682,null,null,902,null,null,4591,null,null,5403,null,null,2653,null,null,3243,null,null,2095,null,null,2391,null,null,10
604935,681,112226,8271,22469,3373,19376,3118,3018,1328,47,77,28,48,0,203,89757,6473,75732,6236,6761,1670,2319,698,2292,866,2653,1248,492709,8143,53195,3349,41503,3447,7732,1447,1846,774,1102,470,1012,649,439514,6584,366890,7522,38865,2683,17801,2506,7091,1208,8867,1964,681,null,null,8271,null,null,3373,null,null,3118,null,null,1328,null,null,77,null,null,48,null,null,203,null,null,6473,null,null,6236,null,null,1670,null,null,698,null,null,866,null,null,1248,null,null,8143,null,null,3349,null,null,3447,null,null,1447,null,null,774,null,null,470,null,null,649,null,null,6584,null,null,7522,null,null,2683,null,null,2506,null,null,1208,null,null,1964,null,null,11
