GEO_ID,S1903_C01_001E,S1903_C01_001M,S1903_C01_002E,S1903_C01_002M,S1903_C01_003E,S1903_C01_003M,S1903_C01_004E,S1903_C01_004M,S1903_C01_005E,S1903_C01_005M,S1903_C01_006E,S1903_C01_006M,S1903_C01_007E,S1903_C01_007M,S1903_C01_008E,S1903_C01_008M,S1903_C01_009E,S1903_C01_009M,S1903_C01_010E,S1903_C01_010M,S1903_C01_011E,S1903_C01_011M,S1903_C01_012E,S1903_C01_012M,S1903_C01_013E,S1903_C01_013M,S1903_C01_014E,S1903_C01_014M,S1903_C01_015E,S1903_C01_015M,S1903_C01_016E,S1903_C01_016M,S1903_C01_017E,S1903_C01_017M,S1903_C01_018E,S1903_C01_018M,S1903_C01_019E,S1903_C01_019M,S1903_C01_020E,S1903_C01_020M,S1903_C01_021E,S1903_C01_021M,S1903_C01_022E,S1903_C01_022M,S1903_C01_023E,S1903_C01_023M,S1903_C01_024E,S1903_C01_024M,S1903_C01_025E,S1903_C01_025M,S1903_C01_026E,S1903_C01_026M,S1903_C01_027E,S1903_C01_027M,S1903_C01_028E,S1903_C01_028M,S1903_C01_029E,S1903_C01_029M,S1903_C01_030E,S1903_C01_030M,S1903_C02_001E,S1903_C02_001M,S1903_C02_002E,S1903_C02_002M,S1903_C02_003E,S1903_C02_003M,S1903_C02_004E,S1903_C02_004M,S1903_C02_005E,S1903_C02_005M,S1903_C02_006E,S1903_C02_006M,S1903_C02_007E,S1903_C02_007M,S1903_C02_008E,S1903_C02_008M,S1903_C02_009E,S1903_C02_009M,S1903_C02_010E,S1903_C02_010M,S1903_C02_011E,S1903_C02_011M,S1903_C02_012E,S1903_C02_012M,S1903_C02_013E,S1903_C02_013M,S1903_C02_014E,S1903_C02_014M,S1903_C02_015E,S1903_C02_015M,S1903_C02_016E,S1903_C02_016M,S1903_C02_017E,S1903_C02_017M,S1903_C02_018E,S1903_C02_018M,S1903_C02_019E,S1903_C02_019M,S1903_C02_020E,S1903_C02_020M,S1903_C02_021E,S1903_C02_021M,S1903_C02_022E,S1903_C02_022M,S1903_C02_023E,S1903_C02_023M,S1903_C02_024E,S1903_C02_024M,S1903_C02_025E,S1903_C02_025M,S1903_C02_026E,S1903_C02_026M,S1903_C02_027E,S1903_C02_027M,S1903_C02_028E,S1903_C02_028M,S1903_C02_029E,S1903_C02_029M,S1903_C02_030E,S1903_C02_030M,NAME,S1903_C01_001MA,S1903_C01_001EA,S1903_C01_002EA,S1903_C01_002MA,S1903_C01_003MA,S1903_C01_003EA,S1903_C01_004EA,S1903_C01_004MA,S1903_C01_005EA,S1903_C01_005MA,S1903_C01_006EA,S1903_C01_006MA,S1903_C01_007EA,S1903_C01_007MA,S1903_C01_008EA,S1903_C01_008MA,S1903_C01_009EA,S1903_C01_009MA,S1903_C01_010MA,S1903_C01_010EA,S1903_C01_011EA,S1903_C01_011MA,S1903_C01_012MA,S1903_C01_012EA,S1903_C01_013EA,S1903_C01_013MA,S1903_C01_014MA,S1903_C01_014EA,S1903_C01_015MA,S1903_C01_015EA,S1903_C01_016EA,S1903_C01_016MA,S1903_C01_017EA,S1903_C01_017MA,S1903_C01_018EA,S1903_C01_018MA,S1903_C01_019EA,S1903_C01_019MA,S1903_C01_020EA,S1903_C01_020MA,S1903_C01_021MA,S1903_C01_021EA,S1903_C01_022EA,S1903_C01_022MA,S1903_C01_023MA,S1903_C01_023EA,S1903_C01_024EA,S1903_C01_024MA,S1903_C01_025EA,S1903_C01_025MA,S1903_C01_026MA,S1903_C01_026EA,S1903_C01_027EA,S1903_C01_027MA,S1903_C01_028EA,S1903_C01_028MA,S1903_C01_029EA,S1903_C01_029MA,S1903_C01_030MA,S1903_C01_030EA,S1903_C02_001EA,S1903_C02_001MA,S1903_C02_002MA,S1903_C02_002EA,S1903_C02_003EA,S1903_C02_003MA,S1903_C02_004MA,S1903_C02_004EA,S1903_C02_005EA,S1903_C02_005MA,S1903_C02_006EA,S1903_C02_006MA,S1903_C02_007MA,S1903_C02_007EA,S1903_C02_008EA,S1903_C02_008MA,S1903_C02_009EA,S1903_C02_009MA,S1903_C02_010EA,S1903_C02_010MA,S1903_C02_011MA,S1903_C02_011EA,S1903_C02_012EA,S1903_C02_012MA,S1903_C02_013MA,S1903_C02_013EA,S1903_C02_014EA,S1903_C02_014MA,S1903_C02_015EA,S1903_C02_015MA,S1903_C02_016EA,S1903_C02_016MA,S1903_C02_017EA,S1903_C02_017MA,S1903_C02_018MA,S1903_C02_018EA,S1903_C02_019EA,S1903_C02_019MA,S1903_C02_020MA,S1903_C02_020EA,S1903_C02_021MA,S1903_C02_021EA,S1903_C02_022MA,S1903_C02_022EA,S1903_C02_023MA,S1903_C02_023EA,S1903_C02_024EA,S1903_C02_024MA,S1903_C02_025MA,S1903_C02_025EA,S1903_C02_026MA,S1903_C02_026EA,S1903_C02_027MA,S1903_C02_027EA,S1903_C02_028MA,S1903_C02_028EA,S1903_C02_029MA,S1903_C02_029EA,S1903_C02_030MA,S1903_C02_030EA,state
0400000US47,2490249,12758,80.2,0.3,16.1,0.2,0.3,0.1,1.2,0.1,-999999999.0,-999999999.0,1.0,0.1,1.2,0.1,3.0,0.1,78.3,0.3,4.1,0.2,32.8,0.3,39.3,0.3,23.8,0.2,1658071,14416,40.9,0.5,59.1,0.5,72.9,0.6,20.1,0.5,7.0,0.3,832178,12211,54.6,0.7,47.1,0.8,7.5,0.5,45.4,0.7,37.1,0.7,8.4,0.5,30.5,-888888888.0,30.8,-888888888.0,28.3,-888888888.0,44297,501,47435,519,32086,759,40611,5915,65550,6872,40654,30870,30296,2345,33764,3340,35158,3349,47759,582,22953,1502,48080,1210,52122,537,34462,773,54691,673,50970,993,56946,802,66387,793,26719,780,37817,1931,26580,464,23473,758,21530,511,43721,2876,30835,631,27455,1119,49714,4725,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Tennessee,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),47
0400000US48,9110853,20640,76.7,0.2,12.4,0.1,0.4,0.1,3.8,0.1,0.1,0.1,4.9,0.1,1.8,0.1,30.1,0.1,52.3,0.1,5.0,0.1,37.8,0.1,37.8,0.1,19.4,0.1,6322542,26601,48.0,0.3,52.0,0.3,72.0,0.3,20.7,0.3,7.3,0.2,2788311,23160,51.9,0.4,43.8,0.5,8.1,0.3,48.1,0.4,38.0,0.5,10.1,0.3,31.4,-888888888.0,32.4,-888888888.0,27.5,-888888888.0,51704,238,54802,437,37608,756,47538,4096,76376,2868,54624,17617,39533,1311,47707,1979,40473,409,63682,539,26451,729,54742,650,62381,587,37588,510,61208,384,55200,744,65883,587,75978,561,30286,431,43960,1362,32430,405,28191,592,25257,518,49512,2204,38131,1188,33824,1160,55766,2125,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),48
0400000US49,899475,5032,90.8,0.4,1.0,0.1,0.9,0.1,2.1,0.2,-999999999.0,-999999999.0,3.5,0.3,1.2,0.2,10.1,0.3,84.5,0.3,6.1,0.4,40.6,0.4,34.3,0.5,19.0,0.3,677332,6098,52.0,0.7,48.0,0.7,81.5,0.7,12.8,0.6,5.7,0.5,222143,5973,51.0,1.4,41.0,1.4,10.0,0.9,49.0,1.4,36.5,1.3,12.5,1.2,28.3,-888888888.0,28.1,-888888888.0,27.1,-888888888.0,59770,762,61311,561,32969,8841,44783,6931,56257,7475,48456,5355,40334,3865,48501,4798,41909,1937,62591,742,31507,1722,61405,629,74390,1913,44384,1566,67231,934,65456,1056,70168,1378,75264,1057,34888,2200,43975,2922,34642,1705,27958,1705,24349,836,51850,4647,41309,1345,36419,1284,56422,3424,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Utah,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),49
0400000US50,253234,2792,96.8,0.4,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1.3,0.3,-999999999.0,-999999999.0,95.9,0.4,3.9,0.5,27.8,0.6,43.3,0.8,25.0,0.6,155933,3601,38.7,1.2,61.3,1.2,79.0,1.3,14.8,1.1,6.2,0.7,97301,3038,55.0,1.9,44.6,1.9,10.4,1.5,45.0,1.9,33.1,1.9,11.8,1.4,26.8,-888888888.0,26.4,-888888888.0,25.9,-888888888.0,52578,1561,52789,1756,53505,15564,60880,38451,57115,17031,-666666666,-222222222,-999999999,-999999999,34042,11247,42487,23381,52877,1784,27455,4875,58256,3545,63980,2907,35844,2000,68382,1944,65656,3475,70335,2640,79264,2167,29428,2726,43219,5766,30693,1633,27484,2052,24235,2030,51480,3378,34813,2765,27935,3752,58229,3872,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Vermont,null,null,null,null,N,N,N,N,N,N,N,N,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,-,**,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),50
0400000US51,3055863,11608,73.2,0.3,18.6,0.2,0.2,0.1,4.7,0.1,-999999999.0,-999999999.0,1.4,0.1,1.9,0.1,5.9,0.2,69.2,0.3,3.6,0.2,34.0,0.3,40.3,0.3,22.0,0.2,2049184,16114,43.3,0.5,56.7,0.5,74.7,0.5,18.8,0.4,6.5,0.3,1006679,14183,53.9,0.7,45.6,0.7,8.3,0.4,46.1,0.7,35.4,0.8,10.7,0.5,30.2,-888888888.0,30.4,-888888888.0,28.1,-888888888.0,62666,665,67430,793,41828,933,57075,12295,98021,3358,96906,30210,50089,4298,61667,3248,58744,3392,68061,966,29736,1906,68118,1480,75594,1052,44440,803,75524,757,74075,1794,76337,958,91002,803,36788,919,51024,1580,39543,1028,33441,1051,30398,694,62982,3451,46070,998,41419,771,68107,4344,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Virginia,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),51
0400000US53,2644557,11069,82.8,0.3,3.5,0.1,1.2,0.1,6.5,0.2,0.4,0.1,2.5,0.2,3.1,0.2,8.0,0.2,77.9,0.3,4.2,0.2,34.8,0.3,38.9,0.3,22.1,0.2,1705112,13920,44.3,0.5,55.7,0.5,76.8,0.6,16.0,0.4,7.2,0.3,939445,10991,52.3,0.8,42.1,0.8,10.2,0.6,47.7,0.8,35.4,0.9,12.3,0.6,26.5,-888888888.0,26.9,-888888888.0,23.9,-888888888.0,58405,671,60183,468,40760,3099,40371,2745,70885,2689,54426,3770,37747,2316,50063,3662,42001,1352,61161,480,29449,2023,62349,930,70946,974,42287,813,71371,648,66500,1289,74665,1019,82529,846,32860,1307,48166,2542,36452,643,31581,636,27479,966,57182,2519,42291,1008,36634,1224,66497,2259,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),53
0400000US54,738653,5969,95.2,0.3,2.8,0.3,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1.2,0.2,0.9,0.1,94.5,0.3,4.1,0.3,28.4,0.5,40.3,0.5,27.3,0.4,479389,7296,37.0,0.9,63.0,0.9,74.3,1.0,18.1,0.8,7.7,0.6,259264,6101,53.4,1.3,47.5,1.3,5.8,0.7,46.6,1.3,38.6,1.5,8.1,0.8,31.2,-888888888.0,31.2,-888888888.0,29.5,-888888888.0,41253,746,41568,789,30500,3872,24792,17064,52938,9043,28371,15888,50541,28034,30883,5445,45498,10452,41528,793,18165,2108,47509,2184,50157,1342,31542,1017,51596,1069,51070,2090,51847,1069,60880,1342,23568,1335,37727,3682,22805,887,20093,866,19028,936,36923,4694,28079,1625,26118,1464,41282,8573,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,West Virginia,null,null,null,null,null,null,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),54
0400000US55,2289424,8727,89.9,0.2,5.4,0.1,0.7,0.1,1.7,0.1,-999999999.0,-999999999.0,1.1,0.1,1.1,0.1,4.1,0.1,87.1,0.2,4.7,0.2,31.7,0.2,40.1,0.2,23.6,0.2,1458482,10630,42.5,0.4,57.5,0.4,77.1,0.5,16.0,0.5,6.9,0.3,830942,10983,52.9,0.6,43.8,0.6,9.1,0.4,47.1,0.6,36.5,0.7,10.6,0.5,27.2,-888888888.0,26.7,-888888888.0,26.4,-888888888.0,51467,370,53763,547,26935,1122,36711,6745,60153,7734,-999999999,-999999999,32425,2747,36834,5682,33394,1994,54626,556,26167,919,56596,955,64563,818,34721,611,65618,650,63745,1432,66539,644,76481,599,27846,1064,42572,1756,30654,375,26843,459,23646,557,52035,2097,35375,804,31088,542,54546,2778,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Wisconsin,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),55
0400000US56,224003,3223,93.3,0.9,-999999999.0,-999999999.0,1.5,0.4,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,6.6,0.6,88.9,0.9,6.4,0.7,33.4,1.1,38.2,1.0,21.9,0.8,148556,4206,43.5,1.4,56.5,1.4,79.4,1.8,13.6,1.6,6.9,1.1,75447,3774,50.7,2.7,41.6,2.9,9.2,2.0,49.3,2.7,38.9,2.5,10.4,1.8,29.1,-888888888.0,28.5,-888888888.0,28.7,-888888888.0,58752,1796,60110,1278,41432,20807,47356,11869,24387,20073,-666666666,-222222222,48505,11095,48579,6918,44920,9102,60708,942,26362,4721,67068,4811,70585,2284,40934,3440,71446,2002,72703,4672,70749,1979,81816,2219,29430,4356,57861,15813,33070,2189,28115,3036,25656,1632,47336,12641,38459,3531,35310,2626,60551,5216,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Wyoming,null,null,null,null,N,N,null,null,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),56
0400000US72,1253690,9187,71.5,0.5,8.5,0.4,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,10.6,0.4,8.6,0.4,98.9,0.2,0.7,0.1,2.6,0.3,28.8,0.4,38.9,0.4,29.7,0.3,895080,9229,39.9,0.8,60.1,0.8,56.9,0.8,34.3,0.8,8.9,0.4,358610,8397,56.3,1.1,49.6,1.1,6.7,0.7,43.7,1.1,37.6,1.1,6.1,0.7,27.5,-888888888.0,28.9,-888888888.0,21.9,-888888888.0,19183,313,19459,427,18463,1154,17963,3365,10089,3767,-666666666,-222222222,17437,781,20447,1191,19128,308,30559,9237,7962,1890,22018,794,22195,591,15629,457,22698,413,20588,769,23900,430,30219,602,13899,725,17373,1188,11133,370,10283,447,9462,349,24805,4792,12260,568,11264,543,22240,3208,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Puerto Rico,null,null,null,null,null,null,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),72
