C17024_001E,C17024_001EA,C17024_001M,C17024_001MA,C17024_002E,C17024_002EA,C17024_002M,C17024_002MA,C17024_003E,C17024_003EA,C17024_003M,C17024_003MA,C17024_004E,C17024_004EA,C17024_004M,C17024_004MA,C17024_005E,C17024_005EA,C17024_005M,C17024_005MA,C17024_006E,C17024_006EA,C17024_006M,C17024_006MA,C17024_007E,C17024_007EA,C17024_007M,C17024_007MA,C17024_008E,C17024_008EA,C17024_008M,C17024_008MA,C17024_009E,C17024_009EA,C17024_009M,C17024_009MA,C17024_010E,C17024_010EA,C17024_010M,C17024_010MA,C17024_011E,C17024_011EA,C17024_011M,C17024_011MA,C17024_012E,C17024_012EA,C17024_012M,C17024_012MA,C17024_013E,C17024_013EA,C17024_013M,C17024_013MA,C17024_014E,C17024_014EA,C17024_014M,C17024_014MA,C17024_015E,C17024_015EA,C17024_015M,C17024_015MA,C17024_016E,C17024_016EA,C17024_016M,C17024_016MA,C17024_017E,C17024_017EA,C17024_017M,C17024_017MA,C17024_018E,C17024_018EA,C17024_018M,C17024_018MA,C17024_019E,C17024_019EA,C17024_019M,C17024_019MA,C17024_020E,C17024_020EA,C17024_020M,C17024_020MA,C17024_021E,C17024_021EA,C17024_021M,C17024_021MA,C17024_022E,C17024_022EA,C17024_022M,C17024_022MA,C17024_023E,C17024_023EA,C17024_023M,C17024_023MA,C17024_024E,C17024_024EA,C17024_024M,C17024_024MA,C17024_025E,C17024_025EA,C17024_025M,C17024_025MA,C17024_026E,C17024_026EA,C17024_026M,C17024_026MA,C17024_027E,C17024_027EA,C17024_027M,C17024_027MA,C17024_028E,C17024_028EA,C17024_028M,C17024_028MA,GEO_ID,NAME,state
782725,null,1066,null,191701,null,1953,null,14606,null,2458,null,20891,null,3625,null,12258,null,2325,null,31963,null,3655,null,44188,null,3784,null,27236,null,3602,null,19586,null,2194,null,20973,null,2774,null,482483,null,1955,null,30123,null,3531,null,34141,null,3627,null,17814,null,2394,null,62670,null,4814,null,92630,null,4713,null,79263,null,6232,null,60592,null,4700,null,105250,null,5155,null,108541,null,1058,null,2799,null,819,null,8745,null,1411,null,6885,null,1022,null,17597,null,1774,null,21741,null,2259,null,16792,null,1903,null,12362,null,1495,null,21620,null,2045,null,0400000US46,South Dakota,46
6141391,null,3970,null,1466495,null,4606,null,164244,null,10400,null,185607,null,10851,null,90175,null,8540,null,252490,null,12761,null,280597,null,13123,null,192632,null,8551,null,118325,null,7290,null,182425,null,7941,null,3874139,null,3550,null,272443,null,10406,null,340906,null,11652,null,170861,null,8568,null,554133,null,16586,null,694599,null,19290,null,574878,null,16945,null,414964,null,13752,null,851355,null,15626,null,800757,null,3312,null,19242,null,2275,null,69702,null,4377,null,54046,null,3618,null,153176,null,6063,null,164903,null,6888,null,113377,null,5768,null,73778,null,4229,null,152533,null,5965,null,0400000US47,Tennessee,47
24176222,null,6688,null,6801546,null,7912,null,719676,null,28119,null,941726,null,26275,null,486145,null,20848,null,1190933,null,28232,null,1124876,null,24905,null,769302,null,19518,null,507200,null,18863,null,1061688,null,22300,null,14935727,null,5842,null,960757,null,22762,null,1240896,null,26963,null,698529,null,21201,null,2137516,null,36385,null,2490771,null,32934,null,1932084,null,31888,null,1516960,null,32653,null,3958214,null,44420,null,2438949,null,5336,null,71989,null,5229,null,215198,null,7835,null,142978,null,5430,null,417301,null,10370,null,436032,null,9614,null,328679,null,11103,null,231285,null,7981,null,595487,null,11507,null,0400000US48,Texas,48
2741756,null,2304,null,860838,null,2796,null,42583,null,5783,null,62417,null,6254,null,44652,null,5882,null,161238,null,10111,null,226743,null,10826,null,137872,null,7163,null,75513,null,5746,null,109820,null,6518,null,1636072,null,2744,null,89726,null,6332,null,103266,null,6955,null,62847,null,6767,null,208363,null,9606,null,321263,null,12419,null,255492,null,9428,null,196686,null,7769,null,398429,null,11302,null,244846,null,2185,null,4979,null,1115,null,13246,null,1755,null,10178,null,1609,null,33354,null,2910,null,48981,null,3421,null,38739,null,3420,null,32833,null,3062,null,62536,null,3568,null,0400000US49,Utah,49
600244,null,782,null,124194,null,1149,null,7631,null,1569,null,8864,null,1614,null,5665,null,1265,null,17262,null,2027,null,26999,null,2568,null,22592,null,2389,null,13642,null,1893,null,21539,null,2188,null,390602,null,846,null,20302,null,2164,null,24771,null,2697,null,11984,null,1894,null,40780,null,3304,null,63515,null,4084,null,64937,null,4525,null,49737,null,4198,null,114576,null,5665,null,85448,null,562,null,1600,null,637,null,5078,null,817,null,4326,null,866,null,15680,null,1742,null,18628,null,1526,null,11909,null,1516,null,8339,null,1082,null,19888,null,1744,null,0400000US50,Vermont,50
7623736,null,3044,null,1816257,null,4636,null,121538,null,9520,null,131530,null,10216,null,77427,null,7690,null,237577,null,12902,null,317417,null,14189,null,259871,null,12577,null,189501,null,9054,null,481396,null,11821,null,4888720,null,4762,null,231228,null,10970,null,242547,null,10942,null,143322,null,9662,null,482628,null,16061,null,731887,null,17282,null,677752,null,20375,null,559253,null,14051,null,1820103,null,22437,null,918759,null,3633,null,18164,null,2106,null,57571,null,3510,null,41767,null,3359,null,128046,null,5606,null,151996,null,6471,null,127165,null,5523,null,91122,null,5295,null,302928,null,7330,null,0400000US51,Virginia,51
6530664,null,3151,null,1546083,null,3449,null,108682,null,8585,null,142148,null,10805,null,80445,null,6689,null,238217,null,12501,null,273606,null,11355,null,217461,null,10363,null,169438,null,8909,null,316086,null,10495,null,4203324,null,3084,null,239037,null,9892,null,254555,null,10120,null,143973,null,7985,null,450309,null,14257,null,626751,null,16734,null,570116,null,15609,null,515879,null,14376,null,1402704,null,20825,null,781257,null,2950,null,15292,null,2129,null,44523,null,3484,null,28918,null,2747,null,115467,null,4948,null,137197,null,5821,null,125191,null,5925,null,94901,null,5203,null,219768,null,5964,null,0400000US53,Washington,53
1771561,null,1720,null,375410,null,2899,null,41889,null,4651,null,46721,null,4865,null,24540,null,3932,null,63303,null,5614,null,78029,null,5871,null,48894,null,4812,null,31475,null,3962,null,40559,null,3985,null,1120243,null,2127,null,87941,null,5731,null,108433,null,6478,null,53764,null,4535,null,152587,null,8413,null,202028,null,8345,null,166352,null,8256,null,122371,null,6563,null,226767,null,9117,null,275908,null,1471,null,4754,null,1104,null,23681,null,2258,null,20531,null,2100,null,68046,null,3698,null,66690,null,3567,null,39984,null,3203,null,19351,null,1972,null,32871,null,2570,null,0400000US54,West Virginia,54
5495845,null,2615,null,1284502,null,3378,null,88771,null,7211,null,125633,null,8092,null,66908,null,6713,null,193071,null,7885,null,240488,null,10151,null,214451,null,7531,null,135087,null,5933,null,220093,null,8014,null,3485522,null,2482,null,183379,null,8427,null,229466,null,8961,null,118234,null,7293,null,379827,null,9476,null,569772,null,13992,null,561744,null,12236,null,454677,null,12575,null,988423,null,14033,null,725821,null,2056,null,18774,null,2233,null,37385,null,2626,null,34442,null,2778,null,136319,null,4875,null,162293,null,5022,null,118086,null,4644,null,73738,null,3561,null,144784,null,4578,null,0400000US55,Wisconsin,55
529982,null,735,null,126925,null,2104,null,4238,null,1143,null,11727,null,2642,null,7086,null,1936,null,21123,null,3704,null,27390,null,3131,null,21661,null,3584,null,11909,null,2134,null,21791,null,2907,null,338764,null,1958,null,11860,null,1834,null,20204,null,2797,null,10779,null,2096,null,37576,null,3875,null,54225,null,4865,null,49967,null,4327,null,47041,null,5365,null,107112,null,5827,null,64293,null,1639,null,1472,null,477,null,2643,null,733,null,3525,null,895,null,10955,null,1548,null,13411,null,1644,null,9889,null,1692,null,7891,null,1544,null,14507,null,2053,null,0400000US56,Wyoming,56
3924557,null,2542,null,951409,null,2531,null,345029,null,11957,null,197867,null,9582,null,71371,null,5294,null,150140,null,8597,null,99037,null,5828,null,41028,null,4311,null,17873,null,3189,null,29064,null,3264,null,2420830,null,1765,null,538293,null,14851,null,461714,null,13696,null,206596,null,10909,null,488438,null,14921,null,369592,null,12018,null,165436,null,9941,null,78296,null,6014,null,112465,null,7103,null,552318,null,1768,null,79569,null,3213,null,142163,null,5547,null,65884,null,4263,null,124298,null,5350,null,74340,null,5226,null,33033,null,3013,null,13565,null,1593,null,19466,null,2533,null,0400000US72,Puerto Rico,72
