B27013_001E,B27013_001EA,B27013_001M,B27013_001MA,B27013_002E,B27013_002EA,B27013_002M,B27013_002MA,B27013_003E,B27013_003EA,B27013_003M,B27013_003MA,B27013_004E,B27013_004EA,B27013_004M,B27013_004MA,B27013_005E,B27013_005EA,B27013_005M,B27013_005MA,B27013_006E,B27013_006EA,B27013_006M,B27013_006MA,B27013_007E,B27013_007EA,B27013_007M,B27013_007MA,B27013_008E,B27013_008EA,B27013_008M,B27013_008MA,B27013_009E,B27013_009EA,B27013_009M,B27013_009MA,B27013_010E,B27013_010EA,B27013_010M,B27013_010MA,B27013_011E,B27013_011EA,B27013_011M,B27013_011MA,B27013_012E,B27013_012EA,B27013_012M,B27013_012MA,B27013_013E,B27013_013EA,B27013_013M,B27013_013MA,B27013_014E,B27013_014EA,B27013_014M,B27013_014MA,B27013_015E,B27013_015EA,B27013_015M,B27013_015MA,B27013_016E,B27013_016EA,B27013_016M,B27013_016MA,B27013_017E,B27013_017EA,B27013_017M,B27013_017MA,B27013_018E,B27013_018EA,B27013_018M,B27013_018MA,B27013_019E,B27013_019EA,B27013_019M,B27013_019MA,B27013_020E,B27013_020EA,B27013_020M,B27013_020MA,B27013_021E,B27013_021EA,B27013_021M,B27013_021MA,B27013_022E,B27013_022EA,B27013_022M,B27013_022MA,B27013_023E,B27013_023EA,B27013_023M,B27013_023MA,B27013_024E,B27013_024EA,B27013_024M,B27013_024MA,B27013_025E,B27013_025EA,B27013_025M,B27013_025MA,B27013_026E,B27013_026EA,B27013_026M,B27013_026MA,B27013_027E,B27013_027EA,B27013_027M,B27013_027MA,B27013_028E,B27013_028EA,B27013_028M,B27013_028MA,B27013_029E,B27013_029EA,B27013_029M,B27013_029MA,B27013_030E,B27013_030EA,B27013_030M,B27013_030MA,B27013_031E,B27013_031EA,B27013_031M,B27013_031MA,B27013_032E,B27013_032EA,B27013_032M,B27013_032MA,B27013_033E,B27013_033EA,B27013_033M,B27013_033MA,B27013_034E,B27013_034EA,B27013_034M,B27013_034MA,B27013_035E,B27013_035EA,B27013_035M,B27013_035MA,B27013_036E,B27013_036EA,B27013_036M,B27013_036MA,B27013_037E,B27013_037EA,B27013_037M,B27013_037MA,B27013_038E,B27013_038EA,B27013_038M,B27013_038MA,B27013_039E,B27013_039EA,B27013_039M,B27013_039MA,B27013_040E,B27013_040EA,B27013_040M,B27013_040MA,B27013_041E,B27013_041EA,B27013_041M,B27013_041MA,B27013_042E,B27013_042EA,B27013_042M,B27013_042MA,B27013_043E,B27013_043EA,B27013_043M,B27013_043MA,B27013_044E,B27013_044EA,B27013_044M,B27013_044MA,B27013_045E,B27013_045EA,B27013_045M,B27013_045MA,B27013_046E,B27013_046EA,B27013_046M,B27013_046MA,GEO_ID,NAME,state
3941124,null,2115,null,1803233,null,13410,null,1032401,null,8545,null,1008762,null,8748,null,902003,null,9235,null,106759,null,5058,null,23639,null,1793,null,20236,null,1673,null,3403,null,670,null,770832,null,8378,null,758097,null,8425,null,686796,null,8603,null,71301,null,4330,null,12735,null,1317,null,10969,null,1099,null,1766,null,547,null,1201350,null,12068,null,532468,null,9357,null,479875,null,8827,null,305599,null,6682,null,174276,null,6845,null,52593,null,1976,null,42391,null,1932,null,10202,null,1156,null,668882,null,7359,null,620712,null,7097,null,460171,null,6492,null,160541,null,5252,null,48170,null,1950,null,38115,null,1993,null,10055,null,1215,null,936541,null,11110,null,372944,null,6779,null,172087,null,5889,null,83966,null,3690,null,88121,null,5051,null,200857,null,2492,null,157217,null,2983,null,43640,null,2393,null,563597,null,7317,null,272398,null,7210,null,163240,null,4994,null,109158,null,5211,null,291199,null,2799,null,227768,null,3218,null,63431,null,2908,null,0400000US27,Minnesota,27
2115623,null,3424,null,861635,null,10701,null,470614,null,7517,null,457449,null,7096,null,365178,null,7641,null,92271,null,6219,null,13165,null,1574,null,9413,null,1423,null,3752,null,830,null,391021,null,7686,null,380853,null,7582,null,320867,null,7525,null,59986,null,4683,null,10168,null,1571,null,7614,null,1354,null,2554,null,797,null,487580,null,10767,null,217340,null,7556,null,198587,null,7321,null,96653,null,5458,null,101934,null,5265,null,18753,null,1724,null,12652,null,1610,null,6101,null,1076,null,270240,null,7748,null,253288,null,7579,null,142105,null,6764,null,111183,null,6004,null,16952,null,1763,null,11162,null,1479,null,5790,null,1051,null,766408,null,10728,null,304785,null,7594,null,188608,null,6923,null,56031,null,4468,null,132577,null,6482,null,116177,null,2935,null,67110,null,2880,null,49067,null,2993,null,461623,null,7879,null,280264,null,7352,null,113062,null,5072,null,167202,null,6185,null,181359,null,2763,null,100439,null,3295,null,80920,null,3247,null,0400000US28,Mississippi,28
4444575,null,3431,null,1945947,null,15211,null,1073278,null,10870,null,1037441,null,10615,null,892596,null,11113,null,144845,null,6446,null,35837,null,2440,null,28797,null,2401,null,7040,null,1124,null,872669,null,9340,null,850958,null,9014,null,746631,null,10524,null,104327,null,4920,null,21711,null,2106,null,17785,null,1869,null,3926,null,1013,null,1175388,null,15388,null,532918,null,10825,null,483561,null,10288,null,279556,null,8432,null,204005,null,7045,null,49357,null,3005,null,36432,null,2553,null,12925,null,1539,null,642470,null,10573,null,593046,null,10097,null,400268,null,8951,null,192778,null,7196,null,49424,null,2976,null,36860,null,2728,null,12564,null,1478,null,1323240,null,14399,null,523287,null,8784,null,271754,null,8020,null,114375,null,5856,null,157379,null,6144,null,251533,null,3821,null,179725,null,4007,null,71808,null,3634,null,799953,null,9968,null,427063,null,9010,null,215861,null,6536,null,211202,null,6833,null,372890,null,3996,null,259157,null,5155,null,113733,null,4051,null,0400000US29,Missouri,29
737175,null,1779,null,299266,null,5627,null,167162,null,4053,null,160626,null,4066,null,130589,null,4529,null,30037,null,2925,null,6536,null,995,null,4847,null,830,null,1689,null,517,null,132104,null,3764,null,129050,null,3719,null,103222,null,3870,null,25828,null,2964,null,3054,null,622,null,2329,null,531,null,725,null,285,null,233539,null,6130,null,110520,null,4609,null,99302,null,4302,null,52965,null,3663,null,46337,null,3401,null,11218,null,1110,null,8192,null,999,null,3026,null,631,null,123019,null,4746,null,113243,null,4457,null,77440,null,4289,null,35803,null,3174,null,9776,null,1332,null,7061,null,1020,null,2715,null,641,null,204370,null,4730,null,84974,null,3380,null,40641,null,2992,null,17092,null,2058,null,23549,null,2510,null,44333,null,1529,null,30470,null,1540,null,13863,null,1460,null,119396,null,3770,null,60035,null,3327,null,29930,null,2375,null,30105,null,2870,null,59361,null,1724,null,42476,null,1874,null,16885,null,1671,null,0400000US30,Montana,30
1318004,null,2107,null,653033,null,8783,null,374927,null,5730,null,360963,null,5818,null,314729,null,6019,null,46234,null,3637,null,13964,null,1492,null,11130,null,1350,null,2834,null,645,null,278106,null,6383,null,269893,null,5997,null,239531,null,5544,null,30362,null,2847,null,8213,null,1113,null,6439,null,983,null,1774,null,619,null,360638,null,7184,null,154436,null,4054,null,135220,null,4038,null,83662,null,3957,null,51558,null,3312,null,19216,null,1317,null,13851,null,1170,null,5365,null,828,null,206202,null,5778,null,188063,null,5547,null,136802,null,5250,null,51261,null,3553,null,18139,null,1310,null,13791,null,1322,null,4348,null,689,null,304333,null,6639,null,115954,null,4265,null,50822,null,3708,null,22782,null,2122,null,28040,null,2874,null,65132,null,1673,null,48547,null,1779,null,16585,null,1640,null,188379,null,4605,null,86214,null,4567,null,47588,null,3116,null,38626,null,3772,null,102165,null,2170,null,76663,null,2499,null,25502,null,1937,null,0400000US31,Nebraska,31
1928130,null,2751,null,876411,null,11466,null,512034,null,8455,null,494925,null,7767,null,396630,null,7253,null,98295,null,6169,null,17109,null,1977,null,14327,null,1826,null,2782,null,809,null,364377,null,8180,null,352871,null,8190,null,300788,null,7783,null,52083,null,4342,null,11506,null,1692,null,9311,null,1606,null,2195,null,576,null,493571,null,10176,null,243007,null,7310,null,224686,null,7094,null,107013,null,5231,null,117673,null,6331,null,18321,null,1677,null,11392,null,1305,null,6929,null,1097,null,250564,null,6719,null,233891,null,6428,null,143444,null,4969,null,90447,null,4556,null,16673,null,1818,null,10236,null,1440,null,6437,null,1312,null,558148,null,11704,null,214675,null,6875,null,108214,null,6012,null,43124,null,3536,null,65090,null,5138,null,106461,null,2929,null,65169,null,2568,null,41292,null,3230,null,343473,null,8333,null,210716,null,8058,null,101480,null,5052,null,109236,null,5380,null,132757,null,2734,null,76649,null,3492,null,56108,null,2887,null,0400000US32,Nevada,32
1019949,null,1128,null,461994,null,6874,null,270559,null,4996,null,262066,null,4887,null,234959,null,5594,null,27107,null,3536,null,8493,null,1018,null,7346,null,953,null,1147,null,458,null,191435,null,4207,null,186599,null,4091,null,171094,null,4227,null,15505,null,2001,null,4836,null,914,null,4148,null,873,null,688,null,410,null,304790,null,7014,null,125590,null,4399,null,112066,null,4018,null,71297,null,3483,null,40769,null,3644,null,13524,null,1424,null,10332,null,1272,null,3192,null,750,null,179200,null,4660,null,164983,null,4164,null,127468,null,4175,null,37515,null,3299,null,14217,null,1779,null,11470,null,1641,null,2747,null,710,null,253165,null,6353,null,100753,null,4415,null,47609,null,3945,null,22734,null,2338,null,24875,null,3170,null,53144,null,1752,null,40741,null,1971,null,12403,null,1494,null,152412,null,4281,null,77445,null,4171,null,48418,null,3514,null,29027,null,3118,null,74967,null,1959,null,54616,null,2241,null,20351,null,2039,null,0400000US33,New Hampshire,33
6538251,null,2040,null,3003384,null,19539,null,1740930,null,12887,null,1680119,null,12003,null,1421206,null,13077,null,258913,null,10527,null,60811,null,3218,null,53589,null,2942,null,7222,null,1115,null,1262454,null,12524,null,1219831,null,12313,null,1067629,null,11671,null,152202,null,6221,null,42623,null,2971,null,36927,null,2745,null,5696,null,1064,null,1608092,null,19505,null,691810,null,12246,null,620011,null,11839,null,382610,null,9581,null,237401,null,9194,null,71799,null,3164,null,53863,null,3061,null,17936,null,1988,null,916282,null,12549,null,849447,null,11051,null,628686,null,10653,null,220761,null,8419,null,66835,null,4093,null,50070,null,3247,null,16765,null,2102,null,1926775,null,18845,null,705539,null,12228,null,367020,null,10690,null,173293,null,7611,null,193727,null,8291,null,338519,null,4596,null,227376,null,5143,null,111143,null,5007,null,1221236,null,12077,null,676350,null,10772,null,405133,null,8914,null,271217,null,8605,null,544886,null,5258,null,346618,null,6650,null,198268,null,5662,null,0400000US34,New Jersey,34
1461732,null,3725,null,617739,null,9635,null,343760,null,8037,null,331229,null,7744,null,239583,null,6254,null,91646,null,5344,null,12531,null,1589,null,8564,null,1336,null,3967,null,911,null,273979,null,6345,null,267991,null,6361,null,205726,null,6568,null,62265,null,3950,null,5988,null,1396,null,4337,null,1212,null,1651,null,575,null,360803,null,9128,null,166026,null,5592,null,151669,null,5641,null,67304,null,3756,null,84365,null,5784,null,14357,null,1421,null,9533,null,1208,null,4824,null,897,null,194777,null,6868,null,179875,null,6598,null,102578,null,5205,null,77297,null,4938,null,14902,null,1567,null,9296,null,1291,null,5606,null,1096,null,483190,null,8803,null,196220,null,5906,null,108139,null,5219,null,36312,null,3303,null,71827,null,5075,null,88081,null,2308,null,54484,null,2542,null,33597,null,2646,null,286970,null,6476,null,164471,null,6133,null,68413,null,4368,null,96058,null,5915,null,122499,null,2621,null,73679,null,3006,null,48820,null,2721,null,0400000US35,New Mexico,35
14850486,null,5126,null,6476945,null,27271,null,3615742,null,18406,null,3499722,null,18581,null,2840850,null,21271,null,658872,null,16594,null,116020,null,4220,null,94441,null,3818,null,21579,null,2328,null,2861203,null,18825,null,2776339,null,19027,null,2402017,null,19192,null,374322,null,9466,null,84864,null,4300,null,74551,null,4086,null,10313,null,1603,null,3652493,null,24798,null,1618846,null,16671,null,1482430,null,15844,null,843484,null,13842,null,638946,null,13484,null,136416,null,4803,null,101378,null,3930,null,35038,null,2780,null,2033647,null,18239,null,1889213,null,17404,null,1277375,null,16481,null,611838,null,11410,null,144434,null,4817,null,107356,null,3677,null,37078,null,2770,null,4721048,null,27872,null,1826478,null,18159,null,1034469,null,17805,null,441059,null,9859,null,593410,null,16594,null,792009,null,5981,null,500896,null,6553,null,291113,null,5829,null,2894570,null,19962,null,1655740,null,17967,null,828063,null,12961,null,827677,null,16241,null,1238830,null,6631,null,729708,null,8095,null,509122,null,9223,null,0400000US36,New York,36
6878114,null,4869,null,2863172,null,23680,null,1573636,null,15092,null,1530895,null,14720,null,1261635,null,14476,null,269260,null,9537,null,42741,null,2701,null,34739,null,2760,null,8002,null,1216,null,1289536,null,17436,null,1263108,null,17265,null,1092410,null,15131,null,170698,null,8904,null,26428,null,2134,null,22089,null,2122,null,4339,null,1020,null,1838440,null,21920,null,833936,null,14416,null,764348,null,14067,null,384647,null,10383,null,379701,null,11966,null,69588,null,3752,null,47614,null,3229,null,21974,null,2245,null,1004504,null,15343,null,935045,null,14835,null,598227,null,10705,null,336818,null,10595,null,69459,null,4016,null,50246,null,3298,null,19213,null,2320,null,2176502,null,18997,null,838156,null,11319,null,466839,null,11280,null,184119,null,7264,null,282720,null,9691,null,371317,null,4379,null,250918,null,5538,null,120399,null,4437,null,1338346,null,14002,null,778494,null,13471,null,391213,null,10630,null,387281,null,8796,null,559852,null,4844,null,369775,null,6552,null,190077,null,5725,null,0400000US37,North Carolina,37
488851,null,1245,null,234664,null,4635,null,136890,null,2986,null,131871,null,2926,null,117337,null,2827,null,14534,null,1634,null,5019,null,635,null,4148,null,622,null,871,null,283,null,97774,null,3111,null,95377,null,2997,null,86719,null,2999,null,8658,null,1449,null,2397,null,604,null,2099,null,543,null,298,null,210,null,147216,null,4545,null,64510,null,3185,null,55706,null,3082,null,38754,null,2650,null,16952,null,2094,null,8804,null,950,null,7186,null,874,null,1618,null,465,null,82706,null,3366,null,75015,null,3146,null,59100,null,2962,null,15915,null,1696,null,7691,null,948,null,5733,null,868,null,1958,null,481,null,106971,null,3324,null,39728,null,1773,null,15357,null,1385,null,8622,null,1113,null,6735,null,1117,null,24371,null,1036,null,19477,null,1058,null,4894,null,703,null,67243,null,2422,null,27235,null,1942,null,15608,null,1368,null,11627,null,1607,null,40008,null,1386,null,32024,null,1417,null,7984,null,972,null,0400000US38,North Dakota,38
8641541,null,3626,null,3573489,null,21549,null,1997088,null,14613,null,1942407,null,13872,null,1706771,null,14876,null,235636,null,9031,null,54681,null,2975,null,42685,null,2557,null,11996,null,1703,null,1576401,null,14472,null,1540501,null,13940,null,1364403,null,13204,null,176098,null,6761,null,35900,null,2520,null,30864,null,2349,null,5036,null,1101,null,2386981,null,21379,null,1068147,null,12329,null,970347,null,12145,null,560006,null,11541,null,410341,null,10245,null,97800,null,3594,null,73874,null,3355,null,23926,null,2231,null,1318834,null,14832,null,1223187,null,14303,null,827622,null,13032,null,395565,null,11612,null,95647,null,4208,null,71224,null,3755,null,24423,null,2341,null,2681071,null,18147,null,1071376,null,11265,null,580622,null,11649,null,237591,null,6560,null,343031,null,10482,null,490754,null,4642,null,357243,null,5536,null,133511,null,4627,null,1609695,null,14319,null,864957,null,12166,null,451562,null,9089,null,413395,null,10602,null,744738,null,6234,null,523537,null,7530,null,221201,null,6857,null,0400000US39,Ohio,39
2671714,null,3022,null,1189992,null,10466,null,685753,null,7730,null,660748,null,7778,null,513260,null,7917,null,147488,null,6654,null,25005,null,1899,null,20413,null,1964,null,4592,null,960,null,504239,null,8685,null,489175,null,8605,null,407794,null,8068,null,81381,null,4440,null,15064,null,1535,null,12683,null,1423,null,2381,null,658,null,653806,null,10421,null,288251,null,6859,null,259581,null,6736,null,120317,null,4874,null,139264,null,5759,null,28670,null,1808,null,20143,null,1623,null,8527,null,1005,null,365555,null,8188,null,338375,null,7711,null,202060,null,6354,null,136315,null,5531,null,27180,null,2025,null,19204,null,1548,null,7976,null,1257,null,827916,null,11528,null,303367,null,6164,null,153570,null,5104,null,56306,null,3433,null,97264,null,3757,null,149797,null,2729,null,98843,null,2706,null,50954,null,2616,null,524549,null,9368,null,296700,null,8488,null,136493,null,5199,null,160207,null,6118,null,227849,null,3358,null,153681,null,3453,null,74168,null,3209,null,0400000US40,Oklahoma,40
2908498,null,1771,null,1111052,null,13294,null,640308,null,10272,null,625242,null,10184,null,522602,null,10287,null,102640,null,5718,null,15066,null,1698,null,11272,null,1461,null,3794,null,982,null,470744,null,8945,null,461746,null,8647,null,397035,null,8420,null,64711,null,4119,null,8998,null,1452,null,7742,null,1397,null,1256,null,472,null,904850,null,13159,null,412631,null,9270,null,380093,null,9515,null,207139,null,6685,null,172954,null,7164,null,32538,null,2509,null,23987,null,2178,null,8551,null,1335,null,492219,null,8046,null,466807,null,7835,null,304401,null,7626,null,162406,null,6321,null,25412,null,2189,null,19511,null,1870,null,5901,null,1123,null,892596,null,11051,null,363845,null,7217,null,187098,null,6739,null,77612,null,4017,null,109486,null,6044,null,176747,null,2729,null,128597,null,3132,null,48150,null,2923,null,528751,null,8849,null,284919,null,8320,null,159993,null,6007,null,124926,null,5839,null,243832,null,3082,null,175489,null,4339,null,68343,null,3856,null,0400000US41,Oregon,41
9600078,null,3552,null,4075814,null,22065,null,2315468,null,12987,null,2244831,null,13508,null,2000137,null,13231,null,244694,null,8185,null,70637,null,3350,null,59480,null,2861,null,11157,null,1532,null,1760346,null,16022,null,1715807,null,15514,null,1562125,null,15281,null,153682,null,7034,null,44539,null,2593,null,39499,null,2515,null,5040,null,981,null,2502741,null,19910,null,1100509,null,12908,null,986316,null,12295,null,623814,null,10349,null,362502,null,9689,null,114193,null,3711,null,90554,null,3172,null,23639,null,2007,null,1402232,null,14157,null,1295990,null,14142,null,953990,null,13365,null,342000,null,8823,null,106242,null,4271,null,82690,null,3382,null,23552,null,2015,null,3021523,null,21537,null,1160062,null,12417,null,574400,null,11900,null,262262,null,7664,null,312138,null,9569,null,585662,null,5060,null,441554,null,6424,null,144108,null,5511,null,1861461,null,17196,null,940864,null,15863,null,530786,null,10691,null,410078,null,11532,null,920597,null,5815,null,675548,null,6828,null,245049,null,6324,null,0400000US42,Pennsylvania,42
808685,null,1167,null,341648,null,8356,null,193416,null,5272,null,186761,null,5100,null,159089,null,5089,null,27672,null,3052,null,6655,null,963,null,5982,null,871,null,673,null,355,null,148232,null,5279,null,143563,null,5224,null,124149,null,4846,null,19414,null,2419,null,4669,null,1001,null,4319,null,958,null,350,null,229,null,231856,null,6991,null,99007,null,4169,null,89157,null,4001,null,57280,null,3348,null,31877,null,2999,null,9850,null,1215,null,7535,null,1196,null,2315,null,618,null,132849,null,5469,null,123934,null,5156,null,92693,null,4342,null,31241,null,2785,null,8915,null,1203,null,6740,null,1068,null,2175,null,694,null,235181,null,6259,null,92907,null,3931,null,50084,null,3827,null,20534,null,2150,null,29550,null,3475,null,42823,null,1398,null,28575,null,1617,null,14248,null,1736,null,142274,null,4552,null,72346,null,4056,null,38177,null,3275,null,34169,null,2688,null,69928,null,1920,null,46593,null,2102,null,23335,null,1909,null,0400000US44,Rhode Island,44
3376145,null,3349,null,1384242,null,13621,null,752576,null,9795,null,725155,null,9786,null,594377,null,9400,null,130778,null,6692,null,27421,null,2043,null,22286,null,1785,null,5135,null,1040,null,631666,null,8896,null,617093,null,8625,null,525723,null,9162,null,91370,null,4572,null,14573,null,1744,null,10935,null,1406,null,3638,null,882,null,852589,null,15629,null,386655,null,10600,null,351040,null,10303,null,183946,null,7325,null,167094,null,8558,null,35615,null,2275,null,25839,null,1951,null,9776,null,1488,null,465934,null,10799,null,434457,null,10206,null,262976,null,7798,null,171481,null,7963,null,31477,null,2516,null,23717,null,2421,null,7760,null,1113,null,1139314,null,13358,null,446695,null,8908,null,253323,null,8744,null,97310,null,5492,null,156013,null,6594,null,193372,null,3131,null,132728,null,3211,null,60644,null,3119,null,692619,null,10140,null,396435,null,9354,null,186497,null,6884,null,209938,null,7584,null,296184,null,3336,null,190683,null,4399,null,105501,null,4056,null,0400000US45,South Carolina,45
598144,null,2117,null,292295,null,5147,null,162427,null,4005,null,155965,null,3814,null,130903,null,3946,null,25062,null,2653,null,6462,null,1042,null,5322,null,981,null,1140,null,482,null,129868,null,3512,null,126064,null,3481,null,109675,null,3394,null,16389,null,2208,null,3804,null,713,null,3053,null,672,null,751,null,311,null,164516,null,4914,null,75037,null,3450,null,65975,null,3249,null,38959,null,3270,null,27016,null,2260,null,9062,null,1200,null,6167,null,896,null,2895,null,654,null,89479,null,4110,null,80666,null,3965,null,57890,null,3321,null,22776,null,2142,null,8813,null,1280,null,7320,null,1182,null,1493,null,517,null,141333,null,4397,null,56751,null,2521,null,23689,null,2295,null,7628,null,1233,null,16061,null,1845,null,33062,null,1346,null,24122,null,1490,null,8940,null,1236,null,84582,null,3317,null,37244,null,3094,null,17943,null,1687,null,19301,null,2370,null,47338,null,1424,null,34461,null,1600,null,12877,null,1487,null,0400000US46,South Dakota,46
4700141,null,3393,null,1926280,null,15595,null,1071522,null,10857,null,1036933,null,10688,null,864702,null,12193,null,172231,null,6832,null,34589,null,2744,null,27242,null,2368,null,7347,null,1406,null,854758,null,12173,null,832052,null,12205,null,720269,null,11308,null,111783,null,6656,null,22706,null,1830,null,19166,null,1805,null,3540,null,792,null,1223005,null,13817,null,570660,null,10135,null,522839,null,9757,null,269400,null,7820,null,253439,null,9039,null,47821,null,3024,null,34892,null,2632,null,12929,null,1533,null,652345,null,10290,null,607016,null,10115,null,384719,null,7547,null,222297,null,7753,null,45329,null,2864,null,32056,null,2631,null,13273,null,1544,null,1550856,null,12611,null,592861,null,8437,null,332373,null,8494,null,118790,null,5254,null,213583,null,8147,null,260488,null,3910,null,173191,null,3792,null,87297,null,3555,null,957995,null,10028,null,568171,null,9737,null,270287,null,7801,null,297884,null,8354,null,389824,null,3728,null,249335,null,5013,null,140489,null,5179,null,0400000US47,Tennessee,47
17413831,null,6668,null,8185127,null,33290,null,4764552,null,24417,null,4617844,null,23922,null,3373291,null,26681,null,1244553,null,20751,null,146708,null,4869,null,110119,null,3953,null,36589,null,2916,null,3420575,null,21523,null,3340498,null,21106,null,2692886,null,19674,null,647612,null,15102,null,80077,null,4262,null,62087,null,3676,null,17990,null,2036,null,4228848,null,32924,null,1968725,null,23298,null,1819684,null,22758,null,787801,null,14541,null,1031883,null,18677,null,149041,null,5188,null,95244,null,4221,null,53797,null,3401,null,2260123,null,22950,null,2127584,null,23650,null,1162982,null,17367,null,964602,null,15958,null,132539,null,5223,null,86277,null,4039,null,46262,null,3336,null,4999856,null,29614,null,1751014,null,18169,null,990954,null,17723,null,360158,null,9525,null,630796,null,15487,null,760060,null,6970,null,455714,null,8071,null,304346,null,7119,null,3248842,null,22618,null,2078318,null,22696,null,910232,null,15586,null,1168086,null,19816,null,1170524,null,7554,null,681051,null,8627,null,489473,null,7294,null,0400000US48,Texas,48
1886411,null,2216,null,816664,null,9371,null,512670,null,7544,null,498748,null,7395,null,423762,null,7893,null,74986,null,5754,null,13922,null,1491,null,10556,null,1344,null,3366,null,736,null,303994,null,7187,null,297995,null,7126,null,261521,null,7278,null,36474,null,3181,null,5999,null,1051,null,4940,null,919,null,1059,null,446,null,592186,null,10020,null,257564,null,6668,null,240956,null,6594,null,146069,null,5645,null,94887,null,5907,null,16608,null,1555,null,11513,null,1325,null,5095,null,941,null,334622,null,7031,null,320651,null,6993,null,235325,null,6906,null,85326,null,4348,null,13971,null,1344,null,9787,null,1209,null,4184,null,708,null,477561,null,7470,null,163911,null,5223,null,82712,null,4583,null,41929,null,3591,null,40783,null,3751,null,81199,null,2164,null,56932,null,2496,null,24267,null,2021,null,313650,null,6346,null,200503,null,6510,null,134427,null,5305,null,66076,null,4321,null,113147,null,2173,null,78783,null,2592,null,34364,null,2599,null,0400000US49,Utah,49
488894,null,927,null,210830,null,4867,null,119042,null,2925,null,115336,null,2832,null,94979,null,2909,null,20357,null,2190,null,3706,null,685,null,2766,null,543,null,940,null,376,null,91788,null,3345,null,89736,null,3316,null,78571,null,3200,null,11165,null,1524,null,2052,null,468,null,1825,null,457,null,227,null,144,null,154329,null,4211,null,69617,null,2895,null,61014,null,2738,null,36168,null,2536,null,24846,null,1797,null,8603,null,961,null,6394,null,843,null,2209,null,537,null,84712,null,2986,null,78010,null,2809,null,53983,null,2584,null,24027,null,2040,null,6702,null,769,null,5001,null,714,null,1701,null,464,null,123735,null,3626,null,49665,null,2030,null,24165,null,1860,null,9309,null,1183,null,14856,null,1515,null,25500,null,1086,null,18581,null,1185,null,6919,null,902,null,74070,null,2827,null,35185,null,2377,null,16585,null,1524,null,18600,null,1786,null,38885,null,1082,null,25576,null,1513,null,13309,null,1456,null,0400000US50,Vermont,50
5801224,null,8941,null,2738311,null,18614,null,1525844,null,12883,null,1477775,null,12323,null,1300987,null,12758,null,176788,null,7307,null,48069,null,2793,null,41637,null,2831,null,6432,null,1329,null,1212467,null,13087,null,1180744,null,13013,null,1066156,null,12658,null,114588,null,5560,null,31723,null,2720,null,26248,null,2285,null,5475,null,1206,null,1450944,null,14174,null,623882,null,11262,null,558255,null,11100,null,346203,null,8766,null,212052,null,8352,null,65627,null,3082,null,52626,null,2792,null,13001,null,1710,null,827062,null,12414,null,769955,null,12319,null,574729,null,12120,null,195226,null,7684,null,57107,null,3121,null,45148,null,3033,null,11959,null,1883,null,1611969,null,14937,null,601828,null,11088,null,322592,null,10101,null,160510,null,6182,null,162082,null,7571,null,279236,null,4196,null,206379,null,3927,null,72857,null,3612,null,1010141,null,10898,null,573144,null,10489,null,365250,null,8180,null,207894,null,7401,null,436997,null,4588,null,315983,null,5452,null,121014,null,4379,null,0400000US51,Virginia,51
4976609,null,4167,null,2076460,null,16928,null,1205440,null,12142,null,1174887,null,12034,null,1021429,null,11480,null,153458,null,6654,null,30553,null,2353,null,26667,null,2200,null,3886,null,907,null,871020,null,11131,null,850913,null,10477,null,759130,null,10235,null,91783,null,5023,null,20107,null,1955,null,17697,null,1882,null,2410,null,612,null,1458058,null,16777,null,661812,null,11423,null,609477,null,10974,null,336447,null,8588,null,273030,null,9191,null,52335,null,2752,null,38494,null,2466,null,13841,null,1503,null,796246,null,11566,null,754059,null,11499,null,525220,null,9554,null,228839,null,7828,null,42187,null,2414,null,31389,null,1928,null,10798,null,1456,null,1442091,null,14025,null,565667,null,8870,null,299742,null,8655,null,127182,null,6422,null,172560,null,7022,null,265925,null,3920,null,194609,null,4023,null,71316,null,3468,null,876424,null,10322,null,506274,null,9505,null,291519,null,8196,null,214755,null,6795,null,370150,null,3645,null,267619,null,5338,null,102531,null,4668,null,0400000US53,Washington,53
1410222,null,2139,null,543554,null,9074,null,313989,null,7185,null,305870,null,6950,null,254137,null,6342,null,51733,null,4389,null,8119,null,1131,null,6478,null,1014,null,1641,null,586,null,229565,null,5288,null,223837,null,5159,null,189253,null,5042,null,34584,null,2801,null,5728,null,949,null,5101,null,941,null,627,null,341,null,312058,null,8146,null,142040,null,5549,null,130324,null,5323,null,70110,null,4081,null,60214,null,4033,null,11716,null,1483,null,8386,null,1283,null,3330,null,880,null,170018,null,5479,null,158387,null,5193,null,97416,null,4352,null,60971,null,3930,null,11631,null,1578,null,9068,null,1125,null,2563,null,761,null,554610,null,6375,null,226101,null,4989,null,126820,null,4932,null,44296,null,2892,null,82524,null,4812,null,99281,null,1892,null,70417,null,2692,null,28864,null,2392,null,328509,null,5123,null,189076,null,4661,null,89558,null,4212,null,99518,null,4775,null,139433,null,1812,null,93560,null,3154,null,45873,null,3027,null,0400000US54,West Virginia,54
