B24011_001E,B24011_001EA,B24011_001M,B24011_001MA,B24011_002E,B24011_002EA,B24011_002M,B24011_002MA,B24011_003E,B24011_003EA,B24011_003M,B24011_003MA,B24011_004E,B24011_004EA,B24011_004M,B24011_004MA,B24011_005E,B24011_005EA,B24011_005M,B24011_005MA,B24011_006E,B24011_006EA,B24011_006M,B24011_006MA,B24011_007E,B24011_007EA,B24011_007M,B24011_007MA,B24011_008E,B24011_008EA,B24011_008M,B24011_008MA,B24011_009E,B24011_009EA,B24011_009M,B24011_009MA,B24011_010E,B24011_010EA,B24011_010M,B24011_010MA,B24011_011E,B24011_011EA,B24011_011M,B24011_011MA,B24011_012E,B24011_012EA,B24011_012M,B24011_012MA,B24011_013E,B24011_013EA,B24011_013M,B24011_013MA,B24011_014E,B24011_014EA,B24011_014M,B24011_014MA,B24011_015E,B24011_015EA,B24011_015M,B24011_015MA,B24011_016E,B24011_016EA,B24011_016M,B24011_016MA,B24011_017E,B24011_017EA,B24011_017M,B24011_017MA,B24011_018E,B24011_018EA,B24011_018M,B24011_018MA,B24011_019E,B24011_019EA,B24011_019M,B24011_019MA,B24011_020E,B24011_020EA,B24011_020M,B24011_020MA,B24011_021E,B24011_021EA,B24011_021M,B24011_021MA,B24011_022E,B24011_022EA,B24011_022M,B24011_022MA,B24011_023E,B24011_023EA,B24011_023M,B24011_023MA,B24011_024E,B24011_024EA,B24011_024M,B24011_024MA,B24011_025E,B24011_025EA,B24011_025M,B24011_025MA,B24011_026E,B24011_026EA,B24011_026M,B24011_026MA,B24011_027E,B24011_027EA,B24011_027M,B24011_027MA,B24011_028E,B24011_028EA,B24011_028M,B24011_028MA,B24011_029E,B24011_029EA,B24011_029M,B24011_029MA,B24011_030E,B24011_030EA,B24011_030M,B24011_030MA,B24011_031E,B24011_031EA,B24011_031M,B24011_031MA,B24011_032E,B24011_032EA,B24011_032M,B24011_032MA,B24011_033E,B24011_033EA,B24011_033M,B24011_033MA,B24011_034E,B24011_034EA,B24011_034M,B24011_034MA,B24011_035E,B24011_035EA,B24011_035M,B24011_035MA,B24011_036E,B24011_036EA,B24011_036M,B24011_036MA,B24011_037E,B24011_037EA,B24011_037M,B24011_037MA,GEO_ID,NAME,state
27151,null,636,null,43574,null,999,null,47228,null,2062,null,50652,null,1780,null,41478,null,2196,null,42175,null,908,null,52584,null,6032,null,67255,null,5610,null,52432,null,11385,null,31624,null,3303,null,57990,null,11172,null,32731,null,2172,null,29882,null,5520,null,49106,null,2147,null,57758,null,3523,null,28403,null,4166,null,15702,null,771,null,20745,null,1512,null,34505,null,3277,null,26160,null,4239,null,41054,null,3038,null,12173,null,774,null,16446,null,1568,null,13196,null,685,null,23648,null,830,null,21860,null,1788,null,24365,null,772,null,20827,null,4131,null,32177,null,1713,null,30382,null,2095,null,35453,null,3560,null,24616,null,1407,null,22977,null,2198,null,26446,null,2794,null,49075,null,4640,null,28143,null,2020,null,19820,null,2673,null,0400000US35,New Mexico,35
35994,null,264,null,55374,null,501,null,63492,null,923,null,68058,null,998,null,58511,null,865,null,51086,null,334,null,67380,null,1549,null,65576,null,2319,null,54136,null,2910,null,38678,null,867,null,88371,null,2789,null,42743,null,1114,null,44846,null,1918,null,55731,null,1393,null,63696,null,1262,null,36255,null,1050,null,20845,null,321,null,23635,null,576,null,48670,null,843,null,28869,null,1212,null,67620,null,1846,null,15354,null,485,null,21961,null,715,null,16331,null,806,null,29667,null,271,null,28064,null,721,null,30315,null,351,null,19541,null,2333,null,37849,null,513,null,35239,null,1183,null,40940,null,1087,null,28080,null,511,null,29333,null,740,null,27129,null,534,null,45767,null,5053,null,27990,null,709,null,22169,null,1169,null,0400000US36,New York,36
29138,null,227,null,44831,null,502,null,51166,null,738,null,53995,null,1673,null,47753,null,1068,null,41169,null,430,null,61389,null,1381,null,58355,null,2198,null,50137,null,2210,null,34103,null,1207,null,52935,null,4884,null,31893,null,693,null,29474,null,1618,null,46685,null,1386,null,55190,null,1520,null,31436,null,1710,null,15199,null,386,null,19249,null,706,null,33776,null,911,null,27839,null,2505,null,36736,null,1618,null,11326,null,406,null,15657,null,726,null,13070,null,688,null,26266,null,439,null,24541,null,829,null,26989,null,456,null,16071,null,1630,null,27741,null,602,null,23562,null,639,null,34435,null,1265,null,25451,null,708,null,26348,null,867,null,24390,null,749,null,39715,null,4586,null,28042,null,1149,null,19078,null,973,null,0400000US37,North Carolina,37
28690,null,496,null,39042,null,868,null,42485,null,1719,null,44187,null,2812,null,40573,null,2319,null,36509,null,1425,null,43831,null,4043,null,52387,null,7330,null,44731,null,5025,null,33702,null,2041,null,49267,null,9443,null,32141,null,3731,null,26575,null,6709,null,37220,null,2410,null,42869,null,3585,null,28037,null,2012,null,14213,null,877,null,18068,null,1992,null,34799,null,3762,null,27128,null,9219,null,37583,null,3594,null,10398,null,811,null,15533,null,4137,null,15839,null,1817,null,23801,null,836,null,23881,null,2296,null,23770,null,807,null,18165,null,6187,null,36931,null,2195,null,35425,null,3136,null,38852,null,2467,null,30412,null,1119,null,30736,null,1312,null,29958,null,2128,null,31368,null,25854,null,38047,null,3984,null,22480,null,5043,null,0400000US38,North Dakota,38
30108,null,220,null,47568,null,331,null,51596,null,694,null,55758,null,1379,null,47483,null,1032,null,43956,null,543,null,61862,null,1263,null,60897,null,1785,null,49952,null,2515,null,34378,null,1129,null,59525,null,3266,null,36792,null,1160,null,31302,null,2361,null,44366,null,829,null,52414,null,959,null,30351,null,1007,null,14295,null,299,null,18847,null,451,null,39951,null,1719,null,25682,null,2931,null,48668,null,1812,null,9924,null,289,null,16086,null,891,null,13268,null,764,null,25703,null,320,null,23883,null,689,null,26425,null,322,null,17664,null,1380,null,35226,null,697,null,31931,null,891,null,38233,null,644,null,29202,null,339,null,31334,null,461,null,26248,null,711,null,41262,null,5276,null,28540,null,805,null,23370,null,677,null,0400000US39,Ohio,39
27674,null,332,null,39980,null,607,null,46845,null,1994,null,48466,null,1460,null,41941,null,2409,null,37743,null,669,null,54534,null,4266,null,61041,null,3176,null,42694,null,4664,null,30274,null,1144,null,46555,null,4182,null,33714,null,884,null,28758,null,4974,null,41404,null,1464,null,51223,null,1533,null,29843,null,1620,null,14181,null,458,null,18021,null,784,null,31885,null,2705,null,27798,null,2522,null,35965,null,3049,null,10438,null,538,null,14315,null,1114,null,12450,null,989,null,23112,null,474,null,21973,null,1020,null,23588,null,447,null,17941,null,3428,null,30437,null,963,null,27458,null,1222,null,34911,null,1725,null,28829,null,743,null,30094,null,1107,null,27509,null,1332,null,46881,null,5938,null,30092,null,1778,null,21221,null,1176,null,0400000US40,Oklahoma,40
29414,null,388,null,45848,null,1011,null,49034,null,671,null,50574,null,1329,null,45334,null,1879,null,43048,null,1057,null,59348,null,2770,null,64542,null,3413,null,49053,null,5286,null,34157,null,1772,null,55187,null,4987,null,31094,null,2383,null,26581,null,3779,null,50195,null,1708,null,59621,null,2404,null,31673,null,1726,null,15376,null,499,null,21643,null,1168,null,45332,null,2880,null,28743,null,4504,null,59940,null,3765,null,12351,null,511,null,15289,null,1125,null,13283,null,1221,null,25532,null,730,null,25908,null,1056,null,25316,null,856,null,16606,null,1744,null,36408,null,1338,null,35633,null,1843,null,37449,null,1843,null,28636,null,841,null,30013,null,1204,null,26857,null,1613,null,31140,null,6935,null,30668,null,2440,null,20595,null,1558,null,0400000US41,Oregon,41
32239,null,197,null,49736,null,329,null,56044,null,855,null,59830,null,920,null,49513,null,686,null,46768,null,596,null,62794,null,1429,null,61850,null,1587,null,50366,null,1776,null,33298,null,1339,null,69873,null,6360,null,39849,null,812,null,34103,null,2614,null,48617,null,506,null,56660,null,894,null,32665,null,1157,null,16303,null,351,null,22002,null,494,null,39090,null,1349,null,23968,null,1890,null,56692,null,2731,null,10598,null,285,null,18803,null,501,null,13785,null,584,null,27123,null,278,null,26059,null,914,null,27458,null,314,null,17118,null,1607,null,37260,null,678,null,36376,null,933,null,38300,null,749,null,29589,null,400,null,31964,null,566,null,27183,null,737,null,38114,null,4693,null,30143,null,1198,null,24103,null,654,null,0400000US42,Pennsylvania,42
34448,null,953,null,53669,null,2190,null,59512,null,3055,null,63884,null,6712,null,51587,null,4236,null,51223,null,1479,null,63272,null,3288,null,69874,null,2484,null,50747,null,5018,null,36387,null,1672,null,58278,null,16313,null,49364,null,2808,null,33217,null,5304,null,57015,null,2787,null,62521,null,6232,null,41277,null,8290,null,18479,null,1029,null,23711,null,1410,null,44720,null,9870,null,26945,null,9835,null,70620,null,4908,null,11835,null,1317,null,19780,null,3056,null,14556,null,2726,null,28734,null,1131,null,27053,null,3484,null,29294,null,1231,null,37103,null,44284,null,39859,null,2974,null,41241,null,3554,null,36753,null,3775,null,28385,null,2683,null,30285,null,2984,null,26402,null,3848,null,47891,null,22031,null,32503,null,4873,null,21815,null,2397,null,0400000US44,Rhode Island,44
28448,null,314,null,43326,null,796,null,48922,null,1052,null,52288,null,1178,null,40690,null,1539,null,40833,null,774,null,55846,null,3813,null,59999,null,1614,null,42096,null,2643,null,32543,null,1593,null,51439,null,7431,null,34744,null,1597,null,27484,null,2635,null,44372,null,1536,null,51569,null,1639,null,32588,null,2307,null,15382,null,455,null,18686,null,779,null,31736,null,1589,null,26904,null,2697,null,34914,null,1272,null,10891,null,629,null,15451,null,856,null,12778,null,1233,null,24766,null,515,null,22073,null,1343,null,26002,null,584,null,21332,null,2247,null,29785,null,931,null,25457,null,2185,null,34293,null,1528,null,27180,null,806,null,30222,null,829,null,22768,null,947,null,32613,null,4713,null,27318,null,1554,null,18456,null,1669,null,0400000US45,South Carolina,45
27190,null,650,null,38564,null,814,null,41694,null,1771,null,42494,null,2799,null,39014,null,2763,null,36260,null,1602,null,49941,null,10327,null,45880,null,4279,null,39606,null,10622,null,31042,null,2679,null,50782,null,4185,null,31011,null,1763,null,30144,null,6583,null,42173,null,3362,null,48792,null,3445,null,31297,null,4634,null,13372,null,935,null,18355,null,1362,null,29085,null,3996,null,18116,null,5412,null,37043,null,3140,null,8856,null,1723,null,13615,null,1742,null,13219,null,2988,null,23606,null,965,null,22579,null,2161,null,23935,null,1020,null,22252,null,3433,null,30678,null,1588,null,30025,null,2244,null,31516,null,2153,null,26907,null,1351,null,27662,null,1113,null,24904,null,2501,null,21618,null,15867,null,30264,null,2620,null,18787,null,1958,null,0400000US46,South Dakota,46
28662,null,240,null,43196,null,611,null,50629,null,737,null,51786,null,1099,null,47465,null,2067,null,39899,null,547,null,53491,null,2838,null,56803,null,2913,null,48458,null,3092,null,32349,null,1699,null,52483,null,7163,null,35210,null,852,null,29562,null,2349,null,43000,null,1617,null,54808,null,2109,null,30740,null,1278,null,15094,null,489,null,19532,null,784,null,32939,null,1534,null,27957,null,2816,null,36114,null,1313,null,10807,null,529,null,14848,null,903,null,13111,null,1047,null,25175,null,479,null,24316,null,995,null,25555,null,446,null,16555,null,4263,null,29416,null,650,null,26229,null,1318,null,33885,null,1624,null,27007,null,674,null,28523,null,556,null,24823,null,754,null,47993,null,7983,null,29311,null,1345,null,20152,null,1088,null,0400000US47,Tennessee,47
29371,null,146,null,48892,null,223,null,55717,null,1021,null,58921,null,786,null,50003,null,817,null,45879,null,419,null,64884,null,1676,null,69491,null,1519,null,51801,null,3510,null,34464,null,844,null,63460,null,4330,null,39340,null,404,null,31151,null,1331,null,50088,null,824,null,61769,null,997,null,33256,null,1010,null,14822,null,205,null,18120,null,435,null,34603,null,758,null,26921,null,1442,null,40631,null,1271,null,12120,null,242,null,14685,null,329,null,12118,null,330,null,25458,null,309,null,24639,null,535,null,25859,null,326,null,17654,null,913,null,27771,null,356,null,24598,null,359,null,34530,null,949,null,26499,null,546,null,28036,null,493,null,24814,null,545,null,43532,null,2494,null,29274,null,586,null,19040,null,569,null,0400000US48,Texas,48
28555,null,364,null,44044,null,980,null,50840,null,1329,null,55629,null,2361,null,45443,null,2592,null,38603,null,981,null,56065,null,4597,null,58539,null,2264,null,40219,null,5222,null,31192,null,2560,null,83058,null,17449,null,26476,null,2219,null,27859,null,4102,null,42675,null,2068,null,50624,null,2100,null,28648,null,1359,null,12465,null,642,null,14406,null,1398,null,36974,null,2355,null,27629,null,4538,null,45837,null,4587,null,9178,null,558,null,13002,null,1525,null,11874,null,1316,null,23683,null,583,null,25602,null,1668,null,22977,null,639,null,9733,null,7036,null,35178,null,1478,null,33247,null,1582,null,39112,null,1509,null,28136,null,1142,null,28623,null,1763,null,27569,null,2245,null,50281,null,5075,null,30552,null,2307,null,17884,null,1669,null,0400000US49,Utah,49
30288,null,631,null,45392,null,1579,null,50599,null,2056,null,51888,null,3011,null,48505,null,1773,null,41643,null,1471,null,53844,null,4562,null,63132,null,4760,null,39238,null,8136,null,32222,null,2946,null,49700,null,13065,null,34021,null,4992,null,27957,null,7950,null,48234,null,2329,null,55032,null,3686,null,32552,null,4616,null,15447,null,1291,null,20290,null,3026,null,49557,null,3534,null,25625,null,8250,null,53991,null,7031,null,11532,null,1389,null,14416,null,4216,null,13938,null,3200,null,25954,null,1067,null,26502,null,1926,null,25518,null,1476,null,20842,null,5783,null,30237,null,2003,null,27592,null,2032,null,35492,null,3503,null,29534,null,1217,null,30719,null,2246,null,27323,null,2753,null,40633,null,17915,null,31007,null,3182,null,22115,null,1904,null,0400000US50,Vermont,50
35807,null,334,null,57201,null,698,null,65815,null,1694,null,69500,null,1168,null,60399,null,1361,null,51528,null,599,null,79426,null,1553,null,70944,null,2819,null,59525,null,2816,null,36425,null,1655,null,97661,null,6859,null,39181,null,796,null,40831,null,2433,null,48803,null,1127,null,58059,null,1572,null,33176,null,1679,null,17351,null,381,null,21002,null,839,null,41869,null,1288,null,34988,null,3479,null,51745,null,3312,null,11928,null,541,null,17018,null,789,null,13351,null,913,null,28042,null,445,null,26348,null,987,null,28708,null,445,null,16007,null,2671,null,32951,null,738,null,30231,null,1137,null,37997,null,1695,null,28857,null,567,null,30552,null,910,null,26987,null,1176,null,46837,null,5604,null,28560,null,1244,null,20702,null,1748,null,0400000US51,Virginia,51
35416,null,381,null,54467,null,896,null,59820,null,990,null,63795,null,2251,null,52250,null,1314,null,51017,null,737,null,77811,null,2652,null,72683,null,2427,null,51672,null,2223,null,35790,null,2010,null,65999,null,5346,null,36329,null,1809,null,34212,null,3225,null,54043,null,2328,null,61962,null,2310,null,36232,null,1717,null,18011,null,379,null,23033,null,1126,null,44992,null,5273,null,29091,null,2101,null,60273,null,1936,null,13344,null,516,null,18465,null,1322,null,15508,null,1071,null,29819,null,401,null,30808,null,1144,null,29384,null,434,null,18268,null,675,null,40874,null,953,null,40205,null,1439,null,41614,null,1226,null,30581,null,996,null,35514,null,1747,null,27600,null,1134,null,50306,null,3941,null,30618,null,1407,null,21161,null,1047,null,0400000US53,Washington,53
27375,null,526,null,41344,null,708,null,43831,null,2121,null,43748,null,2420,null,44185,null,4441,null,40443,null,952,null,52145,null,9255,null,53855,null,9402,null,47732,null,4351,null,30482,null,2115,null,70581,null,13969,null,36866,null,1763,null,19746,null,3889,null,41533,null,1397,null,50082,null,2393,null,27897,null,1869,null,13371,null,670,null,17566,null,1286,null,28956,null,3642,null,23479,null,5431,null,34088,null,2354,null,9275,null,782,null,15785,null,2153,null,11681,null,923,null,21733,null,534,null,18396,null,1221,null,23090,null,704,null,16032,null,4653,null,37505,null,1459,null,37105,null,1865,null,38046,null,2336,null,28943,null,928,null,33386,null,2798,null,26086,null,2371,null,37643,null,8435,null,29640,null,1807,null,19867,null,2056,null,0400000US54,West Virginia,54
30468,null,215,null,46317,null,585,null,50411,null,882,null,51609,null,1177,null,48524,null,1068,null,43281,null,694,null,58214,null,1641,null,58902,null,1410,null,42745,null,2979,null,35965,null,1589,null,58591,null,7358,null,35275,null,1384,null,27532,null,2783,null,45158,null,1614,null,52946,null,1702,null,30717,null,842,null,14156,null,365,null,19795,null,698,null,42500,null,2219,null,23222,null,2410,null,50728,null,1038,null,9375,null,346,null,15683,null,1227,null,12866,null,823,null,25958,null,410,null,24370,null,733,null,26528,null,466,null,18367,null,1106,null,38381,null,573,null,37517,null,1219,null,39340,null,941,null,30499,null,476,null,32575,null,706,null,27174,null,928,null,33969,null,4090,null,30854,null,1302,null,23693,null,805,null,0400000US55,Wisconsin,55
30953,null,1080,null,44078,null,1966,null,47080,null,3465,null,48691,null,1449,null,38659,null,3830,null,42825,null,2402,null,55045,null,11623,null,60150,null,9082,null,51786,null,6456,null,39501,null,5927,null,55634,null,8737,null,40686,null,4224,null,35079,null,11210,null,41436,null,9060,null,50347,null,5991,null,29456,null,5187,null,14936,null,1200,null,20546,null,2450,null,38026,null,6012,null,28025,null,4287,null,44855,null,2601,null,9530,null,1328,null,16266,null,1826,null,13540,null,2692,null,24463,null,1039,null,23853,null,1769,null,24884,null,1623,null,17878,null,12123,null,42992,null,2728,null,42148,null,3929,null,43993,null,3397,null,38866,null,2068,null,44003,null,7640,null,38072,null,3767,null,59853,null,4826,null,37011,null,7181,null,27521,null,7188,null,0400000US56,Wyoming,56
15680,null,258,null,26303,null,857,null,28682,null,904,null,31937,null,1929,null,25584,null,1541,null,24827,null,521,null,33900,null,3348,null,36228,null,4588,null,29146,null,4713,null,23413,null,1565,null,54005,null,14585,null,22966,null,657,null,22393,null,5778,null,24482,null,1074,null,29529,null,1233,null,18141,null,985,null,11631,null,283,null,11336,null,812,null,16151,null,991,null,12804,null,613,null,26008,null,850,null,9827,null,510,null,10917,null,481,null,9007,null,769,null,14675,null,261,null,11933,null,544,null,16329,null,431,null,7344,null,940,null,13490,null,456,null,12823,null,452,null,15087,null,1227,null,13477,null,313,null,14059,null,447,null,12631,null,569,null,14893,null,1345,null,13194,null,716,null,11035,null,1030,null,0400000US72,Puerto Rico,72
