B23024_001E,B23024_001EA,B23024_001M,B23024_001MA,B23024_002E,B23024_002EA,B23024_002M,B23024_002MA,B23024_003E,B23024_003EA,B23024_003M,B23024_003MA,B23024_004E,B23024_004EA,B23024_004M,B23024_004MA,B23024_005E,B23024_005EA,B23024_005M,B23024_005MA,B23024_006E,B23024_006EA,B23024_006M,B23024_006MA,B23024_007E,B23024_007EA,B23024_007M,B23024_007MA,B23024_008E,B23024_008EA,B23024_008M,B23024_008MA,B23024_009E,B23024_009EA,B23024_009M,B23024_009MA,B23024_010E,B23024_010EA,B23024_010M,B23024_010MA,B23024_011E,B23024_011EA,B23024_011M,B23024_011MA,B23024_012E,B23024_012EA,B23024_012M,B23024_012MA,B23024_013E,B23024_013EA,B23024_013M,B23024_013MA,B23024_014E,B23024_014EA,B23024_014M,B23024_014MA,B23024_015E,B23024_015EA,B23024_015M,B23024_015MA,B23024_016E,B23024_016EA,B23024_016M,B23024_016MA,B23024_017E,B23024_017EA,B23024_017M,B23024_017MA,B23024_018E,B23024_018EA,B23024_018M,B23024_018MA,B23024_019E,B23024_019EA,B23024_019M,B23024_019MA,B23024_020E,B23024_020EA,B23024_020M,B23024_020MA,B23024_021E,B23024_021EA,B23024_021M,B23024_021MA,B23024_022E,B23024_022EA,B23024_022M,B23024_022MA,B23024_023E,B23024_023EA,B23024_023M,B23024_023MA,B23024_024E,B23024_024EA,B23024_024M,B23024_024MA,B23024_025E,B23024_025EA,B23024_025M,B23024_025MA,B23024_026E,B23024_026EA,B23024_026M,B23024_026MA,B23024_027E,B23024_027EA,B23024_027M,B23024_027MA,B23024_028E,B23024_028EA,B23024_028M,B23024_028MA,B23024_029E,B23024_029EA,B23024_029M,B23024_029MA,B23024_030E,B23024_030EA,B23024_030M,B23024_030MA,B23024_031E,B23024_031EA,B23024_031M,B23024_031MA,GEO_ID,NAME,state
2297093,null,3954,null,306912,null,10266,null,63847,null,4677,null,19541,null,2605,null,0,null,275,null,19541,null,2605,null,10057,null,1657,null,9484,null,2002,null,44306,null,3964,null,243065,null,9502,null,155717,null,7076,null,59,null,101,null,155658,null,7082,null,112570,null,5911,null,43088,null,3844,null,87348,null,5513,null,1990181,null,10681,null,188671,null,7539,null,100800,null,6176,null,360,null,422,null,100440,null,6100,null,84455,null,5636,null,15985,null,2078,null,87871,null,4506,null,1801510,null,12005,null,1544007,null,14300,null,4184,null,1320,null,1539823,null,14214,null,1406073,null,13832,null,133750,null,6431,null,257503,null,8694,null,0400000US41,Oregon,41
7325328,null,7389,null,832301,null,16822,null,223613,null,9427,null,47507,null,4752,null,0,null,246,null,47507,null,4752,null,28461,null,2956,null,19046,null,3251,null,176106,null,9009,null,608688,null,13800,null,345339,null,10419,null,469,null,396,null,344870,null,10414,null,236955,null,7693,null,107915,null,6336,null,263349,null,9647,null,6493027,null,18473,null,580623,null,12534,null,293463,null,8132,null,433,null,304,null,293030,null,8150,null,255299,null,7437,null,37731,null,3551,null,287160,null,8357,null,5912404,null,20600,null,5159621,null,22194,null,11527,null,1482,null,5148094,null,22453,null,4820932,null,23337,null,327162,null,9226,null,752783,null,10517,null,0400000US42,Pennsylvania,42
623647,null,2332,null,62113,null,5120,null,16613,null,2181,null,3517,null,1012,null,0,null,287,null,3517,null,1012,null,2435,null,839,null,1082,null,534,null,13096,null,1959,null,45500,null,4509,null,26952,null,3477,null,292,null,302,null,26660,null,3534,null,18626,null,2482,null,8034,null,1900,null,18548,null,2985,null,561534,null,5796,null,49165,null,4103,null,23740,null,3339,null,74,null,118,null,23666,null,3337,null,21046,null,3170,null,2620,null,935,null,25425,null,2821,null,512369,null,7499,null,457503,null,7885,null,2986,null,855,null,454517,null,8082,null,421995,null,8032,null,32522,null,3096,null,54866,null,4104,null,0400000US44,Rhode Island,44
2644274,null,5995,null,399635,null,12254,null,89923,null,5269,null,17556,null,2347,null,0,null,289,null,17556,null,2347,null,9434,null,1847,null,8122,null,1398,null,72367,null,4939,null,309712,null,10596,null,197194,null,8297,null,891,null,648,null,196303,null,8247,null,130145,null,6111,null,66158,null,4462,null,112518,null,6746,null,2244639,null,13868,null,232740,null,8590,null,98336,null,4992,null,840,null,471,null,97496,null,4894,null,84061,null,4467,null,13435,null,1689,null,134404,null,6456,null,2011899,null,15558,null,1734684,null,15210,null,19042,null,2106,null,1715642,null,14568,null,1576298,null,14049,null,139344,null,6565,null,277215,null,8120,null,0400000US45,South Carolina,45
461328,null,2932,null,58552,null,4545,null,11453,null,1623,null,3395,null,963,null,0,null,223,null,3395,null,963,null,2305,null,796,null,1090,null,483,null,8058,null,1394,null,47099,null,4287,null,31533,null,3517,null,0,null,223,null,31533,null,3517,null,23286,null,2938,null,8247,null,1872,null,15566,null,2335,null,402776,null,4896,null,32353,null,2911,null,20290,null,2399,null,725,null,849,null,19565,null,2371,null,18654,null,2266,null,911,null,461,null,12063,null,1554,null,370423,null,6040,null,334659,null,6064,null,2306,null,774,null,332353,null,6075,null,324548,null,5992,null,7805,null,1475,null,35764,null,2976,null,0400000US46,South Dakota,46
3724715,null,5665,null,572056,null,14030,null,159578,null,7365,null,38581,null,3715,null,34,null,56,null,38547,null,3707,null,19068,null,2410,null,19479,null,2920,null,120997,null,6182,null,412478,null,12173,null,259034,null,9768,null,373,null,388,null,258661,null,9762,null,173947,null,8106,null,84714,null,5825,null,153444,null,7320,null,3152659,null,14985,null,354035,null,9730,null,159785,null,6049,null,830,null,441,null,158955,null,6011,null,133751,null,5511,null,25204,null,2534,null,194250,null,6826,null,2798624,null,15361,null,2406406,null,15801,null,19840,null,2371,null,2386566,null,15761,null,2220834,null,14408,null,165732,null,6884,null,392218,null,10736,null,0400000US47,Tennessee,47
14292028,null,10924,null,2040197,null,32417,null,363354,null,12089,null,100085,null,4804,null,69,null,123,null,100016,null,4789,null,69172,null,4121,null,30844,null,2710,null,263269,null,12621,null,1676843,null,27921,null,1016464,null,19998,null,1758,null,681,null,1014706,null,20169,null,805832,null,17882,null,208874,null,9532,null,660379,null,17485,null,12251831,null,33193,null,1089522,null,20103,null,565912,null,14874,null,3428,null,1008,null,562484,null,14680,null,502924,null,13870,null,59560,null,4068,null,523610,null,12334,null,11162309,null,35788,null,9591718,null,33666,null,71370,null,5242,null,9520348,null,33681,null,8983871,null,34763,null,536477,null,13939,null,1570591,null,19180,null,0400000US48,Texas,48
1554879,null,3511,null,173801,null,8691,null,25085,null,3032,null,8732,null,1814,null,0,null,265,null,8732,null,1814,null,5394,null,1273,null,3338,null,1274,null,16353,null,2276,null,148716,null,8122,null,100371,null,5723,null,120,null,201,null,100251,null,5722,null,80079,null,5453,null,20172,null,2754,null,48345,null,5239,null,1381078,null,9311,null,101529,null,5347,null,56987,null,3567,null,182,null,223,null,56805,null,3542,null,50016,null,3300,null,6789,null,1407,null,44542,null,3727,null,1279549,null,9295,null,1085407,null,9359,null,7360,null,1186,null,1078047,null,9107,null,1022090,null,9113,null,55957,null,4425,null,194142,null,6629,null,0400000US49,Utah,49
376947,null,1475,null,42191,null,3049,null,12197,null,1587,null,2716,null,857,null,0,null,211,null,2716,null,857,null,1758,null,589,null,958,null,484,null,9481,null,1309,null,29994,null,2621,null,18810,null,1730,null,0,null,211,null,18810,null,1730,null,14815,null,1788,null,3995,null,780,null,11184,null,1805,null,334756,null,3574,null,32597,null,2339,null,18706,null,1800,null,0,null,211,null,18706,null,1800,null,16438,null,1714,null,2268,null,712,null,13891,null,1594,null,302159,null,3755,null,272211,null,4116,null,701,null,351,null,271510,null,4166,null,256839,null,4335,null,14671,null,1457,null,29948,null,2163,null,0400000US50,Vermont,50
4709110,null,8305,null,440726,null,14457,null,88360,null,5344,null,21718,null,2638,null,0,null,287,null,21718,null,2638,null,14015,null,2087,null,7703,null,1679,null,66642,null,4664,null,352366,null,14711,null,214177,null,11039,null,727,null,375,null,213450,null,11017,null,155308,null,8460,null,58142,null,5177,null,138189,null,7342,null,4268384,null,15384,null,339835,null,8884,null,168841,null,6903,null,2346,null,883,null,166495,null,6933,null,151214,null,6839,null,15281,null,1875,null,170994,null,6213,null,3928549,null,17016,null,3423052,null,16197,null,104378,null,5808,null,3318674,null,15386,null,3154993,null,15751,null,163681,null,6724,null,505497,null,8870,null,0400000US51,Virginia,51
4045663,null,5364,null,459177,null,12237,null,113776,null,7573,null,27277,null,3764,null,0,null,273,null,27277,null,3764,null,15362,null,2609,null,11915,null,2753,null,86499,null,6105,null,345401,null,11603,null,202914,null,8643,null,669,null,403,null,202245,null,8595,null,144158,null,6614,null,58087,null,5725,null,142487,null,7336,null,3586486,null,13349,null,315699,null,8956,null,173371,null,7872,null,2009,null,834,null,171362,null,7695,null,149635,null,7232,null,21727,null,2346,null,142328,null,5817,null,3270787,null,14953,null,2801384,null,14607,null,39544,null,3767,null,2761840,null,15037,null,2577088,null,16187,null,184752,null,7825,null,469403,null,11541,null,0400000US53,Washington,53
1080232,null,3120,null,183946,null,6976,null,62639,null,3955,null,11943,null,2138,null,0,null,269,null,11943,null,2138,null,7292,null,1540,null,4651,null,1183,null,50696,null,3593,null,121307,null,5980,null,62795,null,4365,null,64,null,114,null,62731,null,4379,null,49871,null,3922,null,12860,null,2218,null,58512,null,4122,null,896286,null,7953,null,126958,null,5320,null,50402,null,3772,null,150,null,163,null,50252,null,3736,null,45862,null,3450,null,4390,null,1166,null,76556,null,4351,null,769328,null,8896,null,634055,null,8054,null,1784,null,577,null,632271,null,8079,null,601778,null,8432,null,30493,null,2566,null,135273,null,5185,null,0400000US54,West Virginia,54
3354278,null,4636,null,379490,null,10734,null,78948,null,4338,null,26974,null,2654,null,0,null,216,null,26974,null,2654,null,16406,null,2197,null,10568,null,1708,null,51974,null,3614,null,300542,null,9854,null,211458,null,8584,null,0,null,216,null,211458,null,8584,null,162079,null,7352,null,49379,null,4298,null,89084,null,5073,null,2974788,null,11697,null,223186,null,5234,null,125353,null,3921,null,487,null,390,null,124866,null,3914,null,108503,null,3639,null,16363,null,1748,null,97833,null,3802,null,2751602,null,13078,null,2457919,null,12950,null,4745,null,883,null,2453174,null,12670,null,2314051,null,13468,null,139123,null,5505,null,293683,null,6100,null,0400000US55,Wisconsin,55
326249,null,2508,null,29523,null,3174,null,7169,null,1597,null,1700,null,740,null,0,null,265,null,1700,null,740,null,1377,null,702,null,323,null,260,null,5469,null,1333,null,22354,null,2730,null,15394,null,2345,null,0,null,265,null,15394,null,2345,null,12710,null,2248,null,2684,null,868,null,6960,null,1478,null,296726,null,3827,null,29095,null,2750,null,18812,null,2434,null,0,null,265,null,18812,null,2434,null,17438,null,2319,null,1374,null,680,null,10283,null,1721,null,267631,null,4283,null,233540,null,4686,null,3332,null,1114,null,230208,null,4813,null,221427,null,4646,null,8781,null,1734,null,34091,null,2621,null,0400000US56,Wyoming,56
2297142,null,4010,null,933352,null,16418,null,219215,null,7864,null,45229,null,3853,null,0,null,289,null,45229,null,3853,null,26112,null,3198,null,19117,null,2731,null,173986,null,7429,null,714137,null,13931,null,363881,null,10467,null,286,null,265,null,363595,null,10403,null,222324,null,7636,null,141271,null,6667,null,350256,null,10434,null,1363790,null,17293,null,210670,null,7265,null,84122,null,4988,null,130,null,159,null,83992,null,4996,null,75575,null,4591,null,8417,null,1542,null,126548,null,5715,null,1153120,null,15691,null,908075,null,12472,null,1542,null,601,null,906533,null,12482,null,822021,null,11407,null,84512,null,5300,null,245045,null,8081,null,0400000US72,Puerto Rico,72
