B24021_001E,B24021_001EA,B24021_001M,B24021_001MA,B24021_002E,B24021_002EA,B24021_002M,B24021_002MA,B24021_003E,B24021_003EA,B24021_003M,B24021_003MA,B24021_004E,B24021_004EA,B24021_004M,B24021_004MA,B24021_005E,B24021_005EA,B24021_005M,B24021_005MA,B24021_006E,B24021_006EA,B24021_006M,B24021_006MA,B24021_007E,B24021_007EA,B24021_007M,B24021_007MA,B24021_008E,B24021_008EA,B24021_008M,B24021_008MA,B24021_009E,B24021_009EA,B24021_009M,B24021_009MA,B24021_010E,B24021_010EA,B24021_010M,B24021_010MA,B24021_011E,B24021_011EA,B24021_011M,B24021_011MA,B24021_012E,B24021_012EA,B24021_012M,B24021_012MA,B24021_013E,B24021_013EA,B24021_013M,B24021_013MA,B24021_014E,B24021_014EA,B24021_014M,B24021_014MA,B24021_015E,B24021_015EA,B24021_015M,B24021_015MA,B24021_016E,B24021_016EA,B24021_016M,B24021_016MA,B24021_017E,B24021_017EA,B24021_017M,B24021_017MA,B24021_018E,B24021_018EA,B24021_018M,B24021_018MA,B24021_019E,B24021_019EA,B24021_019M,B24021_019MA,B24021_020E,B24021_020EA,B24021_020M,B24021_020MA,B24021_021E,B24021_021EA,B24021_021M,B24021_021MA,B24021_022E,B24021_022EA,B24021_022M,B24021_022MA,B24021_023E,B24021_023EA,B24021_023M,B24021_023MA,B24021_024E,B24021_024EA,B24021_024M,B24021_024MA,B24021_025E,B24021_025EA,B24021_025M,B24021_025MA,B24021_026E,B24021_026EA,B24021_026M,B24021_026MA,B24021_027E,B24021_027EA,B24021_027M,B24021_027MA,B24021_028E,B24021_028EA,B24021_028M,B24021_028MA,B24021_029E,B24021_029EA,B24021_029M,B24021_029MA,B24021_030E,B24021_030EA,B24021_030M,B24021_030MA,B24021_031E,B24021_031EA,B24021_031M,B24021_031MA,B24021_032E,B24021_032EA,B24021_032M,B24021_032MA,B24021_033E,B24021_033EA,B24021_033M,B24021_033MA,B24021_034E,B24021_034EA,B24021_034M,B24021_034MA,B24021_035E,B24021_035EA,B24021_035M,B24021_035MA,B24021_036E,B24021_036EA,B24021_036M,B24021_036MA,B24021_037E,B24021_037EA,B24021_037M,B24021_037MA,GEO_ID,NAME,state
35155,null,907,null,50070,null,952,null,51101,null,1762,null,54886,null,3199,null,44799,null,2714,null,49578,null,956,null,66753,null,5512,null,70732,null,3567,null,69019,null,7705,null,35974,null,2414,null,61741,null,6692,null,40303,null,1305,null,41897,null,6777,null,56803,null,4129,null,62464,null,3336,null,37525,null,4600,null,21552,null,723,null,23071,null,1478,null,38897,null,2171,null,32730,null,3235,null,41657,null,3215,null,16868,null,1425,null,21028,null,889,null,18651,null,1267,null,29552,null,890,null,31463,null,2059,null,28764,null,827,null,25875,null,2258,null,38481,null,1393,null,37711,null,2303,null,39623,null,2067,null,29618,null,1554,null,26461,null,2889,null,32944,null,1881,null,50382,null,9210,null,32312,null,2224,null,24414,null,4089,null,0400000US35,New Mexico,35
45350,null,339,null,62809,null,584,null,69232,null,810,null,72988,null,1118,null,62357,null,1289,null,59785,null,420,null,70506,null,1275,null,68658,null,1752,null,62014,null,3499,null,42456,null,1039,null,98917,null,1323,null,53587,null,987,null,56731,null,2734,null,61869,null,889,null,71497,null,1354,null,40099,null,1522,null,29364,null,329,null,28359,null,510,null,56684,null,1679,null,39475,null,1986,null,68936,null,1390,null,22936,null,536,null,29869,null,633,null,24439,null,664,null,39039,null,268,null,43288,null,1044,null,37432,null,400,null,26445,null,4586,null,43541,null,797,null,42523,null,1130,null,44908,null,1459,null,34106,null,670,null,34430,null,1125,null,33901,null,855,null,51672,null,2300,null,34312,null,950,null,29192,null,1030,null,0400000US36,New York,36
37170,null,380,null,50818,null,468,null,56184,null,1568,null,59541,null,1147,null,50004,null,1040,null,48404,null,450,null,64975,null,2966,null,62861,null,2706,null,56747,null,2877,null,38007,null,890,null,64311,null,8055,null,38222,null,940,null,40939,null,2088,null,50971,null,1008,null,61159,null,1623,null,35515,null,1763,null,23730,null,500,null,23259,null,700,null,37464,null,1137,null,36864,null,1772,null,37855,null,1545,null,17623,null,829,null,22453,null,670,null,20679,null,1408,null,32269,null,375,null,36436,null,930,null,30931,null,376,null,21687,null,3139,null,34167,null,911,null,30370,null,959,null,38443,null,1259,null,29632,null,474,null,29550,null,572,null,29752,null,835,null,45725,null,7643,null,33448,null,1669,null,24826,null,1050,null,0400000US37,North Carolina,37
35500,null,707,null,42348,null,1164,null,45102,null,2416,null,46481,null,2289,null,42268,null,2083,null,40809,null,1221,null,46160,null,4753,null,56344,null,6140,null,48017,null,3896,null,35476,null,1586,null,68712,null,33422,null,37478,null,2929,null,32009,null,4071,null,39906,null,2123,null,47708,null,3303,null,32876,null,3353,null,23680,null,805,null,25441,null,1233,null,39014,null,3218,null,39827,null,9273,null,38458,null,3900,null,18186,null,1548,null,24240,null,1417,null,22174,null,2059,null,29883,null,827,null,34383,null,4169,null,28663,null,777,null,30544,null,1386,null,39847,null,1378,null,39760,null,2028,null,39970,null,2877,null,35978,null,1770,null,34609,null,2311,null,38049,null,2513,null,55910,null,23269,null,42386,null,3163,null,30399,null,2182,null,0400000US38,North Dakota,38
39486,null,221,null,53224,null,507,null,56833,null,1086,null,61070,null,936,null,49918,null,792,null,51384,null,448,null,64861,null,1709,null,63710,null,1706,null,54007,null,3179,null,38056,null,830,null,68825,null,5536,null,47573,null,963,null,43422,null,2492,null,51269,null,817,null,59961,null,875,null,36265,null,1189,null,24385,null,407,null,23528,null,489,null,47626,null,1396,null,42717,null,3619,null,49902,null,1775,null,18863,null,462,null,25577,null,895,null,21612,null,795,null,33329,null,358,null,38587,null,808,null,31618,null,309,null,22214,null,3732,null,39898,null,558,null,39112,null,824,null,40674,null,941,null,34632,null,519,null,35615,null,887,null,33360,null,788,null,50111,null,2525,null,37819,null,901,null,29344,null,704,null,0400000US39,Ohio,39
34821,null,438,null,45615,null,859,null,50699,null,1627,null,52457,null,1951,null,48364,null,1447,null,42526,null,871,null,57731,null,3709,null,64601,null,5236,null,47665,null,4947,null,32863,null,2019,null,52370,null,5488,null,37367,null,841,null,41539,null,2456,null,47248,null,1760,null,55129,null,3802,null,32248,null,1909,null,21297,null,544,null,21210,null,798,null,36668,null,2948,null,33932,null,7203,null,37596,null,2979,null,15629,null,938,null,20892,null,863,null,19295,null,2088,null,29419,null,601,null,32703,null,2262,null,28414,null,599,null,23660,null,1393,null,34869,null,1058,null,32870,null,1366,null,37800,null,1873,null,33345,null,1128,null,33909,null,1620,null,32777,null,1534,null,49957,null,6490,null,34557,null,1600,null,27179,null,2151,null,0400000US40,Oklahoma,40
39604,null,428,null,54249,null,1015,null,53613,null,1622,null,56233,null,2686,null,49842,null,1434,null,54694,null,1251,null,65136,null,4506,null,70530,null,3319,null,59919,null,3434,null,37829,null,1578,null,68370,null,10945,null,46018,null,2543,null,41838,null,2376,null,60533,null,2442,null,72287,null,3913,null,36712,null,2437,null,24284,null,691,null,29039,null,2081,null,53432,null,5177,null,40536,null,6046,null,60811,null,2998,null,19226,null,1220,null,23713,null,1195,null,20945,null,1183,null,34303,null,759,null,38750,null,1313,null,32319,null,727,null,20960,null,2112,null,41483,null,1108,null,42151,null,1414,null,40457,null,1919,null,35285,null,1100,null,34894,null,1567,null,35720,null,1677,null,49100,null,6745,null,38394,null,1312,null,29984,null,1770,null,0400000US41,Oregon,41
41179,null,235,null,56107,null,510,null,60018,null,827,null,64474,null,1298,null,52919,null,1032,null,53046,null,661,null,65743,null,1930,null,65641,null,2292,null,55572,null,4936,null,37560,null,942,null,79459,null,3396,null,48136,null,825,null,47277,null,2136,null,54663,null,1007,null,62347,null,984,null,38170,null,1079,null,26316,null,423,null,26259,null,644,null,49192,null,2063,null,35457,null,2248,null,58168,null,980,null,19841,null,478,null,26748,null,887,null,22497,null,932,null,34754,null,351,null,41182,null,654,null,32227,null,281,null,23124,null,2097,null,41348,null,621,null,41606,null,909,null,41084,null,726,null,34592,null,488,null,35438,null,700,null,33571,null,836,null,46267,null,3585,null,39024,null,922,null,29262,null,634,null,0400000US42,Pennsylvania,42
44937,null,1118,null,62364,null,1875,null,69247,null,2416,null,71837,null,3920,null,62486,null,7454,null,59565,null,1463,null,65282,null,3974,null,70751,null,3399,null,57594,null,10165,null,42181,null,3062,null,76947,null,23378,null,58852,null,1520,null,41836,null,4693,null,62963,null,4500,null,72508,null,5441,null,53476,null,8369,null,28534,null,2031,null,30535,null,2108,null,57369,null,14073,null,43994,null,6565,null,71787,null,7355,null,22099,null,2944,null,25690,null,1775,null,24068,null,2185,null,38356,null,1205,null,45032,null,4324,null,36048,null,1616,null,73321,null,13418,null,44439,null,2359,null,46009,null,3475,null,42456,null,3340,null,35289,null,2154,null,34384,null,3005,null,36710,null,3950,null,65684,null,28905,null,41315,null,2452,null,24771,null,5257,null,0400000US44,Rhode Island,44
35464,null,542,null,48863,null,600,null,52150,null,1179,null,56718,null,2307,null,44299,null,1671,null,46840,null,1435,null,58614,null,3064,null,63304,null,4438,null,47170,null,6160,null,37743,null,2018,null,57981,null,4140,null,41021,null,1052,null,35072,null,2932,null,48549,null,1085,null,57869,null,3006,null,35945,null,2415,null,22471,null,766,null,22273,null,1139,null,34526,null,1026,null,32242,null,2692,null,36235,null,1441,null,18355,null,680,null,20847,null,1038,null,20378,null,1639,null,30964,null,581,null,33338,null,1363,null,30099,null,590,null,22169,null,6178,null,33841,null,1282,null,30957,null,1466,null,37520,null,1635,null,31420,null,654,null,32371,null,1094,null,29201,null,1167,null,37300,null,7189,null,32950,null,2895,null,24209,null,1249,null,0400000US45,South Carolina,45
32469,null,655,null,41947,null,951,null,44508,null,2491,null,45427,null,3459,null,42958,null,3895,null,40447,null,1308,null,55139,null,8643,null,46772,null,4427,null,45726,null,12054,null,33930,null,1750,null,51265,null,7261,null,34719,null,2552,null,35610,null,5164,null,48352,null,2901,null,55727,null,7385,null,40224,null,5749,null,22247,null,1176,null,21384,null,1107,null,35576,null,3353,null,27656,null,5316,null,38134,null,3614,null,18453,null,2606,null,21624,null,2993,null,21586,null,3150,null,28683,null,789,null,30741,null,2237,null,27967,null,827,null,26429,null,2653,null,34458,null,1826,null,34618,null,2664,null,34243,null,2274,null,29910,null,1000,null,29529,null,1017,null,30717,null,1940,null,48250,null,11485,null,32813,null,2186,null,25419,null,2591,null,0400000US46,South Dakota,46
35713,null,342,null,49363,null,580,null,54489,null,1335,null,57265,null,1785,null,51042,null,1224,null,45757,null,869,null,59293,null,3204,null,59446,null,2035,null,50694,null,2330,null,35649,null,1862,null,60413,null,11750,null,39535,null,678,null,37000,null,3182,null,48633,null,1338,null,59801,null,1322,null,33473,null,1193,null,22938,null,697,null,22229,null,751,null,36362,null,970,null,35920,null,1953,null,36643,null,1305,null,17843,null,759,null,22186,null,1068,null,21321,null,957,null,30968,null,382,null,36146,null,1311,null,29326,null,334,null,21851,null,2029,null,34267,null,1033,null,31843,null,748,null,37269,null,1505,null,30840,null,541,null,30935,null,674,null,30709,null,807,null,49946,null,4678,null,36122,null,1371,null,25172,null,1150,null,0400000US47,Tennessee,47
37550,null,188,null,53449,null,502,null,60161,null,640,null,62828,null,1058,null,54252,null,1335,null,50195,null,322,null,68518,null,1251,null,73008,null,1840,null,59649,null,3162,null,38542,null,684,null,72252,null,5923,null,43329,null,323,null,43275,null,2426,null,55672,null,1316,null,67951,null,1176,null,36740,null,982,null,21450,null,273,null,22720,null,580,null,38727,null,938,null,33341,null,1417,null,41804,null,1314,null,17478,null,464,null,19479,null,338,null,19129,null,742,null,31833,null,224,null,37185,null,693,null,30082,null,247,null,22748,null,900,null,31877,null,464,null,29007,null,492,null,38042,null,761,null,30678,null,493,null,31025,null,604,null,30282,null,703,null,49144,null,1838,null,34002,null,971,null,23674,null,680,null,0400000US48,Texas,48
39493,null,410,null,53333,null,1075,null,58329,null,1515,null,62377,null,1810,null,50930,null,1912,null,50671,null,920,null,63089,null,3763,null,62542,null,3034,null,49672,null,3935,null,37993,null,3748,null,98950,null,14507,null,40186,null,2864,null,41904,null,2439,null,50937,null,1431,null,59553,null,3267,null,36432,null,4354,null,24422,null,1461,null,21722,null,1392,null,42716,null,3815,null,37076,null,3703,null,47771,null,3212,null,17359,null,2078,null,23376,null,2688,null,20318,null,3094,null,31616,null,623,null,38230,null,1177,null,29317,null,557,null,21287,null,3110,null,40062,null,1238,null,38510,null,1649,null,42277,null,1694,null,34716,null,1118,null,33304,null,1710,null,36524,null,2142,null,53272,null,7149,null,37443,null,2393,null,31102,null,2229,null,0400000US49,Utah,49
40444,null,950,null,53030,null,1854,null,55765,null,2094,null,57277,null,2817,null,50742,null,3458,null,51727,null,1960,null,58765,null,4163,null,68459,null,5450,null,49371,null,7360,null,39657,null,2241,null,71040,null,28361,null,46711,null,1895,null,41281,null,6046,null,56012,null,2816,null,62388,null,5405,null,40161,null,5631,null,26100,null,1539,null,24596,null,2241,null,51630,null,3465,null,49146,null,11515,null,54977,null,8164,null,23517,null,3040,null,24352,null,2209,null,24746,null,1503,null,34333,null,1541,null,38831,null,2456,null,31572,null,1134,null,23829,null,5030,null,37249,null,1868,null,35137,null,2780,null,38773,null,1653,null,33255,null,2448,null,34529,null,3208,null,31532,null,1822,null,44797,null,10792,null,35342,null,2914,null,26257,null,2509,null,0400000US50,Vermont,50
44952,null,521,null,64651,null,633,null,71057,null,1055,null,74587,null,1860,null,65022,null,1847,null,60289,null,839,null,82513,null,1721,null,74659,null,4029,null,70519,null,4782,null,40024,null,1208,null,102435,null,5832,null,45010,null,1138,null,54852,null,4201,null,53733,null,1874,null,63921,null,1834,null,37366,null,1861,null,26645,null,703,null,24389,null,932,null,48005,null,2380,null,43030,null,3011,null,52594,null,3214,null,20731,null,911,null,23933,null,1030,null,23278,null,891,null,35530,null,733,null,40020,null,1212,null,33586,null,660,null,21853,null,3767,null,37964,null,716,null,35940,null,1247,null,41380,null,1826,null,33744,null,782,null,34239,null,1105,null,33183,null,1245,null,52202,null,4443,null,33422,null,1703,null,28007,null,1338,null,0400000US51,Virginia,51
46499,null,523,null,63248,null,926,null,65747,null,1735,null,70604,null,1588,null,57410,null,1410,null,61700,null,1008,null,82231,null,3006,null,77092,null,2130,null,61091,null,3139,null,41470,null,1592,null,73349,null,4410,null,49030,null,1140,null,50259,null,1934,null,62735,null,3007,null,72350,null,2438,null,40072,null,1918,null,27876,null,662,null,27931,null,1259,null,55770,null,3577,null,41937,null,4022,null,61100,null,1425,null,22426,null,1446,null,26834,null,1019,null,23644,null,1087,null,38044,null,513,null,41642,null,1063,null,35964,null,640,null,23420,null,2222,null,47747,null,1023,null,48768,null,1367,null,46586,null,1491,null,38310,null,980,null,40265,null,1549,null,35931,null,1349,null,55046,null,5612,null,39285,null,2577,null,28833,null,1468,null,0400000US53,Washington,53
34544,null,690,null,45534,null,1253,null,48197,null,1474,null,48333,null,2433,null,47980,null,2219,null,44531,null,895,null,59981,null,8439,null,56275,null,10996,null,50085,null,2593,null,32432,null,3744,null,73165,null,3921,null,39321,null,1500,null,29283,null,3553,null,45931,null,2357,null,56250,null,4227,null,31640,null,1785,null,20502,null,1075,null,21197,null,1390,null,33358,null,2794,null,28119,null,6286,null,35199,null,2562,null,14429,null,1224,null,22902,null,1613,null,17228,null,1341,null,27555,null,964,null,29815,null,1796,null,26623,null,1023,null,20750,null,9597,null,40816,null,1686,null,40886,null,2135,null,40724,null,2452,null,33920,null,1997,null,36433,null,1903,null,31517,null,1805,null,48983,null,12371,null,35050,null,3279,null,26988,null,4274,null,0400000US54,West Virginia,54
39775,null,241,null,52376,null,496,null,55592,null,1575,null,58289,null,1476,null,52361,null,1347,null,51038,null,468,null,61104,null,2575,null,61385,null,1583,null,49141,null,2063,null,40643,null,1894,null,63515,null,8800,null,45663,null,1021,null,41704,null,2086,null,52875,null,1846,null,63069,null,1796,null,35338,null,1763,null,25068,null,581,null,25310,null,948,null,49736,null,1107,null,40062,null,6725,null,51608,null,1033,null,19108,null,830,null,26785,null,1251,null,21650,null,781,null,34081,null,470,null,39080,null,1183,null,32114,null,306,null,22992,null,954,null,42078,null,764,null,42053,null,1152,null,42112,null,1382,null,35987,null,634,null,36621,null,737,null,34816,null,937,null,41830,null,6508,null,39782,null,1054,null,29758,null,701,null,0400000US55,Wisconsin,55
40318,null,1571,null,49583,null,1093,null,49479,null,1503,null,50534,null,2348,null,43498,null,5872,null,49703,null,2138,null,55785,null,7793,null,73359,null,12513,null,55784,null,3854,null,40488,null,5472,null,59281,null,64607,null,49101,null,3807,null,42644,null,12741,null,49817,null,2622,null,57682,null,7980,null,36743,null,8517,null,24161,null,1400,null,24597,null,1173,null,43082,null,6706,null,35653,null,14133,null,45024,null,2733,null,17841,null,3212,null,28509,null,5455,null,21799,null,4967,null,31392,null,1696,null,32431,null,2944,null,30811,null,2008,null,20620,null,1202,null,50156,null,2652,null,51791,null,4292,null,46947,null,3829,null,45494,null,4976,null,50728,null,10515,null,42011,null,5415,null,60567,null,4140,null,42754,null,6197,null,34395,null,7634,null,0400000US56,Wyoming,56
20273,null,367,null,28965,null,474,null,31117,null,1130,null,36754,null,1654,null,27642,null,1305,null,28097,null,566,null,34933,null,2878,null,39448,null,4041,null,33533,null,7614,null,24411,null,1525,null,61637,null,13899,null,24823,null,800,null,29183,null,4131,null,27371,null,2466,null,30407,null,1212,null,19869,null,1377,null,15040,null,468,null,14327,null,668,null,19658,null,1686,null,14546,null,532,null,26496,null,875,null,14078,null,404,null,14271,null,411,null,13101,null,833,null,19125,null,432,null,19768,null,923,null,18868,null,441,null,12380,null,1501,null,16595,null,687,null,15176,null,631,null,19933,null,1564,null,15474,null,441,null,15905,null,743,null,15010,null,557,null,15628,null,1412,null,15369,null,982,null,14539,null,707,null,0400000US72,Puerto Rico,72
