B08012_001E,B08012_001EA,B08012_001M,B08012_001MA,B08012_002E,B08012_002EA,B08012_002M,B08012_002MA,B08012_003E,B08012_003EA,B08012_003M,B08012_003MA,B08012_004E,B08012_004EA,B08012_004M,B08012_004MA,B08012_005E,B08012_005EA,B08012_005M,B08012_005MA,B08012_006E,B08012_006EA,B08012_006M,B08012_006MA,B08012_007E,B08012_007EA,B08012_007M,B08012_007MA,B08012_008E,B08012_008EA,B08012_008M,B08012_008MA,B08012_009E,B08012_009EA,B08012_009M,B08012_009MA,B08012_010E,B08012_010EA,B08012_010M,B08012_010MA,B08012_011E,B08012_011EA,B08012_011M,B08012_011MA,B08012_012E,B08012_012EA,B08012_012M,B08012_012MA,B08012_013E,B08012_013EA,B08012_013M,B08012_013MA,B08012_014E,B08012_014EA,B08012_014M,B08012_014MA,B08012_015E,B08012_015EA,B08012_015M,B08012_015MA,B08012_016E,B08012_016EA,B08012_016M,B08012_016MA,B08012_017E,B08012_017EA,B08012_017M,B08012_017MA,B08012_018E,B08012_018EA,B08012_018M,B08012_018MA,B08012_019E,B08012_019EA,B08012_019M,B08012_019MA,B08012_020E,B08012_020EA,B08012_020M,B08012_020MA,B08012_021E,B08012_021EA,B08012_021M,B08012_021MA,B08012_022E,B08012_022EA,B08012_022M,B08012_022MA,B08012_023E,B08012_023EA,B08012_023M,B08012_023MA,B08012_024E,B08012_024EA,B08012_024M,B08012_024MA,B08012_025E,B08012_025EA,B08012_025M,B08012_025MA,B08012_026E,B08012_026EA,B08012_026M,B08012_026MA,B08012_027E,B08012_027EA,B08012_027M,B08012_027MA,B08012_028E,B08012_028EA,B08012_028M,B08012_028MA,B08012_029E,B08012_029EA,B08012_029M,B08012_029MA,B08012_030E,B08012_030EA,B08012_030M,B08012_030MA,B08012_031E,B08012_031EA,B08012_031M,B08012_031MA,B08012_032E,B08012_032EA,B08012_032M,B08012_032MA,B08012_033E,B08012_033EA,B08012_033M,B08012_033MA,B08012_034E,B08012_034EA,B08012_034M,B08012_034MA,B08012_035E,B08012_035EA,B08012_035M,B08012_035MA,B08012_036E,B08012_036EA,B08012_036M,B08012_036MA,B08012_037E,B08012_037EA,B08012_037M,B08012_037MA,B08012_038E,B08012_038EA,B08012_038M,B08012_038MA,B08012_039E,B08012_039EA,B08012_039M,B08012_039MA,GEO_ID,NAME,state
1161756,null,14097,null,28885,null,3251,null,101794,null,6974,null,160605,null,6219,null,207339,null,9483,null,226733,null,10965,null,87792,null,5602,null,178463,null,6602,null,26210,null,3270,null,34655,null,3748,null,55550,null,4065,null,35649,null,3858,null,18081,null,2097,null,646038,null,9058,null,14702,null,2371,null,50592,null,5106,null,84463,null,4070,null,112723,null,7043,null,134335,null,7706,null,46809,null,4222,null,101135,null,5454,null,16728,null,2696,null,20165,null,2772,null,30714,null,2766,null,22400,null,2974,null,11272,null,1667,null,515718,null,9723,null,14183,null,2102,null,51202,null,4426,null,76142,null,4151,null,94616,null,5261,null,92398,null,5811,null,40983,null,3802,null,77328,null,4003,null,9482,null,1670,null,14490,null,2077,null,24836,null,2558,null,13249,null,1879,null,6809,null,1480,null,0400000US32,Nevada,32
643016,null,8624,null,24337,null,2617,null,74415,null,4450,null,94887,null,4760,null,89731,null,4205,null,88965,null,4291,null,41099,null,2855,null,76627,null,4478,null,19460,null,2179,null,27352,null,3056,null,50389,null,3318,null,39475,null,3140,null,16279,null,1839,null,333285,null,5957,null,12569,null,1629,null,33692,null,2666,null,44446,null,3089,null,42679,null,3018,null,43744,null,3043,null,20872,null,2188,null,41890,null,3063,null,11414,null,1548,null,14295,null,2214,null,28849,null,2442,null,26969,null,2675,null,11866,null,1635,null,309731,null,4940,null,11768,null,1755,null,40723,null,3370,null,50441,null,3592,null,47052,null,2560,null,45221,null,2908,null,20227,null,1860,null,34737,null,2922,null,8046,null,1294,null,13057,null,1665,null,21540,null,2205,null,12506,null,1617,null,4413,null,1010,null,0400000US33,New Hampshire,33
3936495,null,21092,null,107928,null,5674,null,337216,null,9884,null,506255,null,14327,null,506460,null,13646,null,532955,null,12896,null,220946,null,7924,null,524763,null,13557,null,111282,null,5825,null,184964,null,6677,null,367617,null,9800,null,366256,null,10367,null,169853,null,7668,null,2098523,null,13425,null,54036,null,4114,null,154817,null,6683,null,240562,null,8562,null,255362,null,10500,null,271835,null,9892,null,113388,null,5666,null,285322,null,8798,null,61098,null,4129,null,107592,null,4508,null,216726,null,7124,null,229375,null,8334,null,108410,null,5828,null,1837972,null,12983,null,53892,null,3983,null,182399,null,7577,null,265693,null,9232,null,251098,null,7631,null,261120,null,7675,null,107558,null,4420,null,239441,null,8357,null,50184,null,3153,null,77372,null,4583,null,150891,null,5381,null,136881,null,6426,null,61443,null,3912,null,0400000US34,New Jersey,34
817459,null,11511,null,36956,null,3524,null,114974,null,6537,null,140678,null,6118,null,148400,null,6810,null,116277,null,5923,null,39406,null,3250,null,101565,null,5822,null,13898,null,1682,null,20893,null,2806,null,41543,null,3421,null,28196,null,2723,null,14673,null,2192,null,428392,null,8564,null,19191,null,2211,null,55566,null,4193,null,66432,null,4594,null,79775,null,4360,null,62722,null,4612,null,18900,null,2282,null,55548,null,3983,null,7190,null,1297,null,11366,null,2046,null,23445,null,2297,null,17369,null,2377,null,10888,null,1902,null,389067,null,7739,null,17765,null,2344,null,59408,null,4077,null,74246,null,3985,null,68625,null,4167,null,53555,null,3709,null,20506,null,2343,null,46017,null,3854,null,6708,null,1291,null,9527,null,1586,null,18098,null,2313,null,10827,null,1656,null,3785,null,909,null,0400000US35,New Mexico,35
8562239,null,30400,null,225889,null,7111,null,706072,null,15603,null,987671,null,15258,null,1036921,null,15888,null,1074099,null,16592,null,434729,null,11533,null,1214194,null,16857,null,228819,null,8323,null,402188,null,10288,null,853081,null,14428,null,977476,null,17219,null,421100,null,10886,null,4462581,null,21599,null,122398,null,5446,null,332229,null,9639,null,475544,null,10450,null,510243,null,11687,null,547017,null,12422,null,224856,null,7952,null,658226,null,12179,null,125223,null,5755,null,217256,null,7809,null,462236,null,10655,null,549548,null,12531,null,237805,null,8158,null,4099658,null,21040,null,103491,null,4641,null,373843,null,10788,null,512127,null,10393,null,526678,null,11785,null,527082,null,10516,null,209873,null,7929,null,555968,null,12593,null,103596,null,4715,null,184932,null,6818,null,390845,null,11761,null,427928,null,12548,null,183295,null,6813,null,0400000US36,New York,36
3971560,null,21562,null,135459,null,7478,null,415181,null,10595,null,620780,null,12867,null,699572,null,14460,null,635800,null,13487,null,265694,null,8541,null,523943,null,13590,null,109410,null,5651,null,114373,null,6386,null,246593,null,9249,null,136313,null,5966,null,68442,null,4359,null,2075094,null,14963,null,79761,null,6007,null,202823,null,8200,null,302393,null,8904,null,347815,null,10920,null,324234,null,10000,null,134224,null,6726,null,284396,null,9276,null,57744,null,3601,null,60218,null,3987,null,148961,null,6955,null,84070,null,4738,null,48455,null,3788,null,1896466,null,15949,null,55698,null,3581,null,212358,null,7167,null,318387,null,8276,null,351757,null,10008,null,311566,null,9773,null,131470,null,5280,null,239547,null,8572,null,51666,null,4285,null,54155,null,4600,null,97632,null,5266,null,52243,null,3438,null,19987,null,2029,null,0400000US37,North Carolina,37
325466,null,3923,null,30697,null,2283,null,69931,null,2715,null,76289,null,3918,null,58294,null,3243,null,34081,null,2616,null,9529,null,1120,null,19773,null,1817,null,2475,null,506,null,4591,null,956,null,7575,null,1278,null,6520,null,1115,null,5711,null,1133,null,172827,null,2959,null,16247,null,1417,null,34451,null,2206,null,41667,null,3074,null,31729,null,2571,null,17118,null,1503,null,4852,null,818,null,9947,null,1298,null,1533,null,368,null,2229,null,704,null,4444,null,865,null,4366,null,878,null,4244,null,904,null,152639,null,2841,null,14450,null,1471,null,35480,null,1942,null,34622,null,2223,null,26565,null,2072,null,16963,null,1636,null,4677,null,864,null,9826,null,1252,null,942,null,303,null,2362,null,585,null,3131,null,745,null,2154,null,554,null,1467,null,578,null,0400000US38,North Dakota,38
4979947,null,20440,null,179286,null,6051,null,580338,null,9744,null,769242,null,13767,null,825733,null,14641,null,822130,null,12072,null,371315,null,8578,null,613795,null,12374,null,145258,null,6173,null,159319,null,6653,null,270994,null,7997,null,160052,null,6577,null,82485,null,3919,null,2549021,null,14044,null,89414,null,3845,null,270807,null,7505,null,369270,null,9504,null,403586,null,10087,null,414916,null,9268,null,192048,null,6835,null,330300,null,9390,null,81064,null,4154,null,89447,null,4701,null,154988,null,5861,null,100535,null,4869,null,52646,null,3496,null,2430926,null,14192,null,89872,null,5011,null,309531,null,7987,null,399972,null,9392,null,422147,null,9792,null,407214,null,9361,null,179267,null,6304,null,283495,null,8428,null,64194,null,4396,null,69872,null,4357,null,116006,null,5240,null,59517,null,3606,null,29839,null,2397,null,0400000US39,Ohio,39
1589138,null,13088,null,80196,null,4364,null,236295,null,8281,null,284488,null,9583,null,282274,null,8535,null,241432,null,7427,null,87807,null,4636,null,175595,null,7455,null,28141,null,2624,null,30538,null,2794,null,77154,null,4821,null,39191,null,2750,null,26027,null,2661,null,855871,null,7899,null,43103,null,3087,null,114853,null,5279,null,142270,null,6609,null,149831,null,5350,null,131530,null,5212,null,47419,null,3346,null,101854,null,4974,null,17175,null,2020,null,17692,null,2141,null,46116,null,3252,null,24827,null,2326,null,19201,null,2211,null,733267,null,10211,null,37093,null,2710,null,121442,null,5811,null,142218,null,6556,null,132443,null,6124,null,109902,null,5166,null,40388,null,2914,null,73741,null,4409,null,10966,null,1616,null,12846,null,1599,null,31038,null,3128,null,14364,null,1560,null,6826,null,1279,null,0400000US40,Oklahoma,40
1596570,null,12652,null,62064,null,4339,null,215524,null,6631,null,275040,null,7162,null,267343,null,8910,null,239361,null,6995,null,94685,null,4786,null,186383,null,6366,null,36954,null,3594,null,45769,null,3539,null,86695,null,4916,null,59996,null,4191,null,26756,null,2772,null,834765,null,8989,null,32905,null,3109,null,103888,null,4780,null,137451,null,5345,null,134790,null,6107,null,125314,null,5282,null,49873,null,3382,null,103535,null,5193,null,20157,null,2517,null,26173,null,2721,null,48014,null,3686,null,34470,null,3328,null,18195,null,2372,null,761805,null,10097,null,29159,null,2791,null,111636,null,4318,null,137589,null,4712,null,132553,null,6113,null,114047,null,5389,null,44812,null,3251,null,82848,null,4488,null,16797,null,1968,null,19596,null,1922,null,38681,null,3244,null,25526,null,2592,null,8561,null,1514,null,0400000US41,Oregon,41
5538159,null,26069,null,214985,null,7995,null,602183,null,11370,null,818921,null,14186,null,825327,null,15247,null,791345,null,13027,null,346567,null,10085,null,691002,null,12507,null,166279,null,6960,null,208462,null,7109,null,437566,null,12089,null,293385,null,9344,null,142137,null,6682,null,2879103,null,13938,null,110984,null,5170,null,284415,null,9066,null,394001,null,8283,null,406841,null,9760,null,398960,null,8662,null,178105,null,6851,null,372680,null,8164,null,92064,null,4860,null,116287,null,5426,null,249429,null,7912,null,181425,null,6874,null,93912,null,5018,null,2659056,null,18945,null,104001,null,5156,null,317768,null,7032,null,424920,null,10455,null,418486,null,9392,null,392385,null,10174,null,168462,null,6452,null,318322,null,9208,null,74215,null,4146,null,92175,null,4960,null,188137,null,7772,null,111960,null,5478,null,48225,null,3689,null,0400000US42,Pennsylvania,42
483297,null,7215,null,18186,null,3223,null,54189,null,4328,null,77381,null,4818,null,84496,null,4688,null,76304,null,4393,null,28493,null,2941,null,57734,null,4073,null,10498,null,1333,null,16319,null,2177,null,30489,null,3039,null,19330,null,2579,null,9878,null,1782,null,246825,null,5091,null,9378,null,2237,null,25220,null,2879,null,35827,null,3031,null,38192,null,3036,null,39728,null,2800,null,14321,null,1695,null,30037,null,3018,null,5727,null,1060,null,9451,null,1655,null,19169,null,2303,null,13379,null,2274,null,6396,null,1396,null,236472,null,5111,null,8808,null,1885,null,28969,null,2841,null,41554,null,3269,null,46304,null,3390,null,36576,null,3175,null,14172,null,1912,null,27697,null,2309,null,4771,null,904,null,6868,null,1447,null,11320,null,1636,null,5951,null,1095,null,3482,null,885,null,0400000US44,Rhode Island,44
1885106,null,14286,null,63175,null,4917,null,199845,null,7833,null,286490,null,8454,null,329597,null,10939,null,310750,null,9270,null,117838,null,6850,null,256860,null,8104,null,52451,null,2961,null,49029,null,3756,null,125561,null,6358,null,60786,null,4504,null,32724,null,3423,null,966916,null,8632,null,35775,null,3320,null,97290,null,5057,null,139505,null,6863,null,163022,null,6755,null,150198,null,6428,null,56915,null,4571,null,140538,null,5669,null,29027,null,2413,null,27461,null,3146,null,68238,null,4805,null,36064,null,3454,null,22883,null,2593,null,918190,null,9826,null,27400,null,2804,null,102555,null,5461,null,146985,null,6627,null,166575,null,7537,null,160552,null,6357,null,60923,null,4501,null,116322,null,5358,null,23424,null,2120,null,21568,null,2309,null,57323,null,3846,null,24722,null,2343,null,9841,null,1889,null,0400000US45,South Carolina,45
388416,null,5236,null,39056,null,2845,null,86199,null,4594,null,77281,null,3759,null,66341,null,3342,null,46788,null,3324,null,15381,null,1961,null,22564,null,1975,null,4652,null,1121,null,5399,null,1064,null,11440,null,1635,null,8200,null,1285,null,5115,null,893,null,198841,null,3607,null,22214,null,2148,null,42682,null,3392,null,40005,null,2620,null,31542,null,2495,null,23298,null,2558,null,8226,null,1196,null,12429,null,1331,null,2386,null,731,null,2615,null,767,null,5174,null,1039,null,4694,null,1050,null,3576,null,781,null,189575,null,3516,null,16842,null,1708,null,43517,null,2711,null,37276,null,2647,null,34799,null,2579,null,23490,null,1937,null,7155,null,1334,null,10135,null,1499,null,2266,null,629,null,2784,null,636,null,6266,null,1128,null,3506,null,869,null,1539,null,437,null,0400000US46,South Dakota,46
2628207,null,17081,null,78292,null,4790,null,256187,null,9513,null,389153,null,11026,null,436327,null,10866,null,429362,null,11571,null,180485,null,7366,null,376944,null,9142,null,75110,null,4747,null,81996,null,4959,null,180295,null,6201,null,100170,null,5198,null,43886,null,3663,null,1382113,null,11803,null,41352,null,3501,null,126190,null,5950,null,197723,null,7556,null,219223,null,7754,null,221874,null,9656,null,92097,null,5220,null,210063,null,6996,null,42052,null,3055,null,43318,null,3476,null,97122,null,4956,null,61615,null,4228,null,29484,null,3144,null,1246094,null,14034,null,36940,null,3154,null,129997,null,5842,null,191430,null,8344,null,217104,null,8074,null,207488,null,6353,null,88388,null,4751,null,166881,null,6038,null,33058,null,3273,null,38678,null,2938,null,83173,null,4722,null,38555,null,2917,null,14402,null,1875,null,0400000US47,Tennessee,47
10656627,null,32519,null,338800,null,11612,null,1110789,null,20914,null,1559403,null,22347,null,1747069,null,22872,null,1580990,null,22809,null,610291,null,15299,null,1563608,null,22589,null,278950,null,9943,null,354301,null,9414,null,802276,null,16682,null,500419,null,14278,null,209731,null,9082,null,5875631,null,23032,null,172534,null,9082,null,535712,null,15077,null,778961,null,15589,null,924556,null,17619,null,868206,null,15491,null,337008,null,11273,null,922471,null,18477,null,163244,null,7831,null,208885,null,7714,null,478751,null,14595,null,333692,null,11588,null,151611,null,7752,null,4780996,null,21644,null,166266,null,6606,null,575077,null,12914,null,780442,null,16123,null,822513,null,12337,null,712784,null,13019,null,273283,null,7962,null,641137,null,11793,null,115706,null,5677,null,145416,null,6128,null,323525,null,8940,null,166727,null,8320,null,58120,null,3913,null,0400000US48,Texas,48
1197147,null,10034,null,57835,null,3892,null,161892,null,6510,null,198905,null,7946,null,224328,null,7343,null,193324,null,7705,null,64876,null,3822,null,134770,null,6055,null,23024,null,2315,null,28938,null,2816,null,58758,null,3792,null,31783,null,2777,null,18714,null,2247,null,672382,null,7602,null,26362,null,2129,null,81360,null,4512,null,102919,null,5399,null,125093,null,5817,null,108114,null,5557,null,38962,null,2985,null,80893,null,4686,null,14841,null,1713,null,17996,null,2062,null,39400,null,3068,null,22251,null,2178,null,14191,null,2098,null,524765,null,7945,null,31473,null,3120,null,80532,null,4298,null,95986,null,5108,null,99235,null,5184,null,85210,null,5100,null,25914,null,2411,null,53877,null,3232,null,8183,null,1379,null,10942,null,1467,null,19358,null,2464,null,9532,null,1896,null,4523,null,1031,null,0400000US49,Utah,49
293604,null,4658,null,18172,null,1999,null,43493,null,2878,null,44933,null,2781,null,45281,null,2988,null,41230,null,2955,null,16410,null,1805,null,32886,null,2710,null,8046,null,1298,null,10747,null,1545,null,17547,null,1857,null,9731,null,1327,null,5128,null,990,null,150653,null,2878,null,9796,null,1468,null,19340,null,1871,null,21898,null,1741,null,22458,null,1860,null,21852,null,2013,null,7862,null,1291,null,17190,null,1808,null,4784,null,1112,null,5851,null,1054,null,10180,null,1482,null,5878,null,1054,null,3564,null,876,null,142951,null,3591,null,8376,null,1176,null,24153,null,2296,null,23035,null,1969,null,22823,null,2020,null,19378,null,1852,null,8548,null,1265,null,15696,null,1577,null,3262,null,767,null,4896,null,996,null,7367,null,1125,null,3853,null,798,null,1564,null,472,null,0400000US50,Vermont,50
3665540,null,17208,null,93682,null,6186,null,307964,null,10513,null,469143,null,10591,null,561085,null,13851,null,556862,null,12304,null,233490,null,8173,null,519944,null,13405,null,114112,null,5893,null,144928,null,6706,null,319238,null,8711,null,246479,null,8025,null,98613,null,5615,null,1939565,null,13544,null,48901,null,4162,null,141024,null,7323,null,228200,null,7434,null,280153,null,8928,null,284716,null,8351,null,120991,null,5172,null,287922,null,9270,null,63603,null,4300,null,81806,null,4981,null,187892,null,6149,null,151028,null,6506,null,63329,null,4074,null,1725975,null,13078,null,44781,null,3530,null,166940,null,6235,null,240943,null,7067,null,280932,null,9119,null,272146,null,8495,null,112499,null,5598,null,232022,null,7439,null,50509,null,3568,null,63122,null,3942,null,131346,null,6096,null,95451,null,4601,null,35284,null,3448,null,0400000US51,Virginia,51
2930526,null,20239,null,94538,null,5651,null,298986,null,9127,null,413947,null,11139,null,464404,null,11641,null,429244,null,10417,null,191952,null,8026,null,391729,null,9728,null,85049,null,4864,null,112533,null,5987,null,219339,null,6499,null,158130,null,7838,null,70675,null,4221,null,1572688,null,13337,null,48153,null,4030,null,142137,null,5724,null,201595,null,7707,null,239516,null,8652,null,230249,null,7230,null,101149,null,5075,null,222783,null,7639,null,48455,null,3050,null,65219,null,4322,null,128349,null,5512,null,97534,null,5596,null,47549,null,3259,null,1357838,null,14052,null,46385,null,3722,null,156849,null,6513,null,212352,null,7865,null,224888,null,6603,null,198995,null,7151,null,90803,null,4816,null,168946,null,6111,null,36594,null,2943,null,47314,null,3406,null,90990,null,4761,null,60596,null,4307,null,23126,null,2299,null,0400000US53,Washington,53
719416,null,8715,null,34140,null,3036,null,87400,null,4439,null,114068,null,5067,null,116066,null,5697,null,94052,null,4928,null,41776,null,3072,null,73538,null,4030,null,17866,null,2589,null,22779,null,2377,null,55204,null,3723,null,38418,null,3671,null,24109,null,2428,null,385905,null,6961,null,17980,null,2351,null,40939,null,3183,null,55125,null,3874,null,58275,null,3899,null,48145,null,3658,null,19535,null,1944,null,39868,null,3107,null,10138,null,1932,null,14076,null,1589,null,34922,null,3156,null,27779,null,2987,null,19123,null,1985,null,333511,null,5494,null,16160,null,1911,null,46461,null,2932,null,58943,null,3243,null,57791,null,3278,null,45907,null,3254,null,22241,null,2416,null,33670,null,2951,null,7728,null,1662,null,8703,null,1482,null,20282,null,1931,null,10639,null,1700,null,4986,null,1073,null,0400000US54,West Virginia,54
2700315,null,13773,null,133765,null,4543,null,382228,null,9685,null,479562,null,8804,null,442746,null,9727,null,407506,null,10425,null,172883,null,6233,null,280032,null,6922,null,63758,null,3754,null,79685,null,3481,null,136991,null,4992,null,77122,null,3681,null,44037,null,3382,null,1390310,null,10149,null,69985,null,3527,null,184823,null,5451,null,234493,null,5907,null,218034,null,6632,null,210907,null,7119,null,87586,null,4768,null,152954,null,5326,null,33615,null,2446,null,42907,null,2849,null,78414,null,3762,null,46689,null,2578,null,29903,null,2546,null,1310005,null,8253,null,63780,null,3405,null,197405,null,6281,null,245069,null,6467,null,224712,null,7694,null,196599,null,6129,null,85297,null,4006,null,127078,null,4796,null,30143,null,2402,null,36778,null,2359,null,58577,null,2733,null,30433,null,2236,null,14134,null,1607,null,0400000US55,Wisconsin,55
262580,null,4202,null,21776,null,2357,null,59317,null,3563,null,66114,null,4141,null,40657,null,2750,null,21778,null,2424,null,8341,null,1509,null,15233,null,2051,null,3022,null,1033,null,3903,null,1031,null,8061,null,1441,null,7750,null,1282,null,6628,null,1241,null,146066,null,3603,null,11020,null,1961,null,30001,null,2773,null,36374,null,3462,null,21639,null,2060,null,11418,null,1739,null,4859,null,1067,null,9301,null,1505,null,1975,null,795,null,2775,null,832,null,5352,null,1194,null,5933,null,1098,null,5419,null,1099,null,116514,null,3445,null,10756,null,1380,null,29316,null,2343,null,29740,null,2275,null,19018,null,1965,null,10360,null,1547,null,3482,null,986,null,5932,null,1306,null,1047,null,476,null,1128,null,464,null,2709,null,754,null,1817,null,530,null,1209,null,472,null,0400000US56,Wyoming,56
1130841,null,11449,null,23883,null,2760,null,82891,null,5023,null,131520,null,6244,null,179914,null,7014,null,159794,null,7661,null,52910,null,3920,null,196720,null,7290,null,24208,null,2691,null,48528,null,3878,null,87105,null,5251,null,102286,null,5533,null,41082,null,3184,null,602228,null,9410,null,13771,null,1945,null,46847,null,4297,null,69496,null,4790,null,91379,null,5391,null,85432,null,5029,null,25833,null,2862,null,104815,null,4810,null,12334,null,1502,null,24590,null,2709,null,47533,null,4108,null,54962,null,3657,null,25236,null,2573,null,528613,null,8469,null,10112,null,1740,null,36044,null,2638,null,62024,null,3734,null,88535,null,4545,null,74362,null,4584,null,27077,null,2596,null,91905,null,4951,null,11874,null,2072,null,23938,null,2495,null,39572,null,3329,null,47324,null,4090,null,15846,null,1864,null,0400000US72,Puerto Rico,72
