B14002_001E,B14002_001EA,B14002_001M,B14002_001MA,B14002_002E,B14002_002EA,B14002_002M,B14002_002MA,B14002_003E,B14002_003EA,B14002_003M,B14002_003MA,B14002_004E,B14002_004EA,B14002_004M,B14002_004MA,B14002_005E,B14002_005EA,B14002_005M,B14002_005MA,B14002_006E,B14002_006EA,B14002_006M,B14002_006MA,B14002_007E,B14002_007EA,B14002_007M,B14002_007MA,B14002_008E,B14002_008EA,B14002_008M,B14002_008MA,B14002_009E,B14002_009EA,B14002_009M,B14002_009MA,B14002_010E,B14002_010EA,B14002_010M,B14002_010MA,B14002_011E,B14002_011EA,B14002_011M,B14002_011MA,B14002_012E,B14002_012EA,B14002_012M,B14002_012MA,B14002_013E,B14002_013EA,B14002_013M,B14002_013MA,B14002_014E,B14002_014EA,B14002_014M,B14002_014MA,B14002_015E,B14002_015EA,B14002_015M,B14002_015MA,B14002_016E,B14002_016EA,B14002_016M,B14002_016MA,B14002_017E,B14002_017EA,B14002_017M,B14002_017MA,B14002_018E,B14002_018EA,B14002_018M,B14002_018MA,B14002_019E,B14002_019EA,B14002_019M,B14002_019MA,B14002_020E,B14002_020EA,B14002_020M,B14002_020MA,B14002_021E,B14002_021EA,B14002_021M,B14002_021MA,B14002_022E,B14002_022EA,B14002_022M,B14002_022MA,B14002_023E,B14002_023EA,B14002_023M,B14002_023MA,B14002_024E,B14002_024EA,B14002_024M,B14002_024MA,B14002_025E,B14002_025EA,B14002_025M,B14002_025MA,B14002_026E,B14002_026EA,B14002_026M,B14002_026MA,B14002_027E,B14002_027EA,B14002_027M,B14002_027MA,B14002_028E,B14002_028EA,B14002_028M,B14002_028MA,B14002_029E,B14002_029EA,B14002_029M,B14002_029MA,B14002_030E,B14002_030EA,B14002_030M,B14002_030MA,B14002_031E,B14002_031EA,B14002_031M,B14002_031MA,B14002_032E,B14002_032EA,B14002_032M,B14002_032MA,B14002_033E,B14002_033EA,B14002_033M,B14002_033MA,B14002_034E,B14002_034EA,B14002_034M,B14002_034MA,B14002_035E,B14002_035EA,B14002_035M,B14002_035MA,B14002_036E,B14002_036EA,B14002_036M,B14002_036MA,B14002_037E,B14002_037EA,B14002_037M,B14002_037MA,B14002_038E,B14002_038EA,B14002_038M,B14002_038MA,B14002_039E,B14002_039EA,B14002_039M,B14002_039MA,B14002_040E,B14002_040EA,B14002_040M,B14002_040MA,B14002_041E,B14002_041EA,B14002_041M,B14002_041MA,B14002_042E,B14002_042EA,B14002_042M,B14002_042MA,B14002_043E,B14002_043EA,B14002_043M,B14002_043MA,B14002_044E,B14002_044EA,B14002_044M,B14002_044MA,B14002_045E,B14002_045EA,B14002_045M,B14002_045MA,B14002_046E,B14002_046EA,B14002_046M,B14002_046MA,B14002_047E,B14002_047EA,B14002_047M,B14002_047MA,B14002_048E,B14002_048EA,B14002_048M,B14002_048MA,B14002_049E,B14002_049EA,B14002_049M,B14002_049MA,GEO_ID,NAME,state
6362726,null,5121,null,3084743,null,4056,null,843470,null,8670,null,61975,null,4033,null,28554,null,2779,null,33421,null,3031,null,40600,null,2962,null,33937,null,2956,null,6663,null,1346,null,162534,null,4673,null,146811,null,4528,null,15723,null,2106,null,162434,null,4851,null,144066,null,4651,null,18368,null,2231,null,176479,null,4614,null,149914,null,4573,null,26565,null,2595,null,187958,null,6401,null,96603,null,5025,null,91355,null,5141,null,51490,null,4195,null,14417,null,2342,null,37073,null,3871,null,2241273,null,8842,null,3277983,null,4559,null,886392,null,8491,null,57914,null,3712,null,25070,null,2813,null,32844,null,2629,null,43328,null,2988,null,37091,null,2910,null,6237,null,1212,null,151717,null,4612,null,136675,null,4642,null,15042,null,1939,null,155770,null,5153,null,137323,null,5163,null,18447,null,2460,null,162375,null,4329,null,140969,null,4432,null,21406,null,2500,null,238505,null,7730,null,122878,null,6336,null,115627,null,5511,null,76783,null,3878,null,25575,null,2343,null,51208,null,3296,null,2391591,null,8022,null,0400000US25,Massachusetts,25
9608269,null,5705,null,4718847,null,5707,null,1338506,null,10106,null,82232,null,3986,null,54569,null,3225,null,27663,null,2450,null,65479,null,3510,null,57595,null,3316,null,7884,null,1296,null,260638,null,5426,null,231296,null,5258,null,29342,null,2551,null,274674,null,6501,null,246024,null,6617,null,28650,null,2649,null,302635,null,4967,null,276301,null,5316,null,26334,null,2626,null,298591,null,7672,null,253045,null,8147,null,45546,null,4407,null,54257,null,3805,null,39931,null,3332,null,14326,null,2019,null,3380341,null,9614,null,4889422,null,4715,null,1375784,null,10977,null,73804,null,3936,null,49668,null,3381,null,24136,null,2018,null,60397,null,3810,null,52486,null,3539,null,7911,null,1487,null,242575,null,5327,null,217874,null,5561,null,24701,null,2374,null,259650,null,6321,null,231762,null,6118,null,27888,null,3010,null,282395,null,5041,null,258601,null,5272,null,23794,null,2380,null,381609,null,10108,null,318904,null,9885,null,62705,null,5097,null,75354,null,4459,null,57309,null,3530,null,18045,null,2087,null,3513638,null,9793,null,0400000US26,Michigan,26
5052803,null,4244,null,2506856,null,4096,null,673906,null,6858,null,49539,null,2906,null,30443,null,2511,null,19096,null,1718,null,35958,null,2408,null,32025,null,2425,null,3933,null,823,null,136738,null,4360,null,121006,null,4247,null,15732,null,1422,null,138722,null,4095,null,123352,null,3891,null,15370,null,1541,null,149714,null,3756,null,137278,null,3923,null,12436,null,1523,null,133967,null,5151,null,103230,null,4509,null,30737,null,3665,null,29268,null,3200,null,17466,null,2299,null,11802,null,1818,null,1832950,null,7179,null,2545947,null,3753,null,700047,null,5860,null,47320,null,2636,null,27412,null,2340,null,19908,null,1647,null,31200,null,2298,null,27287,null,2300,null,3913,null,741,null,129723,null,3841,null,114033,null,3740,null,15690,null,1834,null,134081,null,3972,null,118428,null,3613,null,15653,null,1781,null,141513,null,2950,null,128445,null,3050,null,13068,null,1610,null,177508,null,4550,null,133457,null,5206,null,44051,null,4274,null,38702,null,2725,null,22297,null,2119,null,16405,null,1841,null,1845900,null,6730,null,0400000US27,Minnesota,27
2813754,null,4892,null,1361960,null,5431,null,388055,null,7072,null,27164,null,3373,null,17809,null,2980,null,9355,null,1535,null,23462,null,2654,null,20599,null,2593,null,2863,null,935,null,87135,null,3471,null,78190,null,3460,null,8945,null,1404,null,86868,null,3908,null,78089,null,3814,null,8779,null,1320,null,85867,null,4441,null,75938,null,4369,null,9929,null,1415,null,68751,null,5477,null,58207,null,5580,null,10544,null,2823,null,8808,null,1508,null,6322,null,1398,null,2486,null,789,null,973905,null,6885,null,1451794,null,4896,null,414186,null,7835,null,23390,null,2474,null,16171,null,2048,null,7219,null,1493,null,22930,null,2683,null,20279,null,2502,null,2651,null,1037,null,82930,null,3927,null,73454,null,3856,null,9476,null,1727,null,79633,null,4186,null,71447,null,4018,null,8186,null,1763,null,83404,null,3748,null,74222,null,3580,null,9182,null,1451,null,104111,null,5750,null,87798,null,5724,null,16313,null,3380,null,17788,null,2499,null,14167,null,2343,null,3621,null,1036,null,1037608,null,7432,null,0400000US28,Mississippi,28
5751055,null,5478,null,2808058,null,5257,null,758911,null,9016,null,54668,null,3667,null,33050,null,3027,null,21618,null,2161,null,40256,null,2840,null,34416,null,2638,null,5840,null,1198,null,153999,null,4543,null,132802,null,4278,null,21197,null,2441,null,164052,null,4430,null,140565,null,4623,null,23487,null,2486,null,167505,null,4701,null,146878,null,4619,null,20627,null,2171,null,145282,null,6300,null,101866,null,5632,null,43416,null,5529,null,33149,null,2652,null,17458,null,1968,null,15691,null,2080,null,2049147,null,9095,null,2942997,null,4863,null,784347,null,9154,null,46344,null,2721,null,26104,null,2300,null,20240,null,1576,null,41398,null,3411,null,34125,null,3176,null,7273,null,1642,null,149188,null,4656,null,126758,null,4357,null,22430,null,1938,null,154179,null,4172,null,132213,null,4264,null,21966,null,2353,null,158518,null,3706,null,139543,null,4136,null,18975,null,2079,null,189721,null,7733,null,140723,null,5943,null,48998,null,4348,null,44999,null,3431,null,23451,null,2547,null,21548,null,2509,null,2158650,null,8357,null,0400000US29,Missouri,29
937374,null,1846,null,466618,null,2739,null,124829,null,3496,null,7060,null,1234,null,4239,null,931,null,2821,null,787,null,5764,null,1173,null,5415,null,1066,null,349,null,253,null,24695,null,1843,null,22673,null,1882,null,2022,null,718,null,25407,null,1881,null,22842,null,1706,null,2565,null,839,null,27245,null,1623,null,26057,null,1583,null,1188,null,430,null,31064,null,2507,null,28049,null,2519,null,3015,null,1123,null,3594,null,973,null,2357,null,792,null,1237,null,601,null,341789,null,3056,null,470756,null,2727,null,120751,null,3630,null,7675,null,1276,null,3376,null,846,null,4299,null,1088,null,6113,null,1258,null,5230,null,1191,null,883,null,425,null,22826,null,1907,null,20822,null,1781,null,2004,null,635,null,23517,null,1721,null,20895,null,1681,null,2622,null,787,null,25432,null,1658,null,23237,null,1650,null,2195,null,728,null,28624,null,2523,null,25522,null,2640,null,3102,null,999,null,6564,null,1418,null,5334,null,1312,null,1230,null,658,null,350005,null,3307,null,0400000US30,Montana,30
1715308,null,2995,null,849020,null,2620,null,242018,null,4123,null,17772,null,1756,null,9359,null,1353,null,8413,null,1344,null,13407,null,1495,null,11936,null,1376,null,1471,null,518,null,51438,null,2283,null,45273,null,2316,null,6165,null,1079,null,46603,null,2422,null,40681,null,2667,null,5922,null,1105,null,49897,null,2147,null,45437,null,2137,null,4460,null,928,null,54005,null,3012,null,43896,null,3233,null,10109,null,2257,null,8896,null,1681,null,6458,null,1534,null,2438,null,730,null,607002,null,3863,null,866288,null,3258,null,244379,null,4971,null,16985,null,2069,null,8718,null,1437,null,8267,null,1437,null,13194,null,1646,null,11119,null,1489,null,2075,null,793,null,45052,null,2519,null,38778,null,2629,null,6274,null,1225,null,44574,null,2649,null,38439,null,2535,null,6135,null,1111,null,48291,null,2015,null,42545,null,2078,null,5746,null,1242,null,61640,null,3932,null,46420,null,3278,null,15220,null,3657,null,14643,null,1545,null,10244,null,1246,null,4399,null,942,null,621909,null,5239,null,0400000US31,Nebraska,31
2523952,null,4107,null,1284871,null,3798,null,327342,null,6105,null,15534,null,2084,null,10296,null,1842,null,5238,null,1159,null,15886,null,2295,null,14427,null,2238,null,1459,null,543,null,82355,null,4280,null,77969,null,4096,null,4386,null,1078,null,75026,null,3664,null,70813,null,3611,null,4213,null,1126,null,76144,null,4556,null,72882,null,4346,null,3262,null,1161,null,51891,null,4151,null,42094,null,3573,null,9797,null,1920,null,10506,null,1659,null,6441,null,1191,null,4065,null,1047,null,957529,null,4997,null,1239081,null,3706,null,332759,null,7695,null,13934,null,2279,null,7634,null,1646,null,6300,null,1496,null,18961,null,2497,null,17848,null,2349,null,1113,null,665,null,71910,null,3918,null,65655,null,3857,null,6255,null,1545,null,72743,null,4066,null,69451,null,3943,null,3292,null,986,null,69753,null,3394,null,65528,null,3424,null,4225,null,933,null,67148,null,4511,null,53149,null,4162,null,13999,null,2012,null,18310,null,2651,null,12947,null,1983,null,5363,null,1353,null,906322,null,7395,null,0400000US32,Nevada,32
1284528,null,2040,null,633518,null,2017,null,162536,null,3890,null,11088,null,1805,null,3441,null,904,null,7647,null,1433,null,7016,null,1161,null,5167,null,1069,null,1849,null,603,null,32302,null,2252,null,29539,null,2361,null,2763,null,759,null,35213,null,2209,null,32263,null,2356,null,2950,null,785,null,39848,null,1493,null,35326,null,1473,null,4522,null,1065,null,29555,null,2496,null,19152,null,2247,null,10403,null,1647,null,7514,null,1598,null,3262,null,969,null,4252,null,1109,null,470982,null,3864,null,651010,null,2052,null,170716,null,3794,null,10572,null,1154,null,4313,null,1074,null,6259,null,960,null,7471,null,1238,null,5515,null,1017,null,1956,null,687,null,31142,null,2295,null,28131,null,2399,null,3011,null,795,null,30707,null,2121,null,26913,null,2044,null,3794,null,1019,null,37316,null,1732,null,33081,null,1819,null,4235,null,1020,null,42971,null,2775,null,27292,null,2708,null,15679,null,2227,null,10537,null,1622,null,5328,null,1315,null,5209,null,936,null,480294,null,3348,null,0400000US33,New Hampshire,33
8381877,null,7025,null,4099391,null,4930,null,1113704,null,9129,null,93340,null,3611,null,46883,null,2815,null,46457,null,2964,null,58837,null,3490,null,49652,null,3204,null,9185,null,1341,null,226575,null,6276,null,202207,null,6007,null,24368,null,2562,null,236541,null,6049,null,212438,null,6527,null,24103,null,2439,null,253380,null,5275,null,223808,null,5616,null,29572,null,2484,null,198423,null,6353,null,146483,null,6119,null,51940,null,3861,null,46608,null,3722,null,21043,null,2108,null,25565,null,2667,null,2985687,null,8614,null,4282486,null,5870,null,1132184,null,9806,null,88329,null,5101,null,39915,null,3397,null,48414,null,3499,null,59168,null,3738,null,48923,null,3436,null,10245,null,1524,null,216238,null,5330,null,190858,null,5089,null,25380,null,2269,null,219613,null,5255,null,193870,null,5459,null,25743,null,2211,null,238622,null,5610,null,210937,null,5529,null,27685,null,2657,null,245748,null,7301,null,177733,null,6144,null,68015,null,4346,null,64466,null,3762,null,32925,null,2888,null,31541,null,2384,null,3150302,null,8580,null,0400000US34,New Jersey,34
1919855,null,3106,null,944550,null,3617,null,268096,null,6417,null,14849,null,1950,null,10493,null,1673,null,4356,null,1163,null,13785,null,2037,null,13290,null,1958,null,495,null,377,null,58029,null,3160,null,53604,null,3154,null,4425,null,1160,null,53812,null,3190,null,48805,null,3136,null,5007,null,1119,null,60491,null,4092,null,53645,null,4028,null,6846,null,1853,null,55293,null,4177,null,47398,null,3953,null,7895,null,2018,null,11837,null,2067,null,9493,null,1733,null,2344,null,788,null,676454,null,5892,null,975305,null,3846,null,279738,null,5803,null,15536,null,2196,null,11281,null,1933,null,4255,null,959,null,12640,null,1598,null,11668,null,1578,null,972,null,371,null,58954,null,3436,null,54968,null,3351,null,3986,null,1078,null,57026,null,4397,null,51597,null,4134,null,5429,null,1385,null,56886,null,3128,null,52614,null,3388,null,4272,null,1102,null,65672,null,4037,null,58408,null,3928,null,7264,null,1540,null,13024,null,1728,null,9924,null,1515,null,3100,null,922,null,695567,null,5220,null,0400000US35,New Mexico,35
18802603,null,8444,null,9118084,null,7320,null,2476325,null,13864,null,155714,null,5959,null,80703,null,4937,null,75011,null,4058,null,121809,null,5873,null,99414,null,5312,null,22395,null,2881,null,475791,null,8336,null,404861,null,8111,null,70930,null,4404,null,512029,null,9652,null,437778,null,9422,null,74251,null,3966,null,558071,null,9131,null,485702,null,8866,null,72369,null,4412,null,528259,null,11875,null,338866,null,10381,null,189393,null,7278,null,124652,null,6252,null,44547,null,4250,null,80105,null,5487,null,6641759,null,13429,null,9684519,null,7805,null,2564269,null,14854,null,150541,null,6179,null,76339,null,4199,null,74202,null,4744,null,119835,null,5578,null,97679,null,5162,null,22156,null,2663,null,460856,null,8738,null,391418,null,7831,null,69438,null,4451,null,478081,null,8445,null,409073,null,8294,null,69008,null,4215,null,523533,null,7119,null,451121,null,7596,null,72412,null,3861,null,639748,null,10794,null,395412,null,11256,null,244336,null,9213,null,191675,null,6191,null,72385,null,4431,null,119290,null,5212,null,7120250,null,14950,null,0400000US36,New York,36
8991090,null,6460,null,4384012,null,6865,null,1208992,null,11276,null,81382,null,4061,null,39584,null,3163,null,41798,null,2739,null,64371,null,3802,null,57267,null,3565,null,7104,null,1521,null,266934,null,7494,null,244068,null,7404,null,22866,null,2494,null,254856,null,6683,null,228684,null,6536,null,26172,null,2726,null,258629,null,7476,null,236562,null,7598,null,22067,null,2553,null,243179,null,8109,null,197313,null,6925,null,45866,null,5213,null,39641,null,3369,null,23132,null,2472,null,16509,null,2427,null,3175020,null,10601,null,4607078,null,6877,null,1271539,null,12062,null,69722,null,4049,null,33745,null,3278,null,35977,null,2885,null,61785,null,3356,null,53365,null,3361,null,8420,null,1458,null,246168,null,7436,null,220927,null,7366,null,25241,null,3009,null,237494,null,7496,null,212803,null,6933,null,24691,null,2601,null,250433,null,7181,null,228807,null,7216,null,21626,null,2726,null,341316,null,8839,null,275818,null,9132,null,65498,null,8643,null,64621,null,4433,null,45632,null,3748,null,18989,null,2369,null,3335539,null,10697,null,0400000US37,North Carolina,37
619888,null,1596,null,310257,null,2078,null,81129,null,2843,null,3808,null,713,null,2715,null,608,null,1093,null,422,null,4173,null,912,null,3844,null,867,null,329,null,223,null,13561,null,1332,null,12080,null,1400,null,1481,null,493,null,15352,null,1186,null,13971,null,1101,null,1381,null,524,null,15886,null,1224,null,14983,null,1152,null,903,null,371,null,25246,null,2229,null,22664,null,2452,null,2582,null,847,null,3103,null,1022,null,2043,null,782,null,1060,null,526,null,229128,null,2848,null,309631,null,1807,null,80402,null,2841,null,3286,null,636,null,1702,null,557,null,1584,null,437,null,3284,null,647,null,2893,null,600,null,391,null,229,null,14467,null,1452,null,13222,null,1420,null,1245,null,545,null,14300,null,1139,null,12590,null,1139,null,1710,null,578,null,15790,null,1075,null,14688,null,1138,null,1102,null,435,null,24590,null,2272,null,21299,null,1864,null,3291,null,1057,null,4685,null,1149,null,3375,null,946,null,1310,null,617,null,229229,null,2682,null,0400000US38,North Dakota,38
11103982,null,7171,null,5409043,null,6353,null,1471058,null,12882,null,99726,null,4790,null,58547,null,3860,null,41179,null,3398,null,78368,null,4341,null,67693,null,3855,null,10675,null,1560,null,295975,null,6354,null,252147,null,6501,null,43828,null,3169,null,307226,null,7346,null,265867,null,7481,null,41359,null,3574,null,340165,null,5790,null,297824,null,5584,null,42341,null,2982,null,292427,null,8083,null,225698,null,7496,null,66729,null,5749,null,57171,null,3999,null,36452,null,3363,null,20719,null,2146,null,3937985,null,13060,null,5694939,null,5939,null,1539593,null,12007,null,91485,null,4405,null,51353,null,3467,null,40132,null,2991,null,67255,null,4017,null,57873,null,3606,null,9382,null,1823,null,288902,null,6392,null,248946,null,6155,null,39956,null,3614,null,298235,null,6448,null,255464,null,6929,null,42771,null,3272,null,319746,null,5615,null,278567,null,5598,null,41179,null,3088,null,388073,null,8474,null,296632,null,8646,null,91441,null,5517,null,85897,null,4158,null,56994,null,3847,null,28903,null,2787,null,4155346,null,11802,null,0400000US39,Ohio,39
3522232,null,3761,null,1734194,null,5090,null,482801,null,6881,null,31076,null,2426,null,23895,null,2020,null,7181,null,1338,null,30052,null,2516,null,27463,null,2616,null,2589,null,888,null,107605,null,4079,null,98576,null,4012,null,9029,null,1691,null,98312,null,4007,null,88747,null,3959,null,9565,null,1385,null,102866,null,2973,null,94474,null,2996,null,8392,null,1419,null,99018,null,5829,null,83921,null,5124,null,15097,null,2751,null,13872,null,2128,null,8468,null,1655,null,5404,null,1239,null,1251393,null,6761,null,1788038,null,4889,null,484872,null,7083,null,30950,null,2640,null,24140,null,2218,null,6810,null,1176,null,27529,null,2411,null,24475,null,2331,null,3054,null,726,null,95449,null,3948,null,87130,null,3751,null,8319,null,1697,null,95906,null,4175,null,88348,null,4249,null,7558,null,1387,null,95866,null,3361,null,87048,null,3425,null,8818,null,1460,null,118864,null,5661,null,99794,null,5327,null,19070,null,2618,null,20308,null,2934,null,14988,null,2519,null,5320,null,1288,null,1303166,null,7638,null,0400000US40,Oklahoma,40
3679172,null,4235,null,1819178,null,5260,null,467894,null,7049,null,25745,null,2116,null,12171,null,1906,null,13574,null,1562,null,23106,null,2663,null,20347,null,2410,null,2759,null,994,null,96428,null,4168,null,86236,null,4327,null,10192,null,1837,null,99602,null,4051,null,89923,null,4224,null,9679,null,1659,null,100977,null,3200,null,94578,null,3335,null,6399,null,1282,null,103433,null,5230,null,87668,null,5139,null,15765,null,2853,null,18603,null,2420,null,13092,null,1851,null,5511,null,1295,null,1351284,null,7163,null,1859994,null,4195,null,484114,null,8293,null,28623,null,2479,null,11535,null,2016,null,17088,null,1992,null,21754,null,2487,null,18934,null,2539,null,2820,null,810,null,92637,null,3785,null,81130,null,3770,null,11507,null,1727,null,94885,null,4037,null,85775,null,3891,null,9110,null,1548,null,98261,null,3554,null,88767,null,3344,null,9494,null,2088,null,121775,null,6222,null,99203,null,5450,null,22572,null,3371,null,26179,null,2632,null,17654,null,2216,null,8525,null,1396,null,1375880,null,7582,null,0400000US41,Oregon,41
12159552,null,5952,null,5908455,null,6362,null,1516134,null,12378,null,101158,null,4349,null,46656,null,2946,null,54502,null,3237,null,74233,null,3976,null,61192,null,3724,null,13041,null,1735,null,306169,null,6589,null,257819,null,7483,null,48350,null,3529,null,316126,null,7092,null,270989,null,6511,null,45137,null,2760,null,343558,null,5510,null,299170,null,5781,null,44388,null,3590,null,307031,null,8701,null,188969,null,7774,null,118062,null,5917,null,67859,null,4585,null,29717,null,2531,null,38142,null,3496,null,4392321,null,12325,null,6251097,null,5427,null,1596522,null,10123,null,98529,null,4770,null,44316,null,2849,null,54213,null,3378,null,69868,null,4065,null,56124,null,3603,null,13744,null,1791,null,288074,null,6075,null,243446,null,6161,null,44628,null,3218,null,300672,null,5923,null,253205,null,6071,null,47467,null,3027,null,327627,null,5441,null,280887,null,5382,null,46740,null,3162,null,401915,null,8729,null,238003,null,7932,null,163912,null,7735,null,109837,null,5042,null,50071,null,3544,null,59766,null,3940,null,4654575,null,9348,null,0400000US42,Pennsylvania,42
1019915,null,2148,null,495106,null,1685,null,134595,null,3241,null,9073,null,1339,null,4450,null,1095,null,4623,null,1010,null,6717,null,1545,null,5739,null,1379,null,978,null,457,null,22142,null,2100,null,19848,null,2023,null,2294,null,670,null,28180,null,2422,null,25587,null,2346,null,2593,null,882,null,29534,null,1969,null,26385,null,1986,null,3149,null,824,null,32847,null,2237,null,18384,null,1887,null,14463,null,1890,null,6102,null,1247,null,2441,null,718,null,3661,null,956,null,360511,null,3210,null,524809,null,1864,null,140625,null,3728,null,7404,null,1574,null,2290,null,898,null,5114,null,1154,null,5935,null,1034,null,5480,null,975,null,455,null,333,null,21704,null,2098,null,18722,null,2134,null,2982,null,717,null,27770,null,1851,null,23703,null,1877,null,4067,null,998,null,25559,null,1468,null,21544,null,1526,null,4015,null,984,null,44756,null,2974,null,28575,null,3085,null,16181,null,1643,null,7497,null,1315,null,3732,null,928,null,3765,null,865,null,384184,null,3072,null,0400000US44,Rhode Island,44
4373749,null,4657,null,2123699,null,5624,null,566869,null,8887,null,38301,null,2829,null,19935,null,2018,null,18366,null,1867,null,34912,null,3448,null,30147,null,3298,null,4765,null,1117,null,123878,null,4640,null,112890,null,4234,null,10988,null,1900,null,121318,null,4984,null,110606,null,5071,null,10712,null,1405,null,125524,null,4746,null,114140,null,4532,null,11384,null,1527,null,104397,null,5481,null,80066,null,5240,null,24331,null,3570,null,18539,null,2977,null,13284,null,2597,null,5255,null,1407,null,1556830,null,8096,null,2250050,null,5601,null,600600,null,8493,null,32109,null,2567,null,17840,null,2380,null,14269,null,1665,null,35908,null,3002,null,31081,null,3075,null,4827,null,1161,null,114436,null,4796,null,104221,null,4895,null,10215,null,1648,null,113654,null,5286,null,101160,null,5041,null,12494,null,1710,null,121335,null,4299,null,110972,null,4646,null,10363,null,1925,null,153748,null,5759,null,119901,null,5577,null,33847,null,4466,null,29410,null,2768,null,21801,null,2476,null,7609,null,1371,null,1649450,null,6798,null,0400000US45,South Carolina,45
776250,null,1948,null,385834,null,2516,null,105014,null,3600,null,7643,null,1048,null,5010,null,893,null,2633,null,647,null,4688,null,876,null,4322,null,819,null,366,null,252,null,21044,null,1464,null,19155,null,1436,null,1889,null,687,null,21502,null,1505,null,19462,null,1347,null,2040,null,625,null,24531,null,2534,null,23320,null,2536,null,1211,null,468,null,22760,null,2350,null,18664,null,2101,null,4096,null,1548,null,2846,null,984,null,2549,null,971,null,297,null,192,null,280820,null,3972,null,390416,null,2197,null,104400,null,2861,null,6619,null,1199,null,4166,null,1025,null,2453,null,724,null,4230,null,900,null,3900,null,893,null,330,null,213,null,20870,null,1566,null,18660,null,1560,null,2210,null,703,null,20228,null,1493,null,18635,null,1495,null,1593,null,400,null,22345,null,1651,null,20512,null,1540,null,1833,null,607,null,25366,null,2271,null,21229,null,1822,null,4137,null,1380,null,4742,null,974,null,3374,null,724,null,1368,null,532,null,286016,null,2763,null,0400000US46,South Dakota,46
6040868,null,5483,null,2940100,null,5489,null,760146,null,8529,null,45554,null,2741,null,26453,null,2543,null,19101,null,2325,null,41959,null,3183,null,36260,null,2828,null,5699,null,1274,null,161540,null,5199,null,145034,null,4654,null,16506,null,2059,null,172970,null,5149,null,151416,null,5219,null,21554,null,2388,null,176792,null,4501,null,152316,null,4152,null,24476,null,3201,null,131096,null,5956,null,101243,null,6229,null,29853,null,4203,null,30235,null,3040,null,18232,null,2520,null,12003,null,1941,null,2179954,null,8906,null,3100768,null,6127,null,785311,null,9669,null,41452,null,3165,null,23097,null,2755,null,18355,null,2303,null,43230,null,3279,null,37570,null,2917,null,5660,null,1251,null,157905,null,4478,null,140488,null,4445,null,17417,null,2362,null,155859,null,4504,null,136273,null,4572,null,19586,null,2447,null,166008,null,4931,null,143256,null,4953,null,22752,null,2401,null,183261,null,6603,null,136109,null,6676,null,47152,null,4894,null,37596,null,2983,null,24671,null,2614,null,12925,null,1945,null,2315457,null,9141,null,0400000US47,Tennessee,47
23553343,null,12845,null,11739956,null,11350,null,3462505,null,17923,null,239084,null,8209,null,150039,null,7433,null,89045,null,4186,null,214830,null,7263,null,196855,null,7141,null,17975,null,1994,null,786855,null,10309,null,733795,null,11254,null,53060,null,3855,null,757091,null,12939,null,707463,null,13110,null,49628,null,3339,null,737391,null,9571,null,694173,null,9606,null,43218,null,3898,null,613616,null,13164,null,518900,null,12163,null,94716,null,6545,null,113638,null,5641,null,80000,null,4745,null,33638,null,2975,null,8277451,null,19123,null,11813387,null,12368,null,3471927,null,17872,null,230869,null,8778,null,141419,null,7152,null,89450,null,5340,null,200155,null,7931,null,179965,null,7610,null,20190,null,2589,null,740802,null,12966,null,693607,null,12862,null,47195,null,4112,null,720360,null,12550,null,673110,null,12094,null,47250,null,3815,null,691880,null,9534,null,648853,null,9721,null,43027,null,3984,null,739569,null,13334,null,617614,null,14208,null,121955,null,7450,null,148292,null,6746,null,106500,null,5868,null,41792,null,3469,null,8341460,null,17191,null,0400000US48,Texas,48
2618749,null,3820,null,1317080,null,3960,null,475323,null,6954,null,29355,null,2307,null,12869,null,1848,null,16486,null,1524,null,25315,null,2353,null,23386,null,2150,null,1929,null,747,null,100323,null,3440,null,94272,null,3388,null,6051,null,1256,null,92153,null,3530,null,87962,null,3552,null,4191,null,937,null,91320,null,2863,null,87062,null,2828,null,4258,null,981,null,119714,null,5813,null,89044,null,5653,null,30670,null,4016,null,17143,null,2138,null,11103,null,1719,null,6040,null,1011,null,841757,null,6887,null,1301669,null,3673,null,440103,null,5942,null,28272,null,2278,null,12550,null,1715,null,15722,null,1660,null,22397,null,2190,null,20496,null,2181,null,1901,null,588,null,92712,null,3280,null,88502,null,3225,null,4210,null,977,null,88152,null,3253,null,83911,null,3341,null,4241,null,1092,null,82166,null,2832,null,79227,null,2849,null,2939,null,831,null,111883,null,5260,null,73344,null,4587,null,38539,null,4078,null,14521,null,1729,null,10818,null,1444,null,3703,null,849,null,861566,null,6120,null,0400000US49,Utah,49
