B16008_001E,B16008_001EA,B16008_001M,B16008_001MA,B16008_002E,B16008_002EA,B16008_002M,B16008_002MA,B16008_003E,B16008_003EA,B16008_003M,B16008_003MA,B16008_004E,B16008_004EA,B16008_004M,B16008_004MA,B16008_005E,B16008_005EA,B16008_005M,B16008_005MA,B16008_006E,B16008_006EA,B16008_006M,B16008_006MA,B16008_007E,B16008_007EA,B16008_007M,B16008_007MA,B16008_008E,B16008_008EA,B16008_008M,B16008_008MA,B16008_009E,B16008_009EA,B16008_009M,B16008_009MA,B16008_010E,B16008_010EA,B16008_010M,B16008_010MA,B16008_011E,B16008_011EA,B16008_011M,B16008_011MA,B16008_012E,B16008_012EA,B16008_012M,B16008_012MA,B16008_013E,B16008_013EA,B16008_013M,B16008_013MA,B16008_014E,B16008_014EA,B16008_014M,B16008_014MA,B16008_015E,B16008_015EA,B16008_015M,B16008_015MA,B16008_016E,B16008_016EA,B16008_016M,B16008_016MA,B16008_017E,B16008_017EA,B16008_017M,B16008_017MA,B16008_018E,B16008_018EA,B16008_018M,B16008_018MA,B16008_019E,B16008_019EA,B16008_019M,B16008_019MA,B16008_020E,B16008_020EA,B16008_020M,B16008_020MA,B16008_021E,B16008_021EA,B16008_021M,B16008_021MA,B16008_022E,B16008_022EA,B16008_022M,B16008_022MA,B16008_023E,B16008_023EA,B16008_023M,B16008_023MA,B16008_024E,B16008_024EA,B16008_024M,B16008_024MA,B16008_025E,B16008_025EA,B16008_025M,B16008_025MA,B16008_026E,B16008_026EA,B16008_026M,B16008_026MA,B16008_027E,B16008_027EA,B16008_027M,B16008_027MA,B16008_028E,B16008_028EA,B16008_028M,B16008_028MA,B16008_029E,B16008_029EA,B16008_029M,B16008_029MA,B16008_030E,B16008_030EA,B16008_030M,B16008_030MA,B16008_031E,B16008_031EA,B16008_031M,B16008_031MA,B16008_032E,B16008_032EA,B16008_032M,B16008_032MA,B16008_033E,B16008_033EA,B16008_033M,B16008_033MA,B16008_034E,B16008_034EA,B16008_034M,B16008_034MA,B16008_035E,B16008_035EA,B16008_035M,B16008_035MA,B16008_036E,B16008_036EA,B16008_036M,B16008_036MA,B16008_037E,B16008_037EA,B16008_037M,B16008_037MA,B16008_038E,B16008_038EA,B16008_038M,B16008_038MA,B16008_039E,B16008_039EA,B16008_039M,B16008_039MA,B16008_040E,B16008_040EA,B16008_040M,B16008_040MA,B16008_041E,B16008_041EA,B16008_041M,B16008_041MA,GEO_ID,NAME,state
2440771,null,1744,null,1937282,null,11030,null,449936,null,4636,null,327656,null,6782,null,107674,null,5460,null,4595,null,1585,null,8259,null,1689,null,1752,null,909,null,1487346,null,9955,null,1349350,null,10676,null,103705,null,6148,null,16594,null,2146,null,14112,null,1900,null,3585,null,1129,null,503489,null,10980,null,199341,null,8360,null,4131,null,1396,null,678,null,422,null,1558,null,744,null,434,null,433,null,1007,null,543,null,454,null,632,null,195210,null,7894,null,37823,null,4004,null,66675,null,4681,null,20577,null,2845,null,60370,null,3815,null,9765,null,2070,null,304148,null,12746,null,28657,null,4130,null,3072,null,1381,null,18881,null,3154,null,1213,null,857,null,3984,null,1367,null,1507,null,1080,null,275491,null,10871,null,27534,null,4488,null,189023,null,8117,null,16700,null,2917,null,35026,null,3668,null,7208,null,2230,null,0400000US32,Nevada,32
1249886,null,971,null,1182056,null,4844,null,209190,null,1412,null,195708,null,2035,null,7157,null,1038,null,3365,null,921,null,1528,null,748,null,1432,null,1087,null,972866,null,4425,null,933162,null,5427,null,12904,null,1952,null,24537,null,2505,null,1569,null,530,null,694,null,313,null,67830,null,4850,null,35037,null,3316,null,2400,null,767,null,1887,null,740,null,139,null,178,null,193,null,204,null,181,null,191,null,0,null,255,null,32637,null,3020,null,10948,null,1568,null,3705,null,1075,null,11630,null,2253,null,4715,null,1192,null,1639,null,1049,null,32793,null,3270,null,3104,null,1056,null,545,null,438,null,544,null,489,null,905,null,648,null,249,null,298,null,861,null,613,null,29689,null,2977,null,7360,null,1367,null,4604,null,1139,null,11112,null,2810,null,4817,null,1280,null,1796,null,776,null,0400000US33,New Hampshire,33
8152722,null,1373,null,6402841,null,23953,null,1384632,null,6419,null,1073014,null,9938,null,194035,null,6697,null,68172,null,4921,null,34535,null,3252,null,14876,null,3042,null,5018209,null,21427,null,4478263,null,20783,null,362439,null,12147,null,132000,null,6832,null,26098,null,2757,null,19409,null,2598,null,1749881,null,23895,null,878281,null,17604,null,26035,null,3093,null,9409,null,1627,null,5569,null,1699,null,6665,null,1643,null,2584,null,740,null,1808,null,819,null,852246,null,16777,null,174158,null,7289,null,216010,null,9208,null,262292,null,9371,null,151656,null,6233,null,48130,null,4636,null,871600,null,21509,null,80456,null,5327,null,9388,null,2357,null,34432,null,4074,null,18068,null,2348,null,14553,null,2284,null,4015,null,1601,null,791144,null,18710,null,87726,null,6857,null,358271,null,13607,null,194025,null,9730,null,124071,null,6422,null,27051,null,3457,null,0400000US34,New Jersey,34
1859881,null,2560,null,1664969,null,10019,null,346804,null,4614,null,252740,null,6794,null,77481,null,4219,null,823,null,368,null,1573,null,646,null,14187,null,2506,null,1318165,null,9570,null,917392,null,10193,null,302597,null,8030,null,11361,null,2134,null,2689,null,889,null,84126,null,4024,null,194912,null,9768,null,66958,null,4352,null,3219,null,1003,null,2078,null,816,null,802,null,506,null,69,null,95,null,186,null,243,null,84,null,175,null,63739,null,4303,null,11689,null,1882,null,39555,null,3673,null,4964,null,910,null,6786,null,1093,null,745,null,435,null,127954,null,8085,null,14761,null,3096,null,1197,null,842,null,12724,null,2863,null,193,null,164,null,548,null,377,null,99,null,184,null,113193,null,6404,null,8902,null,1926,null,94376,null,6216,null,5874,null,1590,null,3702,null,916,null,339,null,202,null,0400000US35,New Mexico,35
18322949,null,2257,null,14168898,null,35718,null,3002987,null,10568,null,2269312,null,15371,null,414614,null,11439,null,194519,null,8738,null,85344,null,5941,null,39198,null,5174,null,11165911,null,32187,null,9750617,null,30076,null,905617,null,17757,null,377150,null,12840,null,80914,null,5934,null,51613,null,4699,null,4154051,null,35501,null,2173426,null,24487,null,59623,null,5090,null,22821,null,2949,null,12971,null,2033,null,16012,null,2638,null,5421,null,1249,null,2398,null,959,null,2113803,null,24410,null,606796,null,16236,null,450180,null,10626,null,628593,null,15685,null,340309,null,9000,null,87925,null,6463,null,1980625,null,31638,null,141342,null,8514,null,28999,null,3179,null,50808,null,4978,null,29845,null,4345,null,24053,null,3165,null,7637,null,2272,null,1839283,null,28318,null,332706,null,11593,null,745653,null,16382,null,383394,null,15865,null,296282,null,13096,null,81248,null,7370,null,0400000US36,New York,36
8726819,null,3339,null,8068369,null,13802,null,1556404,null,6123,null,1404789,null,7227,null,116348,null,6360,null,14757,null,2428,null,14598,null,2030,null,5912,null,1868,null,6511965,null,12150,null,6331333,null,11924,null,119195,null,6600,null,39490,null,3701,null,14425,null,2624,null,7522,null,1417,null,658450,null,13641,null,202100,null,7938,null,8155,null,1926,null,4859,null,1356,null,1084,null,593,null,1191,null,653,null,472,null,287,null,549,null,479,null,193945,null,7571,null,54966,null,4304,null,41649,null,4231,null,44166,null,3802,null,39703,null,3107,null,13461,null,2935,null,456350,null,12909,null,54984,null,4974,null,6692,null,1837,null,36417,null,4411,null,5341,null,1768,null,5778,null,1457,null,756,null,509,null,401366,null,10888,null,45045,null,4445,null,261477,null,7464,null,41282,null,4600,null,40601,null,3925,null,12961,null,2513,null,0400000US37,North Carolina,37
604295,null,932,null,589255,null,2021,null,97665,null,1146,null,93476,null,1411,null,1511,null,399,null,2342,null,1014,null,268,null,247,null,68,null,122,null,491590,null,1885,null,475031,null,2454,null,5415,null,1054,null,9085,null,1058,null,17,null,29,null,2042,null,633,null,15040,null,2022,null,5471,null,1224,null,475,null,425,null,317,null,386,null,0,null,208,null,0,null,208,null,99,null,169,null,59,null,121,null,4996,null,1157,null,2551,null,692,null,412,null,267,null,945,null,605,null,545,null,333,null,543,null,311,null,9569,null,1759,null,1040,null,512,null,64,null,144,null,0,null,208,null,101,null,120,null,85,null,176,null,790,null,460,null,8529,null,1626,null,2852,null,891,null,950,null,431,null,2014,null,804,null,1190,null,514,null,1523,null,592,null,0400000US38,North Dakota,38
10805366,null,2387,null,10377088,null,11648,null,1941812,null,4555,null,1833267,null,7834,null,48660,null,3016,null,39936,null,4820,null,12349,null,2108,null,7600,null,2005,null,8435276,null,10573,null,8188975,null,12888,null,111033,null,5299,null,108211,null,5599,null,11323,null,1660,null,15734,null,2548,null,428278,null,11546,null,213129,null,8815,null,11378,null,2345,null,7539,null,1875,null,311,null,249,null,1956,null,844,null,939,null,550,null,633,null,546,null,201751,null,8212,null,54724,null,4333,null,16111,null,2247,null,64684,null,4758,null,42540,null,3567,null,23692,null,3731,null,215149,null,9095,null,23710,null,2758,null,3212,null,944,null,6532,null,1329,null,4829,null,1373,null,4948,null,1556,null,4189,null,1559,null,191439,null,7981,null,36301,null,3093,null,45667,null,3814,null,46280,null,4871,null,40291,null,3482,null,22900,null,3362,null,0400000US39,Ohio,39
3415068,null,1881,null,3226697,null,7455,null,634780,null,3552,null,582554,null,4995,null,41431,null,2573,null,4122,null,1156,null,4811,null,1176,null,1862,null,632,null,2591917,null,6277,null,2507029,null,7003,null,54405,null,4012,null,14570,null,2139,null,5491,null,1436,null,10422,null,1693,null,188371,null,7080,null,65424,null,4139,null,2849,null,1442,null,1590,null,1177,null,812,null,488,null,326,null,307,null,121,null,139,null,0,null,251,null,62575,null,3858,null,15498,null,2224,null,20358,null,2728,null,7469,null,1400,null,17311,null,1809,null,1939,null,985,null,122947,null,6525,null,11548,null,2158,null,1722,null,858,null,8126,null,1816,null,616,null,269,null,726,null,461,null,358,null,590,null,111399,null,5725,null,12696,null,1888,null,75122,null,4205,null,7541,null,1417,null,11860,null,1762,null,4180,null,1393,null,0400000US40,Oklahoma,40
3580799,null,1691,null,3216052,null,11596,null,599777,null,4329,null,497525,null,6937,null,72713,null,4707,null,12151,null,2961,null,14394,null,2115,null,2994,null,1293,null,2616275,null,9890,null,2499628,null,10072,null,71658,null,5786,null,25970,null,2851,null,14702,null,2113,null,4317,null,1232,null,364747,null,11562,null,134295,null,5985,null,5742,null,1424,null,2359,null,990,null,1583,null,745,null,474,null,318,null,1326,null,587,null,0,null,275,null,128553,null,5771,null,34115,null,2918,null,26974,null,2820,null,24383,null,3631,null,38972,null,3105,null,4109,null,1321,null,230452,null,11381,null,22433,null,3610,null,2355,null,1025,null,12132,null,2262,null,3556,null,1862,null,2553,null,849,null,1837,null,1249,null,208019,null,9411,null,22088,null,2625,null,126466,null,7567,null,22189,null,3472,null,29914,null,2443,null,7362,null,2691,null,0400000US41,Oregon,41
11860950,null,2180,null,11176486,null,16260,null,1971730,null,5379,null,1788123,null,8745,null,98418,null,4772,null,57185,null,4814,null,21327,null,2348,null,6677,null,2240,null,9204756,null,14639,null,8769576,null,16624,null,243989,null,6872,null,157544,null,6725,null,20244,null,2523,null,13403,null,2251,null,684464,null,16277,null,351832,null,9165,null,22077,null,2865,null,12878,null,1435,null,2688,null,1226,null,3862,null,1848,null,1910,null,794,null,739,null,455,null,329755,null,8666,null,83283,null,4745,null,43045,null,3995,null,109433,null,6933,null,74130,null,3894,null,19864,null,3110,null,332632,null,13795,null,35237,null,3684,null,6867,null,1670,null,8976,null,1566,null,9045,null,2213,null,7614,null,1402,null,2735,null,988,null,297395,null,11918,null,57355,null,4776,null,70702,null,5161,null,83514,null,7996,null,63530,null,5200,null,22294,null,4019,null,0400000US42,Pennsylvania,42
993039,null,888,null,860130,null,7351,null,159523,null,1615,null,127246,null,2595,null,22258,null,1742,null,6237,null,1659,null,2770,null,530,null,1012,null,542,null,700607,null,6969,null,634391,null,6636,null,29789,null,2958,null,31699,null,3089,null,3432,null,1205,null,1296,null,742,null,132909,null,7447,null,63636,null,4056,null,2467,null,861,null,1531,null,724,null,464,null,403,null,392,null,332,null,80,null,111,null,0,null,287,null,61169,null,3842,null,13571,null,1805,null,14745,null,2124,null,23346,null,2898,null,6581,null,1242,null,2926,null,1258,null,69273,null,5948,null,4603,null,1286,null,698,null,368,null,2969,null,1125,null,440,null,324,null,86,null,106,null,410,null,358,null,64670,null,5445,null,5753,null,1201,null,34872,null,3692,null,14232,null,2684,null,7654,null,1470,null,2159,null,904,null,0400000US44,Rhode Island,44
4250118,null,2475,null,4047106,null,7553,null,751451,null,3849,null,708743,null,4466,null,30546,null,2873,null,6781,null,1686,null,3689,null,1232,null,1692,null,944,null,3295655,null,6582,null,3225971,null,6820,null,44826,null,4196,null,19874,null,2054,null,3188,null,1029,null,1796,null,783,null,203012,null,7470,null,68201,null,4280,null,3042,null,1038,null,1686,null,696,null,451,null,517,null,605,null,417,null,300,null,309,null,0,null,289,null,65159,null,3867,null,25656,null,2866,null,10772,null,1965,null,12394,null,1802,null,13737,null,1853,null,2600,null,1019,null,134811,null,7104,null,14797,null,2871,null,922,null,605,null,9506,null,2169,null,672,null,359,null,2256,null,877,null,1441,null,1556,null,120014,null,6075,null,17955,null,2316,null,71679,null,4075,null,13827,null,2359,null,12893,null,2378,null,3660,null,1333,null,0400000US45,South Carolina,45
752710,null,1231,null,731555,null,3173,null,136661,null,1879,null,127596,null,2342,null,3582,null,776,null,2820,null,1008,null,542,null,233,null,2121,null,897,null,594894,null,2293,null,571329,null,3365,null,5856,null,1324,null,9018,null,1543,null,869,null,369,null,7822,null,1358,null,21155,null,3035,null,7938,null,1276,null,694,null,549,null,588,null,507,null,106,null,146,null,0,null,223,null,0,null,223,null,0,null,223,null,7244,null,1256,null,3185,null,945,null,667,null,381,null,901,null,333,null,1664,null,548,null,827,null,684,null,13217,null,2655,null,1901,null,1161,null,415,null,492,null,399,null,269,null,607,null,847,null,148,null,177,null,332,null,395,null,11316,null,1915,null,2062,null,710,null,2819,null,845,null,2600,null,1495,null,1440,null,589,null,2395,null,821,null,0400000US46,South Dakota,46
5873924,null,2822,null,5610637,null,10497,null,1042123,null,4764,null,983654,null,5902,null,37328,null,3973,null,10528,null,2689,null,7939,null,1648,null,2674,null,1200,null,4568514,null,8948,null,4490574,null,9984,null,48902,null,3228,null,19996,null,2322,null,6045,null,1611,null,2997,null,890,null,263287,null,10058,null,92637,null,6275,null,5745,null,1694,null,3075,null,969,null,1702,null,962,null,588,null,505,null,137,null,180,null,243,null,339,null,86892,null,6041,null,22083,null,2384,null,14139,null,2771,null,19687,null,3562,null,22461,null,2769,null,8522,null,2488,null,170650,null,8778,null,20650,null,2894,null,2870,null,932,null,11634,null,2154,null,1463,null,653,null,1894,null,800,null,2789,null,1594,null,150000,null,7194,null,19194,null,2756,null,83669,null,4710,null,14511,null,2377,null,21627,null,2596,null,10999,null,3010,null,0400000US47,Tennessee,47
22716319,null,4163,null,18758301,null,36499,null,4521370,null,13141,null,3082764,null,17305,null,1320584,null,16526,null,39573,null,3807,null,59171,null,4205,null,19278,null,4208,null,14236931,null,33532,null,11510758,null,31636,null,2548635,null,29904,null,109497,null,5386,null,50905,null,4018,null,17136,null,3088,null,3958018,null,36173,null,1269436,null,24567,null,38001,null,4299,null,13378,null,2106,null,13929,null,2589,null,3488,null,1102,null,5422,null,1353,null,1784,null,871,null,1231435,null,23944,null,169184,null,7650,null,649821,null,16029,null,132630,null,9086,null,232466,null,8013,null,47334,null,4563,null,2688582,null,36168,null,263125,null,12039,null,19789,null,3353,null,196033,null,10088,null,18314,null,2826,null,20619,null,3267,null,8370,null,2976,null,2425457,null,31632,null,154235,null,9242,null,1915068,null,30762,null,140138,null,8228,null,169671,null,9038,null,46345,null,5170,null,0400000US48,Texas,48
2513546,null,1600,null,2298170,null,7241,null,579679,null,3474,null,520773,null,5300,null,45343,null,3671,null,5714,null,1710,null,4889,null,1128,null,2960,null,628,null,1718491,null,6599,null,1606571,null,7420,null,67556,null,4462,null,23198,null,2525,null,11513,null,1704,null,9653,null,1762,null,215376,null,7054,null,71912,null,5033,null,2795,null,1154,null,840,null,459,null,759,null,537,null,309,null,265,null,436,null,490,null,451,null,672,null,69117,null,4744,null,20017,null,2732,null,23882,null,2908,null,9415,null,1591,null,14308,null,2065,null,1495,null,908,null,143464,null,6496,null,16407,null,2559,null,1368,null,619,null,11685,null,2228,null,1331,null,498,null,1645,null,901,null,378,null,618,null,127057,null,5885,null,16532,null,2691,null,82251,null,4408,null,9819,null,2565,null,15473,null,2450,null,2982,null,1838,null,0400000US49,Utah,49
589327,null,557,null,569020,null,2187,null,92708,null,910,null,89679,null,1083,null,1204,null,397,null,887,null,463,null,843,null,421,null,95,null,138,null,476312,null,2025,null,464641,null,2517,null,3124,null,771,null,7367,null,1123,null,790,null,495,null,390,null,249,null,20307,null,2221,null,11662,null,1497,null,826,null,357,null,633,null,289,null,0,null,211,null,119,null,199,null,74,null,83,null,0,null,211,null,10836,null,1393,null,4890,null,871,null,163,null,147,null,3759,null,1092,null,1866,null,488,null,158,null,198,null,8645,null,1714,null,635,null,622,null,276,null,291,null,0,null,211,null,221,null,260,null,138,null,172,null,0,null,211,null,8010,null,1390,null,3115,null,764,null,511,null,336,null,2954,null,884,null,1297,null,430,null,133,null,120,null,0400000US50,Vermont,50
7357344,null,3691,null,6557691,null,15336,null,1260972,null,5975,null,1131817,null,8200,null,77459,null,5166,null,22185,null,2572,null,22729,null,2645,null,6782,null,1986,null,5296719,null,12659,null,5099324,null,12735,null,112118,null,6642,null,55110,null,3895,null,22013,null,2875,null,8154,null,1444,null,799653,null,14862,null,363743,null,11229,null,13696,null,1723,null,6625,null,1080,null,1237,null,547,null,2955,null,1050,null,2098,null,682,null,781,null,508,null,350047,null,10891,null,72540,null,4393,null,64405,null,4664,null,79104,null,5892,null,106566,null,4982,null,27432,null,3740,null,435910,null,15329,null,44934,null,5102,null,6075,null,1756,null,19386,null,3058,null,7661,null,1792,null,8671,null,1716,null,3141,null,1419,null,390976,null,12391,null,49576,null,5170,null,168554,null,7450,null,67010,null,5559,null,76331,null,5126,null,29505,null,4131,null,0400000US51,Virginia,51
6213872,null,1536,null,5410193,null,15133,null,1059324,null,5979,null,886852,null,8736,null,105590,null,5109,null,28535,null,3803,null,30760,null,2863,null,7587,null,1934,null,4350869,null,12336,null,4120365,null,14091,null,126634,null,5846,null,50707,null,3969,null,44903,null,3446,null,8260,null,1962,null,803679,null,14759,null,361052,null,10143,null,15311,null,2020,null,6692,null,1284,null,943,null,638,null,4873,null,1333,null,2179,null,710,null,624,null,483,null,345741,null,9687,null,81223,null,4121,null,45431,null,4131,null,69391,null,5761,null,131079,null,5923,null,18617,null,2655,null,442627,null,13971,null,46229,null,4933,null,5674,null,1363,null,17195,null,2931,null,10601,null,3203,null,9850,null,2123,null,2909,null,1551,null,396398,null,11294,null,58659,null,4280,null,163058,null,6729,null,68835,null,6810,null,90181,null,5535,null,15665,null,3233,null,0400000US53,Washington,53
1712657,null,1657,null,1690065,null,2465,null,275580,null,2156,null,269839,null,2271,null,3435,null,1028,null,1246,null,505,null,497,null,260,null,563,null,572,null,1414485,null,2805,null,1397558,null,3586,null,9192,null,1629,null,6089,null,1178,null,673,null,406,null,973,null,503,null,22592,null,2306,null,10580,null,1393,null,857,null,488,null,711,null,507,null,0,null,269,null,146,null,207,null,0,null,269,null,0,null,269,null,9723,null,1339,null,2950,null,874,null,1159,null,546,null,2374,null,785,null,2632,null,872,null,608,null,512,null,12012,null,2091,null,1215,null,730,null,411,null,544,null,188,null,247,null,301,null,317,null,174,null,222,null,141,null,187,null,10797,null,1747,null,2540,null,954,null,1771,null,790,null,2075,null,733,null,2607,null,898,null,1804,null,826,null,0400000US54,West Virginia,54
5294278,null,1795,null,5041611,null,8805,null,923547,null,3014,null,839778,null,4874,null,48499,null,3107,null,16945,null,2407,null,15182,null,2200,null,3143,null,1199,null,4118064,null,8202,null,3969336,null,9276,null,78779,null,5234,null,52216,null,2945,null,11510,null,1843,null,6223,null,1123,null,252667,null,8557,null,107813,null,6065,null,6357,null,1097,null,4693,null,937,null,429,null,307,null,318,null,241,null,716,null,507,null,201,null,194,null,101456,null,5785,null,26975,null,2423,null,17612,null,2340,null,25127,null,3430,null,28272,null,2526,null,3470,null,1412,null,144854,null,7009,null,15768,null,2370,null,1221,null,620,null,9681,null,1810,null,1815,null,1029,null,1934,null,812,null,1117,null,719,null,129086,null,6153,null,13583,null,2177,null,71324,null,4884,null,17660,null,2610,null,22071,null,2454,null,4448,null,1521,null,0400000US55,Wisconsin,55
505143,null,1228,null,488035,null,2688,null,89117,null,1849,null,85698,null,2206,null,2295,null,786,null,600,null,432,null,161,null,295,null,363,null,338,null,398918,null,2193,null,381540,null,2567,null,11183,null,1852,null,3996,null,1115,null,103,null,105,null,2096,null,818,null,17108,null,2135,null,6185,null,1350,null,49,null,80,null,49,null,80,null,0,null,265,null,0,null,265,null,0,null,265,null,0,null,265,null,6136,null,1356,null,2323,null,866,null,2316,null,846,null,1091,null,580,null,329,null,244,null,77,null,122,null,10923,null,2069,null,1408,null,591,null,121,null,158,null,1099,null,557,null,147,null,143,null,41,null,77,null,0,null,265,null,9515,null,1988,null,1104,null,513,null,6020,null,1914,null,806,null,549,null,1343,null,706,null,242,null,200,null,0400000US56,Wyoming,56
3733631,null,1205,null,3625733,null,7314,null,725884,null,1572,null,25220,null,3069,null,700370,null,3612,null,223,null,234,null,0,null,289,null,71,null,117,null,2899849,null,6666,null,141894,null,8375,null,2756422,null,11764,null,1363,null,557,null,170,null,148,null,0,null,289,null,107898,null,7138,null,41604,null,3268,null,490,null,376,null,0,null,289,null,490,null,376,null,0,null,289,null,0,null,289,null,0,null,289,null,41114,null,3276,null,978,null,421,null,39480,null,3262,null,451,null,219,null,39,null,66,null,166,null,141,null,66294,null,5847,null,3817,null,1146,null,254,null,223,null,3330,null,1110,null,109,null,182,null,124,null,203,null,0,null,289,null,62477,null,5385,null,2441,null,801,null,58762,null,5517,null,683,null,417,null,591,null,786,null,0,null,289,null,0400000US72,Puerto Rico,72
