C08128_001E,C08128_001EA,C08128_001M,C08128_001MA,C08128_002E,C08128_002EA,C08128_002M,C08128_002MA,C08128_003E,C08128_003EA,C08128_003M,C08128_003MA,C08128_004E,C08128_004EA,C08128_004M,C08128_004MA,C08128_005E,C08128_005EA,C08128_005M,C08128_005MA,C08128_006E,C08128_006EA,C08128_006M,C08128_006MA,C08128_007E,C08128_007EA,C08128_007M,C08128_007MA,C08128_008E,C08128_008EA,C08128_008M,C08128_008MA,C08128_009E,C08128_009EA,C08128_009M,C08128_009MA,C08128_010E,C08128_010EA,C08128_010M,C08128_010MA,C08128_011E,C08128_011EA,C08128_011M,C08128_011MA,C08128_012E,C08128_012EA,C08128_012M,C08128_012MA,C08128_013E,C08128_013EA,C08128_013M,C08128_013MA,C08128_014E,C08128_014EA,C08128_014M,C08128_014MA,C08128_015E,C08128_015EA,C08128_015M,C08128_015MA,C08128_016E,C08128_016EA,C08128_016M,C08128_016MA,C08128_017E,C08128_017EA,C08128_017M,C08128_017MA,C08128_018E,C08128_018EA,C08128_018M,C08128_018MA,C08128_019E,C08128_019EA,C08128_019M,C08128_019MA,C08128_020E,C08128_020EA,C08128_020M,C08128_020MA,C08128_021E,C08128_021EA,C08128_021M,C08128_021MA,C08128_022E,C08128_022EA,C08128_022M,C08128_022MA,C08128_023E,C08128_023EA,C08128_023M,C08128_023MA,C08128_024E,C08128_024EA,C08128_024M,C08128_024MA,C08128_025E,C08128_025EA,C08128_025M,C08128_025MA,C08128_026E,C08128_026EA,C08128_026M,C08128_026MA,C08128_027E,C08128_027EA,C08128_027M,C08128_027MA,C08128_028E,C08128_028EA,C08128_028M,C08128_028MA,C08128_029E,C08128_029EA,C08128_029M,C08128_029MA,C08128_030E,C08128_030EA,C08128_030M,C08128_030MA,GEO_ID,NAME,state
1961234,null,14358,null,1500104,null,15560,null,347618,null,10754,null,110599,null,5425,null,2913,null,1518,null,1608998,null,15718,null,1245479,null,16210,null,291703,null,9449,null,70056,null,4367,null,1760,null,1299,null,197051,null,8456,null,153717,null,7377,null,29572,null,2643,null,13483,null,2265,null,279,null,287,null,12386,null,2229,null,10159,null,1948,null,2074,null,980,null,153,null,183,null,0,null,289,null,66671,null,4450,null,48289,null,4028,null,12180,null,1864,null,6058,null,1416,null,144,null,176,null,76128,null,5145,null,42460,null,3961,null,12089,null,1783,null,20849,null,2608,null,730,null,421,null,0400000US45,South Carolina,45
412997,null,5384,null,307850,null,5371,null,66795,null,3269,null,36820,null,2570,null,1532,null,614,null,319424,null,6217,null,249078,null,6491,null,52556,null,3106,null,17470,null,1941,null,320,null,200,null,42132,null,3785,null,32294,null,3562,null,7934,null,1179,null,1796,null,525,null,108,null,114,null,1897,null,668,null,1488,null,595,null,409,null,290,null,0,null,223,null,0,null,223,null,24963,null,2326,null,15835,null,2145,null,5051,null,1074,null,3684,null,845,null,393,null,289,null,24581,null,2331,null,9155,null,1514,null,845,null,406,null,13870,null,1447,null,711,null,361,null,0400000US46,South Dakota,46
2720140,null,15757,null,2118895,null,16629,null,404578,null,10217,null,193512,null,6928,null,3155,null,828,null,2269814,null,17796,null,1792375,null,17582,null,349805,null,9489,null,125358,null,6389,null,2276,null,753,null,267631,null,9432,null,207460,null,8643,null,38396,null,3076,null,21372,null,2966,null,403,null,278,null,22944,null,2873,null,19022,null,2597,null,2997,null,901,null,925,null,645,null,0,null,283,null,67818,null,5052,null,50796,null,4615,null,9506,null,1744,null,7501,null,1450,null,15,null,27,null,91933,null,5126,null,49242,null,3453,null,3874,null,1131,null,38356,null,3457,null,461,null,301,null,0400000US47,Tennessee,47
11074127,null,32720,null,8633087,null,34250,null,1651872,null,21321,null,772834,null,17891,null,16334,null,2126,null,8812987,null,36397,null,6951591,null,34183,null,1378671,null,19918,null,473899,null,13577,null,8826,null,1545,null,1259544,null,22118,null,977840,null,19129,null,171335,null,7560,null,107476,null,7402,null,2893,null,937,null,176212,null,8446,null,142866,null,7554,null,25662,null,2976,null,7220,null,1594,null,464,null,426,null,407884,null,12711,null,318795,null,11729,null,53151,null,4303,null,34723,null,3694,null,1215,null,605,null,417500,null,11759,null,241995,null,8594,null,23053,null,3142,null,149516,null,7862,null,2936,null,928,null,0400000US48,Texas,48
1258095,null,8884,null,987048,null,9269,null,206824,null,6912,null,62421,null,3606,null,1802,null,647,null,957709,null,10667,null,761197,null,11126,null,166659,null,6041,null,29029,null,2412,null,824,null,391,null,146878,null,6495,null,117814,null,6305,null,21692,null,2268,null,7005,null,1466,null,367,null,311,null,30266,null,3577,null,24126,null,3108,null,5803,null,1549,null,337,null,269,null,0,null,265,null,62294,null,4507,null,48164,null,4076,null,10595,null,1857,null,3535,null,871,null,0,null,265,null,60948,null,4554,null,35747,null,3683,null,2075,null,753,null,22515,null,2461,null,611,null,417,null,0400000US49,Utah,49
316524,null,4662,null,237464,null,5315,null,45800,null,2836,null,32576,null,2459,null,684,null,245,null,236756,null,4996,null,183338,null,5461,null,35906,null,2300,null,17237,null,1780,null,275,null,147,null,31629,null,2982,null,24261,null,2572,null,4095,null,1009,null,3212,null,818,null,61,null,108,null,2759,null,875,null,2163,null,711,null,486,null,329,null,110,null,145,null,0,null,211,null,22460,null,2347,null,16058,null,1878,null,4199,null,902,null,2021,null,546,null,182,null,157,null,22920,null,1892,null,11644,null,1437,null,1114,null,379,null,9996,null,1244,null,166,null,133,null,0400000US50,Vermont,50
3822714,null,17210,null,2769959,null,21058,null,869114,null,15705,null,178921,null,5802,null,4720,null,1234,null,2962941,null,19061,null,2187625,null,19834,null,670765,null,13182,null,102218,null,5056,null,2333,null,866,null,396824,null,10453,null,287028,null,9272,null,89046,null,5410,null,19799,null,2247,null,951,null,644,null,168359,null,8575,null,103795,null,6609,null,62120,null,4443,null,2444,null,649,null,0,null,287,null,137416,null,7073,null,97772,null,5690,null,31962,null,4184,null,7303,null,1540,null,379,null,299,null,157174,null,8291,null,93739,null,5737,null,15221,null,3843,null,47157,null,3675,null,1057,null,544,null,0400000US51,Virginia,51
3093139,null,17921,null,2340820,null,18307,null,548324,null,11483,null,200846,null,8275,null,3149,null,719,null,2229703,null,20003,null,1724942,null,18232,null,389906,null,9929,null,113660,null,6180,null,1195,null,468,null,350836,null,12104,null,265889,null,9862,null,66530,null,4947,null,17940,null,2414,null,477,null,334,null,181767,null,7981,null,140014,null,7382,null,38807,null,3369,null,2946,null,868,null,0,null,273,null,168220,null,7229,null,118694,null,5683,null,37988,null,3794,null,11146,null,1873,null,392,null,294,null,162613,null,8251,null,91281,null,6008,null,15093,null,2418,null,55154,null,3482,null,1085,null,605,null,0400000US53,Washington,53
744918,null,8399,null,564952,null,9502,null,138705,null,5454,null,40349,null,3568,null,912,null,417,null,608302,null,10629,null,466369,null,10696,null,115932,null,4893,null,25784,null,2821,null,217,null,147,null,76548,null,4424,null,59239,null,4101,null,13485,null,1771,null,3555,null,954,null,269,null,248,null,6396,null,1427,null,4673,null,1272,null,1520,null,651,null,203,null,163,null,0,null,269,null,28170,null,2881,null,19688,null,2680,null,5491,null,1267,null,2918,null,796,null,73,null,145,null,25502,null,2156,null,14983,null,1815,null,2277,null,750,null,7889,null,1380,null,353,null,304,null,0400000US54,West Virginia,54
2815316,null,14056,null,2306324,null,14294,null,353827,null,7988,null,151269,null,4789,null,3896,null,785,null,2247979,null,12418,null,1887766,null,12132,null,277171,null,6042,null,81167,null,3579,null,1875,null,495,null,258073,null,8207,null,212713,null,7343,null,33457,null,2982,null,11547,null,1573,null,356,null,249,null,53377,null,4143,null,39529,null,4260,null,12903,null,1962,null,945,null,487,null,0,null,216,null,140886,null,6186,null,103560,null,5280,null,25713,null,2613,null,11115,null,1372,null,498,null,223,null,115001,null,4558,null,62756,null,3471,null,4583,null,774,null,46495,null,2858,null,1167,null,410,null,0400000US55,Wisconsin,55
277047,null,4160,null,196893,null,4617,null,57601,null,3195,null,21676,null,2361,null,877,null,494,null,213983,null,4896,null,155326,null,4798,null,46380,null,3226,null,11943,null,1899,null,334,null,295,null,30076,null,2906,null,22460,null,2569,null,5928,null,1214,null,1688,null,652,null,0,null,265,null,3901,null,1058,null,3481,null,1047,null,420,null,290,null,0,null,265,null,0,null,265,null,14620,null,1889,null,9309,null,1653,null,3794,null,720,null,1170,null,549,null,347,null,341,null,14467,null,2262,null,6317,null,1508,null,1079,null,459,null,6875,null,1590,null,196,null,199,null,0400000US56,Wyoming,56
1156827,null,11194,null,767351,null,11333,null,290358,null,7606,null,97594,null,4972,null,1524,null,648,null,901252,null,11519,null,607981,null,10811,null,233760,null,6754,null,58752,null,3105,null,759,null,435,null,119264,null,6174,null,76188,null,4858,null,32316,null,3159,null,10410,null,1566,null,350,null,330,null,35804,null,3060,null,23741,null,2485,null,8561,null,1473,null,3502,null,1033,null,0,null,289,null,74521,null,4779,null,48206,null,3777,null,13982,null,2357,null,12123,null,2417,null,210,null,212,null,25986,null,3169,null,11235,null,2336,null,1739,null,543,null,12807,null,2009,null,205,null,253,null,0400000US72,Puerto Rico,72
