C25121_001E,C25121_001EA,C25121_001M,C25121_001MA,C25121_002E,C25121_002EA,C25121_002M,C25121_002MA,C25121_003E,C25121_003EA,C25121_003M,C25121_003MA,C25121_004E,C25121_004EA,C25121_004M,C25121_004MA,C25121_005E,C25121_005EA,C25121_005M,C25121_005MA,C25121_006E,C25121_006EA,C25121_006M,C25121_006MA,C25121_007E,C25121_007EA,C25121_007M,C25121_007MA,C25121_008E,C25121_008EA,C25121_008M,C25121_008MA,C25121_009E,C25121_009EA,C25121_009M,C25121_009MA,C25121_010E,C25121_010EA,C25121_010M,C25121_010MA,C25121_011E,C25121_011EA,C25121_011M,C25121_011MA,C25121_012E,C25121_012EA,C25121_012M,C25121_012MA,C25121_013E,C25121_013EA,C25121_013M,C25121_013MA,C25121_014E,C25121_014EA,C25121_014M,C25121_014MA,C25121_015E,C25121_015EA,C25121_015M,C25121_015MA,C25121_016E,C25121_016EA,C25121_016M,C25121_016MA,C25121_017E,C25121_017EA,C25121_017M,C25121_017MA,C25121_018E,C25121_018EA,C25121_018M,C25121_018MA,C25121_019E,C25121_019EA,C25121_019M,C25121_019MA,C25121_020E,C25121_020EA,C25121_020M,C25121_020MA,C25121_021E,C25121_021EA,C25121_021M,C25121_021MA,C25121_022E,C25121_022EA,C25121_022M,C25121_022MA,C25121_023E,C25121_023EA,C25121_023M,C25121_023MA,C25121_024E,C25121_024EA,C25121_024M,C25121_024MA,C25121_025E,C25121_025EA,C25121_025M,C25121_025MA,C25121_026E,C25121_026EA,C25121_026M,C25121_026MA,C25121_027E,C25121_027EA,C25121_027M,C25121_027MA,C25121_028E,C25121_028EA,C25121_028M,C25121_028MA,C25121_029E,C25121_029EA,C25121_029M,C25121_029MA,C25121_030E,C25121_030EA,C25121_030M,C25121_030MA,C25121_031E,C25121_031EA,C25121_031M,C25121_031MA,GEO_ID,NAME,state
936919,null,9031,null,31472,null,2948,null,8591,null,1520,null,2549,null,656,null,7469,null,1338,null,12863,null,1841,null,70564,null,3801,null,15572,null,1898,null,6253,null,1152,null,17217,null,1762,null,31522,null,2793,null,125752,null,5681,null,18255,null,1942,null,7559,null,1254,null,35810,null,2874,null,64128,null,4128,null,128838,null,4872,null,11478,null,1682,null,6211,null,1333,null,34549,null,2161,null,76600,null,3698,null,208894,null,6094,null,10229,null,1449,null,5746,null,1109,null,52484,null,2960,null,140435,null,4833,null,371399,null,7287,null,4856,null,842,null,3819,null,913,null,44746,null,3017,null,317978,null,6849,null,0400000US41,Oregon,41
3467285,null,17499,null,119303,null,4528,null,36979,null,2585,null,26235,null,2036,null,32111,null,2530,null,23978,null,2151,null,275858,null,6162,null,82797,null,4134,null,66970,null,3259,null,78262,null,3405,null,47829,null,2406,null,498215,null,8869,null,107754,null,4170,null,117292,null,4304,null,172328,null,5251,null,100841,null,4328,null,492150,null,8847,null,74811,null,3306,null,110963,null,4316,null,186982,null,6001,null,119394,null,4207,null,727523,null,11195,null,70551,null,3806,null,131805,null,4576,null,296434,null,7572,null,228733,null,7115,null,1354236,null,14476,null,43700,null,2892,null,94428,null,4380,null,383897,null,8397,null,832211,null,11249,null,0400000US42,Pennsylvania,42
257680,null,4568,null,6005,null,1125,null,501,null,274,null,569,null,405,null,2533,null,780,null,2402,null,636,null,15138,null,1767,null,884,null,508,null,450,null,290,null,4817,null,1013,null,8987,null,1322,null,29555,null,2941,null,1065,null,472,null,723,null,319,null,7998,null,1375,null,19769,null,2409,null,31614,null,2452,null,1418,null,660,null,944,null,393,null,8063,null,1128,null,21189,null,2082,null,49308,null,3106,null,768,null,338,null,740,null,417,null,11041,null,1618,null,36759,null,2738,null,126060,null,4060,null,1577,null,598,null,808,null,523,null,14991,null,1652,null,108684,null,4214,null,0400000US44,Rhode Island,44
1213577,null,11626,null,70706,null,4540,null,28716,null,2762,null,14329,null,2249,null,16821,null,2164,null,10840,null,1722,null,129538,null,5482,null,50938,null,3138,null,32444,null,3074,null,30991,null,2724,null,15165,null,1871,null,196833,null,6914,null,57044,null,4091,null,45289,null,3384,null,65836,null,3912,null,28664,null,2895,null,183672,null,6943,null,32959,null,2475,null,39843,null,3056,null,71617,null,4403,null,39253,null,3238,null,252974,null,7398,null,32332,null,2723,null,44805,null,3608,null,109004,null,4923,null,66833,null,3854,null,379854,null,8411,null,15646,null,1931,null,32899,null,2678,null,125376,null,5645,null,205933,null,6498,null,0400000US45,South Carolina,45
215033,null,3921,null,7577,null,1136,null,4112,null,805,null,1052,null,440,null,1586,null,547,null,827,null,353,null,16141,null,1575,null,7493,null,1008,null,4031,null,805,null,3363,null,906,null,1254,null,430,null,31256,null,2196,null,11601,null,1133,null,7262,null,1117,null,9725,null,1244,null,2668,null,722,null,37554,null,2536,null,8868,null,1089,null,9297,null,1363,null,15075,null,1850,null,4314,null,830,null,52932,null,2639,null,7923,null,977,null,8920,null,1194,null,26500,null,1934,null,9589,null,1230,null,69573,null,2895,null,5308,null,956,null,6747,null,979,null,27229,null,1988,null,30289,null,1963,null,0400000US46,South Dakota,46
1692157,null,14484,null,88450,null,4527,null,34887,null,2927,null,19673,null,1959,null,23423,null,2719,null,10467,null,1414,null,172455,null,7078,null,57631,null,3795,null,49676,null,3687,null,48057,null,3964,null,17091,null,1988,null,278474,null,7366,null,62085,null,4387,null,80482,null,4232,null,101774,null,3982,null,34133,null,2793,null,267488,null,7674,null,36723,null,2988,null,67152,null,3613,null,117920,null,5614,null,45693,null,3010,null,359085,null,9184,null,27916,null,2392,null,66273,null,3762,null,180339,null,6490,null,84557,null,4020,null,526205,null,8476,null,18056,null,1901,null,40262,null,2677,null,190301,null,6469,null,277586,null,6982,null,0400000US47,Tennessee,47
5430700,null,23806,null,233541,null,7355,null,100507,null,5061,null,57094,null,3433,null,51180,null,4122,null,24760,null,2680,null,434691,null,10177,null,178906,null,6073,null,126343,null,6650,null,96557,null,5283,null,32885,null,2881,null,745957,null,12520,null,228992,null,7348,null,224060,null,6748,null,220366,null,7796,null,72539,null,4318,null,735562,null,12761,null,156179,null,5173,null,214596,null,6502,null,278124,null,8626,null,86663,null,4194,null,1057092,null,15737,null,136873,null,5252,null,260788,null,7562,null,492066,null,9373,null,167365,null,5930,null,2223857,null,15989,null,102106,null,4476,null,237091,null,8109,null,923259,null,12003,null,961401,null,13795,null,0400000US48,Texas,48
617106,null,7080,null,16480,null,1854,null,2506,null,740,null,1101,null,448,null,5262,null,1036,null,7611,null,1304,null,30707,null,2435,null,5014,null,941,null,3303,null,760,null,11747,null,1373,null,10643,null,1528,null,69259,null,3907,null,6058,null,970,null,5579,null,987,null,28532,null,2528,null,29090,null,2508,null,89912,null,4565,null,5038,null,1101,null,4226,null,641,null,41884,null,3430,null,38764,null,2686,null,152274,null,5181,null,4637,null,1106,null,3677,null,838,null,64159,null,3468,null,79801,null,4198,null,258474,null,5863,null,3089,null,661,null,2254,null,704,null,52328,null,2903,null,200803,null,5290,null,0400000US49,Utah,49
179447,null,3107,null,6168,null,980,null,1341,null,574,null,768,null,220,null,1617,null,510,null,2442,null,522,null,12729,null,1309,null,2483,null,493,null,1727,null,573,null,4871,null,751,null,3648,null,681,null,23208,null,1878,null,2634,null,531,null,2837,null,704,null,9458,null,1229,null,8279,null,1053,null,25221,null,1807,null,1639,null,470,null,2381,null,498,null,10120,null,1149,null,11081,null,1134,null,41662,null,2306,null,2157,null,508,null,1847,null,457,null,16020,null,1618,null,21638,null,1883,null,70459,null,2804,null,1273,null,465,null,1053,null,395,null,14457,null,1572,null,53676,null,2629,null,0400000US50,Vermont,50
2024529,null,15173,null,65628,null,4625,null,17470,null,2259,null,8953,null,1499,null,16792,null,2206,null,22413,null,2591,null,125983,null,5332,null,31393,null,2733,null,21454,null,2280,null,38455,null,3045,null,34681,null,2708,null,213301,null,7083,null,37198,null,2963,null,28381,null,2548,null,75535,null,4503,null,72187,null,3229,null,244050,null,7105,null,23001,null,2140,null,26531,null,2566,null,92684,null,5368,null,101834,null,4649,null,382285,null,10243,null,18763,null,1911,null,23490,null,2457,null,126008,null,6020,null,214024,null,7050,null,993282,null,11682,null,13269,null,1750,null,17626,null,1837,null,128888,null,4863,null,833499,null,10495,null,0400000US51,Virginia,51
1645662,null,12603,null,47924,null,3179,null,6815,null,990,null,3378,null,810,null,11663,null,1725,null,26068,null,2402,null,90024,null,3980,null,16586,null,2212,null,7784,null,1271,null,24308,null,1937,null,41346,null,2696,null,175140,null,5780,null,20839,null,1996,null,12841,null,1793,null,48595,null,3166,null,92865,null,4607,null,204481,null,6202,null,14547,null,1776,null,10133,null,1335,null,62007,null,3580,null,117794,null,4659,null,339557,null,8457,null,13205,null,1479,null,11874,null,1762,null,79112,null,3687,null,235366,null,7664,null,788536,null,10092,null,11560,null,1560,null,6910,null,1239,null,76741,null,3634,null,693325,null,9850,null,0400000US53,Washington,53
551063,null,6864,null,31993,null,2984,null,19841,null,2294,null,5706,null,1108,null,4276,null,854,null,2170,null,743,null,78737,null,3713,null,38772,null,2905,null,19892,null,2063,null,14410,null,1894,null,5663,null,1179,null,102315,null,3942,null,39329,null,3500,null,28346,null,2193,null,25938,null,2425,null,8702,null,1268,null,92398,null,4062,null,25963,null,2232,null,27949,null,2291,null,28774,null,2599,null,9712,null,1680,null,109570,null,4727,null,20298,null,1961,null,31587,null,2346,null,41926,null,3169,null,15759,null,1665,null,136050,null,4976,null,13012,null,1775,null,20644,null,2276,null,55165,null,3497,null,47229,null,2685,null,0400000US54,West Virginia,54
1567336,null,10758,null,42909,null,2468,null,9219,null,1037,null,7886,null,967,null,16512,null,1670,null,9292,null,991,null,104996,null,4130,null,20265,null,1751,null,21413,null,1834,null,44688,null,2567,null,18630,null,1710,null,205650,null,4718,null,24674,null,1634,null,41615,null,2670,null,93947,null,3586,null,45414,null,2242,null,235994,null,5647,null,20294,null,1920,null,40437,null,2652,null,118286,null,4221,null,56977,null,2998,null,363403,null,7444,null,17127,null,1765,null,39905,null,2376,null,192335,null,5360,null,114036,null,4303,null,614384,null,7652,null,10502,null,1325,null,24228,null,1842,null,215432,null,5505,null,364222,null,5381,null,0400000US55,Wisconsin,55
151460,null,3613,null,4286,null,1004,null,1326,null,594,null,711,null,389,null,1053,null,461,null,1196,null,560,null,10219,null,1495,null,3160,null,968,null,1800,null,619,null,2697,null,628,null,2562,null,796,null,19690,null,2137,null,4298,null,1151,null,2894,null,779,null,7524,null,1424,null,4974,null,1001,null,23190,null,2525,null,3548,null,908,null,2510,null,705,null,9202,null,1528,null,7930,null,1469,null,33742,null,2802,null,4753,null,1059,null,2283,null,761,null,14221,null,1686,null,12485,null,1676,null,60333,null,3024,null,2901,null,721,null,1298,null,491,null,18605,null,1716,null,37529,null,2652,null,0400000US56,Wyoming,56
844860,null,7873,null,193192,null,5199,null,48482,null,2813,null,57784,null,3100,null,69667,null,3116,null,17259,null,1490,null,192841,null,5896,null,31595,null,2364,null,60694,null,3479,null,81512,null,3707,null,19040,null,1896,null,183904,null,5991,null,17404,null,1611,null,48234,null,2633,null,94642,null,4095,null,23624,null,1656,null,114428,null,4123,null,6586,null,940,null,24871,null,2013,null,64962,null,3204,null,18009,null,1882,null,87699,null,3764,null,2819,null,692,null,12721,null,1755,null,50215,null,3092,null,21944,null,1820,null,72796,null,3589,null,1000,null,322,null,4932,null,1214,null,26055,null,1979,null,40809,null,2605,null,0400000US72,Puerto Rico,72
