C14003_001E,C14003_001EA,C14003_001M,C14003_001MA,C14003_002E,C14003_002EA,C14003_002M,C14003_002MA,C14003_003E,C14003_003EA,C14003_003M,C14003_003MA,C14003_004E,C14003_004EA,C14003_004M,C14003_004MA,C14003_005E,C14003_005EA,C14003_005M,C14003_005MA,C14003_006E,C14003_006EA,C14003_006M,C14003_006MA,C14003_007E,C14003_007EA,C14003_007M,C14003_007MA,C14003_008E,C14003_008EA,C14003_008M,C14003_008MA,C14003_009E,C14003_009EA,C14003_009M,C14003_009MA,C14003_010E,C14003_010EA,C14003_010M,C14003_010MA,C14003_011E,C14003_011EA,C14003_011M,C14003_011MA,C14003_012E,C14003_012EA,C14003_012M,C14003_012MA,C14003_013E,C14003_013EA,C14003_013M,C14003_013MA,C14003_014E,C14003_014EA,C14003_014M,C14003_014MA,C14003_015E,C14003_015EA,C14003_015M,C14003_015MA,C14003_016E,C14003_016EA,C14003_016M,C14003_016MA,C14003_017E,C14003_017EA,C14003_017M,C14003_017MA,C14003_018E,C14003_018EA,C14003_018M,C14003_018MA,C14003_019E,C14003_019EA,C14003_019M,C14003_019MA,C14003_020E,C14003_020EA,C14003_020M,C14003_020MA,C14003_021E,C14003_021EA,C14003_021M,C14003_021MA,C14003_022E,C14003_022EA,C14003_022M,C14003_022MA,C14003_023E,C14003_023EA,C14003_023M,C14003_023MA,C14003_024E,C14003_024EA,C14003_024M,C14003_024MA,C14003_025E,C14003_025EA,C14003_025M,C14003_025MA,C14003_026E,C14003_026EA,C14003_026M,C14003_026MA,C14003_027E,C14003_027EA,C14003_027M,C14003_027MA,C14003_028E,C14003_028EA,C14003_028M,C14003_028MA,GEO_ID,NAME,state
776250,null,1948,null,182958,null,5046,null,6546,null,1321,null,42948,null,2511,null,47805,null,2140,null,30443,null,1373,null,19535,null,2242,null,20166,null,2368,null,8805,null,1493,null,6710,null,1354,null,26456,null,3348,null,3828,null,866,null,5214,null,1221,null,4331,null,897,null,2390,null,649,null,2427,null,1562,null,3390,null,1292,null,2770,null,900,null,2106,null,715,null,566836,null,5161,null,13166,null,1664,null,3086,null,829,null,1482,null,621,null,1557,null,753,null,6723,null,1347,null,37377,null,2685,null,91411,null,3105,null,412034,null,2419,null,0400000US46,South Dakota,46
6040868,null,5483,null,1272418,null,15186,null,39938,null,3819,null,332974,null,6358,null,354906,null,7158,null,210220,null,3678,null,94467,null,4601,null,113191,null,6102,null,74800,null,4818,null,51922,null,3505,null,273039,null,10707,null,28858,null,2865,null,49323,null,4047,null,49064,null,3528,null,34452,null,3699,null,27007,null,3236,null,34455,null,4160,null,27161,null,3363,null,22719,null,2382,null,4495411,null,13144,null,98148,null,5107,null,20187,null,2701,null,8578,null,1686,null,8814,null,1588,null,54488,null,3857,null,268430,null,7068,null,741474,null,6501,null,3295292,null,5435,null,0400000US47,Tennessee,47
23553343,null,12845,null,6142293,null,25027,null,220190,null,8718,null,1668843,null,16115,null,1704769,null,16304,null,962899,null,6803,null,444623,null,10070,null,562131,null,10479,null,346900,null,11830,null,231938,null,7133,null,792139,null,17260,null,145603,null,5860,null,159286,null,7019,null,114938,null,5789,null,59274,null,5024,null,57903,null,5364,null,99979,null,6335,null,78782,null,5004,null,76374,null,4208,null,16618911,null,27370,null,471231,null,11713,null,76807,null,5311,null,30652,null,4040,null,45028,null,3770,null,232480,null,7820,null,1135150,null,12931,null,3202258,null,15471,null,11425305,null,12157,null,0400000US48,Texas,48
2618749,null,3820,null,774546,null,9673,null,18141,null,1971,null,212567,null,5267,null,214102,null,5382,null,116144,null,2192,null,46948,null,2883,null,80085,null,5205,null,57803,null,3568,null,28756,null,2471,null,140880,null,6842,null,24521,null,2395,null,20863,null,2264,null,10365,null,1514,null,5030,null,1095,null,15243,null,2600,null,38734,null,4293,null,16747,null,2100,null,9377,null,1520,null,1703323,null,8890,null,62541,null,3632,null,12892,null,1908,null,2767,null,836,null,4151,null,1105,null,30314,null,2419,null,130162,null,4858,null,370138,null,4850,null,1090358,null,3727,null,0400000US49,Utah,49
603942,null,1135,null,121879,null,3460,null,3617,null,752,null,30056,null,1690,null,31484,null,1863,null,21323,null,782,null,11128,null,1246,null,13914,null,2051,null,5366,null,1134,null,4991,null,1050,null,29317,null,2595,null,3338,null,818,null,3211,null,737,null,2594,null,579,null,2704,null,554,null,4899,null,1180,null,7752,null,1318,null,2923,null,774,null,1896,null,515,null,452746,null,3243,null,7660,null,966,null,1363,null,482,null,548,null,250,null,886,null,453,null,5646,null,1174,null,26336,null,1977,null,60517,null,1634,null,349790,null,1652,null,0400000US50,Vermont,50
7567605,null,6541,null,1728692,null,17917,null,40390,null,4254,null,415336,null,7857,null,446078,null,8945,null,272971,null,4215,null,170797,null,9978,null,181220,null,9472,null,108707,null,5766,null,93193,null,4753,null,366139,null,12155,null,64785,null,3833,null,65092,null,3660,null,51297,null,4186,null,26906,null,2640,null,31484,null,3758,null,45798,null,6388,null,39064,null,3325,null,41713,null,3483,null,5472774,null,16209,null,105086,null,5829,null,24626,null,3124,null,8396,null,1727,null,8900,null,1437,null,57671,null,5027,null,342785,null,9980,null,911375,null,9029,null,4013935,null,8405,null,0400000US51,Virginia,51
6396166,null,5079,null,1418123,null,13021,null,35161,null,2954,null,352238,null,6824,null,374989,null,8190,null,236853,null,3450,null,110553,null,4887,null,138151,null,6374,null,91629,null,5293,null,78549,null,4284,null,256375,null,9881,null,40482,null,3171,null,52036,null,3389,null,42306,null,3608,null,22794,null,2391,null,19434,null,2763,null,29501,null,3826,null,26329,null,3663,null,23493,null,2647,null,4721668,null,12908,null,106651,null,4766,null,21795,null,2789,null,7960,null,1578,null,9893,null,1637,null,54662,null,3276,null,295356,null,7343,null,825863,null,6657,null,3399488,null,5829,null,0400000US53,Washington,53
1754785,null,3007,null,361966,null,7488,null,11587,null,1758,null,87648,null,3160,null,98424,null,3551,null,58131,null,1779,null,32127,null,2814,null,40690,null,3106,null,18643,null,2455,null,14716,null,1805,null,44299,null,4292,null,4304,null,850,null,8900,null,1596,null,7354,null,1246,null,3975,null,979,null,3325,null,933,null,7189,null,1969,null,3245,null,944,null,6007,null,1308,null,1348520,null,7189,null,26237,null,2790,null,6509,null,1612,null,2362,null,1054,null,4349,null,1058,null,15767,null,2115,null,71964,null,3809,null,200508,null,4046,null,1020824,null,3799,null,0400000US54,West Virginia,54
5441281,null,3550,null,1224580,null,12191,null,43633,null,2900,null,285420,null,6197,null,303576,null,5962,null,207231,null,2503,null,113922,null,3944,null,143567,null,5453,null,69543,null,4018,null,57688,null,3501,null,251850,null,8356,null,26160,null,2030,null,55703,null,3538,null,51320,null,3098,null,18580,null,1568,null,21327,null,2459,null,31922,null,3420,null,23072,null,2272,null,23766,null,1829,null,3964851,null,11610,null,77210,null,3625,null,12248,null,1561,null,5177,null,960,null,6417,null,1216,null,39091,null,2937,null,237121,null,5471,null,615285,null,5727,null,2972302,null,5856,null,0400000US55,Wisconsin,55
518988,null,1661,null,125878,null,3978,null,2832,null,867,null,31534,null,2328,null,28991,null,2034,null,20516,null,1304,null,11814,null,1708,null,15158,null,1671,null,8029,null,1440,null,7004,null,1343,null,13830,null,2260,null,3660,null,1049,null,2931,null,910,null,1629,null,745,null,823,null,402,null,680,null,320,null,1440,null,752,null,870,null,672,null,1797,null,669,null,379280,null,4124,null,7353,null,1191,null,2094,null,630,null,638,null,466,null,1418,null,848,null,4478,null,1189,null,25206,null,1869,null,64599,null,2228,null,273494,null,2851,null,0400000US56,Wyoming,56
3829119,null,4041,null,718362,null,10098,null,33394,null,2775,null,180786,null,6638,null,234975,null,6172,null,135308,null,2591,null,47670,null,3440,null,53751,null,3752,null,19500,null,2858,null,12978,null,1595,null,377769,null,11197,null,19235,null,2589,null,63590,null,4267,null,62145,null,4269,null,33866,null,2485,null,40012,null,2768,null,76806,null,4217,null,54105,null,4976,null,28010,null,2852,null,2732988,null,9659,null,42859,null,2793,null,6524,null,1293,null,3355,null,957,null,9642,null,1655,null,38013,null,2890,null,151681,null,5056,null,467943,null,5995,null,2012971,null,4576,null,0400000US72,Puerto Rico,72
