B14005_001E,B14005_001EA,B14005_001M,B14005_001MA,B14005_002E,B14005_002EA,B14005_002M,B14005_002MA,B14005_003E,B14005_003EA,B14005_003M,B14005_003MA,B14005_004E,B14005_004EA,B14005_004M,B14005_004MA,B14005_005E,B14005_005EA,B14005_005M,B14005_005MA,B14005_006E,B14005_006EA,B14005_006M,B14005_006MA,B14005_007E,B14005_007EA,B14005_007M,B14005_007MA,B14005_008E,B14005_008EA,B14005_008M,B14005_008MA,B14005_009E,B14005_009EA,B14005_009M,B14005_009MA,B14005_010E,B14005_010EA,B14005_010M,B14005_010MA,B14005_011E,B14005_011EA,B14005_011M,B14005_011MA,B14005_012E,B14005_012EA,B14005_012M,B14005_012MA,B14005_013E,B14005_013EA,B14005_013M,B14005_013MA,B14005_014E,B14005_014EA,B14005_014M,B14005_014MA,B14005_015E,B14005_015EA,B14005_015M,B14005_015MA,B14005_016E,B14005_016EA,B14005_016M,B14005_016MA,B14005_017E,B14005_017EA,B14005_017M,B14005_017MA,B14005_018E,B14005_018EA,B14005_018M,B14005_018MA,B14005_019E,B14005_019EA,B14005_019M,B14005_019MA,B14005_020E,B14005_020EA,B14005_020M,B14005_020MA,B14005_021E,B14005_021EA,B14005_021M,B14005_021MA,B14005_022E,B14005_022EA,B14005_022M,B14005_022MA,B14005_023E,B14005_023EA,B14005_023M,B14005_023MA,B14005_024E,B14005_024EA,B14005_024M,B14005_024MA,B14005_025E,B14005_025EA,B14005_025M,B14005_025MA,B14005_026E,B14005_026EA,B14005_026M,B14005_026MA,B14005_027E,B14005_027EA,B14005_027M,B14005_027MA,B14005_028E,B14005_028EA,B14005_028M,B14005_028MA,B14005_029E,B14005_029EA,B14005_029M,B14005_029MA,GEO_ID,NAME,state
51558,null,2837,null,26513,null,2253,null,22770,null,2011,null,8931,null,1430,null,2372,null,660,null,11467,null,1749,null,3743,null,1122,null,2489,null,911,null,1719,null,813,null,217,null,203,null,553,null,407,null,1254,null,560,null,484,null,259,null,94,null,107,null,676,null,454,null,25045,null,1648,null,20964,null,1562,null,10855,null,1208,null,1128,null,488,null,8981,null,1119,null,4081,null,929,null,2495,null,711,null,1641,null,609,null,457,null,281,null,397,null,309,null,1586,null,666,null,574,null,421,null,15,null,31,null,997,null,520,null,0400000US46,South Dakota,46
349389,null,6204,null,181714,null,4698,null,146120,null,4229,null,32822,null,3067,null,13980,null,1971,null,99318,null,3945,null,35594,null,2881,null,25280,null,2653,null,12736,null,1684,null,6518,null,1488,null,6026,null,1410,null,10314,null,2181,null,3006,null,945,null,2828,null,1057,null,4480,null,1540,null,167675,null,4735,null,141956,null,4699,null,40891,null,3191,null,11885,null,1732,null,89180,null,4091,null,25719,null,2556,null,18101,null,2323,null,8985,null,1769,null,3324,null,953,null,5792,null,1435,null,7618,null,1613,null,1647,null,862,null,2093,null,813,null,3878,null,1149,null,0400000US47,Tennessee,47
1447533,null,13176,null,752712,null,8654,null,606255,null,8696,null,140401,null,6202,null,50403,null,3546,null,415451,null,8461,null,146457,null,6553,null,84253,null,5115,null,46780,null,3583,null,15906,null,2655,null,21567,null,2309,null,62204,null,4819,null,27922,null,2832,null,10217,null,1972,null,24065,null,3454,null,694821,null,9907,null,572287,null,10530,null,155401,null,6238,null,44200,null,3827,null,372686,null,8697,null,122534,null,6762,null,79282,null,5425,null,40893,null,4441,null,10043,null,1822,null,28346,null,3040,null,43252,null,4193,null,9983,null,2105,null,8435,null,1659,null,24834,null,3015,null,0400000US48,Texas,48
175128,null,3266,null,86542,null,2342,null,67825,null,2839,null,22667,null,2015,null,6797,null,1120,null,38361,null,2561,null,18717,null,2067,null,13789,null,1862,null,8324,null,1460,null,1801,null,759,null,3664,null,1231,null,4928,null,1150,null,1634,null,527,null,1821,null,811,null,1473,null,584,null,88586,null,2454,null,74165,null,2689,null,32166,null,2257,null,6360,null,1524,null,35639,null,2437,null,14421,null,2031,null,10900,null,1813,null,7126,null,1512,null,1637,null,722,null,2137,null,794,null,3521,null,961,null,1095,null,516,null,971,null,532,null,1455,null,578,null,0400000US49,Utah,49
38358,null,1532,null,19861,null,1077,null,16525,null,1119,null,5204,null,793,null,2061,null,652,null,9260,null,996,null,3336,null,726,null,2614,null,717,null,1828,null,644,null,419,null,321,null,367,null,224,null,722,null,365,null,131,null,127,null,219,null,169,null,372,null,291,null,18497,null,1076,null,15395,null,1226,null,7208,null,1212,null,812,null,293,null,7375,null,852,null,3102,null,882,null,2087,null,692,null,1431,null,682,null,205,null,291,null,451,null,298,null,1015,null,519,null,224,null,228,null,34,null,65,null,757,null,428,null,0400000US50,Vermont,50
465274,null,9805,null,239011,null,6573,null,200008,null,6770,null,46556,null,3670,null,20155,null,2253,null,133297,null,5927,null,39003,null,3570,null,28926,null,3074,null,16665,null,2771,null,5909,null,1462,null,6352,null,1724,null,10077,null,1602,null,2998,null,904,null,2125,null,828,null,4954,null,1008,null,226263,null,7637,null,200137,null,7742,null,56580,null,4242,null,16946,null,2119,null,126611,null,6670,null,26126,null,2937,null,19409,null,2559,null,12490,null,1975,null,2544,null,737,null,4375,null,1239,null,6717,null,1793,null,1290,null,597,null,1092,null,678,null,4335,null,1370,null,0400000US51,Virginia,51
367759,null,5571,null,189056,null,4050,null,154049,null,4592,null,33889,null,2965,null,15420,null,1774,null,104740,null,4331,null,35007,null,2931,null,21292,null,2516,null,13006,null,1928,null,5406,null,1269,null,2880,null,962,null,13715,null,2075,null,4546,null,1181,null,2541,null,732,null,6628,null,1365,null,178703,null,4192,null,151155,null,4307,null,46332,null,3261,null,15336,null,2545,null,89487,null,3552,null,27548,null,2537,null,18744,null,1773,null,10091,null,1552,null,3376,null,869,null,5277,null,1260,null,8804,null,1905,null,2864,null,1001,null,1407,null,596,null,4533,null,1291,null,0400000US53,Washington,53
96646,null,3362,null,51199,null,2721,null,40880,null,2634,null,9709,null,1675,null,2703,null,807,null,28468,null,2468,null,10319,null,1500,null,5761,null,1236,null,2109,null,813,null,1834,null,699,null,1818,null,653,null,4558,null,1043,null,767,null,403,null,928,null,462,null,2863,null,875,null,45447,null,2316,null,36389,null,2511,null,9625,null,1311,null,2645,null,693,null,24119,null,2098,null,9058,null,1544,null,5077,null,1139,null,1836,null,756,null,986,null,624,null,2255,null,921,null,3981,null,957,null,557,null,455,null,1182,null,528,null,2242,null,882,null,0400000US54,West Virginia,54
333948,null,4888,null,168118,null,3450,null,142873,null,3290,null,53598,null,3000,null,11723,null,1277,null,77552,null,3634,null,25245,null,2399,null,17774,null,1981,null,10591,null,1560,null,4310,null,948,null,2873,null,847,null,7471,null,1329,null,3241,null,919,null,1674,null,665,null,2556,null,600,null,165830,null,3016,null,146921,null,3097,null,64816,null,3167,null,11197,null,1488,null,70908,null,3114,null,18909,null,2007,null,13511,null,1558,null,9930,null,1449,null,1973,null,677,null,1608,null,575,null,5398,null,1277,null,1705,null,644,null,733,null,486,null,2960,null,864,null,0400000US55,Wisconsin,55
31741,null,2471,null,17883,null,1712,null,14492,null,1561,null,7011,null,1315,null,1243,null,493,null,6238,null,1078,null,3391,null,1105,null,1687,null,579,null,1178,null,514,null,292,null,200,null,217,null,240,null,1704,null,884,null,299,null,216,null,587,null,516,null,818,null,736,null,13858,null,1663,null,11353,null,1579,null,4077,null,1049,null,986,null,425,null,6290,null,1005,null,2505,null,768,null,1730,null,605,null,1343,null,540,null,80,null,104,null,307,null,236,null,775,null,397,null,333,null,246,null,155,null,155,null,287,null,225,null,0400000US56,Wyoming,56
246756,null,4146,null,123898,null,3161,null,98145,null,3416,null,5374,null,1132,null,8277,null,1391,null,84494,null,2957,null,25753,null,2197,null,15063,null,1762,null,4368,null,1059,null,3383,null,800,null,7312,null,1420,null,10690,null,1491,null,1305,null,461,null,1634,null,648,null,7751,null,1299,null,122858,null,3605,null,102574,null,3856,null,6694,null,1321,null,7152,null,1195,null,88728,null,3459,null,20284,null,2248,null,11649,null,1719,null,1861,null,636,null,3096,null,1086,null,6692,null,1384,null,8635,null,1576,null,387,null,312,null,1103,null,507,null,7145,null,1466,null,0400000US72,Puerto Rico,72
