GEO_ID,B17022_001E,B17022_001M,B17022_002E,B17022_002M,B17022_003E,B17022_003M,B17022_004E,B17022_004M,B17022_005E,B17022_005M,B17022_006E,B17022_006M,B17022_007E,B17022_007M,B17022_008E,B17022_008M,B17022_009E,B17022_009M,B17022_010E,B17022_010M,B17022_011E,B17022_011M,B17022_012E,B17022_012M,B17022_013E,B17022_013M,B17022_014E,B17022_014M,B17022_015E,B17022_015M,B17022_016E,B17022_016M,B17022_017E,B17022_017M,B17022_018E,B17022_018M,B17022_019E,B17022_019M,B17022_020E,B17022_020M,B17022_021E,B17022_021M,B17022_022E,B17022_022M,B17022_023E,B17022_023M,B17022_024E,B17022_024M,B17022_025E,B17022_025M,B17022_026E,B17022_026M,B17022_027E,B17022_027M,B17022_028E,B17022_028M,B17022_029E,B17022_029M,B17022_030E,B17022_030M,B17022_031E,B17022_031M,B17022_032E,B17022_032M,B17022_033E,B17022_033M,B17022_034E,B17022_034M,B17022_035E,B17022_035M,B17022_036E,B17022_036M,B17022_037E,B17022_037M,B17022_038E,B17022_038M,B17022_039E,B17022_039M,B17022_040E,B17022_040M,B17022_041E,B17022_041M,B17022_042E,B17022_042M,B17022_043E,B17022_043M,B17022_044E,B17022_044M,B17022_045E,B17022_045M,B17022_046E,B17022_046M,B17022_047E,B17022_047M,B17022_048E,B17022_048M,B17022_049E,B17022_049M,B17022_050E,B17022_050M,B17022_051E,B17022_051M,B17022_052E,B17022_052M,B17022_053E,B17022_053M,B17022_054E,B17022_054M,B17022_055E,B17022_055M,B17022_056E,B17022_056M,B17022_057E,B17022_057M,B17022_058E,B17022_058M,B17022_059E,B17022_059M,B17022_060E,B17022_060M,B17022_061E,B17022_061M,B17022_062E,B17022_062M,B17022_063E,B17022_063M,B17022_064E,B17022_064M,B17022_065E,B17022_065M,B17022_066E,B17022_066M,B17022_067E,B17022_067M,B17022_068E,B17022_068M,B17022_069E,B17022_069M,B17022_070E,B17022_070M,B17022_071E,B17022_071M,B17022_072E,B17022_072M,B17022_073E,B17022_073M,B17022_074E,B17022_074M,B17022_075E,B17022_075M,B17022_076E,B17022_076M,B17022_077E,B17022_077M,B17022_078E,B17022_078M,B17022_079E,B17022_079M,B17022_080E,B17022_080M,B17022_081E,B17022_081M,NAME,B17022_001EA,B17022_001MA,B17022_002MA,B17022_002EA,B17022_003EA,B17022_003MA,B17022_004EA,B17022_004MA,B17022_005EA,B17022_005MA,B17022_006EA,B17022_006MA,B17022_007MA,B17022_007EA,B17022_008EA,B17022_008MA,B17022_009EA,B17022_009MA,B17022_010EA,B17022_010MA,B17022_011EA,B17022_011MA,B17022_012EA,B17022_012MA,B17022_013MA,B17022_013EA,B17022_014EA,B17022_014MA,B17022_015EA,B17022_015MA,B17022_016EA,B17022_016MA,B17022_017EA,B17022_017MA,B17022_018MA,B17022_018EA,B17022_019EA,B17022_019MA,B17022_020EA,B17022_020MA,B17022_021EA,B17022_021MA,B17022_022EA,B17022_022MA,B17022_023EA,B17022_023MA,B17022_024MA,B17022_024EA,B17022_025EA,B17022_025MA,B17022_026EA,B17022_026MA,B17022_027EA,B17022_027MA,B17022_028EA,B17022_028MA,B17022_029MA,B17022_029EA,B17022_030EA,B17022_030MA,B17022_031EA,B17022_031MA,B17022_032EA,B17022_032MA,B17022_033EA,B17022_033MA,B17022_034EA,B17022_034MA,B17022_035MA,B17022_035EA,B17022_036EA,B17022_036MA,B17022_037EA,B17022_037MA,B17022_038EA,B17022_038MA,B17022_039EA,B17022_039MA,B17022_040MA,B17022_040EA,B17022_041EA,B17022_041MA,B17022_042EA,B17022_042MA,B17022_043EA,B17022_043MA,B17022_044EA,B17022_044MA,B17022_045MA,B17022_045EA,B17022_046MA,B17022_046EA,B17022_047EA,B17022_047MA,B17022_048EA,B17022_048MA,B17022_049EA,B17022_049MA,B17022_050EA,B17022_050MA,B17022_051MA,B17022_051EA,B17022_052EA,B17022_052MA,B17022_053EA,B17022_053MA,B17022_054EA,B17022_054MA,B17022_055EA,B17022_055MA,B17022_056EA,B17022_056MA,B17022_057MA,B17022_057EA,B17022_058EA,B17022_058MA,B17022_059EA,B17022_059MA,B17022_060EA,B17022_060MA,B17022_061EA,B17022_061MA,B17022_062MA,B17022_062EA,B17022_063EA,B17022_063MA,B17022_064EA,B17022_064MA,B17022_065EA,B17022_065MA,B17022_066EA,B17022_066MA,B17022_067EA,B17022_067MA,B17022_068MA,B17022_068EA,B17022_069EA,B17022_069MA,B17022_070EA,B17022_070MA,B17022_071EA,B17022_071MA,B17022_072EA,B17022_072MA,B17022_073MA,B17022_073EA,B17022_074EA,B17022_074MA,B17022_075EA,B17022_075MA,B17022_076EA,B17022_076MA,B17022_077EA,B17022_077MA,B17022_078EA,B17022_078MA,B17022_079MA,B17022_079EA,B17022_080EA,B17022_080MA,B17022_081EA,B17022_081MA,state
0400000US42,3199598,18904,389163,8200,148382,7477,84231,6158,12982,1769,25751,2965,45498,4088,64151,4076,240781,7649,38726,3304,27280,2821,7022,1684,4245,1281,16013,2132,11446,2145,202055,7305,173898,7179,35353,3512,45625,3963,92920,5434,28157,2361,89916,5071,52712,3743,26717,2834,4771,1310,8036,1285,13910,1825,25995,2387,37204,3151,6713,1314,4676,1086,1409,602,136,134,3131,910,2037,642,30491,3052,22132,2544,3071,926,4410,945,14651,2294,8359,1706,180675,6415,113962,5083,54255,3474,9809,1767,15000,1872,29446,2219,59707,3121,66713,4871,16886,2579,11648,2010,4566,1357,1030,385,6052,1489,5238,1368,49827,3956,37285,3215,4829,1140,4507,1071,27949,2892,12542,1767,2539844,17337,2104213,18436,858417,12338,160984,4876,134044,4841,563389,9783,1245796,13985,435631,11509,145512,7203,68781,5526,15464,2162,4814,1194,48503,4654,76731,4805,290119,9987,147269,6714,20002,2428,10878,1654,116389,5991,142850,6293,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,259048,4744,31176,2948,9306,1628,5568,1182,1434,765,1278,665,2856,928,3738,981,21870,2670,3035,1009,1948,861,803,722,140,143,1005,453,1087,569,18835,2473,16879,2385,2978,856,4732,1389,9169,1939,1956,964,4218,984,2405,683,1327,596,71,120,556,402,700,424,1078,391,1813,765,337,338,197,261,57,97,0,284,140,241,140,233,1476,667,1266,607,42,67,287,357,937,480,210,151,10856,1680,6127,1299,2742,790,360,328,1191,634,1191,512,3385,976,4729,1285,1247,686,1103,670,584,542,48,79,471,397,144,137,3482,1100,2731,1012,359,307,430,383,1942,891,751,406,212798,5116,172238,5364,73833,3575,15172,1942,12990,1740,45671,3055,98405,4485,40560,3125,13418,1955,5074,1384,1526,675,198,206,3350,1104,8344,1555,27142,2419,13720,1684,1456,696,931,449,11333,1554,13422,1875,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1103327,11736,197104,6402,68635,4393,38288,3214,6943,1870,11807,1985,19538,2548,30347,2969,128469,6458,14542,2365,9112,1835,3148,1306,1187,595,4777,1195,5430,1373,113927,6185,95887,6159,19973,2661,21555,2981,54359,4751,18040,2290,45021,3587,24429,2362,11693,1726,1979,692,3541,998,6173,1207,12736,1494,20592,2724,4203,1055,3123,966,464,371,980,586,1679,676,1080,513,16389,2556,12231,2243,1084,584,3684,1475,7463,1679,4158,1110,71741,4108,43211,3163,22405,2515,3743,1030,5607,1225,13055,2081,20806,2037,28530,2627,6133,1333,4160,1027,891,584,798,437,2471,812,1973,634,22397,2534,15256,2304,3297,1060,1252,596,10707,1871,7141,1422,789461,11621,651419,10126,263047,7765,49379,3830,45544,3269,168124,6082,388372,8222,138042,6585,42561,3574,22886,2878,4428,1309,1691,828,16767,2550,19675,2529,95481,4572,48878,3624,6760,1483,4294,1378,37824,3217,46603,3057,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,203891,3420,28049,2657,12142,1701,6603,1214,838,468,2544,825,3221,901,5539,1009,15907,1804,3378,943,2571,785,920,504,839,434,812,289,807,443,12529,1701,11376,1638,4290,1067,2815,838,4271,1008,1153,454,6488,1104,3891,714,1864,596,484,388,442,298,938,366,2027,527,2597,813,485,297,398,289,282,258,0,219,116,123,87,106,2112,767,1471,688,131,129,340,249,1000,634,641,342,13867,1320,9380,1163,5210,1013,1006,475,1773,636,2431,579,4170,763,4487,840,1258,525,1109,489,522,420,57,77,530,291,149,166,3229,759,2555,670,385,238,423,263,1747,590,674,331,155487,3676,135638,3626,56092,2546,9433,1202,9901,1473,36758,1999,79546,2758,19849,1886,7777,1075,4465,921,727,391,482,334,3256,795,3312,764,12072,1543,6857,1278,978,371,494,351,5385,1182,5215,960,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1604310,15493,283744,11020,119741,6214,68581,4978,13498,1954,21250,2814,33833,2888,51160,3401,164003,8665,23667,2728,15220,2109,4336,1292,2200,767,8684,1656,8447,1690,140336,7711,117949,7011,25036,3472,24923,3107,67990,5493,22387,3040,53981,3731,30858,2905,15836,2223,2802,861,5466,1187,7568,1382,15022,1807,23123,2514,4333,1019,2843,923,615,421,420,376,1808,783,1490,445,18790,2400,13960,2061,2196,1003,2630,1002,9134,1836,4830,1219,107640,5939,67257,4671,36272,3338,6691,1315,11264,1998,18317,2231,30985,2392,40383,4176,8309,1625,5669,1380,1178,566,1220,725,3271,1048,2640,901,32074,3662,24664,3366,4468,1600,4515,1779,15681,2766,7410,1496,1158945,15233,960328,14721,395965,9184,77033,4570,65424,3548,253508,7678,564363,10471,198617,8577,70118,5477,36745,3996,8987,2083,2148,830,25610,3158,33373,3685,128499,5984,66458,4832,8801,1688,5779,1341,51878,4108,62041,4017,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5597885,28880,1136272,16927,554404,12756,400717,11129,77455,5399,148048,6927,175214,7344,153687,6518,581868,14537,98743,7728,70325,5417,19496,2807,17209,2293,33620,3697,28418,3981,483125,12304,416975,11035,79148,5419,120567,7484,217260,8205,66150,4260,212660,7435,138493,5334,90912,4779,14256,1743,29024,3334,47632,3814,47581,3447,74167,5114,17488,2102,11815,1819,3670,1393,2395,837,5750,965,5673,1044,56679,4665,43785,4336,7478,1688,8195,1591,28112,3360,12894,1597,372255,10550,246905,8580,162762,7933,31059,3636,48911,4249,82792,5862,84143,4163,125350,6280,33336,3553,23408,3025,5439,1470,4686,1557,13283,1957,9928,2270,92014,5502,68947,5090,8783,1908,10767,2097,49397,4603,23067,2561,3876698,27912,3183173,27443,1476333,18191,287258,9345,282350,8268,906725,14321,1706840,19143,693525,15894,238683,10104,128568,7758,24978,3343,13202,2123,90388,6035,110115,6169,454842,10892,259500,9286,36683,4000,26912,3314,195905,8205,195342,8164,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,593103,7662,72045,4332,43513,3145,32558,2608,9489,1459,13532,1664,9537,1930,10955,1788,28532,3047,6136,1141,4726,1079,1371,704,1344,743,2011,781,1410,539,22396,2628,19912,2526,4593,1221,5070,1149,10249,2027,2484,699,21243,2722,14828,1647,11733,1576,3238,894,5067,1124,3428,917,3095,653,6415,2370,2064,1433,1901,1430,115,134,1082,1336,704,450,163,149,4351,1851,3828,1769,134,128,629,470,3065,1658,523,305,43212,3153,32832,2655,24229,2525,5838,1164,9642,1783,8749,1466,8603,1020,10380,2041,3823,1278,2537,926,912,592,548,459,1077,541,1286,771,6557,1353,5448,1291,968,540,802,481,3678,1041,1109,405,456603,8245,396009,9118,201603,6061,45004,3554,53286,3709,103313,4060,194406,6335,60594,4033,20516,2292,11906,2063,1922,707,2310,1330,7674,1446,8610,1280,40078,2907,21489,2221,2412,786,2398,737,16679,1984,18589,1950,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,156832,3565,16544,1832,6787,1133,3991,1004,844,426,1183,546,1964,577,2796,638,9757,1419,1969,563,1703,558,560,351,70,74,1073,401,266,151,7788,1245,6999,1182,1436,630,1326,547,4237,953,789,313,4220,945,2566,716,941,428,68,97,307,230,566,358,1625,545,1654,589,379,307,173,154,14,26,0,211,159,153,206,277,1275,490,783,329,27,52,17,27,739,313,492,348,7815,1156,4427,846,1953,527,368,243,428,191,1157,418,2474,646,3388,761,879,446,863,444,251,277,0,211,612,370,16,30,2509,682,1961,615,556,364,244,223,1161,456,548,301,128253,3588,106904,3779,41803,2419,7302,1049,5517,804,28984,2004,65101,3078,21349,1698,8289,1256,5382,1247,980,547,302,260,4100,1036,2907,660,13060,1380,7229,1097,1063,468,599,315,5567,1061,5831,812,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1938966,16324,199076,6534,75683,4090,39613,2921,9107,1593,10812,1757,19694,2027,36070,2752,123393,5328,17322,2402,12973,2048,2993,1158,2203,756,7777,1606,4349,1211,106071,5003,91704,4685,18960,3037,23169,2755,49575,3432,14367,1853,47707,3921,24841,2230,13959,1621,2823,903,3445,894,7691,1371,10882,1570,22866,3154,3656,1178,2243,1012,741,731,328,371,1174,609,1413,625,19210,2977,15856,2704,2531,854,2906,1285,10419,2071,3354,783,95083,5029,56610,3622,32245,2728,7584,1547,9625,1675,15036,1883,24365,2324,38473,3469,9756,1726,6712,1537,2916,1024,998,698,2798,961,3044,947,28717,3222,21596,2966,5143,1389,2614,1043,13839,2275,7121,1613,1597100,16654,1321502,16472,585618,10293,118694,4645,101587,5583,365337,9499,735884,11406,275598,9639,86601,4943,41220,3335,9009,1977,3693,1336,28518,2585,45381,3886,188997,8337,106134,5503,14379,2158,8726,1769,83029,4731,82863,4985,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1574432,13096,193148,6977,88004,4235,54918,3290,13349,1898,19345,1898,22224,2295,33086,2845,105144,5324,18326,2127,15541,2090,3294,1145,2842,919,9405,1606,2785,879,86818,4877,78455,4573,20714,3068,16074,2085,41667,3298,8363,1342,43147,3709,24547,2379,14614,1849,2627,895,4613,948,7374,1534,9933,1452,18600,2811,4179,1116,3016,906,619,444,499,345,1898,757,1163,685,14421,2616,12060,2585,2261,1226,1762,680,8037,2048,2361,818,79364,4736,50931,3897,31366,3033,5594,1143,8674,1376,17098,2412,19565,2151,28433,3053,8590,1660,6718,1485,1273,747,2010,973,3435,986,1872,764,19843,2316,15898,2045,2432,862,2415,700,11051,1784,3945,976,1258773,14544,1056203,13329,445183,9445,87342,4834,77152,4452,280689,7913,611020,10260,202570,7624,73186,4387,41108,3230,7789,1564,3067,941,30252,2779,32078,2772,129384,5633,78638,5038,10748,1661,6956,1691,60934,4117,50746,3387,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,500147,6448,97870,5220,49159,3839,27543,3065,5363,1126,6357,1643,15823,2405,21616,2022,48711,3717,10030,1615,7322,1672,2293,898,1357,652,3672,1079,2708,887,38681,3125,31478,2723,5582,1217,6336,1574,19560,2235,7203,1220,18552,1937,12549,1537,5655,1246,961,593,1316,526,3378,881,6894,959,6003,1395,1259,550,864,502,223,278,0,266,641,402,395,264,4744,1236,2611,943,1192,611,146,149,1273,624,2133,791,35383,3176,25024,2386,11688,1854,1788,799,1832,656,8068,1643,13336,1736,10359,1608,2380,798,1013,590,299,223,19,33,695,542,1367,543,7979,1353,4933,1310,269,277,457,362,4207,1205,3046,712,348342,7292,302011,7330,106457,4989,18375,2208,15134,1921,72948,4218,195554,5825,46331,2700,16659,2264,7483,1691,1501,993,752,479,5230,1302,9176,1715,29672,2422,9453,1483,969,471,783,428,7701,1326,20219,2280,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1440637,11424,149975,5794,56109,3072,33617,2174,6986,1100,11361,1412,15270,1831,22492,1868,93866,4721,16202,2022,13255,1794,5131,1266,1911,695,6213,1442,2947,1005,77664,4520,69508,4436,15867,2073,17562,1993,36079,3142,8156,1480,34209,2510,19892,1977,9918,1512,1462,538,3611,919,4845,971,9974,1140,14317,1725,3904,819,2831,715,593,315,395,328,1843,597,1073,433,10413,1587,8357,1381,1474,625,1806,800,5077,938,2056,580,74363,3963,46255,2830,24477,2016,3892,841,8724,1275,11861,1266,21778,1911,28108,2585,7220,975,4427,689,1204,471,555,266,2668,538,2793,697,20888,2361,16963,2189,2527,1155,2400,728,12036,1656,3925,869,1182090,10865,1005588,11617,418355,6908,83716,4231,70941,3653,263698,5672,587233,9160,176502,5535,66608,4239,38172,2980,7445,1312,3451,1048,27276,2634,28436,2725,109894,4295,63072,3711,8468,1663,4602,1270,50002,3629,46822,3009,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,133902,3357,12703,1616,6210,1147,3363,930,1140,583,1137,498,1086,394,2847,744,6493,1286,1064,540,847,474,354,319,53,65,440,335,217,188,5429,1215,4922,1135,1506,599,1256,650,2160,758,507,283,3679,1005,2296,757,920,474,80,143,86,103,754,446,1376,600,1383,580,425,296,360,320,233,293,49,84,78,101,65,99,958,491,900,477,221,266,65,114,614,394,58,88,8018,1424,4911,1025,2543,723,918,440,867,545,758,291,2368,615,3107,1053,808,491,531,353,184,225,46,82,301,246,277,291,2299,942,1913,914,38,65,191,293,1684,824,386,303,109502,2969,96081,3154,37273,2203,6874,1151,5261,992,25138,1917,58808,2618,13421,1769,6739,1168,3990,1000,1250,591,326,236,2414,692,2749,850,6682,1118,3700,944,376,263,368,236,2956,888,2982,767,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,956970,8777,493162,9098,262334,7136,122209,5200,22077,2101,21075,2055,79057,4488,140125,5730,230828,5962,33529,2738,17080,1936,5257,972,3493,807,8330,1333,16449,1841,197299,5036,135384,4449,18852,2080,29262,2247,87270,3655,61915,3097,56485,3416,38140,2545,16073,1742,2635,662,2381,666,11057,1546,22067,2105,18345,2038,3761,771,1995,577,702,399,181,213,1112,442,1766,543,14584,1872,8427,1464,1084,431,1678,610,5665,1220,6157,1171,82320,4069,56291,3508,24288,2322,4890,1073,3712,931,15686,1899,32003,2529,26029,2282,5242,1019,1989,625,603,362,368,346,1018,464,3253,819,20787,2175,10032,1401,1129,497,1814,606,7089,1316,10755,1690,325003,7264,244944,6362,104297,4511,23324,2504,14925,2105,66048,3493,140647,4461,80059,3761,17715,1938,5406,1238,1243,574,461,430,3702,974,12309,1464,62344,3154,24212,2141,2973,906,1798,585,19441,1938,38132,2815,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
