GEO_ID,C08513_001E,C08513_001M,C08513_002E,C08513_002M,C08513_003E,C08513_003M,C08513_004E,C08513_004M,C08513_005E,C08513_005M,C08513_006E,C08513_006M,C08513_007E,C08513_007M,C08513_008E,C08513_008M,C08513_009E,C08513_009M,C08513_010E,C08513_010M,C08513_011E,C08513_011M,C08513_012E,C08513_012M,C08513_013E,C08513_013M,C08513_014E,C08513_014M,C08513_015E,C08513_015M,C08513_016E,C08513_016M,C08513_017E,C08513_017M,C08513_018E,C08513_018M,C08513_019E,C08513_019M,C08513_020E,C08513_020M,C08513_021E,C08513_021M,C08513_022E,C08513_022M,C08513_023E,C08513_023M,C08513_024E,C08513_024M,C08513_025E,C08513_025M,C08513_026E,C08513_026M,C08513_027E,C08513_027M,C08513_028E,C08513_028M,C08513_029E,C08513_029M,C08513_030E,C08513_030M,NAME,C08513_001EA,C08513_001MA,C08513_002EA,C08513_002MA,C08513_003MA,C08513_003EA,C08513_004EA,C08513_004MA,C08513_005EA,C08513_005MA,C08513_006EA,C08513_006MA,C08513_007EA,C08513_007MA,C08513_008MA,C08513_008EA,C08513_009EA,C08513_009MA,C08513_010EA,C08513_010MA,C08513_011EA,C08513_011MA,C08513_012EA,C08513_012MA,C08513_013EA,C08513_013MA,C08513_014EA,C08513_014MA,C08513_015EA,C08513_015MA,C08513_016EA,C08513_016MA,C08513_017EA,C08513_017MA,C08513_018EA,C08513_018MA,C08513_019MA,C08513_019EA,C08513_020EA,C08513_020MA,C08513_021EA,C08513_021MA,C08513_022EA,C08513_022MA,C08513_023EA,C08513_023MA,C08513_024EA,C08513_024MA,C08513_025EA,C08513_025MA,C08513_026EA,C08513_026MA,C08513_027EA,C08513_027MA,C08513_028EA,C08513_028MA,C08513_029MA,C08513_029EA,C08513_030MA,C08513_030EA,state
0400000US44,471613,8269,388391,7771,83222,4679,45281,3301,37941,4002,387778,8468,330361,7946,57417,3527,35115,2881,22302,2676,41174,4465,27710,3049,13464,2773,5763,1400,7701,2267,10139,2075,6511,1423,3628,1519,1514,696,2114,1263,18598,3510,12087,1816,6511,2853,1520,735,4991,2822,13924,1815,11722,1698,2202,825,1369,626,833,541,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1822503,17056,1701215,17416,121288,6545,56635,4516,64653,5383,1497530,17501,1420875,16971,76655,5924,43156,4038,33499,4234,213695,9135,181068,8452,32627,3945,8550,1615,24077,3275,12164,2225,10986,2090,1178,649,370,293,808,549,54537,4641,46436,4202,8101,1602,2561,776,5540,1528,44577,3365,41850,3255,2727,797,1998,644,729,424,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,385189,5237,365929,5567,19260,2427,11810,1625,7450,1763,299377,4990,286682,4894,12695,1729,8417,1401,4278,1064,41955,3114,37954,2918,4001,1285,1889,589,2112,1094,1178,494,1117,509,61,81,61,81,0,268,19446,2014,17879,1882,1567,553,906,374,661,371,23233,2286,22297,2171,936,454,537,261,399,335,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2704348,15751,2539105,16919,165243,7873,88078,6567,77165,5478,2263836,18807,2145141,18425,118695,6458,70340,5556,48355,3994,283311,10659,249102,9744,34209,3809,9476,1908,24733,3663,17390,2654,16314,2426,1076,547,890,481,186,184,66270,4889,59481,4373,6789,2167,3573,1378,3216,1346,73541,4999,69067,4826,4474,1353,3799,1363,675,381,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,9943499,32950,6682730,31688,3260769,27349,1808918,25721,1451851,22639,7889896,34901,5485877,31652,2404019,23647,1450519,23235,953500,18079,1240857,21185,657672,14859,583185,15337,228537,9332,354648,14452,164999,9561,94035,6142,70964,6770,27917,3936,43047,5546,316191,13131,185262,8828,130929,8092,58927,4956,72002,6846,331556,10230,259884,8507,71672,5705,43018,4423,28654,3436,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1150730,8983,982260,9756,168470,6363,95388,5648,73082,4394,880457,10611,757265,10518,123192,5843,71780,4867,51412,4283,146607,7122,118290,6017,28317,3172,14332,2131,13985,2473,26895,2850,21805,2279,5090,1579,1830,784,3260,1441,42668,3562,35372,3130,7296,1356,4275,977,3021,1018,54103,3911,49528,3896,4575,1029,3171,873,1404,706,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,312278,4427,297387,4526,14891,1993,11244,1590,3647,938,235329,5294,225184,5125,10145,1523,8066,1313,2079,632,35670,2656,33487,2570,2183,630,1489,526,694,328,2606,952,2278,852,328,289,73,100,255,273,21289,2483,20004,2377,1285,477,730,415,555,341,17384,1626,16434,1484,950,543,886,543,64,73,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3533270,19125,3073423,19991,459847,11843,258266,8868,201581,9043,2818333,19041,2499089,20036,319244,10096,200058,7462,119186,7200,391566,10983,304524,10316,87042,6311,32288,3648,54754,5002,88912,5308,68919,4280,19993,2683,8976,1629,11017,2291,108458,6427,88115,5465,20343,3008,8555,2011,11788,2108,126001,6623,112776,5952,13225,2147,8389,1508,4836,1305,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2861021,18188,2409141,20021,451880,12735,234665,10877,217215,7685,2125637,17510,1825640,18297,299997,11071,170206,9141,129791,6909,338928,11573,248201,10441,90727,5948,33090,3059,57637,4892,134034,6736,104368,5414,29666,3605,14448,2522,15218,2890,129443,5709,112213,4981,17230,2142,9341,1438,7889,1550,132979,6674,118719,6318,14260,2412,7580,1683,6680,1613,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,692130,9528,676859,9038,15271,2071,9663,1583,5608,1035,571792,9658,559718,9294,12074,1837,8056,1480,4018,792,69374,5007,67208,4892,2166,658,1020,451,1146,536,4085,1050,3928,1035,157,129,33,57,124,116,26157,2293,25431,2246,726,469,406,227,320,342,20722,2853,20574,2793,148,218,148,218,0,268,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2663113,15298,2470574,15773,192539,6103,114312,5910,78227,4156,2158814,16546,2024322,16570,134492,5585,83799,5281,50693,3216,237925,7452,204479,6154,33446,4165,14442,2203,19004,3340,39682,3232,33648,3056,6034,1343,3422,893,2612,875,122655,5665,110850,5179,11805,1514,7620,1186,4185,986,104037,3853,97275,3685,6762,963,5029,906,1733,461,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,262992,4750,249295,4846,13697,2038,9521,1707,4176,1035,194862,5078,184904,5158,9958,1681,6822,1385,3136,923,33583,3069,31304,2986,2279,698,1770,664,509,271,3893,1032,3825,1029,68,108,68,108,0,268,16020,2526,15019,2505,1001,484,597,426,404,288,14634,1723,14243,1711,391,253,264,198,127,125,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1163976,13505,37948,3585,1126028,13411,245822,8879,880206,13445,885299,13062,27270,3000,858029,12940,200094,7992,657935,11924,139930,6632,5238,1035,134692,6608,24346,2777,110346,5709,37601,2914,1719,524,35882,2790,4949,1097,30933,2672,80519,4464,3113,911,77406,4311,10478,1568,66928,4162,20627,2272,608,276,20019,2264,5955,1331,14064,1715,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
