GEO_ID,B23006_001E,B23006_001M,B23006_002E,B23006_002M,B23006_003E,B23006_003M,B23006_004E,B23006_004M,B23006_005E,B23006_005M,B23006_006E,B23006_006M,B23006_007E,B23006_007M,B23006_008E,B23006_008M,B23006_009E,B23006_009M,B23006_010E,B23006_010M,B23006_011E,B23006_011M,B23006_012E,B23006_012M,B23006_013E,B23006_013M,B23006_014E,B23006_014M,B23006_015E,B23006_015M,B23006_016E,B23006_016M,B23006_017E,B23006_017M,B23006_018E,B23006_018M,B23006_019E,B23006_019M,B23006_020E,B23006_020M,B23006_021E,B23006_021M,B23006_022E,B23006_022M,B23006_023E,B23006_023M,B23006_024E,B23006_024M,B23006_025E,B23006_025M,B23006_026E,B23006_026M,B23006_027E,B23006_027M,B23006_028E,B23006_028M,B23006_029E,B23006_029M,NAME,B23006_001EA,B23006_001MA,B23006_002EA,B23006_002MA,B23006_003EA,B23006_003MA,B23006_004MA,B23006_004EA,B23006_005MA,B23006_005EA,B23006_006MA,B23006_006EA,B23006_007EA,B23006_007MA,B23006_008EA,B23006_008MA,B23006_009MA,B23006_009EA,B23006_010MA,B23006_010EA,B23006_011MA,B23006_011EA,B23006_012EA,B23006_012MA,B23006_013EA,B23006_013MA,B23006_014EA,B23006_014MA,B23006_015MA,B23006_015EA,B23006_016MA,B23006_016EA,B23006_017EA,B23006_017MA,B23006_018EA,B23006_018MA,B23006_019EA,B23006_019MA,B23006_020MA,B23006_020EA,B23006_021MA,B23006_021EA,B23006_022EA,B23006_022MA,B23006_023EA,B23006_023MA,B23006_024EA,B23006_024MA,B23006_025EA,B23006_025MA,B23006_026MA,B23006_026EA,B23006_027EA,B23006_027MA,B23006_028EA,B23006_028MA,B23006_029EA,B23006_029MA,state
0400000US45,2217717,3977,326682,11317,186826,7489,0,286,186826,7489,161144,6806,25682,2800,139856,7289,705842,12644,531741,12735,1769,545,529972,12624,489868,12389,40104,4143,174101,6526,650372,14475,516750,13730,7210,1534,509540,13495,481891,13545,27649,2540,133622,6462,534821,9880,444371,9582,2647,803,441724,9608,430999,9642,10725,1588,90450,4342,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,384643,2026,29135,2117,19659,1866,0,219,19659,1866,17487,1780,2172,609,9476,1156,119813,3455,97841,3154,423,332,97418,3162,93679,3104,3739,680,21972,1928,131140,4673,111353,4482,831,460,110522,4443,107121,4393,3401,965,19787,1803,104555,4505,91474,4050,252,227,91222,4018,89719,4016,1503,530,13081,1765,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3199013,5182,475955,12279,261809,8842,90,119,261719,8857,233173,8207,28546,3302,214146,7890,1121213,15513,832301,14677,2139,726,830162,14779,774426,15216,55736,3995,288912,6976,851745,14176,679695,11357,6766,1316,672929,11203,639712,11168,33217,3274,172050,7291,750100,14957,630915,13929,3746,859,627169,13963,610273,13298,16896,2478,119185,5420,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11624006,8621,2225468,26378,1452869,22054,131,127,1452738,22053,1316441,21144,136297,6602,772599,15658,3014996,32546,2279907,30414,9318,1693,2270589,30585,2108976,29952,161613,6569,735089,14021,3320877,29787,2657416,26499,27120,2962,2630296,26717,2483590,25821,146706,7350,663461,14154,3062665,32091,2584784,29535,19223,2186,2565561,29525,2486679,29162,78882,4406,477881,11931,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1182277,2224,107269,5895,75796,4614,0,258,75796,4614,69112,4684,6684,1408,31473,3262,294261,7861,231582,6855,164,142,231418,6855,220985,6754,10433,1764,62679,3423,441410,7642,349349,7611,1421,482,347928,7671,334154,7285,13774,2152,92061,4554,339337,7584,279670,7430,1896,730,277774,7434,271936,7270,5838,1014,59667,3376,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,342431,829,25677,2348,16671,1966,0,211,16671,1966,14448,1620,2223,1006,9006,1479,108293,3551,87347,3249,138,109,87209,3240,82759,3187,4450,976,20946,1898,90277,3640,76718,3452,309,236,76409,3433,73298,3484,3111,647,13559,1568,118184,4473,101938,4028,174,150,101764,4033,99800,3891,1964,478,16246,1522,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4043217,6500,460633,11162,292661,10105,306,189,292355,10143,270212,9656,22143,2758,167972,7401,1055839,15641,808491,13795,9972,1836,798519,13647,760646,13703,37873,3143,247348,8774,1088564,15921,881437,15154,24468,2544,856969,15088,825071,14962,31898,3248,207127,5879,1438181,15261,1221633,14432,30520,2776,1191113,14320,1165860,14349,25253,2520,216548,7379,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3390845,4147,328297,11465,214381,8122,348,296,214033,8179,185671,7370,28362,3215,113916,6821,806954,15635,605019,13462,4697,1289,600322,13358,560769,12947,39553,3352,201935,7517,1186563,14203,926750,12687,11411,1684,915339,12680,868147,12393,47192,3344,259813,8181,1069031,16237,892755,14116,9215,1512,883540,13783,851075,14331,32465,3416,176276,5991,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,972849,2580,136446,5642,58320,4040,0,266,58320,4040,52895,3828,5425,1073,78126,4417,414260,9379,274337,7824,446,328,273891,7800,254646,7411,19245,2709,139923,5096,240667,7339,178988,6176,197,203,178791,6204,170084,6187,8707,1279,61679,3881,181476,6563,151290,5929,590,390,150700,5968,147160,5773,3540,866,30186,2948,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2904593,3247,238295,7152,162694,5695,0,211,162694,5695,144350,5403,18344,2148,75601,4555,943870,12245,749681,11342,687,350,748994,11269,705679,10650,43315,2972,194189,6474,930462,11103,780675,9690,1522,571,779153,9711,744016,10278,35137,2980,149787,5922,791966,11176,681537,10981,1821,559,679716,11004,662420,10748,17296,2453,110429,4001,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,273074,1969,17720,2143,12336,1936,0,258,12336,1936,11333,1922,1003,530,5384,1130,87638,3170,69620,3082,112,130,69508,3075,65225,3079,4283,1113,18018,2025,99588,3311,82714,3182,694,362,82020,3216,78872,3172,3148,988,16874,1611,68128,3922,58205,3837,454,265,57751,3835,57258,3832,493,333,9923,1414,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1952381,1184,509555,10305,196872,6884,0,280,196872,6884,148271,5603,48601,3718,312683,8030,507004,10436,284957,9015,432,288,284525,9060,240656,7200,43869,3639,222047,7083,481108,10028,335779,9566,874,502,334905,9610,298305,9425,36600,3168,145329,6085,454714,9242,359335,8126,1951,768,357384,8179,341822,8003,15562,1969,95379,4949,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
