GEO_ID,C08526_001E,C08526_001M,C08526_002E,C08526_002M,C08526_003E,C08526_003M,C08526_004E,C08526_004M,C08526_005E,C08526_005M,C08526_006E,C08526_006M,C08526_007E,C08526_007M,C08526_008E,C08526_008M,C08526_009E,C08526_009M,C08526_010E,C08526_010M,C08526_011E,C08526_011M,C08526_012E,C08526_012M,C08526_013E,C08526_013M,C08526_014E,C08526_014M,C08526_015E,C08526_015M,C08526_016E,C08526_016M,C08526_017E,C08526_017M,C08526_018E,C08526_018M,C08526_019E,C08526_019M,C08526_020E,C08526_020M,C08526_021E,C08526_021M,C08526_022E,C08526_022M,C08526_023E,C08526_023M,C08526_024E,C08526_024M,C08526_025E,C08526_025M,C08526_026E,C08526_026M,C08526_027E,C08526_027M,C08526_028E,C08526_028M,C08526_029E,C08526_029M,C08526_030E,C08526_030M,C08526_031E,C08526_031M,C08526_032E,C08526_032M,C08526_033E,C08526_033M,C08526_034E,C08526_034M,C08526_035E,C08526_035M,C08526_036E,C08526_036M,C08526_037E,C08526_037M,C08526_038E,C08526_038M,C08526_039E,C08526_039M,C08526_040E,C08526_040M,C08526_041E,C08526_041M,C08526_042E,C08526_042M,C08526_043E,C08526_043M,C08526_044E,C08526_044M,C08526_045E,C08526_045M,C08526_046E,C08526_046M,C08526_047E,C08526_047M,C08526_048E,C08526_048M,C08526_049E,C08526_049M,C08526_050E,C08526_050M,C08526_051E,C08526_051M,C08526_052E,C08526_052M,C08526_053E,C08526_053M,C08526_054E,C08526_054M,C08526_055E,C08526_055M,C08526_056E,C08526_056M,C08526_057E,C08526_057M,C08526_058E,C08526_058M,C08526_059E,C08526_059M,C08526_060E,C08526_060M,C08526_061E,C08526_061M,C08526_062E,C08526_062M,C08526_063E,C08526_063M,C08526_064E,C08526_064M,C08526_065E,C08526_065M,C08526_066E,C08526_066M,C08526_067E,C08526_067M,C08526_068E,C08526_068M,C08526_069E,C08526_069M,C08526_070E,C08526_070M,C08526_071E,C08526_071M,C08526_072E,C08526_072M,C08526_073E,C08526_073M,C08526_074E,C08526_074M,C08526_075E,C08526_075M,C08526_076E,C08526_076M,C08526_077E,C08526_077M,C08526_078E,C08526_078M,C08526_079E,C08526_079M,C08526_080E,C08526_080M,C08526_081E,C08526_081M,C08526_082E,C08526_082M,C08526_083E,C08526_083M,C08526_084E,C08526_084M,C08526_085E,C08526_085M,C08526_086E,C08526_086M,C08526_087E,C08526_087M,C08526_088E,C08526_088M,C08526_089E,C08526_089M,C08526_090E,C08526_090M,NAME,C08526_001MA,C08526_001EA,C08526_002EA,C08526_002MA,C08526_003EA,C08526_003MA,C08526_004EA,C08526_004MA,C08526_005EA,C08526_005MA,C08526_006MA,C08526_006EA,C08526_007EA,C08526_007MA,C08526_008EA,C08526_008MA,C08526_009EA,C08526_009MA,C08526_010EA,C08526_010MA,C08526_011EA,C08526_011MA,C08526_012MA,C08526_012EA,C08526_013MA,C08526_013EA,C08526_014MA,C08526_014EA,C08526_015EA,C08526_015MA,C08526_016EA,C08526_016MA,C08526_017MA,C08526_017EA,C08526_018MA,C08526_018EA,C08526_019MA,C08526_019EA,C08526_020EA,C08526_020MA,C08526_021EA,C08526_021MA,C08526_022EA,C08526_022MA,C08526_023MA,C08526_023EA,C08526_024MA,C08526_024EA,C08526_025MA,C08526_025EA,C08526_026EA,C08526_026MA,C08526_027EA,C08526_027MA,C08526_028MA,C08526_028EA,C08526_029MA,C08526_029EA,C08526_030MA,C08526_030EA,C08526_031EA,C08526_031MA,C08526_032EA,C08526_032MA,C08526_033EA,C08526_033MA,C08526_034MA,C08526_034EA,C08526_035MA,C08526_035EA,C08526_036MA,C08526_036EA,C08526_037EA,C08526_037MA,C08526_038EA,C08526_038MA,C08526_039MA,C08526_039EA,C08526_040MA,C08526_040EA,C08526_041MA,C08526_041EA,C08526_042EA,C08526_042MA,C08526_043EA,C08526_043MA,C08526_044MA,C08526_044EA,C08526_045MA,C08526_045EA,C08526_046MA,C08526_046EA,C08526_047EA,C08526_047MA,C08526_048EA,C08526_048MA,C08526_049MA,C08526_049EA,C08526_050MA,C08526_050EA,C08526_051MA,C08526_051EA,C08526_052EA,C08526_052MA,C08526_053EA,C08526_053MA,C08526_054EA,C08526_054MA,C08526_055EA,C08526_055MA,C08526_056MA,C08526_056EA,C08526_057EA,C08526_057MA,C08526_058EA,C08526_058MA,C08526_059EA,C08526_059MA,C08526_060EA,C08526_060MA,C08526_061MA,C08526_061EA,C08526_062EA,C08526_062MA,C08526_063EA,C08526_063MA,C08526_064EA,C08526_064MA,C08526_065EA,C08526_065MA,C08526_066EA,C08526_066MA,C08526_067EA,C08526_067MA,C08526_068EA,C08526_068MA,C08526_069EA,C08526_069MA,C08526_070EA,C08526_070MA,C08526_071EA,C08526_071MA,C08526_072MA,C08526_072EA,C08526_073EA,C08526_073MA,C08526_074EA,C08526_074MA,C08526_075EA,C08526_075MA,C08526_076EA,C08526_076MA,C08526_077EA,C08526_077MA,C08526_078EA,C08526_078MA,C08526_079EA,C08526_079MA,C08526_080EA,C08526_080MA,C08526_081EA,C08526_081MA,C08526_082EA,C08526_082MA,C08526_083MA,C08526_083EA,C08526_084EA,C08526_084MA,C08526_085EA,C08526_085MA,C08526_086EA,C08526_086MA,C08526_087EA,C08526_087MA,C08526_088EA,C08526_088MA,C08526_089EA,C08526_089MA,C08526_090EA,C08526_090MA,state
0400000US26,4358915,19377,45767,2794,279863,8571,857171,13179,142148,5350,510386,11502,179364,7746,83568,4578,245619,7499,371901,10774,915477,15749,368671,9586,198587,7050,156877,6266,3516,926,3673648,19357,24766,2077,214336,7467,752498,11927,124242,5275,439515,10119,159618,6894,71798,4331,214243,6327,302940,10454,779709,13946,289103,8284,158679,6064,139427,6083,2774,886,377830,11035,5952,1138,48779,3917,77089,5833,9567,1675,40090,3643,10615,1826,5224,1003,13938,1842,30177,3025,68604,3978,39871,3466,16127,2066,11246,1578,551,270,49186,4469,179,182,784,479,4860,1531,505,272,6364,1491,1107,510,758,423,2487,1421,3945,1176,13819,2141,9288,1945,3630,1858,1460,548,0,268,121472,4643,5198,962,5569,1101,11704,1467,2343,634,15862,2030,6189,1240,2735,739,5664,1298,9485,1531,23897,2147,21763,2594,8455,1316,2465,583,143,140,136779,5919,9672,1732,10395,2043,11020,1671,5491,991,8555,1286,1835,495,3053,735,9287,1249,25354,3045,29448,2643,8646,1826,11696,1808,2279,563,48,81,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2618412,12539,57936,2652,177450,5350,391290,7904,94338,4629,306621,7839,121259,5926,57312,3926,195685,6145,238839,7500,562226,10807,205267,7439,120957,5342,86326,4161,2906,766,2068695,13705,27953,1977,138746,4367,325557,7415,78874,3869,248037,7205,103708,5448,44301,3213,152492,5020,177212,6229,447973,9130,152397,5660,95773,4840,73034,3877,2638,692,250687,7999,3897,918,27412,2568,44550,3516,7371,1552,26663,2496,7848,1195,3762,938,14431,2083,22213,2703,52507,3806,23021,2793,9964,1578,6807,1014,241,210,72965,5510,125,119,1445,575,3397,819,1045,501,9659,1780,1591,880,2486,760,13358,1837,11376,2121,15120,2088,8061,1767,2270,722,3032,799,0,268,104787,4825,7524,1029,3589,1014,10201,1505,1886,566,14073,2155,5630,1274,2855,1156,5518,1454,7494,1389,21570,1886,16093,2398,5945,905,2382,618,27,34,121278,4397,18437,1071,6258,1029,7585,973,5162,984,8189,1575,2482,653,3908,1059,9886,1406,20544,2108,25056,2186,5695,977,7005,1040,1071,424,0,268,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1143315,11454,30426,3530,80950,4884,182312,8017,38050,3466,132909,7247,54776,4886,20523,2430,55488,3782,66900,5153,248841,8482,100355,5992,56083,4602,66127,4787,9575,1563,943957,11774,21502,2800,58930,4478,146554,7026,31247,3310,115452,6257,45643,4150,18123,2182,49716,3523,54678,4374,214312,8150,78574,5739,43747,4027,58191,4474,7288,1338,139268,6946,4298,1303,16738,2337,28791,3767,4817,1324,12280,2183,4045,1080,1761,734,2967,968,8059,2129,26287,2829,15531,2269,7003,1495,5721,1314,970,379,5074,1476,0,268,513,512,1221,650,51,81,0,268,435,334,56,96,41,70,195,199,1611,594,329,206,239,246,383,381,0,268,32974,3572,2606,1025,2778,1197,3553,1234,807,574,3265,1138,4128,1640,113,133,1265,556,908,455,4044,1038,4570,1445,2187,713,1487,699,1263,573,22042,2747,2020,668,1991,719,2193,793,1128,611,1912,961,525,254,470,387,1499,556,3060,975,2587,830,1351,621,2907,1049,345,276,54,89,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2731050,15826,50188,3329,205666,7970,341513,9961,93216,4999,321043,8592,151056,6963,71997,5249,207051,6658,230336,7654,569242,11837,225118,8676,132444,4783,123464,5152,8716,1369,2232849,17295,27809,2298,155581,7254,279623,9615,80760,4542,274380,7876,128629,6417,60598,4643,177562,5653,181714,6783,470372,9780,174446,7304,107081,4709,106963,5227,7331,1375,281936,9963,3405,725,35305,2898,44304,3802,7074,1421,25572,2496,11255,2074,5582,1336,14056,2121,24211,2756,60602,4115,26853,3505,11638,1615,11622,1846,457,300,38062,3357,124,145,811,441,2493,756,728,416,3843,1117,2180,837,1631,658,2732,1372,3557,1012,7786,1179,8568,2112,1436,514,2152,774,21,35,81027,4951,5037,983,5299,1115,8911,1834,1344,474,7940,1541,6655,1505,1145,516,3092,750,4799,1047,16487,2237,12227,2248,5892,1360,1443,510,756,383,97176,4559,13813,1665,8670,1929,6182,1275,3310,961,9308,1427,2337,743,3041,798,9609,1761,16055,1944,13995,1674,3024,847,6397,1332,1284,477,151,122,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,454500,5423,31979,2275,41754,3199,24484,2621,12514,1815,60966,3052,22450,2051,7604,1377,27088,2677,33539,2778,90735,4510,45764,3566,25811,2272,27421,2629,2391,635,341194,5940,15266,1583,30681,2734,19563,2166,9988,1612,49023,3170,18896,1822,5323,1037,20971,2196,23634,2369,69701,3866,34478,3108,19234,1879,22181,2244,2255,607,50994,4263,4162,895,7819,1433,2124,996,884,452,6567,1411,1849,669,595,304,3321,1047,3030,981,10022,1707,3933,1076,2960,1041,3592,884,136,151,2879,838,817,409,51,56,0,268,121,162,0,268,59,78,158,264,59,107,167,145,672,338,468,449,63,108,244,248,0,268,32285,2607,3671,701,1462,662,1442,583,404,316,3370,974,1133,312,929,514,1271,704,2506,781,6756,1156,5967,1342,2247,696,1127,453,0,268,27148,2156,8063,999,1741,681,1355,557,1117,598,2006,779,513,295,599,331,1466,513,4202,752,3584,955,918,463,1307,704,277,211,0,268,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,904925,7809,43453,2348,61170,3966,102135,4367,34807,2211,103698,4325,61925,3064,18792,1917,72791,4164,67513,3680,191190,5875,67024,4124,39025,3058,34517,2155,6885,1277,733581,7612,23998,1758,46837,3401,82575,3921,30137,2180,89137,4155,51886,2898,15381,1784,62785,3863,55486,3190,157280,5560,51668,3540,30449,2724,29786,2113,6176,1177,90595,4373,3214,704,9820,1441,14920,2077,2719,922,9188,1376,4821,902,1417,414,5644,1250,4992,949,17099,2036,9563,1801,3967,915,2522,650,709,400,5547,1170,51,87,292,346,137,134,239,253,262,242,181,175,121,143,447,304,468,267,1693,628,781,507,215,205,660,553,0,268,35713,2568,3926,788,1661,646,2876,789,766,300,2895,606,3937,832,851,401,1917,558,1946,681,7779,1044,4108,919,2045,504,1006,398,0,268,39489,2643,12264,1079,2560,746,1627,474,946,379,2216,603,1100,452,1022,468,1998,584,4621,988,7339,1206,904,383,2349,804,543,273,0,268,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1153028,11712,15224,2137,132498,7311,54906,4897,36482,3977,124660,6286,54713,4675,20041,2860,81322,5289,109100,6505,141772,7256,283378,9045,47004,4508,47185,4057,4743,1087,901547,14257,8090,1671,100076,6083,43645,4428,29220,3397,96916,5042,45576,4328,15397,2575,64302,4404,80038,5292,116535,6058,220345,7789,34183,3382,43095,3725,4129,963,134519,7817,2823,1077,24454,3899,6891,1475,4901,1572,14346,2768,4070,1189,1919,646,6233,1552,13894,2503,15930,2505,31022,3810,4606,1181,3111,836,319,232,34905,3637,3074,1049,1877,780,1119,612,294,257,4027,1259,1584,772,628,379,915,512,4085,1168,1827,731,13915,2313,1303,731,206,324,51,84,48156,4235,647,524,3560,1388,1841,648,1007,566,6549,1761,2803,1035,1086,903,4325,1151,3534,960,3733,1037,15129,2122,3146,1388,552,328,244,284,33901,3831,590,341,2531,952,1410,451,1060,468,2822,743,680,504,1011,509,5547,1274,7549,1569,3747,1410,2967,944,3766,2113,221,294,0,268,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,624571,8310,5649,1380,49469,4270,81706,4223,22793,2698,94928,5411,21155,2519,13703,2077,39477,2985,56261,3767,130774,5309,52460,4039,31248,2765,23684,2200,1264,576,511555,9474,3590,1024,37534,3406,70586,3817,19774,2384,79032,4816,17893,2322,10898,1689,34970,2939,41901,3142,110902,5277,39135,3571,23129,2506,21064,2013,1147,557,57461,4437,354,220,8200,2031,7338,1517,1456,686,8832,2247,1244,498,1244,867,1496,519,4015,1231,11499,1695,6409,1439,3720,1003,1537,571,117,151,2549,809,0,268,0,268,98,148,53,71,262,286,262,295,158,233,0,268,254,330,681,367,781,537,0,268,0,268,0,268,24793,2947,569,495,977,487,1832,735,392,332,3883,1058,1130,603,759,501,1149,535,2222,731,4515,1076,4253,1193,2492,876,620,467,0,268,28213,2657,1136,572,2758,806,1852,587,1118,416,2919,806,626,408,644,301,1862,499,7869,1537,3177,931,1882,765,1907,693,463,365,0,268,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3784016,26690,14364,2047,238160,8543,412176,10835,163709,7226,430188,10860,226845,9463,116013,5845,316833,10007,426614,10889,793537,15549,278439,11562,173624,7890,184837,6369,8677,1656,2897729,24824,7726,1675,165872,7678,318319,8768,125579,5932,326235,9964,179058,7974,92178,5183,244406,9025,318055,9132,646827,13696,183062,8141,125373,6523,158207,5988,6832,1308,364530,13155,2458,1151,43644,5356,48103,4741,16471,2818,41095,3474,23159,3671,10201,1991,20608,2729,35574,3472,63881,4467,29959,3748,15396,2102,13098,2067,883,568,218483,10176,139,176,10383,2200,18781,3045,7244,1608,25784,3463,14305,2702,4628,1389,27890,3277,22378,3112,39612,4153,30604,4085,8948,1996,7471,1425,316,385,182484,9609,2184,993,11158,2335,17957,2997,6768,1453,28748,3948,7314,1412,3007,1262,10508,2168,15368,2113,30022,3129,27572,3280,16181,2926,5051,1672,646,361,120790,5343,1857,626,7103,2073,9016,1334,7647,1487,8326,1539,3009,792,5999,1180,13421,1785,35239,3280,13195,2051,7242,1350,7726,1410,1010,521,0,268,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,823107,10986,33187,3117,71029,5205,42601,3860,22122,2874,96925,6589,32204,2793,16552,1974,43369,3209,88978,4915,187375,7655,81850,6304,36963,3376,61714,4478,8238,1651,630180,10715,22605,2346,50317,4359,32303,3065,17279,2192,76400,5794,26622,2585,13055,1767,35220,2807,63501,3849,149897,6957,57409,4611,27619,3000,51668,3940,6285,1242,111687,7526,5643,1282,16248,3365,5159,1436,1964,901,11509,2463,2561,871,1352,701,4689,1426,13994,2357,19846,2333,13970,2606,5468,1307,7438,1779,1846,1200,6977,1574,300,247,269,233,592,841,89,146,637,469,232,190,342,336,0,268,1031,498,1560,632,1318,699,111,132,496,374,0,268,34626,3637,1520,667,1912,947,1497,507,1640,1407,5187,1277,1687,704,574,295,1046,510,2560,932,7507,1692,6525,2260,1131,489,1733,623,107,126,39637,3274,3119,867,2283,726,3050,1184,1150,531,3192,1139,1102,472,1229,600,2414,949,7892,1575,8565,1686,2628,789,2634,859,379,336,0,268,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8693739,33267,52266,4155,524705,13869,691112,12994,278770,8817,908353,20781,450027,11154,317974,10074,828351,18459,945402,19731,2159860,20980,677634,16782,414224,11878,430439,11577,14622,2111,4708597,28252,29108,3077,302023,8680,455224,10692,171784,7187,520951,13253,290330,9449,129083,6452,330623,9131,385370,12506,1300258,16934,303311,10155,198499,7352,279567,9008,12466,1919,667134,17304,3420,791,73086,6534,62526,5087,22833,3375,74096,5745,29468,3591,14940,2457,38915,3621,60371,4540,165683,7458,61616,4975,29470,3167,29724,3241,986,657,2389375,26000,1632,914,108525,8140,124756,6781,60622,3959,214392,9001,98384,6117,132191,7154,356986,12725,363153,12701,490671,10836,213233,9225,123877,7233,100706,5620,247,182,636832,18584,8323,1427,21774,2915,36695,3893,11950,1453,80844,6865,26009,3178,25459,3780,70460,6071,73172,5122,150431,7048,74725,5300,39067,3796,17039,2808,884,488,291801,11018,9783,1286,19297,2836,11911,1702,11581,2169,18070,2207,5836,1458,16301,2841,31367,3154,63336,4469,52817,4199,24749,2816,23311,3037,3403,946,39,65,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3907957,20742,51731,3869,347774,10048,577991,14669,135964,7085,450340,10303,172730,8896,78697,4520,260936,9862,337256,10841,801994,12553,311197,9853,179960,6480,166282,6619,35105,3371,3179452,22238,30984,3345,231522,7780,488089,12247,114727,6389,381271,9304,149741,7940,65097,3821,227505,9293,254081,8765,680133,11652,233130,9554,141750,5883,150018,5989,31404,3215,463425,13363,10130,2123,92921,7118,66984,5264,12255,2172,43975,4692,12837,2641,8592,2270,17436,2380,40117,4393,76284,5171,48280,4052,19540,2299,11968,2080,2106,570,32672,3220,562,553,1595,938,2708,1394,604,630,3410,982,1012,517,363,248,1963,770,2486,889,10127,1848,6689,1610,677,392,476,381,0,268,108322,6144,4637,1577,11867,2328,11758,2352,2853,991,10650,1852,5315,1163,1561,699,3891,1101,10541,1973,15493,2436,18019,2621,7646,1386,2565,1004,1526,525,124086,6185,5418,1198,9869,1704,8452,1449,5525,1135,11034,1849,3825,1427,3084,867,10141,1865,30031,3383,19957,2481,5079,1093,10347,1469,1255,448,69,88,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
