GEO_ID,S0902_C01_001E,S0902_C01_001M,S0902_C01_002E,S0902_C01_002M,S0902_C01_003E,S0902_C01_003M,S0902_C01_004E,S0902_C01_004M,S0902_C01_005E,S0902_C01_005M,S0902_C01_006E,S0902_C01_006M,S0902_C01_007E,S0902_C01_007M,S0902_C01_008E,S0902_C01_008M,S0902_C01_009E,S0902_C01_009M,S0902_C01_010E,S0902_C01_010M,S0902_C01_011E,S0902_C01_011M,S0902_C01_012E,S0902_C01_012M,S0902_C01_013E,S0902_C01_013M,S0902_C01_014E,S0902_C01_014M,S0902_C01_015E,S0902_C01_015M,S0902_C01_016E,S0902_C01_016M,S0902_C01_017E,S0902_C01_017M,S0902_C01_018E,S0902_C01_018M,S0902_C02_001E,S0902_C02_001M,S0902_C02_002E,S0902_C02_002M,S0902_C02_003E,S0902_C02_003M,S0902_C02_004E,S0902_C02_004M,S0902_C02_005E,S0902_C02_005M,S0902_C02_006E,S0902_C02_006M,S0902_C02_007E,S0902_C02_007M,S0902_C02_008E,S0902_C02_008M,S0902_C02_009E,S0902_C02_009M,S0902_C02_010E,S0902_C02_010M,S0902_C02_011E,S0902_C02_011M,S0902_C02_012E,S0902_C02_012M,S0902_C02_013E,S0902_C02_013M,S0902_C02_014E,S0902_C02_014M,S0902_C02_015E,S0902_C02_015M,S0902_C02_016E,S0902_C02_016M,S0902_C02_017E,S0902_C02_017M,S0902_C02_018E,S0902_C02_018M,S0902_C03_001E,S0902_C03_001M,S0902_C03_002E,S0902_C03_002M,S0902_C03_003E,S0902_C03_003M,S0902_C03_004E,S0902_C03_004M,S0902_C03_005E,S0902_C03_005M,S0902_C03_006E,S0902_C03_006M,S0902_C03_007E,S0902_C03_007M,S0902_C03_008E,S0902_C03_008M,S0902_C03_009E,S0902_C03_009M,S0902_C03_010E,S0902_C03_010M,S0902_C03_011E,S0902_C03_011M,S0902_C03_012E,S0902_C03_012M,S0902_C03_013E,S0902_C03_013M,S0902_C03_014E,S0902_C03_014M,S0902_C03_015E,S0902_C03_015M,S0902_C03_016E,S0902_C03_016M,S0902_C03_017E,S0902_C03_017M,S0902_C03_018E,S0902_C03_018M,S0902_C04_001E,S0902_C04_001M,S0902_C04_002E,S0902_C04_002M,S0902_C04_003E,S0902_C04_003M,S0902_C04_004E,S0902_C04_004M,S0902_C04_005E,S0902_C04_005M,S0902_C04_006E,S0902_C04_006M,S0902_C04_007E,S0902_C04_007M,S0902_C04_008E,S0902_C04_008M,S0902_C04_009E,S0902_C04_009M,S0902_C04_010E,S0902_C04_010M,S0902_C04_011E,S0902_C04_011M,S0902_C04_012E,S0902_C04_012M,S0902_C04_013E,S0902_C04_013M,S0902_C04_014E,S0902_C04_014M,S0902_C04_015E,S0902_C04_015M,S0902_C04_016E,S0902_C04_016M,S0902_C04_017E,S0902_C04_017M,S0902_C04_018E,S0902_C04_018M,NAME,S0902_C01_001EA,S0902_C01_001MA,S0902_C01_002EA,S0902_C01_002MA,S0902_C01_003MA,S0902_C01_003EA,S0902_C01_004MA,S0902_C01_004EA,S0902_C01_005MA,S0902_C01_005EA,S0902_C01_006EA,S0902_C01_006MA,S0902_C01_007MA,S0902_C01_007EA,S0902_C01_008MA,S0902_C01_008EA,S0902_C01_009EA,S0902_C01_009MA,S0902_C01_010MA,S0902_C01_010EA,S0902_C01_011MA,S0902_C01_011EA,S0902_C01_012EA,S0902_C01_012MA,S0902_C01_013MA,S0902_C01_013EA,S0902_C01_014EA,S0902_C01_014MA,S0902_C01_015MA,S0902_C01_015EA,S0902_C01_016EA,S0902_C01_016MA,S0902_C01_017EA,S0902_C01_017MA,S0902_C01_018MA,S0902_C01_018EA,S0902_C02_001EA,S0902_C02_001MA,S0902_C02_002EA,S0902_C02_002MA,S0902_C02_003MA,S0902_C02_003EA,S0902_C02_004EA,S0902_C02_004MA,S0902_C02_005EA,S0902_C02_005MA,S0902_C02_006MA,S0902_C02_006EA,S0902_C02_007EA,S0902_C02_007MA,S0902_C02_008EA,S0902_C02_008MA,S0902_C02_009EA,S0902_C02_009MA,S0902_C02_010EA,S0902_C02_010MA,S0902_C02_011MA,S0902_C02_011EA,S0902_C02_012EA,S0902_C02_012MA,S0902_C02_013EA,S0902_C02_013MA,S0902_C02_014MA,S0902_C02_014EA,S0902_C02_015EA,S0902_C02_015MA,S0902_C02_016EA,S0902_C02_016MA,S0902_C02_017MA,S0902_C02_017EA,S0902_C02_018MA,S0902_C02_018EA,S0902_C03_001MA,S0902_C03_001EA,S0902_C03_002EA,S0902_C03_002MA,S0902_C03_003MA,S0902_C03_003EA,S0902_C03_004MA,S0902_C03_004EA,S0902_C03_005EA,S0902_C03_005MA,S0902_C03_006EA,S0902_C03_006MA,S0902_C03_007EA,S0902_C03_007MA,S0902_C03_008EA,S0902_C03_008MA,S0902_C03_009MA,S0902_C03_009EA,S0902_C03_010MA,S0902_C03_010EA,S0902_C03_011MA,S0902_C03_011EA,S0902_C03_012MA,S0902_C03_012EA,S0902_C03_013EA,S0902_C03_013MA,S0902_C03_014EA,S0902_C03_014MA,S0902_C03_015MA,S0902_C03_015EA,S0902_C03_016MA,S0902_C03_016EA,S0902_C03_017EA,S0902_C03_017MA,S0902_C03_018EA,S0902_C03_018MA,S0902_C04_001EA,S0902_C04_001MA,S0902_C04_002EA,S0902_C04_002MA,S0902_C04_003EA,S0902_C04_003MA,S0902_C04_004MA,S0902_C04_004EA,S0902_C04_005MA,S0902_C04_005EA,S0902_C04_006EA,S0902_C04_006MA,S0902_C04_007EA,S0902_C04_007MA,S0902_C04_008MA,S0902_C04_008EA,S0902_C04_009MA,S0902_C04_009EA,S0902_C04_010EA,S0902_C04_010MA,S0902_C04_011EA,S0902_C04_011MA,S0902_C04_012EA,S0902_C04_012MA,S0902_C04_013MA,S0902_C04_013EA,S0902_C04_014MA,S0902_C04_014EA,S0902_C04_015EA,S0902_C04_015MA,S0902_C04_016MA,S0902_C04_016EA,S0902_C04_017EA,S0902_C04_017MA,S0902_C04_018EA,S0902_C04_018MA,state
0400000US31,125952,2153,113195,2570,87.1,1.6,12.9,1.6,12757,1545,64621,1740,0.7,0.4,61331,1549,1.1,0.6,2.3,0.9,111702,2505,66.6,2.5,7.7,1.1,21.6,2.1,4.1,1.0,103261,2369,3.4,0.9,53.6,2.1,95454,1502,86613,1911,85.6,1.8,14.4,1.8,8841,1306,48207,1111,0.4,0.4,47247,1209,1.3,0.7,1.7,0.8,84166,2138,72.5,2.4,7.0,1.2,16.6,1.9,3.8,0.9,77643,1894,2.3,0.9,55.2,2.6,7421,808,6211,815,89.1,6.3,10.9,6.3,1210,494,4065,560,-999999999.0,-999999999.0,3356,597,-999999999.0,-999999999.0,6.7,5.7,6240,778,26.1,10.0,6.3,4.5,65.1,10.9,2.5,2.8,6041,827,12.1,5.7,43.1,10.2,15455,1410,13385,1404,95.9,2.2,4.1,2.2,2070,661,8850,1085,-999999999.0,-999999999.0,6605,887,-999999999.0,-999999999.0,4.0,3.9,14799,1444,55.4,9.2,13.5,5.4,27.4,8.5,3.6,2.7,12813,1468,4.4,2.5,55.6,6.7,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,175794,1595,149500,2490,94.9,0.9,5.1,0.9,26294,2382,92210,1454,1.4,0.7,83584,1010,2.0,0.8,2.9,0.8,170794,1758,53.9,2.1,9.7,1.2,32.8,2.1,3.7,1.0,138632,2608,6.4,1.1,33.7,2.2,69410,1063,60071,1559,91.4,1.9,8.6,1.9,9339,1440,36728,1037,1.6,0.9,32682,799,2.1,1.3,2.6,1.4,67400,1176,59.5,3.4,7.6,1.5,28.0,3.1,4.9,1.6,54843,1769,6.2,1.5,34.2,3.0,16878,1138,14129,1249,98.0,1.6,2.0,1.6,2749,748,9302,651,-999999999.0,-999999999.0,7576,936,-999999999.0,-999999999.0,3.9,3.7,15896,1170,24.6,6.2,11.5,5.1,59.5,8.3,4.4,3.4,14277,1197,9.2,3.7,32.8,7.3,67262,1011,55383,1673,96.7,1.1,3.3,1.1,11879,1553,35212,832,2.0,1.3,32050,539,3.1,1.7,4.2,1.7,66022,1200,53.6,4.0,11.7,2.3,32.4,3.7,2.3,1.3,52795,1649,5.6,1.8,36.0,3.9,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,93131,1935,83491,2108,84.5,2.2,15.5,2.2,9640,1772,45905,1358,0.6,0.4,47226,1518,1.8,1.2,1.2,0.8,81518,2482,64.4,3.1,8.0,1.7,25.7,3.2,2.0,0.9,74893,2297,2.8,1.0,47.2,3.0,83423,907,74710,1633,84.4,2.2,15.6,2.2,8713,1644,41841,552,0.4,0.4,41582,880,1.6,1.3,1.1,0.9,72946,1743,65.9,3.2,7.6,1.7,24.3,2.9,2.2,1.0,67221,1724,2.9,1.1,48.4,3.3,2045,1049,-999999999,-999999999,95.1,7.6,4.9,7.6,-999999999,-999999999,1015,770,-999999999.0,-999999999.0,1030,638,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1756,975,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1869,1037,-999999999.0,-999999999.0,17.1,17.0,3607,860,3116,694,94.3,6.1,5.7,6.1,491,459,1710,755,-999999999.0,-999999999.0,1897,568,-999999999.0,-999999999.0,-999999999.0,-999999999.0,3442,858,51.5,14.7,12.1,12.3,36.4,15.2,0.0,3.8,2533,776,-999999999.0,-999999999.0,31.7,16.1,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,N,N,null,null,N,N,null,null,N,N,N,N,null,null,N,N,N,N,N,N,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,33
0400000US34,587914,2926,533421,4699,84.9,0.8,15.1,0.8,54493,4071,300470,2372,0.5,0.2,287444,2319,0.7,0.2,1.3,0.5,556442,3522,65.4,1.3,6.7,0.7,26.8,1.2,1.1,0.3,468739,4902,4.2,0.5,35.7,1.3,312776,585,289936,2420,81.9,1.0,18.1,1.0,22840,2336,161616,421,0.2,0.1,151160,403,0.1,0.1,0.6,0.5,296647,1805,76.0,1.6,5.9,0.8,16.6,1.4,1.4,0.5,248721,3425,2.8,0.6,38.3,1.6,95239,2660,84063,2889,86.1,1.7,13.9,1.7,11176,1601,47293,1810,0.3,0.3,47946,1972,0.9,0.6,2.7,1.6,88412,2772,37.4,3.4,8.6,1.5,53.3,3.0,0.7,0.5,75073,2895,5.5,1.1,35.8,3.0,126297,1817,108397,2465,91.9,1.2,8.1,1.2,17900,2471,65618,1477,1.1,0.8,60679,1458,2.0,0.8,2.2,1.1,121605,1755,51.6,3.0,8.6,1.7,39.0,2.7,0.8,0.4,102187,2867,7.2,1.7,33.8,2.4,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,150331,3173,125293,3066,92.3,1.3,7.7,1.3,25038,2133,75979,2606,0.7,0.4,74352,2657,2.1,1.0,3.7,1.2,142276,3390,54.9,2.4,10.1,1.4,31.5,2.4,3.6,0.9,123668,3645,6.4,1.1,36.7,2.2,44616,2128,37814,2032,90.0,2.7,10.0,2.7,6802,1218,22430,1986,0.7,0.6,22186,1774,2.0,1.6,1.8,1.4,42066,2148,62.7,4.8,8.2,2.6,23.1,4.6,6.0,2.2,36928,2316,4.9,2.1,39.7,4.6,4365,998,3931,981,88.6,8.9,11.4,8.9,434,306,2459,714,-999999999.0,-999999999.0,1906,686,-999999999.0,-999999999.0,-999999999.0,-999999999.0,3245,1002,36.0,17.0,13.7,8.3,46.9,17.0,3.3,4.3,3985,987,-999999999.0,-999999999.0,28.3,13.2,81472,1659,66796,1974,94.3,1.5,5.7,1.5,14676,1712,40983,1398,0.7,0.7,40489,1290,2.8,1.5,5.4,2.1,77913,1838,53.2,3.0,10.8,2.1,32.9,3.0,3.1,1.1,67293,2276,6.7,1.7,39.9,3.2,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,1314125,5443,1180543,7405,80.2,0.6,19.8,0.6,133582,4957,668762,3227,0.7,0.2,645363,4382,1.0,0.2,1.5,0.2,1179411,5556,58.3,0.7,7.9,0.5,31.8,0.7,2.0,0.3,1073785,8077,5.3,0.4,31.7,0.7,685844,3236,630067,4305,74.9,0.8,25.1,0.8,55777,3003,349259,995,0.6,0.2,336585,2976,0.6,0.2,0.7,0.2,596662,3823,71.8,1.0,7.0,0.6,18.9,0.9,2.3,0.4,561719,5411,3.5,0.3,35.2,0.9,232999,4014,203174,3738,87.0,1.4,13.0,1.4,29825,2654,117351,2457,0.4,0.2,115648,2790,1.0,0.4,2.4,0.8,214244,4104,33.9,1.8,7.8,1.0,56.8,2.0,1.5,0.6,189368,4252,8.9,1.1,27.8,1.6,282379,2210,241592,3519,88.4,1.1,11.6,1.1,40787,3016,144979,1549,0.9,0.4,137400,1593,1.8,0.7,3.2,1.0,268767,2231,41.5,1.8,10.1,1.2,46.8,1.7,1.5,0.4,231940,3686,7.6,0.9,30.0,1.6,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,660015,6628,568288,6571,89.6,0.7,10.4,0.7,91727,4746,339970,5866,0.9,0.3,320045,5054,1.3,0.3,2.4,0.5,594659,6812,59.9,1.2,7.1,0.6,29.4,1.1,3.6,0.6,540547,7770,5.4,0.5,38.8,1.0,377128,3584,331390,3975,86.9,0.9,13.1,0.9,45738,2679,194536,3239,0.7,0.3,182592,3168,1.2,0.4,1.7,0.6,335839,4265,70.4,1.5,6.5,0.8,19.1,1.2,4.1,0.6,309169,4978,4.3,0.6,40.3,1.4,168182,4107,143147,3861,93.9,1.1,6.1,1.1,25035,2951,84810,3218,1.4,0.7,83372,3045,0.4,0.2,3.0,0.9,152748,4586,37.3,2.3,6.8,1.4,52.8,2.7,3.1,1.1,137814,3996,7.1,1.2,35.9,2.1,68631,3297,53250,3054,94.9,1.6,5.1,1.6,15381,2380,37428,3210,2.3,1.6,31203,2034,4.4,2.0,3.3,1.6,64172,3282,58.5,4.0,12.0,2.6,26.9,3.6,2.6,1.4,54928,3270,8.3,2.3,40.0,3.7,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US39,792974,4872,705639,5287,84.9,0.6,15.1,0.6,87335,4055,408635,3332,0.5,0.2,384339,3739,0.9,0.2,1.9,0.3,716431,5329,59.9,0.9,8.4,0.6,28.2,0.8,3.6,0.4,637449,6395,3.9,0.4,44.1,1.0,599204,2686,536793,3787,84.3,0.8,15.7,0.8,62411,3662,307434,1731,0.4,0.1,291770,2155,0.9,0.2,1.5,0.4,542001,4106,67.5,1.2,8.2,0.7,20.9,0.9,3.4,0.4,479968,5069,3.3,0.4,45.5,1.2,118725,3242,102058,3280,87.2,1.6,12.8,1.6,16667,2083,59671,2288,0.9,0.9,59054,2124,0.6,0.5,3.3,1.2,107415,3131,28.8,2.2,9.1,2.0,58.1,2.8,3.9,1.3,96609,3244,6.5,1.3,39.4,2.7,33400,1976,27613,1667,85.7,3.7,14.3,3.7,5787,1280,18547,1610,0.5,0.5,14853,1259,1.0,0.9,3.1,2.2,31109,1860,49.7,5.0,12.5,3.3,34.9,4.4,2.9,1.7,27324,1891,6.7,2.5,45.8,5.0,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,258439,2612,217289,3210,92.3,0.8,7.7,0.8,41150,2358,133169,2077,1.3,0.3,125270,2077,3.0,0.6,3.2,0.7,236477,3006,58.6,1.5,10.0,1.0,26.9,1.4,4.5,0.6,207240,3234,7.5,0.8,40.7,1.5,148373,1538,126488,1999,90.9,1.0,9.1,1.0,21885,1887,77113,1109,1.3,0.5,71260,1311,2.2,0.5,3.0,0.8,135559,1960,63.3,2.0,9.7,1.3,21.9,1.7,5.1,0.8,117408,2017,6.5,0.9,42.2,1.9,21913,1328,18293,1464,95.4,2.1,4.6,2.1,3620,890,11814,1030,-999999999.0,-999999999.0,10099,840,-999999999.0,-999999999.0,6.7,3.5,19859,1294,31.2,6.3,12.3,4.1,52.3,6.6,4.2,2.2,18642,1316,9.1,2.8,38.3,4.8,30210,1314,23618,1529,94.7,2.1,5.3,2.1,6592,961,15012,1014,2.0,1.4,15198,1088,7.9,2.6,3.5,1.5,28883,1324,61.5,4.9,9.4,2.8,27.5,4.5,1.7,0.8,24526,1415,11.1,3.7,37.9,4.1,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,247170,3355,212266,4168,89.3,1.2,10.7,1.2,34904,3004,128951,2785,0.8,0.4,118219,2349,1.4,0.5,1.9,0.7,228476,3387,58.4,2.0,9.9,1.2,25.9,2.1,5.9,1.1,198801,4594,5.6,0.9,38.8,2.0,168852,1895,145317,2641,88.5,1.4,11.5,1.4,23535,2313,87057,1519,0.6,0.4,81795,1343,0.9,0.5,0.9,0.5,155491,2147,60.8,2.3,10.0,1.4,23.0,2.2,6.2,1.2,135638,3314,5.6,1.1,41.6,2.1,5958,1332,4745,1181,91.6,8.9,8.4,8.9,1213,609,3357,974,-999999999.0,-999999999.0,2601,853,-999999999.0,-999999999.0,-999999999.0,-999999999.0,5456,1294,26.9,14.8,9.4,9.2,54.5,16.4,9.2,7.7,5498,1311,9.3,5.8,32.3,12.9,46404,2484,38272,2621,96.0,1.7,4.0,1.7,8132,1618,24558,2134,1.7,1.7,21846,1545,2.7,2.0,6.3,3.3,44674,2604,51.1,4.1,11.1,3.0,33.2,4.9,4.6,2.0,37680,2529,6.6,2.1,36.6,5.1,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,873913,3704,774718,4870,79.6,0.7,20.4,0.7,99195,4510,442926,3273,0.4,0.2,430987,3091,0.7,0.2,1.9,0.3,752442,4567,61.6,0.8,8.1,0.6,27.3,0.6,3.1,0.4,720700,6014,4.5,0.4,40.3,0.9,628515,1011,563171,3406,78.7,0.7,21.3,0.7,65344,3376,320180,879,0.3,0.1,308335,782,0.6,0.2,1.1,0.3,541128,3364,70.3,1.0,7.9,0.6,18.6,0.8,3.3,0.5,519622,3691,3.4,0.4,42.6,1.0,122783,2977,103773,2716,83.5,1.9,16.5,1.9,19010,1947,61870,2183,1.0,0.9,60913,2278,0.7,0.5,5.7,1.6,106275,2914,27.3,2.6,8.2,1.7,61.7,2.6,2.7,0.9,100525,3468,8.5,1.5,33.3,2.7,73306,1954,61526,2053,84.1,2.2,15.9,2.2,11780,1697,37862,1581,0.7,0.6,35444,1673,1.4,0.9,3.1,1.4,66190,1828,45.4,3.6,7.8,1.9,45.1,3.8,1.7,1.1,59378,2383,7.9,1.9,37.8,3.9,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,76095,1016,68843,1512,75.2,2.0,24.8,2.0,7252,1352,38272,855,-999999999.0,-999999999.0,37823,914,-999999999.0,-999999999.0,2.0,1.2,60555,1519,59.3,3.8,7.3,2.0,28.9,3.5,4.5,1.5,63434,1657,3.2,1.1,44.0,2.8,51473,822,47273,1083,72.0,2.6,28.0,2.6,4200,910,25772,499,-999999999.0,-999999999.0,25701,783,-999999999.0,-999999999.0,2.7,1.7,39578,1410,68.2,4.6,7.2,2.4,19.6,3.4,5.1,2.0,42611,1360,2.7,1.2,45.8,3.1,5234,858,4975,812,80.2,9.6,19.8,9.6,259,233,2579,638,-999999999.0,-999999999.0,2655,496,-999999999.0,-999999999.0,-999999999.0,-999999999.0,4312,771,31.9,12.8,13.1,8.1,45.9,15.7,9.1,8.4,4578,862,-999999999.0,-999999999.0,43.5,12.4,13740,578,11622,960,86.1,4.8,13.9,4.8,2118,729,7006,378,-999999999.0,-999999999.0,6734,347,-999999999.0,-999999999.0,-999999999.0,-999999999.0,12485,574,43.4,9.1,6.5,4.6,48.9,9.5,1.2,1.5,11391,789,7.6,3.8,41.4,6.8,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,319933,5562,269344,5720,89.3,1.3,10.7,1.3,50589,3912,165325,4329,1.2,0.6,154608,3933,1.7,0.5,3.4,0.9,280551,5392,55.4,1.8,8.4,1.1,32.6,1.6,3.5,0.8,263874,6028,5.9,0.9,38.8,1.8,184883,2801,157598,3270,86.2,1.7,13.8,1.7,27285,2423,94229,1879,1.0,0.6,90654,2174,1.8,0.7,3.0,1.2,160008,2861,66.0,2.3,9.3,1.5,20.8,2.0,4.0,1.0,152355,3307,5.2,1.0,38.8,2.4,103305,3524,88138,3318,94.5,1.2,5.5,1.2,15167,2246,53099,2873,0.7,0.5,50206,2383,0.4,0.3,4.5,1.7,93386,3262,35.6,2.9,7.0,1.7,55.3,2.9,2.0,1.0,85377,3755,6.6,1.6,36.4,2.9,17267,1874,12781,1585,92.3,3.9,7.7,3.9,4486,1174,10234,1356,1.9,2.1,7033,1281,6.3,4.1,3.7,3.1,14771,1814,62.8,7.3,7.9,5.0,23.0,6.0,6.3,3.6,13998,1863,8.5,3.9,53.7,6.5,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
