GEO_ID,S1603_C01_001E,S1603_C01_001M,S1603_C01_002E,S1603_C01_002M,S1603_C01_003E,S1603_C01_003M,S1603_C01_004E,S1603_C01_004M,S1603_C01_005E,S1603_C01_005M,S1603_C01_006E,S1603_C01_006M,S1603_C01_007E,S1603_C01_007M,S1603_C01_008E,S1603_C01_008M,S1603_C01_009E,S1603_C01_009M,S1603_C01_010E,S1603_C01_010M,S1603_C01_011E,S1603_C01_011M,S1603_C01_012E,S1603_C01_012M,S1603_C01_013E,S1603_C01_013M,S1603_C01_014E,S1603_C01_014M,S1603_C01_015E,S1603_C01_015M,S1603_C01_016E,S1603_C01_016M,S1603_C01_017E,S1603_C01_017M,S1603_C01_018E,S1603_C01_018M,S1603_C02_001E,S1603_C02_001M,S1603_C02_002E,S1603_C02_002M,S1603_C02_003E,S1603_C02_003M,S1603_C02_004E,S1603_C02_004M,S1603_C02_005E,S1603_C02_005M,S1603_C02_006E,S1603_C02_006M,S1603_C02_007E,S1603_C02_007M,S1603_C02_008E,S1603_C02_008M,S1603_C02_009E,S1603_C02_009M,S1603_C02_010E,S1603_C02_010M,S1603_C02_011E,S1603_C02_011M,S1603_C02_012E,S1603_C02_012M,S1603_C02_013E,S1603_C02_013M,S1603_C02_014E,S1603_C02_014M,S1603_C02_015E,S1603_C02_015M,S1603_C02_016E,S1603_C02_016M,S1603_C02_017E,S1603_C02_017M,S1603_C02_018E,S1603_C02_018M,S1603_C03_001E,S1603_C03_001M,S1603_C03_002E,S1603_C03_002M,S1603_C03_003E,S1603_C03_003M,S1603_C03_004E,S1603_C03_004M,S1603_C03_005E,S1603_C03_005M,S1603_C03_006E,S1603_C03_006M,S1603_C03_007E,S1603_C03_007M,S1603_C03_008E,S1603_C03_008M,S1603_C03_009E,S1603_C03_009M,S1603_C03_010E,S1603_C03_010M,S1603_C03_011E,S1603_C03_011M,S1603_C03_012E,S1603_C03_012M,S1603_C03_013E,S1603_C03_013M,S1603_C03_014E,S1603_C03_014M,S1603_C03_015E,S1603_C03_015M,S1603_C03_016E,S1603_C03_016M,S1603_C03_017E,S1603_C03_017M,S1603_C03_018E,S1603_C03_018M,S1603_C04_001E,S1603_C04_001M,S1603_C04_002E,S1603_C04_002M,S1603_C04_003E,S1603_C04_003M,S1603_C04_004E,S1603_C04_004M,S1603_C04_005E,S1603_C04_005M,S1603_C04_006E,S1603_C04_006M,S1603_C04_007E,S1603_C04_007M,S1603_C04_008E,S1603_C04_008M,S1603_C04_009E,S1603_C04_009M,S1603_C04_010E,S1603_C04_010M,S1603_C04_011E,S1603_C04_011M,S1603_C04_012E,S1603_C04_012M,S1603_C04_013E,S1603_C04_013M,S1603_C04_014E,S1603_C04_014M,S1603_C04_015E,S1603_C04_015M,S1603_C04_016E,S1603_C04_016M,S1603_C04_017E,S1603_C04_017M,S1603_C04_018E,S1603_C04_018M,NAME,S1603_C01_001MA,S1603_C01_001EA,S1603_C01_002EA,S1603_C01_002MA,S1603_C01_003MA,S1603_C01_003EA,S1603_C01_004MA,S1603_C01_004EA,S1603_C01_005MA,S1603_C01_005EA,S1603_C01_006EA,S1603_C01_006MA,S1603_C01_007EA,S1603_C01_007MA,S1603_C01_008EA,S1603_C01_008MA,S1603_C01_009MA,S1603_C01_009EA,S1603_C01_010EA,S1603_C01_010MA,S1603_C01_011EA,S1603_C01_011MA,S1603_C01_012EA,S1603_C01_012MA,S1603_C01_013EA,S1603_C01_013MA,S1603_C01_014MA,S1603_C01_014EA,S1603_C01_015MA,S1603_C01_015EA,S1603_C01_016EA,S1603_C01_016MA,S1603_C01_017EA,S1603_C01_017MA,S1603_C01_018EA,S1603_C01_018MA,S1603_C02_001MA,S1603_C02_001EA,S1603_C02_002MA,S1603_C02_002EA,S1603_C02_003EA,S1603_C02_003MA,S1603_C02_004EA,S1603_C02_004MA,S1603_C02_005EA,S1603_C02_005MA,S1603_C02_006EA,S1603_C02_006MA,S1603_C02_007MA,S1603_C02_007EA,S1603_C02_008MA,S1603_C02_008EA,S1603_C02_009EA,S1603_C02_009MA,S1603_C02_010MA,S1603_C02_010EA,S1603_C02_011EA,S1603_C02_011MA,S1603_C02_012MA,S1603_C02_012EA,S1603_C02_013MA,S1603_C02_013EA,S1603_C02_014MA,S1603_C02_014EA,S1603_C02_015EA,S1603_C02_015MA,S1603_C02_016EA,S1603_C02_016MA,S1603_C02_017MA,S1603_C02_017EA,S1603_C02_018MA,S1603_C02_018EA,S1603_C03_001EA,S1603_C03_001MA,S1603_C03_002EA,S1603_C03_002MA,S1603_C03_003MA,S1603_C03_003EA,S1603_C03_004EA,S1603_C03_004MA,S1603_C03_005EA,S1603_C03_005MA,S1603_C03_006MA,S1603_C03_006EA,S1603_C03_007EA,S1603_C03_007MA,S1603_C03_008EA,S1603_C03_008MA,S1603_C03_009EA,S1603_C03_009MA,S1603_C03_010MA,S1603_C03_010EA,S1603_C03_011MA,S1603_C03_011EA,S1603_C03_012EA,S1603_C03_012MA,S1603_C03_013EA,S1603_C03_013MA,S1603_C03_014EA,S1603_C03_014MA,S1603_C03_015EA,S1603_C03_015MA,S1603_C03_016MA,S1603_C03_016EA,S1603_C03_017MA,S1603_C03_017EA,S1603_C03_018MA,S1603_C03_018EA,S1603_C04_001EA,S1603_C04_001MA,S1603_C04_002EA,S1603_C04_002MA,S1603_C04_003EA,S1603_C04_003MA,S1603_C04_004MA,S1603_C04_004EA,S1603_C04_005MA,S1603_C04_005EA,S1603_C04_006MA,S1603_C04_006EA,S1603_C04_007EA,S1603_C04_007MA,S1603_C04_008EA,S1603_C04_008MA,S1603_C04_009MA,S1603_C04_009EA,S1603_C04_010MA,S1603_C04_010EA,S1603_C04_011EA,S1603_C04_011MA,S1603_C04_012MA,S1603_C04_012EA,S1603_C04_013MA,S1603_C04_013EA,S1603_C04_014EA,S1603_C04_014MA,S1603_C04_015MA,S1603_C04_015EA,S1603_C04_016MA,S1603_C04_016EA,S1603_C04_017EA,S1603_C04_017MA,S1603_C04_018EA,S1603_C04_018MA,state
0400000US26,9311715,1749,18.2,0.1,66.3,0.1,15.5,0.1,93.5,0.1,6.5,0.1,3.2,0.1,3.2,0.1,9103852,3751,16.7,0.3,83.3,0.3,6621018,3783,10.8,0.2,30.6,0.2,32.6,0.3,26.0,0.3,3.3,-888888888.0,2.9,-888888888.0,8435447,14540,17.9,0.1,66.1,0.1,15.9,0.1,98.5,0.1,1.5,0.1,1.0,0.1,0.5,0.1,8249515,14641,15.9,0.3,84.1,0.3,6035723,9322,9.6,0.2,31.6,0.2,33.7,0.3,25.1,0.3,-888888888,-888888888,-888888888,-888888888,876268,14340,21.0,0.7,67.8,0.7,11.2,0.4,46.0,0.9,54.0,0.9,24.9,0.8,29.1,0.9,854337,14332,24.6,1.3,75.4,1.3,585295,9027,23.6,0.9,19.7,0.9,21.0,0.7,35.7,1.0,-888888888,-888888888,-888888888,-888888888,284284,8996,27.0,1.0,66.3,1.1,6.6,0.5,64.7,1.5,35.3,1.5,8.1,0.8,27.2,1.6,276788,8882,29.0,2.3,71.0,2.3,170791,5133,33.8,2.0,23.1,1.7,22.9,1.4,20.3,1.8,-888888888,-888888888,-888888888,-888888888,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),26
0400000US27,5031558,1721,18.5,0.1,67.0,0.1,14.5,0.1,92.3,0.2,7.7,0.2,3.6,0.1,4.1,0.2,4913246,2149,11.0,0.3,89.0,0.3,3600744,3144,7.5,0.2,26.4,0.3,32.9,0.4,33.2,0.4,2.9,-888888888.0,3.6,-888888888.0,4480827,12629,17.8,0.1,66.8,0.1,15.3,0.1,98.4,0.1,1.6,0.1,1.0,0.1,0.5,0.1,4375369,12374,9.7,0.3,90.3,0.3,3249523,8394,5.7,0.2,27.2,0.4,34.0,0.4,33.1,0.4,-888888888,-888888888,-888888888,-888888888,550731,12497,23.7,0.7,68.3,0.7,8.0,0.5,42.9,1.1,57.1,1.1,24.5,1.1,32.6,1.3,537877,12087,21.2,1.5,78.8,1.5,351221,7880,24.2,1.1,19.7,1.2,22.2,1.1,33.9,1.3,-888888888,-888888888,-888888888,-888888888,194161,6610,28.4,1.2,67.9,1.3,3.6,0.6,53.6,2.0,46.4,2.0,9.4,1.0,36.9,2.0,189877,6532,21.8,2.3,78.2,2.3,113786,4078,37.0,2.7,21.8,2.5,19.5,1.9,21.8,2.2,-888888888,-888888888,-888888888,-888888888,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),27
0400000US28,2782530,2322,19.6,0.1,65.9,0.1,14.5,0.1,97.9,0.2,2.1,0.2,0.8,0.1,1.4,0.1,2691332,2835,23.1,0.8,76.9,0.8,1911968,4922,17.7,0.5,30.6,0.6,31.1,0.6,20.7,0.6,3.8,-888888888.0,4.4,-888888888.0,2681713,6424,19.6,0.1,65.6,0.1,14.8,0.1,99.5,0.1,0.5,0.1,0.3,0.1,0.2,0.1,2598845,6441,22.8,0.8,77.2,0.8,1848742,5385,17.5,0.5,30.8,0.6,31.3,0.7,20.5,0.6,-888888888,-888888888,-888888888,-888888888,100817,5919,19.6,2.0,73.9,2.5,6.5,1.2,54.3,3.2,45.7,3.2,13.5,2.1,32.2,3.0,92487,5766,31.0,3.9,69.0,3.9,63226,4078,23.9,2.7,24.6,2.9,25.6,3.0,26.0,2.6,-888888888,-888888888,-888888888,-888888888,60989,4492,22.7,2.6,74.7,2.7,2.6,0.7,59.9,4.5,40.1,4.5,5.7,2.0,34.4,4.2,54397,4316,38.1,5.8,61.9,5.8,34822,2962,29.2,4.3,25.8,3.9,24.3,4.1,20.6,3.2,-888888888,-888888888,-888888888,-888888888,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),28
0400000US29,5647397,2449,18.2,0.1,66.1,0.1,15.7,0.1,96.0,0.1,4.0,0.1,1.7,0.1,2.3,0.1,5472279,3950,15.5,0.3,84.5,0.3,4023641,5425,12.0,0.2,31.6,0.4,29.9,0.4,26.4,0.3,3.9,-888888888.0,3.7,-888888888.0,5307321,9216,18.0,0.1,65.8,0.1,16.1,0.1,99.2,0.1,0.8,0.1,0.5,0.1,0.3,0.1,5142167,9546,15.1,0.3,84.9,0.3,3799362,7531,11.4,0.2,32.3,0.4,30.4,0.4,25.9,0.3,-888888888,-888888888,-888888888,-888888888,340076,8673,21.1,1.0,70.8,1.0,8.1,0.7,46.6,1.5,53.4,1.5,20.7,1.1,32.7,1.7,330112,8757,22.6,2.0,77.4,2.0,224279,6186,23.4,1.6,19.9,1.6,21.3,1.6,35.3,1.8,-888888888,-888888888,-888888888,-888888888,140081,6424,24.4,1.6,70.1,1.7,5.5,0.9,59.4,2.5,40.6,2.5,9.8,1.2,30.8,2.4,135816,6569,28.6,3.4,71.4,3.4,87526,4514,32.1,3.1,22.3,2.5,23.8,2.5,21.9,2.5,-888888888,-888888888,-888888888,-888888888,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),29
0400000US30,946302,954,17.0,0.1,66.2,0.1,16.8,0.1,98.1,0.2,1.9,0.2,1.1,0.2,0.8,0.2,923031,1418,15.0,0.8,85.0,0.8,686770,1762,7.2,0.5,29.7,0.8,33.7,0.8,29.4,0.8,3.0,-888888888.0,2.1,-888888888.0,906009,3397,17.1,0.2,66.0,0.2,16.9,0.1,99.0,0.2,1.0,0.2,0.6,0.1,0.4,0.1,883979,3589,14.7,0.8,85.3,0.8,658586,2653,6.9,0.5,30.2,0.8,33.7,0.8,29.2,0.8,-888888888,-888888888,-888888888,-888888888,40293,3134,16.6,2.8,70.3,3.3,13.1,2.6,77.5,3.6,22.5,3.6,12.0,2.6,10.4,2.7,39052,3133,21.3,3.5,78.7,3.5,28184,2215,14.2,2.1,19.5,2.7,33.2,3.5,33.1,3.5,-888888888,-888888888,-888888888,-888888888,14359,1970,18.0,4.6,72.0,5.3,10.0,4.1,85.1,4.3,14.9,4.3,8.3,3.2,6.6,2.9,14083,1967,18.9,5.2,81.1,5.2,10038,1549,13.1,4.0,18.3,5.6,32.5,7.4,36.2,7.8,-888888888,-888888888,-888888888,-888888888,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),30
0400000US31,1723524,1369,19.2,0.1,65.9,0.1,14.9,0.1,93.2,0.2,6.8,0.2,2.5,0.2,4.4,0.2,1671046,1898,12.4,0.6,87.6,0.6,1206908,2006,9.5,0.3,27.7,0.5,33.8,0.6,29.0,0.5,3.1,-888888888.0,3.0,-888888888.0,1530291,5955,18.3,0.2,65.6,0.2,16.1,0.1,99.1,0.1,0.9,0.1,0.5,0.1,0.3,0.1,1482700,6029,10.8,0.6,89.2,0.6,1091839,3695,6.3,0.3,28.5,0.6,35.4,0.6,29.8,0.5,-888888888,-888888888,-888888888,-888888888,193233,5990,26.2,1.2,67.9,1.3,5.9,0.7,45.9,1.8,54.1,1.8,17.9,1.7,36.2,2.3,188346,6011,24.8,2.7,75.2,2.7,115069,2968,39.4,2.2,20.6,1.5,18.9,2.0,21.1,1.7,-888888888,-888888888,-888888888,-888888888,127233,3875,29.4,1.5,67.4,1.6,3.2,0.6,50.2,2.7,49.8,2.7,13.1,1.6,36.8,2.9,124797,3897,25.2,3.4,74.8,3.4,70143,2290,51.9,3.3,21.1,2.4,17.9,2.4,9.1,1.8,-888888888,-888888888,-888888888,-888888888,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),31
0400000US32,2576019,1369,18.7,0.1,67.4,0.1,14.0,0.1,79.5,0.4,20.5,0.4,8.9,0.3,11.7,0.4,2538408,3102,15.7,0.7,84.3,0.7,1840642,1913,15.1,0.4,28.8,0.6,33.7,0.7,22.4,0.5,2.8,-888888888.0,2.4,-888888888.0,1798403,12319,17.9,0.3,65.7,0.3,16.3,0.2,96.5,0.3,3.5,0.3,2.1,0.2,1.4,0.2,1768382,12038,13.5,0.7,86.5,0.7,1309106,8829,8.6,0.4,29.4,0.7,37.8,0.7,24.1,0.6,-888888888,-888888888,-888888888,-888888888,777616,12454,20.5,0.6,71.1,0.6,8.4,0.4,40.1,1.0,59.9,1.0,24.4,0.9,35.5,1.2,770026,12582,20.6,1.3,79.4,1.3,531536,8734,31.1,1.4,27.2,1.2,23.7,1.1,18.1,0.9,-888888888,-888888888,-888888888,-888888888,543447,9207,24.8,0.7,70.0,0.7,5.3,0.3,46.1,1.2,53.9,1.2,15.5,0.9,38.4,1.5,537530,9158,25.0,1.7,75.0,1.7,338630,5517,42.0,1.8,29.8,1.6,20.0,1.4,8.2,0.8,-888888888,-888888888,-888888888,-888888888,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),32
0400000US33,1255212,859,16.7,0.1,67.8,0.1,15.5,0.1,94.4,0.3,5.6,0.3,2.8,0.2,2.9,0.3,1215712,1492,9.6,0.8,90.4,0.8,919883,1661,8.2,0.6,29.4,0.8,27.8,0.8,34.6,0.8,3.0,-888888888.0,2.9,-888888888.0,1155669,5770,16.5,0.2,68.2,0.2,15.2,0.2,98.0,0.3,2.0,0.3,1.2,0.2,0.8,0.2,1118781,5923,9.3,0.7,90.7,0.7,846429,4088,7.4,0.6,29.6,0.8,28.5,0.8,34.6,0.9,-888888888,-888888888,-888888888,-888888888,99543,5712,18.4,2.0,63.3,2.0,18.3,2.1,52.5,2.5,47.5,2.5,20.8,2.2,26.7,2.8,96931,5679,13.5,3.7,86.5,3.7,73454,3916,17.7,2.6,27.5,2.7,20.4,2.6,34.4,3.0,-888888888,-888888888,-888888888,-888888888,25449,2945,25.0,4.4,70.9,4.7,4.1,2.1,64.2,5.6,35.8,5.6,14.3,3.8,21.5,6.5,24595,3034,24.2,10.5,75.8,10.5,15747,1696,18.1,6.3,31.5,8.3,26.0,7.2,24.3,6.7,-888888888,-888888888,-888888888,-888888888,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),33
0400000US34,8338003,1549,18.0,0.1,67.0,0.1,15.0,0.1,77.6,0.3,22.4,0.3,11.7,0.2,10.8,0.2,8170386,2636,10.3,0.2,89.7,0.2,6049352,2508,11.7,0.2,28.7,0.3,23.3,0.3,36.2,0.3,3.7,-888888888.0,3.9,-888888888.0,5805451,24067,18.4,0.1,64.7,0.1,16.8,0.1,95.1,0.2,4.9,0.2,3.3,0.1,1.6,0.1,5667251,24413,8.4,0.3,91.6,0.3,4199310,17137,7.5,0.2,30.2,0.4,25.3,0.4,37.1,0.3,-888888888,-888888888,-888888888,-888888888,2532552,24100,17.0,0.3,72.2,0.3,10.7,0.2,37.3,0.5,62.7,0.5,30.9,0.5,31.8,0.7,2503135,24149,14.4,0.6,85.6,0.6,1850042,17062,21.4,0.5,25.4,0.7,18.9,0.6,34.3,0.6,-888888888,-888888888,-888888888,-888888888,1309939,12948,19.7,0.4,72.5,0.4,7.7,0.2,47.5,0.9,52.5,0.9,19.9,0.7,32.6,1.0,1293505,12997,19.6,1.0,80.4,1.0,895595,7958,31.1,1.0,32.2,1.0,21.5,0.9,15.2,0.7,-888888888,-888888888,-888888888,-888888888,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),34
0400000US35,1942502,1183,19.2,0.1,65.7,0.1,15.1,0.1,90.2,0.4,9.8,0.4,3.4,0.2,6.4,0.4,1903397,1900,19.9,0.7,80.1,0.7,1360330,2783,15.6,0.5,26.5,0.7,31.8,0.7,26.1,0.6,3.2,-888888888.0,3.3,-888888888.0,1255131,13395,21.2,0.4,64.0,0.4,14.8,0.2,98.3,0.2,1.7,0.2,0.9,0.1,0.8,0.1,1231376,13098,17.0,0.8,83.0,0.8,853662,8075,7.5,0.5,24.6,0.8,35.1,0.8,32.8,0.8,-888888888,-888888888,-888888888,-888888888,687371,13658,15.6,0.7,68.7,0.6,15.7,0.4,75.4,1.0,24.6,1.0,7.9,0.5,16.7,0.9,672021,13505,25.1,1.2,74.9,1.2,506668,7993,29.1,1.1,29.7,1.1,26.4,1.1,14.8,0.9,-888888888,-888888888,-888888888,-888888888,539667,12084,16.0,0.8,68.0,0.7,16.0,0.5,73.9,1.2,26.1,1.2,7.3,0.6,18.8,1.1,528146,11974,24.1,1.5,75.9,1.5,396130,6828,31.6,1.3,30.5,1.3,25.0,1.3,12.8,0.9,-888888888,-888888888,-888888888,-888888888,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),35
0400000US36,18405939,1976,16.8,0.1,68.2,0.1,15.0,0.1,76.1,0.1,23.9,0.1,12.7,0.1,11.2,0.1,17916882,3242,15.3,0.2,84.7,0.2,13309761,4587,14.7,0.1,26.9,0.2,25.0,0.2,33.4,0.2,4.3,-888888888.0,5.0,-888888888.0,12803321,32527,16.9,0.1,66.9,0.1,16.2,0.1,91.7,0.1,8.3,0.1,5.2,0.1,3.1,0.1,12421518,33502,12.0,0.2,88.0,0.2,9265758,22028,9.1,0.1,28.1,0.3,27.3,0.2,35.5,0.3,-888888888,-888888888,-888888888,-888888888,5602618,32650,16.6,0.2,71.1,0.2,12.3,0.2,40.4,0.4,59.6,0.4,29.7,0.3,29.8,0.4,5495364,33515,22.6,0.5,77.4,0.5,4044003,22411,27.6,0.4,24.1,0.4,19.7,0.4,28.6,0.4,-888888888,-888888888,-888888888,-888888888,2759680,21299,18.1,0.3,72.4,0.3,9.6,0.1,50.4,0.5,49.6,0.5,19.3,0.4,30.3,0.6,2708146,21714,26.0,0.7,74.0,0.7,1917307,14271,35.9,0.7,27.1,0.7,21.1,0.6,15.9,0.5,-888888888,-888888888,-888888888,-888888888,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),36
0400000US37,9140321,3011,18.3,0.1,67.0,0.1,14.7,0.1,91.9,0.2,8.1,0.2,2.6,0.1,5.5,0.1,8895701,4294,17.2,0.3,82.8,0.3,6489883,6226,14.8,0.3,27.1,0.3,30.7,0.3,27.4,0.3,3.5,-888888888.0,2.8,-888888888.0,8122799,16934,17.6,0.1,66.5,0.1,15.9,0.1,98.4,0.1,1.6,0.1,0.9,0.1,0.7,0.1,7898270,17297,16.0,0.3,84.0,0.3,5839181,12758,12.6,0.3,27.9,0.3,31.9,0.3,27.5,0.3,-888888888,-888888888,-888888888,-888888888,1017522,17108,24.1,0.6,70.5,0.6,5.3,0.3,39.6,0.9,60.4,0.9,16.4,0.7,44.0,1.0,997431,17182,27.0,1.4,73.0,1.4,650702,11786,34.5,1.3,19.9,1.1,19.5,0.9,26.1,1.0,-888888888,-888888888,-888888888,-888888888,678520,9450,28.0,0.7,69.0,0.7,3.0,0.3,44.4,1.1,55.6,1.1,8.0,0.6,47.5,1.2,665899,9743,32.7,1.9,67.3,1.9,403473,5762,47.1,1.8,22.9,1.6,17.3,1.1,12.7,1.1,-888888888,-888888888,-888888888,-888888888,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),37
