GEO_ID,C14003_001E,C14003_001M,C14003_002E,C14003_002M,C14003_003E,C14003_003M,C14003_004E,C14003_004M,C14003_005E,C14003_005M,C14003_006E,C14003_006M,C14003_007E,C14003_007M,C14003_008E,C14003_008M,C14003_009E,C14003_009M,C14003_010E,C14003_010M,C14003_011E,C14003_011M,C14003_012E,C14003_012M,C14003_013E,C14003_013M,C14003_014E,C14003_014M,C14003_015E,C14003_015M,C14003_016E,C14003_016M,C14003_017E,C14003_017M,C14003_018E,C14003_018M,C14003_019E,C14003_019M,C14003_020E,C14003_020M,C14003_021E,C14003_021M,C14003_022E,C14003_022M,C14003_023E,C14003_023M,C14003_024E,C14003_024M,C14003_025E,C14003_025M,C14003_026E,C14003_026M,C14003_027E,C14003_027M,C14003_028E,C14003_028M,NAME,C14003_001EA,C14003_001MA,C14003_002MA,C14003_002EA,C14003_003MA,C14003_003EA,C14003_004EA,C14003_004MA,C14003_005EA,C14003_005MA,C14003_006EA,C14003_006MA,C14003_007MA,C14003_007EA,C14003_008MA,C14003_008EA,C14003_009EA,C14003_009MA,C14003_010EA,C14003_010MA,C14003_011EA,C14003_011MA,C14003_012EA,C14003_012MA,C14003_013MA,C14003_013EA,C14003_014EA,C14003_014MA,C14003_015EA,C14003_015MA,C14003_016EA,C14003_016MA,C14003_017EA,C14003_017MA,C14003_018MA,C14003_018EA,C14003_019MA,C14003_019EA,C14003_020EA,C14003_020MA,C14003_021EA,C14003_021MA,C14003_022EA,C14003_022MA,C14003_023EA,C14003_023MA,C14003_024MA,C14003_024EA,C14003_025EA,C14003_025MA,C14003_026EA,C14003_026MA,C14003_027EA,C14003_027MA,C14003_028EA,C14003_028MA,state
0400000US46,833720,2025,187979,4890,6360,1114,50511,2798,52993,2888,30254,1467,15441,1600,19591,2192,7907,1309,4922,924,26106,3133,3255,929,6705,1458,4254,1238,2301,800,2180,800,3460,1128,2316,912,1635,584,619635,4009,14899,1871,3147,689,1314,563,1289,482,5697,1117,35510,2462,105838,2582,451941,2427,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6477550,5854,1302509,14985,38403,3198,333047,8708,377601,9399,216115,4706,107472,5178,112986,6126,64230,4411,52655,3813,270870,10940,27620,2848,49348,4064,50226,4451,35868,3278,25470,2424,37257,3874,24979,3767,20102,2185,4904171,12802,100671,5595,23623,3520,10024,1854,7272,1509,49710,4106,286384,6614,816149,7883,3610338,7685,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,27114149,14022,6848967,30135,228174,9815,1765628,19926,1927484,23492,1106836,8049,517769,10599,647787,14930,384959,11760,270330,10911,830196,18405,128479,6066,151508,7801,135941,7819,74006,5463,56051,3624,114157,7759,81675,6099,88379,5072,19434986,28426,473064,12206,97374,6275,41890,4979,44332,4347,230899,8414,1223424,17118,3656105,15907,13667898,13806,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2951884,3800,845694,9190,24829,2325,222247,5947,244750,6327,137578,2053,52796,2411,77947,4038,54890,4273,30657,3101,139089,7661,19501,2063,23997,3111,14193,2279,8809,1347,8561,1276,33492,2576,17275,2528,13261,1767,1967101,10046,58810,3743,12535,1688,3089,895,4807,1119,31806,2738,145102,5076,381273,5676,1329679,4599,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,606486,1307,115906,4117,4916,910,26696,1945,31155,1709,17774,860,11133,1299,13671,2504,5995,1450,4566,999,28119,2489,2656,816,3112,961,3344,997,2529,683,4560,783,7495,1116,2130,1085,2293,710,462461,3738,5353,974,2020,727,483,272,546,343,3475,725,26301,2674,65739,1942,358544,1958,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8172651,6958,1780993,16116,45587,3957,423992,8069,475065,9509,281460,4369,152228,5169,202724,7388,102531,5917,97406,5438,357162,11730,52739,3371,64495,4356,53478,4196,28192,2957,27594,2252,50525,3892,38797,3807,41342,3622,6034496,14400,106277,4819,24989,2863,6409,1268,8029,1365,53413,4226,336234,8029,1023838,9122,4475307,9235,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,7142523,4505,1488609,11595,41362,3326,375276,8687,404740,8222,239488,3386,111261,4307,138951,5859,99587,5801,77944,4674,262216,9775,42159,2925,62313,4773,44477,3525,22341,2387,17571,2036,26102,2788,23350,2303,23903,2413,5391698,11959,108274,4843,27583,3145,7537,1609,7963,1830,47315,3187,315842,6729,982406,7675,3894778,7319,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1760286,2799,352524,6842,11412,1649,92643,4655,96045,4366,55171,2192,31860,2970,35340,3270,18156,2170,11897,1717,44512,4224,3445,1011,6932,1516,9505,1864,6173,1795,4545,1145,6012,1236,3241,971,4659,1054,1363250,6293,27459,2553,4658,1207,2356,764,2033,804,15164,2212,70183,3382,187200,3074,1054197,3420,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5597361,4041,1186422,10360,39700,2639,286715,6336,313907,6177,198825,3105,98537,3412,140471,6259,58243,3431,50024,2748,224927,7729,19933,2151,48394,3192,52420,3395,18286,1965,19210,2054,30732,2560,17328,2376,18624,1852,4186012,10192,76230,3460,12591,1741,7810,1357,6428,1146,38229,2634,230712,6109,651543,4257,3162469,5112,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,558362,1729,134058,4240,4430,1069,35237,2324,35839,2333,18997,1355,11261,1411,12310,1500,8862,1528,7122,1211,13050,1997,2459,779,3142,959,1908,752,1401,564,787,416,894,458,1192,726,1267,574,411254,3756,10068,1386,1914,643,751,628,963,518,5133,1160,23168,2385,69768,2744,299489,2253,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3259323,3688,525993,9960,30161,3252,127740,6672,158082,6886,96005,2915,40710,3758,45881,4407,16434,3400,10980,1836,278718,13087,10585,1808,40586,4784,43075,4295,27792,2886,36927,3629,65739,5467,33582,4288,20432,2867,2454612,9751,28099,3531,4508,1414,4268,1547,8039,2059,22160,2966,125291,5401,346641,7654,1915606,5141,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
