GEO_ID,C08128_001E,C08128_001M,C08128_002E,C08128_002M,C08128_003E,C08128_003M,C08128_004E,C08128_004M,C08128_005E,C08128_005M,C08128_006E,C08128_006M,C08128_007E,C08128_007M,C08128_008E,C08128_008M,C08128_009E,C08128_009M,C08128_010E,C08128_010M,C08128_011E,C08128_011M,C08128_012E,C08128_012M,C08128_013E,C08128_013M,C08128_014E,C08128_014M,C08128_015E,C08128_015M,C08128_016E,C08128_016M,C08128_017E,C08128_017M,C08128_018E,C08128_018M,C08128_019E,C08128_019M,C08128_020E,C08128_020M,C08128_021E,C08128_021M,C08128_022E,C08128_022M,C08128_023E,C08128_023M,C08128_024E,C08128_024M,C08128_025E,C08128_025M,C08128_026E,C08128_026M,C08128_027E,C08128_027M,C08128_028E,C08128_028M,C08128_029E,C08128_029M,C08128_030E,C08128_030M,NAME,C08128_001MA,C08128_001EA,C08128_002EA,C08128_002MA,C08128_003EA,C08128_003MA,C08128_004EA,C08128_004MA,C08128_005EA,C08128_005MA,C08128_006MA,C08128_006EA,C08128_007EA,C08128_007MA,C08128_008MA,C08128_008EA,C08128_009MA,C08128_009EA,C08128_010MA,C08128_010EA,C08128_011MA,C08128_011EA,C08128_012MA,C08128_012EA,C08128_013EA,C08128_013MA,C08128_014EA,C08128_014MA,C08128_015EA,C08128_015MA,C08128_016MA,C08128_016EA,C08128_017MA,C08128_017EA,C08128_018MA,C08128_018EA,C08128_019MA,C08128_019EA,C08128_020MA,C08128_020EA,C08128_021MA,C08128_021EA,C08128_022MA,C08128_022EA,C08128_023MA,C08128_023EA,C08128_024EA,C08128_024MA,C08128_025EA,C08128_025MA,C08128_026MA,C08128_026EA,C08128_027MA,C08128_027EA,C08128_028MA,C08128_028EA,C08128_029EA,C08128_029MA,C08128_030EA,C08128_030MA,state
0400000US45,2259936,17207,1780977,16784,350286,9958,125968,7223,2705,743,1849628,18872,1470435,16449,295844,10625,81638,6490,1711,605,214454,8964,177816,8192,24698,2710,11789,2144,151,175,11198,1951,8969,1706,1644,704,552,516,33,61,79234,5275,51731,4944,21157,1819,6267,1628,79,144,105422,5959,72026,4411,6943,1794,25722,3366,731,468,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,436376,5284,337297,5549,65002,4128,32537,2635,1540,475,354488,5522,281584,5468,54052,3567,17957,2151,895,366,34059,3028,25606,2545,6210,1124,2204,706,39,37,2956,1063,2673,1059,177,127,106,138,0,163,19364,1918,13621,1767,3260,689,2223,591,260,238,25509,1951,13813,1632,1303,510,10047,1135,346,248,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3079158,18127,2451061,17826,411089,11525,212531,7717,4477,1175,2562137,22030,2060601,20439,361274,10525,137233,5785,3029,889,270357,11128,217694,10011,32406,3508,19591,2410,666,436,19744,2803,16542,2645,2699,920,503,416,0,208,76802,5168,61174,4389,7780,1352,7696,1510,152,189,150118,7072,95050,5679,6930,1212,47508,4403,630,402,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,13051002,37723,10424443,39227,1728841,26615,877719,16416,19999,2465,10516631,40631,8492433,38950,1461467,25043,552322,11291,10409,1775,1285104,23498,1022878,22955,159523,7636,98849,6644,3854,1219,176746,9378,145258,8350,23745,2608,7408,1411,335,295,410113,11949,325095,11479,49545,3892,33891,3731,1582,753,662408,17371,438779,13451,34561,3422,185249,8885,3819,1128,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1486681,9125,1202718,12006,214497,7309,67230,4568,2236,757,1131247,11000,927501,11842,170148,6041,32535,2882,1063,517,159591,7456,133077,6983,21344,2384,4836,1138,334,324,34465,3069,26368,2790,7761,1280,336,236,0,192,60109,4465,46755,4056,10705,1666,2604,753,45,60,101269,6222,69017,5088,4539,956,26919,3176,794,410,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,318995,4208,247475,4294,44218,2622,26813,1943,489,242,238797,5178,188261,4767,36424,2535,13870,1444,242,142,29243,2280,24041,2168,3177,691,1998,566,27,47,4782,1590,4037,1477,518,411,227,278,0,157,23520,2331,18720,2132,2881,756,1821,477,98,138,22653,2127,12416,1673,1218,513,8897,1354,122,132,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4195387,19113,3067325,19670,924194,14049,198435,7127,5433,1280,3246194,21680,2407048,18928,722491,12735,114081,5072,2574,735,363154,10367,269982,9550,73280,4204,18735,2387,1157,800,175257,6809,109920,5779,61926,3705,3122,858,289,293,184706,7314,130334,7129,44752,3328,9494,1356,126,134,226076,6684,150041,5458,21745,2031,53003,3561,1287,587,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3566785,15915,2772879,18872,589903,13345,198680,7836,5323,1385,2558090,18125,2004572,19617,439632,12136,110694,5657,3192,1133,362924,10562,289968,9712,55524,3858,16618,2285,814,553,233203,8468,189830,7189,39745,3502,3534,1138,94,110,186812,7335,144271,6130,34073,2774,8436,1463,32,56,225756,8280,144238,6722,20929,2299,59398,4324,1191,494,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,711997,10856,547744,10335,131305,6832,32266,2860,682,387,589312,9638,459168,9385,109108,5802,20731,2247,305,251,64022,4473,48663,3968,13138,2126,2221,780,0,200,6552,1198,5280,1120,1205,669,67,125,0,200,28590,3152,20666,2763,5126,1232,2798,855,0,200,23521,2855,13967,1932,2728,1044,6449,1428,377,295,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2938890,12379,2424914,15064,361560,9356,147386,5854,5030,755,2384007,12164,2010278,13302,286979,7472,84010,4151,2740,596,224352,7523,182700,6894,30314,2347,10956,1741,382,239,51446,3688,39165,3387,11179,1474,1102,516,0,151,133613,4773,100230,4513,24334,2345,8578,1012,471,211,145472,5503,92541,3948,8754,1412,42740,3356,1437,403,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,279145,4794,199524,5299,60349,3885,18650,2087,622,320,217568,5889,157605,5251,49290,3516,10337,1747,336,212,28481,2991,20241,2416,6454,1482,1675,815,111,195,1651,615,1419,625,177,159,55,75,0,201,16672,2673,11696,2493,3805,989,1118,478,53,65,14773,2129,8563,1771,623,341,5465,1180,122,157,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,978691,16266,678929,13365,207729,8449,91384,7381,649,470,820782,16442,578568,14369,179203,7983,62362,5044,649,470,73790,5572,51373,4914,15032,2032,7385,2326,0,262,17286,2719,10516,2037,3583,1160,3187,1011,0,262,45582,4997,28760,3693,7208,1883,9614,2337,0,262,21251,3485,9712,2238,2703,843,8836,2159,0,262,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
