GEO_ID,C24050_001E,C24050_001M,C24050_002E,C24050_002M,C24050_003E,C24050_003M,C24050_004E,C24050_004M,C24050_005E,C24050_005M,C24050_006E,C24050_006M,C24050_007E,C24050_007M,C24050_008E,C24050_008M,C24050_009E,C24050_009M,C24050_010E,C24050_010M,C24050_011E,C24050_011M,C24050_012E,C24050_012M,C24050_013E,C24050_013M,C24050_014E,C24050_014M,C24050_015E,C24050_015M,C24050_016E,C24050_016M,C24050_017E,C24050_017M,C24050_018E,C24050_018M,C24050_019E,C24050_019M,C24050_020E,C24050_020M,C24050_021E,C24050_021M,C24050_022E,C24050_022M,C24050_023E,C24050_023M,C24050_024E,C24050_024M,C24050_025E,C24050_025M,C24050_026E,C24050_026M,C24050_027E,C24050_027M,C24050_028E,C24050_028M,C24050_029E,C24050_029M,C24050_030E,C24050_030M,C24050_031E,C24050_031M,C24050_032E,C24050_032M,C24050_033E,C24050_033M,C24050_034E,C24050_034M,C24050_035E,C24050_035M,C24050_036E,C24050_036M,C24050_037E,C24050_037M,C24050_038E,C24050_038M,C24050_039E,C24050_039M,C24050_040E,C24050_040M,C24050_041E,C24050_041M,C24050_042E,C24050_042M,C24050_043E,C24050_043M,C24050_044E,C24050_044M,C24050_045E,C24050_045M,C24050_046E,C24050_046M,C24050_047E,C24050_047M,C24050_048E,C24050_048M,C24050_049E,C24050_049M,C24050_050E,C24050_050M,C24050_051E,C24050_051M,C24050_052E,C24050_052M,C24050_053E,C24050_053M,C24050_054E,C24050_054M,C24050_055E,C24050_055M,C24050_056E,C24050_056M,C24050_057E,C24050_057M,C24050_058E,C24050_058M,C24050_059E,C24050_059M,C24050_060E,C24050_060M,C24050_061E,C24050_061M,C24050_062E,C24050_062M,C24050_063E,C24050_063M,C24050_064E,C24050_064M,C24050_065E,C24050_065M,C24050_066E,C24050_066M,C24050_067E,C24050_067M,C24050_068E,C24050_068M,C24050_069E,C24050_069M,C24050_070E,C24050_070M,C24050_071E,C24050_071M,C24050_072E,C24050_072M,C24050_073E,C24050_073M,C24050_074E,C24050_074M,C24050_075E,C24050_075M,C24050_076E,C24050_076M,C24050_077E,C24050_077M,C24050_078E,C24050_078M,C24050_079E,C24050_079M,C24050_080E,C24050_080M,C24050_081E,C24050_081M,C24050_082E,C24050_082M,C24050_083E,C24050_083M,C24050_084E,C24050_084M,NAME,C24050_001MA,C24050_001EA,C24050_002EA,C24050_002MA,C24050_003EA,C24050_003MA,C24050_004EA,C24050_004MA,C24050_005MA,C24050_005EA,C24050_006MA,C24050_006EA,C24050_007EA,C24050_007MA,C24050_008MA,C24050_008EA,C24050_009EA,C24050_009MA,C24050_010EA,C24050_010MA,C24050_011MA,C24050_011EA,C24050_012MA,C24050_012EA,C24050_013EA,C24050_013MA,C24050_014EA,C24050_014MA,C24050_015EA,C24050_015MA,C24050_016MA,C24050_016EA,C24050_017MA,C24050_017EA,C24050_018MA,C24050_018EA,C24050_019MA,C24050_019EA,C24050_020EA,C24050_020MA,C24050_021MA,C24050_021EA,C24050_022MA,C24050_022EA,C24050_023MA,C24050_023EA,C24050_024MA,C24050_024EA,C24050_025EA,C24050_025MA,C24050_026EA,C24050_026MA,C24050_027MA,C24050_027EA,C24050_028MA,C24050_028EA,C24050_029MA,C24050_029EA,C24050_030EA,C24050_030MA,C24050_031EA,C24050_031MA,C24050_032EA,C24050_032MA,C24050_033MA,C24050_033EA,C24050_034MA,C24050_034EA,C24050_035MA,C24050_035EA,C24050_036EA,C24050_036MA,C24050_037EA,C24050_037MA,C24050_038EA,C24050_038MA,C24050_039EA,C24050_039MA,C24050_040MA,C24050_040EA,C24050_041MA,C24050_041EA,C24050_042EA,C24050_042MA,C24050_043EA,C24050_043MA,C24050_044EA,C24050_044MA,C24050_045MA,C24050_045EA,C24050_046MA,C24050_046EA,C24050_047EA,C24050_047MA,C24050_048EA,C24050_048MA,C24050_049EA,C24050_049MA,C24050_050MA,C24050_050EA,C24050_051MA,C24050_051EA,C24050_052MA,C24050_052EA,C24050_053EA,C24050_053MA,C24050_054EA,C24050_054MA,C24050_055MA,C24050_055EA,C24050_056MA,C24050_056EA,C24050_057EA,C24050_057MA,C24050_058EA,C24050_058MA,C24050_059EA,C24050_059MA,C24050_060MA,C24050_060EA,C24050_061MA,C24050_061EA,C24050_062EA,C24050_062MA,C24050_063MA,C24050_063EA,C24050_064EA,C24050_064MA,C24050_065EA,C24050_065MA,C24050_066MA,C24050_066EA,C24050_067MA,C24050_067EA,C24050_068EA,C24050_068MA,C24050_069EA,C24050_069MA,C24050_070EA,C24050_070MA,C24050_071MA,C24050_071EA,C24050_072MA,C24050_072EA,C24050_073EA,C24050_073MA,C24050_074MA,C24050_074EA,C24050_075EA,C24050_075MA,C24050_076EA,C24050_076MA,C24050_077MA,C24050_077EA,C24050_078MA,C24050_078EA,C24050_079EA,C24050_079MA,C24050_080EA,C24050_080MA,C24050_081EA,C24050_081MA,C24050_082MA,C24050_082EA,C24050_083MA,C24050_083EA,C24050_084EA,C24050_084MA,state
0400000US27,2960124,11625,56267,3032,179857,5638,396082,8756,83648,4250,325635,8819,136292,4953,50981,3202,211463,6881,292935,7398,753069,11478,241181,8040,124609,4406,108105,4768,1208396,13661,27808,1541,32482,2249,132073,4870,19310,2229,47280,3136,17880,1679,29369,2493,116734,4657,175123,5853,475986,8990,45778,3369,34914,2386,53659,3330,488877,10618,1372,402,1001,568,5990,1098,1725,742,16445,1894,2964,965,935,422,6821,1230,45364,3383,182672,5990,156136,6523,41360,2869,26092,2410,647346,11073,2138,403,11517,1367,56556,3447,43374,2882,211305,7424,30367,2727,16203,1731,82800,4099,50785,3027,72279,4131,28202,2312,18813,1821,23007,1759,237559,5692,20472,2063,124528,4456,17712,1727,4778,934,14652,1894,12292,1525,3183,836,3071,767,7209,1447,5266,965,1883,537,18978,2010,3535,679,377946,8457,4477,907,10329,1488,183751,6451,14461,1964,35953,2538,72789,3984,1291,488,2037,661,14454,1666,16866,2063,9182,1523,10544,1380,1812,646,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1226975,13805,28711,2847,83094,5696,162255,7189,25896,3164,138202,6977,73411,4247,15400,2033,55563,4379,92237,6128,303397,10177,121675,7106,56744,4481,70390,4404,399342,10604,8534,1693,12551,2137,25014,2935,4015,1268,9465,1737,11001,2091,7456,1473,22392,2709,41732,3313,195978,7555,18933,2255,13989,2260,28282,2937,217259,8766,325,302,552,553,4061,991,531,469,7142,1501,902,407,284,216,1347,796,24395,2798,59547,4634,76265,5463,18505,2187,23403,2831,276968,7766,903,487,3983,1256,14706,1894,11482,1839,100692,5775,13807,2035,5221,1341,28545,2850,17268,2578,35887,3407,22039,2855,7985,1412,14450,2180,130624,6944,13980,2159,59792,4734,15896,2252,2809,947,5529,1884,6830,1452,2352,782,2379,889,3290,938,3502,1254,1827,894,10450,2018,1988,894,202782,8270,4969,1214,6216,1579,102578,6325,7059,1714,15374,2492,40871,3569,87,109,900,549,5552,1479,8483,1681,2611,931,5815,1593,2267,751,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2920301,16939,47530,3264,187123,7145,336473,9240,76969,4713,338915,9486,154298,6471,53055,4146,211778,7710,277854,8108,709188,11970,259090,9904,142684,6296,125344,5463,1077694,14715,23137,2159,32472,2704,84094,5017,16710,2338,44893,3236,19486,2042,27417,2981,99471,5223,153401,6599,444757,9290,44170,3794,37386,2517,50300,3302,513751,12380,1010,437,873,480,6977,1638,751,456,21645,2694,4036,1191,1455,488,5486,1048,48488,3637,165466,7099,170054,7653,45873,4038,41637,3286,671765,13880,2036,660,11610,1837,41536,3256,39228,3174,219297,7839,32508,3035,16793,2336,97514,5480,52192,3705,76260,4285,31879,3946,24814,2178,26098,2507,254480,7753,18464,2014,133571,5857,19579,1982,3481,816,13288,1650,14309,1819,5635,1258,4040,905,7660,1462,7210,1699,3191,1218,20152,2395,3900,1024,402611,10626,2883,689,8597,1529,184287,6611,16799,2350,39792,3430,83959,4988,1755,636,5267,1178,16113,2490,15495,2122,9796,1777,14459,2050,3409,1088,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,519277,6932,33048,3103,42184,3194,26297,2652,11247,1773,62166,4137,26779,2414,8949,1391,28363,2724,43768,3110,120528,5475,62415,4261,24944,2670,28589,2396,183720,6103,14891,1640,6943,1332,5721,1117,1285,662,4887,931,3204,816,4382,933,11969,1567,23772,2272,74482,4050,12458,1849,6844,1440,12882,1604,101235,5302,1937,838,386,291,304,271,0,174,3164,909,367,268,523,305,706,338,8751,1268,30340,3395,38941,3614,8601,1417,7215,1094,118141,5360,1496,437,1901,586,4538,1134,7399,1383,42129,3491,5379,1166,3073,966,14463,2100,7995,1424,12077,1940,7034,1399,3610,1092,7047,1353,61383,3590,12836,1732,30867,3136,2130,745,575,292,3460,835,3416,864,563,287,507,299,1079,501,643,410,1438,581,3247,939,622,287,54798,3552,1888,651,2087,739,13604,1966,1988,704,8526,1614,14413,1628,408,331,718,507,2171,921,2986,742,2544,934,2642,749,823,380,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1008952,7706,41347,2392,66446,3411,104818,5221,29638,2648,115697,4013,57333,3167,19576,1671,75319,3806,89407,4139,247848,6569,76223,4300,44560,3105,40740,2792,380271,7854,21181,1709,12702,1718,20947,2222,4736,855,14814,1693,11435,1518,9447,1146,34367,2335,48485,3217,158665,5931,14470,1750,12725,1636,16297,1544,161968,5350,713,371,414,336,3181,916,382,353,5856,955,1141,608,985,560,1800,491,16725,1813,57554,3452,48398,3160,12179,1745,12640,1637,231095,6608,2244,546,5282,997,11369,1466,15522,1809,75980,3503,9930,1244,6111,948,36556,2612,16971,2049,24070,2077,11063,1788,6605,1271,9392,1365,99322,3986,15158,1497,44951,3032,5925,1245,2702,712,6155,1066,6980,1196,2160,663,1264,485,2369,758,1796,570,656,341,7499,1311,1707,569,136296,5853,2051,606,3097,751,63396,4616,6296,1091,12892,1245,27847,2328,873,425,1332,664,4857,1141,5763,955,1636,474,5552,1201,704,310,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1424856,10598,20776,2319,99658,5990,65913,4268,30207,3081,164492,7093,85869,5761,20614,2875,79279,4207,153799,6296,232112,8105,348180,10511,66317,5404,57640,4006,412074,9678,4491,1047,16207,2244,19384,2465,4686,1067,16803,2187,11062,1889,9933,1823,31920,2462,66058,3647,147976,6320,52781,4100,9128,1699,21645,2564,381131,9623,1047,660,1042,809,1167,583,856,595,7014,1410,3671,978,1155,583,4939,1255,38911,4203,48170,3692,226831,8174,26781,3009,19547,2135,352604,9965,1728,697,7261,1486,10656,1880,15759,2003,117844,6335,15938,2319,6036,1418,39244,3292,35594,3094,29378,3103,52059,4273,10046,1775,11061,1492,126779,6247,11524,1772,68919,4570,5466,1472,1118,604,6398,1419,4853,1164,2308,782,1438,669,4563,1368,1318,595,6391,1610,9468,1903,3015,1045,152268,6531,1986,773,6229,1317,29240,2917,7788,1512,16433,1895,50345,3902,1182,790,1738,602,8673,1717,5270,1289,10118,1960,10894,2075,2372,743,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,728045,7121,6472,1837,51493,4065,85216,4832,19816,2269,89776,4841,25166,2329,15454,2206,48935,3293,81765,4485,179815,5971,62049,4180,31972,2795,30116,2747,303298,7154,2301,794,8634,1474,33881,2773,5517,1335,9646,1556,3588,957,8839,1653,25338,2503,50345,3522,122197,5226,12182,1533,8295,1496,12535,1945,115392,5709,318,219,213,235,564,332,152,174,3194,889,285,231,128,138,1274,537,13751,2261,34891,3169,41282,3737,10856,1606,8484,1303,166117,6117,172,174,3501,1018,9808,1546,10188,1608,60870,4066,6724,1382,5126,1125,20755,2192,12480,1918,19807,2127,6004,1267,4645,1120,6037,1083,63082,4021,3506,1511,36180,3010,4081,1004,486,316,3580,1074,2459,765,860,400,1212,574,2092,597,817,389,546,433,5534,1128,1729,661,80156,4897,175,128,2965,1212,36882,3579,3473,1074,12486,1921,12110,1656,501,296,356,284,3097,960,2103,716,2035,712,2642,892,1331,541,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4493519,20800,15183,2840,256309,10351,372164,10372,148698,6167,487628,11286,275315,9029,128569,6605,380719,10113,598016,13825,1073323,18365,366200,10762,196442,7727,194953,8459,1928123,19112,5516,1808,46742,3773,151428,6071,36853,2990,68168,4576,36209,3501,83589,5073,222532,7605,369804,9453,718733,13696,71922,4232,43808,3303,72819,4471,729246,14546,738,412,1804,636,4908,1191,2177,778,22827,2466,8144,1667,2297,862,12518,1976,86743,6435,210335,7823,229296,7908,78296,4873,69163,4472,1042281,14718,1347,579,17342,2055,61825,3592,70122,4354,324295,8354,62669,4990,29119,3100,133983,5999,102389,4970,121212,4857,48593,4372,26932,2825,42453,3879,316488,9956,6468,1748,181581,8502,16440,2019,7348,1679,12744,1869,20296,2580,10562,1948,6444,1455,11800,1796,6645,1266,3175,864,27465,2952,5520,1061,477381,12407,1114,637,8840,1568,137563,6776,32198,3348,59594,4668,147997,7233,3002,857,5242,1413,27280,2631,16398,2032,13214,2164,19941,3144,4998,1295,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,870092,11980,30029,2664,57661,4651,35940,3478,14020,2089,98585,6468,36222,3226,13835,2316,41661,3377,100699,6344,222936,8114,104342,6701,46487,4539,67675,4310,325617,9793,7649,1525,10405,1843,9499,1547,2073,807,10175,1852,4639,1067,7973,2098,15982,1794,58096,4157,142800,6593,17738,2531,9237,1581,29351,3103,181214,7688,866,383,130,114,716,386,466,418,3194,1077,642,381,868,674,2266,969,16552,2524,53244,3892,68216,5492,17297,2551,16757,2610,200966,7916,2225,655,4466,1260,4126,1150,7607,1415,72538,5733,8792,1837,2955,929,20559,2342,18330,2496,21691,2890,15304,2628,6921,1649,15452,1928,89857,5357,14640,2052,38952,3845,3556,953,1107,532,3482,1152,5734,1231,1422,574,2530,1138,3284,869,2536,995,936,502,7988,1595,3690,1152,72438,4875,4649,1167,3708,1260,18043,2865,2767,1180,9196,1765,16415,1771,617,457,324,239,4437,1365,2665,885,2148,785,5044,1602,2425,906,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9634437,31037,52520,3608,551537,14189,584904,14072,221498,8217,989478,14701,527257,14352,273633,9540,770444,15382,1163020,18547,2668285,22452,912225,19991,487740,11625,431896,12107,3942015,27382,19380,2171,93480,5798,195277,7208,48308,3705,127681,6416,62101,4147,179654,7685,395780,12239,696564,13599,1657022,20389,195680,9272,114463,5062,156625,6051,1944821,22995,2016,715,5410,1185,12299,2398,3850,1328,52144,4016,21444,2553,8201,1488,57080,3889,197559,9361,646716,14283,556146,13232,210836,7153,171120,7360,2165287,21952,2842,769,27383,2377,84922,4755,119676,6812,692398,12654,114890,5154,59792,4087,292045,8443,202969,8767,305766,8411,120109,6137,58776,4080,83719,5123,695144,16179,23452,2291,401836,12376,32622,2684,8728,1818,31443,3604,42436,2833,18467,2618,16133,2679,20218,2731,21111,2266,7657,1391,58606,4459,12435,2173,887170,16555,4830,1148,23428,2652,259784,8418,40936,3362,85812,5075,286386,10646,7519,1444,9406,1863,45710,4028,37670,2881,32633,2894,45059,4600,7997,1599,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4783062,24982,55537,4659,330133,9757,613317,13501,116816,5290,553689,14040,217072,8625,76233,4569,310160,9587,525730,11136,1086413,17755,462320,13681,240064,9500,195578,8538,1796739,22026,18951,2796,57741,4373,161155,6906,22638,2512,66529,4073,33000,2874,40199,3164,159957,6855,289891,8454,720926,16093,85635,5921,56051,3884,84066,6220,835281,17740,2644,883,2460,980,12239,1790,1149,637,23245,2677,5181,1636,1799,780,12690,1828,106132,6721,221238,9172,285506,9654,94958,5473,66040,4643,1067552,15115,2547,739,20887,2703,76766,4429,61713,3804,376691,10933,48962,3821,23362,2855,125428,6725,90618,5486,114182,4988,65651,4344,30926,2965,29819,2659,444126,9812,27676,3503,236468,8473,42351,3837,6573,1323,22754,2646,16180,2183,9225,1668,7655,1693,13088,1944,9476,1896,6674,1454,35941,3618,10065,1931,639364,14017,3719,952,12577,2368,320806,10348,24743,3040,64470,5041,113749,5536,1648,845,4430,1093,26001,2834,20591,2532,18854,2609,22188,3546,5588,1454,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,406875,4621,37246,2474,31943,3516,28953,2815,15005,1887,46883,4097,18678,1867,4862,955,22766,2194,25896,2941,102840,5006,35236,3202,15998,1621,20569,2529,151695,5530,18149,1498,6252,1714,8604,1829,2152,643,4449,981,2834,737,2327,655,11883,2021,13101,2252,62391,4017,6310,1343,3696,758,9547,1733,71300,3964,358,187,290,285,625,492,71,73,2473,1102,273,229,361,320,1136,404,5226,1348,26345,2656,23143,2756,5105,1119,5894,1330,89104,4940,2899,903,1951,685,3730,925,7243,1289,32678,3548,3952,1092,1658,590,9203,1219,5167,1224,11228,1737,3457,921,2176,610,3762,913,48043,3221,13030,1354,19440,2324,1678,596,1507,709,2138,909,2421,636,516,298,367,303,611,270,1040,505,597,296,3707,756,991,410,46733,2989,2810,651,4010,1290,14316,1635,4032,1119,5145,999,9198,1238,0,161,177,191,1791,778,1836,547,1729,781,1314,586,375,196,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5582008,22592,54301,4385,306715,9246,841485,14766,143697,6011,627311,11764,293400,8427,88899,4033,367790,10016,547175,11851,1346521,16881,504699,12301,251482,8420,208533,7034,2048253,18929,22420,2451,57655,3817,213673,7206,28677,2708,82398,4970,39738,3340,45576,3182,184884,6707,289300,8550,848946,14445,82962,5152,62932,4240,89092,4335,969011,15029,1695,556,2010,746,16625,1788,2316,814,28575,2871,6072,1583,3169,916,14495,1887,97266,5745,303505,8346,337553,9233,88225,4417,67505,4247,1260659,16528,3044,794,22179,2441,99968,4785,72030,4276,418089,8838,64017,3477,27598,2646,155864,6083,108357,4636,150287,6585,58049,3668,39819,3282,41358,2677,414238,9666,22473,2352,209198,7882,50044,3600,7137,1180,19596,2184,22226,2748,9018,1306,7657,1623,12769,1677,9019,1423,4616,967,35201,2696,5284,1229,889847,16320,4669,1160,15673,2164,461175,11588,33537,3370,78653,4795,161347,7169,3538,824,4890,1161,39483,3583,34764,2813,21519,2793,25305,2876,5294,850,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
