GEO_ID,B15001_001E,B15001_001M,B15001_002E,B15001_002M,B15001_003E,B15001_003M,B15001_004E,B15001_004M,B15001_005E,B15001_005M,B15001_006E,B15001_006M,B15001_007E,B15001_007M,B15001_008E,B15001_008M,B15001_009E,B15001_009M,B15001_010E,B15001_010M,B15001_011E,B15001_011M,B15001_012E,B15001_012M,B15001_013E,B15001_013M,B15001_014E,B15001_014M,B15001_015E,B15001_015M,B15001_016E,B15001_016M,B15001_017E,B15001_017M,B15001_018E,B15001_018M,B15001_019E,B15001_019M,B15001_020E,B15001_020M,B15001_021E,B15001_021M,B15001_022E,B15001_022M,B15001_023E,B15001_023M,B15001_024E,B15001_024M,B15001_025E,B15001_025M,B15001_026E,B15001_026M,B15001_027E,B15001_027M,B15001_028E,B15001_028M,B15001_029E,B15001_029M,B15001_030E,B15001_030M,B15001_031E,B15001_031M,B15001_032E,B15001_032M,B15001_033E,B15001_033M,B15001_034E,B15001_034M,B15001_035E,B15001_035M,B15001_036E,B15001_036M,B15001_037E,B15001_037M,B15001_038E,B15001_038M,B15001_039E,B15001_039M,B15001_040E,B15001_040M,B15001_041E,B15001_041M,B15001_042E,B15001_042M,B15001_043E,B15001_043M,B15001_044E,B15001_044M,B15001_045E,B15001_045M,B15001_046E,B15001_046M,B15001_047E,B15001_047M,B15001_048E,B15001_048M,B15001_049E,B15001_049M,B15001_050E,B15001_050M,B15001_051E,B15001_051M,B15001_052E,B15001_052M,B15001_053E,B15001_053M,B15001_054E,B15001_054M,B15001_055E,B15001_055M,B15001_056E,B15001_056M,B15001_057E,B15001_057M,B15001_058E,B15001_058M,B15001_059E,B15001_059M,B15001_060E,B15001_060M,B15001_061E,B15001_061M,B15001_062E,B15001_062M,B15001_063E,B15001_063M,B15001_064E,B15001_064M,B15001_065E,B15001_065M,B15001_066E,B15001_066M,B15001_067E,B15001_067M,B15001_068E,B15001_068M,B15001_069E,B15001_069M,B15001_070E,B15001_070M,B15001_071E,B15001_071M,B15001_072E,B15001_072M,B15001_073E,B15001_073M,B15001_074E,B15001_074M,B15001_075E,B15001_075M,B15001_076E,B15001_076M,B15001_077E,B15001_077M,B15001_078E,B15001_078M,B15001_079E,B15001_079M,B15001_080E,B15001_080M,B15001_081E,B15001_081M,B15001_082E,B15001_082M,B15001_083E,B15001_083M,NAME,B15001_001MA,B15001_001EA,B15001_002MA,B15001_002EA,B15001_003EA,B15001_003MA,B15001_004EA,B15001_004MA,B15001_005EA,B15001_005MA,B15001_006EA,B15001_006MA,B15001_007MA,B15001_007EA,B15001_008MA,B15001_008EA,B15001_009EA,B15001_009MA,B15001_010EA,B15001_010MA,B15001_011EA,B15001_011MA,B15001_012MA,B15001_012EA,B15001_013MA,B15001_013EA,B15001_014EA,B15001_014MA,B15001_015EA,B15001_015MA,B15001_016EA,B15001_016MA,B15001_017MA,B15001_017EA,B15001_018MA,B15001_018EA,B15001_019EA,B15001_019MA,B15001_020EA,B15001_020MA,B15001_021EA,B15001_021MA,B15001_022EA,B15001_022MA,B15001_023MA,B15001_023EA,B15001_024MA,B15001_024EA,B15001_025MA,B15001_025EA,B15001_026MA,B15001_026EA,B15001_027EA,B15001_027MA,B15001_028EA,B15001_028MA,B15001_029MA,B15001_029EA,B15001_030MA,B15001_030EA,B15001_031MA,B15001_031EA,B15001_032EA,B15001_032MA,B15001_033EA,B15001_033MA,B15001_034MA,B15001_034EA,B15001_035MA,B15001_035EA,B15001_036MA,B15001_036EA,B15001_037EA,B15001_037MA,B15001_038EA,B15001_038MA,B15001_039MA,B15001_039EA,B15001_040MA,B15001_040EA,B15001_041MA,B15001_041EA,B15001_042EA,B15001_042MA,B15001_043EA,B15001_043MA,B15001_044MA,B15001_044EA,B15001_045MA,B15001_045EA,B15001_046MA,B15001_046EA,B15001_047EA,B15001_047MA,B15001_048EA,B15001_048MA,B15001_049MA,B15001_049EA,B15001_050MA,B15001_050EA,B15001_051MA,B15001_051EA,B15001_052EA,B15001_052MA,B15001_053EA,B15001_053MA,B15001_054EA,B15001_054MA,B15001_055EA,B15001_055MA,B15001_056MA,B15001_056EA,B15001_057MA,B15001_057EA,B15001_058EA,B15001_058MA,B15001_059EA,B15001_059MA,B15001_060EA,B15001_060MA,B15001_061EA,B15001_061MA,B15001_062MA,B15001_062EA,B15001_063MA,B15001_063EA,B15001_064EA,B15001_064MA,B15001_065EA,B15001_065MA,B15001_066EA,B15001_066MA,B15001_067MA,B15001_067EA,B15001_068MA,B15001_068EA,B15001_069EA,B15001_069MA,B15001_070EA,B15001_070MA,B15001_071EA,B15001_071MA,B15001_072EA,B15001_072MA,B15001_073MA,B15001_073EA,B15001_074MA,B15001_074EA,B15001_075MA,B15001_075EA,B15001_076MA,B15001_076EA,B15001_077EA,B15001_077MA,B15001_078MA,B15001_078EA,B15001_079MA,B15001_079EA,B15001_080MA,B15001_080EA,B15001_081MA,B15001_081EA,B15001_082EA,B15001_082MA,B15001_083EA,B15001_083MA,state
0400000US27,4278824,1972,2116447,2311,256517,2572,2741,813,33041,2644,78463,3050,98115,3917,16351,1680,26916,2006,890,441,386503,3046,9644,1515,16482,1953,87188,4092,79301,4071,47593,2828,111814,4351,34481,2667,356243,2681,10515,1872,15947,1926,79052,3742,74870,3408,43566,2719,86275,3120,46018,2870,728608,2679,18329,1780,30205,2361,203661,5495,152774,4802,79458,3303,156045,4037,88136,3443,388576,1255,17086,1799,19071,1612,116219,3377,80727,2848,24701,1850,73859,2950,56913,2883,2162377,2120,243891,2005,2171,720,22291,2117,59947,3749,98504,4143,17054,1916,41539,2515,2385,762,372304,2521,8354,1719,12383,1822,55986,3278,73250,4075,48727,2584,122309,4361,51295,3215,344893,2401,11312,1755,10639,1337,49814,3002,65743,3151,50810,2880,95014,3571,61561,3279,730961,2257,17620,1957,19738,1962,168414,5336,164199,5483,100072,3782,168596,4697,92322,3411,470328,1365,21577,2080,22732,1864,178574,3784,98124,3626,31833,1961,74968,3465,42520,2410,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2269547,1717,1079184,2542,158687,3966,3711,1184,26491,3229,52860,4529,57023,3939,10005,2048,7952,1579,645,451,177693,5273,7904,1999,22286,2854,58612,4432,40646,3404,16042,1823,24223,3062,7980,1722,178152,4717,6558,1563,20892,2733,60725,4401,39281,3435,15666,2196,23661,2883,11369,1848,363503,4587,18050,2325,41824,3850,124128,5823,76968,4332,30662,2966,44225,3500,27646,2739,201149,1992,19135,2277,24218,2483,57243,3026,43465,2670,11172,1476,26174,2497,19742,1762,1190363,2182,151519,3779,1366,572,16402,2739,42511,3233,64423,4152,13081,2087,12711,2424,1025,636,185030,4819,5291,1433,14865,2229,40174,3277,48820,3997,28676,3099,30348,3048,16856,2577,199750,3657,3809,982,15978,2504,44668,3567,45023,3750,32031,3627,33941,3406,24300,2783,389494,3509,10964,1505,34644,2752,118356,5607,86456,4846,47665,3200,56430,4024,34979,3340,264570,1671,22779,2243,36771,2849,91705,3710,50526,2991,16166,1576,26218,2368,20405,2171,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4725871,4492,2289651,3741,295666,3922,4215,965,35648,2805,113451,5864,104128,4943,13901,1646,22754,3407,1569,614,408148,4190,10647,1901,29393,3390,119691,5288,93301,4761,34922,3063,86265,4889,33929,2864,362731,3703,9612,1685,27312,2919,107982,4535,81127,4784,28166,2658,66696,3959,41836,3196,777260,3857,20368,2179,62674,3718,273058,7160,157291,5419,54463,3255,128075,5043,81331,3869,445846,1901,25003,2254,34255,2371,148545,4963,95557,3825,21042,2029,66223,3273,55221,3144,2436220,3839,279930,3025,3484,863,25714,2441,76449,5461,120277,5545,17804,2048,33659,3342,2543,609,406314,3094,6524,1620,20778,2672,83558,4684,98395,4470,43259,3164,103298,3748,50502,3344,366433,2794,8300,1471,20355,2448,77147,4080,79167,3822,41004,3515,82978,3958,57482,3089,819120,3421,19296,2650,51246,4051,242807,7231,188415,6078,75157,3875,148787,5025,93412,4249,564423,1941,29322,2572,52454,3401,224717,5732,119709,4570,28417,2634,61475,2919,48329,2875,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,820598,1298,410107,1817,50938,1369,1223,593,4778,865,21532,2128,17498,2275,1431,728,4453,1191,23,40,67853,1364,984,399,4879,1154,19437,1792,15556,1765,7250,1234,16624,1747,3123,718,62960,1276,2176,855,2924,801,17896,1833,13601,1684,6750,1187,13612,1540,6001,1172,136716,1658,2711,963,6018,1266,44727,2878,33109,2597,10769,1469,24388,2175,14994,2004,91640,957,3602,812,4535,939,26524,1842,20652,1691,4467,739,18759,1689,13101,1779,410491,1662,45994,1501,751,380,5053,1153,15692,1790,18197,1818,1697,585,4527,1227,77,91,64814,1433,1169,574,2959,974,13919,1879,16042,2056,8038,1518,17374,1753,5313,983,62074,1541,1232,570,2032,697,14256,1933,12842,1503,6382,1245,16921,1781,8409,1548,139033,1600,1806,540,5967,1002,34960,2131,34314,2760,14678,1769,31627,2349,15681,1720,98576,980,2475,711,5260,1042,31422,1930,24091,1918,7438,1476,18021,1630,9869,1234,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1445479,1296,715308,1788,96089,1771,754,450,10180,1616,30735,2000,39697,2740,5274,1208,9131,1599,318,224,131083,2416,4384,1160,7589,1515,28321,2152,33117,2428,14649,1400,31889,2341,11134,1431,121916,2126,4870,1421,7096,1057,27335,2288,26071,2127,17472,1812,26399,2079,12673,1523,233749,1776,9108,1488,10917,1565,70504,3324,51059,2605,25955,1733,42449,2671,23757,1839,132471,886,6085,1007,6545,906,45732,2019,27193,2142,7246,944,22098,1411,17572,1277,730171,1670,90136,1624,1061,642,6901,1215,23916,2096,41871,2347,5046,1164,10670,1117,671,332,127988,2382,3882,1030,5702,1284,20888,2289,28625,2276,15245,1609,37786,2500,15860,1514,114041,1455,5010,1093,5273,1045,16887,1554,24837,2586,13128,1423,30329,2269,18577,1630,235572,1799,8816,1430,8135,1237,60447,3169,59063,2522,25784,2076,49884,2769,23443,1809,162434,884,6600,1140,9411,1284,60967,2567,41458,2110,9068,1121,22496,1801,12434,1178,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2314082,810,1154611,1217,129337,1758,1739,774,18595,2186,58240,3088,41841,3187,3551,827,5327,1464,44,73,222891,1985,8409,1561,19271,2392,69880,4398,57265,3768,20517,2702,36034,3376,11515,1773,200868,1687,11531,1718,17693,2279,63536,4013,47155,3718,15768,2136,30177,2811,15008,1931,384239,1607,23075,2620,33799,2993,113809,5461,94245,4352,27041,2590,61974,4002,30296,2501,217276,1152,10271,1574,13226,1661,54080,3401,56954,3195,14732,1824,39005,2376,29008,2075,1159471,1086,121565,1552,2044,704,15054,2032,43062,3127,45709,3229,6692,1591,8619,1460,385,368,213169,2019,6243,1466,16543,2574,53213,3917,59074,4226,21111,2481,42586,3261,14399,1888,199138,1675,10147,1609,16595,2228,53125,3231,46487,3265,16327,2172,34368,3039,22089,2201,384196,1682,22191,2628,28108,2819,109656,4584,95963,4212,32395,2616,64638,3572,31245,2912,241403,772,15487,1890,20428,2096,75547,3560,61386,2658,17617,2252,31328,2432,19610,2057,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1084600,1174,532324,1591,64875,1322,933,754,7500,1489,22264,2604,23559,2439,2615,744,7505,1468,499,292,83838,1500,753,538,4681,1209,25413,2412,15105,1673,6645,1360,23648,1829,7593,1446,75329,1305,1028,610,3655,966,21455,2181,13443,1776,9308,1439,16942,1931,9498,1601,200233,1458,4626,1321,10146,1636,65813,3545,35636,2397,16599,1651,40991,2844,26422,1689,108049,803,3885,805,6755,1112,30355,2314,18711,1880,8112,1460,20378,1726,19853,1674,552276,1365,61720,1049,142,179,3685,1068,18885,2230,27925,2315,2831,1294,7822,1443,430,332,80039,1591,486,384,4319,1103,14207,1615,15597,1676,8327,1608,23678,1888,13425,1856,76358,1496,1221,614,1901,769,15042,2185,15690,2319,8108,1584,19789,1987,14607,1989,205887,1581,2271,712,7475,1456,50769,2568,35746,2679,28628,2616,48550,2747,32448,2586,128272,810,3894,1075,9464,1331,45510,2363,21083,1964,12251,1587,22774,1894,13296,1537,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7026848,1120,3386625,1457,405917,1805,4900,1219,43870,3421,125110,6162,156888,6038,20335,2510,48971,3346,5843,1358,590370,2251,15008,2325,26346,3331,152137,6606,110667,5530,42306,3174,168590,5822,75316,4145,574345,2438,26648,3388,29730,3457,143327,6210,97598,5266,33730,2794,140910,6110,102402,4175,1208129,2372,54217,3764,64924,3770,345453,7898,203212,6662,71775,4228,278290,7189,190258,6432,607864,1170,44388,2872,45181,2976,176359,4915,89103,3871,26028,2187,119537,4722,107268,4160,3640223,1215,386393,1931,4568,1254,32126,2865,101914,4997,150160,5959,22396,2126,66760,3820,8469,1445,572024,2441,12918,1898,18748,2298,107727,4956,92885,5321,44125,3641,193450,6349,102171,4367,585446,1942,22202,2706,26946,2770,111863,5610,89082,4662,43350,3092,167420,6769,124583,4710,1287752,1808,50417,3791,55048,3583,350363,7610,216888,6139,114386,5264,314502,7169,186148,5444,808608,966,72311,4055,63153,3746,309629,6133,115205,5348,42448,2967,124200,4715,81662,3435,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1598348,1984,785527,2520,108022,2617,2066,699,18131,2250,39836,3543,38328,3673,4235,1266,5384,1441,42,76,139387,2209,3073,829,12663,2020,42072,3649,40031,3388,11484,1629,21739,2350,8325,1542,125456,2937,6896,1661,14480,2192,37510,3523,29262,2714,10778,1941,15758,2245,10772,1389,253820,3534,16262,2562,21830,2322,73120,4247,57752,3871,20628,2321,35012,2923,29216,2284,158842,1427,13597,1643,10427,1414,38715,2217,32245,2609,8863,1309,27118,2081,27877,1925,812821,1788,98851,1840,1520,799,14648,2186,27724,2600,41809,3153,6281,1426,6619,1604,250,263,134676,2691,1589,626,9375,1851,32247,3353,40430,3491,13355,2127,24738,2831,12942,1726,124688,2396,6106,1413,10919,1795,28681,2731,29572,2486,14852,2209,20155,2379,14403,2005,263519,2636,15681,2032,17762,1979,67890,4007,60445,3652,24761,2502,42522,2723,34458,2415,191087,1123,17601,1802,15304,1824,50364,3005,43543,2435,12810,1727,24953,1947,26512,2086,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15695902,2562,7515307,3398,948690,3618,18083,2788,108163,6379,270656,7118,364515,8293,53711,3913,123535,5824,10027,1748,1459057,3788,53617,4184,99614,5566,340302,9273,257220,9509,126707,6949,399981,11187,181616,6998,1215912,2910,65598,4742,88832,5410,313794,10122,186655,7774,102478,5167,262659,7558,195896,7432,2538288,3603,141932,6745,208811,7773,767395,12708,398233,10161,214996,7410,456966,9577,349955,8071,1353360,1879,130170,5044,119531,5609,378089,8293,201234,5857,81930,4469,207806,5523,234600,7215,8180595,3162,926080,3148,10663,1990,76058,4806,221474,7818,375535,9601,58493,3954,167390,6345,16467,2415,1464310,3470,39836,3817,78341,4539,249491,8502,230824,9057,135742,6613,449266,9884,280810,8122,1255801,3206,62653,4272,80567,4608,252448,7396,174349,6193,125639,4924,290753,7982,269392,7296,2726715,3726,148337,6689,178895,6226,712311,9226,434142,10118,311086,8490,510609,10422,431335,7886,1807689,2297,200143,6363,158068,6408,620235,11022,251171,7088,119554,5246,216880,6303,241638,5398,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7972229,3625,3820732,4581,512435,5046,6923,1366,69914,4445,181497,7008,190705,8124,23832,2841,37196,3635,2368,811,665980,5310,23702,3354,51151,4588,172601,6927,158701,6155,56302,5208,151031,6253,52492,3688,633841,5499,32477,3059,53886,4335,165919,7662,130261,6716,52648,3169,127094,5294,71556,4058,1297231,6197,58432,4500,115638,6107,372612,8406,269040,7873,105719,4548,244016,6081,131774,5274,711245,2570,51842,3739,70210,3933,193439,6564,126991,4673,48999,3356,119373,4978,100391,4757,4151497,3608,468609,4800,6523,1453,50394,4310,122149,6253,203542,7372,28115,3559,54471,4295,3415,1132,686174,6086,18600,2354,39624,3222,122626,6429,163224,7322,77579,5053,178925,6510,85596,5115,671431,4664,27441,2612,42717,4249,114654,5375,140179,5692,77407,4079,160673,6159,108360,5246,1406530,5079,44663,3834,75815,4585,348097,7833,311243,7860,171637,5585,303143,7376,151932,5257,918753,3485,57577,3527,90014,4190,310607,6965,188299,5524,67933,4523,122484,4519,81839,3194,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,582257,1509,299237,1592,46803,1927,360,326,4064,1023,18021,2934,17105,1887,2649,674,4323,1266,281,298,62396,1514,482,309,2415,802,18223,2186,13555,2005,8800,1219,14327,1763,4594,971,46798,1602,415,253,1269,390,10564,1222,11169,1392,7340,1260,12792,1917,3249,727,92058,1475,2053,640,4210,995,29038,1963,20312,1599,13243,1671,16027,1820,7175,1282,51182,338,5009,1005,2398,452,14779,1311,12425,1254,4055,707,8069,1133,4447,842,283020,1451,39550,1121,97,128,2748,867,9501,1332,16852,1458,2847,761,7309,1330,196,267,51983,1682,223,231,1696,761,8419,1439,9575,1525,6516,978,18403,1832,7151,1659,42608,1363,810,406,1162,590,7286,1375,7656,1529,7086,1414,12690,1646,5918,1072,87392,1578,1029,486,3177,693,20703,1495,21997,1843,14551,1526,17522,1680,8413,1565,61487,771,3915,699,4760,1050,21888,1591,14617,1431,4645,770,8215,1000,3447,793,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9056612,2557,4377403,3897,545963,2943,9067,1909,68972,4181,202397,7074,201517,6928,18007,2316,43541,2981,2462,848,766767,4627,18477,2171,45981,3179,230906,6931,181620,6999,60837,4552,164492,5876,64454,3790,687240,3651,17503,2246,45530,3589,219835,7310,140993,5104,56298,3724,130180,4630,76901,4120,1529560,3495,35876,3107,115728,5490,569142,8560,297411,8061,119608,5653,241602,6790,150193,4822,847873,1669,40087,2737,72946,3381,300004,5983,162982,5276,43834,3290,121874,4823,106146,4166,4679209,3299,528764,3240,8792,1537,53540,3875,163051,5740,217019,6054,24743,2774,57784,4049,3835,969,758634,3812,14579,1810,39765,3200,174637,6523,170513,6618,86694,4183,179461,6048,92985,4239,695786,3499,14099,1887,36371,3276,162399,5203,135819,5072,88987,4870,151446,4856,106665,4587,1604282,3497,29793,2542,98759,5225,531146,8715,325043,7730,183612,6610,268306,6192,167623,4917,1091743,2422,47818,3095,104376,4700,473140,7300,198437,6196,58950,2713,124573,4469,84449,4098,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
