GEO_ID,B23002A_001E,B23002A_001M,B23002A_002E,B23002A_002M,B23002A_003E,B23002A_003M,B23002A_004E,B23002A_004M,B23002A_005E,B23002A_005M,B23002A_006E,B23002A_006M,B23002A_007E,B23002A_007M,B23002A_008E,B23002A_008M,B23002A_009E,B23002A_009M,B23002A_010E,B23002A_010M,B23002A_011E,B23002A_011M,B23002A_012E,B23002A_012M,B23002A_013E,B23002A_013M,B23002A_014E,B23002A_014M,B23002A_015E,B23002A_015M,B23002A_016E,B23002A_016M,B23002A_017E,B23002A_017M,B23002A_018E,B23002A_018M,B23002A_019E,B23002A_019M,B23002A_020E,B23002A_020M,B23002A_021E,B23002A_021M,B23002A_022E,B23002A_022M,B23002A_023E,B23002A_023M,B23002A_024E,B23002A_024M,B23002A_025E,B23002A_025M,B23002A_026E,B23002A_026M,B23002A_027E,B23002A_027M,B23002A_028E,B23002A_028M,B23002A_029E,B23002A_029M,B23002A_030E,B23002A_030M,B23002A_031E,B23002A_031M,B23002A_032E,B23002A_032M,B23002A_033E,B23002A_033M,B23002A_034E,B23002A_034M,B23002A_035E,B23002A_035M,B23002A_036E,B23002A_036M,B23002A_037E,B23002A_037M,B23002A_038E,B23002A_038M,B23002A_039E,B23002A_039M,B23002A_040E,B23002A_040M,B23002A_041E,B23002A_041M,B23002A_042E,B23002A_042M,B23002A_043E,B23002A_043M,B23002A_044E,B23002A_044M,B23002A_045E,B23002A_045M,B23002A_046E,B23002A_046M,B23002A_047E,B23002A_047M,B23002A_048E,B23002A_048M,B23002A_049E,B23002A_049M,B23002A_050E,B23002A_050M,B23002A_051E,B23002A_051M,B23002A_052E,B23002A_052M,B23002A_053E,B23002A_053M,B23002A_054E,B23002A_054M,B23002A_055E,B23002A_055M,B23002A_056E,B23002A_056M,B23002A_057E,B23002A_057M,B23002A_058E,B23002A_058M,B23002A_059E,B23002A_059M,B23002A_060E,B23002A_060M,B23002A_061E,B23002A_061M,B23002A_062E,B23002A_062M,B23002A_063E,B23002A_063M,B23002A_064E,B23002A_064M,B23002A_065E,B23002A_065M,B23002A_066E,B23002A_066M,B23002A_067E,B23002A_067M,B23002A_068E,B23002A_068M,B23002A_069E,B23002A_069M,B23002A_070E,B23002A_070M,B23002A_071E,B23002A_071M,B23002A_072E,B23002A_072M,B23002A_073E,B23002A_073M,B23002A_074E,B23002A_074M,B23002A_075E,B23002A_075M,B23002A_076E,B23002A_076M,B23002A_077E,B23002A_077M,B23002A_078E,B23002A_078M,B23002A_079E,B23002A_079M,NAME,B23002A_001EA,B23002A_001MA,B23002A_002EA,B23002A_002MA,B23002A_003EA,B23002A_003MA,B23002A_004EA,B23002A_004MA,B23002A_005MA,B23002A_005EA,B23002A_006EA,B23002A_006MA,B23002A_007EA,B23002A_007MA,B23002A_008EA,B23002A_008MA,B23002A_009MA,B23002A_009EA,B23002A_010MA,B23002A_010EA,B23002A_011EA,B23002A_011MA,B23002A_012EA,B23002A_012MA,B23002A_013EA,B23002A_013MA,B23002A_014MA,B23002A_014EA,B23002A_015MA,B23002A_015EA,B23002A_016EA,B23002A_016MA,B23002A_017EA,B23002A_017MA,B23002A_018EA,B23002A_018MA,B23002A_019MA,B23002A_019EA,B23002A_020MA,B23002A_020EA,B23002A_021EA,B23002A_021MA,B23002A_022EA,B23002A_022MA,B23002A_023EA,B23002A_023MA,B23002A_024MA,B23002A_024EA,B23002A_025MA,B23002A_025EA,B23002A_026EA,B23002A_026MA,B23002A_027EA,B23002A_027MA,B23002A_028EA,B23002A_028MA,B23002A_029MA,B23002A_029EA,B23002A_030MA,B23002A_030EA,B23002A_031MA,B23002A_031EA,B23002A_032EA,B23002A_032MA,B23002A_033EA,B23002A_033MA,B23002A_034MA,B23002A_034EA,B23002A_035MA,B23002A_035EA,B23002A_036MA,B23002A_036EA,B23002A_037EA,B23002A_037MA,B23002A_038EA,B23002A_038MA,B23002A_039EA,B23002A_039MA,B23002A_040EA,B23002A_040MA,B23002A_041MA,B23002A_041EA,B23002A_042MA,B23002A_042EA,B23002A_043MA,B23002A_043EA,B23002A_044EA,B23002A_044MA,B23002A_045EA,B23002A_045MA,B23002A_046MA,B23002A_046EA,B23002A_047MA,B23002A_047EA,B23002A_048MA,B23002A_048EA,B23002A_049EA,B23002A_049MA,B23002A_050EA,B23002A_050MA,B23002A_051MA,B23002A_051EA,B23002A_052MA,B23002A_052EA,B23002A_053MA,B23002A_053EA,B23002A_054EA,B23002A_054MA,B23002A_055EA,B23002A_055MA,B23002A_056EA,B23002A_056MA,B23002A_057MA,B23002A_057EA,B23002A_058MA,B23002A_058EA,B23002A_059EA,B23002A_059MA,B23002A_060EA,B23002A_060MA,B23002A_061EA,B23002A_061MA,B23002A_062MA,B23002A_062EA,B23002A_063MA,B23002A_063EA,B23002A_064MA,B23002A_064EA,B23002A_065EA,B23002A_065MA,B23002A_066EA,B23002A_066MA,B23002A_067EA,B23002A_067MA,B23002A_068MA,B23002A_068EA,B23002A_069MA,B23002A_069EA,B23002A_070EA,B23002A_070MA,B23002A_071EA,B23002A_071MA,B23002A_072EA,B23002A_072MA,B23002A_073EA,B23002A_073MA,B23002A_074MA,B23002A_074EA,B23002A_075MA,B23002A_075EA,B23002A_076EA,B23002A_076MA,B23002A_077EA,B23002A_077MA,B23002A_078EA,B23002A_078MA,B23002A_079MA,B23002A_079EA,state
0400000US42,8616188,11392,4184819,7144,261713,3393,108991,3456,85,121,108906,3460,92914,3527,15992,1765,152722,3942,312423,2991,240866,4729,551,302,240315,4693,217884,5028,22431,2443,71557,3544,1943515,4866,1724592,8671,4268,927,1720324,8679,1652827,8981,67497,4184,218923,7222,768902,1872,559067,5409,135,114,558932,5424,541037,5385,17895,2034,209835,5769,309916,4652,115278,3908,111317,3972,3961,948,194638,5263,588350,4409,88037,4071,85192,3982,2845,838,500313,4909,4431369,7205,246983,3983,108847,3908,0,179,108847,3908,94156,3584,14691,1815,138136,4468,312242,2624,234047,4738,0,179,234047,4738,215095,4764,18952,2229,78195,4104,1923152,4259,1524560,9615,461,311,1524099,9537,1469324,9127,54775,4132,398592,9308,801839,1476,510268,6226,0,179,510268,6226,495095,6482,15173,1949,291571,6287,341130,5347,99476,3799,96952,3747,2524,630,241654,5119,806023,5358,68425,3380,66793,3377,1632,686,737598,6045,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,732494,5078,350798,2991,22183,1364,8497,1507,0,217,8497,1507,6336,1263,2161,854,13686,1636,30291,969,22267,1647,603,415,21664,1693,19936,1733,1728,660,8024,1421,164479,2100,149381,3032,1717,566,147664,3026,140657,3133,7007,1474,15098,2630,63157,573,48275,1672,0,217,48275,1672,45708,1668,2567,951,14882,1658,25331,1771,11178,1607,11051,1600,127,125,14153,1838,45357,1580,7002,1216,6807,1226,195,176,38355,1931,381696,3208,23999,1479,11751,1296,0,217,11751,1296,10489,1292,1262,518,12248,1465,28458,1194,22427,1918,287,313,22140,1866,20391,1698,1749,754,6031,1687,167396,2039,133766,3259,276,159,133490,3250,128384,3390,5106,1417,33630,3245,68732,747,45874,2029,0,217,45874,2029,44175,1952,1699,587,22858,1987,28902,1617,9366,1287,9250,1264,116,112,19536,1612,64209,1631,5687,1092,5541,1083,146,124,58522,1722,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2793678,6898,1358395,4800,85617,3811,34781,3039,4415,936,30366,2909,25096,3025,5270,1109,50836,3386,106757,3146,81069,3813,5688,1257,75381,3469,69645,3577,5736,1485,25688,2598,632882,3015,554468,5699,9732,1452,544736,5591,523911,6042,20825,2953,78414,4567,227338,1344,156670,3813,0,211,156670,3813,150854,3763,5816,1338,70668,3588,103731,3031,36911,2241,36220,2248,691,367,66820,2886,202070,3247,28788,2418,28613,2383,175,179,173282,3114,1435283,4710,85485,3459,35257,2977,1642,964,33615,2931,28941,2818,4674,1025,50228,3105,92451,2661,69643,2968,1058,604,68585,2852,63347,2783,5238,1244,22808,2508,642284,2867,485252,6421,1766,586,483486,6465,462489,6403,20997,2976,157032,6513,248781,1159,136760,4496,0,211,136760,4496,133461,4458,3299,958,112021,4582,119537,3291,28056,2239,27674,2167,382,256,91481,3136,246745,3345,17771,2204,17362,2180,409,242,228974,3733,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,592420,1818,296462,1418,20046,1773,11530,1699,216,68,11314,1686,10192,1618,1122,415,8516,1204,24262,1432,20348,1605,891,442,19457,1561,18557,1522,900,520,3914,1263,136220,956,126436,1673,1390,622,125046,1685,121831,1919,3215,981,9784,1461,53727,555,42875,1511,0,163,42875,1511,41935,1675,940,511,10852,1454,22049,1431,10365,1379,10179,1380,186,170,11684,1268,40158,1439,6748,978,6732,979,16,27,33410,1385,295958,1433,17185,1295,10352,1053,0,163,10352,1053,9164,979,1188,443,6833,972,23087,1025,19494,1290,0,163,19494,1290,18902,1210,592,541,3593,857,130164,1117,111464,2286,88,99,111376,2293,110037,2224,1339,538,18700,2025,53605,345,36951,1527,0,163,36951,1527,36367,1495,584,416,16654,1470,21425,1173,7703,918,7376,947,327,374,13722,1123,50492,1189,6291,1013,6283,1011,8,14,44201,1375,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4266386,7102,2070159,5057,134842,4108,55294,3590,54,62,55240,3586,45850,3147,9390,1630,79548,4030,162329,2948,128841,4111,2506,671,126335,4172,116834,4092,9501,1618,33488,3401,1011548,3319,872315,7019,9206,1774,863109,7177,834814,7514,28295,2781,139233,6350,344540,1594,233212,4735,0,208,233212,4735,227037,4840,6175,1171,111328,4243,150540,3425,50264,2848,49356,2818,908,354,100276,2848,266360,3498,37288,2997,36484,3016,804,378,229072,4073,2196227,4698,128326,4068,56391,3756,0,208,56391,3756,48545,3379,7846,1396,71935,3720,157935,2978,118214,3980,232,230,117982,4011,109292,3648,8690,1783,39721,3402,1022659,3037,757869,7974,855,560,757014,8038,726419,8137,30595,3431,264790,8152,371105,1119,205760,5139,0,208,205760,5139,200901,5215,4859,855,165345,5043,158699,3973,41036,2913,40353,2881,683,366,117663,3371,357503,4193,27493,2419,26820,2413,673,319,330010,4432,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,16244121,36505,8019547,21356,598876,8529,209727,7233,5367,1140,204360,7306,168529,7065,35831,3396,389149,8140,734548,7714,569716,9127,16997,2037,552719,9404,505261,9308,47458,4395,164832,7447,4198212,17140,3727514,18788,30281,2518,3697233,18958,3559006,19241,138227,8389,470698,12523,1203739,5433,891445,9166,344,232,891101,9113,861377,9718,29724,3604,312294,7862,453442,8312,185088,7309,176820,7082,8268,1658,268354,6401,830730,8512,132650,5609,127894,5724,4756,975,698080,8368,8224574,20616,581695,9946,195208,8284,903,676,194305,8286,163522,7480,30783,2962,386487,10206,686201,7454,475455,9387,2797,910,472658,9258,433871,9068,38787,3849,210746,8255,4116220,14308,2976879,20366,4051,923,2972828,20403,2853268,20966,119560,6353,1139341,17555,1265121,5186,735948,9878,0,225,735948,9878,715064,9871,20884,2372,529173,9537,495255,8025,143153,5468,140353,5510,2800,684,352102,7076,1080082,8406,98684,4542,95777,4578,2907,843,981398,8971,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1974299,6634,980041,4383,81667,2070,42701,1997,31,71,42670,1993,38058,2171,4612,914,38966,2360,107454,1587,91104,2645,582,255,90522,2634,85683,2598,4839,1126,16350,1970,512183,2752,472512,3981,1905,587,470607,3947,459105,4503,11502,1626,39671,2904,132470,1316,105484,2696,0,192,105484,2696,103472,2754,2012,533,26986,2357,52354,2131,21956,1804,21736,1827,220,176,30398,1983,93913,2235,14038,1789,13845,1787,193,170,79875,2614,994258,3760,80538,2179,44143,2452,0,192,44143,2452,40296,2399,3847,915,36395,2487,104330,1893,86633,2447,97,114,86536,2438,82183,2487,4353,1008,17697,1961,503028,2560,362235,5916,378,259,361857,5959,352300,6004,9557,1702,140793,5316,136519,1059,84449,2814,0,192,84449,2814,83072,2855,1377,481,52070,2739,56561,2507,15692,1603,15594,1581,98,147,40869,2263,113282,2525,8595,1402,8428,1378,167,173,104687,2522,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,493638,1491,241038,1179,15583,1009,6856,945,0,157,6856,945,6013,968,843,544,8727,996,22744,875,16344,1280,89,112,16255,1273,14910,1318,1345,509,6400,1090,104947,497,92173,1763,392,233,91781,1755,88582,2043,3199,990,12774,1747,45378,98,32924,1431,0,157,32924,1431,31520,1380,1404,437,12454,1434,19136,1045,8796,925,8657,906,139,108,10340,945,33250,1050,6598,914,6423,908,175,150,26652,1077,252600,1006,14861,997,7095,905,0,157,7095,905,5982,842,1113,488,7766,1109,20486,818,16521,1087,0,157,16521,1087,15358,1105,1163,568,3965,912,107484,707,90522,1806,49,63,90473,1812,88704,1858,1769,496,16962,1947,47763,168,32208,1296,0,157,32208,1296,31399,1367,809,515,15555,1268,19460,1233,6321,914,6201,914,120,94,13139,1129,42546,1275,5615,1077,5594,1074,21,27,36931,1230,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4701646,11898,2311909,7493,144052,4191,51427,2923,3906,1066,47521,2849,40375,2943,7146,1278,92625,3469,197811,3564,154190,4249,18711,2088,135479,4309,122474,4512,13005,1665,43621,3495,1136606,5145,1025840,7945,46814,3356,979026,8973,945323,9009,33703,2485,110766,6052,387399,1897,289554,4826,516,260,289038,4835,281800,5069,7238,1264,97845,4485,159788,3629,64909,2928,63717,2879,1192,515,94879,3439,286253,3498,44438,3281,42925,3312,1513,544,241815,3416,2389737,6118,136678,4226,58801,3413,488,390,58313,3444,51416,3156,6897,1208,77877,3707,178010,3422,131600,4639,2408,722,129192,4648,120345,4600,8847,1671,46410,4072,1123375,4721,882967,7680,7043,1487,875924,8216,848202,8694,27722,2975,240408,7169,407826,1903,253861,4505,168,169,253693,4480,248666,4519,5027,943,153965,4216,172021,4034,51455,3208,50173,3265,1282,501,120566,3469,371827,4110,33363,2742,32591,2717,772,395,338464,4186,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4593597,9495,2284195,5908,127878,3349,52843,3070,841,441,52002,3063,41595,2610,10407,1836,75035,3050,174873,2857,144164,3601,9516,1497,134648,3656,123644,3969,11004,2239,30709,2745,1142513,4093,1015338,6445,20555,2052,994783,6370,954378,7573,40405,3581,127175,5719,392317,1583,274922,4582,143,169,274779,4568,265478,4629,9301,1568,117395,4579,162175,3571,53274,3022,52055,2890,1219,574,108901,3782,284439,3565,35799,2357,34768,2249,1031,457,248640,3777,2309402,6160,118240,2929,51232,3056,171,190,51061,3061,42609,2784,8452,1368,67008,2961,160287,2334,126247,3387,1784,556,124463,3317,115713,3292,8750,1881,34040,3166,1097329,4339,843839,8800,1401,538,842438,8740,809693,8333,32745,2827,253490,8306,406361,1545,247401,4365,0,204,247401,4365,241127,4425,6274,1149,158960,4539,174816,4011,45809,2676,44546,2597,1263,582,129007,3766,352369,4085,25113,2189,24392,2233,721,315,327256,4422,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1391647,3514,677011,2753,42060,2976,15070,2194,0,200,15070,2194,11425,2084,3645,785,26990,2340,49770,2535,37810,2313,24,46,37786,2312,33042,2404,4744,1200,11960,1999,311132,1870,243986,4353,1056,592,242930,4350,227032,4413,15898,2208,67146,4032,120994,591,66317,2813,0,200,66317,2813,64136,2829,2181,812,54677,2891,57856,2356,13870,1856,13580,1856,290,194,43986,2235,95199,2385,9649,1244,9555,1243,94,104,85550,2661,714636,2525,41861,2631,14136,1648,0,200,14136,1648,10937,1449,3199,1095,27725,2350,49215,1896,33291,2983,0,200,33291,2983,29161,2854,4130,1356,15924,2466,310615,1450,213238,4470,0,200,213238,4470,203097,4817,10141,1785,97377,4433,128230,370,59487,3481,0,200,59487,3481,57939,3494,1548,627,68743,3541,58965,2372,11952,1557,11692,1555,260,223,47013,2328,125750,2433,9818,1334,9630,1285,188,193,115932,2324,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4065504,7455,2007326,4516,123356,2493,64666,2837,232,258,64434,2869,59289,2840,5145,945,58690,2605,164509,1796,135529,4725,289,351,135240,4708,125899,4301,9341,1683,28980,4170,937173,2792,857816,4926,1158,399,856658,4838,833015,5139,23643,2114,79357,4150,372507,1205,274817,3442,171,145,274646,3437,268179,3496,6467,880,97690,3030,149291,2500,51151,2250,50354,2275,797,335,98140,2376,260490,2594,33526,1787,32607,1780,919,361,226964,2481,2058178,4065,119310,2161,66451,2584,17,30,66434,2589,61372,2566,5062,1079,52859,2412,159794,1446,132646,3053,144,177,132502,3055,128156,3226,4346,961,27148,2840,911073,2862,773098,4707,481,282,772617,4666,754724,5058,17893,1991,137975,4347,376461,986,252988,4214,53,88,252935,4216,247986,4181,4949,869,123473,4075,152580,3624,41727,2451,40598,2324,1129,602,110853,3202,338960,3771,23317,1576,22651,1512,666,283,315643,3991,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,420614,2238,214120,1519,14583,1261,6684,1133,116,120,6568,1118,4952,997,1616,651,7899,1397,16197,1139,13684,1169,533,420,13151,1242,12252,1299,899,503,2513,528,102607,1390,93564,1726,1724,702,91840,1607,87321,2185,4519,1486,9043,1382,38728,721,27757,1515,0,201,27757,1515,26925,1544,832,424,10971,1464,16966,1336,7330,1292,6808,1305,522,356,9636,1370,25039,1324,4589,961,4313,890,276,284,20450,1385,206494,1838,13190,1566,5796,1158,5,11,5791,1159,5340,1148,451,267,7394,1303,15284,1607,12307,1739,58,80,12249,1727,11863,1712,386,289,2977,815,95039,1500,74519,2461,318,324,74201,2477,71665,2505,2536,1003,20520,2074,37950,746,24929,1582,0,201,24929,1582,24201,1561,728,395,13021,1582,14258,1332,3711,888,3684,875,27,50,10547,1370,30773,1298,2949,785,2830,759,119,157,27824,1193,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1841349,20780,846443,11267,65710,4359,8193,2080,12,22,8181,2082,4028,1601,4153,1520,57517,4308,77797,4643,41766,3748,30,17,41736,3746,27906,3011,13830,2262,36031,4153,377356,8369,276573,9340,1456,945,275117,9492,238729,8111,36388,3821,100783,6157,129334,3889,57012,4083,0,262,57012,4083,52003,4037,5009,1109,72322,4307,56633,3292,9794,1544,8702,1430,1092,667,46839,3031,139613,4461,9029,1894,8581,1780,448,332,130584,4399,994906,12369,55743,4476,5741,1371,1,5,5740,1371,2067,860,3673,1108,50002,4140,78892,4665,32704,3316,155,261,32549,3386,20688,2818,11861,2385,46188,4579,428156,8479,271221,8712,153,184,271068,8743,233254,8706,37814,4055,156935,8053,163345,4186,50132,3562,0,262,50132,3562,47131,3301,3001,898,113213,4256,74910,3690,7406,1465,7358,1469,48,80,67504,3616,193860,4917,5121,1198,4656,1145,465,326,188739,5124,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
