GEO_ID,B27017_001E,B27017_001M,B27017_002E,B27017_002M,B27017_003E,B27017_003M,B27017_004E,B27017_004M,B27017_005E,B27017_005M,B27017_006E,B27017_006M,B27017_007E,B27017_007M,B27017_008E,B27017_008M,B27017_009E,B27017_009M,B27017_010E,B27017_010M,B27017_011E,B27017_011M,B27017_012E,B27017_012M,B27017_013E,B27017_013M,B27017_014E,B27017_014M,B27017_015E,B27017_015M,B27017_016E,B27017_016M,B27017_017E,B27017_017M,B27017_018E,B27017_018M,B27017_019E,B27017_019M,B27017_020E,B27017_020M,B27017_021E,B27017_021M,B27017_022E,B27017_022M,B27017_023E,B27017_023M,B27017_024E,B27017_024M,B27017_025E,B27017_025M,B27017_026E,B27017_026M,B27017_027E,B27017_027M,B27017_028E,B27017_028M,B27017_029E,B27017_029M,B27017_030E,B27017_030M,B27017_031E,B27017_031M,B27017_032E,B27017_032M,B27017_033E,B27017_033M,B27017_034E,B27017_034M,B27017_035E,B27017_035M,B27017_036E,B27017_036M,B27017_037E,B27017_037M,B27017_038E,B27017_038M,B27017_039E,B27017_039M,B27017_040E,B27017_040M,B27017_041E,B27017_041M,B27017_042E,B27017_042M,B27017_043E,B27017_043M,B27017_044E,B27017_044M,B27017_045E,B27017_045M,B27017_046E,B27017_046M,B27017_047E,B27017_047M,B27017_048E,B27017_048M,B27017_049E,B27017_049M,B27017_050E,B27017_050M,B27017_051E,B27017_051M,B27017_052E,B27017_052M,B27017_053E,B27017_053M,B27017_054E,B27017_054M,B27017_055E,B27017_055M,B27017_056E,B27017_056M,B27017_057E,B27017_057M,B27017_058E,B27017_058M,B27017_059E,B27017_059M,B27017_060E,B27017_060M,B27017_061E,B27017_061M,B27017_062E,B27017_062M,B27017_063E,B27017_063M,B27017_064E,B27017_064M,B27017_065E,B27017_065M,B27017_066E,B27017_066M,B27017_067E,B27017_067M,B27017_068E,B27017_068M,B27017_069E,B27017_069M,B27017_070E,B27017_070M,B27017_071E,B27017_071M,B27017_072E,B27017_072M,B27017_073E,B27017_073M,B27017_074E,B27017_074M,B27017_075E,B27017_075M,B27017_076E,B27017_076M,B27017_077E,B27017_077M,B27017_078E,B27017_078M,B27017_079E,B27017_079M,B27017_080E,B27017_080M,B27017_081E,B27017_081M,B27017_082E,B27017_082M,B27017_083E,B27017_083M,B27017_084E,B27017_084M,B27017_085E,B27017_085M,B27017_086E,B27017_086M,B27017_087E,B27017_087M,B27017_088E,B27017_088M,B27017_089E,B27017_089M,B27017_090E,B27017_090M,B27017_091E,B27017_091M,NAME,B27017_001MA,B27017_001EA,B27017_002EA,B27017_002MA,B27017_003EA,B27017_003MA,B27017_004MA,B27017_004EA,B27017_005MA,B27017_005EA,B27017_006EA,B27017_006MA,B27017_007EA,B27017_007MA,B27017_008EA,B27017_008MA,B27017_009EA,B27017_009MA,B27017_010MA,B27017_010EA,B27017_011MA,B27017_011EA,B27017_012MA,B27017_012EA,B27017_013MA,B27017_013EA,B27017_014EA,B27017_014MA,B27017_015MA,B27017_015EA,B27017_016EA,B27017_016MA,B27017_017EA,B27017_017MA,B27017_018EA,B27017_018MA,B27017_019EA,B27017_019MA,B27017_020EA,B27017_020MA,B27017_021MA,B27017_021EA,B27017_022MA,B27017_022EA,B27017_023MA,B27017_023EA,B27017_024EA,B27017_024MA,B27017_025EA,B27017_025MA,B27017_026EA,B27017_026MA,B27017_027EA,B27017_027MA,B27017_028EA,B27017_028MA,B27017_029EA,B27017_029MA,B27017_030EA,B27017_030MA,B27017_031MA,B27017_031EA,B27017_032MA,B27017_032EA,B27017_033MA,B27017_033EA,B27017_034MA,B27017_034EA,B27017_035EA,B27017_035MA,B27017_036EA,B27017_036MA,B27017_037MA,B27017_037EA,B27017_038MA,B27017_038EA,B27017_039MA,B27017_039EA,B27017_040EA,B27017_040MA,B27017_041EA,B27017_041MA,B27017_042EA,B27017_042MA,B27017_043MA,B27017_043EA,B27017_044MA,B27017_044EA,B27017_045MA,B27017_045EA,B27017_046EA,B27017_046MA,B27017_047EA,B27017_047MA,B27017_048MA,B27017_048EA,B27017_049MA,B27017_049EA,B27017_050MA,B27017_050EA,B27017_051EA,B27017_051MA,B27017_052EA,B27017_052MA,B27017_053EA,B27017_053MA,B27017_054MA,B27017_054EA,B27017_055MA,B27017_055EA,B27017_056MA,B27017_056EA,B27017_057EA,B27017_057MA,B27017_058EA,B27017_058MA,B27017_059MA,B27017_059EA,B27017_060MA,B27017_060EA,B27017_061MA,B27017_061EA,B27017_062EA,B27017_062MA,B27017_063EA,B27017_063MA,B27017_064EA,B27017_064MA,B27017_065MA,B27017_065EA,B27017_066MA,B27017_066EA,B27017_067MA,B27017_067EA,B27017_068EA,B27017_068MA,B27017_069EA,B27017_069MA,B27017_070MA,B27017_070EA,B27017_071MA,B27017_071EA,B27017_072MA,B27017_072EA,B27017_073EA,B27017_073MA,B27017_074EA,B27017_074MA,B27017_075EA,B27017_075MA,B27017_076MA,B27017_076EA,B27017_077MA,B27017_077EA,B27017_078MA,B27017_078EA,B27017_079EA,B27017_079MA,B27017_080EA,B27017_080MA,B27017_081MA,B27017_081EA,B27017_082MA,B27017_082EA,B27017_083MA,B27017_083EA,B27017_084EA,B27017_084MA,B27017_085EA,B27017_085MA,B27017_086EA,B27017_086MA,B27017_087MA,B27017_087EA,B27017_088MA,B27017_088EA,B27017_089EA,B27017_089MA,B27017_090EA,B27017_090MA,B27017_091EA,B27017_091MA,state
0400000US38,724193,1589,39830,3581,10173,1646,3030,1016,7143,1454,25251,2483,11909,1842,13342,1843,4406,1010,1965,786,2441,746,35311,4373,8870,2112,1970,644,6900,1895,20332,2728,10087,2121,10245,1679,6109,1135,2879,703,3230,816,38726,4904,12252,2647,4094,1474,8158,2303,18800,2529,9722,1777,9078,1691,7674,1051,4710,845,2964,642,12577,2442,4122,1310,1256,548,2866,1179,6199,1448,3153,971,3046,1086,2256,817,1710,711,546,300,55667,5752,14928,2726,9619,2369,5309,1576,30785,3713,22181,3177,8604,1829,9954,1417,7070,1063,2884,887,61139,7021,18869,3836,13376,2737,5493,3037,32848,3902,24906,3020,7942,2465,9422,1309,6599,1166,2823,775,56237,5973,15695,2718,13002,2522,2693,1281,32493,3676,27234,3247,5259,1361,8049,1131,5816,1065,2233,549,114661,8435,29312,3610,26334,3287,2978,1097,70210,5570,61954,5189,8256,1536,15139,2173,12073,2090,3066,727,310045,9103,62132,4115,59751,4151,2381,781,204326,6190,196048,6161,8278,1657,43587,2759,35247,2507,8340,1338,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11322406,4690,712712,23646,246889,14270,33965,5114,212924,13373,418735,11960,114911,6419,303824,10452,47088,2976,22918,2019,24170,2432,870219,27141,288849,13727,41644,5257,247205,13078,484434,15465,111341,7507,373093,11751,96936,5147,36532,2823,60404,4004,712610,24834,219083,10997,54479,5638,164604,9145,369687,15149,121297,6348,248390,12337,123840,4205,52563,2915,71277,4191,223160,10576,66008,6001,26079,4151,39929,4855,113588,6284,49468,4530,64120,4557,43564,3102,21700,2132,21864,2282,1011543,23366,266252,12773,138718,8680,127534,8793,547167,14049,314402,11489,232765,9881,198124,7003,104468,4786,93656,5115,983443,24999,243420,10723,165579,9188,77841,6672,540297,15752,373995,13135,166302,9251,199726,7506,116498,6096,83228,4268,959246,24759,226236,10643,181196,8611,45040,5469,540446,15598,422009,12827,118437,7703,192564,6908,122765,5563,69799,4506,1686566,31932,368766,13568,328381,12868,40385,5246,1015769,19328,878104,18482,137665,8419,302031,9724,199593,7871,102438,5480,4162907,40775,754715,14442,714933,14063,39782,4993,2741877,27030,2579537,26174,162340,9804,666315,12499,481751,10161,184564,6864,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3804443,2764,254774,10615,93772,6321,12160,1987,81612,6318,147176,5818,45170,3451,102006,5237,13826,1643,6802,1071,7024,1032,348915,12902,120126,6941,23739,3022,96387,6223,189550,7112,61377,4730,128173,5907,39239,3001,15534,1869,23705,1948,311657,14175,104815,7512,28415,3804,76400,5843,156728,7608,65762,4802,90966,5280,50114,3219,19983,2077,30131,2340,104450,8139,33960,3971,10785,2378,23175,3424,56114,4705,28835,2931,27279,3431,14376,1877,7858,1414,6518,1012,411186,17684,121012,8063,53591,4754,67421,5697,225151,9426,133109,6625,92042,5831,65023,3278,34133,2016,30890,2745,364392,15635,100443,7059,57231,5124,43212,4634,200228,9266,134847,6944,65381,4689,63721,3384,40288,2907,23433,2027,320308,12552,84161,5628,56436,4369,27725,3419,181427,7100,135072,5715,46355,3751,54720,3844,35680,2814,19040,2197,524172,14263,127288,6479,99303,5371,27985,3572,315833,8657,256472,8123,59361,3396,81051,4119,53743,3397,27308,2215,1164589,17993,209145,7647,184516,7419,24629,2936,753233,11612,681022,10490,72211,4811,202211,5766,153056,5756,49155,3182,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,4061703,2832,235446,11577,59304,5744,10315,1910,48989,5557,155391,7630,47115,3913,108276,7180,20751,2453,11365,1695,9386,1772,302349,16049,89590,8901,12203,3063,77387,9070,172603,8090,45418,4271,127185,6971,40156,3628,13733,2037,26423,2962,275036,14223,84596,7787,21752,4028,62844,6935,146155,7989,56736,4674,89419,6961,44285,3513,22825,2503,21460,2403,78345,8986,22425,4612,7504,1729,14921,3866,41167,4886,18175,2572,22992,3530,14753,1787,6289,1196,8464,1382,361132,17765,93806,7446,44001,5418,49805,6296,205735,10671,117573,7181,88162,6694,61591,4079,32096,2813,29495,3001,339651,16064,81017,7687,46260,5448,34757,5242,195626,9241,126422,6716,69204,5978,63008,4400,36421,3488,26587,2958,332405,17502,73523,6204,52532,5420,20991,3419,198459,10954,145198,9041,53261,5769,60423,4267,37968,2884,22455,2608,583712,21010,127368,8511,103258,7121,24110,3750,350523,13531,282232,11452,68291,5446,105821,5107,70353,4436,35468,3106,1553627,24380,270688,9843,250478,9844,20210,3318,996079,16490,918038,15846,78041,5682,286860,7152,205991,6939,80869,4608,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12392146,4719,743558,22833,217980,13631,36807,4532,181173,11834,461844,13059,150737,7563,311107,10454,63734,4730,31782,2707,31952,3211,805162,26140,247788,13567,47554,6447,200234,12086,435253,14481,112855,6635,322398,12024,122121,5329,48789,3493,73332,3777,714502,22093,207213,11978,57150,5670,150063,10882,354838,13166,133297,8198,221541,9224,152451,5506,80870,4543,71581,4106,224075,11749,61267,6317,23033,3780,38234,4841,109515,6903,52659,4977,56856,4499,53293,3963,32162,2926,21131,2496,1021623,22667,254486,12091,120088,8941,134398,9490,532918,13488,321917,9520,211001,10058,234219,7935,142768,5676,91451,5331,1021135,26615,248277,11996,157380,9182,90897,7037,542527,15445,390514,12894,152013,8766,230331,8353,155667,6847,74664,4062,955362,24321,218605,9547,162240,8927,56365,5235,535634,16072,421749,13695,113885,8431,201123,7467,136959,5976,64164,4321,1811492,32864,385721,12704,325518,12141,60203,4983,1098783,21027,948098,19043,150685,7507,326988,8492,230706,6946,96282,5526,5095237,41670,911582,16391,852304,14711,59278,4926,3370857,27252,3174412,24197,196445,8966,812798,11922,620691,11629,192107,7114,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1016616,1319,43222,6015,11381,3376,1761,791,9620,3136,27203,3451,9697,2177,17506,2848,4638,1138,1823,758,2815,899,75145,7983,23602,3845,1993,1264,21609,3982,40900,4785,8336,1853,32564,4524,10643,1580,2219,713,8424,1458,56528,8100,13973,3207,2512,1036,11461,3135,28107,4735,7176,1638,20931,4075,14448,2304,6401,1514,8047,1563,17639,3421,3489,1225,1083,679,2406,978,9606,2117,2871,1095,6735,1775,4544,1293,1977,797,2567,1127,82044,8269,17244,3370,7052,2146,10192,2982,48667,5426,24162,3783,24505,3852,16133,2575,8251,1793,7882,1580,78593,7548,18566,3180,13231,2940,5335,1527,44695,4721,28803,3438,15892,2916,15332,2129,8898,1737,6434,1153,74145,7412,17159,3147,10321,2368,6838,1984,42728,5180,29456,3750,13272,2969,14258,2173,7804,1470,6454,1514,129168,8268,26642,3273,21912,2965,4730,1910,81182,6266,65548,5805,15634,2466,21344,2628,12985,2114,8359,1663,460132,12034,82707,4424,78047,4069,4660,1602,308707,8288,289413,8050,19294,3232,68718,3514,50311,3229,18407,2099,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4866219,3583,334465,17053,114697,9132,15781,3186,98916,8699,196539,9212,61224,5006,135315,7585,23229,2841,11391,2065,11838,1769,416886,18021,140402,9302,20677,3305,119725,8956,221866,10150,68478,6000,153388,8074,54618,4340,18347,2141,36271,4003,385018,18833,117747,9723,30030,4501,87717,8155,200048,10668,83938,6336,116110,7305,67223,4807,25317,3155,41906,3837,115140,10467,30685,4658,9881,2621,20804,3503,66162,7171,33397,4493,32765,4194,18293,2514,8002,1440,10291,2095,503330,21525,132343,9251,56623,5644,75720,7499,284688,12828,166748,9044,117940,8727,86299,5273,43309,3418,42990,4047,441586,19518,99306,8575,59637,7188,39669,5518,260851,12793,179216,9220,81635,6943,81429,5425,45740,3866,35689,3693,402661,17820,94517,7419,68650,7581,25867,3190,232553,11001,179870,10361,52683,5176,75591,5290,46252,4293,29339,3210,678052,22314,145392,9694,120960,8982,24432,3598,407925,13697,337086,11564,70839,6373,124735,6868,82383,4579,42352,4566,1589081,27515,263039,10976,244690,10729,18349,2530,1009116,17425,922718,16101,86398,7915,316926,7281,238435,7266,78491,5529,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,836439,2133,51063,4763,16042,2412,3265,923,12777,2227,31754,3040,13553,2022,18201,2287,3267,796,1997,640,1270,445,58036,5467,19896,3162,2621,1096,17275,3012,30553,2615,11820,1789,18733,2291,7587,1197,3426,739,4161,809,51294,5466,15769,3050,5200,1607,10569,2438,24228,2576,11250,1609,12978,2115,11297,1324,5739,1068,5558,1004,15783,2854,3836,1333,951,537,2885,1061,7849,1581,4257,1136,3592,878,4098,1090,2386,815,1712,614,73846,7063,22661,3300,12288,2187,10373,2342,37248,3859,24514,2665,12734,2446,13937,1988,7891,1227,6046,1286,76606,5625,21788,2716,15742,2500,6046,1320,42882,3632,30577,2781,12305,2246,11936,1778,7621,1515,4315,960,77785,8036,23147,3620,17623,2949,5524,1991,44099,4608,36809,3940,7290,1499,10539,1367,6292,1013,4247,874,135274,8487,36496,3631,31281,3272,5215,1485,78981,5333,70981,4923,8000,1729,19797,2101,13011,1838,6786,1360,296752,9167,56493,4395,53908,4122,2585,985,186969,5865,179113,5758,7856,1448,53290,3284,37401,3101,15889,2068,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6538255,3818,404551,19130,144526,10396,21397,3959,123129,9985,234053,11370,69615,5667,164438,9112,25972,2401,10891,1538,15081,2059,575487,22350,186928,12424,28260,4531,158668,11850,319224,11305,90185,6065,229039,9067,69335,4147,22946,2430,46389,3471,500018,20942,152163,11547,44662,6645,107501,8866,260165,10939,101303,7668,158862,7776,87690,5466,38372,3332,49318,3918,156381,12713,48108,5857,17418,3001,30690,4857,81387,7445,39626,4806,41761,5714,26886,3131,11867,1844,15019,2534,636702,23227,166359,11851,83910,7448,82449,8714,363417,14565,217805,11016,145612,7915,106926,6393,51934,4228,54992,4480,624586,23700,160309,10683,101729,9068,58580,4943,353486,14593,247231,12182,106255,8238,110791,5457,58701,4421,52090,3396,552027,17664,132949,8262,98843,7406,34106,4265,322235,11336,249685,10456,72550,5560,96843,4548,57545,3770,39298,3310,945839,27237,199097,10013,168520,9656,30577,4060,591099,17796,494345,15395,96754,7010,155643,7872,97087,5918,58556,4181,2142664,32130,375134,12707,344403,12242,30731,3905,1406357,22945,1299960,22503,106397,6710,361173,8329,259206,7527,101967,5651,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,27624371,8693,1775181,48359,694153,29592,87500,7680,606653,28155,960962,20721,309983,11016,650979,19363,120066,7008,42529,4097,77537,5462,2300446,49123,902301,30055,104678,9551,797623,27299,1154346,22468,325141,11901,829205,21854,243799,8017,61937,4508,181862,7025,2136856,56819,771052,30480,151203,12145,619849,27375,1094046,29375,404601,16863,689445,20253,271758,10862,93019,5835,178739,8025,653031,37333,229559,18028,65641,8174,163918,15833,350892,19722,153711,11074,197181,13848,72580,4818,25305,2979,47275,3911,2681015,51162,843100,26288,335444,16911,507656,19186,1523835,31297,809158,20006,714677,22229,314080,10096,130020,6459,184060,7806,2423717,52037,695606,23135,376869,17843,318737,16867,1411750,30271,861615,23801,550135,18744,316361,10846,152403,7754,163958,7141,2114514,46347,579427,22565,372418,18285,207009,14322,1262411,28589,869366,19884,393045,17510,272676,9441,143702,6271,128974,6690,3781414,55710,956012,24160,737339,20984,218673,12450,2362726,34848,1796568,27221,566158,20072,462676,13581,269782,10697,192894,8852,9758197,78802,1995715,33843,1812506,30943,183209,11486,6466767,49380,5806037,47982,660730,18754,1295715,20666,884419,16487,411296,12070,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,3049198,2893,132148,9362,46040,4589,16107,2979,29933,4188,79325,5996,41473,4221,37852,4026,6783,1467,2979,874,3804,1145,164409,11889,60567,6557,19724,3655,40843,5131,89335,6129,45517,4632,43818,3831,14507,1721,4807,1067,9700,1603,174233,10913,71647,6344,31065,4603,40582,5919,83389,5657,47331,4089,36058,4084,19197,2495,8497,1598,10700,2050,57435,7047,21923,3790,10397,2589,11526,2945,30390,4079,18384,3082,12006,2470,5122,1290,2826,1059,2296,729,284696,16876,108657,8914,76500,7723,32157,4821,150297,9610,107373,7182,42924,4704,25742,2312,12969,1481,12773,1939,325381,16412,123465,8625,102002,7723,21463,3789,173150,9253,138787,8131,34363,4360,28766,3115,14993,1914,13773,2277,287313,15688,106502,8365,93094,7783,13408,2668,152158,8272,127222,7316,24936,2743,28653,3147,17532,2630,11121,1703,508807,21012,163369,10394,146548,9651,16821,2883,292442,12211,258821,11422,33621,4136,52996,3773,32535,2765,20461,2534,1114776,23927,258067,10372,243978,9502,14089,3060,708340,15881,665802,14645,42538,4757,148369,4849,105917,4898,42452,3313,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,599330,697,27688,3227,5744,1662,1037,664,4707,1685,19362,2486,7194,1819,12168,1678,2582,758,1355,546,1227,472,40077,4582,10694,2102,1449,749,9245,1939,23844,3175,6791,1366,17053,2565,5539,1061,1935,546,3604,955,38571,3902,10623,1996,1091,463,9532,1904,19155,2272,5465,1183,13690,1962,8793,1456,3293,843,5500,1306,9679,2405,2085,1151,534,489,1551,982,4531,1219,1680,652,2851,968,3063,1010,1202,529,1861,853,55820,5152,12369,2635,3312,1422,9057,2045,32244,3655,15396,2623,16848,2480,11207,1424,5659,1185,5548,946,54201,5858,12959,2413,5578,1827,7381,1603,30403,3720,18932,2527,11471,1981,10839,1510,6803,1154,4036,830,43883,4424,8511,1682,4898,1320,3613,1108,25595,2955,19182,2388,6413,1485,9777,1487,5917,1095,3860,1179,88810,7332,20068,2961,13074,2015,6994,1831,53042,4700,41992,3723,11050,2171,15700,1587,11179,1440,4521,1056,240601,8574,38840,3080,34332,2754,4508,1203,155534,6005,140636,5809,14898,2338,46227,2476,35202,2562,11025,1250,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
