GEO_ID,B24021_001E,B24021_001M,B24021_002E,B24021_002M,B24021_003E,B24021_003M,B24021_004E,B24021_004M,B24021_005E,B24021_005M,B24021_006E,B24021_006M,B24021_007E,B24021_007M,B24021_008E,B24021_008M,B24021_009E,B24021_009M,B24021_010E,B24021_010M,B24021_011E,B24021_011M,B24021_012E,B24021_012M,B24021_013E,B24021_013M,B24021_014E,B24021_014M,B24021_015E,B24021_015M,B24021_016E,B24021_016M,B24021_017E,B24021_017M,B24021_018E,B24021_018M,B24021_019E,B24021_019M,B24021_020E,B24021_020M,B24021_021E,B24021_021M,B24021_022E,B24021_022M,B24021_023E,B24021_023M,B24021_024E,B24021_024M,B24021_025E,B24021_025M,B24021_026E,B24021_026M,B24021_027E,B24021_027M,B24021_028E,B24021_028M,B24021_029E,B24021_029M,B24021_030E,B24021_030M,B24021_031E,B24021_031M,B24021_032E,B24021_032M,B24021_033E,B24021_033M,B24021_034E,B24021_034M,B24021_035E,B24021_035M,B24021_036E,B24021_036M,NAME,B24021_001MA,B24021_001EA,B24021_002MA,B24021_002EA,B24021_003MA,B24021_003EA,B24021_004MA,B24021_004EA,B24021_005MA,B24021_005EA,B24021_006EA,B24021_006MA,B24021_007MA,B24021_007EA,B24021_008EA,B24021_008MA,B24021_009MA,B24021_009EA,B24021_010MA,B24021_010EA,B24021_011MA,B24021_011EA,B24021_012MA,B24021_012EA,B24021_013EA,B24021_013MA,B24021_014MA,B24021_014EA,B24021_015MA,B24021_015EA,B24021_016EA,B24021_016MA,B24021_017MA,B24021_017EA,B24021_018EA,B24021_018MA,B24021_019EA,B24021_019MA,B24021_020MA,B24021_020EA,B24021_021MA,B24021_021EA,B24021_022MA,B24021_022EA,B24021_023EA,B24021_023MA,B24021_024EA,B24021_024MA,B24021_025MA,B24021_025EA,B24021_026EA,B24021_026MA,B24021_027EA,B24021_027MA,B24021_028EA,B24021_028MA,B24021_029MA,B24021_029EA,B24021_030EA,B24021_030MA,B24021_031MA,B24021_031EA,B24021_032EA,B24021_032MA,B24021_033EA,B24021_033MA,B24021_034MA,B24021_034EA,B24021_035MA,B24021_035EA,B24021_036EA,B24021_036MA,state
0400000US36,46018,211,65095,599,70574,568,73810,2688,65403,1003,71050,832,71853,1085,71861,1117,61908,2755,56341,638,44256,1877,100477,3913,57051,999,55166,2388,65516,1280,73578,2820,45291,1381,30513,269,29419,861,60074,2656,42122,1504,70627,1647,23254,734,30687,392,25620,826,39756,440,42422,880,37254,250,42095,384,25955,2747,41901,479,45149,1406,33492,1009,32379,730,37623,1897,29557,1562,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,37346,285,51457,296,56383,1374,59817,1785,51656,767,65861,1227,70763,2436,66075,2594,51461,1949,40928,415,40618,663,57549,7100,39724,1195,41994,2434,51733,623,62053,987,35722,2001,25165,456,25244,705,39298,1945,36962,2555,40413,1290,19446,996,24117,1134,21798,1115,32479,479,36827,902,31533,315,33544,1302,21021,1295,31040,611,38966,1545,31204,345,30969,457,35858,1014,26547,1097,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,37081,671,47082,1616,50449,1271,51947,1280,43236,3142,50174,3276,49751,5066,56102,5532,45224,4390,41043,1082,38449,2527,66649,16396,42582,2889,32738,4701,46077,3208,51364,3269,38279,3385,24051,1133,23334,1855,40450,4123,38898,14644,41127,4889,20496,2272,25722,2763,21687,1109,31009,646,32044,1199,30309,961,41285,1185,33072,6250,42757,5254,41959,4112,36359,1946,35070,2085,40705,2361,33284,7621,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,40809,166,55609,478,60403,585,62782,1879,53071,1631,64907,1521,67052,1311,65610,1932,54005,2758,48217,1186,38791,1300,66392,4839,50688,567,46594,1060,53579,1002,61613,613,36955,587,25650,360,24717,817,49197,1621,43908,3076,51436,1011,18807,741,26974,905,22022,567,34126,673,39083,1267,32008,274,40914,468,24619,6869,40222,807,41879,616,34836,679,35553,504,39120,2305,30191,600,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,35576,304,46524,674,50694,647,51268,843,48855,2752,59897,3111,54985,2926,67076,2632,51685,3220,38221,1161,35696,1160,71800,11686,37717,1172,34190,3632,48259,2896,57329,4209,36333,1028,21259,415,22699,1327,35228,3016,32003,2689,37854,4639,16432,458,20394,948,19581,1351,30802,500,34636,2947,29792,920,35195,855,21883,909,32136,690,40755,1390,32715,1283,33581,2538,36554,1133,27823,1923,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,40766,351,56726,823,56783,1612,60623,1369,51246,1352,70006,3896,70192,3166,73052,3962,52381,5131,45792,1439,42053,2201,68808,10688,45544,2022,44431,4343,68766,4058,78879,3339,39074,2745,24945,707,26971,1069,54416,3898,38828,5091,61640,3200,21167,624,24657,1843,21845,983,35064,843,37252,2235,32952,924,38091,1960,22447,2091,39862,1888,42686,2315,33429,1501,34067,1863,37211,2297,28117,2433,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,41732,153,58220,813,62561,1224,67190,1396,55627,1324,66896,828,70107,1401,68830,2384,56016,2352,47913,900,38530,1191,77093,4416,50319,560,45881,2276,57108,1098,65332,1338,39086,1490,26108,370,26172,500,49953,2282,36463,2593,59168,3754,20981,457,26245,644,21882,693,35240,298,41002,561,32507,378,41403,358,24477,2835,41673,487,42036,546,36235,360,36347,438,41311,685,31056,565,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,44435,1554,64107,2837,66474,2304,71957,3585,55681,6425,72406,5316,73857,8728,72467,6694,53099,25516,56643,3658,40476,6098,100010,23507,61149,3534,36734,8943,59631,5327,64617,6124,41129,7234,30432,1378,30799,1012,67383,3846,67324,5219,67565,13339,22544,2306,33260,3869,25610,2838,39667,1437,43677,3994,36900,900,40627,1154,48247,8471,40517,1325,40624,2536,36536,2077,35074,3716,42038,2818,30683,6933,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,36714,320,50811,480,53255,2036,56112,1960,50462,1396,61131,1413,58954,5130,67047,4314,46415,10716,41655,751,37122,1863,52383,7910,41756,1012,41096,2059,52007,1516,60723,1566,36404,960,23427,903,23791,901,35875,971,34293,2061,36538,1227,18586,1157,21933,660,21399,1089,31633,312,35497,1108,30717,405,36385,926,22295,3855,31775,1078,41342,793,31987,540,33950,2141,31497,1395,28137,2470,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,34472,882,41969,799,42903,2876,44970,2801,40503,3154,51011,1770,52396,9045,50783,5487,44104,8357,35846,1017,34576,3582,40380,6433,36473,1305,31743,4001,51616,2181,60281,3759,35168,5184,25136,1350,24933,3322,39548,4824,43670,12982,38745,4408,20685,1512,26097,1483,23472,3368,30651,649,35120,2685,29429,1182,34852,1935,27728,4004,35182,3441,38709,4542,31861,790,31312,995,37802,3362,27855,3128,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,36645,261,50485,391,54621,1580,57193,2040,49607,1815,60711,897,61492,1566,61452,1171,50679,2816,40849,564,35302,1412,70519,6239,41121,600,38129,4818,51542,1014,62188,1532,34939,1684,23487,859,24188,1125,36074,1091,36504,3038,35914,1141,17469,653,22681,1496,21331,898,31637,324,35404,1157,30711,325,36004,702,21509,2411,35300,1632,38861,2607,31302,402,31161,471,36542,1080,27473,1046,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,38789,322,55227,352,61375,410,64674,1563,55038,1189,71588,835,71012,1030,76032,1358,61827,1768,45568,266,38809,1369,71331,3641,45246,256,46310,1242,57896,1388,68599,1792,37898,1513,21963,199,24267,868,40400,821,36674,969,42300,1472,17780,448,19827,553,20295,451,32204,191,37106,532,31152,191,32326,325,21410,883,31137,361,38311,1203,31848,283,31804,407,36570,642,26226,530,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,40750,336,54839,1326,56631,1532,60546,1652,51424,1993,63388,2838,64229,3418,67784,5081,51336,5337,44871,2392,36930,2590,84126,14407,44846,2652,42953,4588,57930,4362,67313,5114,40719,4073,24837,905,22441,1671,41912,2983,37241,2240,45117,3075,20083,1239,27090,1474,19049,3293,32553,918,37613,2235,31102,474,41929,1140,22705,1865,42090,2591,44075,3509,35616,918,33640,2303,40496,1821,33006,3541,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,40481,596,54308,1927,54266,2735,55059,3684,52302,3231,65112,3949,66258,8375,68730,12553,46145,4782,44877,2261,37841,2952,64234,18925,45673,2702,47163,8358,60171,2148,65633,6454,37022,8585,29653,2395,27321,3820,49228,6774,26417,15782,52161,13824,23005,2396,28957,2090,23969,9457,34698,1249,35971,1825,33913,1324,36428,1267,26045,1929,36314,1548,40883,1340,32346,2191,32165,1363,39479,6517,29399,1783,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,46440,371,66495,748,72230,1038,76049,1230,67017,1472,81647,966,86172,1970,75392,3462,73756,7403,50756,555,42393,1130,102363,7741,46183,710,57785,4187,57004,2262,69303,3314,37407,2653,27712,851,26011,901,50458,1878,50432,3480,50493,2714,21076,572,25083,1308,23701,1616,37036,488,40561,650,35877,614,40277,566,27212,3695,37201,1314,43266,2154,33370,1163,33743,1407,37581,1465,27808,1572,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,47210,432,65037,861,65726,1102,70719,1207,57470,2311,80153,1245,81487,1175,81315,1461,61521,1794,51324,630,45984,1236,71740,8008,51452,928,51818,2273,65321,2303,74866,2517,44144,2250,29366,1229,30376,1080,55690,3497,50410,4066,61077,1652,23440,1713,27453,1486,23742,1962,39386,848,42013,883,37331,465,45987,924,22581,2009,48358,1779,49427,1687,38533,1338,39690,1745,41789,1203,30306,1636,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,36099,489,46906,907,50971,1562,51535,2012,48959,6034,62098,3074,60521,3850,66867,7453,62640,7072,40114,1396,34256,2862,54010,7693,40465,1281,43367,5360,47276,2253,55407,4510,35364,3628,22676,924,23352,1489,36786,5196,32024,6316,40636,5255,19180,1329,23170,1290,20182,1595,27669,1087,30192,1859,26987,757,45994,2068,22244,7895,50429,2008,41109,2502,37045,1972,36860,2032,41077,1927,31858,2590,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,40799,190,53645,920,55109,1420,58466,2512,50676,1024,61403,764,62319,1643,64545,3343,50444,2449,46871,917,41804,1185,76436,10890,47510,1407,44218,3906,56944,1388,65940,1439,40089,1419,26432,548,27041,719,49485,2457,38997,4528,51759,1119,20197,908,28459,1702,21214,660,35585,354,40311,1067,33440,637,41287,477,27137,2732,42191,867,42095,658,35942,383,36353,441,40829,859,30737,481,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,43189,1575,50768,1047,48741,3059,48984,3574,46832,9486,56609,7288,52190,10997,61808,3954,44700,9445,49768,3219,42904,1790,42167,21837,50729,817,51688,17087,57317,5986,61248,4286,43113,19052,26278,1182,24001,1560,51104,3710,43232,12410,52622,10581,22288,3410,30347,3862,23553,1791,31976,1246,31907,4524,31995,1124,51932,2299,28658,6532,54861,6840,56667,8477,50344,2189,47461,8504,50251,2410,51414,7672,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,22084,311,31239,440,35746,1228,40970,2306,31066,1043,37525,2300,35294,3163,42374,4931,36884,2773,27267,1230,22893,1853,60234,12055,26166,1303,26080,4711,27878,1445,31622,1225,19047,1550,16851,285,17141,873,23757,1514,17097,431,26792,654,15588,639,15288,383,14510,726,20899,435,21294,1019,20727,495,17671,645,10749,1084,17369,565,19495,1126,17226,313,18468,849,16952,502,15403,641,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
