GEO_ID,B07001_001E,B07001_001M,B07001_002E,B07001_002M,B07001_003E,B07001_003M,B07001_004E,B07001_004M,B07001_005E,B07001_005M,B07001_006E,B07001_006M,B07001_007E,B07001_007M,B07001_008E,B07001_008M,B07001_009E,B07001_009M,B07001_010E,B07001_010M,B07001_011E,B07001_011M,B07001_012E,B07001_012M,B07001_013E,B07001_013M,B07001_014E,B07001_014M,B07001_015E,B07001_015M,B07001_016E,B07001_016M,B07001_017E,B07001_017M,B07001_018E,B07001_018M,B07001_019E,B07001_019M,B07001_020E,B07001_020M,B07001_021E,B07001_021M,B07001_022E,B07001_022M,B07001_023E,B07001_023M,B07001_024E,B07001_024M,B07001_025E,B07001_025M,B07001_026E,B07001_026M,B07001_027E,B07001_027M,B07001_028E,B07001_028M,B07001_029E,B07001_029M,B07001_030E,B07001_030M,B07001_031E,B07001_031M,B07001_032E,B07001_032M,B07001_033E,B07001_033M,B07001_034E,B07001_034M,B07001_035E,B07001_035M,B07001_036E,B07001_036M,B07001_037E,B07001_037M,B07001_038E,B07001_038M,B07001_039E,B07001_039M,B07001_040E,B07001_040M,B07001_041E,B07001_041M,B07001_042E,B07001_042M,B07001_043E,B07001_043M,B07001_044E,B07001_044M,B07001_045E,B07001_045M,B07001_046E,B07001_046M,B07001_047E,B07001_047M,B07001_048E,B07001_048M,B07001_049E,B07001_049M,B07001_050E,B07001_050M,B07001_051E,B07001_051M,B07001_052E,B07001_052M,B07001_053E,B07001_053M,B07001_054E,B07001_054M,B07001_055E,B07001_055M,B07001_056E,B07001_056M,B07001_057E,B07001_057M,B07001_058E,B07001_058M,B07001_059E,B07001_059M,B07001_060E,B07001_060M,B07001_061E,B07001_061M,B07001_062E,B07001_062M,B07001_063E,B07001_063M,B07001_064E,B07001_064M,B07001_065E,B07001_065M,B07001_066E,B07001_066M,B07001_067E,B07001_067M,B07001_068E,B07001_068M,B07001_069E,B07001_069M,B07001_070E,B07001_070M,B07001_071E,B07001_071M,B07001_072E,B07001_072M,B07001_073E,B07001_073M,B07001_074E,B07001_074M,B07001_075E,B07001_075M,B07001_076E,B07001_076M,B07001_077E,B07001_077M,B07001_078E,B07001_078M,B07001_079E,B07001_079M,B07001_080E,B07001_080M,B07001_081E,B07001_081M,B07001_082E,B07001_082M,B07001_083E,B07001_083M,B07001_084E,B07001_084M,B07001_085E,B07001_085M,B07001_086E,B07001_086M,B07001_087E,B07001_087M,B07001_088E,B07001_088M,B07001_089E,B07001_089M,B07001_090E,B07001_090M,B07001_091E,B07001_091M,B07001_092E,B07001_092M,B07001_093E,B07001_093M,B07001_094E,B07001_094M,B07001_095E,B07001_095M,B07001_096E,B07001_096M,NAME,B07001_001EA,B07001_001MA,B07001_002MA,B07001_002EA,B07001_003EA,B07001_003MA,B07001_004MA,B07001_004EA,B07001_005EA,B07001_005MA,B07001_006EA,B07001_006MA,B07001_007EA,B07001_007MA,B07001_008MA,B07001_008EA,B07001_009EA,B07001_009MA,B07001_010MA,B07001_010EA,B07001_011EA,B07001_011MA,B07001_012EA,B07001_012MA,B07001_013EA,B07001_013MA,B07001_014MA,B07001_014EA,B07001_015MA,B07001_015EA,B07001_016MA,B07001_016EA,B07001_017EA,B07001_017MA,B07001_018MA,B07001_018EA,B07001_019MA,B07001_019EA,B07001_020EA,B07001_020MA,B07001_021MA,B07001_021EA,B07001_022EA,B07001_022MA,B07001_023EA,B07001_023MA,B07001_024EA,B07001_024MA,B07001_025MA,B07001_025EA,B07001_026EA,B07001_026MA,B07001_027MA,B07001_027EA,B07001_028EA,B07001_028MA,B07001_029EA,B07001_029MA,B07001_030MA,B07001_030EA,B07001_031MA,B07001_031EA,B07001_032MA,B07001_032EA,B07001_033EA,B07001_033MA,B07001_034EA,B07001_034MA,B07001_035EA,B07001_035MA,B07001_036MA,B07001_036EA,B07001_037EA,B07001_037MA,B07001_038MA,B07001_038EA,B07001_039EA,B07001_039MA,B07001_040EA,B07001_040MA,B07001_041MA,B07001_041EA,B07001_042EA,B07001_042MA,B07001_043EA,B07001_043MA,B07001_044MA,B07001_044EA,B07001_045EA,B07001_045MA,B07001_046EA,B07001_046MA,B07001_047MA,B07001_047EA,B07001_048EA,B07001_048MA,B07001_049MA,B07001_049EA,B07001_050EA,B07001_050MA,B07001_051EA,B07001_051MA,B07001_052MA,B07001_052EA,B07001_053EA,B07001_053MA,B07001_054EA,B07001_054MA,B07001_055EA,B07001_055MA,B07001_056EA,B07001_056MA,B07001_057EA,B07001_057MA,B07001_058MA,B07001_058EA,B07001_059EA,B07001_059MA,B07001_060EA,B07001_060MA,B07001_061EA,B07001_061MA,B07001_062MA,B07001_062EA,B07001_063MA,B07001_063EA,B07001_064MA,B07001_064EA,B07001_065EA,B07001_065MA,B07001_066MA,B07001_066EA,B07001_067MA,B07001_067EA,B07001_068MA,B07001_068EA,B07001_069MA,B07001_069EA,B07001_070MA,B07001_070EA,B07001_071EA,B07001_071MA,B07001_072MA,B07001_072EA,B07001_073MA,B07001_073EA,B07001_074MA,B07001_074EA,B07001_075EA,B07001_075MA,B07001_076MA,B07001_076EA,B07001_077EA,B07001_077MA,B07001_078MA,B07001_078EA,B07001_079MA,B07001_079EA,B07001_080MA,B07001_080EA,B07001_081MA,B07001_081EA,B07001_082EA,B07001_082MA,B07001_083MA,B07001_083EA,B07001_084MA,B07001_084EA,B07001_085MA,B07001_085EA,B07001_086MA,B07001_086EA,B07001_087EA,B07001_087MA,B07001_088MA,B07001_088EA,B07001_089MA,B07001_089EA,B07001_090EA,B07001_090MA,B07001_091MA,B07001_091EA,B07001_092EA,B07001_092MA,B07001_093EA,B07001_093MA,B07001_094MA,B07001_094EA,B07001_095EA,B07001_095MA,B07001_096EA,B07001_096MA,state
0400000US36,19171916,7371,930452,7589,3161644,2917,575736,4404,1414236,5520,1378606,4143,1280681,4430,1238506,14847,1370096,14249,1452042,3150,1423571,2582,1246434,12187,1075864,12023,774084,9086,591460,8968,1258504,2308,16976205,41292,797140,9210,2870000,11866,446812,9049,1083939,12670,1042610,10130,1044777,9398,1078053,14984,1233149,15365,1343464,7292,1330211,4793,1176584,12441,1023256,11873,744152,9128,569156,8754,1192902,4772,1313120,32468,90041,5555,195254,9882,49009,4901,174196,10157,195282,8078,142105,7081,99058,5721,87278,5987,67305,5137,58895,3824,45810,4384,33257,3352,18037,1969,13644,1654,43949,3495,466420,15141,22930,2785,48881,4344,45656,4373,78520,5660,75030,5455,44379,3778,34610,3368,28478,2942,24840,2657,20041,2593,12598,1888,8840,1345,5780,1166,4256,1144,11581,1610,269427,14924,14333,2443,25965,4286,27400,3770,52781,4991,44637,3729,29115,2654,16483,1929,12841,1941,9743,1724,9115,1650,7555,1506,6555,1164,3148,913,2504,793,7252,1567,146744,10086,6008,1635,21544,3448,6859,1534,24800,3780,21047,3065,20305,2733,10302,1848,8350,1644,6690,1806,5309,1130,3887,1169,3956,1156,2967,876,1900,737,2820,775,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9443000,5070,513462,5818,1652223,3436,289801,7358,661893,7845,620688,6081,622715,7170,666226,13259,673159,13815,693799,5202,665885,5211,600702,7801,542728,8870,409777,7617,294512,7493,535430,3303,7982017,29580,405849,7625,1426199,11310,194341,7832,431894,11862,428199,8308,490681,9786,561009,12755,587265,13936,621644,6229,604581,6127,552220,7533,504587,8646,388277,7714,280837,7417,504434,4507,819683,23187,68173,5449,146592,7300,34533,4580,124228,7970,107035,5475,77028,4824,59701,4671,50392,4818,40653,3589,32436,3598,24500,2920,19033,2326,10392,1820,6829,1137,18158,2467,321318,14118,18119,2921,38688,5197,39338,4596,56577,4388,38370,3890,27779,3350,23352,2863,19081,2860,17074,2283,12590,2062,11500,1782,6927,1307,4713,1071,2273,895,4937,1260,263256,13976,18050,2784,34597,5403,19739,3830,37391,4454,37746,3843,22857,2618,15850,2560,13259,2353,11439,1847,14019,2278,11101,1942,11331,2171,4877,1015,4128,1256,6872,1472,56726,6204,3271,1287,6147,1536,1850,728,11803,2316,9338,2090,4370,1062,6314,1514,3162,1003,2989,965,2259,790,1381,733,850,676,1518,607,445,336,1029,479,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,665654,1209,35596,1403,106016,1038,21580,1391,59516,1544,49511,920,39383,1013,37937,2274,38630,2185,46355,743,50404,625,46324,1965,36327,1802,26616,1486,20271,1500,51188,618,556222,6833,28654,1660,94132,2425,12170,1268,32122,2465,34313,1698,31516,1528,32112,2341,33745,2263,42642,1145,46677,838,42927,2154,34421,1854,25021,1538,19425,1555,46345,1062,56253,5394,3325,950,6827,1841,2260,685,13412,1655,7762,1373,4729,1002,2856,927,3280,965,2046,719,2248,682,1968,790,855,404,981,482,321,198,3383,873,19467,2371,1287,442,1313,541,2250,558,4055,1053,3304,706,1138,416,981,565,788,332,777,404,848,324,471,419,606,388,444,267,251,195,954,379,30100,3890,2102,848,3512,1010,4454,767,8367,1729,3753,870,1957,829,1725,742,689,407,890,361,570,377,877,400,368,254,157,139,195,165,484,273,3612,1401,228,188,232,177,446,285,1560,758,379,254,43,64,263,283,128,178,0,211,61,106,81,108,77,129,13,21,79,129,22,28,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11405101,4931,584971,5194,2004794,3461,333537,5248,760950,5479,721169,3699,698042,3378,709512,10851,762936,10523,849661,2600,892250,3619,788621,9493,672880,9204,479293,6338,374643,6244,771842,2377,9745227,23258,461097,7611,1733320,11304,228914,5463,487320,9422,511241,7482,549659,6464,604922,11044,674424,11034,768714,4926,819038,6104,734542,9369,633257,8979,456381,6453,357772,6233,724626,3652,1084870,23278,89501,5696,199199,9551,42752,3990,171741,8326,131905,5270,96573,5088,67668,4888,60996,4548,54399,3835,50872,4304,36574,3576,24309,2671,13904,2086,12187,1728,32290,2571,368531,14065,21099,2972,46698,4948,43354,3937,71129,4596,47947,3386,32989,3353,23597,3198,17476,2244,14983,2126,13488,2342,9852,1729,8002,1592,5360,1254,2531,679,10026,1694,172633,10673,11605,1699,21631,3256,16292,2442,25646,2924,24658,3075,15629,2226,10951,1980,8580,1664,9311,1612,7016,1349,6866,1252,5978,1446,2744,639,1743,693,3983,826,33840,3757,1669,708,3946,976,2225,604,5114,1235,5418,1339,3192,980,2374,679,1460,589,2254,956,1836,613,787,554,1334,507,904,476,410,314,917,426,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3716264,3181,218466,3405,667020,2700,114107,4108,267458,3257,265813,3611,240842,3422,237540,6121,227725,6479,260258,2201,265717,2604,236086,4902,205443,4952,159810,4176,122364,4064,227615,2026,3065497,21363,162717,5210,555726,7299,76833,3234,161892,5004,181611,6286,183852,3942,192592,6087,193359,6196,226767,3130,242432,3378,216472,5034,192027,4875,150825,4238,116990,4117,211402,2887,384955,16135,36477,3434,74651,6514,16567,2118,62250,3860,48475,4664,31535,3085,26235,3200,18934,2826,19694,2687,13741,2085,11994,1551,7807,1468,4448,1106,2907,836,9240,1356,143869,8790,9991,1852,19210,2653,11715,1697,23251,2678,21168,2543,13014,1979,9140,1318,8128,1477,8062,1267,4323,993,4350,995,3115,884,2794,921,1365,530,4243,1081,106511,8108,8482,2060,13926,2587,7872,1627,18520,2278,12263,2010,10660,1673,8326,1703,6229,1431,5349,1260,4908,1180,2717,807,2049,783,1743,676,935,472,2532,944,15432,3309,799,555,3507,1490,1120,546,1545,684,2296,834,1781,903,1247,658,1075,451,386,211,313,248,553,327,445,261,0,253,167,232,198,161,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3794008,3282,191083,3582,630479,2274,102203,2939,255357,3145,264941,3165,260036,2787,248637,6601,249222,6710,263347,2486,277765,2316,272266,5951,243779,6417,169773,4264,121543,4131,243577,1499,3110896,20156,147800,4137,540105,8050,66820,3380,141568,6451,164109,5479,196892,4743,202769,6897,211253,6454,229181,3483,246726,3896,248245,6052,221436,6467,158304,4424,113871,3881,221817,2755,416348,14649,28818,2702,63484,6031,14978,1843,69823,4428,59125,4038,39663,3595,31369,3857,22282,2798,20779,2629,18850,2753,13200,1916,11785,1900,5905,1074,4206,1161,12081,1817,129493,9669,7552,1800,11923,2391,10916,1880,23086,2906,19321,2649,11648,1998,7411,1544,7662,1839,6629,1228,5200,1103,4187,1114,4685,1200,2321,953,1337,530,5615,1453,116700,7898,5919,1338,11686,2727,7991,1629,17891,2385,19827,2479,9422,1882,5971,1467,6667,1874,5264,1256,6407,1415,6418,1471,4794,1476,2457,850,2025,815,3961,950,20571,3300,994,597,3281,1101,1498,633,2989,898,2559,930,2411,813,1117,514,1358,814,1494,663,582,384,216,183,1079,509,786,555,104,168,103,120,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12577555,4619,594316,4851,2058783,2663,393336,4573,876291,6420,776905,3457,735020,3534,761448,10277,852508,10600,947823,3432,980062,3196,879238,9135,756320,9536,562648,6788,422501,6777,980356,2052,11053022,29699,497378,6126,1848969,10320,271416,6333,622084,10960,571112,7111,600677,6324,662274,9796,769213,11385,870810,6422,915361,4807,832025,8585,717906,9791,539473,6733,407684,6944,926640,3814,913562,26345,65626,4934,141955,8181,40238,3881,143763,7192,119661,5999,81582,5070,63169,3942,52512,5061,48692,4274,42408,3345,29607,2659,24180,3329,14097,1747,9547,1312,36525,2744,325637,13748,15395,2477,34281,5265,46670,4015,66538,5391,43995,3803,24634,2877,17493,3154,17165,2366,15484,2695,12714,2226,8262,1258,6214,1274,3494,1112,2406,694,10892,1717,235580,12249,13535,2295,25266,3506,31188,4329,37157,4217,35369,3480,23704,2310,15177,2303,10253,1641,10423,1899,7436,1402,7595,1429,6082,1105,4529,1110,2303,856,5563,1289,49754,5788,2382,794,8312,2043,3824,1318,6749,1280,6768,1709,4423,1277,3335,1181,3365,1070,2414,827,2143,822,1749,906,1938,658,1055,573,561,320,736,450,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1042240,1435,46466,1621,166911,957,37517,1540,81367,1670,65129,1128,61488,1124,61408,3658,76602,3802,80998,1058,80365,880,72108,3147,59698,3344,41771,1950,33080,1991,77332,713,900283,9035,37693,2392,149171,2706,24913,2466,57468,3920,48048,2448,47685,2256,52923,3624,67596,3574,75414,1530,72257,2156,67555,3208,55792,3341,39676,1920,31754,1910,72338,1292,84807,6927,6130,1613,12744,2258,1819,761,13497,2758,9870,1697,6863,1501,5744,1384,5917,1346,4136,1151,6255,1759,2936,1004,3227,1143,1140,498,1034,427,3495,792,14796,2438,446,394,1033,499,2019,1152,2522,1154,2157,944,2167,897,571,298,740,440,384,233,802,416,635,437,236,184,113,107,196,277,775,405,32059,4070,1753,818,2619,1040,7855,1575,5754,1521,4163,1162,3240,1221,1692,707,1514,672,669,433,771,484,226,197,293,355,804,522,96,113,610,322,10295,3236,444,429,1344,724,911,429,2126,1251,891,683,1533,855,478,394,835,663,395,425,280,441,756,508,150,246,38,60,0,291,114,188,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4577399,3786,242880,4689,779637,2554,148926,4711,331599,5982,301580,4392,285847,4241,302082,8413,302821,8374,335357,3742,323421,2808,305410,6690,282909,7108,213262,5039,161730,4866,259938,2093,3870879,23788,190512,5115,672174,8234,102951,5254,210979,6707,214053,6337,227343,5175,252367,8061,263485,7732,298270,4830,295350,3679,282142,6833,262184,6788,199376,5231,154003,4777,245690,2710,386629,18368,33290,3590,66203,6352,13665,1898,64818,4588,46784,4137,33903,3624,26521,3017,23043,3104,22199,2919,14953,2011,12467,2018,10155,1813,7017,1276,3875,1003,7736,1202,151332,10760,9563,1835,16872,3860,15801,2844,30790,3263,20620,3009,12222,2066,11866,2533,6670,1418,7214,1582,5650,1382,4686,1240,3027,1021,2652,1175,1064,680,2635,767,152441,10548,8871,2137,22046,4107,15889,2227,22371,2543,17553,2877,10209,1864,9850,1869,8420,1859,7131,1938,6422,1304,5875,1255,7124,1575,4078,1007,2788,1056,3814,1172,16118,2669,644,488,2342,909,620,582,2641,1240,2570,1041,2170,1033,1478,754,1203,502,543,433,1046,553,240,271,419,301,139,151,0,296,63,84,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,805616,1372,46641,1660,144592,1524,26447,2045,55557,2063,56030,2106,47770,1644,47926,2760,47845,2547,58374,1454,59214,1150,54320,2488,42993,2379,32412,2079,26374,1992,59121,995,680993,6027,38043,1899,126899,2439,14770,2050,31339,2294,39045,2213,38866,1935,40896,2688,41140,2390,53681,1419,54230,1462,50151,2330,40843,2268,30939,1989,25142,1962,55009,1186,63671,5263,5418,1197,10359,1768,3483,1091,11878,1583,9475,1812,3992,973,3977,1075,4084,832,2888,935,2013,657,1690,597,856,435,627,394,493,249,2438,488,33134,3491,2183,784,4477,971,4193,1005,6829,1333,4331,1081,2631,1004,1744,609,1240,609,472,284,1370,536,1339,582,835,423,313,251,239,183,938,449,25777,3187,978,500,2597,1035,3801,1332,4907,1139,2976,1079,2018,690,1215,512,1209,822,1310,501,1601,608,1019,481,400,275,533,311,500,394,713,416,2041,830,19,36,260,376,200,173,604,335,203,347,263,291,94,133,172,211,23,26,0,223,121,158,59,99,0,223,0,223,23,26,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6282706,4009,332222,4703,1090821,3742,183159,3978,434113,4894,409575,3249,405080,3559,423421,9430,436456,8861,462536,3230,455576,2964,409434,8012,380391,7719,282698,5199,209850,5646,367374,2107,5299496,24505,253827,6354,918042,9340,134976,4993,292291,7129,285234,6686,316560,5252,356636,8153,378860,9201,409524,4909,410867,3659,375024,7611,354550,7217,266261,5056,199796,5855,347048,3352,616087,19552,51490,4846,120195,7718,23093,2496,84865,5523,76933,4828,57847,4899,43708,4361,35195,3730,33870,3385,27265,2592,18756,2711,13302,1812,9525,1856,6562,1351,13481,2097,185268,10880,14791,2065,24609,2856,14192,2298,31332,3553,24463,2519,14106,2128,12415,2147,10187,1845,11365,2024,8056,1709,7479,1493,4473,1277,2456,779,1471,548,3873,1180,159778,11597,10268,1484,25215,3838,10211,2049,21813,2591,19746,2983,14186,2393,9797,2040,10512,2104,7193,1447,8420,1767,7449,1810,6959,1764,3512,1147,1914,917,2583,742,22077,2865,1846,747,2760,1063,687,330,3812,1288,3199,1145,2381,829,865,419,1702,618,584,321,968,629,726,400,1107,558,944,478,107,136,389,253,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
