GEO_ID,B20005_001E,B20005_001M,B20005_002E,B20005_002M,B20005_003E,B20005_003M,B20005_004E,B20005_004M,B20005_005E,B20005_005M,B20005_006E,B20005_006M,B20005_007E,B20005_007M,B20005_008E,B20005_008M,B20005_009E,B20005_009M,B20005_010E,B20005_010M,B20005_011E,B20005_011M,B20005_012E,B20005_012M,B20005_013E,B20005_013M,B20005_014E,B20005_014M,B20005_015E,B20005_015M,B20005_016E,B20005_016M,B20005_017E,B20005_017M,B20005_018E,B20005_018M,B20005_019E,B20005_019M,B20005_020E,B20005_020M,B20005_021E,B20005_021M,B20005_022E,B20005_022M,B20005_023E,B20005_023M,B20005_024E,B20005_024M,B20005_025E,B20005_025M,B20005_026E,B20005_026M,B20005_027E,B20005_027M,B20005_028E,B20005_028M,B20005_029E,B20005_029M,B20005_030E,B20005_030M,B20005_031E,B20005_031M,B20005_032E,B20005_032M,B20005_033E,B20005_033M,B20005_034E,B20005_034M,B20005_035E,B20005_035M,B20005_036E,B20005_036M,B20005_037E,B20005_037M,B20005_038E,B20005_038M,B20005_039E,B20005_039M,B20005_040E,B20005_040M,B20005_041E,B20005_041M,B20005_042E,B20005_042M,B20005_043E,B20005_043M,B20005_044E,B20005_044M,B20005_045E,B20005_045M,B20005_046E,B20005_046M,B20005_047E,B20005_047M,B20005_048E,B20005_048M,B20005_049E,B20005_049M,B20005_050E,B20005_050M,B20005_051E,B20005_051M,B20005_052E,B20005_052M,B20005_053E,B20005_053M,B20005_054E,B20005_054M,B20005_055E,B20005_055M,B20005_056E,B20005_056M,B20005_057E,B20005_057M,B20005_058E,B20005_058M,B20005_059E,B20005_059M,B20005_060E,B20005_060M,B20005_061E,B20005_061M,B20005_062E,B20005_062M,B20005_063E,B20005_063M,B20005_064E,B20005_064M,B20005_065E,B20005_065M,B20005_066E,B20005_066M,B20005_067E,B20005_067M,B20005_068E,B20005_068M,B20005_069E,B20005_069M,B20005_070E,B20005_070M,B20005_071E,B20005_071M,B20005_072E,B20005_072M,B20005_073E,B20005_073M,B20005_074E,B20005_074M,B20005_075E,B20005_075M,B20005_076E,B20005_076M,B20005_077E,B20005_077M,B20005_078E,B20005_078M,B20005_079E,B20005_079M,B20005_080E,B20005_080M,B20005_081E,B20005_081M,B20005_082E,B20005_082M,B20005_083E,B20005_083M,B20005_084E,B20005_084M,B20005_085E,B20005_085M,B20005_086E,B20005_086M,B20005_087E,B20005_087M,B20005_088E,B20005_088M,B20005_089E,B20005_089M,B20005_090E,B20005_090M,B20005_091E,B20005_091M,B20005_092E,B20005_092M,B20005_093E,B20005_093M,B20005_094E,B20005_094M,B20005_095E,B20005_095M,NAME,B20005_001EA,B20005_001MA,B20005_002MA,B20005_002EA,B20005_003MA,B20005_003EA,B20005_004EA,B20005_004MA,B20005_005EA,B20005_005MA,B20005_006MA,B20005_006EA,B20005_007EA,B20005_007MA,B20005_008MA,B20005_008EA,B20005_009EA,B20005_009MA,B20005_010EA,B20005_010MA,B20005_011EA,B20005_011MA,B20005_012EA,B20005_012MA,B20005_013EA,B20005_013MA,B20005_014MA,B20005_014EA,B20005_015MA,B20005_015EA,B20005_016EA,B20005_016MA,B20005_017EA,B20005_017MA,B20005_018EA,B20005_018MA,B20005_019MA,B20005_019EA,B20005_020EA,B20005_020MA,B20005_021EA,B20005_021MA,B20005_022EA,B20005_022MA,B20005_023MA,B20005_023EA,B20005_024MA,B20005_024EA,B20005_025MA,B20005_025EA,B20005_026EA,B20005_026MA,B20005_027EA,B20005_027MA,B20005_028EA,B20005_028MA,B20005_029EA,B20005_029MA,B20005_030MA,B20005_030EA,B20005_031EA,B20005_031MA,B20005_032EA,B20005_032MA,B20005_033EA,B20005_033MA,B20005_034EA,B20005_034MA,B20005_035MA,B20005_035EA,B20005_036MA,B20005_036EA,B20005_037EA,B20005_037MA,B20005_038EA,B20005_038MA,B20005_039EA,B20005_039MA,B20005_040MA,B20005_040EA,B20005_041MA,B20005_041EA,B20005_042EA,B20005_042MA,B20005_043EA,B20005_043MA,B20005_044EA,B20005_044MA,B20005_045EA,B20005_045MA,B20005_046MA,B20005_046EA,B20005_047MA,B20005_047EA,B20005_048EA,B20005_048MA,B20005_049MA,B20005_049EA,B20005_050EA,B20005_050MA,B20005_051MA,B20005_051EA,B20005_052MA,B20005_052EA,B20005_053EA,B20005_053MA,B20005_054EA,B20005_054MA,B20005_055EA,B20005_055MA,B20005_056EA,B20005_056MA,B20005_057MA,B20005_057EA,B20005_058MA,B20005_058EA,B20005_059EA,B20005_059MA,B20005_060EA,B20005_060MA,B20005_061EA,B20005_061MA,B20005_062MA,B20005_062EA,B20005_063MA,B20005_063EA,B20005_064EA,B20005_064MA,B20005_065EA,B20005_065MA,B20005_066EA,B20005_066MA,B20005_067EA,B20005_067MA,B20005_068MA,B20005_068EA,B20005_069MA,B20005_069EA,B20005_070EA,B20005_070MA,B20005_071MA,B20005_071EA,B20005_072MA,B20005_072EA,B20005_073MA,B20005_073EA,B20005_074MA,B20005_074EA,B20005_075EA,B20005_075MA,B20005_076MA,B20005_076EA,B20005_077MA,B20005_077EA,B20005_078EA,B20005_078MA,B20005_079MA,B20005_079EA,B20005_080MA,B20005_080EA,B20005_081EA,B20005_081MA,B20005_082MA,B20005_082EA,B20005_083EA,B20005_083MA,B20005_084EA,B20005_084MA,B20005_085MA,B20005_085EA,B20005_086EA,B20005_086MA,B20005_087EA,B20005_087MA,B20005_088MA,B20005_088EA,B20005_089EA,B20005_089MA,B20005_090EA,B20005_090MA,B20005_091EA,B20005_091MA,B20005_092EA,B20005_092MA,B20005_093EA,B20005_093MA,B20005_094MA,B20005_094EA,B20005_095MA,B20005_095EA,state
0400000US36,15615773,7064,7455636,6839,3513934,19840,150,134,3513784,19839,8523,1444,9440,1822,25995,2903,22933,2493,70418,4405,51128,3185,108680,5145,86643,5180,151360,7392,77758,4558,211024,8084,253901,7065,218328,7456,257347,8484,185306,6805,248777,8095,304593,8693,227665,8153,391168,10259,602797,11959,3941702,20775,2289043,18889,1652659,16720,274864,7621,177476,6708,164309,6250,115836,5354,152935,7058,71326,4136,92050,5129,52448,3233,86070,4964,32250,2444,72593,4451,66717,4421,44157,3646,42744,3283,27561,2614,32612,2988,35723,3350,24196,2066,36780,2848,50012,2821,8160137,4793,2801979,20764,207,174,2801772,20765,4343,1001,6076,1191,24278,2706,28353,2615,68998,4494,47236,4096,93048,5183,74269,4710,140236,6980,82679,5008,238277,7384,266770,8186,218923,8167,225589,7121,176057,6771,195636,8409,229171,7375,171590,6717,263813,8012,246430,7408,5358158,21584,3310114,20330,2048044,20671,326786,9787,229865,6844,212426,8080,163205,7499,204082,6676,97759,4674,126095,5736,73491,4439,99602,5002,41365,3323,91881,4561,76916,4049,47052,3502,46580,3633,31542,2863,38024,2589,42477,3051,28843,2632,38645,2997,31408,3047,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7526813,6172,3612493,6322,1628884,12694,215,197,1628669,12685,4035,838,4140,1016,11874,1708,11292,1777,41755,4188,28023,2863,57891,5012,43367,3786,86873,5767,53797,4788,141373,7660,158880,6274,123624,6192,134194,5667,93312,5368,102745,5131,123333,5538,92743,4625,135517,5979,179901,5508,1983609,14583,1101320,14314,882289,14548,159595,6544,111115,4915,95580,5532,67744,4496,88327,5703,44326,3777,52870,4197,26792,3205,43076,3547,18910,2537,40113,3124,32403,2666,17653,1830,16458,2190,11621,1804,11278,1635,11862,1955,6831,1301,9915,1639,15820,2061,3914320,5741,1273220,13859,607,412,1272613,13900,3010,743,1769,545,13601,1940,14577,1669,42477,3486,34793,3100,57110,4625,55585,4211,89855,4437,57082,4255,143689,5958,154175,6139,110966,4948,109414,6793,76462,4676,73915,4438,77759,3911,51308,4012,58103,4210,46963,3286,2641100,14743,1591085,16285,1050015,15279,192413,7137,138863,6384,117900,6189,86472,5833,105491,6211,53178,4059,63989,4226,33125,3082,48245,3954,22822,2972,39922,3473,37275,3303,27564,2650,22698,2390,15814,2099,13620,1991,12671,1476,5372,981,6585,1150,5996,1248,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,541407,1446,273910,1351,146573,3323,16,26,146557,3320,1030,321,552,252,1437,369,1464,645,2864,807,1815,553,3149,880,3222,847,6853,1184,4352,810,10279,1368,14859,1614,12280,1515,14293,1548,9147,1411,12454,1371,11806,1410,9663,1340,13070,1390,11968,1169,127337,3387,54188,2337,73149,2994,11940,1433,11443,1286,8852,1579,4690,925,5865,1046,2154,615,3512,829,2078,701,3633,800,782,334,3159,865,3444,780,1498,511,1886,667,1330,438,1911,623,1418,523,994,373,1062,338,1498,425,267497,1518,103694,2801,0,211,103694,2801,346,206,271,174,1076,478,1123,443,3276,680,2153,597,5723,976,4019,882,9588,1360,5632,1143,14051,1584,14781,1742,8791,1153,9606,1199,5559,999,4325,896,5425,1047,3406,769,3000,657,1543,456,163803,3067,77295,2677,86508,2885,15408,1616,11965,1539,10814,1403,6105,1087,9896,1099,4810,746,5387,907,3806,845,2753,675,2161,565,3174,682,2928,708,2212,636,1217,405,705,311,1148,418,831,316,368,216,461,274,359,210,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9136211,6060,4403644,5016,1949787,15114,16,25,1949771,15117,5354,1112,4286,888,13398,2141,15669,2041,36709,3116,24915,2448,55275,4024,44825,3318,84945,5309,47415,3618,137318,5804,163139,6917,152165,6326,159689,6844,130830,5140,144482,5710,188379,5944,140387,4721,188223,5950,212368,5725,2453857,15622,1364747,15417,1089110,14787,212650,7063,139781,5388,118648,6159,80934,4894,98823,4705,45349,3685,57821,3475,29540,2521,49175,3294,24100,2588,48033,3180,44975,3296,26762,2849,22805,2382,15275,2057,16685,2072,16982,1867,10022,1406,14486,1684,16264,1936,4732567,5375,1541109,12938,382,320,1540727,12849,2801,854,3123,933,11733,1577,17611,2194,42241,2996,36226,2668,67912,4359,60136,4436,110889,5146,69319,3906,161513,6677,176607,5543,138625,6150,125725,5473,89552,4934,98850,4555,112141,5020,75375,4097,82078,4242,58270,3374,3191458,14031,1857215,14856,1334243,16453,241486,7693,170827,6291,165399,6174,119364,5504,146609,6377,72014,4241,83712,4595,45868,3147,55148,3488,26225,2321,49625,3402,45891,3570,26033,2848,21248,2246,11989,1488,14325,1862,15165,1833,9391,1181,8251,1233,5673,997,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2930683,3323,1434100,3300,686573,8266,18,33,686555,8271,3745,922,1101,533,5660,1151,7063,1604,22575,2921,10132,1593,28565,2820,18547,2263,40989,3647,20572,2403,57512,3625,65935,3892,53465,2896,51613,3459,38131,3176,45461,3185,57784,3399,40098,2936,52649,3150,64958,3836,747527,8660,418689,6958,328838,7348,61611,4003,38625,3182,35890,2694,26202,2263,33080,3091,16095,2045,18397,2043,9892,1804,14548,1998,7451,1238,12201,1747,12289,1926,7983,1417,7287,1494,4220,993,5303,1241,5262,946,2527,769,3919,957,6056,1199,1496583,2969,512275,8846,6,11,512269,8846,1115,445,2559,810,4403,986,6900,1330,22582,2657,17482,1804,33954,2989,29767,2564,44421,3546,23308,2416,54919,3812,59525,3871,48825,2793,40437,2676,28227,2342,24779,2341,25430,2019,14089,1667,18241,2069,11306,1391,984308,9292,597155,9391,387153,9579,79228,4510,56597,3534,54523,3760,34164,2937,43414,3075,21169,2079,21435,2354,11360,1827,13384,1791,5297,872,10996,1645,8545,1408,7118,1090,5671,990,3016,646,2755,637,3546,850,1169,477,1934,578,1832,613,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3071969,3505,1505694,3653,612970,7853,59,98,612911,7836,2292,618,1802,822,5231,1095,4251,1033,11921,1908,8365,1655,20826,2379,14040,1848,27632,2824,21680,2319,42150,3923,44961,3267,47330,3406,47905,3234,35490,2916,39629,3095,54284,3786,42431,3315,61857,4388,78834,3893,892724,8872,476164,9903,416560,9177,67265,4840,46370,3766,46195,3405,31712,3344,37912,3030,16556,2097,25189,2546,14749,2335,21734,2715,9091,1653,21775,2122,18266,2527,8834,1521,10758,1721,7585,1474,7144,1192,6065,1204,4856,1047,5143,1065,9361,1221,1566275,3156,463765,9442,179,207,463586,9460,1763,650,1115,573,5067,1411,5181,1140,14663,2492,10377,1842,17994,2535,17204,2338,30680,3449,24798,2263,50587,3743,49077,3665,38886,2958,38450,3032,27729,2434,25002,2325,32145,2919,23838,2338,27835,2374,21195,2160,1102510,10023,611548,8946,490962,8131,92673,5305,57142,3750,56501,4153,37670,2745,51466,3906,24772,2500,30783,2784,16897,1850,23418,2426,11288,1816,21751,2221,16644,1975,10075,1525,8356,1528,5645,1056,6592,1006,7070,1164,4290,1024,4362,925,3567,966,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10273564,5777,4947360,5730,2254817,12643,263,206,2254554,12645,7875,1247,5384,1134,13941,1635,13474,1798,35041,3246,26000,2509,49200,3162,49013,3699,89049,5110,54960,3942,166447,5598,183359,6793,174001,6946,188573,6024,136821,5359,163785,6545,211824,6710,158035,5978,227533,6548,300239,7088,2692543,13257,1489899,15875,1202644,15198,224359,7549,156183,6673,126956,5686,83922,4962,94936,4715,44750,2875,60704,3723,34323,3075,53618,2928,24868,2310,57109,3930,50762,3910,30339,2622,36441,2862,17897,2312,22760,2418,23312,2530,14222,1807,19331,1988,25852,2266,5326204,5471,1730343,14849,404,239,1729939,14867,3610,1133,4143,871,13580,1763,14825,1773,46218,3341,35460,3240,67895,4031,65023,4188,115088,5722,75231,3862,185262,7396,188202,7176,148752,4507,140833,6264,98883,4640,104858,5110,129891,5305,94344,4166,112828,4782,85013,4321,3595861,16187,2121942,16411,1473919,13795,278462,7860,189564,5890,173591,5457,125578,5083,158408,6181,76218,3900,83123,4012,46146,3406,69687,4090,27013,2640,50700,2892,44377,3035,26248,2222,27490,2602,17707,2134,16428,1868,23702,2126,14341,1942,15283,1500,9853,1367,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,858137,1846,407226,1361,173514,4167,0,291,173514,4167,324,332,227,316,1093,706,691,384,4228,1107,1925,799,4468,1225,2561,850,7956,1373,4427,1030,7711,1708,14077,1873,12268,1957,14601,1516,8124,1461,12159,1786,17021,2176,14242,1750,20035,2032,25376,2199,233712,4264,126472,4829,107240,4706,19572,2090,12479,1658,10833,1861,7099,1467,10231,1694,4642,1260,5901,1610,3113,892,5131,1207,2578,897,4796,1148,3471,912,2972,779,2520,790,1785,648,2246,836,1932,599,1993,655,2090,736,1856,560,450911,1388,147561,4202,0,291,147561,4202,122,154,208,212,1084,523,599,438,2793,1037,1911,802,4738,1310,5451,1461,7998,1532,3933,1012,14850,2097,14888,2071,12953,1917,13515,2067,7560,1250,10400,1734,10347,1501,10831,1648,13816,1889,9564,1539,303350,4141,167985,4819,135365,4171,23716,2074,13018,1651,16074,2125,10265,1688,12536,2007,5382,1025,6491,1327,6003,1349,7284,1286,3001,829,5942,1286,6008,1242,3544,1072,3541,813,1913,552,2753,931,2844,820,2381,548,1956,669,713,427,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3675309,4457,1765768,3622,760878,11388,0,296,760878,11388,2303,703,893,391,4671,1031,5773,1374,15922,2288,11235,1668,28703,2731,22532,2843,45007,4030,20430,2876,59341,4406,72789,4576,64974,4685,60161,4187,48022,3748,54044,4091,69652,4544,40555,3261,61821,3684,72050,4284,1004890,11896,592458,12497,412432,10147,75581,4881,54574,4192,49222,3340,33102,3466,39944,3455,19594,2342,26204,3291,14741,2230,19301,2463,8174,1503,14025,2147,12149,1768,9134,1746,8183,1774,4265,1267,4531,1053,5482,1024,3291,815,4819,1082,6116,1134,1909541,3587,621442,10160,133,155,621309,10177,803,426,2509,965,5919,1451,6243,1175,21863,2675,18557,2476,41618,3732,27223,3235,47067,3736,29356,3360,75982,5107,73466,5395,53422,3825,48071,3952,34811,3037,31690,2984,39902,3259,21421,2392,24495,2397,16891,1758,1288099,10022,798285,10337,489814,10481,94519,4973,71059,4490,61681,4272,42608,3937,53780,3738,24272,2863,28385,2904,13877,2082,20278,2014,8608,1468,17074,2316,14447,1906,8636,1736,7456,1225,4262,856,5303,1261,6355,1473,2705,798,2029,668,2480,811,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,637449,1815,316767,2046,167649,4037,41,64,167608,4044,1440,432,530,233,1445,723,748,329,3433,873,2261,596,5792,1292,4522,1175,10148,1496,6602,1220,15932,2208,20028,2098,16783,1643,14904,1703,8912,1352,10712,1442,12059,1714,7981,1220,11219,1451,12157,1364,149118,4057,71107,2974,78011,3298,16331,1662,10345,1542,10195,1637,6835,1375,7452,1334,3285,894,4011,1148,2370,839,3230,788,1477,660,2480,677,2319,774,1139,422,964,356,670,305,908,434,975,443,729,383,890,429,1406,435,320682,1438,123028,3249,0,223,123028,3249,314,165,417,240,1985,757,841,337,3228,901,2990,808,5364,811,5849,1035,11659,1608,6037,968,18415,1648,17399,1409,14100,1916,9295,1204,5381,768,5122,952,6055,1098,2568,717,3506,826,2503,694,197654,3580,97149,2989,100505,3505,21659,1796,16397,2042,11241,1619,8367,1135,9639,1294,6570,1213,4243,1100,2657,627,3960,879,1256,541,3600,817,2949,806,2076,554,1920,546,789,391,1129,441,1152,416,282,218,197,196,422,296,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5025830,4883,2415042,5353,1057452,14342,67,111,1057385,14343,2553,747,1490,501,6266,1279,8139,1427,22403,2929,19200,2634,37179,3454,27217,3021,59174,3735,33939,3054,92895,5856,104784,6138,79377,5356,81720,4921,58100,4188,72534,4361,91746,4337,60395,4153,90227,5248,108047,3906,1357590,14910,776543,11760,581047,11851,103789,4794,65326,4533,65552,4388,47256,4022,61435,4291,29494,3469,31140,3404,18890,2563,29539,3021,11181,1783,24202,2127,19937,2361,14544,1915,12588,1755,6380,1264,9363,1647,7513,1488,5945,1237,6228,1229,10745,1452,2610788,4642,855336,11986,0,287,855336,11986,996,453,2239,723,8131,1498,9357,1737,29582,3605,26600,2788,46853,4208,35595,3199,67889,4459,47808,3707,100881,5918,99290,4618,74413,4503,72724,4560,48935,3641,41281,3321,49919,3251,30546,2785,34751,2377,27546,2314,1755452,12049,1093864,11395,661588,12799,128251,5459,82568,4914,86445,4880,56841,4255,76070,4936,37179,3041,37707,2976,19964,1985,28777,2540,10882,1515,21332,2354,19804,2205,12464,1737,10934,1633,8077,1568,7342,1090,7284,1366,3557,835,3525,880,2585,753,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
