GEO_ID,C08113_001E,C08113_001M,C08113_002E,C08113_002M,C08113_003E,C08113_003M,C08113_004E,C08113_004M,C08113_005E,C08113_005M,C08113_006E,C08113_006M,C08113_007E,C08113_007M,C08113_008E,C08113_008M,C08113_009E,C08113_009M,C08113_010E,C08113_010M,C08113_011E,C08113_011M,C08113_012E,C08113_012M,C08113_013E,C08113_013M,C08113_014E,C08113_014M,C08113_015E,C08113_015M,C08113_016E,C08113_016M,C08113_017E,C08113_017M,C08113_018E,C08113_018M,C08113_019E,C08113_019M,C08113_020E,C08113_020M,C08113_021E,C08113_021M,C08113_022E,C08113_022M,C08113_023E,C08113_023M,C08113_024E,C08113_024M,C08113_025E,C08113_025M,C08113_026E,C08113_026M,C08113_027E,C08113_027M,C08113_028E,C08113_028M,C08113_029E,C08113_029M,C08113_030E,C08113_030M,NAME,C08113_001MA,C08113_001EA,C08113_002EA,C08113_002MA,C08113_003EA,C08113_003MA,C08113_004MA,C08113_004EA,C08113_005MA,C08113_005EA,C08113_006MA,C08113_006EA,C08113_007EA,C08113_007MA,C08113_008EA,C08113_008MA,C08113_009MA,C08113_009EA,C08113_010MA,C08113_010EA,C08113_011MA,C08113_011EA,C08113_012EA,C08113_012MA,C08113_013EA,C08113_013MA,C08113_014EA,C08113_014MA,C08113_015EA,C08113_015MA,C08113_016MA,C08113_016EA,C08113_017EA,C08113_017MA,C08113_018EA,C08113_018MA,C08113_019EA,C08113_019MA,C08113_020EA,C08113_020MA,C08113_021EA,C08113_021MA,C08113_022MA,C08113_022EA,C08113_023EA,C08113_023MA,C08113_024EA,C08113_024MA,C08113_025EA,C08113_025MA,C08113_026EA,C08113_026MA,C08113_027MA,C08113_027EA,C08113_028EA,C08113_028MA,C08113_029EA,C08113_029MA,C08113_030EA,C08113_030MA,state
0400000US44,479988,6507,390235,6703,89753,4465,47643,3558,42110,3562,385519,6851,325412,6961,60107,3837,36509,3067,23598,2740,39358,3901,24448,2854,14910,2696,4141,1346,10769,2293,13406,2121,9598,1637,3808,1460,1461,710,2347,1139,25797,2344,17982,1837,7815,1614,3768,936,4047,1220,15908,2133,12795,1875,3113,1070,1764,737,1349,704,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1948160,15838,1797443,15714,150717,5658,74399,4206,76318,5478,1614604,15913,1514417,15548,100187,5930,56279,3999,43908,4619,181845,7235,145446,7019,36399,3660,11057,2048,25342,3108,9729,1964,9156,1758,573,482,464,453,109,149,69545,4754,61075,4579,8470,1991,3083,1121,5387,1855,72437,4651,67349,4321,5088,1174,3516,867,1572,924,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,403672,4694,376140,4899,27532,2631,18486,2141,9046,1825,315608,5043,297095,5081,18513,2331,13116,2194,5397,1137,40386,3282,35600,2948,4786,1335,2443,665,2343,1133,2124,915,1496,596,628,720,99,136,529,708,24536,2277,21989,2080,2547,769,1911,639,636,345,21018,1708,19960,1713,1058,522,917,393,141,187,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2676457,17962,2482856,19392,193601,7758,96404,5689,97197,6510,2238380,21573,2099142,21305,139238,6644,77134,4904,62104,5715,267833,10909,225738,9169,42095,4955,13048,1903,29047,4694,18928,2583,16419,2282,2509,1095,842,565,1667,867,60822,3987,55088,3907,5734,1536,2916,989,2818,1008,90494,4679,86469,4425,4025,1211,2464,867,1561,718,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11145480,37226,7269768,35832,3875712,28359,2246553,27247,1629159,24267,8895756,34649,5965994,35466,2929762,26068,1797020,25145,1132742,22253,1236597,21345,633113,14443,603484,16622,273309,9246,330175,12124,168791,7495,100143,5470,68648,5173,31477,3218,37171,3530,391078,12799,224852,9747,166226,7609,75950,6288,90276,5726,453258,12790,345666,11751,107592,5616,68797,5242,38795,3706,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1210020,11200,1029293,11732,180727,6749,107189,5423,73538,4762,938550,11025,806717,11155,131833,5860,79892,4637,51941,4271,135917,6077,107343,5003,28574,3312,13771,1927,14803,2521,25757,2540,21284,2194,4473,1139,3132,991,1341,648,56782,4370,46855,3794,9927,2021,6173,1708,3754,1283,53014,3478,47094,3482,5920,1110,4221,951,1699,659,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,314463,4437,298780,4763,15683,1822,10835,1557,4848,958,235473,5129,225355,5323,10118,1628,7765,1448,2353,620,29787,2459,27741,2472,2046,616,1109,432,937,390,4172,1003,3635,991,537,356,278,304,259,242,21674,2019,20115,1963,1559,484,888,386,671,345,23357,2393,21934,2254,1423,801,795,341,628,733,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3845626,18587,3213063,20535,632563,11753,381284,10678,251279,8925,2966482,22661,2540846,20955,425636,10464,270855,9003,154781,7380,383909,13035,286341,11481,97568,7511,44464,4401,53104,5665,168554,9037,116887,6400,51667,6291,32607,4737,19060,3127,159646,9776,128057,8152,31589,4544,18469,3720,13120,2247,167035,7799,140932,7297,26103,3824,14889,2217,11214,2854,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3046571,18697,2493388,17745,553183,13397,303333,10548,249850,9138,2225031,18013,1856270,17247,368761,12070,210002,8489,158759,7324,319376,10507,231892,9120,87484,6440,37639,3496,49845,5016,167329,7156,125778,5984,41551,3619,22921,2770,18630,2728,171884,8107,141020,6794,30864,3397,17289,2330,13575,2645,162951,8621,138428,7727,24523,3365,15482,2587,9041,1903,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,727598,9131,711198,9390,16400,1987,10629,1738,5771,1149,603452,9727,591164,9642,12288,1842,8328,1580,3960,1116,68388,5294,65989,5219,2399,739,1329,588,1070,475,5179,1240,5008,1217,171,241,163,239,8,15,30133,3070,28862,3096,1271,508,611,323,660,366,20446,2369,20175,2342,271,212,198,183,73,110,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2757982,13344,2546420,13768,211562,6992,127765,5428,83797,4860,2220560,13490,2072294,12801,148266,5837,92956,4790,55310,4257,242836,7951,207750,7444,35086,2816,16866,1894,18220,2405,46031,3119,38274,2961,7757,1648,3820,924,3937,1443,133196,5972,118681,5762,14515,2179,9523,1613,4992,1132,115359,4395,109421,4386,5938,1045,4600,994,1338,499,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,278970,4433,261468,4590,17502,2044,13029,1724,4473,924,211869,4960,199710,4753,12159,1651,9013,1372,3146,837,30849,3017,28262,2930,2587,843,1821,726,766,419,4738,1114,4477,1127,261,242,105,138,156,198,17867,2422,16600,2279,1267,615,904,538,363,233,13647,2096,12419,2122,1228,709,1186,705,42,54,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1077121,11868,41229,2924,1035892,11625,215835,6930,820057,11408,852851,12225,29120,2475,823731,12261,179055,6512,644676,11084,110089,5823,6615,1203,103474,5387,18456,1966,85018,5108,27248,2643,1900,611,25348,2460,3585,918,21763,2258,61336,3470,2334,654,59002,3386,8419,1556,50583,2827,25597,2773,1260,459,24337,2719,6320,1246,18017,2528,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
