GEO_ID,B15001_001E,B15001_001M,B15001_002E,B15001_002M,B15001_003E,B15001_003M,B15001_004E,B15001_004M,B15001_005E,B15001_005M,B15001_006E,B15001_006M,B15001_007E,B15001_007M,B15001_008E,B15001_008M,B15001_009E,B15001_009M,B15001_010E,B15001_010M,B15001_011E,B15001_011M,B15001_012E,B15001_012M,B15001_013E,B15001_013M,B15001_014E,B15001_014M,B15001_015E,B15001_015M,B15001_016E,B15001_016M,B15001_017E,B15001_017M,B15001_018E,B15001_018M,B15001_019E,B15001_019M,B15001_020E,B15001_020M,B15001_021E,B15001_021M,B15001_022E,B15001_022M,B15001_023E,B15001_023M,B15001_024E,B15001_024M,B15001_025E,B15001_025M,B15001_026E,B15001_026M,B15001_027E,B15001_027M,B15001_028E,B15001_028M,B15001_029E,B15001_029M,B15001_030E,B15001_030M,B15001_031E,B15001_031M,B15001_032E,B15001_032M,B15001_033E,B15001_033M,B15001_034E,B15001_034M,B15001_035E,B15001_035M,B15001_036E,B15001_036M,B15001_037E,B15001_037M,B15001_038E,B15001_038M,B15001_039E,B15001_039M,B15001_040E,B15001_040M,B15001_041E,B15001_041M,B15001_042E,B15001_042M,B15001_043E,B15001_043M,B15001_044E,B15001_044M,B15001_045E,B15001_045M,B15001_046E,B15001_046M,B15001_047E,B15001_047M,B15001_048E,B15001_048M,B15001_049E,B15001_049M,B15001_050E,B15001_050M,B15001_051E,B15001_051M,B15001_052E,B15001_052M,B15001_053E,B15001_053M,B15001_054E,B15001_054M,B15001_055E,B15001_055M,B15001_056E,B15001_056M,B15001_057E,B15001_057M,B15001_058E,B15001_058M,B15001_059E,B15001_059M,B15001_060E,B15001_060M,B15001_061E,B15001_061M,B15001_062E,B15001_062M,B15001_063E,B15001_063M,B15001_064E,B15001_064M,B15001_065E,B15001_065M,B15001_066E,B15001_066M,B15001_067E,B15001_067M,B15001_068E,B15001_068M,B15001_069E,B15001_069M,B15001_070E,B15001_070M,B15001_071E,B15001_071M,B15001_072E,B15001_072M,B15001_073E,B15001_073M,B15001_074E,B15001_074M,B15001_075E,B15001_075M,B15001_076E,B15001_076M,B15001_077E,B15001_077M,B15001_078E,B15001_078M,B15001_079E,B15001_079M,B15001_080E,B15001_080M,B15001_081E,B15001_081M,B15001_082E,B15001_082M,B15001_083E,B15001_083M,NAME,B15001_001MA,B15001_001EA,B15001_002MA,B15001_002EA,B15001_003MA,B15001_003EA,B15001_004EA,B15001_004MA,B15001_005MA,B15001_005EA,B15001_006EA,B15001_006MA,B15001_007EA,B15001_007MA,B15001_008MA,B15001_008EA,B15001_009MA,B15001_009EA,B15001_010MA,B15001_010EA,B15001_011MA,B15001_011EA,B15001_012MA,B15001_012EA,B15001_013EA,B15001_013MA,B15001_014MA,B15001_014EA,B15001_015MA,B15001_015EA,B15001_016EA,B15001_016MA,B15001_017MA,B15001_017EA,B15001_018MA,B15001_018EA,B15001_019EA,B15001_019MA,B15001_020MA,B15001_020EA,B15001_021MA,B15001_021EA,B15001_022MA,B15001_022EA,B15001_023MA,B15001_023EA,B15001_024EA,B15001_024MA,B15001_025MA,B15001_025EA,B15001_026EA,B15001_026MA,B15001_027EA,B15001_027MA,B15001_028EA,B15001_028MA,B15001_029EA,B15001_029MA,B15001_030MA,B15001_030EA,B15001_031EA,B15001_031MA,B15001_032MA,B15001_032EA,B15001_033EA,B15001_033MA,B15001_034MA,B15001_034EA,B15001_035EA,B15001_035MA,B15001_036EA,B15001_036MA,B15001_037EA,B15001_037MA,B15001_038EA,B15001_038MA,B15001_039EA,B15001_039MA,B15001_040MA,B15001_040EA,B15001_041EA,B15001_041MA,B15001_042MA,B15001_042EA,B15001_043MA,B15001_043EA,B15001_044MA,B15001_044EA,B15001_045MA,B15001_045EA,B15001_046MA,B15001_046EA,B15001_047MA,B15001_047EA,B15001_048EA,B15001_048MA,B15001_049MA,B15001_049EA,B15001_050MA,B15001_050EA,B15001_051MA,B15001_051EA,B15001_052MA,B15001_052EA,B15001_053EA,B15001_053MA,B15001_054MA,B15001_054EA,B15001_055EA,B15001_055MA,B15001_056EA,B15001_056MA,B15001_057MA,B15001_057EA,B15001_058EA,B15001_058MA,B15001_059EA,B15001_059MA,B15001_060EA,B15001_060MA,B15001_061EA,B15001_061MA,B15001_062MA,B15001_062EA,B15001_063EA,B15001_063MA,B15001_064MA,B15001_064EA,B15001_065EA,B15001_065MA,B15001_066MA,B15001_066EA,B15001_067MA,B15001_067EA,B15001_068EA,B15001_068MA,B15001_069EA,B15001_069MA,B15001_070MA,B15001_070EA,B15001_071EA,B15001_071MA,B15001_072MA,B15001_072EA,B15001_073EA,B15001_073MA,B15001_074EA,B15001_074MA,B15001_075MA,B15001_075EA,B15001_076EA,B15001_076MA,B15001_077MA,B15001_077EA,B15001_078EA,B15001_078MA,B15001_079EA,B15001_079MA,B15001_080MA,B15001_080EA,B15001_081EA,B15001_081MA,B15001_082EA,B15001_082MA,B15001_083MA,B15001_083EA,state
0400000US27,4026931,2135,1977935,2224,253348,2285,3135,885,37806,2386,74277,3771,102164,4469,13573,1679,21553,2624,840,415,364652,2841,7301,1344,22637,2481,87210,3812,84390,4063,42652,2769,91354,3665,29108,2512,341231,2530,9986,1530,16388,1836,77038,3290,75286,2730,37093,2237,87732,3678,37708,2260,719175,2056,13237,1606,30385,2396,214041,4820,164598,4308,71380,3135,142926,4203,82608,3747,299529,1171,27076,1671,23904,1836,102798,2903,53997,2453,10971,1349,44767,2638,36016,2096,2048996,2346,245487,2099,3000,963,22801,2224,53663,2943,116965,4346,14536,1632,32758,2724,1764,655,353405,2702,6318,1359,14809,1762,55681,4049,81544,4533,46409,2478,111365,3870,37279,2491,338666,1780,7807,1191,11125,1836,60107,3052,79877,3258,45146,3208,91176,3390,43428,2562,724273,1970,13870,1703,23279,1880,200055,4905,183441,5642,82254,2948,145695,4462,75679,3785,387165,1303,30258,1907,30525,2082,166649,3355,76344,3030,17394,1659,44998,2401,20997,1948,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2216868,1673,1057681,2042,159298,3213,5400,1189,34272,3157,46121,2755,59203,3613,7126,1526,6707,1513,469,304,183403,4772,7793,1676,30556,2838,57477,4307,40193,4025,17291,2171,21472,2617,8621,1624,190050,4068,7862,1668,25352,2818,64087,3112,42946,3844,16319,2489,22515,2420,10969,1651,364465,3640,25117,2332,46121,3290,119189,4881,81816,4013,25107,2638,41373,3231,25742,2160,160465,1402,24666,2043,21131,2014,46200,2458,28200,2045,6317,1223,19264,1601,14687,1562,1159187,1674,153164,3324,3386,1106,20323,2074,39987,3343,69040,4341,9515,1936,10580,2311,333,244,192561,3734,5740,1337,20058,2514,42293,2958,54101,3999,23954,2575,32140,2956,14275,2067,194751,2646,4461,1097,16628,2428,50774,3740,49524,3110,24092,2487,31758,2676,17514,1934,396420,2747,16562,2207,39509,2924,126660,4915,92478,4249,39490,3074,50478,2729,31243,2552,222291,1174,33057,2470,37178,2814,76756,3189,38700,2677,7132,1064,17965,1855,11503,1365,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4578660,3752,2206937,3394,300180,3802,5981,1156,51851,3522,98753,5629,107888,5505,13580,1963,20747,2323,1380,602,384249,3239,9610,1502,38097,3413,111299,5041,95904,4202,28903,2769,71968,3699,28468,2570,369377,3008,9396,1632,31761,2989,120403,4236,82502,3781,27892,2654,64777,3546,32646,2292,790920,3335,27353,2301,63887,3973,270656,6330,171223,5852,50030,3318,123324,4674,84447,4062,362211,1317,38328,2276,38397,2127,124390,3603,71040,3817,10599,1324,42258,2509,37199,2657,2371723,3111,293631,3934,4341,873,34571,2955,82539,4546,121883,5826,17155,2014,30277,2615,2865,1131,390791,2656,7981,1342,28867,2794,81436,3768,95579,4089,39661,3349,95602,3838,41665,3183,378698,2316,7690,1499,27109,3029,94353,4055,90686,3651,32123,2834,78656,3912,48081,2873,827929,2344,23658,2707,59509,3597,264092,6306,203355,7752,67359,3561,126569,3777,83387,4018,480674,1540,50963,3021,61029,3476,203108,3711,89710,3144,15092,1556,36198,2324,24574,2086,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,768298,1197,383223,1620,49529,1525,560,330,7427,1336,16422,1710,21114,2064,1377,540,2441,838,188,275,63338,1575,598,313,5196,1245,19264,2022,17012,1879,4518,928,14030,1795,2720,819,57996,1376,1098,512,2744,805,16241,1864,14952,1863,6166,1093,11269,1638,5526,1318,144230,1409,2566,808,7088,1351,44069,2436,36138,2356,11071,1383,26915,1954,16383,1819,68130,685,5085,938,5345,791,23256,1774,14650,1542,2230,578,9785,1479,7779,1175,385075,1306,45817,1072,468,265,6650,1535,13169,1711,20926,1917,1580,549,2957,777,67,123,57844,1279,403,291,3508,1089,11547,1593,16018,1818,5703,1217,16786,1637,3879,874,55809,1141,722,486,1926,765,13434,1524,14499,1657,5093,985,14998,1513,5137,1181,146241,1368,2173,652,5545,894,42171,2735,36553,2187,14286,1419,31124,2234,14389,1538,79364,627,4199,844,7437,1181,31100,1649,19091,1613,4397,823,8449,1092,4691,950,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1370063,1671,671548,1608,95444,1698,1536,618,13276,1952,26083,2445,41576,2582,5174,1133,7480,1326,319,227,122248,2155,3714,813,8827,1599,29921,2553,31047,2440,13112,1604,28272,2181,7355,1134,112426,1869,5035,1170,7716,1537,25223,2307,25684,2058,11927,1317,24479,1890,12362,1412,235069,1722,7491,1231,9657,1415,70369,3064,54821,2750,22868,1883,45018,2500,24845,2061,106361,681,9225,1217,8830,1133,40411,2185,21915,1901,3735,845,11883,1236,10362,1315,698515,1368,90240,1561,1445,596,8707,1564,22778,2519,43166,2730,4868,1115,8357,1375,919,549,119579,2012,3540,1199,5747,1398,19766,2072,31827,2080,14056,1551,33114,2003,11529,1287,110404,1698,4540,1300,5723,1254,19497,2108,27762,2035,12240,1632,28979,1926,11663,1302,236760,1971,5220,869,7949,1240,67250,2602,64922,3038,24030,2137,46365,2684,21024,2037,141532,1338,9265,1287,11733,1252,63315,2163,30690,1809,4708,745,14216,1602,7605,1418,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2039869,973,1025037,1594,128451,1488,2888,839,29637,2856,48296,3405,39131,3493,3376,960,5056,1251,67,112,199190,1916,10728,2183,24501,2358,62382,3755,51844,3871,12674,2146,27958,2468,9103,1759,196908,1720,14181,2297,16834,2204,60853,3974,51307,3884,12959,2249,28319,2655,12455,1795,345858,1379,24190,2383,22926,2438,97663,4568,91639,3970,24703,2505,52254,3317,32483,2982,154630,1053,9492,1611,14423,1804,45218,3104,37027,2172,9163,1158,21908,2278,17399,1844,1014832,1332,121888,1401,2242,676,20015,2374,42128,3259,44727,2877,5473,1417,6999,1389,304,228,187136,1558,8574,1533,21864,2629,45977,3627,54024,3464,12746,1908,32431,2989,11520,1668,187689,1192,12645,1756,13585,1998,52411,3642,50490,3316,16750,2137,28319,2487,13489,1873,345616,1371,20024,2158,26389,2856,105275,4658,91319,4787,28225,2713,49084,3432,25300,2255,172503,1002,12230,1642,22075,2184,61554,3331,41559,2802,8982,1406,16316,1949,9787,1394,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1030995,1068,501879,1488,61903,1127,433,325,8836,1652,18292,1878,24928,2494,4043,1196,5225,1151,146,152,70959,1508,565,362,4246,921,23157,2167,15641,2003,6054,1272,16407,2275,4889,1006,88430,990,1661,787,5496,1102,26978,2289,15986,2042,8759,1632,19222,1989,10328,1337,200971,1662,4491,1136,10821,1466,61258,3143,37297,2736,19488,1714,39818,2324,27798,2126,79616,653,4983,1027,8060,1096,23490,1890,14086,1707,4391,753,12108,1250,12498,1450,529116,1262,61337,1124,556,393,6462,1343,19429,2063,25054,2249,2058,583,7654,1601,124,152,72710,1499,1243,517,2589,832,15705,1621,14153,1923,8993,1300,21582,2090,8445,1359,90704,1133,1173,506,3044,1072,22353,2463,17258,1870,11050,1272,22968,1861,12858,1683,204332,1207,4154,1175,8004,1260,56006,2797,41020,2853,26076,2161,41196,2456,27876,2288,100033,737,6741,987,10265,1256,41733,2092,15886,1639,5920,1039,11828,1278,7660,1183,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6738812,1019,3229289,1528,398805,2010,11394,1900,50084,3478,131472,4896,149015,5415,16381,2085,38320,3331,2139,590,553768,2247,29571,3191,33356,3233,151127,6500,105086,4972,32563,2810,145598,6102,56467,3814,606656,2814,27922,3098,36502,3628,172698,6295,103030,4519,38793,3531,138914,5382,88797,4333,1174648,2166,49881,4383,67963,3854,339280,8427,207638,6284,64012,3920,262359,7038,183515,5717,495412,1065,48671,3533,56120,3207,152959,5205,73252,3703,14805,1575,77441,3167,72164,2945,3509523,1604,369103,1500,5519,1294,35056,3185,101221,4740,149727,5802,20338,2553,52628,3437,4614,1086,555681,1796,16504,2434,24100,3032,118198,5417,99619,5006,42693,4162,173262,5343,81305,4104,630186,1603,21220,2542,30095,3145,154809,5513,105428,4955,51347,3515,169211,5072,98076,4538,1258935,1568,52960,3594,61503,3778,375176,8642,231009,6156,98284,3958,276224,7938,163779,5307,695618,1358,76153,3915,81213,3713,296999,6487,89714,4050,25335,1820,78928,3483,47276,2893,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1547286,1747,757021,1992,106033,2802,3134,1080,24044,2980,34931,3271,36997,2981,2600,822,4020,1143,307,248,135491,2911,5872,1391,19515,2487,39502,3341,38279,3243,8863,1708,16597,2383,6863,1191,124982,2659,8059,1918,13674,2300,33252,2746,31201,2900,10089,1560,16212,1904,12495,1462,266148,2753,19363,2329,20609,2276,73491,3735,61124,3722,16866,2124,40342,2945,34353,2646,124367,1162,18205,1632,10043,1537,31157,2128,23495,1908,4580,953,18243,1956,18644,1775,790265,1820,99924,2061,1826,768,17020,2131,25128,2322,44924,2852,4123,1169,6873,1296,30,56,128366,2849,6146,1748,12478,1929,30676,2918,38437,2937,12336,1987,18859,2394,9434,1399,127506,2279,5971,1387,12194,2056,27316,2579,34182,2408,14167,2127,19698,2002,13978,1771,283449,2229,16866,2113,19358,2118,71840,3518,73879,4762,22859,2440,43438,2501,35209,2968,151020,1341,21189,1964,13875,1501,47492,2694,33020,2179,4733,1122,16600,1637,14111,1505,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15079820,2334,7180714,3688,1008132,3777,32461,3804,148878,5149,279261,6578,380014,8767,49126,3626,110510,5423,7882,1470,1310232,3982,64469,5542,109016,6068,312959,9325,243469,7731,102330,4934,332826,8674,145163,5233,1277239,3300,75588,4567,110825,5293,357003,7701,212658,7727,103144,4938,249478,8422,168543,6019,2496231,3498,158366,7579,189707,8220,722358,12611,436071,7738,199058,6839,441954,7679,348717,8575,1088880,1744,133234,5221,117445,4091,329961,6631,155137,5635,45227,2816,143870,5119,164006,5721,7899106,3024,981840,3484,16120,2233,103311,4842,228669,8727,406511,10550,52405,3785,159026,6035,15798,2214,1349055,3216,53104,3669,90608,5301,234902,8674,223125,6972,126961,6240,378462,9634,241893,7358,1331363,3169,64632,3876,89192,4116,305649,8021,217229,6103,147184,5104,278428,7061,229049,7169,2701680,3206,161400,6028,179501,6899,770590,11875,463023,10533,284072,7572,455400,9131,387694,9152,1535168,1974,210617,6314,174403,6291,593813,9993,197947,5555,64079,3831,152913,5064,141396,5133,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7277315,3275,3484463,4154,486243,4910,15373,2569,91590,5097,153519,6266,185492,6519,14660,2266,24119,3506,1490,509,612369,6568,34892,3490,69433,5215,166667,6115,150778,5663,41985,3851,114059,5446,34555,2973,660431,5380,31390,3012,67100,4740,187097,5846,146686,6262,49579,3316,121948,5389,56631,3417,1200274,5332,57571,4477,120258,6058,353945,9564,243319,7929,99091,5221,210016,6587,116074,4789,525146,2207,67377,3267,66627,3357,145568,4987,86625,4246,23411,2231,75706,4183,59832,3134,3792852,3952,465451,4711,8783,1512,58294,4518,123098,5270,208826,6014,18437,2503,45086,4045,2927,798,631034,5545,26576,2703,47490,3530,122979,5861,161638,6765,63926,3640,151539,5927,56886,3550,678954,4266,23566,2847,38271,4096,148404,6185,162944,5566,87581,5251,149119,6467,69069,3998,1302840,4478,43969,3400,92507,4749,367380,8566,306508,7857,145330,5975,227333,7158,119813,5470,714573,2071,69391,3921,108409,3982,257602,5852,133619,5184,34813,2548,73398,3436,37341,2555,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,524042,978,264209,1256,43616,1020,418,279,4015,901,10744,1433,19393,1870,4620,1085,4426,1088,0,211,47319,1055,242,156,2053,570,11233,1318,12230,1463,7535,1327,10879,1325,3147,895,39637,871,397,254,1124,430,9837,1328,9993,1356,5901,1042,8840,1179,3545,821,90880,768,2483,651,4148,770,27058,1674,21980,1490,12020,1178,16337,1347,6854,886,42757,444,8153,836,3972,855,13430,1181,7654,929,1881,554,3928,673,3739,790,259833,1007,37480,795,327,209,2152,526,7116,1322,19900,1602,3453,843,4336,850,196,162,41575,881,258,220,1137,492,6646,1026,10546,1232,5459,960,13413,1458,4116,919,36930,750,464,305,1436,514,5276,831,9609,1413,5148,998,10752,1264,4245,906,88530,838,1603,584,2477,662,25562,1701,22086,1614,11725,1148,18224,1434,6853,961,55318,536,8174,843,4642,675,20829,1552,12058,1079,2188,420,5041,985,2386,690,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8815336,2973,4241381,3380,553463,2754,12073,1704,93426,4644,183009,5715,205341,7600,17341,2085,39734,3439,2539,874,707250,3341,17312,2054,63780,4259,223297,7306,163744,6448,49192,4016,139653,6285,50272,3479,729009,2839,16525,2079,55057,4686,249046,6655,156213,5234,53795,3598,133140,4908,65233,3280,1564735,3302,37455,3043,125042,6458,587121,10157,306483,8033,116454,4420,238808,5756,153372,5960,686924,1859,55270,3513,87542,3323,261916,4973,116262,4183,18705,1946,80553,3452,66676,3317,4573955,3631,541024,2404,8624,1620,67762,3765,154353,5582,232560,6138,23534,2496,51843,2996,2348,728,711961,2817,13169,1767,44330,3088,165280,5357,182339,6020,80926,4586,154214,4825,71703,3678,743439,2717,12456,1836,40892,3446,202076,5958,170583,6490,86174,4550,148176,4749,83082,4149,1638677,3447,33160,2814,109431,4091,596911,9960,341986,8519,167244,6439,236255,6921,153690,5559,938854,2129,69166,2974,134506,5006,433336,6089,145928,5062,29955,2159,79728,3692,46235,3125,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
