GEO_ID,C23001_001E,C23001_001M,C23001_002E,C23001_002M,C23001_003E,C23001_003M,C23001_004E,C23001_004M,C23001_005E,C23001_005M,C23001_006E,C23001_006M,C23001_007E,C23001_007M,C23001_008E,C23001_008M,C23001_009E,C23001_009M,C23001_010E,C23001_010M,C23001_011E,C23001_011M,C23001_012E,C23001_012M,C23001_013E,C23001_013M,C23001_014E,C23001_014M,C23001_015E,C23001_015M,C23001_016E,C23001_016M,C23001_017E,C23001_017M,C23001_018E,C23001_018M,C23001_019E,C23001_019M,C23001_020E,C23001_020M,C23001_021E,C23001_021M,C23001_022E,C23001_022M,C23001_023E,C23001_023M,C23001_024E,C23001_024M,C23001_025E,C23001_025M,C23001_026E,C23001_026M,C23001_027E,C23001_027M,C23001_028E,C23001_028M,C23001_029E,C23001_029M,C23001_030E,C23001_030M,C23001_031E,C23001_031M,C23001_032E,C23001_032M,C23001_033E,C23001_033M,C23001_034E,C23001_034M,C23001_035E,C23001_035M,C23001_036E,C23001_036M,C23001_037E,C23001_037M,C23001_038E,C23001_038M,C23001_039E,C23001_039M,C23001_040E,C23001_040M,C23001_041E,C23001_041M,C23001_042E,C23001_042M,C23001_043E,C23001_043M,C23001_044E,C23001_044M,C23001_045E,C23001_045M,C23001_046E,C23001_046M,C23001_047E,C23001_047M,C23001_048E,C23001_048M,C23001_049E,C23001_049M,C23001_050E,C23001_050M,C23001_051E,C23001_051M,C23001_052E,C23001_052M,C23001_053E,C23001_053M,C23001_054E,C23001_054M,C23001_055E,C23001_055M,C23001_056E,C23001_056M,C23001_057E,C23001_057M,C23001_058E,C23001_058M,C23001_059E,C23001_059M,C23001_060E,C23001_060M,C23001_061E,C23001_061M,C23001_062E,C23001_062M,C23001_063E,C23001_063M,C23001_064E,C23001_064M,C23001_065E,C23001_065M,C23001_066E,C23001_066M,C23001_067E,C23001_067M,C23001_068E,C23001_068M,C23001_069E,C23001_069M,C23001_070E,C23001_070M,C23001_071E,C23001_071M,C23001_072E,C23001_072M,C23001_073E,C23001_073M,C23001_074E,C23001_074M,C23001_075E,C23001_075M,C23001_076E,C23001_076M,C23001_077E,C23001_077M,C23001_078E,C23001_078M,C23001_079E,C23001_079M,C23001_080E,C23001_080M,C23001_081E,C23001_081M,C23001_082E,C23001_082M,C23001_083E,C23001_083M,C23001_084E,C23001_084M,C23001_085E,C23001_085M,C23001_086E,C23001_086M,C23001_087E,C23001_087M,C23001_088E,C23001_088M,C23001_089E,C23001_089M,C23001_090E,C23001_090M,C23001_091E,C23001_091M,C23001_092E,C23001_092M,C23001_093E,C23001_093M,NAME,C23001_001EA,C23001_001MA,C23001_002MA,C23001_002EA,C23001_003EA,C23001_003MA,C23001_004MA,C23001_004EA,C23001_005MA,C23001_005EA,C23001_006EA,C23001_006MA,C23001_007EA,C23001_007MA,C23001_008EA,C23001_008MA,C23001_009MA,C23001_009EA,C23001_010EA,C23001_010MA,C23001_011MA,C23001_011EA,C23001_012EA,C23001_012MA,C23001_013MA,C23001_013EA,C23001_014EA,C23001_014MA,C23001_015MA,C23001_015EA,C23001_016MA,C23001_016EA,C23001_017EA,C23001_017MA,C23001_018MA,C23001_018EA,C23001_019EA,C23001_019MA,C23001_020MA,C23001_020EA,C23001_021MA,C23001_021EA,C23001_022MA,C23001_022EA,C23001_023EA,C23001_023MA,C23001_024EA,C23001_024MA,C23001_025MA,C23001_025EA,C23001_026MA,C23001_026EA,C23001_027MA,C23001_027EA,C23001_028EA,C23001_028MA,C23001_029MA,C23001_029EA,C23001_030EA,C23001_030MA,C23001_031MA,C23001_031EA,C23001_032MA,C23001_032EA,C23001_033MA,C23001_033EA,C23001_034MA,C23001_034EA,C23001_035EA,C23001_035MA,C23001_036MA,C23001_036EA,C23001_037MA,C23001_037EA,C23001_038MA,C23001_038EA,C23001_039EA,C23001_039MA,C23001_040EA,C23001_040MA,C23001_041EA,C23001_041MA,C23001_042EA,C23001_042MA,C23001_043MA,C23001_043EA,C23001_044EA,C23001_044MA,C23001_045MA,C23001_045EA,C23001_046EA,C23001_046MA,C23001_047EA,C23001_047MA,C23001_048MA,C23001_048EA,C23001_049MA,C23001_049EA,C23001_050EA,C23001_050MA,C23001_051EA,C23001_051MA,C23001_052EA,C23001_052MA,C23001_053MA,C23001_053EA,C23001_054EA,C23001_054MA,C23001_055MA,C23001_055EA,C23001_056EA,C23001_056MA,C23001_057EA,C23001_057MA,C23001_058MA,C23001_058EA,C23001_059EA,C23001_059MA,C23001_060MA,C23001_060EA,C23001_061EA,C23001_061MA,C23001_062EA,C23001_062MA,C23001_063EA,C23001_063MA,C23001_064MA,C23001_064EA,C23001_065EA,C23001_065MA,C23001_066MA,C23001_066EA,C23001_067EA,C23001_067MA,C23001_068EA,C23001_068MA,C23001_069MA,C23001_069EA,C23001_070EA,C23001_070MA,C23001_071MA,C23001_071EA,C23001_072EA,C23001_072MA,C23001_073EA,C23001_073MA,C23001_074EA,C23001_074MA,C23001_075MA,C23001_075EA,C23001_076MA,C23001_076EA,C23001_077MA,C23001_077EA,C23001_078EA,C23001_078MA,C23001_079EA,C23001_079MA,C23001_080MA,C23001_080EA,C23001_081MA,C23001_081EA,C23001_082MA,C23001_082EA,C23001_083EA,C23001_083MA,C23001_084EA,C23001_084MA,C23001_085MA,C23001_085EA,C23001_086EA,C23001_086MA,C23001_087MA,C23001_087EA,C23001_088MA,C23001_088EA,C23001_089EA,C23001_089MA,C23001_090EA,C23001_090MA,C23001_091EA,C23001_091MA,C23001_092EA,C23001_092MA,C23001_093MA,C23001_093EA,state
0400000US26,7833379,4426,3804037,4156,307791,3693,119919,4349,0,244,119919,4349,73024,3431,46895,3354,187872,4857,340000,3179,259512,4750,445,421,259067,4725,197027,4914,62040,3784,80488,4375,1213957,3512,1059505,6829,3068,907,1056437,6920,893554,8449,162883,5331,154452,6196,741143,2506,618930,4696,65,108,618865,4682,532719,5584,86146,3939,122213,4143,611094,1707,369978,5618,57,95,369921,5615,319882,5326,50039,2797,241116,5556,341511,1370,78438,3774,68151,3568,10287,1405,263073,3926,248541,1330,15167,1369,14052,1373,1115,495,233374,1770,4029342,3931,289055,4071,124038,4010,63,103,123975,4006,86140,3474,37835,2710,165017,4791,326732,2992,246548,4825,0,244,246548,4825,200361,5177,46187,3019,80184,4396,1225395,2666,961385,7293,237,201,961148,7322,830470,7390,130678,5003,264010,6561,765384,1994,580762,5716,89,107,580673,5693,523556,5829,57117,2984,184622,5527,647323,1720,362006,5013,0,244,362006,5013,327985,5292,34021,2586,285317,4925,386070,1487,67364,3133,60644,2840,6720,1001,318706,3103,389383,1352,11146,1573,9945,1442,1201,488,378237,2029,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4175262,3180,2055295,3074,151473,2603,69781,2738,9,20,69772,2743,49947,2758,19825,2174,81692,2904,179235,2312,143270,3261,233,177,143037,3252,119979,3605,23058,2389,35965,2674,705883,2691,650572,4547,1388,488,649184,4664,595219,5398,53965,3036,55311,3648,403178,1672,368417,3073,392,391,368025,3159,340973,3734,27052,2301,34761,2625,315997,1481,235499,3009,49,81,235450,3010,216786,3219,18664,1500,80498,2853,169329,926,51733,2203,48051,2038,3682,810,117596,2128,130200,768,10880,1197,10431,1207,449,231,119320,1245,2119967,3297,143853,2664,76500,2892,7,14,76493,2892,62918,3026,13575,1729,67353,3058,172605,2003,141013,2786,57,95,140956,2806,127182,3437,13774,1871,31592,2460,692071,2592,584970,4884,49,83,584921,4877,548012,5652,36909,2736,107101,4560,403278,1563,339924,3428,0,211,339924,3428,319993,3565,19931,2129,63354,3171,320995,1463,219232,3225,0,211,219232,3225,207815,3221,11417,1267,101763,3385,188663,1170,41410,2135,39288,2129,2122,599,147253,2411,198502,873,7260,953,7051,978,209,178,191242,1268,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2302345,3741,1100026,3759,92180,3824,30871,2566,574,531,30297,2425,17974,1974,12323,2018,61309,3144,109463,3992,75464,3952,2352,1124,73112,4022,55625,3642,17487,2283,33999,2543,373453,4795,306388,5361,4833,1081,301555,5474,264582,5678,36973,2672,67065,4274,196868,3096,156281,3652,744,380,155537,3601,143283,3937,12254,1810,40587,2886,167597,1607,100044,3544,0,287,100044,3544,93011,3679,7033,1402,67553,3163,99711,1899,25900,1918,24744,1908,1156,458,73811,2378,60754,1592,4532,991,4300,992,232,224,56222,1873,1202319,2989,89032,3890,29183,2910,1274,1336,27909,2794,17497,2396,10412,1839,59849,3399,107264,3727,68725,3744,888,527,67837,3788,51227,3231,16610,2300,38539,3975,387312,3237,284882,5844,1329,495,283553,5811,252748,5794,30805,3092,102430,5178,214927,2399,150742,3916,0,287,150742,3916,137827,3788,12915,1934,64185,3686,181493,1369,95027,3170,0,287,95027,3170,89601,3312,5426,1161,86466,3059,117363,1573,20199,2002,18837,2022,1362,568,97164,2398,104928,1721,4044,846,3947,849,97,120,100884,1891,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4746821,5010,2294240,4715,177361,4299,77382,4009,2375,1209,75007,3997,52754,3247,22253,2508,99979,4111,210122,3644,159013,4765,4796,1725,154217,4760,125554,5156,28663,2372,51109,4514,753626,3720,664765,6358,10303,2160,654462,6233,586767,6772,67695,3991,88861,5410,442267,3157,371024,3890,493,293,370531,3908,336896,4371,33635,2615,71243,3635,348653,1262,234367,4156,44,74,234323,4159,214649,4036,19674,2029,114286,4047,210969,1267,56173,2530,52454,2498,3719,924,154796,2572,151242,1023,11722,1405,11104,1318,618,380,139520,1744,2452581,3913,166917,3565,73544,3127,1139,908,72405,3248,57506,3244,14899,2117,93373,3256,207572,3893,157988,4046,684,436,157304,3971,136769,3875,20535,2698,49584,3295,769489,3098,615344,5831,2900,1644,612444,5786,564378,5713,48066,3255,154145,5325,451013,1977,355343,3783,359,360,354984,3793,328584,3747,26400,2250,95670,3780,376916,1656,224168,5243,0,259,224168,5243,211536,5085,12632,1482,152748,5109,241696,1836,50719,2836,47764,2801,2955,749,190977,3268,238978,1978,7687,1283,7161,1213,526,303,231291,2562,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,794804,1838,397672,1724,29669,1966,11299,1402,0,237,11299,1402,8082,1164,3217,779,18370,1739,34309,1853,25607,2010,1083,652,24524,1931,20258,1862,4266,1069,8702,1434,121334,1674,106720,2677,1211,490,105509,2736,96925,2732,8584,1510,14614,1979,73425,1168,62185,1922,202,161,61983,1923,57383,2089,4600,927,11240,1625,70805,798,48443,1850,0,237,48443,1850,44907,2011,3536,765,22362,1730,40219,553,12181,1207,11739,1212,442,258,28038,1261,27911,322,2999,718,2641,674,358,312,24912,734,397132,1657,26714,1693,12163,1344,122,109,12041,1348,9213,1300,2828,611,14551,1717,31160,1289,24222,1472,270,303,23952,1411,21877,1575,2075,702,6938,1354,113653,1613,90152,2469,519,349,89633,2484,85178,2533,4455,1065,23501,2207,75873,1060,59972,1618,0,237,59972,1618,57905,1644,2067,551,15901,1762,70368,1053,41690,1597,0,237,41690,1597,40345,1587,1345,551,28678,1584,40905,606,9861,1094,9689,1093,172,157,31044,1154,38459,422,1587,470,1532,453,55,101,36872,626,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1419846,2743,695372,1983,51668,2034,25458,1648,21,33,25437,1644,19532,1674,5905,1095,26210,2059,67600,1892,55598,2139,1008,420,54590,2204,46682,2390,7908,1535,12002,1584,234674,2197,215509,2966,2921,732,212588,3037,199822,3357,12766,2140,19165,2062,129711,1477,118168,2151,320,197,117848,2198,110655,2297,7193,1149,11543,1570,105358,824,80859,1897,0,228,80859,1897,77158,2048,3701,781,24499,1626,57700,650,23732,1358,22103,1409,1629,561,33968,1360,48661,611,5357,851,5186,850,171,147,43304,887,724474,2319,52612,2353,27546,1847,22,34,27524,1851,23103,1690,4421,1068,25066,2191,63587,2197,53501,2394,287,273,53214,2407,48437,2494,4777,1081,10086,1573,229983,1990,191468,3002,168,148,191300,3043,181153,3182,10147,1493,38515,2579,129291,1368,108697,1913,0,228,108697,1913,104666,1951,4031,973,20594,1456,107469,1551,76418,1968,0,228,76418,1968,73786,2089,2632,658,31051,1957,64495,1144,19011,1287,18513,1316,498,305,45484,1449,77037,2123,4308,942,4308,942,0,228,72729,2179,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2116850,3082,1062646,2880,75782,2764,28784,2624,286,192,28498,2611,19573,2125,8925,1976,46998,3326,90278,1507,72637,2943,3336,1284,69301,3307,54149,3221,15152,2083,17641,2487,396098,1884,357488,3871,4503,1051,352985,3844,307754,5107,45231,3797,38610,4039,190058,1300,162834,2956,501,300,162333,2990,137578,3678,24755,2330,27224,2927,155800,687,107095,2992,138,166,106957,2993,93504,3173,13453,1846,48705,2966,98262,1149,29557,2498,24881,2599,4676,1085,68705,2448,56368,761,5390,1276,4368,1132,1022,463,50978,1446,1054204,2431,74177,2285,26127,2095,0,309,26127,2095,16142,1955,9985,1579,48050,2751,87083,1467,63752,2788,243,200,63509,2790,53525,3237,9984,1733,23331,2593,374825,1585,287447,4708,782,469,286665,4736,252962,5701,33703,3477,87378,4541,184015,955,139684,3485,0,309,139684,3485,123886,3639,15798,2115,44331,3405,161601,1009,96005,3184,53,86,95952,3201,86270,3471,9682,1421,65596,3211,101733,1111,22381,1861,18930,1704,3451,927,79352,2234,70770,911,3831,996,3372,882,459,270,66939,1280,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1066757,1963,520038,1970,36936,1405,15699,1554,0,257,15699,1554,10955,1518,4744,1231,21237,1804,43126,1121,35519,1579,165,165,35354,1638,30169,1858,5185,1283,7607,1513,159389,1625,146540,1878,614,401,145926,1893,135719,2586,10207,1692,12849,1656,111842,1450,100752,2265,109,124,100643,2277,93974,2751,6669,1310,11090,1874,89129,780,69583,1463,0,257,69583,1463,64632,1725,4951,1065,19546,1427,47204,642,15629,1583,14585,1531,1044,454,31575,1578,32412,303,3354,760,3220,763,134,137,29058,876,546719,1768,37636,1577,18520,1576,0,257,18520,1576,15832,1626,2688,816,19116,1733,41304,1145,32144,1680,58,101,32086,1687,28912,1839,3174,855,9160,1542,163414,1607,132732,2698,0,257,132732,2698,124018,2839,8714,1473,30682,2319,113500,1049,94382,1989,61,101,94321,1994,89197,2209,5124,931,19118,1903,90832,659,62520,1891,0,257,62520,1891,58786,2186,3734,874,28312,1951,50947,638,13246,1359,12205,1141,1041,536,37701,1418,49086,426,2596,689,2371,680,225,189,46490,834,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6987107,4528,3358130,3675,246373,4504,78923,4517,342,351,78581,4514,54288,3665,24293,2619,167450,5079,281273,3181,206432,5273,1210,499,205222,5349,164601,5217,40621,2831,74841,5093,1160424,2688,1052772,5360,3502,919,1049270,5225,942581,7699,106689,6053,107652,5032,672452,1894,599459,4055,410,220,599049,4128,544490,5320,54559,3835,72993,3701,502196,1117,382990,4685,44,72,382946,4681,346558,4800,36388,3036,119206,4640,279572,1685,104413,3521,93677,3413,10736,1167,175159,3926,215840,1420,23083,2368,20875,2230,2208,623,192757,2689,3628977,4047,228020,4099,80177,3702,143,268,80034,3689,62173,3398,17861,1982,147843,4397,260537,2159,186786,3994,338,248,186448,4018,159458,4156,26990,2722,73751,3970,1185867,2282,917626,7902,559,354,917067,7963,823135,8836,93932,5097,268241,7582,707347,1397,557425,5695,197,167,557228,5693,508799,6543,48429,3306,149922,5786,551588,1026,358729,4894,0,281,358729,4894,326800,4967,31929,2539,192859,4973,337889,1764,87716,3496,80639,3583,7077,1061,250173,3624,357729,1493,17219,1960,15803,1904,1416,422,340510,2578,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1605996,2877,786961,3047,62250,3409,19808,1887,132,194,19676,1883,13692,1856,5984,1078,42442,3396,73723,2849,54906,2567,1727,593,53179,2539,43788,2746,9391,1672,18817,2244,260473,3303,221832,4133,3634,1019,218198,4281,197297,4313,20901,2566,38641,3224,141782,2627,113741,3333,166,155,113575,3334,105508,3728,8067,1431,28041,2905,124366,1208,80967,2645,70,116,80897,2648,74209,2674,6688,1128,43399,2741,74165,1440,19948,1831,18694,1939,1254,455,54217,2025,50202,1296,4117,1091,3714,1023,403,353,46085,1523,819035,2523,59169,2842,20267,2504,66,97,20201,2511,17142,2429,3059,931,38902,2749,69525,2337,44011,2589,684,225,43327,2604,37574,2378,5753,1137,25514,2453,255872,2772,186845,4738,1176,507,185669,4740,168747,4770,16922,2178,69027,4326,149271,2040,108711,3394,255,220,108456,3378,100928,3416,7528,1647,40560,3371,134178,1104,73511,2548,0,285,73511,2548,69505,2457,4006,1073,60667,2683,82382,1509,15463,1563,14738,1526,725,382,66919,2077,68638,1082,3001,909,2740,869,261,214,65637,1511,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15615773,7064,7455636,6839,566993,5953,171367,5362,1859,941,169508,5410,116610,4706,52898,3358,395626,7412,716061,3932,479590,7077,6406,1837,473184,7014,382856,7138,90328,3948,236471,6940,2587471,4177,2285662,11191,12086,2064,2273576,11152,2063088,12159,210488,7221,301809,11407,1394999,2514,1197422,6197,910,491,1196512,6273,1096414,7845,100098,5360,197577,6280,1101232,2244,766365,7195,25,45,766340,7192,702413,7439,63927,3966,334867,7073,613610,2223,190134,4968,173303,4943,16831,1875,423476,5441,475270,1499,45204,2939,41875,2863,3329,779,430066,3145,8160137,4793,544696,4773,175232,5590,438,291,174794,5628,130867,5344,43927,2956,369464,6705,698175,4074,465719,7925,1024,394,464695,7933,394193,7911,70502,4729,232456,6913,2680418,3869,2054420,13311,1273,534,2053147,13251,1871473,13930,181674,7846,625998,12845,1480614,2364,1140334,8480,286,311,1140048,8504,1060803,9119,79245,3654,340280,8294,1221066,2035,746909,8845,0,275,746909,8845,698520,9326,48389,3808,474157,8524,751934,1703,161000,5289,149833,5135,11167,1798,590934,5414,783234,1611,33391,2325,31392,2289,1999,582,749843,2726,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7526813,6172,3612493,6322,275318,7696,103961,6086,4158,1192,99803,5869,63494,4917,36309,3097,171357,6045,338955,5849,260334,6896,28879,2434,231455,6359,184941,6560,46514,3229,78621,4881,1272800,6124,1133211,8019,41583,3140,1091628,8381,960279,10583,131349,6499,139589,6207,659175,4064,553978,5665,3069,932,550909,5592,490937,6395,59972,4045,105197,4441,541099,2724,360374,5818,208,206,360166,5761,322450,5856,37716,2602,180725,6164,323043,2321,88940,4186,80528,4021,8412,1409,234103,4224,202103,1979,17910,1886,16690,1807,1220,510,184193,2609,3914320,5741,263981,6118,98902,4657,249,187,98653,4662,68613,3608,30040,3238,165079,6181,322938,5374,231299,6598,3114,1023,228185,6732,188685,6225,39500,3511,91639,5369,1309988,6192,1013637,9110,5067,1129,1008570,9111,890916,10416,117654,6512,296351,8080,700509,3338,524863,6878,775,516,524088,6919,471367,7618,52721,3712,175646,6147,602331,2257,344986,5227,62,104,344924,5225,315080,5432,29844,2470,257345,5043,381246,2256,71209,3407,64751,3434,6458,1171,310037,3944,333327,2263,10682,1543,9845,1466,837,408,322645,2673,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
