GEO_ID,B27001A_001E,B27001A_001M,B27001A_002E,B27001A_002M,B27001A_003E,B27001A_003M,B27001A_004E,B27001A_004M,B27001A_005E,B27001A_005M,B27001A_006E,B27001A_006M,B27001A_007E,B27001A_007M,B27001A_008E,B27001A_008M,B27001A_009E,B27001A_009M,B27001A_010E,B27001A_010M,B27001A_011E,B27001A_011M,B27001A_012E,B27001A_012M,B27001A_013E,B27001A_013M,B27001A_014E,B27001A_014M,B27001A_015E,B27001A_015M,B27001A_016E,B27001A_016M,B27001A_017E,B27001A_017M,B27001A_018E,B27001A_018M,B27001A_019E,B27001A_019M,B27001A_020E,B27001A_020M,B27001A_021E,B27001A_021M,B27001A_022E,B27001A_022M,B27001A_023E,B27001A_023M,B27001A_024E,B27001A_024M,B27001A_025E,B27001A_025M,B27001A_026E,B27001A_026M,B27001A_027E,B27001A_027M,B27001A_028E,B27001A_028M,NAME,B27001A_001EA,B27001A_001MA,B27001A_002EA,B27001A_002MA,B27001A_003MA,B27001A_003EA,B27001A_004EA,B27001A_004MA,B27001A_005EA,B27001A_005MA,B27001A_006EA,B27001A_006MA,B27001A_007EA,B27001A_007MA,B27001A_008MA,B27001A_008EA,B27001A_009EA,B27001A_009MA,B27001A_010MA,B27001A_010EA,B27001A_011EA,B27001A_011MA,B27001A_012EA,B27001A_012MA,B27001A_013MA,B27001A_013EA,B27001A_014EA,B27001A_014MA,B27001A_015EA,B27001A_015MA,B27001A_016MA,B27001A_016EA,B27001A_017EA,B27001A_017MA,B27001A_018EA,B27001A_018MA,B27001A_019MA,B27001A_019EA,B27001A_020EA,B27001A_020MA,B27001A_021MA,B27001A_021EA,B27001A_022EA,B27001A_022MA,B27001A_023EA,B27001A_023MA,B27001A_024MA,B27001A_024EA,B27001A_025MA,B27001A_025EA,B27001A_026EA,B27001A_026MA,B27001A_027EA,B27001A_027MA,B27001A_028EA,B27001A_028MA,state
0400000US46,688555,2456,52836,1353,49961,1499,2875,1165,103431,1689,99028,1951,4403,1138,65692,1602,54763,1931,10929,1676,85251,2146,70359,2555,14892,1889,79593,1470,70528,1992,9065,1620,104447,519,94109,1518,10338,1525,90640,422,83781,1386,6859,1230,54695,753,54649,753,46,59,51970,1038,51970,1038,0,223,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4914745,10430,345591,4816,330117,5138,15474,2841,727925,5462,687718,6176,40207,4465,443966,3786,328049,5352,115917,5539,601443,4893,451228,7326,150215,7610,660913,3552,542244,6117,118669,5983,738874,2076,618333,5406,120541,5610,660140,1903,583517,4261,76623,4149,427966,1851,426007,1821,1959,987,307927,2538,307146,2586,781,411,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18402454,45359,1630816,13387,1455607,15940,175209,7663,3240758,17285,2721178,16845,519580,16348,1790014,10823,1062821,12077,727193,14560,2501690,14881,1562914,15689,938776,19043,2448869,12559,1707095,15983,741774,14982,2574635,10620,1973256,12411,601379,15082,2069391,6920,1708044,10828,361347,8913,1221704,4150,1199519,4438,22185,3169,924577,4725,913376,5092,11201,1969,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2444193,10985,273575,4139,249280,4771,24295,3107,478605,4784,429164,6955,49441,5235,274412,2660,212068,4493,62344,4450,391094,3301,303354,5517,87740,4682,291849,2332,237470,3746,54379,3777,276325,2330,238643,3138,37682,3237,223172,1384,199938,2588,23234,2552,131463,1036,130750,1018,713,460,103698,1087,103501,1091,197,190,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,591457,1310,34340,1069,33664,1170,676,416,84717,1086,82947,1401,1770,762,60349,771,49921,1622,10428,1605,65381,707,54291,1593,11090,1500,73479,423,64787,1368,8692,1332,98633,415,89345,1502,9288,1449,88067,399,82308,1074,5759,1019,48459,282,48340,315,119,116,38032,399,38032,399,0,211,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5439817,15978,377101,5535,357588,5427,19513,2721,789454,5917,743219,7217,46235,5122,499354,6095,390567,6780,108787,5734,681826,7709,538445,8949,143381,8396,737924,5084,628598,6048,109326,5485,856707,3990,759769,6157,96938,4872,729625,2137,667300,4811,62325,4409,433642,1847,431135,2094,2507,812,334184,2393,332649,2323,1535,635,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5233587,14536,363672,5492,344723,5916,18949,3462,763824,7008,714857,8439,48967,5778,469428,4273,341463,6684,127965,6575,680925,5308,504112,7372,176813,7754,686651,3299,569135,5713,117516,5611,813680,3205,704816,7698,108864,6995,726996,2100,658261,4803,68735,4677,405246,1210,403543,1374,1703,609,323165,1892,322539,1864,626,418,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1716604,2723,109671,2340,106256,2593,3415,984,242526,2644,229604,3222,12922,2505,156712,2335,108865,4426,47847,3815,196380,2595,136023,4711,60357,4423,221421,1702,172360,4261,49061,3749,255837,1242,211135,3621,44702,3409,253424,699,224205,2717,29219,2630,158299,932,157339,1191,960,608,122334,1218,122105,1236,229,178,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4895111,7879,335845,3429,321348,3564,14497,1815,729389,3961,696677,5060,32712,3371,451568,3034,367630,4438,83938,4592,600265,2980,503823,4853,96442,5040,619604,2501,560919,3954,58685,4121,790626,2013,719814,4518,70812,4357,653071,1446,607609,2956,45462,2988,377253,1129,376131,1218,1122,601,337490,1497,337262,1521,228,149,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,505877,3041,42586,2119,39778,2406,2808,967,75121,1933,69009,2522,6112,1636,48695,1781,35729,2099,12966,1948,68005,1865,50911,2965,17094,2380,58363,928,47820,1761,10543,1568,78728,1398,64348,1779,14380,2023,69709,634,62681,1280,7028,1162,37673,734,37319,937,354,420,26997,722,26997,722,0,269,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2509348,20449,178580,4834,172770,4986,5810,1365,411743,7475,392895,7458,18848,2738,245566,4852,214443,5111,31123,3127,308229,6236,268987,6544,39242,3256,320622,6228,286541,5930,34081,3345,321285,5528,291378,5078,29907,2721,313091,4531,290344,4725,22747,2079,234860,3742,233433,3791,1427,503,175372,2973,174287,2935,1085,472,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
