GEO_ID,C24050_001E,C24050_001M,C24050_002E,C24050_002M,C24050_003E,C24050_003M,C24050_004E,C24050_004M,C24050_005E,C24050_005M,C24050_006E,C24050_006M,C24050_007E,C24050_007M,C24050_008E,C24050_008M,C24050_009E,C24050_009M,C24050_010E,C24050_010M,C24050_011E,C24050_011M,C24050_012E,C24050_012M,C24050_013E,C24050_013M,C24050_014E,C24050_014M,C24050_015E,C24050_015M,C24050_016E,C24050_016M,C24050_017E,C24050_017M,C24050_018E,C24050_018M,C24050_019E,C24050_019M,C24050_020E,C24050_020M,C24050_021E,C24050_021M,C24050_022E,C24050_022M,C24050_023E,C24050_023M,C24050_024E,C24050_024M,C24050_025E,C24050_025M,C24050_026E,C24050_026M,C24050_027E,C24050_027M,C24050_028E,C24050_028M,C24050_029E,C24050_029M,C24050_030E,C24050_030M,C24050_031E,C24050_031M,C24050_032E,C24050_032M,C24050_033E,C24050_033M,C24050_034E,C24050_034M,C24050_035E,C24050_035M,C24050_036E,C24050_036M,C24050_037E,C24050_037M,C24050_038E,C24050_038M,C24050_039E,C24050_039M,C24050_040E,C24050_040M,C24050_041E,C24050_041M,C24050_042E,C24050_042M,C24050_043E,C24050_043M,C24050_044E,C24050_044M,C24050_045E,C24050_045M,C24050_046E,C24050_046M,C24050_047E,C24050_047M,C24050_048E,C24050_048M,C24050_049E,C24050_049M,C24050_050E,C24050_050M,C24050_051E,C24050_051M,C24050_052E,C24050_052M,C24050_053E,C24050_053M,C24050_054E,C24050_054M,C24050_055E,C24050_055M,C24050_056E,C24050_056M,C24050_057E,C24050_057M,C24050_058E,C24050_058M,C24050_059E,C24050_059M,C24050_060E,C24050_060M,C24050_061E,C24050_061M,C24050_062E,C24050_062M,C24050_063E,C24050_063M,C24050_064E,C24050_064M,C24050_065E,C24050_065M,C24050_066E,C24050_066M,C24050_067E,C24050_067M,C24050_068E,C24050_068M,C24050_069E,C24050_069M,C24050_070E,C24050_070M,C24050_071E,C24050_071M,C24050_072E,C24050_072M,C24050_073E,C24050_073M,C24050_074E,C24050_074M,C24050_075E,C24050_075M,C24050_076E,C24050_076M,C24050_077E,C24050_077M,C24050_078E,C24050_078M,C24050_079E,C24050_079M,C24050_080E,C24050_080M,C24050_081E,C24050_081M,C24050_082E,C24050_082M,C24050_083E,C24050_083M,C24050_084E,C24050_084M,NAME,C24050_001MA,C24050_001EA,C24050_002MA,C24050_002EA,C24050_003MA,C24050_003EA,C24050_004EA,C24050_004MA,C24050_005EA,C24050_005MA,C24050_006MA,C24050_006EA,C24050_007MA,C24050_007EA,C24050_008MA,C24050_008EA,C24050_009EA,C24050_009MA,C24050_010MA,C24050_010EA,C24050_011EA,C24050_011MA,C24050_012MA,C24050_012EA,C24050_013MA,C24050_013EA,C24050_014MA,C24050_014EA,C24050_015EA,C24050_015MA,C24050_016MA,C24050_016EA,C24050_017EA,C24050_017MA,C24050_018MA,C24050_018EA,C24050_019MA,C24050_019EA,C24050_020EA,C24050_020MA,C24050_021EA,C24050_021MA,C24050_022MA,C24050_022EA,C24050_023EA,C24050_023MA,C24050_024MA,C24050_024EA,C24050_025MA,C24050_025EA,C24050_026MA,C24050_026EA,C24050_027MA,C24050_027EA,C24050_028EA,C24050_028MA,C24050_029MA,C24050_029EA,C24050_030EA,C24050_030MA,C24050_031EA,C24050_031MA,C24050_032EA,C24050_032MA,C24050_033MA,C24050_033EA,C24050_034EA,C24050_034MA,C24050_035EA,C24050_035MA,C24050_036MA,C24050_036EA,C24050_037EA,C24050_037MA,C24050_038EA,C24050_038MA,C24050_039MA,C24050_039EA,C24050_040EA,C24050_040MA,C24050_041MA,C24050_041EA,C24050_042EA,C24050_042MA,C24050_043MA,C24050_043EA,C24050_044EA,C24050_044MA,C24050_045EA,C24050_045MA,C24050_046MA,C24050_046EA,C24050_047EA,C24050_047MA,C24050_048EA,C24050_048MA,C24050_049EA,C24050_049MA,C24050_050EA,C24050_050MA,C24050_051MA,C24050_051EA,C24050_052MA,C24050_052EA,C24050_053EA,C24050_053MA,C24050_054EA,C24050_054MA,C24050_055MA,C24050_055EA,C24050_056EA,C24050_056MA,C24050_057MA,C24050_057EA,C24050_058MA,C24050_058EA,C24050_059EA,C24050_059MA,C24050_060MA,C24050_060EA,C24050_061MA,C24050_061EA,C24050_062MA,C24050_062EA,C24050_063MA,C24050_063EA,C24050_064EA,C24050_064MA,C24050_065MA,C24050_065EA,C24050_066EA,C24050_066MA,C24050_067MA,C24050_067EA,C24050_068MA,C24050_068EA,C24050_069MA,C24050_069EA,C24050_070EA,C24050_070MA,C24050_071MA,C24050_071EA,C24050_072EA,C24050_072MA,C24050_073MA,C24050_073EA,C24050_074MA,C24050_074EA,C24050_075EA,C24050_075MA,C24050_076EA,C24050_076MA,C24050_077MA,C24050_077EA,C24050_078EA,C24050_078MA,C24050_079MA,C24050_079EA,C24050_080MA,C24050_080EA,C24050_081EA,C24050_081MA,C24050_082EA,C24050_082MA,C24050_083MA,C24050_083EA,C24050_084MA,C24050_084EA,state
0400000US27,2693645,12020,65686,2786,145820,5943,363395,8206,78639,4152,316547,8694,116324,4517,52100,3304,188303,6065,252280,7200,677107,12158,219610,6431,119891,4670,97943,3703,1034474,13077,37867,1935,24369,2191,112208,4710,16051,1780,44117,3053,17201,1976,25293,2018,94206,4662,142998,5090,404885,9112,40174,2550,32106,2504,42999,2838,451759,8697,1404,480,224,178,5290,938,1086,332,14079,1975,1730,704,1192,510,6188,1135,36717,3253,171973,5816,143737,5281,41754,3081,26385,1982,653274,10171,2609,529,9353,1335,56982,3556,41050,2922,215511,7117,29043,2248,17540,1871,85019,3757,50413,3003,79923,4750,26451,2087,16092,1874,23288,2228,216519,6025,20819,1913,106444,5276,18940,2080,3755,914,12518,1643,11090,1381,4803,1023,1918,535,5653,1146,5554,922,1996,615,19719,1804,3310,765,337619,9358,2987,669,5430,836,169975,5973,16697,2446,30322,2490,57260,3092,3272,778,972,379,16499,1749,14772,1809,7252,1104,10220,1613,1961,634,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1175203,12287,32868,2768,76662,4388,151301,6538,33039,3292,137519,7014,65902,4204,19575,2481,52896,3161,69768,5043,289487,9587,113704,6570,62452,3571,70030,4574,363968,10501,10087,1683,11062,1950,22838,2653,3231,952,14187,2184,7833,1554,7507,1711,19092,2013,28626,2881,181755,7593,18214,3151,16048,2140,23488,2306,214027,6567,1321,625,617,426,3597,978,249,250,5719,1466,2216,973,669,504,2018,690,17844,2437,63035,4322,70989,4354,21000,2491,24753,2933,275967,8064,933,432,3983,1078,17177,2131,17359,2362,97415,5894,13442,1938,6231,1248,28979,2308,14077,2140,33622,3034,19142,2644,7757,1736,15850,2361,130664,5760,16328,1891,56629,4115,13408,1906,1911,700,6194,1333,6899,1630,3640,1041,1798,763,4019,1079,3404,969,1970,738,10029,1973,4435,1310,190577,7808,4199,944,4371,1082,94281,5412,10289,1786,14004,1985,35512,3145,1528,650,1009,581,5202,1349,7671,1552,3389,1184,7618,1417,1504,633,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2733876,14184,47689,3274,161710,6793,309768,8964,78608,5302,330191,10167,139157,6411,64091,4099,190905,7557,240638,6604,660567,12759,248691,8087,129080,5001,132781,5990,939797,15367,26442,2548,25823,3055,69882,4233,14000,1767,34489,3219,18648,1885,31086,3095,82484,4251,114896,4664,396925,10336,44530,3257,30676,2641,49916,3892,492308,10673,2257,729,1149,711,6005,1223,797,505,14399,1835,2845,967,2388,817,5087,1115,45154,3166,160446,7623,166370,6746,46077,3627,39334,3269,699708,12420,2015,609,9110,1436,39893,2948,40974,3334,231854,8423,34748,2957,20663,2417,96521,5969,59116,3831,81476,4113,28590,2308,20372,2106,34376,3056,241289,7229,14801,1827,118738,5523,20407,1927,3693,1019,14376,1914,14475,1754,7562,1448,4773,1293,5378,1203,7688,1421,2478,627,21915,2483,5005,1033,360774,9058,2174,822,6890,1355,173581,7414,19144,2411,35073,3123,68441,4497,2392,760,2040,749,16094,2316,14032,1807,6723,1415,10040,1465,4150,1003,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,467674,5784,33141,2206,37818,3113,20699,2248,12266,1575,55184,3627,24503,2376,8638,1370,26254,2182,37760,2967,110281,4661,50139,3591,20671,1880,30320,2978,167949,5428,15250,1486,7418,1170,6110,1281,2914,811,5197,1208,2919,753,3211,802,10398,1570,20116,2115,66254,3668,8430,1471,5862,1229,13870,2027,89603,4955,1563,655,162,154,365,241,0,237,2320,669,404,284,136,151,604,359,7176,1393,28939,2520,33605,2862,6244,906,8085,1409,108997,4751,1098,373,2234,782,2622,782,5600,1159,38711,3101,5617,1207,3361,1013,14517,1586,8791,1638,11816,1489,6240,1449,2935,780,5455,930,58198,3665,13609,1577,26579,2646,1553,591,661,306,2481,790,3360,872,1584,591,483,471,591,358,980,475,853,468,3352,827,2112,799,42927,3019,1621,513,1425,479,10049,1695,3091,934,6475,1205,12203,1722,346,279,252,181,1086,508,2292,823,1011,467,2278,705,798,414,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,935104,7504,41216,2405,56187,3568,93719,4237,26945,2332,108253,4723,54858,3352,18424,1939,72320,4269,78524,4379,228470,6732,73724,3974,42997,3250,39467,2680,328978,7517,23742,1555,8357,1317,18494,2030,4171,916,11152,1462,9209,1165,8962,1375,30320,2431,38655,3173,137833,4970,11849,1667,10435,1692,15799,1648,157700,5219,530,253,259,207,2359,693,255,197,3750,856,1085,435,421,224,2625,705,13219,1827,57940,3143,49834,3431,14663,1789,10760,1425,232955,5997,2327,733,3456,825,10127,1474,13711,1602,75182,4152,11984,1710,6540,1383,37732,3196,20516,1760,25836,2399,8780,1557,6306,1084,10458,1428,89296,4385,12563,1482,40635,2793,6126,1121,2098,662,5488,1088,6355,1143,1334,510,1033,563,1409,520,2186,684,575,312,7693,1342,1801,687,126175,4935,2054,616,3480,1033,56613,3160,6710,1180,12681,1694,26225,2622,1167,535,610,363,4725,1143,4675,1347,2686,842,3900,899,649,346,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1196894,11450,19776,2402,75833,5310,49035,4807,27954,3127,138303,7345,55698,4354,19741,2442,73250,4149,125940,7241,185466,7194,309701,10121,55265,4299,60932,4919,338500,10014,4454,1082,12355,2076,12977,1828,4005,960,11361,1983,7620,1318,10483,2106,27967,2597,56615,4688,116026,6175,43393,4868,8315,1578,22929,2966,327371,10086,422,326,577,397,937,572,439,317,5100,1309,2516,882,220,215,3021,1012,27907,2986,37736,3422,205392,9064,22381,2864,20723,2620,313630,9850,1084,578,5794,1501,9282,1648,15842,2236,101161,5992,16249,2637,5188,1230,38099,3151,29925,3842,25352,2695,45837,4031,6296,1425,13521,2259,104184,6489,11454,1759,52762,4466,3053,1054,1591,777,4685,1065,2918,900,2816,990,1518,728,4390,1231,2017,914,5518,1755,9116,1823,2346,886,113209,6440,2362,838,4345,1229,22786,2962,6077,1535,15996,2716,26395,2873,1034,690,2645,997,7103,1575,4335,1227,9561,1763,9157,1902,1413,799,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,684575,6620,5968,1227,47878,3599,85667,5439,21621,2339,93440,5339,26042,2255,12760,1527,43751,3163,67783,4135,169506,5929,55368,4110,28484,2522,26307,2652,266097,7025,1967,849,8162,1657,30632,2373,6431,1417,11128,1729,3379,785,5850,990,20398,2465,38161,2658,111522,5346,11365,1533,6233,1229,10869,1580,109991,5580,403,228,96,128,1619,763,460,410,3956,1179,799,504,335,287,1783,603,11361,1874,33825,3075,36245,3755,11137,1743,7972,1437,171566,6667,191,144,1653,564,11698,1741,10942,1425,63966,4777,8260,1607,4823,1116,20001,2125,13887,2216,20575,2128,5864,1102,3868,873,5838,1179,60459,3435,2614,797,35269,3133,4210,880,632,371,4120,1189,1795,574,985,376,979,468,1910,596,1282,518,315,206,5369,972,979,440,76462,4620,793,582,2698,809,37508,3489,3156,1333,10270,1575,11809,1399,767,455,590,313,2464,796,2302,998,1579,707,1877,575,649,314,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4143877,17111,13819,2142,235211,8734,374066,9841,146244,6001,453480,10782,235802,7963,123906,5824,370306,8948,508215,10975,968873,14256,329798,9527,187140,8094,197017,7246,1670203,15943,4572,823,39881,2803,146583,7165,31008,2748,55377,3818,31544,2497,73312,4393,198491,6417,290335,7832,624666,12077,64903,4522,37332,2948,72199,4304,683309,13149,1276,622,1210,663,5632,1166,1451,736,20803,2495,9344,1964,2122,734,10091,1811,76982,5489,199817,6485,212207,8170,71842,4768,70532,4452,1051708,16253,804,522,15186,2025,68884,3683,74121,4441,311875,9287,62439,4185,34791,3667,153094,7285,99141,5376,120847,5575,40988,3583,26254,2607,43284,3267,305240,10471,5007,1083,170389,7562,16536,2062,5632,1253,15300,2287,19786,2146,10104,1471,4553,886,10476,1703,9159,1586,2997,825,29069,3206,6232,1485,433417,10567,2160,940,8545,1648,136431,6291,34032,2847,50125,4087,112689,5166,3577,931,4077,1015,31281,3006,14384,1947,8703,1931,22643,2844,4770,1078,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,868276,8614,32546,2922,65003,4634,41001,3250,17164,1894,104820,5316,37624,3580,15541,2344,36470,3334,93837,4048,214071,6751,91875,6530,40361,3783,77963,4664,308597,7311,7552,1371,10637,1802,14005,1646,3815,1056,9725,1825,4523,894,5835,1390,12305,1975,53783,3408,130862,5382,15706,2349,7346,1318,32503,3001,174149,8345,1587,676,983,642,1374,641,648,555,2905,886,1174,653,752,480,1322,544,16723,2549,50827,4214,59728,5525,15067,2227,21059,2596,207867,6742,2734,819,4261,885,4087,1068,7251,1327,73334,4574,8390,1722,5928,1509,21302,2315,16867,2342,26755,2817,12958,2180,4988,1438,19012,2326,101099,5087,17175,2098,46739,3987,3196,949,1273,565,5443,1503,5395,1126,2404,783,1420,745,2894,860,2440,820,1426,746,8022,1863,3272,942,76564,4865,3498,1265,2383,879,18339,2379,4177,1030,13413,2083,18142,2291,622,402,121,144,3570,1053,3187,1128,2057,702,4938,1296,2117,798,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8913640,31126,57713,4701,502090,14937,600607,11405,233847,7954,957810,17016,459582,11403,255604,9559,738131,14226,977046,17288,2457616,28447,771535,17401,465602,10563,436457,9961,3429241,27053,24630,2605,69456,4018,179316,5642,45444,3987,102949,4909,55100,3544,151536,6838,351386,9892,555622,13069,1483969,22187,157087,6716,101557,4748,151189,6234,1777109,24940,1720,561,5739,1967,13166,2044,4178,1227,49973,3817,25057,2935,5151,1151,53272,4326,166162,8623,602625,12915,493595,14404,190765,8107,165706,6447,2176008,24006,2638,741,27301,2598,97721,5015,127077,5781,685288,14530,114270,5405,74661,4924,306459,8850,193680,7773,302872,8319,85488,6392,63840,4407,94713,4786,669231,14477,24522,2859,379456,12928,29437,2793,9178,1586,30158,2666,35607,3183,17378,2083,18419,2576,19935,2510,22365,2237,8534,1704,59620,4101,14622,1811,862051,17075,4203,944,20138,2627,280967,9464,47970,3396,89442,4935,229548,8048,6878,1383,8595,1544,41647,2895,45785,3251,26831,3189,49820,4415,10227,1644,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4128576,23489,56702,3531,282976,7581,512182,12283,125061,6493,494942,12800,175365,8148,69718,4306,262272,10002,392478,10908,966668,15893,381825,13581,207905,8766,200482,7599,1446259,18379,18708,2046,45604,3159,120603,5908,23474,2985,56259,4498,24414,2464,31858,2644,118651,5508,201365,8667,619306,12100,63091,4663,48873,3674,74053,4941,714483,16023,1448,699,1318,748,6092,1247,1067,429,13598,2056,3136,905,1838,644,9772,1835,80458,4597,211120,7676,244147,10015,72170,4680,68319,4337,1015188,17423,2170,755,18402,2305,71192,4244,65255,4259,354365,11219,46645,3832,25394,2480,123498,6272,72726,4629,107045,5548,55894,5469,33475,3304,39127,2691,410288,10139,29266,2673,205443,6887,38583,3525,6387,1604,22870,2256,18820,2681,8811,1733,6544,1481,13045,2301,9700,1718,5199,1258,32444,3279,13176,2012,542358,13703,5110,1398,12209,1808,275712,9284,28878,3104,47850,4121,82350,5588,1817,810,3807,1086,24884,2845,19497,2604,13494,2297,20943,2687,5807,1436,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,362895,4193,30803,2103,27156,2308,26192,2421,12272,1576,40349,2633,17186,1962,6057,1147,20980,1659,23563,2319,89835,3670,31044,2655,18156,1936,19302,1655,125604,3898,16040,1334,3543,838,5699,1155,2320,664,4993,1012,2289,652,2563,740,7378,1183,11832,1673,51557,3122,4102,867,4149,705,9139,1135,66093,3697,416,233,81,82,118,130,22,26,1991,532,358,241,135,147,502,321,3834,937,25661,2098,22545,2325,5974,1136,4456,947,83931,4149,1352,498,1952,717,3369,872,6584,1245,26267,2108,3861,849,2847,774,12517,1344,5689,1072,9581,1500,3180,780,2780,833,3952,777,43948,3104,11449,1441,19344,1912,1231,363,784,374,1998,759,1968,615,304,143,297,180,1094,476,1088,464,134,132,3104,712,1153,509,43319,2948,1546,429,2236,665,15775,1833,2562,603,5100,969,8710,1227,208,174,286,247,1114,444,1948,699,1083,642,2149,689,602,335,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5176890,20224,47275,3073,264104,8736,774572,12535,144213,5865,620988,11356,248635,7872,91586,4671,332717,8985,461343,10398,1281076,17864,451386,13916,239837,7632,219158,6269,1759886,20377,20508,2336,44916,3005,188907,6836,25594,2306,68960,3560,32246,2736,40136,3406,146481,5863,223249,7048,759528,15114,74342,4899,52218,3200,82801,3647,937235,13594,1786,677,2118,648,15182,1934,1838,706,26423,2879,5411,1024,2820,740,13308,1879,88630,5192,310935,8993,308273,10544,86238,4393,74273,4112,1295008,16539,3093,768,18516,2161,108416,4810,72667,4673,425575,9670,64628,3796,35694,2918,161756,5701,100622,4823,161654,6360,51722,3825,41402,3122,49263,3207,395769,10712,18100,1925,186555,7130,46887,3436,8883,1499,25410,2578,21411,2374,8943,1266,7022,1315,11613,1555,12488,1773,3303,908,37845,2999,7309,1358,788992,13140,3788,828,11999,1659,415180,9015,35231,2891,74620,5238,124939,5836,3993,904,4150,1090,37229,3441,36471,3822,13746,1931,22134,2483,5512,1255,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
