GEO_ID,B23002A_001E,B23002A_001M,B23002A_002E,B23002A_002M,B23002A_003E,B23002A_003M,B23002A_004E,B23002A_004M,B23002A_005E,B23002A_005M,B23002A_006E,B23002A_006M,B23002A_007E,B23002A_007M,B23002A_008E,B23002A_008M,B23002A_009E,B23002A_009M,B23002A_010E,B23002A_010M,B23002A_011E,B23002A_011M,B23002A_012E,B23002A_012M,B23002A_013E,B23002A_013M,B23002A_014E,B23002A_014M,B23002A_015E,B23002A_015M,B23002A_016E,B23002A_016M,B23002A_017E,B23002A_017M,B23002A_018E,B23002A_018M,B23002A_019E,B23002A_019M,B23002A_020E,B23002A_020M,B23002A_021E,B23002A_021M,B23002A_022E,B23002A_022M,B23002A_023E,B23002A_023M,B23002A_024E,B23002A_024M,B23002A_025E,B23002A_025M,B23002A_026E,B23002A_026M,B23002A_027E,B23002A_027M,B23002A_028E,B23002A_028M,B23002A_029E,B23002A_029M,B23002A_030E,B23002A_030M,B23002A_031E,B23002A_031M,B23002A_032E,B23002A_032M,B23002A_033E,B23002A_033M,B23002A_034E,B23002A_034M,B23002A_035E,B23002A_035M,B23002A_036E,B23002A_036M,B23002A_037E,B23002A_037M,B23002A_038E,B23002A_038M,B23002A_039E,B23002A_039M,B23002A_040E,B23002A_040M,B23002A_041E,B23002A_041M,B23002A_042E,B23002A_042M,B23002A_043E,B23002A_043M,B23002A_044E,B23002A_044M,B23002A_045E,B23002A_045M,B23002A_046E,B23002A_046M,B23002A_047E,B23002A_047M,B23002A_048E,B23002A_048M,B23002A_049E,B23002A_049M,B23002A_050E,B23002A_050M,B23002A_051E,B23002A_051M,B23002A_052E,B23002A_052M,B23002A_053E,B23002A_053M,B23002A_054E,B23002A_054M,B23002A_055E,B23002A_055M,B23002A_056E,B23002A_056M,B23002A_057E,B23002A_057M,B23002A_058E,B23002A_058M,B23002A_059E,B23002A_059M,B23002A_060E,B23002A_060M,B23002A_061E,B23002A_061M,B23002A_062E,B23002A_062M,B23002A_063E,B23002A_063M,B23002A_064E,B23002A_064M,B23002A_065E,B23002A_065M,B23002A_066E,B23002A_066M,B23002A_067E,B23002A_067M,B23002A_068E,B23002A_068M,B23002A_069E,B23002A_069M,B23002A_070E,B23002A_070M,B23002A_071E,B23002A_071M,B23002A_072E,B23002A_072M,B23002A_073E,B23002A_073M,B23002A_074E,B23002A_074M,B23002A_075E,B23002A_075M,B23002A_076E,B23002A_076M,B23002A_077E,B23002A_077M,B23002A_078E,B23002A_078M,B23002A_079E,B23002A_079M,NAME,B23002A_001MA,B23002A_001EA,B23002A_002MA,B23002A_002EA,B23002A_003EA,B23002A_003MA,B23002A_004EA,B23002A_004MA,B23002A_005EA,B23002A_005MA,B23002A_006MA,B23002A_006EA,B23002A_007MA,B23002A_007EA,B23002A_008MA,B23002A_008EA,B23002A_009MA,B23002A_009EA,B23002A_010EA,B23002A_010MA,B23002A_011MA,B23002A_011EA,B23002A_012MA,B23002A_012EA,B23002A_013MA,B23002A_013EA,B23002A_014EA,B23002A_014MA,B23002A_015EA,B23002A_015MA,B23002A_016EA,B23002A_016MA,B23002A_017MA,B23002A_017EA,B23002A_018MA,B23002A_018EA,B23002A_019EA,B23002A_019MA,B23002A_020MA,B23002A_020EA,B23002A_021EA,B23002A_021MA,B23002A_022MA,B23002A_022EA,B23002A_023MA,B23002A_023EA,B23002A_024EA,B23002A_024MA,B23002A_025EA,B23002A_025MA,B23002A_026EA,B23002A_026MA,B23002A_027EA,B23002A_027MA,B23002A_028MA,B23002A_028EA,B23002A_029MA,B23002A_029EA,B23002A_030EA,B23002A_030MA,B23002A_031MA,B23002A_031EA,B23002A_032EA,B23002A_032MA,B23002A_033MA,B23002A_033EA,B23002A_034EA,B23002A_034MA,B23002A_035EA,B23002A_035MA,B23002A_036EA,B23002A_036MA,B23002A_037EA,B23002A_037MA,B23002A_038EA,B23002A_038MA,B23002A_039MA,B23002A_039EA,B23002A_040MA,B23002A_040EA,B23002A_041EA,B23002A_041MA,B23002A_042EA,B23002A_042MA,B23002A_043EA,B23002A_043MA,B23002A_044MA,B23002A_044EA,B23002A_045EA,B23002A_045MA,B23002A_046EA,B23002A_046MA,B23002A_047EA,B23002A_047MA,B23002A_048EA,B23002A_048MA,B23002A_049MA,B23002A_049EA,B23002A_050MA,B23002A_050EA,B23002A_051MA,B23002A_051EA,B23002A_052EA,B23002A_052MA,B23002A_053EA,B23002A_053MA,B23002A_054EA,B23002A_054MA,B23002A_055MA,B23002A_055EA,B23002A_056MA,B23002A_056EA,B23002A_057MA,B23002A_057EA,B23002A_058MA,B23002A_058EA,B23002A_059EA,B23002A_059MA,B23002A_060EA,B23002A_060MA,B23002A_061EA,B23002A_061MA,B23002A_062MA,B23002A_062EA,B23002A_063MA,B23002A_063EA,B23002A_064MA,B23002A_064EA,B23002A_065EA,B23002A_065MA,B23002A_066MA,B23002A_066EA,B23002A_067MA,B23002A_067EA,B23002A_068MA,B23002A_068EA,B23002A_069EA,B23002A_069MA,B23002A_070EA,B23002A_070MA,B23002A_071EA,B23002A_071MA,B23002A_072MA,B23002A_072EA,B23002A_073MA,B23002A_073EA,B23002A_074EA,B23002A_074MA,B23002A_075MA,B23002A_075EA,B23002A_076EA,B23002A_076MA,B23002A_077MA,B23002A_077EA,B23002A_078MA,B23002A_078EA,B23002A_079EA,B23002A_079MA,state
0400000US42,8531365,7283,4100805,5120,296047,3016,137059,4505,257,158,136802,4537,111515,4462,25287,2112,158988,4353,341562,2080,261035,4727,544,258,260491,4759,232139,5141,28352,2300,80527,4033,2148621,3124,1923420,7392,4876,956,1918544,7510,1837134,8670,81410,4234,225201,6511,610219,1097,425797,4594,301,214,425496,4575,410665,4568,14831,1620,184422,4430,198171,3681,72314,3323,70309,3286,2005,493,125857,3641,506185,3520,63967,2845,62327,2684,1640,519,442218,4027,4430560,4456,285603,3401,137957,4057,57,56,137900,4056,113995,3759,23905,2078,147646,4362,327054,1434,246985,3708,129,125,246856,3706,229459,3787,17397,2237,80069,3701,2151123,2624,1663253,9434,286,189,1662967,9421,1593580,9791,69387,3708,487870,9322,648366,1243,377124,5067,0,240,377124,5067,364711,5202,12413,1412,271242,5103,224274,4247,53789,2906,52338,2909,1451,439,170485,4126,794140,4516,46371,2735,44874,2749,1497,511,747769,4863,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,728495,3951,346299,2755,26197,1219,12878,1329,128,62,12750,1331,11163,1274,1587,652,13319,1569,31096,984,25051,1561,181,202,24870,1549,23431,1576,1439,617,6045,1282,182111,2133,162582,2847,1779,595,160803,2933,153594,2987,7209,1346,19529,2415,51115,473,35875,1726,51,87,35824,1735,34162,1803,1662,522,15240,1660,15937,1245,6202,1027,5921,1017,281,197,9735,1219,39843,1209,5357,967,5081,943,276,284,34486,1379,382196,2122,25530,1119,14413,1607,0,281,14413,1607,12194,1438,2219,928,11117,1563,31041,745,24172,1137,32,50,24140,1139,20963,1270,3177,893,6869,1124,189713,1394,149894,2961,207,223,149687,3026,143760,3072,5927,1072,39819,2963,54021,577,33596,1653,0,281,33596,1653,32578,1653,1018,387,20425,1459,16915,1328,4819,804,4504,780,315,213,12096,1179,64976,1309,3684,788,3531,784,153,156,61292,1352,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2355798,4474,1146094,3430,79494,2495,38838,2373,4139,738,34699,2412,29242,2029,5457,1176,40656,2383,97513,2128,77350,3051,5828,973,71522,3091,64400,3334,7122,1570,20163,2140,604758,2502,536230,5213,7621,1078,528609,5143,509809,5576,18800,2251,68528,4324,181144,617,121165,3080,46,75,121119,3078,116433,3176,4686,1354,59979,2998,60582,2329,18537,1781,17727,1701,810,481,42045,2285,122603,2282,16200,1731,15708,1734,492,360,106403,2449,1209704,2785,76196,2767,36433,2682,1355,468,35078,2635,29353,2266,5725,1443,39763,2774,89008,1812,65216,2373,1716,651,63500,2344,57718,2342,5782,1218,23792,2268,604585,2351,451126,6057,1429,482,449697,6116,429535,6459,20162,2112,153459,6069,192035,739,101525,3165,0,283,101525,3165,97951,3220,3574,905,90510,3133,70155,2486,16622,1582,15887,1549,735,296,53533,2765,177725,2438,11732,1521,11349,1504,383,289,165993,2457,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,547941,1390,271044,1032,19883,1291,11209,1262,57,83,11152,1260,9664,1084,1488,591,8674,1020,27364,1361,23604,1364,724,347,22880,1402,21984,1475,896,470,3760,967,138794,1003,127847,1700,1239,597,126608,1877,123273,1957,3335,845,10947,1562,39430,11,30784,996,0,216,30784,996,30370,976,414,256,8646,996,12731,881,6416,875,6348,871,68,66,6315,920,32842,895,6212,795,6132,787,80,103,26630,934,276897,1056,18390,1121,11122,1082,0,216,11122,1082,9519,893,1603,526,7268,963,23464,1141,18116,1365,73,105,18043,1371,17112,1356,931,444,5348,1141,135349,1105,115892,1880,0,216,115892,1880,113207,2091,2685,874,19457,1852,38700,206,26318,1145,0,216,26318,1145,25934,1158,384,220,12382,1088,12859,1066,4788,765,4748,764,40,64,8071,944,48135,1085,4504,704,4362,691,142,142,43631,1204,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3852052,5955,1868409,4679,126281,3393,56905,3050,146,152,56759,3048,43396,2943,13363,2015,69376,3297,152165,2455,124927,3268,1573,520,123354,3280,109698,3598,13656,1974,27238,2406,1020720,2999,888792,6493,8532,1339,880260,6517,843691,7344,36569,3376,131928,5573,286114,604,184957,3608,113,129,184844,3578,178803,3813,6041,1330,101157,3518,94067,2606,31231,2267,29601,2161,1630,553,62836,2782,189062,2748,23806,1922,22843,1750,963,599,165256,2977,1983643,3396,117570,2726,55019,2871,0,279,55019,2871,44840,2733,10179,1235,62551,2558,144114,2259,104353,3808,73,120,104280,3826,92012,3872,12268,1764,39761,3070,1025808,2080,742599,7830,308,207,742291,7809,700994,7895,41297,3213,283209,7815,302062,732,156874,3919,0,279,156874,3919,151380,4017,5494,1124,145188,3985,108706,2711,22749,2032,21964,1983,785,379,85957,2820,285383,2693,18212,1527,17564,1469,648,330,267171,2840,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12626528,34398,6226845,19374,486737,7754,220950,6414,4207,770,216743,6348,167834,6067,48909,3413,265787,7997,611166,6665,487998,8055,14560,1662,473438,8366,423435,7830,50003,3986,123168,6116,3493341,14331,3137903,16053,28578,2290,3109325,15789,2984944,16854,124381,6943,355438,7620,819407,3931,591861,6314,506,349,591355,6301,572121,6489,19234,2199,227546,6036,257064,4709,102903,3545,99608,3488,3295,806,154161,5150,559130,5443,82391,3697,79273,3647,3118,854,476739,5156,6399683,18667,446693,6443,186948,7155,1304,461,185644,7174,148507,6391,37137,3428,259745,7181,560412,7615,385129,8889,3498,810,381631,8918,338060,8136,43571,3034,175283,7786,3431147,11569,2475822,15472,3117,764,2472705,15326,2336048,15675,136657,7083,955325,12645,862463,4418,479140,7278,88,127,479052,7272,463434,7085,15618,1936,383323,7105,286253,5510,67960,3373,65657,3245,2303,636,218293,5621,812715,6190,50649,3122,48207,3017,2442,694,762066,6606,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1652796,6574,819371,4168,69890,2233,39096,2201,51,36,39045,2204,33984,2154,5061,978,30794,1997,111263,1542,97171,2510,781,604,96390,2519,89881,2489,6509,1728,14092,2346,450515,3222,417221,4099,2358,612,414863,4135,404449,4459,10414,1643,33294,2493,92431,705,68813,1970,0,255,68813,1970,66717,2051,2096,758,23618,1864,29434,1615,12002,1450,11734,1469,268,179,17432,1313,65838,1560,9588,1033,9229,970,359,241,56250,1710,833425,3669,74561,1923,46045,2315,0,255,46045,2315,39601,2233,6444,1120,28516,1948,100323,1386,76350,2790,199,268,76151,2801,72523,2818,3628,961,23973,2612,446020,2652,312117,5000,496,275,311621,5006,299790,5345,11831,1898,133903,5440,94126,698,56123,1914,0,255,56123,1914,54638,2034,1485,523,38003,1849,31115,1532,6695,1080,6486,1086,209,267,24420,1532,87280,1519,4728,1005,4686,997,42,54,82552,1625,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,491420,942,238305,724,18532,801,9254,998,57,90,9197,1005,7791,1052,1406,457,9278,958,20426,582,16117,944,108,130,16009,958,14289,1112,1720,569,4309,765,125891,374,114560,1514,391,234,114169,1529,110039,1659,4130,718,11331,1452,38599,163,28607,951,128,154,28479,956,27545,977,934,363,9992,945,11605,862,4827,732,4651,716,176,136,6778,797,23252,844,3234,622,3234,622,0,205,20018,871,253115,841,18649,906,10306,991,0,205,10306,991,9399,899,907,359,8343,958,19343,662,14784,1042,60,98,14724,1058,12806,1260,1918,777,4559,927,129646,357,106191,1958,77,99,106114,1950,101976,2205,4138,851,23455,1873,38724,131,25379,1152,0,205,25379,1152,24607,1182,772,350,13345,1142,12691,947,3130,615,3076,619,54,90,9561,915,34062,1014,2454,495,2430,494,24,43,31608,1003,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4370805,8469,2138650,5534,155279,4202,72554,3459,6043,933,66511,3448,53643,3131,12868,1455,82725,3484,186511,3773,145702,3932,15375,1929,130327,4106,119198,4000,11129,1919,40809,3198,1172695,4758,1061816,6382,45253,2707,1016563,7147,991520,7543,25043,2634,110879,4196,319886,1168,233103,3631,498,285,232605,3636,227944,3561,4661,915,86783,3521,101244,3162,40477,2653,39887,2677,590,260,60767,3369,203035,3237,27672,2048,26934,2047,738,312,175363,2880,2232155,4771,139413,3633,61083,3407,950,621,60133,3383,52348,3436,7785,1391,78330,3220,172201,2899,131017,3576,1492,696,129525,3551,121792,3740,7733,1488,41184,3075,1174880,3354,910960,7875,5619,1153,905341,8022,876617,8026,28724,2683,263920,7711,334314,1270,192912,4693,0,279,192912,4693,188695,4489,4217,957,141402,4632,108981,3255,26054,1944,25710,1938,344,248,82927,2769,302366,3237,19069,2050,18729,2050,340,301,283297,3682,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4154411,8668,2051431,5447,145662,2856,67618,3048,1319,480,66299,3022,51523,3023,14776,1919,78044,3245,172551,2288,141178,3472,8990,1570,132188,3957,116628,4011,15560,2441,31373,3370,1134150,3981,1007399,6511,18686,2110,988713,6859,943152,7543,45561,3527,126751,5380,307502,1151,215460,4051,309,206,215151,4025,206787,4022,8364,1308,92042,3773,89440,2459,28678,2117,27809,2066,869,376,60762,2396,202126,2404,20331,1889,19971,1924,360,229,181795,2429,2102980,4949,131474,2533,62225,3006,86,104,62139,2990,50286,3028,11853,1524,69249,2941,159559,1991,126002,2903,598,372,125404,2905,115089,3026,10315,1547,33557,2711,1121648,2922,844506,8293,2175,673,842331,8359,802520,8481,39811,3097,277142,7944,315076,1041,180115,4388,0,267,180115,4388,172974,4495,7141,1566,134961,4423,93959,3109,19975,2138,19463,2197,512,343,73984,3236,281264,3201,14151,1720,13083,1637,1068,543,267113,3420,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1401843,2265,678439,1704,47785,2117,19759,1783,79,102,19680,1803,14750,1766,4930,942,28026,1952,55678,1763,42288,2237,0,261,42288,2237,36450,2249,5838,1266,13390,1799,353002,1549,292862,4034,1141,459,291721,3918,274453,4322,17268,2476,60140,3830,108675,427,58826,2539,50,84,58776,2542,56880,2477,1896,499,49849,2548,36313,1829,8127,1209,7996,1216,131,150,28186,1754,76986,1914,7486,1105,7319,1132,167,165,69500,2003,723404,1758,42471,2140,17447,1504,0,261,17447,1504,15054,1550,2393,796,25024,1848,52958,1502,34444,2133,147,188,34297,2140,29849,2063,4448,1216,18514,1945,359962,1118,242579,4001,44,76,242535,3987,228628,4693,13907,1952,117383,3960,112157,315,48135,2266,0,261,48135,2266,47065,2244,1070,399,64022,2251,39212,2011,5791,940,5692,955,99,99,33421,1929,116644,2003,5333,1004,5318,1005,15,28,111311,2022,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,3932558,4647,1935260,2716,140149,1950,81198,2817,250,202,80948,2818,66080,2837,14868,1551,58951,2557,174164,1329,143950,2787,442,319,143508,2780,130592,3203,12916,1537,30214,2890,1049271,1937,969669,3760,1896,533,967773,3792,927391,4438,40382,3224,79602,3660,278031,909,199656,3074,36,45,199620,3072,192099,3191,7521,1033,78375,3082,89921,2249,30067,2050,28921,1972,1146,394,59854,2110,203724,2133,26557,1751,26016,1730,541,241,177167,2538,1997298,3172,130690,2255,81708,2314,18,30,81690,2315,70888,2128,10802,1189,48982,2386,166473,1142,139536,2773,80,98,139456,2779,130175,2944,9281,1339,26937,2452,1020978,2095,853865,5072,416,222,853449,5034,825026,5406,28423,2412,167113,4552,280085,627,179847,3221,0,211,179847,3221,174921,3347,4926,749,100238,3218,97188,2788,25263,1536,24716,1531,547,285,71925,2885,301884,2825,19308,1661,18710,1584,598,303,282576,2971,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,377774,1951,190154,1335,14002,1339,8005,1166,90,148,7915,1163,7278,1117,637,304,5997,1036,19139,1072,16701,1147,792,445,15909,1166,14817,1278,1092,561,2438,754,100132,890,91814,1816,1559,764,90255,1839,87806,1973,2449,734,8318,1494,29818,550,22423,1026,0,259,22423,1026,21986,1086,437,289,7395,993,9802,744,3249,636,3249,636,0,259,6553,761,17261,697,2419,529,2315,521,104,101,14842,790,187620,1579,12124,1146,7313,1145,0,259,7313,1145,6531,1040,782,431,4811,754,16660,835,12829,996,90,149,12739,1002,12450,984,289,190,3831,966,97655,1215,78156,2299,253,304,77903,2298,75139,2348,2764,850,19499,2066,28194,396,17292,1096,0,259,17292,1096,16983,1064,309,176,10902,1122,9845,750,2327,531,2263,539,64,77,7518,742,23142,832,2588,650,2530,644,58,96,20554,845,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2278542,14112,1061581,8532,89604,3362,19937,1794,0,275,19937,1794,9645,1396,10292,1547,69667,3170,107159,2492,67101,2843,0,275,67101,2843,48284,2798,18817,1843,40058,2680,544926,5517,409478,6477,1027,439,408451,6449,357589,6652,50862,3719,135448,5617,145018,2685,60619,3016,0,275,60619,3016,56279,2914,4340,808,84399,3003,57767,2267,9855,1378,9067,1372,788,395,47912,2151,117107,2654,7324,1073,6942,1085,382,221,109783,2826,1216961,8506,84737,2621,15216,1928,0,275,15216,1928,6222,1005,8994,1501,69521,2622,107735,3028,52101,3306,0,275,52101,3306,37027,3193,15074,2122,55634,3226,616749,5850,362601,7623,48,86,362553,7628,314996,8528,47557,2832,254148,6527,180196,2503,45126,2179,0,275,45126,2179,41981,2285,3145,613,135070,2757,65150,2439,5220,1019,4986,969,234,207,59930,2368,162394,3128,3556,776,3186,741,370,187,158838,3180,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
