C24010_057M,C24010_058E,C24010_058M,C24010_059E,C24010_059M,C24010_060E,C24010_060M,C24010_061E,C24010_061M,C24010_062E,C24010_062M,C24010_063E,C24010_063M,C24010_064E,C24010_064M,C24010_065E,C24010_065M,C24010_066E,C24010_066M,C24010_067E,C24010_067M,C24010_068E,C24010_068M,C24010_069E,C24010_069M,C24010_070E,C24010_070M,C24010_071E,C24010_071M,C24010_072E,C24010_072M,C24010_073E,C24010_073M,C24010_074E,C24010_074M,C24010_075E,C24010_075M,GEO_ID,C24010_001E,C24010_001M,C24010_002E,C24010_002M,C24010_003E,C24010_003M,C24010_004E,C24010_004M,C24010_005E,C24010_005M,C24010_006E,C24010_006M,C24010_007E,C24010_007M,C24010_008E,C24010_008M,C24010_009E,C24010_009M,C24010_010E,C24010_010M,C24010_011E,C24010_011M,C24010_012E,C24010_012M,C24010_013E,C24010_013M,C24010_014E,C24010_014M,C24010_015E,C24010_015M,C24010_016E,C24010_016M,C24010_017E,C24010_017M,C24010_018E,C24010_018M,C24010_019E,C24010_019M,C24010_020E,C24010_020M,C24010_021E,C24010_021M,C24010_022E,C24010_022M,C24010_023E,C24010_023M,C24010_024E,C24010_024M,C24010_025E,C24010_025M,C24010_026E,C24010_026M,C24010_027E,C24010_027M,C24010_028E,C24010_028M,C24010_029E,C24010_029M,C24010_030E,C24010_030M,C24010_031E,C24010_031M,C24010_032E,C24010_032M,C24010_033E,C24010_033M,C24010_034E,C24010_034M,C24010_035E,C24010_035M,C24010_036E,C24010_036M,C24010_037E,C24010_037M,C24010_038E,C24010_038M,C24010_039E,C24010_039M,C24010_040E,C24010_040M,C24010_041E,C24010_041M,C24010_042E,C24010_042M,C24010_043E,C24010_043M,C24010_044E,C24010_044M,C24010_045E,C24010_045M,C24010_046E,C24010_046M,C24010_047E,C24010_047M,C24010_048E,C24010_048M,C24010_049E,C24010_049M,C24010_050E,C24010_050M,C24010_051E,C24010_051M,C24010_052E,C24010_052M,C24010_053E,C24010_053M,C24010_054E,C24010_054M,C24010_055E,C24010_055M,C24010_056E,C24010_056M,C24010_057E,C24010_057MA,C24010_058MA,C24010_058EA,C24010_059MA,C24010_059EA,C24010_060EA,C24010_060MA,C24010_061EA,C24010_061MA,C24010_062MA,C24010_062EA,C24010_063MA,C24010_063EA,C24010_064MA,C24010_064EA,C24010_065EA,C24010_065MA,C24010_066EA,C24010_066MA,C24010_067MA,C24010_067EA,C24010_068MA,C24010_068EA,C24010_069MA,C24010_069EA,C24010_070MA,C24010_070EA,C24010_071EA,C24010_071MA,C24010_072EA,C24010_072MA,C24010_073MA,C24010_073EA,C24010_074MA,C24010_074EA,C24010_075MA,C24010_075EA,NAME,C24010_001MA,C24010_001EA,C24010_002MA,C24010_002EA,C24010_003MA,C24010_003EA,C24010_004MA,C24010_004EA,C24010_005EA,C24010_005MA,C24010_006EA,C24010_006MA,C24010_007MA,C24010_007EA,C24010_008MA,C24010_008EA,C24010_009MA,C24010_009EA,C24010_010EA,C24010_010MA,C24010_011EA,C24010_011MA,C24010_012MA,C24010_012EA,C24010_013MA,C24010_013EA,C24010_014MA,C24010_014EA,C24010_015MA,C24010_015EA,C24010_016EA,C24010_016MA,C24010_017EA,C24010_017MA,C24010_018MA,C24010_018EA,C24010_019MA,C24010_019EA,C24010_020MA,C24010_020EA,C24010_021EA,C24010_021MA,C24010_022EA,C24010_022MA,C24010_023MA,C24010_023EA,C24010_024MA,C24010_024EA,C24010_025MA,C24010_025EA,C24010_026MA,C24010_026EA,C24010_027EA,C24010_027MA,C24010_028EA,C24010_028MA,C24010_029EA,C24010_029MA,C24010_030MA,C24010_030EA,C24010_031MA,C24010_031EA,C24010_032MA,C24010_032EA,C24010_033EA,C24010_033MA,C24010_034EA,C24010_034MA,C24010_035MA,C24010_035EA,C24010_036MA,C24010_036EA,C24010_037MA,C24010_037EA,C24010_038EA,C24010_038MA,C24010_039EA,C24010_039MA,C24010_040MA,C24010_040EA,C24010_041MA,C24010_041EA,C24010_042MA,C24010_042EA,C24010_043EA,C24010_043MA,C24010_044EA,C24010_044MA,C24010_045MA,C24010_045EA,C24010_046MA,C24010_046EA,C24010_047MA,C24010_047EA,C24010_048MA,C24010_048EA,C24010_049EA,C24010_049MA,C24010_050EA,C24010_050MA,C24010_051MA,C24010_051EA,C24010_052MA,C24010_052EA,C24010_053MA,C24010_053EA,C24010_054EA,C24010_054MA,C24010_055EA,C24010_055MA,C24010_056MA,C24010_056EA,C24010_057EA,state
1543,4414,964,4970,1162,68403,4929,29610,2953,39656,3072,332756,9283,125458,7067,207298,6736,1839,614,9655,1942,5192,1572,4463,1256,92853,4989,67519,4376,25334,3189,1905,693,11166,2187,12263,1983,0400000US45,1964710,12106,1021159,9677,271540,6494,132351,5685,105531,5143,26820,2490,139189,4960,18831,2169,32265,2624,8178,1531,13481,1844,6754,1132,22580,2152,13732,1506,23368,2358,17326,2065,6042,1201,134456,5709,3032,796,33381,2952,16308,2048,17073,2302,40832,3377,45561,3469,11650,1693,168376,5630,105612,4824,62764,4159,8918,1704,204483,6840,130551,6247,73932,4040,233386,8230,121860,6659,111526,5808,6414,1175,55677,4594,49435,3990,943551,9534,324784,6895,105869,4712,66304,4145,39565,3109,218915,6056,6413,1352,5430,1132,5048,1026,17589,2015,9075,1461,81846,3915,14762,1819,78752,4499,49290,3831,29462,2940,181664,6042,34611,3314,9384,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
552,853,455,352,246,12843,1453,6146,1129,10762,1342,64181,2735,19544,2047,44637,2484,1417,568,1024,489,680,402,344,219,13043,1644,9432,1394,3611,830,414,291,1391,644,1806,489,0400000US46,405462,4659,215106,3304,70365,3332,40596,2232,35194,2096,5402,935,29769,2239,3765,952,3630,858,2519,878,4542,982,1246,491,6602,1236,3229,1073,4236,796,3449,750,787,315,24293,1914,1148,484,5824,1167,2906,846,2918,769,7698,1285,7357,1298,2266,511,35404,2259,23579,2159,11825,1670,6276,947,35432,2280,23209,2132,12223,1369,43336,2342,23153,1920,20183,1923,2165,831,10395,1081,7623,1276,190356,3256,71342,2879,22951,1920,15261,1600,7690,1116,48391,2898,1493,505,256,206,1227,557,4426,920,1266,451,16343,1549,3247,840,20133,2182,13661,1712,6472,1055,39349,2359,8393,1008,1205,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
1700,6747,1348,4817,1041,87826,5410,41755,3340,63967,4052,460570,10024,163836,6416,296734,7746,2165,676,10551,1790,5379,1304,5172,1239,125692,4710,86367,4374,39325,2949,3210,1017,10346,1541,25769,2510,0400000US47,2766895,16391,1477734,12571,406629,9502,199616,5988,152070,6397,47546,3230,207013,6327,28258,2127,39560,3177,11216,1575,21202,2408,10874,1629,35505,2851,23419,2323,36979,2843,26802,2294,10177,1574,177503,7579,6015,1165,39538,3260,22249,2340,17289,2209,56752,4454,59702,4973,15496,2224,261260,8105,160619,6021,100641,6233,9627,1686,270374,8989,167915,6840,102459,5687,352341,8401,178765,5878,173576,6829,15688,1940,79138,4880,78750,4982,1289161,11507,440423,8662,138999,4676,83794,4217,55205,3473,301424,8966,11528,1597,6209,1257,6058,1322,26136,2791,11654,1467,105119,5171,19816,2229,114904,5194,64920,4256,49984,3499,249760,8162,44648,3896,11564,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
4027,28026,2666,27215,3140,316709,9381,182835,8347,253061,8184,1723024,20966,610732,14858,1112292,17681,9475,1659,36299,3077,20670,2671,15629,2078,264523,8466,173101,7082,91422,4819,9417,1560,37004,3267,45001,3988,0400000US48,10729295,23673,5964799,19115,1730730,18174,847888,15418,634350,11916,213538,8194,882842,14727,176719,6142,181601,7007,47622,3353,55956,3933,54859,3772,155418,6952,85436,5053,125231,5267,88535,4368,36696,2903,772564,14020,25748,3214,179604,8089,90400,5594,89204,4802,253623,9331,254499,10585,59090,4008,1082507,16095,655440,13105,427067,11467,54143,4397,1231822,17991,831058,17871,400764,12711,1093033,16214,506248,11992,586785,12709,67601,4527,301820,9754,217364,8952,4764496,19414,1739238,18481,588301,11157,357806,9437,230495,6978,1150937,17242,64358,3667,29867,2763,28479,2522,76793,4525,54783,3505,472284,10280,78461,5218,345912,9375,214441,7090,131471,6226,991937,14934,184091,6949,55241,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
1002,3358,816,1079,413,38667,3422,15299,2000,28006,2773,208703,6559,68192,3880,140511,5506,1006,419,4017,875,1971,575,2046,647,36664,2960,23115,2471,13549,2144,1443,601,3903,1007,8203,1555,0400000US49,1216420,10350,686171,6214,220056,5769,100707,3906,74346,3998,26361,1993,119349,4396,25612,2329,19382,1792,9162,1507,6106,1209,6122,1143,22099,1562,13245,1512,17621,1778,13214,1525,4407,1024,75790,4815,3964,1136,15184,2030,8288,1347,6896,1298,22197,2778,28097,3126,6348,1326,136981,4918,78159,3785,58822,3293,3387,645,128258,4905,87703,4707,40555,3554,121699,4682,60794,3763,60905,3472,6572,1291,28092,2037,26241,2455,530249,7288,174321,5339,56992,3149,31978,2323,25014,2187,117329,5145,5820,1150,2671,669,4503,886,9248,1519,4948,1073,49251,3425,9320,1284,31568,2402,20745,1793,10823,1598,105538,4953,19129,2106,4437,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
341,404,216,243,241,10910,1488,5361,824,10812,1271,50376,2539,16753,1502,33623,2269,654,286,888,286,573,216,315,183,7684,1147,5748,1043,1936,596,100,95,346,184,1490,577,0400000US50,333079,4360,173538,2792,58660,2804,26322,2246,21014,1923,5308,1029,32338,2002,5430,935,5600,1007,1645,481,1869,502,1896,655,7758,1141,4516,1048,3624,772,2993,757,631,266,24442,2222,749,434,3929,746,1407,486,2522,583,8817,1675,8026,1074,2921,620,26237,1925,16933,1546,9304,1171,3087,760,32933,2566,22495,1996,10438,1303,28179,2163,16325,1762,11854,1342,1072,456,6301,1026,4481,859,159541,3367,65780,2767,17968,1707,11786,1503,6182,965,47812,2404,2353,629,1590,604,1618,414,4436,711,1569,632,19263,1684,4730,922,12253,1405,8712,1142,3541,777,34159,2358,6429,998,647,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
2372,12769,1704,7477,1498,102663,5728,57718,4176,89865,4913,601205,12230,201328,7844,399877,9059,2992,744,14033,2232,7300,1524,6733,1683,100989,4770,63814,3609,37175,2969,4060,1192,15631,2042,17484,2266,0400000US51,3792206,18856,1979123,12014,739043,10117,345873,8389,254122,7613,91751,4367,393170,8292,112565,5338,77707,4032,22730,2764,20449,2228,28087,2709,58042,3578,31806,2482,41784,3297,32730,2930,9054,1637,248430,9057,7143,1597,70164,5201,35615,3633,34549,3546,72982,5496,80041,4625,18100,2629,308377,8086,176649,5934,131728,6238,14405,2086,363901,10955,238110,9120,125791,6915,304967,7591,140329,5143,164638,7185,17798,2209,80317,4895,66523,4453,1813083,13733,770757,11733,277705,9181,162558,7231,115147,5403,493052,10419,48162,3817,13074,1682,19913,2091,34287,3373,29506,2818,166620,6104,39440,3354,142050,6817,90736,4495,51314,3983,323107,9639,52615,3998,20246,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
1866,7879,1706,3505,872,95000,5014,36888,3516,95641,4704,478465,9806,160691,6468,317774,7952,12507,1822,12145,1858,7735,1245,4410,1221,77307,4732,46327,3955,30980,3059,3937,1101,10539,1735,16504,2259,0400000US53,3084652,15567,1661565,9635,582533,9814,266249,7669,205930,7026,60319,3409,316284,6776,78160,4255,64865,4108,19722,1948,20430,2520,15163,1996,45775,3330,32311,2827,39858,3116,28048,2617,11810,1725,198827,6728,7723,1341,42112,3436,25363,2761,16749,2115,63420,4264,62505,4410,23067,2508,286294,7640,177535,6123,108759,5643,38639,3801,273735,8163,180159,7295,93576,4698,281537,8200,127779,5930,153758,6105,18919,2214,73330,4201,61509,4526,1423087,11363,550778,10155,202781,6828,123456,5451,79325,4128,347997,8073,21907,2138,12299,1584,14542,1840,31060,2950,17737,1812,116870,5000,31318,2800,102264,4244,70418,3550,31846,2163,291885,8843,52972,3521,11384,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
781,1592,593,1525,560,30182,2876,11908,1694,19606,2476,126099,4336,47844,3281,78255,4118,300,226,3383,937,2138,734,1245,528,19415,2135,10345,1729,9070,1647,608,458,2970,866,5492,1286,0400000US54,764168,9502,415923,5785,99040,4746,43955,3089,33991,2761,9964,1329,55085,3306,5871,1010,8290,1387,3836,842,6147,1024,3575,952,9991,1438,4896,1120,12479,1839,8742,1500,3737,1055,49318,3283,2652,902,13790,2095,6765,1331,7025,1553,14550,1932,14200,1628,4126,1040,66586,3887,39167,2708,27419,2701,4056,923,99178,4435,65929,3688,33249,2755,97745,4745,40226,3172,57519,3614,4876,1176,29944,2708,22699,2686,348245,6592,116883,4707,32387,2821,21508,2526,10879,1452,84496,4425,2022,509,851,443,2148,663,7248,1071,4113,1094,28821,2495,3445,1116,35848,2721,19907,1985,15941,1924,82165,4600,17352,1932,3117,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
1564,7189,1113,5235,1096,97751,4852,37546,2847,67144,3844,475022,9564,155884,5733,319138,7126,6518,1013,8627,1332,4503,908,4124,798,127161,4390,92391,4019,34770,2919,2718,779,7912,1221,24140,2332,0400000US55,2887436,14092,1508143,8863,437718,7413,211774,5649,163193,5340,48581,2887,225944,6448,39602,2797,47071,2621,13675,1336,14319,2040,12950,1750,45433,3580,19331,1630,33563,2949,26396,2535,7167,1352,173797,5562,6926,1374,32455,2762,15840,1883,16615,2095,61606,3964,55652,2870,17158,2285,246913,6206,147248,4732,99665,4076,21688,2068,245170,5502,150998,5004,94172,4157,382857,7602,222979,5883,159878,4927,12042,1716,76378,3604,71458,3686,1379293,8976,479298,6787,158576,4373,92254,3491,66322,3051,320722,6674,16209,1673,8365,1228,11246,1547,28724,2012,11967,1517,108617,3776,23436,1999,112158,3612,74699,3026,37459,2389,282667,7157,67802,3115,12424,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
679,927,474,691,391,10745,1439,4658,1126,6240,1183,44427,2851,15490,1828,28937,2281,667,412,1825,618,1544,581,281,273,5849,1115,3297,940,2552,777,363,217,1606,637,583,300,0400000US56,272668,4130,147402,2878,37944,2302,18582,1761,14797,1502,3785,891,19362,1986,1009,475,3464,872,2618,932,1837,581,1059,620,5332,969,1909,748,2134,665,1692,549,442,287,18019,2152,331,254,3015,1008,1132,618,1883,785,6882,1467,6184,1312,1607,838,15851,1832,10437,1532,5414,1187,2299,896,39883,2783,26317,2323,13566,1925,33406,2315,13264,1663,20142,1849,3658,881,10421,1675,6063,995,125266,2656,44255,2550,13919,2001,8596,1407,5323,1094,30336,2458,876,397,759,480,495,221,3873,1050,1222,478,12884,1475,1701,605,8526,1433,5452,1236,3074,873,28243,2713,4982,1002,1618,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
1863,7407,1296,6345,1506,30322,2846,26988,2420,17449,2342,212149,5719,74784,4245,137365,5434,716,355,2709,678,1261,473,1448,598,39349,3195,34021,3039,5328,1257,841,470,1218,565,3269,906,0400000US72,1213749,15268,661723,8977,157826,5994,77491,3743,52642,3308,24849,2576,80335,4361,5559,1039,16773,1975,4847,1054,3852,962,6960,1201,17772,2250,9500,1553,15072,1737,10677,1331,4395,1104,126237,5374,3139,1002,49051,3807,21609,2408,27442,2994,24226,1923,39516,3322,10305,1873,132752,5014,77428,3700,55324,2891,10150,1643,125545,4872,79390,3733,46155,3347,109213,5486,49071,3329,60142,4118,6562,1319,29451,2905,24129,2604,552026,9389,195628,7159,60687,4089,31392,2837,29295,2571,134941,6377,3407,880,1936,662,5101,1093,11781,1738,5179,1192,62872,4160,5993,1171,38672,2798,26826,2408,11846,1557,101475,5229,12964,1670,13752,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
