GEO_ID,B20005_001E,B20005_001M,B20005_002E,B20005_002M,B20005_003E,B20005_003M,B20005_004E,B20005_004M,B20005_005E,B20005_005M,B20005_006E,B20005_006M,B20005_007E,B20005_007M,B20005_008E,B20005_008M,B20005_009E,B20005_009M,B20005_010E,B20005_010M,B20005_011E,B20005_011M,B20005_012E,B20005_012M,B20005_013E,B20005_013M,B20005_014E,B20005_014M,B20005_015E,B20005_015M,B20005_016E,B20005_016M,B20005_017E,B20005_017M,B20005_018E,B20005_018M,B20005_019E,B20005_019M,B20005_020E,B20005_020M,B20005_021E,B20005_021M,B20005_022E,B20005_022M,B20005_023E,B20005_023M,B20005_024E,B20005_024M,B20005_025E,B20005_025M,B20005_026E,B20005_026M,B20005_027E,B20005_027M,B20005_028E,B20005_028M,B20005_029E,B20005_029M,B20005_030E,B20005_030M,B20005_031E,B20005_031M,B20005_032E,B20005_032M,B20005_033E,B20005_033M,B20005_034E,B20005_034M,B20005_035E,B20005_035M,B20005_036E,B20005_036M,B20005_037E,B20005_037M,B20005_038E,B20005_038M,B20005_039E,B20005_039M,B20005_040E,B20005_040M,B20005_041E,B20005_041M,B20005_042E,B20005_042M,B20005_043E,B20005_043M,B20005_044E,B20005_044M,B20005_045E,B20005_045M,B20005_046E,B20005_046M,B20005_047E,B20005_047M,B20005_048E,B20005_048M,B20005_049E,B20005_049M,B20005_050E,B20005_050M,B20005_051E,B20005_051M,B20005_052E,B20005_052M,B20005_053E,B20005_053M,B20005_054E,B20005_054M,B20005_055E,B20005_055M,B20005_056E,B20005_056M,B20005_057E,B20005_057M,B20005_058E,B20005_058M,B20005_059E,B20005_059M,B20005_060E,B20005_060M,B20005_061E,B20005_061M,B20005_062E,B20005_062M,B20005_063E,B20005_063M,B20005_064E,B20005_064M,B20005_065E,B20005_065M,B20005_066E,B20005_066M,B20005_067E,B20005_067M,B20005_068E,B20005_068M,B20005_069E,B20005_069M,B20005_070E,B20005_070M,B20005_071E,B20005_071M,B20005_072E,B20005_072M,B20005_073E,B20005_073M,B20005_074E,B20005_074M,B20005_075E,B20005_075M,B20005_076E,B20005_076M,B20005_077E,B20005_077M,B20005_078E,B20005_078M,B20005_079E,B20005_079M,B20005_080E,B20005_080M,B20005_081E,B20005_081M,B20005_082E,B20005_082M,B20005_083E,B20005_083M,B20005_084E,B20005_084M,B20005_085E,B20005_085M,B20005_086E,B20005_086M,B20005_087E,B20005_087M,B20005_088E,B20005_088M,B20005_089E,B20005_089M,B20005_090E,B20005_090M,B20005_091E,B20005_091M,B20005_092E,B20005_092M,B20005_093E,B20005_093M,B20005_094E,B20005_094M,B20005_095E,B20005_095M,NAME,B20005_001MA,B20005_001EA,B20005_002EA,B20005_002MA,B20005_003EA,B20005_003MA,B20005_004MA,B20005_004EA,B20005_005MA,B20005_005EA,B20005_006MA,B20005_006EA,B20005_007EA,B20005_007MA,B20005_008EA,B20005_008MA,B20005_009EA,B20005_009MA,B20005_010MA,B20005_010EA,B20005_011EA,B20005_011MA,B20005_012MA,B20005_012EA,B20005_013EA,B20005_013MA,B20005_014EA,B20005_014MA,B20005_015MA,B20005_015EA,B20005_016MA,B20005_016EA,B20005_017MA,B20005_017EA,B20005_018EA,B20005_018MA,B20005_019EA,B20005_019MA,B20005_020EA,B20005_020MA,B20005_021MA,B20005_021EA,B20005_022MA,B20005_022EA,B20005_023MA,B20005_023EA,B20005_024EA,B20005_024MA,B20005_025EA,B20005_025MA,B20005_026EA,B20005_026MA,B20005_027MA,B20005_027EA,B20005_028MA,B20005_028EA,B20005_029EA,B20005_029MA,B20005_030EA,B20005_030MA,B20005_031EA,B20005_031MA,B20005_032MA,B20005_032EA,B20005_033MA,B20005_033EA,B20005_034MA,B20005_034EA,B20005_035EA,B20005_035MA,B20005_036EA,B20005_036MA,B20005_037EA,B20005_037MA,B20005_038MA,B20005_038EA,B20005_039MA,B20005_039EA,B20005_040EA,B20005_040MA,B20005_041EA,B20005_041MA,B20005_042EA,B20005_042MA,B20005_043MA,B20005_043EA,B20005_044MA,B20005_044EA,B20005_045MA,B20005_045EA,B20005_046EA,B20005_046MA,B20005_047EA,B20005_047MA,B20005_048MA,B20005_048EA,B20005_049MA,B20005_049EA,B20005_050MA,B20005_050EA,B20005_051EA,B20005_051MA,B20005_052EA,B20005_052MA,B20005_053EA,B20005_053MA,B20005_054MA,B20005_054EA,B20005_055EA,B20005_055MA,B20005_056MA,B20005_056EA,B20005_057EA,B20005_057MA,B20005_058EA,B20005_058MA,B20005_059MA,B20005_059EA,B20005_060MA,B20005_060EA,B20005_061MA,B20005_061EA,B20005_062EA,B20005_062MA,B20005_063EA,B20005_063MA,B20005_064EA,B20005_064MA,B20005_065MA,B20005_065EA,B20005_066EA,B20005_066MA,B20005_067MA,B20005_067EA,B20005_068EA,B20005_068MA,B20005_069EA,B20005_069MA,B20005_070MA,B20005_070EA,B20005_071MA,B20005_071EA,B20005_072MA,B20005_072EA,B20005_073EA,B20005_073MA,B20005_074EA,B20005_074MA,B20005_075EA,B20005_075MA,B20005_076MA,B20005_076EA,B20005_077MA,B20005_077EA,B20005_078MA,B20005_078EA,B20005_079EA,B20005_079MA,B20005_080EA,B20005_080MA,B20005_081EA,B20005_081MA,B20005_082MA,B20005_082EA,B20005_083MA,B20005_083EA,B20005_084EA,B20005_084MA,B20005_085EA,B20005_085MA,B20005_086EA,B20005_086MA,B20005_087MA,B20005_087EA,B20005_088MA,B20005_088EA,B20005_089MA,B20005_089EA,B20005_090EA,B20005_090MA,B20005_091EA,B20005_091MA,B20005_092EA,B20005_092MA,B20005_093MA,B20005_093EA,B20005_094MA,B20005_094EA,B20005_095EA,B20005_095MA,state
0400000US25,5162519,3266,2464728,3048,1230164,11967,144,141,1230020,11968,2356,698,1465,485,3778,977,4667,1069,12882,2193,9448,1783,20318,2529,17170,2419,43458,4617,25467,2779,70671,4723,90019,5845,82319,3999,98304,4520,77113,4669,96849,5546,126149,6047,88589,4758,146307,5706,212691,6831,1234564,12173,562407,7940,672157,11184,111224,5232,71253,4029,61025,4201,40094,3155,51436,3319,20435,2606,31523,2937,18330,2196,28171,3036,15730,1958,33556,2951,31340,2503,20288,2121,23791,2292,14355,1708,17097,1845,21029,2152,13096,1585,20291,2024,28093,2420,2697791,2990,872556,11742,296,211,872260,11724,2435,903,2249,792,5406,1414,5241,1099,14673,1978,14205,1772,28926,3507,21319,2351,44816,3813,32063,3189,78033,4140,99884,5404,83041,4952,77995,3851,51549,3445,61737,4003,76375,4023,52290,3726,63786,3600,56237,2997,1825235,11937,888102,8412,937133,12233,148794,4525,105744,5327,91841,4398,59995,3667,82087,4305,40001,3506,55448,4021,30704,2763,44805,2899,22377,2293,43016,3307,42864,3105,28790,2155,27713,2571,18792,2019,20162,2107,29398,2137,16675,1984,15800,1836,12127,1348,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7927727,4789,3858380,4285,1703072,13326,521,394,1702551,13306,6022,1006,4916,1023,10473,1441,12388,1760,31046,3178,20847,2571,40149,3292,36469,3151,66521,3898,46468,3284,125897,5117,137660,4886,114988,5283,135990,6042,102284,4256,125711,5050,168579,5874,133813,5445,189084,5237,193246,6165,2155308,13814,1034752,11892,1120556,12814,206824,5347,122248,4817,108655,4528,73099,3338,85292,4533,39228,3025,57820,3928,34002,2546,43180,3010,26371,2448,49282,3161,46751,3112,35324,2503,31211,2481,23344,2474,27437,2841,31289,2426,22161,2196,28145,2186,28893,2096,4069347,4193,1160327,10886,287,194,1160040,10918,3333,709,5062,1267,10691,1517,13358,1939,39726,3033,29916,2669,53645,3333,43673,3183,82000,4466,57739,3718,128811,5291,135763,4344,99237,4114,97422,4685,67037,3781,65595,3628,81750,3743,51471,2814,56786,3570,37025,2620,2909020,11753,1539117,11666,1369903,12579,259019,6820,165262,5321,157189,5811,108982,4684,136255,5196,61900,3106,76917,4367,44863,2803,58006,3394,30851,2467,58479,2990,45115,2674,31021,2340,27981,2419,19979,1888,20286,1851,25949,2206,17622,1766,17133,1798,7094,1159,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4059085,3261,2000739,2663,1022396,9030,255,158,1022141,9023,3967,767,2194,637,7415,1364,5779,1194,15419,1671,9985,1701,23012,2165,18612,2109,37059,2900,28801,2533,67288,3290,89733,3833,84266,4159,92353,3821,72932,3286,80766,4072,102805,4083,70103,3145,95962,4185,113690,3942,978343,9325,378893,5436,599450,8353,94499,3428,68018,3473,53793,3075,38210,3175,48797,3656,22465,1866,26811,2373,15484,1758,26698,2137,14200,1864,27050,2110,28933,2321,20419,2112,20939,1991,15036,1714,17516,1867,18402,1623,11493,1351,12805,1653,17882,1636,2058346,2862,700817,8765,50,72,700767,8767,2400,523,2757,611,6009,1081,6178,1142,15947,1799,12661,1369,22083,2038,24862,2259,43491,3406,33750,2618,83620,3438,85831,3978,67841,3325,62709,3107,42292,2428,41417,2886,48414,2868,30469,2777,39302,2915,28734,2368,1357529,9278,582101,7941,775428,9212,132588,4331,90390,3574,79402,3756,52951,2976,73802,4219,31936,2685,44147,3035,26297,2116,39007,2343,20718,2129,37536,2859,31428,2105,24121,2052,20596,1613,15017,1433,16217,1644,18283,1604,8519,1188,7528,1235,4945,642,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2238711,2957,1064929,3966,463840,7775,70,113,463770,7781,1123,514,209,230,4987,1465,3963,1157,17474,2255,12945,2172,21016,2663,14598,2352,27744,2487,17950,2270,53601,4277,49697,3509,39920,3299,34810,2788,26264,2684,27228,2641,34193,2615,21284,2413,28191,2245,26573,2154,601089,8695,325214,8570,275875,7473,51856,3467,31931,3315,27944,2864,20813,2451,23413,2172,10080,1634,11863,1945,10585,1721,12194,1776,6790,1361,14037,2087,11617,2070,5902,1337,5716,1195,5471,1315,4785,1005,6235,1184,4877,1287,3821,851,5945,1209,1173782,3248,339880,6354,28,47,339852,6363,389,275,1538,634,4764,1074,8301,1712,24007,2822,16614,1500,26878,3259,21561,2899,32435,3023,24469,2549,39841,3201,34777,3030,22500,2507,20114,2242,11429,1674,14461,1977,15013,1788,9039,1341,7324,1217,4398,924,833902,7476,496184,7865,337718,7850,75411,4114,42903,3998,36879,3356,29670,2723,36665,3127,15885,2146,18503,2346,9347,1499,13037,2087,6670,1360,9117,1434,11428,1618,7773,1522,7259,1391,4521,1077,3683,760,4246,1014,1681,637,1811,746,1229,495,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4590892,4271,2215049,4188,1076476,11187,526,281,1075950,11172,5279,1069,1950,567,9253,1551,8326,1483,22232,2475,20105,2346,36039,3245,29595,2768,62092,4323,43684,3731,99779,4415,108460,5884,79925,4202,87338,4173,63406,2953,76386,4258,92113,3772,58368,3888,82036,4149,89584,3868,1138573,11980,535084,9644,603489,10265,112178,4215,74111,3886,61943,3766,41904,3082,51317,3082,20533,2450,30372,2866,18396,2112,22118,2166,12013,1655,29120,2662,27418,2848,15724,1719,18027,2058,9630,1336,13934,1692,13887,1505,7918,1317,9594,1482,13352,1719,2375843,3271,787293,13238,243,178,787050,13269,3178,924,3489,1046,9941,1732,12152,1870,32439,2374,23858,2519,47421,2956,43916,2957,64988,3718,50850,3528,98360,5123,90064,3703,64778,4246,56929,3498,37860,2784,37437,3019,40388,3299,24132,2277,24920,2573,19950,2001,1588550,13531,832641,8548,755909,13129,152378,6520,98191,4571,89093,4474,58875,3772,76637,4064,33770,2453,37023,2642,22364,2235,31350,2703,18728,2351,34594,2784,27578,2409,18619,2083,14184,1655,10281,1304,10179,1284,9660,1221,5311,993,3790,839,3304,761,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,754982,1833,374457,1947,167745,3999,29,33,167716,4003,1068,387,1251,583,1642,511,2110,754,6677,1372,3158,694,7091,1316,5079,932,8905,1626,7542,1306,14814,1788,19082,1999,14197,1650,14840,1906,9837,1298,9649,1317,13608,1464,7090,958,10040,1423,10036,1558,206712,4353,85093,3473,121619,3891,21733,1840,12910,1467,10775,1318,7624,1288,11245,1584,4534,1228,7575,1162,4063,831,4412,963,3293,897,6303,1134,6019,1135,4163,709,3184,759,2776,809,2978,843,2395,617,1127,476,1980,532,2530,716,380525,1939,112877,3977,94,84,112783,3977,468,252,989,481,1807,645,2243,717,6325,1004,5296,1072,7441,1056,7273,1281,13306,1502,7628,1213,14588,1657,13551,1554,6967,911,6453,867,4316,883,3598,767,3516,610,2470,596,2713,673,1835,574,267648,3973,125009,2906,142639,4503,30376,2474,18708,1901,17635,1990,11810,1454,17005,1781,6977,1130,7082,1054,4871,1012,4964,826,2934,714,4455,921,4426,921,2423,669,3031,839,1481,467,1507,469,1438,533,669,303,619,332,228,149,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1374925,2181,676135,1891,369103,4840,98,72,369005,4826,2391,493,1091,351,3579,644,2493,691,11680,1627,4711,980,9032,1432,10509,1726,20325,2022,17162,1636,40074,2768,37226,2251,34983,2500,31259,2581,23192,1889,21993,1935,25822,2005,18624,1453,26940,1849,25919,1781,307032,4774,120798,3371,186234,4158,34635,2600,23426,1993,21856,2195,12566,1723,15723,1846,6657,1240,9125,1408,5276,1048,8181,1283,4472,804,7263,1267,8975,1515,4565,862,3739,818,3815,764,3167,683,4220,720,2418,590,2710,625,3445,748,698790,1602,249329,4674,23,38,249306,4676,1002,314,1042,362,2717,627,3554,672,10039,1320,7074,1254,15900,1472,13882,1376,22265,2045,17403,1796,32291,2521,31863,2212,19631,2133,18549,1722,13464,1671,9834,1324,10850,1297,6163,1087,7167,948,4616,932,449461,4724,205230,3951,244231,4588,50322,2646,32045,2106,29663,2066,18822,1899,26294,2053,10307,1281,11890,1549,8799,1087,9708,1400,5262,889,10570,1441,7889,956,5266,809,5471,876,3472,653,2633,716,2983,680,1328,475,1058,388,449,233,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1931495,2268,980859,2797,519347,8448,0,292,519347,8448,857,362,567,434,1848,705,3389,1298,8125,1427,9369,2145,16735,2287,14745,2274,29750,3145,20157,2337,50683,3968,49799,3931,33057,3077,38431,3295,33049,3644,36580,3009,48964,3893,33431,3125,44115,3040,45696,3439,461512,7753,215583,5563,245929,8294,28905,3242,17971,2109,19100,2402,13030,1911,21184,2335,7917,1390,14789,2101,6607,1411,15600,2344,7206,1378,14633,1889,14297,1863,10439,1559,11370,1676,5270,1041,7315,1168,9089,1433,5968,1221,6943,1376,8296,1339,950636,2896,346700,7541,0,292,346700,7541,570,283,637,454,3227,1108,3096,1027,9725,1931,7895,1685,17493,2251,13759,1864,25860,3145,20246,2363,47010,3646,43122,3265,34138,2756,26587,2546,16609,1548,17727,2224,19893,2242,13758,2050,13563,1860,11785,1670,603936,8171,334069,6681,269867,6242,38644,3118,27590,2865,25232,2599,18175,2143,27346,2575,11335,1823,18018,2220,9674,1412,11983,1633,9163,1299,13335,2075,14304,1808,8897,1592,8083,1313,6600,1325,5490,1131,7629,1229,3239,864,2328,803,2802,788,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1055350,1872,514727,1941,278038,5186,49,82,277989,5202,275,181,330,212,1097,453,1538,617,3343,831,1307,585,4839,1132,3541,827,8800,1240,7437,1626,20941,2254,25120,2454,23285,2404,23922,2234,17152,2038,21994,1922,27369,2362,18193,1957,29944,2189,37562,2767,236689,5331,99332,3858,137357,4492,20969,2112,16851,1908,13548,1899,8319,1259,10849,1581,4150,1002,6043,1359,3903,1007,4693,1000,3953,1012,7253,1306,6043,1171,4260,912,4650,964,2860,881,3071,813,4924,1230,2771,691,3748,868,4499,1103,540623,1863,185551,4429,10,17,185541,4430,376,239,449,338,1152,424,2487,1557,3584,1025,3028,909,6818,1609,4579,1027,12623,1710,10653,1543,22570,2594,25376,2486,16823,2121,17980,2099,11312,1377,11796,1451,11362,1560,6993,1359,9366,1482,6214,1307,355072,4441,161443,3579,193629,4128,33045,2429,24791,2039,18634,1894,11690,1753,18059,1756,8568,1219,12121,1693,7580,1440,8603,1217,3910,805,9581,1642,8195,1270,4646,966,6692,1389,3097,687,4489,928,4430,849,2461,805,2042,699,995,404,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6880451,4284,3318786,3232,1713472,12763,183,124,1713289,12765,2009,719,1836,731,5256,1371,7181,1338,26269,2687,16904,2574,45079,3285,36268,3992,67793,4292,40309,3580,101794,5775,103919,4949,103981,6113,113261,5027,99173,5293,118557,5655,155051,6029,124713,4487,216090,6315,327846,7658,1605314,12877,788425,10257,816889,12952,120383,5055,81759,4677,73255,4118,42685,3095,59452,4121,28572,2648,38489,3041,22330,2372,36407,3452,14766,1813,36723,3296,32992,2722,26051,2649,29150,2715,20477,1822,23997,2420,30145,2471,19992,2089,34799,2190,44465,2756,3561665,3249,1175680,13594,358,238,1175322,13601,1381,508,1730,748,8550,1398,7130,1311,32448,3563,22799,2618,42788,3902,31677,3010,58252,4106,39812,3406,101756,5080,113465,4892,94236,4745,103587,5684,83329,4388,82814,3910,92576,4590,64964,3107,104486,4783,87542,4852,2385985,13928,1287772,11698,1098213,13775,166214,6131,114004,5217,112009,4936,73595,5553,99373,4999,43939,3592,58968,3533,33115,3476,46285,3579,23776,2402,51590,3193,43695,2819,28249,2399,38626,2570,27719,2329,27988,2202,32054,2562,23548,1697,34483,2626,18983,1813,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1504609,2905,732221,2555,335824,7460,70,110,335754,7452,2244,707,780,473,3056,1149,3216,849,14015,2376,10372,2192,16175,2600,13174,2182,20638,2673,13083,2099,28194,3131,28899,3208,25280,2539,24336,2760,16976,2389,20655,2774,24439,2146,18708,2048,23854,2243,27660,2509,396397,8228,192404,5272,203993,6653,36533,2846,25626,2822,21656,2478,16964,2052,18958,2501,8427,1644,8610,1667,6117,1457,7320,1385,4326,936,6523,1249,7239,1289,5238,1222,6427,1329,4429,1029,3668,755,4647,1286,2976,701,4527,912,3782,871,772388,2259,231193,6024,27,48,231166,6020,1001,392,1076,475,3612,1106,5880,1503,16113,2224,11585,1958,16486,2441,11923,1881,16970,2146,11736,1855,23830,2502,22116,2176,17693,2022,16420,1955,11940,1700,9688,1585,10766,1432,7999,1504,8206,1111,6126,1099,541195,6418,298095,5732,243100,6326,49741,3860,30534,2553,30970,3163,21251,2173,22762,2507,9700,1362,10949,1673,8183,1357,9778,1523,4611,896,8689,1316,8557,1531,5252,995,7139,1266,2942,731,5338,1146,3256,815,1175,567,1188,391,1085,359,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
