GEO_ID,C12002_001E,C12002_001M,C12002_002E,C12002_002M,C12002_003E,C12002_003M,C12002_004E,C12002_004M,C12002_005E,C12002_005M,C12002_006E,C12002_006M,C12002_007E,C12002_007M,C12002_008E,C12002_008M,C12002_009E,C12002_009M,C12002_010E,C12002_010M,C12002_011E,C12002_011M,C12002_012E,C12002_012M,C12002_013E,C12002_013M,C12002_014E,C12002_014M,C12002_015E,C12002_015M,C12002_016E,C12002_016M,C12002_017E,C12002_017M,C12002_018E,C12002_018M,C12002_019E,C12002_019M,C12002_020E,C12002_020M,C12002_021E,C12002_021M,C12002_022E,C12002_022M,C12002_023E,C12002_023M,C12002_024E,C12002_024M,C12002_025E,C12002_025M,C12002_026E,C12002_026M,C12002_027E,C12002_027M,C12002_028E,C12002_028M,C12002_029E,C12002_029M,C12002_030E,C12002_030M,C12002_031E,C12002_031M,C12002_032E,C12002_032M,C12002_033E,C12002_033M,C12002_034E,C12002_034M,C12002_035E,C12002_035M,C12002_036E,C12002_036M,C12002_037E,C12002_037M,C12002_038E,C12002_038M,C12002_039E,C12002_039M,C12002_040E,C12002_040M,C12002_041E,C12002_041M,C12002_042E,C12002_042M,C12002_043E,C12002_043M,C12002_044E,C12002_044M,C12002_045E,C12002_045M,C12002_046E,C12002_046M,C12002_047E,C12002_047M,C12002_048E,C12002_048M,C12002_049E,C12002_049M,C12002_050E,C12002_050M,C12002_051E,C12002_051M,C12002_052E,C12002_052M,C12002_053E,C12002_053M,C12002_054E,C12002_054M,C12002_055E,C12002_055M,C12002_056E,C12002_056M,C12002_057E,C12002_057M,C12002_058E,C12002_058M,C12002_059E,C12002_059M,C12002_060E,C12002_060M,C12002_061E,C12002_061M,C12002_062E,C12002_062M,C12002_063E,C12002_063M,C12002_064E,C12002_064M,C12002_065E,C12002_065M,C12002_066E,C12002_066M,C12002_067E,C12002_067M,C12002_068E,C12002_068M,C12002_069E,C12002_069M,C12002_070E,C12002_070M,C12002_071E,C12002_071M,C12002_072E,C12002_072M,C12002_073E,C12002_073M,NAME,C12002_001MA,C12002_001EA,C12002_002EA,C12002_002MA,C12002_003EA,C12002_003MA,C12002_004EA,C12002_004MA,C12002_005MA,C12002_005EA,C12002_006MA,C12002_006EA,C12002_007EA,C12002_007MA,C12002_008EA,C12002_008MA,C12002_009EA,C12002_009MA,C12002_010MA,C12002_010EA,C12002_011MA,C12002_011EA,C12002_012MA,C12002_012EA,C12002_013EA,C12002_013MA,C12002_014EA,C12002_014MA,C12002_015EA,C12002_015MA,C12002_016MA,C12002_016EA,C12002_017MA,C12002_017EA,C12002_018EA,C12002_018MA,C12002_019EA,C12002_019MA,C12002_020EA,C12002_020MA,C12002_021MA,C12002_021EA,C12002_022MA,C12002_022EA,C12002_023MA,C12002_023EA,C12002_024EA,C12002_024MA,C12002_025EA,C12002_025MA,C12002_026EA,C12002_026MA,C12002_027MA,C12002_027EA,C12002_028MA,C12002_028EA,C12002_029EA,C12002_029MA,C12002_030EA,C12002_030MA,C12002_031EA,C12002_031MA,C12002_032MA,C12002_032EA,C12002_033MA,C12002_033EA,C12002_034MA,C12002_034EA,C12002_035EA,C12002_035MA,C12002_036MA,C12002_036EA,C12002_037EA,C12002_037MA,C12002_038EA,C12002_038MA,C12002_039EA,C12002_039MA,C12002_040EA,C12002_040MA,C12002_041EA,C12002_041MA,C12002_042EA,C12002_042MA,C12002_043EA,C12002_043MA,C12002_044EA,C12002_044MA,C12002_045MA,C12002_045EA,C12002_046EA,C12002_046MA,C12002_047EA,C12002_047MA,C12002_048EA,C12002_048MA,C12002_049EA,C12002_049MA,C12002_050MA,C12002_050EA,C12002_051EA,C12002_051MA,C12002_052EA,C12002_052MA,C12002_053EA,C12002_053MA,C12002_054EA,C12002_054MA,C12002_055MA,C12002_055EA,C12002_056MA,C12002_056EA,C12002_057EA,C12002_057MA,C12002_058EA,C12002_058MA,C12002_059EA,C12002_059MA,C12002_060MA,C12002_060EA,C12002_061MA,C12002_061EA,C12002_062EA,C12002_062MA,C12002_063EA,C12002_063MA,C12002_064EA,C12002_064MA,C12002_065MA,C12002_065EA,C12002_066MA,C12002_066EA,C12002_067MA,C12002_067EA,C12002_068EA,C12002_068MA,C12002_069EA,C12002_069MA,C12002_070EA,C12002_070MA,C12002_071MA,C12002_071EA,C12002_072MA,C12002_072EA,C12002_073EA,C12002_073MA,state
0400000US47,4846989,3574,2342633,3782,704508,10206,212594,3444,335118,6833,76135,4219,46994,3106,20759,2179,12908,1578,1258298,14544,3812,1008,229490,6730,275224,5502,281283,5843,242654,4197,225835,3513,44335,3842,254,198,10960,1716,12011,1990,11853,2008,6021,1266,3236,890,60599,3136,360,345,811,606,1403,517,6207,1360,8782,1305,43036,2451,274893,8598,246,195,40564,3486,69142,4127,80583,4286,53676,3528,30682,2623,2504356,2920,589029,8107,193937,3348,262265,6032,59548,4224,42138,2654,16625,1886,14516,1752,1233573,14837,5616,1143,265042,7294,284693,5217,280651,5052,221350,5109,176221,3704,71753,5264,199,171,22438,2666,18562,2533,18360,2304,6396,1241,5798,1132,275852,6577,434,285,1983,753,5909,1383,16111,2243,40001,3319,211414,4550,334149,9883,132,119,52571,3423,75319,4449,92858,3949,69822,3836,43447,2803,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18066247,4638,8928657,6050,2955390,21084,893285,5970,1481194,15100,309754,10519,175928,6488,61283,3921,33946,2792,4736965,25977,13938,2212,1003058,15124,1146015,12739,1085312,9720,776706,7391,711936,6888,201654,8726,729,396,63047,4478,52207,3996,46332,4051,26234,2786,13105,1596,202359,6744,1447,633,4943,1657,7416,1625,20180,2401,27598,3119,140775,5020,832289,14973,676,364,120784,4841,217590,7912,252016,7391,157148,5603,84075,3911,9137590,5677,2376644,18251,827303,6737,1084784,14262,231115,7162,135982,6005,55296,4180,42164,3033,4527017,26247,27335,2875,1134055,12995,1108397,10421,1012910,10296,704669,7938,539651,8169,324663,8561,2657,847,110018,6567,91330,5524,71179,4383,32336,3004,17143,2268,812281,10727,1420,723,9125,1673,22560,2690,59691,3217,115126,5404,604359,8253,1096985,17360,1344,679,166826,6651,261253,9203,312176,7620,213098,6375,142288,5073,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1881043,1286,937351,1742,290077,5654,100611,1526,150107,4904,21127,2082,12148,1583,4037,809,2047,631,544844,7314,1938,814,161858,5190,113301,2854,109578,3435,78809,1902,79360,1918,10551,1636,0,255,3518,1034,3062,814,2731,1044,906,369,334,272,15156,2066,249,363,1124,999,384,295,1398,559,1025,428,10976,1271,76723,3829,265,242,14127,2038,19510,1986,22155,2460,13620,1672,7046,1170,943692,1662,238191,5418,99146,1815,104075,4376,17176,2239,10381,1406,5262,999,2151,769,542622,8441,4637,1000,184903,5132,111124,3099,106019,3258,71548,1907,64391,2638,13116,1925,93,117,5123,1211,3507,863,2524,798,1010,451,859,471,58277,3077,74,93,407,253,1415,558,3609,899,7911,1273,44861,2347,91486,4332,101,122,17829,2089,21035,2051,23610,2037,16976,1476,11935,1274,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,517561,682,252237,1025,82136,3102,24104,887,38040,1792,9025,1300,6265,1159,2468,706,2234,496,134221,4329,364,274,16823,1626,26527,1457,35397,1808,30136,1290,24974,1064,3490,912,129,183,609,292,1237,565,483,279,374,348,658,394,5742,763,0,205,78,123,21,39,532,260,466,256,4645,772,26648,2367,25,43,2088,670,6910,937,8736,1411,5920,948,2969,546,265324,936,69156,2773,22918,626,30243,1703,5712,962,5207,950,2610,640,2466,643,131887,3929,581,386,19534,1533,31852,1401,34039,1553,25875,1298,20006,1444,4789,1132,0,205,1703,691,948,452,1111,463,619,475,408,292,24104,1419,0,205,181,163,255,184,1385,605,2602,677,19681,1251,35388,2298,0,205,3213,736,8091,1170,11323,1226,7857,1124,4904,981,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6153763,3673,2993538,4466,987429,12783,281185,4270,472077,8177,119336,5345,70497,4274,28477,2783,15857,1971,1601758,13998,2921,1001,266535,6779,387168,6874,381023,6939,296013,5012,268098,4620,76737,5138,99,139,18912,2488,20682,2772,20299,2366,9694,1756,7051,1349,73606,4580,727,503,969,517,2008,841,6132,1530,11028,1764,52742,3372,254008,9360,63,112,28291,3111,61745,4579,79093,3753,57581,3967,27235,2314,3160225,3719,849933,11986,257931,4645,385286,8014,96001,5389,59591,3134,28003,2764,23121,2841,1564016,15005,4602,1348,314226,8012,395813,7160,382995,5559,263680,5430,202700,4395,98614,5317,143,133,26482,2729,27491,2835,23937,2468,13369,1994,7192,1685,304926,6260,480,352,2525,870,6656,1473,18220,1856,41957,2577,235088,4771,342736,9141,168,144,35250,3155,75413,4582,99546,4986,85429,4539,46930,2887,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5142602,2060,2543641,3032,841422,10232,231678,3405,406621,6531,103893,5257,64108,3706,22608,2222,12514,1534,1332212,14004,2944,1190,234143,6323,300487,6521,316849,6084,249897,4334,227892,3965,36201,3352,312,297,6438,1462,12171,1882,8681,1547,5514,1108,3085,943,53613,3300,120,136,316,309,1565,659,3994,1111,6327,1103,41291,2775,280193,7506,78,128,30746,3335,61221,3970,87937,4582,64692,3739,35519,2645,2598961,2793,670116,9608,214247,2771,309292,6656,70447,4359,43737,3349,21046,2127,11347,1679,1310110,12304,5116,1135,278540,5822,302019,5844,321013,5513,226761,4673,176661,4726,50168,4280,233,279,14222,2446,14549,2147,13184,2095,5601,1034,2379,778,216565,5543,279,297,1628,785,4146,1042,11492,1576,25702,2014,173318,4259,352002,9634,41,58,40667,3733,77716,4328,99804,4215,81064,4630,52710,2928,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1499797,1292,727701,1890,203804,4973,61696,2198,95992,3725,20360,2105,15456,1999,6330,1263,3970,862,411858,6832,686,432,63551,3762,80908,2864,94158,2605,85943,2329,86612,1944,9481,1436,123,151,1502,607,3406,877,2781,850,1126,489,543,324,23107,1763,55,78,73,86,438,367,1950,571,3005,839,17586,1567,79451,4155,0,261,11381,1956,18709,1835,23251,2212,17385,1742,8725,1059,772096,1724,165514,5166,56505,2225,71825,3196,13283,1654,10150,1534,5893,1185,7858,1386,404905,7305,1349,531,76858,3321,84018,3065,97506,2830,78782,2412,66392,2884,11806,1406,76,88,3684,815,3510,827,2260,630,1683,555,593,416,96152,3556,65,101,724,465,1554,612,6226,992,13011,1755,74572,2758,93719,5163,134,144,14384,2108,23350,2448,25806,2426,17779,1981,12266,1678,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4483075,1800,2211212,2345,737389,9242,205388,1883,348728,5174,84783,4548,55865,3181,24591,2060,18034,1781,1197900,12135,1683,525,188521,5448,266563,5493,295177,5079,221260,3870,224696,2866,22887,2148,0,211,6078,1180,6207,1173,5381,1134,3053,817,2168,611,50557,2269,24,44,346,304,1233,447,3150,680,6055,988,39749,2311,202479,6061,242,214,21291,2436,49126,3488,68744,3707,42134,2680,20942,1713,2271863,2125,602838,7478,189721,1819,274101,5056,56104,3231,41398,2628,21573,1885,19941,1738,1182514,10279,3082,808,219945,5103,279658,4687,292758,3791,206364,3150,180707,3692,32124,2821,266,221,10051,1747,8665,1670,9216,1373,2446,698,1480,405,217817,4583,176,139,1133,402,2700,710,9013,1158,21930,1762,182865,3792,236570,6850,82,99,27023,2582,52832,3122,75430,3636,49912,2578,31291,2290,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,416436,1204,209314,1602,59132,3179,19112,1292,28977,2241,5299,1342,3755,903,919,374,1070,450,115609,3475,99,117,19477,2110,22453,1476,30040,1534,22865,1297,20675,974,3147,1191,97,160,1725,902,571,413,381,285,233,210,140,139,4755,821,57,95,0,259,25,45,138,117,986,416,3549,664,26671,2393,0,259,4409,1218,5035,1108,8121,1365,6865,1225,2241,645,207122,1139,43937,2350,17559,1093,19808,1834,2131,673,2687,865,817,396,935,419,114593,3857,240,207,24337,1950,22466,1730,30926,1448,21018,1049,15606,1101,2192,728,0,259,623,342,666,379,754,391,52,83,97,141,18042,1526,0,259,95,126,328,301,948,445,2571,606,14100,1149,28358,2524,0,259,6076,1355,6456,1362,6948,1021,5661,900,3217,867,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3088597,0,1457880,1067,562450,8163,148767,2008,263737,5387,73637,3952,43358,3111,20072,2424,12879,1547,667471,8574,2060,678,116098,4529,134534,4116,132216,3441,135230,3020,147333,2642,45677,3759,351,259,13813,1663,11506,1984,8547,1385,5978,1095,5482,976,44415,2994,23,39,756,366,1749,812,4289,986,4990,1059,32608,2345,137867,4440,123,140,20373,2207,32637,2781,37105,2962,28122,2297,19507,1925,1630717,1063,507834,8714,137484,2263,229099,5258,58268,3454,38763,2576,24213,2192,20007,1939,656925,10226,6065,1316,133611,4612,145059,4209,145976,3588,124456,2973,101758,3275,73136,3927,671,386,26270,2751,16605,1838,14398,1795,9764,1302,5428,959,181109,4381,86,116,3099,1058,6220,1320,14066,1625,30350,2164,127288,3008,211713,6792,278,234,35190,2629,50587,2698,51623,2828,42439,2670,31596,2323,Puerto Rico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
