GEO_ID,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008E,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006E,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M,NAME,S1901_C01_001MA,S1901_C01_001EA,S1901_C01_002EA,S1901_C01_002MA,S1901_C01_003EA,S1901_C01_003MA,S1901_C01_004MA,S1901_C01_004EA,S1901_C01_005MA,S1901_C01_005EA,S1901_C01_006MA,S1901_C01_006EA,S1901_C01_007EA,S1901_C01_007MA,S1901_C01_008EA,S1901_C01_008MA,S1901_C01_009EA,S1901_C01_009MA,S1901_C01_010MA,S1901_C01_010EA,S1901_C01_011MA,S1901_C01_011EA,S1901_C01_012EA,S1901_C01_012MA,S1901_C01_013EA,S1901_C01_013MA,S1901_C01_014EA,S1901_C01_014MA,S1901_C01_015EA,S1901_C01_015MA,S1901_C01_016EA,S1901_C01_016MA,S1901_C02_001EA,S1901_C02_001MA,S1901_C02_002EA,S1901_C02_002MA,S1901_C02_003EA,S1901_C02_003MA,S1901_C02_004EA,S1901_C02_004MA,S1901_C02_005EA,S1901_C02_005MA,S1901_C02_006MA,S1901_C02_006EA,S1901_C02_007EA,S1901_C02_007MA,S1901_C02_008EA,S1901_C02_008MA,S1901_C02_009EA,S1901_C02_009MA,S1901_C02_010EA,S1901_C02_010MA,S1901_C02_011MA,S1901_C02_011EA,S1901_C02_012MA,S1901_C02_012EA,S1901_C02_013MA,S1901_C02_013EA,S1901_C02_014MA,S1901_C02_014EA,S1901_C02_015EA,S1901_C02_015MA,S1901_C02_016MA,S1901_C02_016EA,S1901_C03_001MA,S1901_C03_001EA,S1901_C03_002MA,S1901_C03_002EA,S1901_C03_003MA,S1901_C03_003EA,S1901_C03_004EA,S1901_C03_004MA,S1901_C03_005MA,S1901_C03_005EA,S1901_C03_006MA,S1901_C03_006EA,S1901_C03_007MA,S1901_C03_007EA,S1901_C03_008MA,S1901_C03_008EA,S1901_C03_009MA,S1901_C03_009EA,S1901_C03_010EA,S1901_C03_010MA,S1901_C03_011MA,S1901_C03_011EA,S1901_C03_012MA,S1901_C03_012EA,S1901_C03_013MA,S1901_C03_013EA,S1901_C03_014MA,S1901_C03_014EA,S1901_C03_015EA,S1901_C03_015MA,S1901_C03_016MA,S1901_C03_016EA,S1901_C04_001MA,S1901_C04_001EA,S1901_C04_002MA,S1901_C04_002EA,S1901_C04_003MA,S1901_C04_003EA,S1901_C04_004EA,S1901_C04_004MA,S1901_C04_005EA,S1901_C04_005MA,S1901_C04_006MA,S1901_C04_006EA,S1901_C04_007MA,S1901_C04_007EA,S1901_C04_008MA,S1901_C04_008EA,S1901_C04_009EA,S1901_C04_009MA,S1901_C04_010EA,S1901_C04_010MA,S1901_C04_011MA,S1901_C04_011EA,S1901_C04_012MA,S1901_C04_012EA,S1901_C04_013MA,S1901_C04_013EA,S1901_C04_014EA,S1901_C04_014MA,S1901_C04_015EA,S1901_C04_015MA,S1901_C04_016EA,S1901_C04_016MA,state
0400000US42,5008751,12653,7.2,0.2,4.5,0.1,9.6,0.2,9.2,0.2,12.4,0.2,17.9,0.2,12.9,0.2,14.4,0.2,5.8,0.2,6.1,0.1,59195,443,81006,509,35.7,-888888888.0,-888888888,-888888888,-888888888,-888888888,3177289,15474,3.4,0.2,2.2,0.1,5.8,0.2,7.4,0.2,11.4,0.3,19.0,0.3,15.6,0.3,18.6,0.3,8.0,0.2,8.4,0.2,75949,581,98834,694,-888888888,-888888888,36.3,-888888888.0,-888888888,-888888888,2377086,14521,1.2,0.1,1.0,0.1,3.3,0.2,5.5,0.3,9.9,0.3,18.8,0.4,17.4,0.4,22.2,0.3,10.1,0.3,10.6,0.2,89313,738,113687,879,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1831462,14594,14.8,0.3,8.7,0.3,16.7,0.4,12.8,0.3,14.1,0.4,15.9,0.4,7.5,0.3,6.1,0.3,1.7,0.2,1.7,0.1,32044,329,47061,721,-888888888,-888888888,-888888888,-888888888,33.3,-888888888.0,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),42
0400000US44,408748,4427,6.2,0.7,5.4,0.6,9.9,0.7,8.0,0.7,11.1,0.9,16.4,1.0,13.1,0.8,16.5,0.8,6.9,0.6,6.7,0.5,63870,1861,85279,1876,38.3,-888888888.0,-888888888,-888888888,-888888888,-888888888,251811,6010,2.5,0.5,2.3,0.5,6.5,0.8,6.6,0.8,9.7,1.0,16.6,1.1,15.2,1.1,21.9,1.2,9.7,0.9,9.0,0.8,84557,2741,104534,2793,-888888888,-888888888,40.9,-888888888.0,-888888888,-888888888,186052,5142,0.6,0.2,1.0,0.4,3.3,0.6,4.3,0.8,7.7,1.0,16.2,1.4,16.9,1.3,26.6,1.5,12.0,1.1,11.4,1.1,99917,1911,121270,3401,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,156937,5506,12.7,1.7,10.5,1.3,16.3,1.4,11.0,1.5,12.9,1.5,16.0,1.4,9.1,1.1,6.8,1.1,2.3,0.6,2.4,0.6,34234,2619,51372,2511,-888888888,-888888888,-888888888,-888888888,33.6,-888888888.0,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),44
0400000US45,1905100,10277,8.1,0.3,5.2,0.3,11.2,0.4,11.1,0.4,13.8,0.5,18.4,0.4,11.7,0.4,11.9,0.4,4.3,0.2,4.2,0.2,50570,532,70214,942,37.7,-888888888.0,-888888888,-888888888,-888888888,-888888888,1253260,14383,4.9,0.3,2.8,0.3,8.3,0.4,9.6,0.5,13.7,0.6,19.6,0.5,14.2,0.5,15.5,0.5,5.8,0.3,5.6,0.3,62432,754,83365,1272,-888888888,-888888888,37.5,-888888888.0,-888888888,-888888888,901707,12863,1.8,0.2,1.1,0.2,5.0,0.4,7.2,0.4,12.4,0.6,20.3,0.6,17.2,0.7,19.9,0.6,7.7,0.5,7.5,0.4,77808,1095,99362,1634,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,651840,12411,15.2,0.8,10.3,0.7,17.6,0.7,14.4,0.8,14.0,0.7,15.1,0.8,6.4,0.5,4.6,0.4,1.1,0.2,1.4,0.3,29644,843,42616,1021,-888888888,-888888888,-888888888,-888888888,36.7,-888888888.0,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),45
0400000US46,344260,3147,5.9,0.5,4.5,0.6,10.2,0.8,10.8,0.7,13.1,0.7,19.3,1.0,13.8,0.8,14.3,0.8,4.3,0.4,3.8,0.4,56521,1314,73458,1993,29.1,-888888888.0,-888888888,-888888888,-888888888,-888888888,213402,3931,3.6,0.6,2.0,0.4,7.1,0.9,6.8,0.7,10.9,0.9,20.8,1.4,18.0,1.3,19.4,1.2,6.0,0.7,5.3,0.6,73236,1941,88962,2523,-888888888,-888888888,29.7,-888888888.0,-888888888,-888888888,167651,4299,1.8,0.5,0.8,0.2,3.8,0.6,4.9,0.6,9.2,0.9,21.5,1.5,20.7,1.5,23.3,1.5,7.2,0.8,6.7,0.8,84052,1690,101261,2953,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,130858,3852,10.5,1.2,8.8,1.3,16.5,1.6,17.5,1.6,17.3,1.6,16.1,1.4,6.2,0.8,4.4,0.8,1.4,0.5,1.2,0.4,32347,1167,45437,3031,-888888888,-888888888,-888888888,-888888888,26.7,-888888888.0,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),46
0400000US47,2588655,10916,7.3,0.3,5.6,0.3,10.8,0.3,10.7,0.3,14.3,0.4,19.0,0.4,11.8,0.3,12.1,0.3,4.1,0.2,4.4,0.2,51340,410,72008,847,35.2,-888888888.0,-888888888,-888888888,-888888888,-888888888,1707488,14892,4.2,0.3,3.1,0.2,8.0,0.4,9.3,0.4,13.7,0.4,20.5,0.5,14.2,0.4,15.5,0.4,5.7,0.3,5.9,0.3,62926,737,85424,1219,-888888888,-888888888,35.9,-888888888.0,-888888888,-888888888,1255384,14099,1.4,0.2,1.5,0.2,5.1,0.3,7.3,0.4,12.7,0.5,21.3,0.6,16.5,0.5,19.4,0.6,7.3,0.4,7.6,0.4,75917,887,99681,1571,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,881167,12559,14.2,0.7,10.8,0.6,17.1,0.7,13.9,0.6,15.7,0.7,15.0,0.7,6.3,0.5,4.7,0.3,1.0,0.2,1.4,0.2,30490,537,43296,1254,-888888888,-888888888,-888888888,-888888888,32.1,-888888888.0,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),47
0400000US48,9623874,22217,6.7,0.2,4.2,0.1,9.4,0.2,9.4,0.2,12.9,0.2,17.9,0.2,12.3,0.2,14.5,0.2,6.1,0.1,6.6,0.1,59206,490,82768,416,34.8,-888888888.0,-888888888,-888888888,-888888888,-888888888,6696061,22045,4.4,0.1,2.7,0.1,7.4,0.2,8.5,0.2,12.3,0.2,18.1,0.3,13.6,0.3,17.2,0.2,7.5,0.2,8.3,0.2,70136,511,94376,563,-888888888,-888888888,36.0,-888888888.0,-888888888,-888888888,4879009,29349,1.7,0.1,1.5,0.1,4.9,0.2,6.6,0.2,10.8,0.2,17.8,0.3,15.2,0.3,21.0,0.3,9.6,0.3,10.9,0.2,85270,531,110601,694,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,2927813,23626,13.2,0.4,8.1,0.3,14.7,0.4,12.0,0.4,14.6,0.4,17.1,0.4,8.4,0.3,7.2,0.3,2.4,0.2,2.3,0.1,36529,455,52607,663,-888888888,-888888888,-888888888,-888888888,30.4,-888888888.0,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),48
0400000US49,975448,5045,4.2,0.4,3.1,0.2,6.9,0.4,8.0,0.4,12.4,0.6,20.5,0.6,14.9,0.5,17.9,0.5,6.5,0.4,5.7,0.4,68358,1229,86442,1379,29.5,-888888888.0,-888888888,-888888888,-888888888,-888888888,723175,7738,2.4,0.3,1.8,0.2,4.4,0.4,6.6,0.4,11.3,0.7,21.1,0.8,17.0,0.7,20.9,0.6,7.7,0.5,6.9,0.5,77940,1192,96840,1710,-888888888,-888888888,28.7,-888888888.0,-888888888,-888888888,592208,7561,1.2,0.2,1.2,0.2,3.3,0.4,5.0,0.4,10.0,0.7,20.7,0.8,17.9,0.8,23.7,0.7,9.0,0.6,8.0,0.5,86071,1122,105620,1920,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,252273,6766,10.5,1.0,6.9,0.6,14.4,1.1,13.9,1.2,15.9,1.1,19.2,1.2,7.4,0.8,7.9,0.9,2.1,0.4,1.9,0.4,38344,2010,51772,1691,-888888888,-888888888,-888888888,-888888888,29.4,-888888888.0,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),49
0400000US50,256629,3631,5.2,0.6,5.1,0.7,10.3,1.0,10.1,1.0,12.5,0.9,19.4,1.3,13.4,0.9,14.5,0.9,4.4,0.5,5.2,0.6,57513,2088,76560,2121,30.2,-888888888.0,-888888888,-888888888,-888888888,-888888888,153648,3466,2.6,0.6,1.9,0.5,7.0,1.0,8.0,1.2,10.9,1.1,20.0,1.5,16.6,1.3,19.7,1.3,6.2,0.8,7.2,0.9,74426,2366,93647,2956,-888888888,-888888888,29.2,-888888888.0,-888888888,-888888888,119775,3080,1.2,0.5,0.7,0.3,4.4,0.9,6.3,1.0,9.6,1.1,19.4,1.5,18.4,1.5,23.6,1.6,7.8,1.0,8.7,1.0,85331,1833,105798,3318,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,102981,3696,9.5,1.2,10.3,1.7,16.5,1.7,13.9,1.7,14.8,1.6,17.6,2.1,8.3,1.2,5.7,1.0,1.5,0.5,1.9,0.5,34754,2360,48396,2449,-888888888,-888888888,-888888888,-888888888,30.4,-888888888.0,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),50
0400000US51,3120880,13665,5.3,0.2,3.7,0.2,7.4,0.3,7.4,0.2,11.2,0.3,16.9,0.3,13.2,0.3,16.6,0.3,8.3,0.2,9.9,0.3,71535,544,97639,912,33.5,-888888888.0,-888888888,-888888888,-888888888,-888888888,2091237,14871,3.1,0.2,1.8,0.2,5.2,0.2,6.2,0.3,10.0,0.4,16.7,0.4,14.2,0.4,19.4,0.5,10.5,0.3,12.9,0.4,86279,890,113234,1181,-888888888,-888888888,34.2,-888888888.0,-888888888,-888888888,1588086,16042,1.1,0.2,0.8,0.1,3.0,0.2,4.4,0.3,8.1,0.3,16.1,0.5,15.2,0.4,22.5,0.5,12.6,0.4,16.2,0.5,101690,790,129798,1341,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1029643,14682,10.7,0.5,7.7,0.4,12.7,0.6,10.4,0.5,14.5,0.6,17.1,0.6,10.3,0.4,9.9,0.4,3.6,0.2,3.2,0.3,43210,937,61941,1341,-888888888,-888888888,-888888888,-888888888,30.5,-888888888.0,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),51
0400000US53,2840377,11168,5.3,0.3,3.5,0.2,7.2,0.2,7.4,0.2,11.6,0.3,17.7,0.4,13.6,0.4,17.4,0.4,7.7,0.3,8.5,0.2,70979,583,94297,793,29.3,-888888888.0,-888888888,-888888888,-888888888,-888888888,1833793,15146,3.0,0.2,1.9,0.2,4.7,0.2,5.8,0.3,10.2,0.4,17.8,0.4,15.0,0.4,20.5,0.5,9.9,0.4,11.1,0.3,84594,908,110005,1092,-888888888,-888888888,29.3,-888888888.0,-888888888,-888888888,1418536,13975,1.1,0.1,1.0,0.1,2.7,0.2,4.4,0.3,8.6,0.4,17.1,0.5,16.0,0.5,23.5,0.5,11.9,0.5,13.6,0.3,98121,995,124177,1158,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1006584,14859,10.5,0.6,6.7,0.5,12.3,0.6,11.1,0.5,14.3,0.6,17.6,0.6,10.7,0.6,10.3,0.5,3.1,0.3,3.2,0.2,44213,1031,60918,968,-888888888,-888888888,-888888888,-888888888,27.1,-888888888.0,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),53
0400000US54,715308,7000,9.8,0.6,6.6,0.5,13.9,0.7,11.1,0.7,13.8,0.6,18.0,0.7,10.9,0.5,10.1,0.6,3.3,0.3,2.7,0.3,43469,1393,59557,1201,34.7,-888888888.0,-888888888,-888888888,-888888888,-888888888,461542,6702,5.9,0.6,4.1,0.5,10.0,0.8,9.8,0.7,14.0,0.8,20.7,0.9,13.5,0.7,13.7,0.8,4.5,0.5,3.8,0.5,56086,1573,71551,1537,-888888888,-888888888,35.2,-888888888.0,-888888888,-888888888,346532,6742,2.3,0.4,2.4,0.4,7.3,0.8,8.7,0.7,13.6,0.8,22.2,1.2,16.3,0.9,16.8,1.0,5.8,0.6,4.7,0.5,66653,1675,82158,1771,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,253766,6305,18.4,1.3,11.7,1.0,21.4,1.2,13.5,1.0,13.3,0.8,12.0,1.1,5.2,0.7,3.0,0.6,0.8,0.3,0.7,0.2,24084,808,35438,1427,-888888888,-888888888,-888888888,-888888888,32.2,-888888888.0,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),54
0400000US55,2350293,7563,5.0,0.2,4.6,0.2,9.6,0.3,9.4,0.3,13.8,0.3,19.1,0.3,13.9,0.3,14.9,0.3,5.3,0.2,4.4,0.2,59305,587,77369,664,31.0,-888888888.0,-888888888,-888888888,-888888888,-888888888,1478375,11053,2.6,0.2,2.2,0.2,5.6,0.3,7.2,0.3,12.3,0.4,19.7,0.4,17.0,0.5,19.7,0.4,7.5,0.3,6.2,0.3,75413,643,93538,972,-888888888,-888888888,30.5,-888888888.0,-888888888,-888888888,1139307,11848,1.0,0.1,0.9,0.1,3.2,0.2,5.2,0.2,10.5,0.4,19.2,0.4,19.1,0.5,23.9,0.5,9.2,0.4,7.7,0.3,86757,623,106300,1069,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,871918,11420,9.8,0.5,9.2,0.4,17.2,0.6,13.7,0.5,17.1,0.6,17.3,0.7,7.9,0.4,5.3,0.3,1.4,0.2,1.2,0.1,35115,626,46747,907,-888888888,-888888888,-888888888,-888888888,30.4,-888888888.0,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),55
0400000US56,225796,3968,6.2,0.9,3.8,0.7,9.3,1.1,9.5,1.0,12.6,1.1,19.1,1.4,14.3,1.1,16.8,1.2,4.8,0.7,3.5,0.6,60434,1759,75855,2636,32.6,-888888888.0,-888888888,-888888888,-888888888,-888888888,145719,3619,3.7,1.0,1.7,0.6,4.8,1.1,7.7,1.3,11.6,1.4,20.5,1.7,16.6,1.4,21.8,1.6,6.7,1.0,4.7,0.8,74868,2059,90001,3561,-888888888,-888888888,32.2,-888888888.0,-888888888,-888888888,116508,4095,1.7,0.7,1.1,0.5,4.0,1.0,5.7,1.2,9.9,1.3,20.4,1.9,19.1,1.6,24.3,1.8,8.1,1.2,5.9,1.0,83743,2932,99876,4280,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,80077,3441,11.5,2.0,7.8,1.4,17.9,2.2,14.7,2.0,15.2,1.9,15.0,2.3,9.8,1.6,5.7,1.3,1.3,0.7,1.1,0.7,33472,2389,46816,3188,-888888888,-888888888,-888888888,-888888888,31.5,-888888888.0,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),56
0400000US72,1191305,10722,29.3,0.8,11.7,0.5,18.6,0.7,11.6,0.5,11.4,0.6,9.7,0.5,3.8,0.3,2.5,0.3,0.6,0.1,0.8,0.1,19343,404,31094,771,32.2,-888888888.0,-888888888,-888888888,-888888888,-888888888,805573,12009,23.7,0.9,9.9,0.6,19.3,0.9,12.8,0.6,13.5,0.8,11.4,0.6,4.5,0.4,3.1,0.3,0.7,0.1,1.0,0.2,23190,694,35244,979,-888888888,-888888888,33.9,-888888888.0,-888888888,-888888888,447425,10257,12.0,0.9,8.9,0.7,20.1,1.0,14.1,0.8,16.1,1.1,15.3,1.0,6.2,0.6,4.5,0.5,1.2,0.3,1.6,0.3,30922,916,44479,1351,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,385732,9377,44.1,1.2,16.0,1.0,17.3,1.0,8.3,0.7,6.2,0.7,4.7,0.6,1.6,0.4,1.0,0.3,0.4,0.1,0.4,0.2,11516,306,20156,1165,-888888888,-888888888,-888888888,-888888888,26.7,-888888888.0,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,(X),72
