GEO_ID,S1902_C01_001E,S1902_C01_001M,S1902_C01_002E,S1902_C01_002M,S1902_C01_003E,S1902_C01_003M,S1902_C01_004E,S1902_C01_004M,S1902_C01_005E,S1902_C01_005M,S1902_C01_006E,S1902_C01_006M,S1902_C01_007E,S1902_C01_007M,S1902_C01_008E,S1902_C01_008M,S1902_C01_009E,S1902_C01_009M,S1902_C01_010E,S1902_C01_010M,S1902_C01_011E,S1902_C01_011M,S1902_C01_012E,S1902_C01_012M,S1902_C01_013E,S1902_C01_013M,S1902_C01_014E,S1902_C01_014M,S1902_C01_015E,S1902_C01_015M,S1902_C01_016E,S1902_C01_016M,S1902_C01_017E,S1902_C01_017M,S1902_C01_018E,S1902_C01_018M,S1902_C01_019E,S1902_C01_019M,S1902_C01_020E,S1902_C01_020M,S1902_C01_021E,S1902_C01_021M,S1902_C01_022E,S1902_C01_022M,S1902_C01_023E,S1902_C01_023M,S1902_C01_024E,S1902_C01_024M,S1902_C01_025E,S1902_C01_025M,S1902_C01_026E,S1902_C01_026M,S1902_C01_027E,S1902_C01_027M,S1902_C01_028E,S1902_C01_028M,S1902_C02_001E,S1902_C02_001M,S1902_C02_002E,S1902_C02_002M,S1902_C02_003E,S1902_C02_003M,S1902_C02_004E,S1902_C02_004M,S1902_C02_005E,S1902_C02_005M,S1902_C02_006E,S1902_C02_006M,S1902_C02_007E,S1902_C02_007M,S1902_C02_008E,S1902_C02_008M,S1902_C02_009E,S1902_C02_009M,S1902_C02_010E,S1902_C02_010M,S1902_C02_011E,S1902_C02_011M,S1902_C02_012E,S1902_C02_012M,S1902_C02_013E,S1902_C02_013M,S1902_C02_014E,S1902_C02_014M,S1902_C02_015E,S1902_C02_015M,S1902_C02_016E,S1902_C02_016M,S1902_C02_017E,S1902_C02_017M,S1902_C02_018E,S1902_C02_018M,S1902_C02_019E,S1902_C02_019M,S1902_C02_020E,S1902_C02_020M,S1902_C02_021E,S1902_C02_021M,S1902_C02_022E,S1902_C02_022M,S1902_C02_023E,S1902_C02_023M,S1902_C02_024E,S1902_C02_024M,S1902_C02_025E,S1902_C02_025M,S1902_C02_026E,S1902_C02_026M,S1902_C02_027E,S1902_C02_027M,S1902_C02_028E,S1902_C02_028M,S1902_C03_001E,S1902_C03_001M,S1902_C03_002E,S1902_C03_002M,S1902_C03_003E,S1902_C03_003M,S1902_C03_004E,S1902_C03_004M,S1902_C03_005E,S1902_C03_005M,S1902_C03_006E,S1902_C03_006M,S1902_C03_007E,S1902_C03_007M,S1902_C03_008E,S1902_C03_008M,S1902_C03_009E,S1902_C03_009M,S1902_C03_010E,S1902_C03_010M,S1902_C03_011E,S1902_C03_011M,S1902_C03_012E,S1902_C03_012M,S1902_C03_013E,S1902_C03_013M,S1902_C03_014E,S1902_C03_014M,S1902_C03_015E,S1902_C03_015M,S1902_C03_016E,S1902_C03_016M,S1902_C03_017E,S1902_C03_017M,S1902_C03_018E,S1902_C03_018M,S1902_C03_019E,S1902_C03_019M,S1902_C03_020E,S1902_C03_020M,S1902_C03_021E,S1902_C03_021M,S1902_C03_022E,S1902_C03_022M,S1902_C03_023E,S1902_C03_023M,S1902_C03_024E,S1902_C03_024M,S1902_C03_025E,S1902_C03_025M,S1902_C03_026E,S1902_C03_026M,S1902_C03_027E,S1902_C03_027M,S1902_C03_028E,S1902_C03_028M,NAME,S1902_C01_001EA,S1902_C01_001MA,S1902_C01_002EA,S1902_C01_002MA,S1902_C01_003EA,S1902_C01_003MA,S1902_C01_004EA,S1902_C01_004MA,S1902_C01_005EA,S1902_C01_005MA,S1902_C01_006EA,S1902_C01_006MA,S1902_C01_007EA,S1902_C01_007MA,S1902_C01_008EA,S1902_C01_008MA,S1902_C01_009EA,S1902_C01_009MA,S1902_C01_010EA,S1902_C01_010MA,S1902_C01_011EA,S1902_C01_011MA,S1902_C01_012EA,S1902_C01_012MA,S1902_C01_013MA,S1902_C01_013EA,S1902_C01_014MA,S1902_C01_014EA,S1902_C01_015MA,S1902_C01_015EA,S1902_C01_016EA,S1902_C01_016MA,S1902_C01_017EA,S1902_C01_017MA,S1902_C01_018MA,S1902_C01_018EA,S1902_C01_019MA,S1902_C01_019EA,S1902_C01_020MA,S1902_C01_020EA,S1902_C01_021MA,S1902_C01_021EA,S1902_C01_022EA,S1902_C01_022MA,S1902_C01_023MA,S1902_C01_023EA,S1902_C01_024MA,S1902_C01_024EA,S1902_C01_025MA,S1902_C01_025EA,S1902_C01_026MA,S1902_C01_026EA,S1902_C01_027EA,S1902_C01_027MA,S1902_C01_028MA,S1902_C01_028EA,S1902_C02_001MA,S1902_C02_001EA,S1902_C02_002MA,S1902_C02_002EA,S1902_C02_003MA,S1902_C02_003EA,S1902_C02_004MA,S1902_C02_004EA,S1902_C02_005EA,S1902_C02_005MA,S1902_C02_006MA,S1902_C02_006EA,S1902_C02_007MA,S1902_C02_007EA,S1902_C02_008MA,S1902_C02_008EA,S1902_C02_009MA,S1902_C02_009EA,S1902_C02_010EA,S1902_C02_010MA,S1902_C02_011MA,S1902_C02_011EA,S1902_C02_012MA,S1902_C02_012EA,S1902_C02_013MA,S1902_C02_013EA,S1902_C02_014MA,S1902_C02_014EA,S1902_C02_015EA,S1902_C02_015MA,S1902_C02_016EA,S1902_C02_016MA,S1902_C02_017MA,S1902_C02_017EA,S1902_C02_018MA,S1902_C02_018EA,S1902_C02_019MA,S1902_C02_019EA,S1902_C02_020EA,S1902_C02_020MA,S1902_C02_021EA,S1902_C02_021MA,S1902_C02_022EA,S1902_C02_022MA,S1902_C02_023EA,S1902_C02_023MA,S1902_C02_024EA,S1902_C02_024MA,S1902_C02_025EA,S1902_C02_025MA,S1902_C02_026EA,S1902_C02_026MA,S1902_C02_027EA,S1902_C02_027MA,S1902_C02_028EA,S1902_C02_028MA,S1902_C03_001EA,S1902_C03_001MA,S1902_C03_002EA,S1902_C03_002MA,S1902_C03_003EA,S1902_C03_003MA,S1902_C03_004EA,S1902_C03_004MA,S1902_C03_005EA,S1902_C03_005MA,S1902_C03_006EA,S1902_C03_006MA,S1902_C03_007MA,S1902_C03_007EA,S1902_C03_008MA,S1902_C03_008EA,S1902_C03_009MA,S1902_C03_009EA,S1902_C03_010EA,S1902_C03_010MA,S1902_C03_011EA,S1902_C03_011MA,S1902_C03_012MA,S1902_C03_012EA,S1902_C03_013MA,S1902_C03_013EA,S1902_C03_014MA,S1902_C03_014EA,S1902_C03_015EA,S1902_C03_015MA,S1902_C03_016EA,S1902_C03_016MA,S1902_C03_017MA,S1902_C03_017EA,S1902_C03_018MA,S1902_C03_018EA,S1902_C03_019MA,S1902_C03_019EA,S1902_C03_020MA,S1902_C03_020EA,S1902_C03_021EA,S1902_C03_021MA,S1902_C03_022MA,S1902_C03_022EA,S1902_C03_023MA,S1902_C03_023EA,S1902_C03_024MA,S1902_C03_024EA,S1902_C03_025MA,S1902_C03_025EA,S1902_C03_026EA,S1902_C03_026MA,S1902_C03_027MA,S1902_C03_027EA,S1902_C03_028MA,S1902_C03_028EA,state
0400000US36,7304332,18884,5650357,21254,5441443,23170,784319,14345,1542332,16579,2278786,13180,455791,11015,1135797,17078,246184,7818,1348655,13146,612591,11808,4620008,22062,637952,10159,1487177,15602,1339251,17178,551761,11225,406351,8519,197516,5710,19849399,-555555555,12523357,35841,3136984,21590,76069,6649,1734663,11426,7397,1742,1768858,37683,602071,18354,3811654,476,10936578,5673,7304332,18884,77.4,0.2,74.5,0.2,10.7,0.2,21.1,0.2,31.2,0.2,6.2,0.1,15.5,0.2,3.4,0.1,18.5,0.2,8.4,0.2,4620008,22062,13.8,0.2,32.2,0.3,29.0,0.3,11.9,0.2,8.8,0.2,4.3,0.1,19849399,-555555555,63.1,0.2,15.8,0.1,0.4,0.1,8.7,0.1,0.0,0.1,8.9,0.2,3.0,0.1,19.2,0.1,55.1,0.1,97116,728,102082,773,99694,650,43757,1883,23993,1553,19114,113,9334,122,-888888888,-888888888,3516,116,28782,607,13171,325,113760,1088,51782,1849,86830,1976,160969,1941,95172,2358,170065,3340,132685,5714,37156,270,43966,394,24794,398,25586,7120,34493,858,34005,8884,18823,486,22940,1006,22299,493,46488,409,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3955069,14774,3024643,17515,2911736,17469,404893,10505,731805,12884,1282303,10160,195645,7183,506506,12728,61416,4374,769435,10285,409470,8468,2590180,17902,420151,9174,869297,11975,830605,12238,234490,8805,181986,7059,53651,4151,10273419,-555555555,7066745,16775,2206579,12167,119909,5099,295672,4895,8385,2541,309141,16321,266988,13249,962466,2657,6472902,2943,3955069,14774,76.5,0.3,73.6,0.3,10.2,0.3,18.5,0.3,32.4,0.3,4.9,0.2,12.8,0.3,1.6,0.1,19.5,0.2,10.4,0.2,2590180,17902,16.2,0.3,33.6,0.4,32.1,0.4,9.1,0.3,7.0,0.3,2.1,0.2,10273419,-555555555,68.8,0.2,21.5,0.1,1.2,0.1,2.9,0.1,0.1,0.1,3.0,0.2,2.6,0.1,9.4,0.1,63.0,0.1,74106,613,75682,762,74436,741,30068,1499,19388,1064,18985,132,9549,209,-888888888,-888888888,2529,230,23746,606,13083,382,88118,795,51102,1392,71142,1318,117854,1516,74832,2653,132105,4033,101535,7947,29560,232,33511,303,20894,416,19902,1676,33832,1526,17467,4464,13760,808,14865,1309,15201,382,35114,327,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,316306,3300,261416,4103,252325,4126,46545,2791,76198,3492,80034,2201,7984,1124,22451,2081,8029,1649,37498,2158,34900,2405,190217,4208,21222,1522,49592,2659,85738,3149,14220,2073,16923,1592,2522,686,755393,-555555555,654116,2352,23294,2184,41706,2209,12699,1981,540,445,8251,1916,14787,2568,26479,431,637291,1322,316306,3300,82.6,0.8,79.8,0.9,14.7,0.9,24.1,1.1,25.3,0.7,2.5,0.4,7.1,0.6,2.5,0.5,11.9,0.7,11.0,0.8,190217,4208,11.2,0.8,26.1,1.3,45.1,1.5,7.5,1.1,8.9,0.8,1.3,0.4,755393,-555555555,86.6,0.3,3.1,0.3,5.5,0.3,1.7,0.3,0.1,0.1,1.1,0.3,2.0,0.3,3.5,0.1,84.4,0.2,80663,2198,80298,2585,73764,2023,51101,8160,23115,3419,18638,508,9723,824,-888888888,-888888888,3539,1120,20532,1349,11292,1134,100402,2989,51127,4928,78360,6083,117880,4846,86920,10126,144198,10606,136450,35695,34041,847,36155,929,21534,3956,18692,3261,25644,5863,19686,10429,24704,4082,16479,4122,19516,1896,36563,949,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4667192,13650,3537061,15524,3430757,15146,429013,10360,922897,13068,1489599,10480,286903,8810,647260,12250,146008,6049,1000356,12768,503466,11319,2951170,15802,459687,8084,964176,15406,937470,12338,275513,8632,246305,6625,68019,3858,11658609,-555555555,9480074,9073,1441353,10913,23720,3264,257518,4828,4216,1398,110748,8860,340980,12350,436762,1528,9204374,3074,4667192,13650,75.8,0.3,73.5,0.3,9.2,0.2,19.8,0.3,31.9,0.2,6.1,0.2,13.9,0.3,3.1,0.1,21.4,0.3,10.8,0.2,2951170,15802,15.6,0.3,32.7,0.5,31.8,0.4,9.3,0.3,8.3,0.2,2.3,0.1,11658609,-555555555,81.3,0.1,12.4,0.1,0.2,0.1,2.2,0.1,0.0,0.1,0.9,0.1,2.9,0.1,3.7,0.1,78.9,0.1,73337,569,75118,606,73409,592,32278,1687,16970,1152,18257,113,9798,152,-888888888,-888888888,2725,131,25212,612,10520,318,88326,775,49124,1270,68761,1270,117363,1385,77821,2230,133486,2398,109438,4644,30038,224,32266,258,19582,462,20882,3145,34694,1927,39636,25854,17404,1585,13406,694,17751,546,32654,259,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1470364,5913,1122850,6396,1076754,6259,159358,4808,259249,5994,473174,4912,83676,3575,203302,6117,39184,2669,259444,5772,191763,5571,964144,7994,155296,3847,332810,6355,309673,5461,87222,4104,60787,3310,18356,1790,3930864,-555555555,2837492,6995,286716,5037,302400,6392,86704,3193,7163,2135,107507,7386,302882,8985,417708,-555555555,2576937,2060,1470364,5913,76.4,0.4,73.2,0.4,10.8,0.3,17.6,0.4,32.2,0.3,5.7,0.2,13.8,0.4,2.7,0.2,17.6,0.4,13.0,0.4,964144,7994,16.1,0.4,34.5,0.6,32.1,0.6,9.0,0.4,6.3,0.3,1.9,0.2,3930864,-555555555,72.2,0.2,7.3,0.1,7.7,0.2,2.2,0.1,0.2,0.1,2.7,0.2,7.7,0.2,10.6,-555555555.0,65.6,0.1,68020,763,69377,873,67152,866,35105,2328,17807,1463,18247,198,9326,252,-888888888,-888888888,1857,190,21555,638,12607,460,80270,1039,42765,1602,64744,1957,107018,1840,71380,2784,129527,5489,106965,8998,26472,278,29465,341,18995,973,18650,695,26522,2888,26536,7716,16678,1374,16778,778,15432,636,30828,355,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1603635,8695,1216030,9451,1158057,9729,211477,6846,384604,7520,537056,6578,79980,4687,256906,8244,52698,4245,311355,6071,195925,6874,1010975,11385,170804,6090,319053,9094,333309,7257,81349,5091,82098,4388,24362,2740,4142776,-555555555,3497242,14004,77750,3874,47692,4485,181659,4496,16144,2093,123547,12664,198742,9132,540924,-555555555,3132752,1902,1603635,8695,75.8,0.4,72.2,0.5,13.2,0.4,24.0,0.5,33.5,0.4,5.0,0.3,16.0,0.5,3.3,0.3,19.4,0.4,12.2,0.4,1010975,11385,16.9,0.6,31.6,0.8,33.0,0.7,8.0,0.5,8.1,0.4,2.4,0.3,4142776,-555555555,84.4,0.3,1.9,0.1,1.2,0.1,4.4,0.1,0.4,0.1,3.0,0.3,4.8,0.2,13.1,-555555555.0,75.6,0.1,80144,900,80873,1114,78632,1121,34442,2747,19878,1098,19468,228,9608,299,-888888888,-888888888,2754,202,28230,1048,12116,568,94331,1296,57429,2106,76259,2412,122405,3179,81985,4067,136726,5054,104012,7736,31950,360,33306,375,23721,2357,21554,2690,36749,2813,23550,3995,18481,1505,18469,1392,18368,724,34968,372,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5008751,12653,3732431,15238,3614563,14942,468935,8401,1164315,13205,1750379,10816,278230,8187,680134,10671,146108,5693,1049857,11659,501311,10951,3177289,15474,493031,8986,963774,13901,1038857,13150,293302,7331,300895,7583,87430,4540,12805537,-555555555,10339488,16063,1437081,14280,23523,2945,444588,5037,3425,1423,243000,14284,314432,14624,938428,1252,9780941,3315,5008751,12653,74.5,0.2,72.2,0.2,9.4,0.2,23.2,0.3,34.9,0.2,5.6,0.2,13.6,0.2,2.9,0.1,21.0,0.2,10.0,0.2,3177289,15474,15.5,0.3,30.3,0.4,32.7,0.4,9.2,0.2,9.5,0.2,2.8,0.1,12805537,-555555555,80.7,0.1,11.2,0.1,0.2,0.1,3.5,0.1,0.0,0.1,1.9,0.1,2.5,0.1,7.3,0.1,76.4,0.1,81006,509,85817,592,83939,591,36045,1242,15869,702,19497,101,9853,168,-888888888,-888888888,2363,142,22939,509,11289,348,98834,694,51451,1418,76791,1377,129573,1577,88309,2439,146207,2326,116044,4307,32711,207,35143,238,21071,620,24935,5048,35742,1414,20899,5803,16867,1198,14619,983,17558,779,36074,244,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,408748,4427,312699,5033,301732,4930,38889,2905,89973,4268,130450,3381,30846,2999,67231,3933,17495,2271,72591,3562,44972,3123,251811,6010,31654,2597,73711,4067,84683,3738,24793,2703,27729,2393,9241,1658,1059639,-555555555,866258,7073,66660,5240,5580,2229,38058,1655,1128,1171,47303,7153,34652,5370,163346,578,763670,1641,408748,4427,76.5,0.8,73.8,0.8,9.5,0.7,22.0,1.0,31.9,0.8,7.5,0.7,16.4,0.9,4.3,0.5,17.8,0.9,11.0,0.8,251811,6010,12.6,1.0,29.3,1.4,33.6,1.4,9.8,1.0,11.0,0.9,3.7,0.6,1059639,-555555555,81.8,0.7,6.3,0.5,0.5,0.2,3.6,0.2,0.1,0.1,4.5,0.7,3.3,0.5,15.4,0.1,72.1,0.2,85279,1876,89331,2008,87524,2247,39213,5238,21155,3378,18297,431,10166,485,-888888888,-888888888,2601,328,23805,1766,12150,1168,104534,2793,53658,6515,75476,4061,139194,6094,94629,6651,144336,7997,100111,10440,34511,701,37254,887,20233,2321,-999999999,-999999999,35033,4830,-999999999,-999999999,18512,2765,15008,2942,17048,1383,39863,953,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,N,N,null,null,null,null,null,null,null,null,44
0400000US45,1905100,10277,1416699,12239,1360435,13665,177134,7511,326891,8760,674244,7242,93077,4864,242090,7595,26066,2383,394122,7390,216753,6965,1253260,14383,229169,6752,431114,11083,368518,9967,118576,6121,79058,4236,26825,2922,5024369,-555555555,3380219,8607,1357385,9443,15007,2574,76181,3682,6389,4664,81959,8728,107229,9891,285990,942,3197812,2438,1905100,10277,74.4,0.4,71.4,0.5,9.3,0.4,17.2,0.4,35.4,0.4,4.9,0.3,12.7,0.4,1.4,0.1,20.7,0.4,11.4,0.4,1253260,14383,18.3,0.5,34.4,0.8,29.4,0.7,9.5,0.5,6.3,0.3,2.1,0.2,5024369,-555555555,67.3,0.2,27.0,0.2,0.3,0.1,1.5,0.1,0.1,0.1,1.6,0.2,2.1,0.2,5.7,0.1,63.6,0.1,70214,942,70536,1007,68809,864,35668,3517,21856,2264,19511,185,9519,408,-888888888,-888888888,2902,346,24539,951,13393,622,83365,1272,52754,2633,66265,1885,116746,2540,70070,3298,128300,5516,87459,4780,27909,350,32403,432,18669,562,23232,5885,29145,2248,17462,11103,14334,1256,13978,1855,17701,1050,33129,449,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,344260,3147,273252,3796,261552,4087,52171,3033,86419,3608,106410,2363,14115,1764,32715,2613,7131,1077,57047,2573,41295,2702,213402,3931,29349,2249,57398,2592,86757,3339,14706,1716,21019,1786,4173,744,869666,-555555555,736581,2594,16987,1897,76078,2436,10775,1976,944,628,5647,1821,22654,2935,31278,818,715927,1042,344260,3147,79.4,0.8,76.0,0.9,15.2,0.9,25.1,1.0,30.9,0.7,4.1,0.5,9.5,0.7,2.1,0.3,16.6,0.7,12.0,0.8,213402,3931,13.8,1.0,26.9,1.2,40.7,1.4,6.9,0.8,9.8,0.8,2.0,0.3,869666,-555555555,84.7,0.3,2.0,0.2,8.7,0.3,1.2,0.2,0.1,0.1,0.6,0.2,2.6,0.3,3.6,0.1,82.3,0.1,73458,1993,71576,1912,67133,1777,38323,3409,21197,3377,17850,400,10060,621,-888888888,-888888888,3129,569,23500,2982,11969,1423,88962,2523,48657,3316,70054,7392,107034,4155,69554,5987,132977,5579,103465,19219,29611,762,32654,869,16174,3203,9499,909,28235,8864,18874,9562,23335,5096,10979,1865,17564,2138,33036,903,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2588655,10916,1958491,14741,1871971,15465,284921,7306,448483,8410,865199,8883,149795,6224,359236,9658,50885,3759,496674,8323,276897,8583,1707488,14892,286785,6809,576873,11874,529077,13173,149541,6210,129407,5467,35805,2995,6715984,-555555555,5221591,8339,1122675,7929,14637,2210,119115,4010,6380,3151,89260,8454,142326,8537,361203,2416,4962226,1952,2588655,10916,75.7,0.4,72.3,0.4,11.0,0.3,17.3,0.3,33.4,0.3,5.8,0.2,13.9,0.4,2.0,0.1,19.2,0.3,10.7,0.3,1707488,14892,16.8,0.4,33.8,0.6,31.0,0.7,8.8,0.3,7.6,0.3,2.1,0.2,6715984,-555555555,77.7,0.1,16.7,0.1,0.2,0.1,1.8,0.1,0.1,0.1,1.3,0.1,2.1,0.1,5.4,0.1,73.9,0.1,72008,847,73761,991,71284,955,38673,2300,20588,1950,19033,135,9622,245,-888888888,-888888888,2348,226,22941,782,11875,532,85424,1219,47035,1864,69549,2282,112709,2041,79321,3012,132754,4435,99935,7749,28764,333,31004,394,20676,547,38473,17239,33208,2698,23509,9343,13454,1228,15475,1535,16428,1241,31719,386,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
