GEO_ID,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008E,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006E,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M,NAME,S1901_C01_001MA,S1901_C01_001EA,S1901_C01_002MA,S1901_C01_002EA,S1901_C01_003EA,S1901_C01_003MA,S1901_C01_004EA,S1901_C01_004MA,S1901_C01_005EA,S1901_C01_005MA,S1901_C01_006MA,S1901_C01_006EA,S1901_C01_007MA,S1901_C01_007EA,S1901_C01_008EA,S1901_C01_008MA,S1901_C01_009EA,S1901_C01_009MA,S1901_C01_010EA,S1901_C01_010MA,S1901_C01_011MA,S1901_C01_011EA,S1901_C01_012MA,S1901_C01_012EA,S1901_C01_013MA,S1901_C01_013EA,S1901_C01_014EA,S1901_C01_014MA,S1901_C01_015EA,S1901_C01_015MA,S1901_C01_016EA,S1901_C01_016MA,S1901_C02_001MA,S1901_C02_001EA,S1901_C02_002MA,S1901_C02_002EA,S1901_C02_003EA,S1901_C02_003MA,S1901_C02_004EA,S1901_C02_004MA,S1901_C02_005EA,S1901_C02_005MA,S1901_C02_006MA,S1901_C02_006EA,S1901_C02_007MA,S1901_C02_007EA,S1901_C02_008MA,S1901_C02_008EA,S1901_C02_009EA,S1901_C02_009MA,S1901_C02_010EA,S1901_C02_010MA,S1901_C02_011EA,S1901_C02_011MA,S1901_C02_012MA,S1901_C02_012EA,S1901_C02_013MA,S1901_C02_013EA,S1901_C02_014EA,S1901_C02_014MA,S1901_C02_015MA,S1901_C02_015EA,S1901_C02_016EA,S1901_C02_016MA,S1901_C03_001MA,S1901_C03_001EA,S1901_C03_002MA,S1901_C03_002EA,S1901_C03_003EA,S1901_C03_003MA,S1901_C03_004MA,S1901_C03_004EA,S1901_C03_005EA,S1901_C03_005MA,S1901_C03_006EA,S1901_C03_006MA,S1901_C03_007MA,S1901_C03_007EA,S1901_C03_008EA,S1901_C03_008MA,S1901_C03_009EA,S1901_C03_009MA,S1901_C03_010MA,S1901_C03_010EA,S1901_C03_011EA,S1901_C03_011MA,S1901_C03_012MA,S1901_C03_012EA,S1901_C03_013EA,S1901_C03_013MA,S1901_C03_014MA,S1901_C03_014EA,S1901_C03_015MA,S1901_C03_015EA,S1901_C03_016EA,S1901_C03_016MA,S1901_C04_001EA,S1901_C04_001MA,S1901_C04_002EA,S1901_C04_002MA,S1901_C04_003EA,S1901_C04_003MA,S1901_C04_004MA,S1901_C04_004EA,S1901_C04_005MA,S1901_C04_005EA,S1901_C04_006MA,S1901_C04_006EA,S1901_C04_007EA,S1901_C04_007MA,S1901_C04_008EA,S1901_C04_008MA,S1901_C04_009MA,S1901_C04_009EA,S1901_C04_010EA,S1901_C04_010MA,S1901_C04_011EA,S1901_C04_011MA,S1901_C04_012EA,S1901_C04_012MA,S1901_C04_013EA,S1901_C04_013MA,S1901_C04_014EA,S1901_C04_014MA,S1901_C04_015EA,S1901_C04_015MA,S1901_C04_016MA,S1901_C04_016EA,state
0400000US42,4945972,12878,7.1,0.2,5.3,0.1,10.6,0.2,10.1,0.2,13.7,0.2,18.4,0.2,12.4,0.2,13.0,0.2,4.8,0.1,4.6,0.1,53234,420,73112,461,30.8,-888888888.0,-888888888,-888888888,-888888888,-888888888,3185054,17847,4.1,0.2,2.8,0.1,6.8,0.2,8.4,0.2,13.1,0.3,19.8,0.3,15.1,0.3,17.0,0.3,6.6,0.2,6.2,0.2,67876,593,87813,648,-888888888,-888888888,30.9,-888888888.0,-888888888,-888888888,2364442,15878,1.4,0.1,1.3,0.1,4.1,0.2,6.5,0.2,11.7,0.3,20.5,0.4,17.3,0.4,20.7,0.4,8.5,0.2,8.0,0.2,80830,501,101761,758,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1760918,18013,13.6,0.4,10.1,0.3,18.3,0.4,13.4,0.3,15.0,0.4,15.2,0.3,6.8,0.3,5.0,0.2,1.2,0.1,1.4,0.1,30685,288,43846,543,-888888888,-888888888,-888888888,-888888888,29.5,-888888888.0,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,42
0400000US44,409654,3327,8.4,0.8,5.4,0.6,9.8,0.8,9.4,0.7,12.7,1.0,16.8,0.8,12.2,0.7,14.1,0.8,5.3,0.5,5.9,0.5,54891,1488,77146,1802,33.0,-888888888.0,-888888888,-888888888,-888888888,-888888888,257165,5063,4.8,0.7,2.4,0.5,6.7,0.8,8.4,0.9,12.1,1.2,18.3,1.1,14.7,1.0,17.8,1.0,7.2,0.7,7.5,0.6,71212,1750,91169,2049,-888888888,-888888888,33.8,-888888888.0,-888888888,-888888888,179215,4972,1.2,0.4,0.9,0.3,3.4,0.7,5.9,0.8,10.6,1.4,18.2,1.3,17.3,1.3,23.0,1.3,9.3,0.9,10.3,0.8,87826,2233,109378,2733,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,152489,5134,15.7,1.6,10.9,1.3,15.3,1.5,11.2,1.2,13.6,1.4,14.3,1.2,7.3,1.0,7.0,1.0,1.9,0.5,2.7,0.7,31674,1165,50615,2926,-888888888,-888888888,-888888888,-888888888,30.7,-888888888.0,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,44
0400000US45,1826914,10151,8.5,0.3,6.6,0.3,12.6,0.4,11.6,0.4,15.0,0.4,17.9,0.4,11.2,0.3,10.3,0.4,3.3,0.2,2.9,0.2,45238,507,61903,762,31.4,-888888888.0,-888888888,-888888888,-888888888,-888888888,1201616,11426,5.6,0.4,4.0,0.3,9.3,0.4,10.4,0.4,15.0,0.5,19.9,0.6,13.8,0.4,13.7,0.5,4.4,0.3,4.0,0.2,56491,965,73073,960,-888888888,-888888888,31.4,-888888888.0,-888888888,-888888888,847329,10524,1.6,0.2,1.6,0.3,6.0,0.5,8.4,0.4,14.3,0.5,21.7,0.7,17.1,0.6,17.9,0.6,6.0,0.4,5.4,0.3,70691,1050,87823,1148,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,625298,9705,15.3,0.7,12.0,0.7,19.4,0.9,14.1,0.7,15.1,0.6,13.2,0.7,5.6,0.5,3.3,0.4,1.1,0.2,0.9,0.2,26822,469,38426,1198,-888888888,-888888888,-888888888,-888888888,30.1,-888888888.0,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,45
0400000US46,334475,2656,6.6,0.6,5.8,0.7,10.3,0.7,11.5,0.7,14.8,0.9,19.8,0.9,13.6,0.8,11.7,0.7,2.9,0.4,3.1,0.4,50979,1027,66580,1771,26.3,-888888888.0,-888888888,-888888888,-888888888,-888888888,211235,4208,3.7,0.5,2.9,0.6,6.1,0.7,9.2,1.0,13.2,0.9,22.3,1.1,17.8,1.2,16.3,1.0,4.0,0.7,4.3,0.6,66936,1622,80950,2304,-888888888,-888888888,26.3,-888888888.0,-888888888,-888888888,165729,4179,1.3,0.3,1.1,0.3,3.9,0.6,6.1,0.8,12.8,0.9,24.0,1.4,20.9,1.3,19.7,1.1,4.9,0.8,5.3,0.7,75736,1483,91646,2786,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,123240,4054,12.7,1.4,11.2,1.4,17.9,1.5,16.0,1.4,17.1,1.5,14.9,1.5,5.3,0.9,3.2,0.6,0.8,0.3,0.9,0.4,30059,1188,39841,2365,-888888888,-888888888,-888888888,-888888888,25.5,-888888888.0,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,46
0400000US47,2509665,11315,9.0,0.3,6.5,0.3,13.0,0.3,11.5,0.3,14.9,0.4,17.8,0.4,10.8,0.3,10.0,0.3,3.3,0.2,3.2,0.2,44361,561,62734,731,31.6,-888888888.0,-888888888,-888888888,-888888888,-888888888,1660344,15866,5.7,0.3,3.8,0.2,10.3,0.4,10.3,0.4,14.6,0.4,20.0,0.4,13.4,0.4,13.0,0.4,4.4,0.3,4.4,0.2,55557,646,74359,959,-888888888,-888888888,31.8,-888888888.0,-888888888,-888888888,1203038,14862,2.0,0.2,1.9,0.2,7.1,0.4,8.5,0.4,13.8,0.5,22.3,0.6,16.2,0.5,16.6,0.5,5.8,0.4,5.8,0.3,68076,941,87900,1154,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,849321,14794,16.7,0.7,12.0,0.6,18.9,0.7,13.9,0.6,15.0,0.7,12.9,0.6,5.0,0.4,3.7,0.4,1.0,0.2,0.9,0.2,26400,553,37961,972,-888888888,-888888888,-888888888,-888888888,29.8,-888888888.0,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,47
0400000US48,9277197,22719,7.3,0.1,5.3,0.1,10.7,0.2,10.1,0.2,13.5,0.2,17.7,0.2,11.7,0.2,13.0,0.2,5.1,0.1,5.5,0.1,53035,377,75557,409,31.2,-888888888.0,-888888888,-888888888,-888888888,-888888888,6407165,29321,5.0,0.2,3.6,0.1,8.8,0.2,9.4,0.2,13.0,0.2,18.1,0.2,13.2,0.2,15.7,0.2,6.3,0.1,6.9,0.2,62830,498,86136,560,-888888888,-888888888,32.3,-888888888.0,-888888888,-888888888,4603234,27270,1.9,0.1,2.0,0.1,5.9,0.2,7.6,0.2,11.8,0.3,18.7,0.3,15.3,0.3,19.6,0.3,8.2,0.2,9.1,0.2,78003,686,102091,728,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,2870032,24237,13.9,0.3,9.6,0.3,15.9,0.4,12.1,0.3,14.7,0.3,16.0,0.4,7.4,0.3,6.1,0.3,2.1,0.2,2.1,0.2,33210,661,48607,664,-888888888,-888888888,-888888888,-888888888,27.3,-888888888.0,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,48
0400000US49,918370,4666,4.9,0.3,3.7,0.3,8.4,0.5,9.1,0.5,13.2,0.6,21.7,0.6,15.1,0.4,14.6,0.5,4.9,0.3,4.4,0.3,60922,658,77413,993,27.6,-888888888.0,-888888888,-888888888,-888888888,-888888888,691495,6211,3.0,0.3,2.4,0.3,6.1,0.4,7.5,0.5,12.6,0.5,22.8,0.7,17.0,0.5,17.6,0.5,5.7,0.4,5.3,0.4,69535,1022,86361,1229,-888888888,-888888888,27.0,-888888888.0,-888888888,-888888888,566881,6427,1.5,0.2,1.4,0.2,4.5,0.4,6.2,0.5,11.8,0.6,23.1,0.7,18.8,0.6,19.9,0.6,6.6,0.4,6.3,0.4,76733,850,94628,1294,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,226875,5859,11.8,1.0,8.4,0.9,16.6,1.2,15.0,1.3,15.2,1.3,17.3,1.3,8.1,0.8,4.3,0.7,1.8,0.5,1.4,0.3,33380,1507,46098,1770,-888888888,-888888888,-888888888,-888888888,26.9,-888888888.0,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,49
0400000US50,257229,3177,6.1,0.7,5.5,0.5,10.3,0.8,10.4,0.9,14.0,0.8,19.4,1.1,13.6,0.8,13.2,0.8,4.1,0.4,3.4,0.4,54166,1724,69973,1861,26.6,-888888888.0,-888888888,-888888888,-888888888,-888888888,162017,3119,4.2,0.8,2.7,0.6,6.7,0.8,8.0,0.9,13.6,1.0,21.1,1.3,16.1,1.1,17.5,1.1,5.6,0.7,4.4,0.6,67154,1730,83038,2649,-888888888,-888888888,26.1,-888888888.0,-888888888,-888888888,125741,3293,1.2,0.4,0.8,0.4,4.9,0.7,6.1,0.8,12.2,1.3,22.4,1.4,18.4,1.3,21.4,1.4,7.0,0.8,5.6,0.8,78286,2082,95152,3219,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,95212,3268,10.7,1.5,11.1,1.3,17.0,1.7,14.7,1.5,14.7,1.3,16.5,1.8,8.2,1.2,4.6,0.9,1.3,0.5,1.2,0.5,32301,1282,44178,1822,-888888888,-888888888,-888888888,-888888888,25.5,-888888888.0,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,50
0400000US51,3083820,12955,5.9,0.2,4.3,0.2,8.3,0.2,8.2,0.2,12.0,0.3,17.4,0.3,12.9,0.3,15.9,0.3,6.9,0.2,8.1,0.2,64902,624,88457,572,30.1,-888888888.0,-888888888,-888888888,-888888888,-888888888,2058820,15546,3.6,0.2,2.3,0.2,6.1,0.3,7.0,0.3,11.1,0.3,17.9,0.4,14.3,0.4,18.6,0.4,8.6,0.3,10.6,0.3,78290,913,102635,839,-888888888,-888888888,30.5,-888888888.0,-888888888,-888888888,1544439,14338,1.1,0.1,1.0,0.1,3.6,0.2,5.3,0.3,9.5,0.3,17.9,0.5,15.8,0.4,21.8,0.5,10.6,0.4,13.4,0.3,92915,987,118479,1138,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,1025000,12283,11.5,0.4,8.7,0.5,13.5,0.5,11.0,0.4,14.1,0.6,16.3,0.6,9.5,0.5,9.6,0.4,3.2,0.2,2.7,0.2,40107,616,56794,859,-888888888,-888888888,-888888888,-888888888,27.9,-888888888.0,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,51
0400000US53,2679601,9916,6.2,0.2,4.1,0.2,8.8,0.3,8.9,0.3,13.0,0.3,18.7,0.3,13.1,0.4,15.2,0.4,6.2,0.2,5.8,0.2,61366,485,81218,684,25.7,-888888888.0,-888888888,-888888888,-888888888,-888888888,1725099,12755,3.6,0.2,2.4,0.2,6.1,0.3,7.3,0.3,11.8,0.4,19.3,0.4,15.0,0.5,18.8,0.5,8.0,0.3,7.7,0.3,74193,983,94981,1042,-888888888,-888888888,25.7,-888888888.0,-888888888,-888888888,1329276,12459,1.4,0.2,1.3,0.2,3.6,0.2,5.7,0.3,10.6,0.4,19.4,0.5,16.8,0.5,22.0,0.6,9.8,0.4,9.5,0.4,86302,988,107714,1299,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,954502,12810,12.0,0.5,7.6,0.4,14.4,0.6,12.1,0.6,15.2,0.6,17.2,0.5,8.9,0.4,8.0,0.5,2.4,0.3,2.2,0.2,38127,974,52745,952,-888888888,-888888888,-888888888,-888888888,24.1,-888888888.0,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,53
0400000US54,735375,6298,9.9,0.6,6.8,0.4,14.5,0.7,12.2,0.6,15.1,0.6,18.2,0.7,10.2,0.5,8.8,0.5,2.6,0.2,1.8,0.2,41059,651,54877,916,32.3,-888888888.0,-888888888,-888888888,-888888888,-888888888,472869,8027,6.1,0.6,3.9,0.4,10.2,0.7,11.2,0.7,15.8,0.8,21.6,0.9,13.4,0.8,11.5,0.6,3.7,0.4,2.5,0.3,52413,1041,65669,1150,-888888888,-888888888,32.5,-888888888.0,-888888888,-888888888,355690,7517,2.2,0.4,2.4,0.3,7.3,0.6,9.8,0.7,16.3,0.8,24.1,1.1,15.9,1.0,14.1,0.8,4.7,0.5,3.2,0.4,61535,839,75118,1501,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,262506,6183,18.5,1.2,12.3,0.9,22.4,1.4,14.0,1.1,13.2,0.9,11.3,0.9,4.0,0.5,3.2,0.5,0.5,0.2,0.5,0.2,23272,832,33520,1297,-888888888,-888888888,-888888888,-888888888,30.5,-888888888.0,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,54
0400000US55,2307685,7753,5.8,0.2,4.9,0.2,10.9,0.2,10.6,0.3,14.8,0.3,19.5,0.3,13.2,0.3,12.9,0.3,4.0,0.2,3.3,0.1,52622,433,68953,615,26.7,-888888888.0,-888888888,-888888888,-888888888,-888888888,1485877,10597,3.6,0.2,2.7,0.2,7.1,0.3,8.4,0.3,13.6,0.4,21.1,0.4,16.5,0.3,17.1,0.4,5.5,0.2,4.6,0.2,67187,651,82515,936,-888888888,-888888888,25.9,-888888888.0,-888888888,-888888888,1133193,10338,1.1,0.1,0.9,0.1,4.1,0.2,6.6,0.3,12.1,0.4,22.2,0.5,19.4,0.4,21.0,0.5,6.9,0.3,5.8,0.3,78324,762,94806,1092,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,821808,9080,11.2,0.6,9.5,0.5,18.7,0.5,15.1,0.6,17.3,0.6,16.0,0.5,6.2,0.4,4.4,0.3,0.9,0.1,0.8,0.1,31547,481,41698,658,-888888888,-888888888,-888888888,-888888888,26.6,-888888888.0,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,55
0400000US56,232594,2987,5.3,0.7,4.2,0.6,11.1,1.1,9.9,1.0,13.6,1.1,18.5,1.3,13.5,1.2,16.1,1.2,4.5,0.7,3.3,0.6,57055,1983,72305,2193,32.8,-888888888.0,-888888888,-888888888,-888888888,-888888888,149032,3982,3.3,0.6,1.7,0.5,8.0,1.2,7.6,1.2,11.4,1.1,19.7,1.7,16.5,1.6,21.1,1.6,6.1,1.0,4.6,0.8,72460,2520,85264,2666,-888888888,-888888888,32.0,-888888888.0,-888888888,-888888888,117040,3830,1.2,0.4,1.0,0.4,4.6,1.0,6.1,1.2,10.9,1.3,19.7,1.9,18.8,1.8,24.8,2.0,7.4,1.3,5.6,1.0,81483,2586,95636,3448,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,83562,3685,10.7,1.7,8.9,1.5,17.0,2.2,15.0,2.0,16.8,2.1,16.2,1.8,7.6,1.3,5.9,1.4,1.0,0.5,1.0,0.6,33690,2196,45583,3649,-888888888,-888888888,-888888888,-888888888,32.0,-888888888.0,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,56
0400000US72,1233490,9061,29.8,0.6,12.2,0.5,18.1,0.5,12.2,0.4,10.9,0.5,9.6,0.5,3.1,0.3,2.6,0.2,0.7,0.1,0.8,0.1,18928,367,29976,555,27.6,-888888888.0,-888888888,-888888888,-888888888,-888888888,867505,10682,24.4,0.7,10.9,0.6,18.7,0.6,13.9,0.5,12.5,0.6,11.1,0.6,3.7,0.3,3.0,0.3,0.9,0.1,1.0,0.1,22477,486,33709,781,-888888888,-888888888,29.1,-888888888.0,-888888888,-888888888,489760,8473,13.3,0.7,10.2,0.8,18.7,0.9,15.3,0.9,15.0,0.7,14.9,0.8,5.3,0.5,4.5,0.5,1.3,0.2,1.6,0.3,29756,688,43125,1226,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,365985,8493,45.1,1.4,16.1,0.9,17.4,0.8,7.7,0.6,5.8,0.6,4.9,0.5,1.3,0.3,1.2,0.3,0.2,0.1,0.3,0.1,11385,381,18687,795,-888888888,-888888888,-888888888,-888888888,22.2,-888888888.0,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,72
