GEO_ID,S1603_C01_001E,S1603_C01_001M,S1603_C01_002E,S1603_C01_002M,S1603_C01_003E,S1603_C01_003M,S1603_C01_004E,S1603_C01_004M,S1603_C01_005E,S1603_C01_005M,S1603_C01_006E,S1603_C01_006M,S1603_C01_007E,S1603_C01_007M,S1603_C01_008E,S1603_C01_008M,S1603_C01_009E,S1603_C01_009M,S1603_C01_010E,S1603_C01_010M,S1603_C01_011E,S1603_C01_011M,S1603_C01_012E,S1603_C01_012M,S1603_C01_013E,S1603_C01_013M,S1603_C01_014E,S1603_C01_014M,S1603_C01_015E,S1603_C01_015M,S1603_C01_016E,S1603_C01_016M,S1603_C01_017E,S1603_C01_017M,S1603_C01_018E,S1603_C01_018M,S1603_C02_001E,S1603_C02_001M,S1603_C02_002E,S1603_C02_002M,S1603_C02_003E,S1603_C02_003M,S1603_C02_004E,S1603_C02_004M,S1603_C02_005E,S1603_C02_005M,S1603_C02_006E,S1603_C02_006M,S1603_C02_007E,S1603_C02_007M,S1603_C02_008E,S1603_C02_008M,S1603_C02_009E,S1603_C02_009M,S1603_C02_010E,S1603_C02_010M,S1603_C02_011E,S1603_C02_011M,S1603_C02_012E,S1603_C02_012M,S1603_C02_013E,S1603_C02_013M,S1603_C02_014E,S1603_C02_014M,S1603_C02_015E,S1603_C02_015M,S1603_C02_016E,S1603_C02_016M,S1603_C02_017E,S1603_C02_017M,S1603_C02_018E,S1603_C02_018M,S1603_C03_001E,S1603_C03_001M,S1603_C03_002E,S1603_C03_002M,S1603_C03_003E,S1603_C03_003M,S1603_C03_004E,S1603_C03_004M,S1603_C03_005E,S1603_C03_005M,S1603_C03_006E,S1603_C03_006M,S1603_C03_007E,S1603_C03_007M,S1603_C03_008E,S1603_C03_008M,S1603_C03_009E,S1603_C03_009M,S1603_C03_010E,S1603_C03_010M,S1603_C03_011E,S1603_C03_011M,S1603_C03_012E,S1603_C03_012M,S1603_C03_013E,S1603_C03_013M,S1603_C03_014E,S1603_C03_014M,S1603_C03_015E,S1603_C03_015M,S1603_C03_016E,S1603_C03_016M,S1603_C03_017E,S1603_C03_017M,S1603_C03_018E,S1603_C03_018M,S1603_C04_001E,S1603_C04_001M,S1603_C04_002E,S1603_C04_002M,S1603_C04_003E,S1603_C04_003M,S1603_C04_004E,S1603_C04_004M,S1603_C04_005E,S1603_C04_005M,S1603_C04_006E,S1603_C04_006M,S1603_C04_007E,S1603_C04_007M,S1603_C04_008E,S1603_C04_008M,S1603_C04_009E,S1603_C04_009M,S1603_C04_010E,S1603_C04_010M,S1603_C04_011E,S1603_C04_011M,S1603_C04_012E,S1603_C04_012M,S1603_C04_013E,S1603_C04_013M,S1603_C04_014E,S1603_C04_014M,S1603_C04_015E,S1603_C04_015M,S1603_C04_016E,S1603_C04_016M,S1603_C04_017E,S1603_C04_017M,S1603_C04_018E,S1603_C04_018M,NAME,S1603_C01_001EA,S1603_C01_001MA,S1603_C01_002MA,S1603_C01_002EA,S1603_C01_003EA,S1603_C01_003MA,S1603_C01_004EA,S1603_C01_004MA,S1603_C01_005MA,S1603_C01_005EA,S1603_C01_006MA,S1603_C01_006EA,S1603_C01_007EA,S1603_C01_007MA,S1603_C01_008MA,S1603_C01_008EA,S1603_C01_009EA,S1603_C01_009MA,S1603_C01_010MA,S1603_C01_010EA,S1603_C01_011MA,S1603_C01_011EA,S1603_C01_012EA,S1603_C01_012MA,S1603_C01_013MA,S1603_C01_013EA,S1603_C01_014EA,S1603_C01_014MA,S1603_C01_015MA,S1603_C01_015EA,S1603_C01_016MA,S1603_C01_016EA,S1603_C01_017EA,S1603_C01_017MA,S1603_C01_018EA,S1603_C01_018MA,S1603_C02_001MA,S1603_C02_001EA,S1603_C02_002EA,S1603_C02_002MA,S1603_C02_003MA,S1603_C02_003EA,S1603_C02_004EA,S1603_C02_004MA,S1603_C02_005EA,S1603_C02_005MA,S1603_C02_006MA,S1603_C02_006EA,S1603_C02_007EA,S1603_C02_007MA,S1603_C02_008MA,S1603_C02_008EA,S1603_C02_009MA,S1603_C02_009EA,S1603_C02_010EA,S1603_C02_010MA,S1603_C02_011EA,S1603_C02_011MA,S1603_C02_012EA,S1603_C02_012MA,S1603_C02_013EA,S1603_C02_013MA,S1603_C02_014MA,S1603_C02_014EA,S1603_C02_015EA,S1603_C02_015MA,S1603_C02_016EA,S1603_C02_016MA,S1603_C02_017MA,S1603_C02_017EA,S1603_C02_018EA,S1603_C02_018MA,S1603_C03_001EA,S1603_C03_001MA,S1603_C03_002MA,S1603_C03_002EA,S1603_C03_003EA,S1603_C03_003MA,S1603_C03_004EA,S1603_C03_004MA,S1603_C03_005MA,S1603_C03_005EA,S1603_C03_006MA,S1603_C03_006EA,S1603_C03_007EA,S1603_C03_007MA,S1603_C03_008EA,S1603_C03_008MA,S1603_C03_009EA,S1603_C03_009MA,S1603_C03_010MA,S1603_C03_010EA,S1603_C03_011EA,S1603_C03_011MA,S1603_C03_012EA,S1603_C03_012MA,S1603_C03_013MA,S1603_C03_013EA,S1603_C03_014EA,S1603_C03_014MA,S1603_C03_015EA,S1603_C03_015MA,S1603_C03_016MA,S1603_C03_016EA,S1603_C03_017EA,S1603_C03_017MA,S1603_C03_018EA,S1603_C03_018MA,S1603_C04_001MA,S1603_C04_001EA,S1603_C04_002MA,S1603_C04_002EA,S1603_C04_003MA,S1603_C04_003EA,S1603_C04_004EA,S1603_C04_004MA,S1603_C04_005EA,S1603_C04_005MA,S1603_C04_006MA,S1603_C04_006EA,S1603_C04_007MA,S1603_C04_007EA,S1603_C04_008EA,S1603_C04_008MA,S1603_C04_009MA,S1603_C04_009EA,S1603_C04_010EA,S1603_C04_010MA,S1603_C04_011MA,S1603_C04_011EA,S1603_C04_012MA,S1603_C04_012EA,S1603_C04_013EA,S1603_C04_013MA,S1603_C04_014MA,S1603_C04_014EA,S1603_C04_015EA,S1603_C04_015MA,S1603_C04_016MA,S1603_C04_016EA,S1603_C04_017MA,S1603_C04_017EA,S1603_C04_018EA,S1603_C04_018MA,state
0400000US26,9340973,2043,17.7,0.1,65.9,0.1,16.4,0.1,93.3,0.1,6.7,0.1,3.5,0.1,3.2,0.1,9128143,4108,15.6,0.3,84.4,0.3,6680525,4001,10.1,0.2,29.7,0.2,32.9,0.3,27.4,0.2,5.4,-888888888.0,5.0,-888888888.0,8478550,15850,17.5,0.1,65.6,0.1,16.8,0.1,98.5,0.1,1.5,0.1,1.0,0.1,0.6,0.1,8284737,16278,14.9,0.3,85.1,0.3,6090312,11376,8.9,0.2,30.5,0.2,34.2,0.3,26.4,0.3,-888888888,-888888888,-888888888,-888888888,862423,15606,19.6,0.6,68.3,0.6,12.1,0.4,42.2,0.9,57.8,0.9,28.2,0.9,29.6,1.0,843406,15455,22.7,1.4,77.3,1.4,590213,11161,22.5,0.7,20.7,0.8,19.4,0.6,37.4,0.8,-888888888,-888888888,-888888888,-888888888,271536,7619,24.9,1.1,68.0,1.1,7.2,0.5,61.9,1.7,38.1,1.7,9.6,1.0,28.5,1.7,264954,7414,25.4,2.4,74.6,2.4,169303,4689,35.5,1.8,24.2,1.6,20.4,1.6,19.9,1.4,-888888888,-888888888,-888888888,-888888888,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),26
0400000US27,5109770,1970,18.3,0.1,66.5,0.1,15.2,0.1,91.7,0.2,8.3,0.2,4.2,0.2,4.1,0.2,4989650,2801,11.1,0.3,88.9,0.3,3672583,3319,7.4,0.2,25.7,0.3,32.6,0.3,34.3,0.3,5.6,-888888888.0,4.9,-888888888.0,4544617,13536,17.7,0.1,66.1,0.1,16.2,0.1,98.1,0.1,1.9,0.1,1.2,0.1,0.7,0.1,4436214,13396,9.7,0.3,90.3,0.3,3305070,8959,5.4,0.2,26.2,0.3,33.7,0.3,34.6,0.3,-888888888,-888888888,-888888888,-888888888,565153,13476,22.9,0.8,69.7,0.9,7.4,0.5,40.2,1.4,59.8,1.4,28.2,1.2,31.6,1.4,553436,13289,21.8,1.7,78.2,1.7,367513,9017,25.2,1.3,20.7,1.1,22.7,1.1,31.4,1.2,-888888888,-888888888,-888888888,-888888888,184606,6808,28.1,1.2,68.4,1.3,3.5,0.5,51.4,1.8,48.6,1.8,9.9,1.3,38.7,2.1,180899,6709,21.4,2.8,78.6,2.8,109157,4276,35.9,2.5,26.4,2.3,18.7,1.8,19.0,1.9,-888888888,-888888888,-888888888,-888888888,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),27
0400000US28,2802072,2244,19.3,0.1,65.5,0.1,15.2,0.1,97.7,0.2,2.3,0.2,0.8,0.1,1.5,0.1,2705292,2624,20.8,0.6,79.2,0.6,1950710,4021,17.2,0.4,30.0,0.6,31.7,0.5,21.1,0.6,5.5,-888888888.0,4.8,-888888888.0,2699225,5681,19.3,0.1,65.1,0.1,15.6,0.1,99.4,0.1,0.6,0.1,0.3,0.1,0.2,0.1,2610141,5686,20.7,0.6,79.3,0.6,1881420,5341,16.8,0.4,30.1,0.6,32.0,0.6,21.1,0.6,-888888888,-888888888,-888888888,-888888888,102847,5648,19.0,1.9,73.9,1.9,7.1,1.3,51.9,2.8,48.1,2.8,14.2,2.1,33.9,2.6,95151,5589,23.3,3.2,76.7,3.2,69290,4281,28.8,3.1,27.0,2.6,23.4,2.5,20.8,2.9,-888888888,-888888888,-888888888,-888888888,66964,4238,22.2,2.6,74.4,2.6,3.5,1.1,57.5,3.7,42.5,3.7,6.8,2.2,35.7,3.5,61337,4160,25.4,4.1,74.6,4.1,42166,3055,34.4,3.9,28.0,3.5,24.4,3.3,13.2,2.9,-888888888,-888888888,-888888888,-888888888,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),28
0400000US29,5691365,2732,17.9,0.1,65.7,0.1,16.4,0.1,96.1,0.1,3.9,0.1,1.8,0.1,2.1,0.1,5514209,3616,14.8,0.4,85.2,0.4,4076767,4964,11.1,0.3,31.4,0.4,30.0,0.4,27.5,0.4,5.9,-888888888.0,5.5,-888888888.0,5372277,10363,17.8,0.1,65.3,0.1,16.8,0.1,99.1,0.1,0.9,0.1,0.6,0.1,0.3,0.1,5205668,10571,14.4,0.4,85.6,0.4,3863476,8560,10.6,0.3,32.0,0.4,30.5,0.4,27.0,0.4,-888888888,-888888888,-888888888,-888888888,319088,10685,19.3,1.2,72.4,1.1,8.4,0.7,45.1,1.6,54.9,1.6,22.4,1.3,32.6,1.4,308541,10695,22.0,1.9,78.0,1.9,213291,7460,21.6,1.8,21.1,1.8,20.5,1.7,36.8,1.7,-888888888,-888888888,-888888888,-888888888,130985,6474,23.5,1.6,70.8,1.7,5.7,1.0,56.5,2.4,43.5,2.4,10.7,1.5,32.7,2.5,126712,6318,25.8,3.8,74.2,3.8,82951,4403,32.9,3.7,24.9,3.4,20.9,2.7,21.3,2.5,-888888888,-888888888,-888888888,-888888888,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),29
0400000US30,963804,1062,17.1,0.2,65.2,0.2,17.7,0.1,97.5,0.2,2.5,0.2,1.2,0.2,1.3,0.2,939136,1914,15.2,0.8,84.8,0.8,695850,2391,7.4,0.5,30.6,0.8,32.7,0.9,29.3,0.7,5.5,-888888888.0,3.6,-888888888.0,926086,3143,17.2,0.2,65.0,0.2,17.8,0.1,98.8,0.2,1.2,0.2,0.7,0.1,0.5,0.1,902712,3486,15.0,0.8,85.0,0.8,669091,3316,7.1,0.5,31.1,0.8,32.8,0.9,29.0,0.8,-888888888,-888888888,-888888888,-888888888,37718,3264,14.4,2.8,72.0,3.1,13.6,2.5,67.0,3.8,33.0,3.8,12.4,2.4,20.6,2.9,36424,3255,18.7,3.2,81.3,3.2,26759,2493,15.3,3.9,20.1,3.6,28.9,3.9,35.8,4.0,-888888888,-888888888,-888888888,-888888888,13990,1891,17.5,4.6,73.1,5.5,9.4,4.4,72.0,6.7,28.0,6.7,11.0,4.1,17.1,4.9,13638,1892,11.4,4.3,88.6,4.3,9396,1533,14.7,7.5,20.5,6.9,29.7,7.8,35.1,7.8,-888888888,-888888888,-888888888,-888888888,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),30
0400000US31,1751135,1526,19.3,0.1,65.3,0.1,15.5,0.1,92.9,0.3,7.1,0.3,2.5,0.2,4.6,0.3,1699336,1997,11.9,0.5,88.1,0.5,1224701,2481,9.7,0.4,27.2,0.6,33.5,0.5,29.5,0.6,6.5,-888888888.0,6.1,-888888888.0,1565064,6496,18.6,0.2,64.8,0.2,16.6,0.1,99.1,0.1,0.9,0.1,0.6,0.1,0.3,0.1,1518036,6531,10.7,0.5,89.3,0.5,1107579,4446,6.2,0.3,27.8,0.6,35.4,0.5,30.6,0.6,-888888888,-888888888,-888888888,-888888888,186071,6156,24.8,1.1,69.5,1.3,5.8,0.7,40.5,1.8,59.5,1.8,18.8,1.7,40.6,2.1,181300,6049,22.0,2.4,78.0,2.4,117122,4061,43.1,2.6,22.1,1.9,15.5,1.7,19.3,1.9,-888888888,-888888888,-888888888,-888888888,127378,4234,28.6,1.2,67.6,1.3,3.8,0.7,47.6,1.9,52.4,1.9,12.6,1.6,39.8,2.4,124831,4209,23.4,3.2,76.6,3.2,74898,2890,52.5,3.1,24.3,2.5,12.5,2.0,10.7,1.9,-888888888,-888888888,-888888888,-888888888,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),31
0400000US32,2663364,1265,18.3,0.1,66.7,0.1,15.0,0.1,79.3,0.4,20.7,0.4,9.4,0.3,11.3,0.4,2627745,2161,14.5,0.6,85.5,0.6,1919598,2061,14.9,0.5,28.2,0.6,33.8,0.6,23.1,0.5,6.1,-888888888.0,5.5,-888888888.0,1846595,13336,17.7,0.2,64.9,0.2,17.5,0.2,96.6,0.2,3.4,0.2,2.1,0.2,1.3,0.1,1818466,13235,13.2,0.6,86.8,0.6,1357092,9301,8.3,0.4,28.8,0.7,37.8,0.6,25.0,0.5,-888888888,-888888888,-888888888,-888888888,816769,13517,19.6,0.5,70.8,0.5,9.6,0.4,40.2,1.0,59.8,1.0,25.9,0.9,33.9,1.1,809279,13352,17.2,1.3,82.8,1.3,562506,9181,30.7,1.2,26.5,1.2,24.3,1.0,18.5,1.0,-888888888,-888888888,-888888888,-888888888,569720,9476,24.1,0.7,69.7,0.7,6.2,0.3,47.7,1.2,52.3,1.2,16.2,0.9,36.1,1.3,564071,9370,19.8,1.7,80.2,1.7,357561,5620,41.0,1.5,29.8,1.4,20.8,1.2,8.5,0.8,-888888888,-888888888,-888888888,-888888888,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),32
0400000US33,1261731,777,16.0,0.1,67.4,0.1,16.6,0.1,93.8,0.4,6.2,0.4,3.5,0.3,2.8,0.3,1223006,1047,8.8,0.6,91.2,0.6,931304,1569,7.8,0.4,28.6,0.7,28.6,0.9,35.0,0.8,4.7,-888888888.0,4.8,-888888888.0,1167470,6062,16.2,0.2,67.4,0.2,16.4,0.1,97.9,0.2,2.1,0.2,1.3,0.2,0.7,0.1,1132743,5942,8.7,0.6,91.3,0.6,858301,4245,7.0,0.5,28.9,0.8,29.2,0.9,34.9,0.8,-888888888,-888888888,-888888888,-888888888,94261,6063,13.5,1.8,67.2,2.3,19.3,1.9,42.0,2.6,58.0,2.6,29.7,3.1,28.3,2.9,90263,5973,10.4,2.3,89.6,2.3,73003,4311,18.3,2.7,24.2,2.4,21.8,2.3,35.7,3.1,-888888888,-888888888,-888888888,-888888888,23584,2774,17.7,3.1,75.9,3.4,6.4,2.2,55.7,5.6,44.3,5.6,20.2,5.3,24.1,6.0,22774,2738,16.2,6.2,83.8,6.2,16566,1989,22.0,6.0,28.0,6.3,30.5,5.7,19.5,5.5,-888888888,-888888888,-888888888,-888888888,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),33
0400000US34,8406007,1462,17.6,0.1,66.8,0.1,15.6,0.1,76.8,0.3,23.2,0.3,12.7,0.2,10.5,0.2,8237557,2719,10.7,0.3,89.3,0.3,6127931,1949,10.9,0.2,28.2,0.3,23.5,0.3,37.4,0.3,6.0,-888888888.0,5.8,-888888888.0,5832990,25888,18.2,0.1,64.5,0.1,17.3,0.1,94.6,0.2,5.4,0.2,3.7,0.1,1.7,0.1,5693359,26070,8.7,0.3,91.3,0.3,4213126,18335,6.8,0.2,29.3,0.4,25.2,0.3,38.6,0.4,-888888888,-888888888,-888888888,-888888888,2573017,25895,16.4,0.3,72.0,0.3,11.7,0.2,36.6,0.6,63.4,0.6,32.9,0.6,30.5,0.6,2544198,26024,15.2,0.6,84.8,0.6,1914805,17994,20.0,0.5,25.8,0.6,19.5,0.5,34.7,0.6,-888888888,-888888888,-888888888,-888888888,1335182,13540,18.9,0.4,72.6,0.3,8.6,0.2,46.9,0.9,53.1,0.9,21.6,0.6,31.5,1.0,1318965,13774,21.2,1.1,78.8,1.1,935372,7931,29.1,1.0,32.7,1.0,22.0,0.8,16.2,0.8,-888888888,-888888888,-888888888,-888888888,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),34
0400000US35,1950156,1401,18.7,0.1,65.0,0.1,16.3,0.1,89.5,0.5,10.5,0.5,3.9,0.2,6.6,0.4,1911188,1660,20.5,0.8,79.5,0.8,1373822,3505,15.8,0.5,26.4,0.7,31.4,0.7,26.4,0.5,5.0,-888888888.0,4.5,-888888888.0,1232204,13946,19.9,0.4,63.5,0.4,16.6,0.2,98.4,0.2,1.6,0.2,1.0,0.1,0.5,0.1,1210037,13695,17.0,0.7,83.0,0.7,851664,9192,7.5,0.5,24.4,0.9,35.1,1.0,33.0,0.8,-888888888,-888888888,-888888888,-888888888,717952,13907,16.7,0.6,67.6,0.6,15.8,0.4,74.2,1.1,25.8,1.1,8.7,0.5,17.1,1.0,701151,13796,26.6,1.5,73.4,1.5,522158,8891,29.3,1.1,29.6,1.0,25.5,1.0,15.6,0.8,-888888888,-888888888,-888888888,-888888888,567612,12127,17.6,0.7,66.4,0.7,16.0,0.5,73.0,1.2,27.0,1.2,7.9,0.6,19.1,1.1,555173,12015,26.5,1.8,73.5,1.8,406578,8038,31.6,1.4,30.1,1.3,25.3,1.2,13.0,0.7,-888888888,-888888888,-888888888,-888888888,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),35
0400000US36,18563935,2320,16.4,0.1,68.0,0.1,15.6,0.1,76.1,0.2,23.9,0.2,13.0,0.1,10.9,0.2,18066691,4980,15.4,0.2,84.6,0.2,13539612,4821,14.3,0.2,26.6,0.2,24.7,0.2,34.5,0.2,7.1,-888888888.0,7.2,-888888888.0,12917225,33786,16.5,0.1,66.7,0.1,16.8,0.1,91.8,0.1,8.2,0.1,5.4,0.1,2.8,0.1,12531359,34037,12.4,0.2,87.6,0.2,9412493,24435,8.8,0.2,27.4,0.2,26.9,0.2,36.9,0.2,-888888888,-888888888,-888888888,-888888888,5646710,33838,16.0,0.2,71.0,0.2,13.0,0.2,40.2,0.4,59.8,0.4,30.3,0.4,29.6,0.5,5535332,33653,22.3,0.5,77.7,0.5,4127119,23649,26.8,0.5,24.7,0.4,19.6,0.3,28.9,0.4,-888888888,-888888888,-888888888,-888888888,2801199,18437,17.6,0.3,72.3,0.3,10.1,0.1,50.8,0.6,49.2,0.6,19.9,0.5,29.3,0.7,2746675,17834,25.3,0.8,74.7,0.8,1971206,13775,34.5,0.7,27.1,0.7,21.5,0.6,16.9,0.5,-888888888,-888888888,-888888888,-888888888,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),36
0400000US37,9342422,3276,18.1,0.1,66.3,0.1,15.6,0.1,91.9,0.1,8.1,0.1,2.9,0.1,5.2,0.1,9098589,4227,16.6,0.3,83.4,0.3,6661937,8478,13.6,0.2,26.6,0.3,31.1,0.3,28.7,0.3,5.8,-888888888.0,4.9,-888888888.0,8295151,14713,17.4,0.1,65.7,0.1,16.9,0.1,98.4,0.1,1.6,0.1,0.9,0.1,0.7,0.1,8071801,14779,15.2,0.3,84.8,0.3,5986349,11339,11.3,0.2,27.3,0.3,32.5,0.3,28.9,0.3,-888888888,-888888888,-888888888,-888888888,1047271,14790,23.6,0.5,70.9,0.6,5.5,0.3,40.5,0.8,59.5,0.8,18.6,0.8,41.0,1.0,1026788,14813,27.2,1.4,72.8,1.4,675588,10681,33.6,1.2,20.8,1.0,19.1,0.8,26.6,1.1,-888888888,-888888888,-888888888,-888888888,695405,10071,28.2,0.6,68.5,0.7,3.3,0.3,46.0,1.1,54.0,1.1,9.4,0.8,44.6,1.2,684181,9937,33.3,1.8,66.7,1.8,413831,6320,46.0,1.6,23.1,1.4,17.8,1.2,13.1,0.9,-888888888,-888888888,-888888888,-888888888,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),37
