GEO_ID,C08526_001E,C08526_001M,C08526_002E,C08526_002M,C08526_003E,C08526_003M,C08526_004E,C08526_004M,C08526_005E,C08526_005M,C08526_006E,C08526_006M,C08526_007E,C08526_007M,C08526_008E,C08526_008M,C08526_009E,C08526_009M,C08526_010E,C08526_010M,C08526_011E,C08526_011M,C08526_012E,C08526_012M,C08526_013E,C08526_013M,C08526_014E,C08526_014M,C08526_015E,C08526_015M,C08526_016E,C08526_016M,C08526_017E,C08526_017M,C08526_018E,C08526_018M,C08526_019E,C08526_019M,C08526_020E,C08526_020M,C08526_021E,C08526_021M,C08526_022E,C08526_022M,C08526_023E,C08526_023M,C08526_024E,C08526_024M,C08526_025E,C08526_025M,C08526_026E,C08526_026M,C08526_027E,C08526_027M,C08526_028E,C08526_028M,C08526_029E,C08526_029M,C08526_030E,C08526_030M,C08526_031E,C08526_031M,C08526_032E,C08526_032M,C08526_033E,C08526_033M,C08526_034E,C08526_034M,C08526_035E,C08526_035M,C08526_036E,C08526_036M,C08526_037E,C08526_037M,C08526_038E,C08526_038M,C08526_039E,C08526_039M,C08526_040E,C08526_040M,C08526_041E,C08526_041M,C08526_042E,C08526_042M,C08526_043E,C08526_043M,C08526_044E,C08526_044M,C08526_045E,C08526_045M,C08526_046E,C08526_046M,C08526_047E,C08526_047M,C08526_048E,C08526_048M,C08526_049E,C08526_049M,C08526_050E,C08526_050M,C08526_051E,C08526_051M,C08526_052E,C08526_052M,C08526_053E,C08526_053M,C08526_054E,C08526_054M,C08526_055E,C08526_055M,C08526_056E,C08526_056M,C08526_057E,C08526_057M,C08526_058E,C08526_058M,C08526_059E,C08526_059M,C08526_060E,C08526_060M,C08526_061E,C08526_061M,C08526_062E,C08526_062M,C08526_063E,C08526_063M,C08526_064E,C08526_064M,C08526_065E,C08526_065M,C08526_066E,C08526_066M,C08526_067E,C08526_067M,C08526_068E,C08526_068M,C08526_069E,C08526_069M,C08526_070E,C08526_070M,C08526_071E,C08526_071M,C08526_072E,C08526_072M,C08526_073E,C08526_073M,C08526_074E,C08526_074M,C08526_075E,C08526_075M,C08526_076E,C08526_076M,C08526_077E,C08526_077M,C08526_078E,C08526_078M,C08526_079E,C08526_079M,C08526_080E,C08526_080M,C08526_081E,C08526_081M,C08526_082E,C08526_082M,C08526_083E,C08526_083M,C08526_084E,C08526_084M,NAME,C08526_001MA,C08526_001EA,C08526_002MA,C08526_002EA,C08526_003EA,C08526_003MA,C08526_004EA,C08526_004MA,C08526_005MA,C08526_005EA,C08526_006EA,C08526_006MA,C08526_007MA,C08526_007EA,C08526_008EA,C08526_008MA,C08526_009EA,C08526_009MA,C08526_010MA,C08526_010EA,C08526_011EA,C08526_011MA,C08526_012MA,C08526_012EA,C08526_013MA,C08526_013EA,C08526_014EA,C08526_014MA,C08526_015EA,C08526_015MA,C08526_016EA,C08526_016MA,C08526_017MA,C08526_017EA,C08526_018MA,C08526_018EA,C08526_019EA,C08526_019MA,C08526_020EA,C08526_020MA,C08526_021EA,C08526_021MA,C08526_022EA,C08526_022MA,C08526_023MA,C08526_023EA,C08526_024MA,C08526_024EA,C08526_025EA,C08526_025MA,C08526_026EA,C08526_026MA,C08526_027EA,C08526_027MA,C08526_028MA,C08526_028EA,C08526_029MA,C08526_029EA,C08526_030EA,C08526_030MA,C08526_031EA,C08526_031MA,C08526_032EA,C08526_032MA,C08526_033EA,C08526_033MA,C08526_034MA,C08526_034EA,C08526_035MA,C08526_035EA,C08526_036EA,C08526_036MA,C08526_037EA,C08526_037MA,C08526_038EA,C08526_038MA,C08526_039EA,C08526_039MA,C08526_040MA,C08526_040EA,C08526_041MA,C08526_041EA,C08526_042EA,C08526_042MA,C08526_043EA,C08526_043MA,C08526_044EA,C08526_044MA,C08526_045MA,C08526_045EA,C08526_046MA,C08526_046EA,C08526_047EA,C08526_047MA,C08526_048EA,C08526_048MA,C08526_049EA,C08526_049MA,C08526_050EA,C08526_050MA,C08526_051MA,C08526_051EA,C08526_052MA,C08526_052EA,C08526_053EA,C08526_053MA,C08526_054EA,C08526_054MA,C08526_055EA,C08526_055MA,C08526_056MA,C08526_056EA,C08526_057MA,C08526_057EA,C08526_058EA,C08526_058MA,C08526_059EA,C08526_059MA,C08526_060EA,C08526_060MA,C08526_061EA,C08526_061MA,C08526_062MA,C08526_062EA,C08526_063MA,C08526_063EA,C08526_064EA,C08526_064MA,C08526_065EA,C08526_065MA,C08526_066EA,C08526_066MA,C08526_067MA,C08526_067EA,C08526_068MA,C08526_068EA,C08526_069EA,C08526_069MA,C08526_070EA,C08526_070MA,C08526_071MA,C08526_071EA,C08526_072MA,C08526_072EA,C08526_073MA,C08526_073EA,C08526_074MA,C08526_074EA,C08526_075EA,C08526_075MA,C08526_076MA,C08526_076EA,C08526_077MA,C08526_077EA,C08526_078MA,C08526_078EA,C08526_079MA,C08526_079EA,C08526_080EA,C08526_080MA,C08526_081EA,C08526_081MA,C08526_082MA,C08526_082EA,C08526_083MA,C08526_083EA,C08526_084MA,C08526_084EA,state
0400000US41,1827947,14246,58832,4801,107210,5312,209305,7125,54826,3839,221956,6678,81899,4510,140078,5871,185443,7323,400489,9177,189683,9103,90691,5348,84615,4965,2920,882,1295903,13298,31959,2805,81258,4831,160079,6224,40714,2862,165750,5998,61652,3665,100438,4897,114650,4974,293484,7373,115634,6162,63649,4394,64499,4532,2137,806,197675,8761,14081,2869,16288,2409,25046,2628,6029,1536,18449,2626,8243,1502,10607,2036,20971,2766,36579,3159,23234,3490,9145,2050,8776,1602,227,193,84680,4463,2693,1030,2133,819,4264,1078,1274,722,10981,1990,3063,944,7243,1200,11400,1784,17941,2014,16485,2734,3356,1073,3847,793,0,187,136621,6957,4630,1032,3011,914,12606,2096,2857,997,18287,2705,4950,1027,8021,1460,13575,1855,29081,2737,27849,3686,7472,1593,4157,983,125,126,113068,5768,5469,1220,4520,1095,7310,1302,3952,1107,8489,1824,3991,1703,13769,1709,24847,2403,23404,2941,6481,1314,7069,1654,3336,1038,431,327,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5883212,21300,92817,3609,345118,9592,692550,12106,165031,5728,687004,12067,303439,8331,479003,10352,584347,11138,1516498,15764,506488,12273,276714,8809,230664,7114,3539,939,4486721,25369,58306,2941,264063,8050,573911,11028,136448,5328,536873,9926,253250,7711,351979,8311,399953,8891,1176265,14986,348363,10346,203692,6888,180834,5917,2784,828,498848,13146,10700,1435,49991,3707,65192,5043,11969,1815,58561,4484,20413,2777,29682,2935,47294,3476,107724,5325,55415,4070,22616,2449,18908,2013,383,226,346027,10440,1087,622,8963,1699,15105,1945,3268,954,36948,3691,12220,2004,42140,2959,50677,3484,101014,5395,42314,3971,11853,1832,20438,2170,0,187,308163,10089,9855,1533,11120,1912,21898,2012,5052,1216,38814,2833,11922,1506,20770,2522,26910,2631,84169,4990,50033,4593,20485,2306,6891,1185,244,204,243453,7418,12869,1788,10981,1952,16444,1577,8294,1243,15808,1822,5634,892,34432,2848,59513,4118,47326,4224,10363,1547,18068,2001,3593,817,128,112,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,482776,8201,2368,863,27444,3124,48760,3777,11007,1853,53498,3721,15820,2306,45914,3098,47869,3284,131935,5150,53588,3902,20679,2538,21191,2193,2703,666,391442,8952,1815,726,20939,2692,41730,3552,8582,1567,43359,3265,13437,2120,38935,2897,36257,2832,109439,5308,38999,3366,16889,2242,18965,2163,2096,581,33075,3060,0,187,3946,1126,3909,978,1088,670,3683,1002,1091,556,2159,591,3607,866,7281,1394,3848,1240,1244,712,1149,394,70,86,11843,1889,0,187,43,72,580,313,371,389,1717,833,149,171,588,342,1741,730,3138,860,3067,1094,322,283,127,126,0,187,27114,2343,393,485,776,437,1359,545,392,202,3676,845,760,430,1259,768,1756,578,8386,1135,6361,1529,968,480,732,423,296,175,19302,2118,160,159,1740,770,1182,513,574,309,1063,539,383,388,2973,815,4508,1071,3691,882,1313,636,1256,666,218,271,241,201,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2083191,16367,22174,2655,136453,8582,281173,8601,57877,3995,259342,7612,90309,5166,149633,7352,205163,7466,433168,10813,218019,8868,96519,5221,103363,6041,29998,2464,1717761,16809,14780,2121,100722,6282,243277,8115,48544,3783,219365,7058,78708,4928,124287,6349,159713,6962,373401,9930,168834,7656,78094,4318,90945,5179,17091,2437,197181,7242,4697,1410,26478,4288,25554,2549,4327,1158,23511,2658,6077,1354,8768,1695,20857,2161,34023,2812,23739,3018,9439,2011,7261,1581,2450,914,15027,2542,757,478,603,455,1722,818,193,190,1886,672,254,314,471,321,1948,897,3104,927,2667,936,919,652,503,370,0,187,80498,4791,1171,501,4893,1242,5143,1121,791,496,10122,1523,2531,843,3083,874,5127,1233,12139,2093,18862,2781,4065,1045,2610,869,9961,1299,72724,4496,769,420,3757,1084,5477,1059,4022,987,4458,1015,2739,1202,13024,2198,17518,2181,10501,1581,3917,1038,4002,967,2044,741,496,304,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,435583,5207,30604,2360,29674,2801,44798,3123,13985,1487,49578,2990,16237,1920,39517,3050,21649,2086,107837,4110,37888,3488,20791,2235,20020,1887,3005,741,343831,5912,15306,1492,22439,2302,37235,2863,12367,1323,42894,2776,14083,1714,32915,2838,16318,1781,85858,4118,28936,2781,16161,1787,16844,1661,2475,667,40252,3445,1881,612,4339,894,4743,1334,783,437,3314,808,536,240,3404,868,1763,637,10903,1665,4030,960,2195,857,1873,557,488,390,2143,935,0,187,0,187,336,251,60,78,311,257,0,187,50,69,293,316,537,382,451,422,24,43,81,79,0,187,25238,2559,3468,986,1501,648,1599,674,412,284,1831,613,1133,546,836,391,1030,446,7314,1315,4135,1330,1084,347,867,460,28,70,24119,2133,9949,1706,1395,568,885,390,363,202,1228,402,485,372,2312,618,2245,691,3225,716,336,202,1327,542,355,232,14,35,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2908962,18366,27406,2645,183938,6577,392954,10887,75465,4330,349598,10196,184147,7413,223862,7357,275131,9430,662555,10768,267054,8575,142185,6523,118656,5779,6011,1093,2432006,20417,18310,2257,140222,6245,336718,9940,63622,3948,299506,9917,160977,6868,188446,6440,213897,8311,568688,10475,210949,7705,118826,5652,107145,5556,4700,959,266661,10224,4157,939,29591,2765,38803,3047,5634,1285,29065,3339,11196,1795,15220,2484,26800,3497,55775,4028,30795,3842,11816,2274,7221,1340,588,445,24136,2757,210,162,1522,897,2233,803,323,299,3427,1075,677,330,577,369,2046,618,4418,937,5724,1530,683,383,2083,731,213,198,80297,4958,2486,1050,4670,1358,6835,1394,2210,954,8651,1524,7462,1595,4445,993,7227,1393,16178,1762,14573,2890,4048,956,1138,387,374,350,105862,4500,2243,616,7933,1584,8365,1560,3676,900,8949,1462,3835,1080,15174,1854,25161,2547,17496,1976,5013,1178,6812,1137,1069,476,136,156,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,12287908,36275,449699,11673,972297,15956,1087932,18885,381885,11522,1396663,25231,664232,14297,1012261,18699,1361226,21948,2608659,26842,1119109,21959,650680,15588,496718,12197,86547,4252,9890587,40708,362325,11025,712534,11925,917974,17422,319251,9900,1144924,22712,554824,13271,828641,15536,1026670,18637,2169667,24180,851853,19115,511297,12187,433011,11211,57616,3441,1299502,24570,50264,3923,181869,9151,105942,6400,33050,3556,141940,7672,55504,4402,69153,4924,133111,7843,255477,10642,150838,8468,73861,5488,41290,3530,7203,1461,196304,8786,4152,1057,6653,1283,10067,1927,3117,848,22329,2831,12375,2071,13303,2266,29969,3148,39387,3892,37866,4295,9975,1764,5890,1375,1221,558,407178,10490,15676,2084,36367,3798,22519,2516,7650,1793,52646,4498,24043,3085,27919,3236,41017,4210,70702,4959,60724,4681,23848,2999,8032,1644,16035,2123,494337,12488,17282,2223,34874,4120,31430,2899,18817,2746,34824,3145,17486,2409,73245,4881,130459,6680,73426,4398,17828,2047,31699,2893,8495,1554,4472,1029,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1345699,9050,26582,2698,91319,4195,149376,6539,36634,3116,156449,5746,63360,4251,123119,4606,159466,6013,287637,7562,119694,5141,61687,4007,66199,3618,4177,1368,1024204,11321,19946,2398,67227,3992,115642,5912,28571,2698,123657,5196,49762,3417,93117,4190,115670,5008,218705,6651,88872,4732,45428,3191,53869,3311,3738,1353,159372,7475,3650,922,17536,2279,22691,2771,3881,1093,16333,2364,6735,1308,11160,1657,16159,2071,31336,2898,15728,2075,6718,1307,7112,1339,333,235,33637,3122,430,285,1079,716,1746,644,1152,533,3492,1258,1039,537,3435,897,4514,1044,8686,1332,3722,951,2098,682,2244,613,0,187,54740,3605,828,288,1656,753,4072,985,693,310,6837,1241,2833,750,3807,788,5895,1589,15706,1744,8154,1308,2853,836,1340,505,66,84,73746,3681,1728,584,3821,1140,5225,961,2337,784,6130,1029,2991,1060,11600,1631,17228,2146,13204,1484,3218,781,4590,1111,1634,685,40,67,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,316374,5773,8352,1269,22736,1847,36844,2086,8003,1236,37318,2969,10353,1443,18688,1801,25931,2107,90352,3924,26879,2391,13741,1439,16639,1589,538,264,241859,5235,5100,947,17711,1650,30178,1849,6618,1187,28071,2453,9065,1311,14081,1501,17621,1668,70360,3330,18299,1979,9984,1234,14238,1599,533,264,27341,2504,483,256,2356,610,3630,849,545,281,2498,713,494,309,1890,761,2343,759,8075,1229,3043,768,846,358,1138,487,0,187,3504,761,39,70,0,187,193,191,137,191,306,270,0,187,150,160,299,200,1217,492,900,401,235,237,28,50,0,187,21003,2206,826,306,771,370,1272,450,76,94,4258,1228,596,313,802,345,1398,532,5811,891,3551,848,928,361,714,298,0,187,22667,2115,1904,566,1898,690,1571,434,627,339,2185,632,198,142,1765,466,4270,879,4889,963,1086,426,1748,640,521,315,5,187,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3965243,20973,36651,3269,261225,9005,290253,7525,77888,4386,433354,9482,175237,6692,329628,8886,577533,11451,849777,14076,342156,10817,188120,6751,303880,9382,99541,4703,3149273,21922,28163,2796,187292,7735,246731,7196,64417,3891,355412,10778,150634,6331,268664,7249,429221,9587,703099,12576,247257,8177,147186,6369,247928,8338,73269,4299,362293,10294,3002,860,50979,3992,26823,3348,6879,1463,35035,2869,11967,2004,22222,2451,48839,4439,66273,4311,40670,3854,17562,2092,26754,2800,5288,1114,122153,5396,364,309,5445,1537,2799,904,635,391,13384,2066,3210,1023,9876,1795,23906,2446,20197,2415,17742,2735,6556,1504,14558,1704,3481,954,154253,6960,2082,677,7046,1341,6344,1090,1153,460,17137,1852,5324,1150,7911,1389,19424,2321,31302,2746,27284,3185,6976,1267,7573,1582,14697,2252,177271,5789,3040,780,10463,1663,7556,1366,4804,1057,12386,1753,4102,1212,20955,2223,56143,3007,28906,2710,9203,1478,9840,1422,7067,1338,2806,1058,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3262325,17398,88410,5640,192018,6846,336374,8668,94157,4870,387389,11707,159220,6495,247240,7614,400870,10929,687198,14288,301717,9784,147924,6334,170839,6392,48969,3366,2359776,16246,58287,3537,146617,6135,262214,7695,72019,4324,288454,9819,124686,5361,172737,6318,245900,7771,511578,12395,207280,8213,106780,4694,126709,5831,36515,3389,328961,9474,14487,3243,26793,2994,38738,3303,9894,1686,35024,3322,12277,1781,20320,2091,41005,3943,65518,3696,29056,3036,14402,2185,17686,2297,3761,1165,207149,7429,4109,2551,3225,997,9609,1326,2947,910,27057,2875,8978,1462,19735,2214,42293,4174,41909,3675,26936,3283,7876,1526,11623,1354,852,404,185613,7552,5581,1088,6712,1487,13267,1954,2135,798,24615,3070,7672,1476,12761,1950,25121,2696,37145,3384,28518,3073,9113,1592,7032,1273,5941,1221,180826,7468,5946,1180,8671,1606,12546,1637,7162,1446,12239,2000,5607,1367,21687,2164,46551,3517,31048,2492,9927,1980,9753,1702,7789,1524,1900,777,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,718357,9350,36736,2664,41591,3085,54651,3089,15688,1820,93806,5182,37618,2587,38744,3126,55281,4024,192230,6361,73345,4504,29978,2586,47667,3140,1022,434,597028,8901,29622,2522,31572,2670,47130,3020,13871,1808,79100,4387,33149,2562,33203,3004,44201,3769,164159,6161,54338,3866,24161,2253,41607,2959,915,407,69364,4006,5317,971,7760,1263,5151,964,1483,658,8283,1398,2798,754,2421,1002,5188,1201,15276,1889,9889,2006,1999,732,3715,954,84,101,4273,1019,59,97,78,127,56,71,0,187,781,453,103,115,243,209,768,589,913,420,877,404,44,85,351,310,0,187,29136,2738,941,402,1133,527,1286,568,141,169,4435,1267,1048,470,1278,503,1937,587,7199,1177,6648,1420,2077,736,1012,497,1,8,18556,2186,797,424,1048,489,1028,398,193,131,1207,641,520,298,1599,495,3187,906,4683,1125,1593,644,1697,784,982,438,22,4,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2823768,12343,71381,3288,143908,4079,529169,8586,78213,3914,319161,8256,122053,5211,208553,6349,229863,6296,661293,11185,251111,8584,115525,4884,91484,3613,2054,547,2282733,15149,39238,2289,117096,3674,450050,8205,67867,3479,264341,7985,104359,4845,172250,5321,176553,5183,531539,10120,186798,7057,93428,4669,77648,3241,1566,531,228297,6958,6660,1092,16329,1721,49374,3836,5078,1059,25366,2444,8079,1344,11647,1389,16669,2224,49919,2815,23941,2641,7647,1229,7277,1098,311,218,53383,3772,91,87,815,435,4780,1064,465,277,6129,1453,1637,535,2977,719,7093,1324,17478,2011,8658,1706,1376,506,1884,567,0,187,142409,5157,10394,1718,3180,784,15676,2033,1740,665,16502,1836,5312,1010,7574,1082,9301,1546,37065,2930,25918,2754,6630,978,3006,626,111,120,116946,4397,14998,1272,6488,1311,9289,1341,3063,764,6823,990,2666,589,14105,1561,20247,1924,25292,2436,5796,1093,6444,1045,1669,374,66,197,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,303109,4464,37599,2963,25362,2552,12280,1950,5899,1163,31298,3018,18590,2300,17496,2227,22685,2604,65155,3642,33613,3490,11630,1931,18986,2271,2516,703,231752,5416,26201,2320,17906,1925,9439,1695,5035,1081,26561,2838,14767,2056,13026,1726,16325,2073,52025,3424,23125,2469,8911,1634,16571,2205,1860,543,35074,3122,5359,1081,5768,1253,2010,719,412,329,2252,671,2146,625,1865,855,2501,678,6390,1447,3691,1290,837,429,1362,608,481,436,4705,1294,1270,547,228,181,273,290,0,187,226,240,278,258,16,34,37,42,578,339,1554,866,206,281,39,70,0,187,17362,2335,1690,687,614,407,136,152,319,273,1356,602,869,561,651,498,2002,981,3587,891,4318,1078,851,554,794,378,175,134,14216,2105,3079,1158,846,515,422,357,133,106,903,385,530,332,1938,879,1820,715,2575,753,925,469,825,444,220,236,0,187,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
