GEO_ID,B23002A_001E,B23002A_001M,B23002A_002E,B23002A_002M,B23002A_003E,B23002A_003M,B23002A_004E,B23002A_004M,B23002A_005E,B23002A_005M,B23002A_006E,B23002A_006M,B23002A_007E,B23002A_007M,B23002A_008E,B23002A_008M,B23002A_009E,B23002A_009M,B23002A_010E,B23002A_010M,B23002A_011E,B23002A_011M,B23002A_012E,B23002A_012M,B23002A_013E,B23002A_013M,B23002A_014E,B23002A_014M,B23002A_015E,B23002A_015M,B23002A_016E,B23002A_016M,B23002A_017E,B23002A_017M,B23002A_018E,B23002A_018M,B23002A_019E,B23002A_019M,B23002A_020E,B23002A_020M,B23002A_021E,B23002A_021M,B23002A_022E,B23002A_022M,B23002A_023E,B23002A_023M,B23002A_024E,B23002A_024M,B23002A_025E,B23002A_025M,B23002A_026E,B23002A_026M,B23002A_027E,B23002A_027M,B23002A_028E,B23002A_028M,B23002A_029E,B23002A_029M,B23002A_030E,B23002A_030M,B23002A_031E,B23002A_031M,B23002A_032E,B23002A_032M,B23002A_033E,B23002A_033M,B23002A_034E,B23002A_034M,B23002A_035E,B23002A_035M,B23002A_036E,B23002A_036M,B23002A_037E,B23002A_037M,B23002A_038E,B23002A_038M,B23002A_039E,B23002A_039M,B23002A_040E,B23002A_040M,B23002A_041E,B23002A_041M,B23002A_042E,B23002A_042M,B23002A_043E,B23002A_043M,B23002A_044E,B23002A_044M,B23002A_045E,B23002A_045M,B23002A_046E,B23002A_046M,B23002A_047E,B23002A_047M,B23002A_048E,B23002A_048M,B23002A_049E,B23002A_049M,B23002A_050E,B23002A_050M,B23002A_051E,B23002A_051M,B23002A_052E,B23002A_052M,B23002A_053E,B23002A_053M,B23002A_054E,B23002A_054M,B23002A_055E,B23002A_055M,B23002A_056E,B23002A_056M,B23002A_057E,B23002A_057M,B23002A_058E,B23002A_058M,B23002A_059E,B23002A_059M,B23002A_060E,B23002A_060M,B23002A_061E,B23002A_061M,B23002A_062E,B23002A_062M,B23002A_063E,B23002A_063M,B23002A_064E,B23002A_064M,B23002A_065E,B23002A_065M,B23002A_066E,B23002A_066M,B23002A_067E,B23002A_067M,B23002A_068E,B23002A_068M,B23002A_069E,B23002A_069M,B23002A_070E,B23002A_070M,B23002A_071E,B23002A_071M,B23002A_072E,B23002A_072M,B23002A_073E,B23002A_073M,B23002A_074E,B23002A_074M,B23002A_075E,B23002A_075M,B23002A_076E,B23002A_076M,B23002A_077E,B23002A_077M,B23002A_078E,B23002A_078M,B23002A_079E,B23002A_079M,NAME,B23002A_001MA,B23002A_001EA,B23002A_002EA,B23002A_002MA,B23002A_003EA,B23002A_003MA,B23002A_004MA,B23002A_004EA,B23002A_005MA,B23002A_005EA,B23002A_006EA,B23002A_006MA,B23002A_007EA,B23002A_007MA,B23002A_008EA,B23002A_008MA,B23002A_009EA,B23002A_009MA,B23002A_010MA,B23002A_010EA,B23002A_011EA,B23002A_011MA,B23002A_012EA,B23002A_012MA,B23002A_013EA,B23002A_013MA,B23002A_014EA,B23002A_014MA,B23002A_015MA,B23002A_015EA,B23002A_016EA,B23002A_016MA,B23002A_017EA,B23002A_017MA,B23002A_018EA,B23002A_018MA,B23002A_019EA,B23002A_019MA,B23002A_020EA,B23002A_020MA,B23002A_021EA,B23002A_021MA,B23002A_022EA,B23002A_022MA,B23002A_023EA,B23002A_023MA,B23002A_024EA,B23002A_024MA,B23002A_025EA,B23002A_025MA,B23002A_026MA,B23002A_026EA,B23002A_027MA,B23002A_027EA,B23002A_028MA,B23002A_028EA,B23002A_029EA,B23002A_029MA,B23002A_030EA,B23002A_030MA,B23002A_031EA,B23002A_031MA,B23002A_032MA,B23002A_032EA,B23002A_033MA,B23002A_033EA,B23002A_034MA,B23002A_034EA,B23002A_035EA,B23002A_035MA,B23002A_036EA,B23002A_036MA,B23002A_037MA,B23002A_037EA,B23002A_038MA,B23002A_038EA,B23002A_039MA,B23002A_039EA,B23002A_040EA,B23002A_040MA,B23002A_041EA,B23002A_041MA,B23002A_042EA,B23002A_042MA,B23002A_043MA,B23002A_043EA,B23002A_044MA,B23002A_044EA,B23002A_045MA,B23002A_045EA,B23002A_046MA,B23002A_046EA,B23002A_047EA,B23002A_047MA,B23002A_048MA,B23002A_048EA,B23002A_049MA,B23002A_049EA,B23002A_050MA,B23002A_050EA,B23002A_051MA,B23002A_051EA,B23002A_052EA,B23002A_052MA,B23002A_053EA,B23002A_053MA,B23002A_054MA,B23002A_054EA,B23002A_055MA,B23002A_055EA,B23002A_056MA,B23002A_056EA,B23002A_057EA,B23002A_057MA,B23002A_058EA,B23002A_058MA,B23002A_059MA,B23002A_059EA,B23002A_060MA,B23002A_060EA,B23002A_061EA,B23002A_061MA,B23002A_062EA,B23002A_062MA,B23002A_063EA,B23002A_063MA,B23002A_064EA,B23002A_064MA,B23002A_065MA,B23002A_065EA,B23002A_066EA,B23002A_066MA,B23002A_067EA,B23002A_067MA,B23002A_068EA,B23002A_068MA,B23002A_069EA,B23002A_069MA,B23002A_070MA,B23002A_070EA,B23002A_071EA,B23002A_071MA,B23002A_072EA,B23002A_072MA,B23002A_073EA,B23002A_073MA,B23002A_074EA,B23002A_074MA,B23002A_075EA,B23002A_075MA,B23002A_076MA,B23002A_076EA,B23002A_077MA,B23002A_077EA,B23002A_078MA,B23002A_078EA,B23002A_079EA,B23002A_079MA,state
0400000US28,1422404,3627,694136,3009,47782,3201,18150,2190,1204,545,16946,2259,13315,2038,3631,972,29632,2556,57276,2290,42208,2709,2151,587,40057,2786,35351,2678,4706,1168,15068,2075,335626,2176,286200,4300,3084,1040,283116,4288,265013,4785,18103,2445,49426,3772,115070,604,75903,2956,0,206,75903,2956,73330,2988,2573,811,39167,2883,47556,2285,14916,1859,14496,1812,420,280,32640,2127,90826,2211,13403,1751,12389,1581,1014,627,77423,2379,728268,2363,46202,3232,15942,2090,358,362,15584,2091,12037,1917,3547,959,30260,2573,51197,2851,32290,2654,670,343,31620,2631,27269,2482,4351,1114,18907,2384,333165,1955,234824,4936,492,305,234332,4969,217555,5415,16777,2113,98341,5076,122325,729,65632,2458,0,206,65632,2458,63874,2409,1758,589,56693,2415,51676,1923,11178,1447,10847,1458,331,273,40498,2059,123703,1982,9744,1497,9540,1458,204,182,113959,2361,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4040783,4695,1968137,3754,125262,3307,57057,3341,2113,827,54944,3459,44371,2970,10573,1774,68205,3427,169418,2619,136469,3092,3658,1141,132811,3005,116363,3492,16448,2243,32949,2342,969117,2837,840729,5341,5974,1045,834755,5172,788610,5498,46145,3408,128388,5106,334055,906,224801,4136,0,181,224801,4136,216292,4151,8509,1517,109254,4085,126430,2958,46274,2496,44344,2385,1930,617,80156,3323,243855,3003,31014,2268,30294,2194,720,344,212841,3179,2072646,3136,122869,2464,58515,2810,787,690,57728,2783,50498,2652,7230,1306,64354,2728,164850,2050,125387,3469,1132,675,124255,3392,114511,3417,9744,1700,39463,3139,964482,2546,744600,6744,994,597,743606,6691,705897,7240,37709,3006,219882,6405,352188,802,210776,4117,0,181,210776,4117,203758,4148,7018,1148,141412,4298,136233,3250,35573,2290,34790,2277,783,358,100660,3383,332024,3455,23626,1994,23152,2014,474,281,308398,3648,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,748207,1568,374118,1193,23294,1442,10722,1456,0,161,10722,1456,9335,1382,1387,590,12572,1077,32662,1291,27196,1711,1277,287,25919,1738,23820,1816,2099,1022,5466,1155,170879,1073,153356,2264,1727,626,151629,2422,146124,2527,5505,1288,17523,1915,69534,406,47942,1678,0,161,47942,1678,46183,1576,1759,620,21592,1752,27341,1188,10190,1083,9589,1077,601,348,17151,1139,50408,1193,8752,1050,8697,1047,55,50,41656,1248,374089,1239,21219,1244,10816,1349,0,161,10816,1349,9570,1360,1246,592,10403,1021,31767,1254,25145,1634,0,161,25145,1634,22745,1643,2400,903,6622,1410,164519,964,131468,2531,106,122,131362,2534,127009,2691,4353,1105,33051,2420,71223,548,43370,1625,0,161,43370,1625,42230,1624,1140,449,27853,1651,26899,1511,8297,877,8027,856,270,198,18602,1465,58462,1526,5504,947,5482,951,22,35,52958,1510,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1314614,4129,647590,2684,44672,2136,22283,1847,90,47,22193,1845,18744,1653,3449,768,22389,1782,59217,1739,51470,2096,590,254,50880,2066,47459,2232,3421,785,7747,1140,321400,1866,298893,2632,2678,644,296215,2751,287790,3151,8425,1370,22507,1737,107575,650,87062,1537,0,153,87062,1537,84853,1522,2209,605,20513,1476,38299,1346,17223,1393,17141,1375,82,80,21076,1378,76427,1426,13112,1060,13035,1056,77,93,63315,1481,667024,2397,42741,1871,22928,1537,26,34,22902,1540,20398,1546,2504,741,19813,1546,55542,1552,47073,1553,30,49,47043,1553,43865,1655,3178,875,8469,1285,314203,1508,261818,3142,261,240,261557,3171,252761,3293,8796,1286,52385,2948,110331,575,78129,1837,0,153,78129,1837,76747,1915,1382,512,32202,1800,40358,1645,14233,1026,14102,1011,131,105,26125,1468,103849,1533,11811,1265,11540,1307,271,219,92038,1755,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1570342,9182,799094,5631,43018,2309,16455,1708,88,89,16367,1706,11093,1758,5274,1036,26563,2237,59926,2181,47399,2482,1490,521,45909,2512,39793,2661,6116,1396,12527,1621,408506,4688,359461,5245,2898,532,356563,5155,330917,6032,25646,3293,49045,3215,129628,1486,88320,2491,0,203,88320,2491,80628,2727,7692,1252,41308,2098,58873,2484,17104,1500,15473,1439,1631,601,41769,2615,99143,2515,12175,1218,10626,1177,1549,542,86968,2547,771248,5076,41449,1787,15754,1882,59,89,15695,1902,13125,1699,2570,838,25695,2035,55520,1691,42170,2358,117,103,42053,2376,37435,2303,4618,996,13350,1960,375065,3437,279404,4963,403,193,279001,4970,259683,5275,19318,2349,95661,4267,130942,1633,75291,3420,0,203,75291,3420,70747,3319,4544,935,55651,3059,56370,2230,13238,1613,12577,1635,661,404,43132,2285,111902,2000,8642,1174,8139,1135,503,274,103260,2063,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1031414,2346,504099,1755,33973,1517,16651,1330,58,91,16593,1330,13218,1252,3375,1061,17322,1561,41171,847,35142,1320,128,149,35014,1331,31790,1476,3224,827,6029,1257,241914,1068,218655,2776,724,391,217931,2735,207510,2845,10421,1505,23259,2506,94378,396,73126,1619,0,182,73126,1619,69787,1690,3339,682,21252,1571,36257,1581,14852,1474,13974,1401,878,384,21405,1470,56406,1609,9313,1213,9010,1184,303,212,47093,1537,527315,1419,34911,1742,17424,1931,0,182,17424,1931,15686,1804,1738,739,17487,1727,38484,1390,31659,1724,0,182,31659,1724,29969,1675,1690,602,6825,1415,244048,989,197808,3177,0,182,197808,3177,190013,3347,7795,1365,46240,3123,97110,544,67031,1829,0,182,67031,1829,65065,1897,1966,736,30079,1904,35497,1794,11143,1411,11067,1404,76,85,24354,1799,77265,1791,7548,907,7394,868,154,175,69717,1843,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4960430,17238,2405015,9666,157144,3064,51575,2849,270,226,51305,2831,40745,2831,10560,1506,105569,3374,185652,2608,141058,4417,1453,452,139605,4350,119029,4491,20576,2353,44594,3687,1188007,7037,1089347,8059,3518,748,1085829,8115,1026396,8091,59433,3889,98660,4653,423575,2158,331465,4659,51,83,331414,4661,313380,4552,18034,1904,92110,4474,156368,3704,68116,2676,64095,2648,4021,911,88252,3232,294269,3818,48484,2945,44903,2664,3581,961,245785,3874,2555415,9554,143005,3226,53650,2955,0,195,53650,2955,44083,2631,9567,1399,89355,3036,175800,2333,128144,3544,7,15,128137,3540,115594,3492,12543,1842,47656,3225,1186028,6039,934566,8820,150,145,934416,8834,880360,8687,54056,3530,251462,8023,446745,2515,301944,5228,0,195,301944,5228,286917,5168,15027,1754,144801,5003,166258,3879,57589,3120,54624,2965,2965,770,108669,3640,437579,4437,39300,3005,37374,2977,1926,592,398279,4885,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1224316,10020,602308,6183,39090,2534,17400,2079,267,247,17133,2069,13087,2093,4046,944,21690,2118,54159,2480,43374,2707,1881,691,41493,2796,37033,2826,4460,1117,10785,1680,283251,4313,239083,5380,4127,932,234956,5465,218749,5701,16207,1966,44168,3924,102907,1710,63616,2367,0,190,63616,2367,60784,2397,2832,743,39291,2654,44364,2376,12406,1621,11924,1604,482,216,31958,1831,78537,2274,10868,1647,10216,1653,652,369,67669,2305,622008,5578,35804,2206,13876,1498,248,260,13628,1510,10523,1457,3105,913,21928,2195,48834,2188,36406,2560,594,376,35812,2583,32162,2782,3650,1271,12428,2015,279745,4771,199438,5321,715,385,198723,5314,185462,5589,13261,2149,80307,4471,112174,1631,63480,2241,0,190,63480,2241,60691,2263,2789,861,48694,2194,46581,2299,14116,1733,13532,1728,584,342,32465,1866,98870,2622,8501,1248,8228,1204,273,186,90369,2792,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10470323,23248,5077036,13855,316193,4891,105380,4181,1616,599,103764,4263,81503,3704,22261,2607,210813,5432,423870,4068,305736,6003,5284,935,300452,6077,261411,5841,39041,3104,118134,5389,2528036,8367,2248246,9954,7864,1018,2240382,10066,2119350,10533,121032,5285,279790,7395,859255,3697,622869,6522,296,332,622573,6471,590833,6945,31740,2638,236386,6397,327373,5405,122546,4367,116495,4186,6051,1167,204827,4318,622309,6030,96709,3659,92226,3528,4483,810,525600,6062,5393287,12582,299479,4426,105365,3843,107,141,105258,3808,88467,3526,16791,1935,194114,5226,411213,3879,300793,4429,589,418,300204,4468,270555,4487,29649,2713,110420,4485,2522706,8422,1986126,12391,727,572,1985399,12395,1888503,13121,96896,4651,536580,8511,908766,3049,572426,6744,21,34,572405,6749,549079,6801,23326,1882,336340,6299,363338,5867,113069,4704,108989,4663,4080,905,250269,6259,887785,7070,78092,3470,74626,3206,3466,1003,809693,7211,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5606951,9836,2722046,7210,171154,4466,71254,3928,3597,769,67657,3788,50140,3369,17517,2449,99900,3918,237379,3369,184991,4083,21997,2236,162994,4105,139324,4554,23670,2852,52388,3773,1347679,5230,1196270,8178,30197,2320,1166073,8683,1103629,8958,62444,3941,151409,6156,444947,1735,303994,4649,53,86,303941,4639,289616,4797,14325,1697,140953,4574,193451,4011,62317,3097,59793,3107,2524,599,131134,4156,327436,4145,43933,3221,42280,3108,1653,592,283503,4222,2884905,6027,165858,4914,66608,4351,288,237,66320,4262,55523,3878,10797,1490,99250,4543,213063,3222,152158,4808,1173,440,150985,4867,135225,5304,15760,2073,60905,3756,1365922,4256,1032861,9312,3014,776,1029847,9440,968012,10219,61835,4481,333061,7841,479921,1402,277317,5747,0,198,277317,5747,264029,5335,13288,1941,202604,5541,209697,4417,48261,2722,46960,2691,1301,412,161436,4077,450444,4477,30647,2740,29069,2611,1578,665,419797,4259,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,531568,1964,271520,1447,19121,1321,8481,1315,68,126,8413,1298,7579,1351,834,426,10640,1379,32040,1065,27701,1479,1561,569,26140,1550,24547,1713,1593,865,4339,1113,130098,1303,120322,2086,1981,754,118341,2207,115955,2105,2386,667,9776,1476,44701,352,35674,932,0,147,35674,932,35192,1010,482,245,9027,996,15522,884,6976,978,6863,962,113,106,8546,912,30038,866,4740,610,4599,598,141,233,25298,952,260048,1198,17542,1287,9321,1254,0,147,9321,1254,8798,1291,523,352,8221,1146,26804,1183,22271,1352,322,349,21949,1352,21236,1365,713,414,4533,1001,117313,842,98292,1934,325,258,97967,1948,95797,2021,2170,793,19021,1814,42573,211,29307,1116,0,147,29307,1116,29070,1162,237,186,13266,1116,14593,893,4737,680,4651,709,86,139,9856,910,41223,900,4579,987,4579,987,0,147,36644,1199,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7751222,7649,3767597,4825,246895,3581,106919,4201,228,263,106691,4175,84175,3681,22516,2167,139976,4123,309521,2378,249061,4677,1116,562,247945,4698,220498,5194,27447,2513,60460,4133,1842893,3303,1623231,7659,4841,1127,1618390,7653,1534764,8693,83626,4532,219662,6889,666808,1118,468221,4642,28,45,468193,4644,448086,4657,20107,2088,198587,4353,245791,4644,85339,3575,83204,3497,2135,580,160452,4197,455689,4580,60097,2896,57886,2882,2211,643,395592,4730,3983625,4949,235817,3901,116562,3760,0,185,116562,3760,97628,3341,18934,1925,119255,4780,298508,2363,232874,4604,232,231,232642,4647,211780,5122,20862,2462,65634,4611,1844051,2589,1431418,9176,459,231,1430959,9158,1364349,9334,66610,3928,412633,9257,699327,1173,425946,5958,0,185,425946,5958,412304,6008,13642,1666,273381,5900,266412,4785,70567,3710,68383,3489,2184,716,195845,4988,639510,4614,46897,2602,45150,2587,1747,556,592613,4825,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2286431,4093,1118766,2883,75026,2014,30454,2114,1847,892,28607,2050,22939,1885,5668,1134,44572,1991,95493,1634,74932,2421,2597,1019,72335,2427,66154,2374,6181,1206,20561,2186,549682,2703,476302,3613,6479,1120,469823,3841,449116,4206,20707,2134,73380,3362,184558,584,123918,2337,38,46,123880,2338,120719,2307,3161,536,60640,2406,73240,2363,25856,1746,25207,1744,649,276,47384,2183,140767,2335,21799,1757,21276,1764,523,204,118968,2255,1167665,2434,66080,1867,27726,2077,823,710,26903,2123,23371,2029,3532,798,38354,2543,94661,1569,68772,2758,431,351,68341,2763,62080,2507,6261,1130,25889,2321,544039,1957,391842,4497,732,352,391110,4485,372836,4256,18274,1821,152197,4265,195419,720,110933,2772,40,65,110893,2768,108169,2743,2724,733,84486,2788,82173,2286,22884,1677,22591,1705,293,241,59289,2162,185293,2307,18427,1865,17752,1805,675,340,166866,2099,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2770527,9157,1356337,5951,81598,2692,30058,2625,0,197,30058,2625,22069,2246,7989,1821,51540,2750,106486,1879,84006,2498,447,282,83559,2485,71465,2634,12094,1618,22480,2081,660524,3690,569825,5903,2108,821,567717,5738,528524,6431,39193,3160,90699,4842,238532,1523,156014,3435,0,197,156014,3435,147474,3337,8540,1269,82518,3269,97985,2647,30314,2466,28582,2331,1732,698,67671,2886,171212,2769,17873,1758,17243,1787,630,253,153339,2939,1414190,4997,74342,2212,31168,2430,0,197,31168,2430,25013,2413,6155,1313,43174,2474,105882,2218,78869,3221,0,197,78869,3221,70630,3124,8239,1865,27013,2890,655817,3710,501630,6368,316,329,501314,6275,468078,6934,33236,2897,154187,6053,253508,1134,152009,3424,0,197,152009,3424,145703,3347,6306,1050,101499,3467,104842,2751,25779,2083,25060,2029,719,505,79063,2800,219799,2853,13306,1381,12717,1397,589,307,206493,2967,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
