GEO_ID,B24010A_001E,B24010A_001M,B24010A_002E,B24010A_002M,B24010A_003E,B24010A_003M,B24010A_004E,B24010A_004M,B24010A_005E,B24010A_005M,B24010A_006E,B24010A_006M,B24010A_007E,B24010A_007M,B24010A_008E,B24010A_008M,B24010A_009E,B24010A_009M,B24010A_010E,B24010A_010M,B24010A_011E,B24010A_011M,B24010A_012E,B24010A_012M,B24010A_013E,B24010A_013M,B24010A_014E,B24010A_014M,B24010A_015E,B24010A_015M,B24010A_016E,B24010A_016M,B24010A_017E,B24010A_017M,B24010A_018E,B24010A_018M,B24010A_019E,B24010A_019M,B24010A_020E,B24010A_020M,B24010A_021E,B24010A_021M,B24010A_022E,B24010A_022M,B24010A_023E,B24010A_023M,B24010A_024E,B24010A_024M,B24010A_025E,B24010A_025M,B24010A_026E,B24010A_026M,B24010A_027E,B24010A_027M,B24010A_028E,B24010A_028M,B24010A_029E,B24010A_029M,B24010A_030E,B24010A_030M,B24010A_031E,B24010A_031M,B24010A_032E,B24010A_032M,B24010A_033E,B24010A_033M,B24010A_034E,B24010A_034M,B24010A_035E,B24010A_035M,B24010A_036E,B24010A_036M,B24010A_037E,B24010A_037M,B24010A_038E,B24010A_038M,B24010A_039E,B24010A_039M,B24010A_040E,B24010A_040M,B24010A_041E,B24010A_041M,B24010A_042E,B24010A_042M,B24010A_043E,B24010A_043M,B24010A_044E,B24010A_044M,B24010A_045E,B24010A_045M,B24010A_046E,B24010A_046M,B24010A_047E,B24010A_047M,B24010A_048E,B24010A_048M,B24010A_049E,B24010A_049M,B24010A_050E,B24010A_050M,B24010A_051E,B24010A_051M,B24010A_052E,B24010A_052M,B24010A_053E,B24010A_053M,B24010A_054E,B24010A_054M,B24010A_055E,B24010A_055M,B24010A_056E,B24010A_056M,B24010A_057E,B24010A_057M,B24010A_058E,B24010A_058M,B24010A_059E,B24010A_059M,B24010A_060E,B24010A_060M,B24010A_061E,B24010A_061M,B24010A_062E,B24010A_062M,B24010A_063E,B24010A_063M,B24010A_064E,B24010A_064M,B24010A_065E,B24010A_065M,B24010A_066E,B24010A_066M,B24010A_067E,B24010A_067M,B24010A_068E,B24010A_068M,B24010A_069E,B24010A_069M,B24010A_070E,B24010A_070M,B24010A_071E,B24010A_071M,B24010A_072E,B24010A_072M,B24010A_073E,B24010A_073M,NAME,B24010A_001EA,B24010A_001MA,B24010A_002MA,B24010A_002EA,B24010A_003MA,B24010A_003EA,B24010A_004MA,B24010A_004EA,B24010A_005EA,B24010A_005MA,B24010A_006EA,B24010A_006MA,B24010A_007MA,B24010A_007EA,B24010A_008MA,B24010A_008EA,B24010A_009MA,B24010A_009EA,B24010A_010EA,B24010A_010MA,B24010A_011EA,B24010A_011MA,B24010A_012EA,B24010A_012MA,B24010A_013MA,B24010A_013EA,B24010A_014EA,B24010A_014MA,B24010A_015EA,B24010A_015MA,B24010A_016EA,B24010A_016MA,B24010A_017EA,B24010A_017MA,B24010A_018MA,B24010A_018EA,B24010A_019MA,B24010A_019EA,B24010A_020MA,B24010A_020EA,B24010A_021MA,B24010A_021EA,B24010A_022MA,B24010A_022EA,B24010A_023EA,B24010A_023MA,B24010A_024MA,B24010A_024EA,B24010A_025MA,B24010A_025EA,B24010A_026MA,B24010A_026EA,B24010A_027MA,B24010A_027EA,B24010A_028MA,B24010A_028EA,B24010A_029EA,B24010A_029MA,B24010A_030MA,B24010A_030EA,B24010A_031MA,B24010A_031EA,B24010A_032MA,B24010A_032EA,B24010A_033MA,B24010A_033EA,B24010A_034EA,B24010A_034MA,B24010A_035MA,B24010A_035EA,B24010A_036MA,B24010A_036EA,B24010A_037MA,B24010A_037EA,B24010A_038MA,B24010A_038EA,B24010A_039MA,B24010A_039EA,B24010A_040MA,B24010A_040EA,B24010A_041MA,B24010A_041EA,B24010A_042MA,B24010A_042EA,B24010A_043MA,B24010A_043EA,B24010A_044MA,B24010A_044EA,B24010A_045EA,B24010A_045MA,B24010A_046MA,B24010A_046EA,B24010A_047MA,B24010A_047EA,B24010A_048MA,B24010A_048EA,B24010A_049EA,B24010A_049MA,B24010A_050EA,B24010A_050MA,B24010A_051MA,B24010A_051EA,B24010A_052MA,B24010A_052EA,B24010A_053MA,B24010A_053EA,B24010A_054MA,B24010A_054EA,B24010A_055EA,B24010A_055MA,B24010A_056EA,B24010A_056MA,B24010A_057MA,B24010A_057EA,B24010A_058MA,B24010A_058EA,B24010A_059MA,B24010A_059EA,B24010A_060EA,B24010A_060MA,B24010A_061EA,B24010A_061MA,B24010A_062MA,B24010A_062EA,B24010A_063MA,B24010A_063EA,B24010A_064MA,B24010A_064EA,B24010A_065EA,B24010A_065MA,B24010A_066EA,B24010A_066MA,B24010A_067EA,B24010A_067MA,B24010A_068MA,B24010A_068EA,B24010A_069MA,B24010A_069EA,B24010A_070EA,B24010A_070MA,B24010A_071EA,B24010A_071MA,B24010A_072EA,B24010A_072MA,B24010A_073EA,B24010A_073MA,state
0400000US29,2372880,12968,1240274,8312,404119,7991,199257,6222,149242,5700,50015,3312,80854,4385,42598,3161,28567,2595,9689,1827,89209,4270,17587,2226,12852,1915,38460,2532,20310,1917,34799,2433,24950,2144,9849,1383,168913,6274,4641,1104,39963,2952,16579,1976,23384,2223,52815,3578,56416,3539,15078,1610,219767,6276,136653,5863,83114,4598,211369,6709,13924,1616,112056,5116,85389,4295,236106,6891,111652,4342,76094,4407,48360,3730,1132606,10020,477478,9216,155961,5253,94530,4138,61431,3417,28016,2366,15464,1813,5591,1029,6961,1120,175436,6323,26158,2413,14270,2086,115559,5483,19449,1805,118065,5141,77352,4435,40713,3163,217872,6645,41379,2775,9915,1571,5276,1059,4639,1027,74029,3998,30946,3127,61603,3965,367633,7784,131891,5279,235742,6331,7500,1302,2087,574,3604,1031,1809,598,62123,3783,40276,3090,9866,1554,11981,1729,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,458811,4978,243748,3599,80558,3463,39183,2653,32277,2472,6906,908,15171,1580,6392,1210,5730,984,3049,676,19295,2145,3769,884,2205,713,8129,1276,5192,1172,6909,1134,5223,990,1686,638,32277,2764,843,475,5703,1075,3300,848,2403,558,12587,1903,9748,1720,3396,765,37468,2956,23483,2410,13985,2138,56901,3143,7115,928,32146,2803,17640,1974,36544,2915,14193,1918,13511,1804,8840,1564,215063,3718,88112,3882,28122,1770,17808,1669,10314,1479,6355,1269,2733,880,1437,497,2185,663,32763,2759,6813,1228,2426,752,20217,1976,3307,864,20872,1703,14879,1527,5993,1099,51118,3081,8864,1248,1967,691,1582,608,385,343,17768,2287,7730,1260,14789,2086,65558,3235,22946,2164,42612,2673,2838,1010,1038,412,1135,899,665,331,7437,1410,3753,800,1419,581,2265,770,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,888435,6267,469022,4299,154196,4167,86686,3234,68315,2734,18371,1791,28844,2278,14553,1588,10408,1554,3883,744,29213,2001,5053,986,2847,708,14834,1580,6479,1111,9453,1008,7151,803,2302,554,56467,3174,2527,682,11023,1456,5371,1132,5652,1121,18484,2145,19375,1884,5058,1012,82557,4062,49846,2738,32711,2621,88106,3835,10746,1234,46420,3006,30940,2367,87696,3753,40979,2573,28271,2220,18446,2357,419413,4326,174088,4626,56060,2957,33055,2402,23005,1858,9573,1320,4888,962,1856,627,2829,625,65956,3641,11382,1409,4075,901,43598,2854,6901,1225,42499,2407,28340,2242,14159,1441,89193,4085,20944,2076,3715,851,2570,765,1145,412,27886,2408,11411,1406,25237,2389,127030,4601,39612,2670,87418,4014,4785,1068,2285,840,1242,464,1258,476,24317,1700,16892,1553,3014,663,4411,692,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,890236,11254,488530,7041,132246,5626,64387,4307,47611,3175,16776,2209,24330,2228,12899,1673,8299,1178,3132,738,33939,2716,3410,826,4175,945,14585,1938,11769,1938,9590,1487,6942,1205,2648,846,114692,6350,1842,620,23889,2526,17324,2377,6565,1081,41421,3999,26587,3064,20953,2694,94435,4116,58495,3174,35940,3090,77764,5147,2344,921,47237,3866,28183,2703,69393,4798,24021,2857,26438,2670,18934,2540,401706,7749,139393,5095,51322,3212,33083,2601,18239,1907,7174,1346,3450,999,1212,397,2512,752,52400,3723,5321,1026,6082,1195,31740,2853,9257,1438,28497,2624,17871,2363,10626,1494,102643,4718,11986,1818,5590,1241,3933,1096,1657,558,38920,2966,19530,2263,26617,3050,141756,5859,55722,4108,86034,4286,2719,979,360,406,1679,766,680,351,15195,2209,7684,1455,4305,1166,3206,925,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,664483,6345,345289,4128,123828,5067,58106,3086,44468,3001,13638,1707,33463,2452,15458,1709,15360,1772,2645,680,22771,2349,3559,925,2267,692,10309,1342,6636,1216,9488,1438,6927,1418,2561,787,45568,3016,1830,662,9466,1482,3957,774,5509,1340,15423,1944,15138,1992,3711,915,59851,3674,38266,2872,21585,2620,61913,3182,2654,1001,35198,2808,24061,2243,54129,3231,24264,2161,18529,2139,11336,1685,319194,4743,137853,4200,46685,2780,31564,2640,15121,1837,7642,1137,4155,900,1020,355,2467,917,50324,3280,9205,1684,3329,951,33228,2255,4562,1106,33202,2705,21869,2090,11333,1864,57908,3719,12401,1750,2140,667,1678,586,462,324,19801,2248,6694,1155,16872,2168,104201,4326,39420,2747,64781,4033,2242,636,587,331,723,399,932,415,16990,2117,11688,1791,2399,696,2903,994,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3027500,18403,1608548,11418,627165,9310,321368,7425,228907,6068,92461,4672,123748,5484,70023,3704,40707,3290,13018,1652,138386,5316,14464,1794,28258,2283,60594,3422,35070,2919,43663,3054,34449,2546,9214,1440,218852,7968,6768,1685,60320,3229,28498,2542,31822,2493,66565,5308,63310,4371,21889,2309,304639,6427,193691,6340,110948,4355,237537,8455,3941,967,142669,6826,90927,4519,220355,8073,77641,4890,97458,4996,45256,4060,1418952,12557,656671,9087,223639,6491,135235,5225,88404,4769,40590,2893,20747,2132,8042,1460,11801,1302,264226,7342,31727,2607,25297,2394,176220,6083,30982,2759,128216,4911,91320,4396,36896,3405,242397,8040,40834,3317,12523,1677,8282,1418,4241,1012,70594,4624,35195,2699,83251,5158,456876,11025,151067,7009,305809,8666,6769,1233,1096,441,3213,934,2460,791,56239,4014,28721,2732,15349,2441,12169,1549,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,662391,10441,351793,8309,117847,5403,50880,4066,38047,3303,12833,2018,25787,2401,8420,1306,12097,1582,5270,891,30030,2685,5791,1287,3551,1047,12881,1701,7807,1822,11150,1899,7184,1398,3966,1190,57940,4284,2745,913,15520,2249,8786,1568,6734,1502,16768,2532,16944,2637,5963,1377,57803,4567,35046,3417,22757,2343,70416,4835,5824,1331,38831,3573,25761,3184,47787,4111,20787,3095,19300,2403,7700,1545,310598,6733,134206,5215,39512,2426,24894,2136,14618,2020,10782,1814,4859,1044,2514,930,3409,1015,54892,3749,10066,1854,3773,961,35632,3085,5421,1135,29020,2719,19397,2097,9623,1635,69960,4325,11547,1861,3952,1188,2182,710,1770,884,21935,2461,12125,2122,20401,2367,93192,5049,36229,3001,56963,4208,2404,747,785,403,1046,509,573,353,10836,1798,6082,1445,2702,742,2052,667,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,6242037,24286,3261818,15342,1293209,13819,605197,9142,431196,9065,174001,6309,226847,6541,118051,4715,80101,3943,28695,2523,362341,8714,37783,2728,69595,4621,143302,5080,111661,5119,98824,4572,75034,4226,23790,2248,480004,11867,14246,1918,135995,5518,59985,3997,76010,4194,143034,6870,132669,6160,54060,3754,590690,12441,364119,10823,226571,7158,448605,10309,14952,1871,280294,8506,153359,6323,449310,9557,183086,5951,177668,6898,88556,4588,2980219,17051,1440472,13318,460186,10054,285759,8536,174427,7123,84556,3744,38176,2431,15572,1789,30808,2641,621665,11813,80783,4330,58582,3385,375919,9178,106381,5277,274065,7201,194555,6175,79510,4000,520846,11125,99367,5248,26948,2665,16462,2095,10486,1721,152456,5731,81958,4690,160117,6356,887122,12126,301543,8930,585579,8268,20187,2108,6021,1175,7116,1518,7050,1240,111592,5055,68400,3888,27461,2666,15731,1804,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3183600,18617,1684782,13099,588083,10635,286304,7231,220431,6936,65873,3737,130076,5620,62645,4012,52550,3722,14881,1832,124550,5440,25597,2728,13958,1527,53215,3612,31780,3337,47153,4064,32628,3101,14525,2424,224158,7731,6935,1401,56061,4111,24606,2674,31455,3099,69525,4496,73938,4605,17699,2374,298031,8477,198331,7194,99700,5006,292831,9626,18203,2536,156427,6700,118201,6070,281679,7939,140496,6145,84053,4424,57130,4312,1498818,11961,662041,10404,214580,6502,131730,5566,82850,4359,42416,3313,20198,2144,8203,1373,14015,1937,241202,7066,30436,2516,19866,1981,160249,5730,30651,2538,163843,6626,111850,5349,51993,3610,272527,9258,59239,4614,8060,1352,4256,1033,3804,975,104976,5551,34331,3530,65921,4080,465694,8922,179205,6105,286489,8378,11784,2168,1754,645,5425,1416,4605,1323,86772,4981,59044,4450,13944,2366,13784,2106,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,358866,4892,194735,3253,67574,2881,41557,2448,35087,2055,6470,1293,11163,1821,3781,838,5768,1515,1614,567,10742,1322,1913,628,1114,432,6453,1129,1262,412,4112,1030,2855,906,1257,640,18432,2240,1314,652,3121,828,986,481,2135,680,6084,1206,5692,1076,2221,757,25589,1971,17144,1892,8445,1336,43830,2603,5020,926,23828,2330,14982,1548,39310,2458,14600,1556,16222,1830,8488,1277,164131,3163,62479,3156,22865,2014,15341,1503,7524,1321,3054,782,1909,562,369,237,776,334,21708,2064,3335,746,1334,583,14927,1755,2112,632,14852,1616,10368,1312,4484,907,39779,2913,8498,1659,1637,999,381,204,1256,1002,13586,1782,4594,1047,11464,1574,53165,3082,16745,2210,36420,2424,2562,739,999,402,1136,524,427,292,6146,1108,2971,658,1914,689,1261,548,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4628207,18972,2428613,12387,784995,11078,378789,8781,279288,7436,99501,4723,175522,5532,79667,4311,77558,3560,18297,1970,165023,5473,28235,1953,23736,2031,73333,4020,39719,3027,65661,2930,48113,2801,17548,1955,304942,8221,11199,1701,65678,4562,36173,3175,29505,2566,102606,5286,100453,5503,25006,2042,409740,9568,242104,8312,167636,5663,367678,10002,11729,1763,201073,7120,154876,6950,561258,9439,295911,8145,149422,5521,115925,4933,2199594,12682,902206,11391,298304,7279,178882,5727,119422,4799,52801,3348,26162,2464,10963,1594,15676,1760,298737,7173,44146,2822,23843,2062,194505,6410,36243,2782,252364,7566,162641,6034,89723,4511,432247,8884,95333,4261,16202,1764,10472,1398,5730,1232,166005,6232,53920,3728,100787,5045,689638,9326,238084,6362,451554,7742,15622,1891,3313,894,7026,1398,5283,1087,159881,5694,103374,5143,23159,2167,33348,2679,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1312210,9439,705411,6134,220017,5726,109265,4221,84646,4068,24619,1722,40369,2348,17881,1731,18215,1550,4273,787,49761,2463,11950,1480,7159,1064,20930,1566,9722,1268,20622,1650,13965,1405,6657,1114,85637,3945,3256,791,23589,1812,11826,1420,11763,1384,23675,2361,29210,2155,5907,1131,113435,4743,68270,3436,45165,3032,144365,4579,6858,965,85851,3195,51656,2758,141957,4516,69479,3582,44810,2608,27668,2255,606799,6790,250919,5176,80261,3227,48885,2762,31376,1882,13472,1532,7284,1054,2688,718,3500,836,95928,3370,16291,1715,6821,921,63791,3127,9025,1179,61258,2679,38155,2561,23103,1874,117335,4274,24550,2125,4017,757,2453,619,1564,478,38505,2965,20468,2010,29795,2401,205244,5349,71271,3634,133973,3672,6348,1013,1179,319,3249,723,1920,628,26953,2144,16957,1701,5970,1139,4026,891,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1562558,13485,815357,8384,284463,6299,129757,4792,98551,4458,31206,2684,68529,4142,34026,3061,27465,2739,7038,1295,61389,3333,11182,1749,7056,1147,24470,2172,18681,2051,24788,2325,18066,1782,6722,1347,115578,5731,4165,1098,22969,2404,13561,1835,9408,1459,42082,4194,32543,3000,13819,1726,140275,6297,90641,4890,49634,3288,126780,4920,19327,2393,68280,3789,39173,3138,148261,6062,62899,4138,51212,3539,34150,3253,747201,9292,312306,6370,112814,4959,72831,3995,39983,2942,22964,2058,9458,1448,4786,1170,8720,1353,116251,4889,22281,2493,7820,1386,66067,3718,20083,2323,60277,3507,42518,3212,17759,1975,164391,6218,27708,2928,5199,1176,3574,902,1625,684,50326,3941,20297,2569,60861,4645,225003,5763,83387,3276,141616,5547,9638,1726,5481,1164,2238,720,1919,760,35863,2970,20479,2159,8035,1392,7349,1464,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5126042,20135,2675558,12549,891088,12007,423153,8847,305347,7229,117806,5383,191095,6044,90825,4140,74690,3566,25580,2208,194267,6569,34121,2669,29039,2069,89615,4007,41492,2923,82573,3450,59544,2881,23029,2169,340652,8818,11125,1349,75631,4408,32874,2480,42757,3118,109560,5101,109199,4596,35137,2794,454128,9236,274254,7363,179874,6577,445759,9527,18350,1644,250368,8208,177041,5871,543931,10487,241278,6673,175232,6107,127421,5427,2450484,12438,1036735,12803,324677,7464,196023,5602,128654,5082,69143,3329,31564,2357,13763,1539,23816,1981,358805,8810,61428,2938,28471,2355,225271,7497,43635,2437,284110,6994,186176,5821,97934,4075,490256,10921,103540,4474,18451,1817,12857,1405,5594,1153,177032,5823,60503,3897,130730,5823,774074,11259,261351,6655,512723,9752,18423,2564,6896,1259,6581,1895,4946,945,130996,4619,77930,3938,21732,1976,31334,2365,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,431163,6706,217196,4054,74495,2957,33458,2466,25019,2264,8439,1548,14259,1819,5968,1114,6905,1285,1386,521,20764,1873,2828,714,2733,763,10922,1280,4281,926,6014,1080,4486,983,1528,561,38417,2793,1417,685,9217,1500,5731,1235,3486,947,15499,2061,8442,1429,3842,850,38447,2928,22454,2700,15993,1714,32311,2750,593,328,21355,2638,10363,1776,33526,2731,17024,2409,10000,1663,6502,1465,213967,4685,91689,3875,28888,2611,17487,2108,11401,1543,6544,1111,3152,799,720,441,2672,781,32966,2135,5257,1079,2984,779,20711,1879,4014,830,23291,2274,15811,1749,7480,1358,44256,2935,11291,1710,2035,698,1484,593,551,390,14537,2137,4072,885,12321,1794,67526,3855,23854,2397,43672,2815,501,323,386,301,75,91,40,67,9995,1586,6368,1105,2503,905,1124,506,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
