GEO_ID,B27017_001E,B27017_001M,B27017_002E,B27017_002M,B27017_003E,B27017_003M,B27017_004E,B27017_004M,B27017_005E,B27017_005M,B27017_006E,B27017_006M,B27017_007E,B27017_007M,B27017_008E,B27017_008M,B27017_009E,B27017_009M,B27017_010E,B27017_010M,B27017_011E,B27017_011M,B27017_012E,B27017_012M,B27017_013E,B27017_013M,B27017_014E,B27017_014M,B27017_015E,B27017_015M,B27017_016E,B27017_016M,B27017_017E,B27017_017M,B27017_018E,B27017_018M,B27017_019E,B27017_019M,B27017_020E,B27017_020M,B27017_021E,B27017_021M,B27017_022E,B27017_022M,B27017_023E,B27017_023M,B27017_024E,B27017_024M,B27017_025E,B27017_025M,B27017_026E,B27017_026M,B27017_027E,B27017_027M,B27017_028E,B27017_028M,B27017_029E,B27017_029M,B27017_030E,B27017_030M,B27017_031E,B27017_031M,B27017_032E,B27017_032M,B27017_033E,B27017_033M,B27017_034E,B27017_034M,B27017_035E,B27017_035M,B27017_036E,B27017_036M,B27017_037E,B27017_037M,B27017_038E,B27017_038M,B27017_039E,B27017_039M,B27017_040E,B27017_040M,B27017_041E,B27017_041M,B27017_042E,B27017_042M,B27017_043E,B27017_043M,B27017_044E,B27017_044M,B27017_045E,B27017_045M,B27017_046E,B27017_046M,B27017_047E,B27017_047M,B27017_048E,B27017_048M,B27017_049E,B27017_049M,B27017_050E,B27017_050M,B27017_051E,B27017_051M,B27017_052E,B27017_052M,B27017_053E,B27017_053M,B27017_054E,B27017_054M,B27017_055E,B27017_055M,B27017_056E,B27017_056M,B27017_057E,B27017_057M,B27017_058E,B27017_058M,B27017_059E,B27017_059M,B27017_060E,B27017_060M,B27017_061E,B27017_061M,B27017_062E,B27017_062M,B27017_063E,B27017_063M,B27017_064E,B27017_064M,B27017_065E,B27017_065M,B27017_066E,B27017_066M,B27017_067E,B27017_067M,B27017_068E,B27017_068M,B27017_069E,B27017_069M,B27017_070E,B27017_070M,B27017_071E,B27017_071M,B27017_072E,B27017_072M,B27017_073E,B27017_073M,B27017_074E,B27017_074M,B27017_075E,B27017_075M,B27017_076E,B27017_076M,B27017_077E,B27017_077M,B27017_078E,B27017_078M,B27017_079E,B27017_079M,B27017_080E,B27017_080M,B27017_081E,B27017_081M,B27017_082E,B27017_082M,B27017_083E,B27017_083M,B27017_084E,B27017_084M,B27017_085E,B27017_085M,B27017_086E,B27017_086M,B27017_087E,B27017_087M,B27017_088E,B27017_088M,B27017_089E,B27017_089M,B27017_090E,B27017_090M,B27017_091E,B27017_091M,NAME,B27017_001EA,B27017_001MA,B27017_002MA,B27017_002EA,B27017_003MA,B27017_003EA,B27017_004MA,B27017_004EA,B27017_005EA,B27017_005MA,B27017_006EA,B27017_006MA,B27017_007MA,B27017_007EA,B27017_008MA,B27017_008EA,B27017_009MA,B27017_009EA,B27017_010MA,B27017_010EA,B27017_011EA,B27017_011MA,B27017_012EA,B27017_012MA,B27017_013MA,B27017_013EA,B27017_014EA,B27017_014MA,B27017_015MA,B27017_015EA,B27017_016EA,B27017_016MA,B27017_017EA,B27017_017MA,B27017_018MA,B27017_018EA,B27017_019MA,B27017_019EA,B27017_020MA,B27017_020EA,B27017_021MA,B27017_021EA,B27017_022EA,B27017_022MA,B27017_023EA,B27017_023MA,B27017_024EA,B27017_024MA,B27017_025EA,B27017_025MA,B27017_026MA,B27017_026EA,B27017_027EA,B27017_027MA,B27017_028EA,B27017_028MA,B27017_029MA,B27017_029EA,B27017_030EA,B27017_030MA,B27017_031MA,B27017_031EA,B27017_032MA,B27017_032EA,B27017_033EA,B27017_033MA,B27017_034EA,B27017_034MA,B27017_035MA,B27017_035EA,B27017_036MA,B27017_036EA,B27017_037EA,B27017_037MA,B27017_038EA,B27017_038MA,B27017_039EA,B27017_039MA,B27017_040MA,B27017_040EA,B27017_041MA,B27017_041EA,B27017_042EA,B27017_042MA,B27017_043EA,B27017_043MA,B27017_044MA,B27017_044EA,B27017_045EA,B27017_045MA,B27017_046MA,B27017_046EA,B27017_047MA,B27017_047EA,B27017_048EA,B27017_048MA,B27017_049MA,B27017_049EA,B27017_050EA,B27017_050MA,B27017_051MA,B27017_051EA,B27017_052MA,B27017_052EA,B27017_053EA,B27017_053MA,B27017_054MA,B27017_054EA,B27017_055EA,B27017_055MA,B27017_056EA,B27017_056MA,B27017_057MA,B27017_057EA,B27017_058MA,B27017_058EA,B27017_059MA,B27017_059EA,B27017_060EA,B27017_060MA,B27017_061EA,B27017_061MA,B27017_062MA,B27017_062EA,B27017_063MA,B27017_063EA,B27017_064MA,B27017_064EA,B27017_065MA,B27017_065EA,B27017_066EA,B27017_066MA,B27017_067EA,B27017_067MA,B27017_068MA,B27017_068EA,B27017_069EA,B27017_069MA,B27017_070MA,B27017_070EA,B27017_071EA,B27017_071MA,B27017_072EA,B27017_072MA,B27017_073MA,B27017_073EA,B27017_074MA,B27017_074EA,B27017_075MA,B27017_075EA,B27017_076MA,B27017_076EA,B27017_077EA,B27017_077MA,B27017_078EA,B27017_078MA,B27017_079EA,B27017_079MA,B27017_080EA,B27017_080MA,B27017_081MA,B27017_081EA,B27017_082EA,B27017_082MA,B27017_083EA,B27017_083MA,B27017_084MA,B27017_084EA,B27017_085MA,B27017_085EA,B27017_086EA,B27017_086MA,B27017_087EA,B27017_087MA,B27017_088EA,B27017_088MA,B27017_089MA,B27017_089EA,B27017_090MA,B27017_090EA,B27017_091MA,B27017_091EA,state
0400000US38,709215,1288,40799,4538,12842,2438,3422,1024,9420,2181,24909,2869,9825,1865,15084,2083,3048,660,2077,534,971,438,41384,4489,11290,2448,4491,1808,6799,1609,24549,2759,11781,1959,12768,1938,5545,813,2894,632,2651,599,38017,4729,10965,2721,5363,2264,5602,1584,20002,2370,11100,1868,8902,1643,7050,905,4533,655,2517,606,12780,2863,3700,1378,2514,1106,1186,648,6635,1686,5198,1587,1437,640,2445,649,1761,537,684,314,53094,5093,13376,2385,8664,1855,4712,1460,29699,3239,19779,2532,9920,1758,10019,1579,7749,1508,2270,570,64343,5601,17843,2743,13572,2160,4271,1614,36281,3591,29442,3165,6839,1491,10219,1424,8364,1306,1855,469,60412,6401,15642,2738,13147,2519,2495,1059,37003,3862,30800,3420,6203,1975,7767,1299,6278,1000,1489,516,110182,7629,26755,3199,23397,3053,3358,981,68055,4788,60744,4394,7311,1660,15372,1537,11919,1388,3453,696,288204,8174,50992,3500,48446,3328,2546,1233,199785,5622,190277,5585,9508,1463,37427,2141,30339,2170,7088,1092,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11269002,4034,821838,23071,286562,12893,36913,4164,249649,12688,497658,13115,128042,6453,369616,11020,37618,3068,19618,1999,18000,2091,963876,24897,307269,13861,49325,4691,257944,13365,554460,14670,129840,6696,424620,12738,102147,4366,39605,2903,62542,3668,751276,25031,217177,12290,66196,6841,150981,10246,408920,14119,150351,6980,258569,12338,125179,5382,59441,3994,65738,3781,254649,12926,66380,6909,26441,3970,39939,5063,141926,7500,68212,4814,73714,5341,46343,2939,24620,2081,21723,2222,1043701,27153,269497,11745,155280,9907,114217,7645,567342,16346,344780,12765,222562,9203,206862,6424,121705,4898,85157,4495,1043730,26916,239523,11261,171730,8653,67793,6527,606135,17255,433732,13162,172403,8334,198072,6387,124793,5037,73279,3734,943250,24377,207025,10245,169336,9292,37689,4483,559000,15552,441120,13076,117880,7381,177225,5674,118733,4864,58492,3626,1622489,32806,339738,12890,307560,11471,32178,4122,1000957,21504,865312,18419,135645,7375,281794,6427,200222,5884,81572,4028,3824193,36043,657093,14783,624939,14061,32154,3917,2614149,22989,2474457,21001,139692,7119,552951,10128,410300,8560,142651,6256,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3749043,2670,276409,11661,95155,6449,11988,1928,83167,6355,169102,6642,45960,3206,123142,5549,12152,1424,5884,928,6268,1121,347321,10511,113155,5518,15417,2518,97738,5231,200119,7081,53641,4306,146478,5606,34047,2456,11729,1396,22318,1798,309648,13366,98818,6863,24502,2996,74316,5865,163019,7008,66383,4370,96636,5371,47811,2681,20275,1708,27536,1956,98086,7246,29771,3987,11422,2829,18349,2689,53350,3919,24280,2561,29070,2784,14965,1652,7675,1121,7290,1102,388961,12195,109339,5889,49064,4516,60275,4348,217319,7801,122454,5023,94865,5990,62303,2814,35225,2275,27078,1965,366605,13360,99708,7030,61396,5464,38312,3564,210436,7738,142644,6708,67792,4322,56461,3046,34798,2248,21663,1944,321298,11537,80867,5717,58435,4420,22432,2931,189480,6801,145745,5837,43735,3080,50951,3270,33806,2610,17145,1696,536571,16598,123579,6400,101318,6010,22261,2747,332740,11154,266666,10358,66074,4902,80252,3852,56150,3306,24102,2111,1104144,16149,180373,7138,161683,6552,18690,2145,739914,10642,671259,10133,68655,4505,183857,4854,139550,4609,44307,2686,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3890583,2638,277321,14226,74922,7346,11427,2723,63495,7154,186011,9059,57856,4958,128155,7843,16388,2157,8205,1344,8183,1400,366640,16537,106792,8423,18886,3498,87906,7506,221065,10361,58215,4530,162850,8597,38783,3265,13007,1824,25776,2646,305098,14382,84608,7376,21792,3456,62816,6868,167923,7943,55168,4954,112755,6313,52567,3809,24298,2142,28269,3135,98366,9005,28875,4249,13121,2897,15754,3198,54319,5771,24252,2859,30067,4753,15172,1772,8446,1330,6726,1201,384134,17001,94398,7082,48912,4759,45486,5196,224066,10036,121129,6664,102937,7235,65670,4275,38235,3484,27435,2514,365095,17022,85370,7398,56880,6297,28490,3517,214475,10362,138859,7792,75616,6448,65250,3704,41249,2724,24001,2587,322498,16616,69706,6119,54044,5636,15662,2489,193621,10623,143263,8170,50358,5087,59171,4254,36584,2919,22587,2706,495283,17047,98598,6447,87367,6218,11231,2126,306651,11123,256505,10174,50146,4616,90034,5240,61394,4294,28640,3129,1276148,17727,196936,7300,186335,7030,10601,1753,857652,12439,786535,11446,71117,5405,221560,5589,162891,5995,58669,3546,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12367765,3881,765187,25065,240897,13774,48323,5394,192574,12207,473820,14692,169237,7962,304583,12049,50470,3503,26736,2249,23734,2474,916980,24271,273395,13005,59301,6565,214094,10502,528281,13809,159404,7452,368877,11368,115304,4415,49346,2906,65958,3328,789167,22799,214268,9424,71981,6315,142287,7767,411666,14506,179065,8038,232601,10686,163233,6077,95278,4819,67955,4005,256589,13385,64531,6310,26045,3595,38486,4840,134517,7520,65270,4277,69247,5555,57541,3013,33191,2140,24350,2201,1068203,24166,262158,10685,140570,7863,121588,8885,566527,15971,351671,11327,214856,9732,239518,7480,155436,5494,84082,4689,1095853,28740,239660,12051,164719,11093,74941,5970,627068,17898,463344,13712,163724,8255,229125,7387,157868,6297,71257,3735,1006553,23790,215731,9918,166881,7832,48850,5739,592204,15214,474357,12041,117847,8419,198618,7129,144783,6422,53835,3563,1807166,28014,365074,9370,316827,8655,48247,4171,1120317,18626,971271,15730,149046,7768,321775,9458,236509,8390,85266,4042,4662067,39635,779603,15198,736209,14893,43394,4252,3202166,26755,3028722,27404,173444,7832,680298,11371,532693,11254,147605,5916,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1013765,918,64970,6681,19151,3448,3530,1295,15621,3130,40890,4210,13073,2294,27817,3493,4929,1108,2550,853,2379,737,80554,7015,22478,3468,5331,1636,17147,2861,47495,4071,10825,1963,36670,3919,10581,1628,2897,751,7684,1463,63793,5859,17091,2828,4344,1490,12747,2456,35679,3889,10480,1955,25199,3195,11023,1509,4276,841,6747,1383,22255,4363,6228,1908,2618,1199,3610,1560,12259,2702,4886,1658,7373,2234,3768,1004,1303,447,2465,902,81810,7683,19060,3424,8053,1941,11007,2591,46472,4890,26356,3364,20116,3252,16278,1780,9238,1569,7040,1284,82306,6750,17922,2767,11397,2320,6525,1559,49681,4665,32062,3323,17619,3263,14703,1818,8922,1684,5781,1110,75725,8337,15071,2942,11784,2554,3287,1158,44848,5706,32800,3733,12048,3213,15806,2223,9035,1576,6771,1454,134672,10000,26580,3495,23916,3209,2664,828,86634,6799,72834,6167,13800,2541,21458,2076,14118,1702,7340,1203,407680,10527,66799,3828,63033,3687,3766,1289,279464,7137,256509,6936,22955,3003,61417,3351,46405,3198,15012,2152,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4674542,3363,395480,17643,144423,10785,11664,2266,132759,10574,232643,9395,62160,4100,170483,8803,18414,1812,7655,1076,10759,1632,447758,17473,144141,9486,20060,3092,124081,9164,253129,10513,68797,5453,184332,8901,50488,3298,17506,1946,32982,2656,396241,21060,118226,9540,31912,4599,86314,8677,215233,12327,87050,6394,128183,9148,62782,4298,25763,2478,37019,3161,116013,8616,29940,4143,13620,3029,16320,2802,65891,5873,32710,3570,33181,4348,20182,2269,10128,1431,10054,1728,481399,20215,114046,8280,52290,6233,61756,6130,275975,12563,151621,8801,124354,9398,91378,4791,49235,3229,42143,3548,436390,17260,85095,7377,57383,5728,27712,3909,270454,12555,181937,10558,88517,6317,80841,4513,47684,3783,33157,2850,387826,17771,86529,7285,65795,6243,20734,3684,236356,10777,179491,8839,56865,5224,64941,4183,41557,3010,23384,2805,643599,21831,137896,9838,117318,8650,20578,3136,400089,13957,330856,13012,69233,6227,105614,5138,73387,3689,32227,3285,1369836,24212,206451,8706,191225,8547,15226,2915,913698,18686,838293,18021,75405,6095,249687,6352,194761,5575,54926,3663,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,821911,1280,47820,4248,14546,2265,2625,1082,11921,1910,29632,2894,9111,1526,20521,2356,3642,833,2197,614,1445,619,68921,5299,22581,2978,4406,1448,18175,3032,36970,3198,14226,2005,22744,2381,9370,1238,3777,685,5593,1031,52554,5601,18139,3134,8138,2092,10001,1947,23701,2756,11949,2043,11752,1875,10714,1205,5353,868,5361,948,15964,2431,4475,1225,1674,811,2801,1000,7863,1383,4889,996,2974,830,3626,759,2507,712,1119,406,78031,5455,23598,2475,15684,2201,7914,1596,42438,3758,28382,2713,14056,1938,11995,1623,7494,1361,4501,944,80395,6114,22652,2855,16133,2414,6519,1437,45572,3193,34532,2739,11040,1633,12171,1506,8113,1310,4058,815,73923,5550,18292,2584,15808,2452,2484,1172,42394,3581,36626,3308,5768,1329,13237,1604,9056,1343,4181,849,135680,8489,37062,4218,32230,3577,4832,1639,82472,4976,73667,4623,8805,1442,16146,1619,11407,1373,4739,968,268623,9384,44989,3719,43352,3612,1637,692,181880,6722,171912,6393,9968,1938,41754,2492,30842,2355,10912,1270,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6372194,4044,502189,20922,173392,11759,22025,3712,151367,11120,303886,12303,81742,5172,222144,10433,24911,2576,10692,1534,14219,2009,669019,23487,210673,12375,33968,3784,176705,11927,386372,13689,100829,7044,285543,11776,71974,3597,24973,2284,47001,3183,534770,19557,152781,11047,52175,5113,100606,9023,293666,11348,115157,6552,178509,9574,88323,5110,40355,2901,47968,4196,170647,10795,42529,4971,17121,3189,25408,3963,97666,6712,45751,4189,51915,4757,30452,3283,14406,2116,16046,2052,662448,22365,163019,9669,95084,8557,67935,6043,379839,14974,224092,11278,155747,8717,119590,5641,64904,4147,54686,3781,596756,21075,136172,8598,99699,7390,36473,4721,362698,14516,256991,11130,105707,7492,97886,5003,57437,3828,40449,3599,524521,16273,113354,7231,91839,5650,21515,3767,326120,11716,247804,9755,78316,6374,85047,4243,54054,3826,30993,2362,865785,22064,174566,8578,151761,7476,22805,3229,550432,16942,466415,14506,84017,6837,140787,5888,94938,4822,45849,3919,1846059,28624,299997,10434,282334,9938,17663,2723,1246952,21115,1157733,19431,89219,6336,299110,8369,222523,7453,76587,4714,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,26283725,6226,1881256,43674,723665,26509,82191,8088,641474,25925,1073317,22904,315480,12063,757837,19325,84274,5150,29764,2606,54510,4023,2641797,50077,1005317,27135,140419,9692,864898,24478,1391358,29012,352903,13443,1038455,23734,245122,8561,60014,4047,185108,7349,2125335,51365,715836,24373,151943,10932,563893,20627,1145740,31153,392076,15228,753664,22260,263759,8696,94734,5634,169025,6642,673252,29146,209473,13878,58801,6296,150672,11910,386867,16928,152910,9775,233957,12042,76912,4869,30219,3364,46693,4169,2668073,53816,796890,24967,319514,15646,477376,19709,1559238,33333,779446,19172,779792,26033,311945,8842,140849,5778,171096,6847,2326981,43299,606343,16773,342713,16104,263630,12795,1434704,29978,860043,22485,574661,19291,285934,10467,146566,5778,139368,7868,2045240,47350,539563,21137,371621,17008,167942,11173,1251078,30799,860665,23930,390413,17725,254599,7016,145838,5537,108761,4998,3285798,50790,784523,20107,627383,18065,157140,9770,2097269,35126,1615948,29263,481321,15972,404006,11208,249349,9147,154657,6754,8635993,67474,1652741,27393,1507170,26031,145571,8188,5897686,43694,5309135,41569,588551,19105,1085566,14672,783126,13149,302440,9097,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2894037,2413,145508,9448,46890,5252,11246,2385,35644,4699,92291,5649,41806,3972,50485,4150,6327,1192,2558,664,3769,1032,194328,13654,71899,7819,19075,4022,52824,6494,109369,7142,44038,4669,65331,5042,13060,1651,4749,1134,8311,1268,185165,12110,70599,6622,31944,4663,38655,5821,98582,6943,51024,4856,47558,4964,15984,2076,7698,1206,8286,1615,68918,7996,25899,4372,16528,3559,9371,2613,37748,4111,23447,3509,14301,2435,5271,1469,2585,1063,2686,1114,299489,16045,114484,8608,79456,6921,35028,6061,158334,8532,106179,6556,52155,5194,26671,2399,15972,1854,10699,1552,325271,16915,118302,8644,94739,7729,23563,3287,175386,9497,134821,7493,40565,4750,31583,2477,18946,2013,12637,1794,296797,15750,107301,7395,94825,6732,12476,2632,162807,9450,133470,7600,29337,3695,26689,2127,17789,1809,8900,1419,467396,17916,147406,8207,134478,7974,12928,2700,270218,10587,233626,9108,36592,4173,49772,3539,34052,3221,15720,1851,911165,20152,191947,9378,180045,8961,11902,2797,603398,13146,557373,11981,46025,4639,115820,4106,85013,3901,30807,2731,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,601286,913,31725,3666,9042,2014,2157,1026,6885,1675,20895,2487,8347,1943,12548,1694,1788,529,730,273,1058,447,41291,3652,9777,1657,1285,649,8492,1546,26000,2660,4340,993,21660,2412,5514,811,2272,588,3242,649,39257,4176,8138,1434,1295,644,6843,1334,23229,3060,6365,1409,16864,2583,7890,1121,4283,903,3607,675,9701,1675,1824,604,685,429,1139,469,4945,1262,1746,794,3199,924,2932,694,1250,438,1682,560,57230,5314,13926,2176,3494,1064,10432,1985,29959,3240,14262,1825,15697,2606,13345,1409,7303,1060,6042,1125,56018,5009,11187,1940,5581,1512,5606,1312,32696,3232,20649,2499,12047,1730,12135,1508,7306,1099,4829,1024,53776,5107,11721,2045,6860,1618,4861,1514,32096,3176,24635,2808,7461,1392,9959,1385,6893,1241,3066,664,87873,5452,18775,2317,14974,1839,3801,1284,54633,3275,45882,2748,8751,1756,14465,1628,10460,1416,4005,778,224415,8397,34681,2901,30285,2484,4396,1140,154631,5666,141682,5068,12949,2022,35103,1946,28378,2112,6725,1016,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
