GEO_ID,B27012_001E,B27012_001M,B27012_002E,B27012_002M,B27012_003E,B27012_003M,B27012_004E,B27012_004M,B27012_005E,B27012_005M,B27012_006E,B27012_006M,B27012_007E,B27012_007M,B27012_008E,B27012_008M,B27012_009E,B27012_009M,B27012_010E,B27012_010M,B27012_011E,B27012_011M,B27012_012E,B27012_012M,B27012_013E,B27012_013M,B27012_014E,B27012_014M,B27012_015E,B27012_015M,B27012_016E,B27012_016M,B27012_017E,B27012_017M,B27012_018E,B27012_018M,B27012_019E,B27012_019M,B27012_020E,B27012_020M,B27012_021E,B27012_021M,B27012_022E,B27012_022M,B27012_023E,B27012_023M,B27012_024E,B27012_024M,B27012_025E,B27012_025M,B27012_026E,B27012_026M,B27012_027E,B27012_027M,B27012_028E,B27012_028M,B27012_029E,B27012_029M,B27012_030E,B27012_030M,B27012_031E,B27012_031M,B27012_032E,B27012_032M,B27012_033E,B27012_033M,B27012_034E,B27012_034M,B27012_035E,B27012_035M,B27012_036E,B27012_036M,B27012_037E,B27012_037M,B27012_038E,B27012_038M,B27012_039E,B27012_039M,B27012_040E,B27012_040M,B27012_041E,B27012_041M,B27012_042E,B27012_042M,B27012_043E,B27012_043M,B27012_044E,B27012_044M,B27012_045E,B27012_045M,B27012_046E,B27012_046M,B27012_047E,B27012_047M,B27012_048E,B27012_048M,B27012_049E,B27012_049M,B27012_050E,B27012_050M,B27012_051E,B27012_051M,B27012_052E,B27012_052M,B27012_053E,B27012_053M,B27012_054E,B27012_054M,B27012_055E,B27012_055M,B27012_056E,B27012_056M,B27012_057E,B27012_057M,B27012_058E,B27012_058M,B27012_059E,B27012_059M,B27012_060E,B27012_060M,B27012_061E,B27012_061M,B27012_062E,B27012_062M,B27012_063E,B27012_063M,B27012_064E,B27012_064M,B27012_065E,B27012_065M,B27012_066E,B27012_066M,B27012_067E,B27012_067M,B27012_068E,B27012_068M,B27012_069E,B27012_069M,B27012_070E,B27012_070M,B27012_071E,B27012_071M,B27012_072E,B27012_072M,B27012_073E,B27012_073M,B27012_074E,B27012_074M,B27012_075E,B27012_075M,B27012_076E,B27012_076M,B27012_077E,B27012_077M,B27012_078E,B27012_078M,B27012_079E,B27012_079M,B27012_080E,B27012_080M,B27012_081E,B27012_081M,B27012_082E,B27012_082M,B27012_083E,B27012_083M,B27012_084E,B27012_084M,B27012_085E,B27012_085M,B27012_086E,B27012_086M,B27012_087E,B27012_087M,B27012_088E,B27012_088M,B27012_089E,B27012_089M,B27012_090E,B27012_090M,B27012_091E,B27012_091M,B27012_092E,B27012_092M,B27012_093E,B27012_093M,B27012_094E,B27012_094M,NAME,B27012_001EA,B27012_001MA,B27012_002EA,B27012_002MA,B27012_003EA,B27012_003MA,B27012_004EA,B27012_004MA,B27012_005MA,B27012_005EA,B27012_006MA,B27012_006EA,B27012_007MA,B27012_007EA,B27012_008MA,B27012_008EA,B27012_009MA,B27012_009EA,B27012_010MA,B27012_010EA,B27012_011EA,B27012_011MA,B27012_012EA,B27012_012MA,B27012_013EA,B27012_013MA,B27012_014MA,B27012_014EA,B27012_015MA,B27012_015EA,B27012_016EA,B27012_016MA,B27012_017EA,B27012_017MA,B27012_018EA,B27012_018MA,B27012_019EA,B27012_019MA,B27012_020MA,B27012_020EA,B27012_021MA,B27012_021EA,B27012_022EA,B27012_022MA,B27012_023EA,B27012_023MA,B27012_024EA,B27012_024MA,B27012_025MA,B27012_025EA,B27012_026MA,B27012_026EA,B27012_027EA,B27012_027MA,B27012_028EA,B27012_028MA,B27012_029EA,B27012_029MA,B27012_030EA,B27012_030MA,B27012_031MA,B27012_031EA,B27012_032MA,B27012_032EA,B27012_033EA,B27012_033MA,B27012_034EA,B27012_034MA,B27012_035EA,B27012_035MA,B27012_036MA,B27012_036EA,B27012_037MA,B27012_037EA,B27012_038EA,B27012_038MA,B27012_039EA,B27012_039MA,B27012_040EA,B27012_040MA,B27012_041EA,B27012_041MA,B27012_042MA,B27012_042EA,B27012_043MA,B27012_043EA,B27012_044EA,B27012_044MA,B27012_045EA,B27012_045MA,B27012_046EA,B27012_046MA,B27012_047MA,B27012_047EA,B27012_048EA,B27012_048MA,B27012_049EA,B27012_049MA,B27012_050EA,B27012_050MA,B27012_051EA,B27012_051MA,B27012_052EA,B27012_052MA,B27012_053EA,B27012_053MA,B27012_054MA,B27012_054EA,B27012_055MA,B27012_055EA,B27012_056MA,B27012_056EA,B27012_057EA,B27012_057MA,B27012_058MA,B27012_058EA,B27012_059MA,B27012_059EA,B27012_060EA,B27012_060MA,B27012_061EA,B27012_061MA,B27012_062MA,B27012_062EA,B27012_063EA,B27012_063MA,B27012_064MA,B27012_064EA,B27012_065MA,B27012_065EA,B27012_066EA,B27012_066MA,B27012_067EA,B27012_067MA,B27012_068EA,B27012_068MA,B27012_069MA,B27012_069EA,B27012_070MA,B27012_070EA,B27012_071EA,B27012_071MA,B27012_072EA,B27012_072MA,B27012_073EA,B27012_073MA,B27012_074EA,B27012_074MA,B27012_075MA,B27012_075EA,B27012_076MA,B27012_076EA,B27012_077EA,B27012_077MA,B27012_078EA,B27012_078MA,B27012_079EA,B27012_079MA,B27012_080MA,B27012_080EA,B27012_081MA,B27012_081EA,B27012_082EA,B27012_082MA,B27012_083EA,B27012_083MA,B27012_084EA,B27012_084MA,B27012_085EA,B27012_085MA,B27012_086MA,B27012_086EA,B27012_087MA,B27012_087EA,B27012_088EA,B27012_088MA,B27012_089EA,B27012_089MA,B27012_090EA,B27012_090MA,B27012_091MA,B27012_091EA,B27012_092MA,B27012_092EA,B27012_093EA,B27012_093MA,B27012_094EA,B27012_094MA,state
0400000US25,5334166,1162,2341990,17319,1323889,11768,1265140,11252,1217653,11185,1044180,10857,105137,4344,4515,1049,111808,5697,47487,4432,58749,3211,58674,3212,39985,2712,13411,1722,44580,3278,3393,863,75,89,1018101,13029,977545,12991,958108,12832,822841,12880,77387,4710,2789,968,95885,5169,19437,2192,40556,2695,40197,2686,28965,2319,7442,1130,30200,2383,2474,692,359,393,1474078,16319,614078,11107,536030,10684,497717,10375,302651,7447,78501,3852,13709,2008,142168,6106,38313,3355,78048,3202,77865,3209,37767,2492,24322,1784,73436,3064,7489,1213,183,191,860000,11656,780322,11597,754444,11239,478156,10036,102672,5081,13204,1827,211105,7561,25878,3017,79678,3292,79620,3286,38030,2276,28175,2236,76093,3238,7802,1311,58,95,1518098,16221,607799,9495,307403,8150,288228,7831,95224,3740,40780,3193,52954,3716,163474,7284,19175,2333,300396,3834,299254,3915,117392,4119,96679,3749,292688,4100,54665,3311,1142,602,910299,11131,461997,10348,442462,10190,192968,6417,53596,3080,59926,4240,210381,7525,19535,2609,448302,4348,446556,4306,151735,5030,157396,4438,436069,4116,92848,3935,1746,693,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7606357,2462,2993817,15990,1740475,12567,1683342,12243,1555866,12969,1355953,11269,159254,5279,7621,1287,84148,4636,127476,5806,57133,2740,56991,2746,37716,2216,13504,1267,47622,2390,2423,485,142,135,1253342,10471,1219722,10638,1156284,9968,1002771,10347,105568,4138,5343,1298,84795,4645,63438,4060,33620,2179,33588,2173,22149,1794,8335,976,28690,2008,1053,406,32,40,1944543,14736,825043,10733,735629,10566,616005,9266,381451,8650,92986,4005,18012,1927,155786,6061,119624,6040,89414,3534,88816,3598,43447,2342,30456,2089,86619,3600,6124,933,598,393,1119500,11748,1033037,10949,944000,10858,606340,9361,133878,4307,16659,1597,234317,7444,89037,4822,86463,3293,86339,3294,39046,2074,34628,2020,84336,3093,7015,916,124,134,2667997,15630,1107605,11613,572343,10453,510927,10378,182048,5821,62649,3501,129313,4660,261275,7519,61416,4059,535262,4280,533414,4343,263456,4261,179190,3785,529729,4298,64913,2886,1848,549,1560392,11559,829050,10950,766359,10692,349303,8609,99591,4594,135355,4991,327006,7570,62691,3827,731342,4414,729202,4468,332934,5740,266496,4855,721873,4685,102406,3284,2140,765,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4150916,1945,1961619,12597,1121326,8241,1085766,7896,1025692,8740,866676,9034,124504,3922,5085,1038,63014,3820,60074,4126,35560,2277,35368,2312,19135,1800,12080,1181,29492,1929,1309,412,192,198,840293,9295,817334,9318,791806,9087,675273,8669,74379,3475,3093,764,66460,4134,25528,2449,22959,1531,22883,1549,14251,1270,6896,927,18843,1552,364,179,76,108,1157495,11988,497578,7352,434176,7047,387561,6913,238810,6666,65276,3674,12448,1603,92413,4103,46615,3924,63402,2858,63349,2861,16400,1435,32910,2151,62402,2856,4072,692,53,66,659917,8725,599388,8778,564937,9083,359032,7289,84653,3557,13605,1642,137300,5416,34451,2792,60529,2449,60529,2449,18229,1691,31806,1748,59187,2435,3736,859,0,143,1031802,8100,422396,5541,170038,4901,154197,4625,50192,2788,29971,2014,32541,2142,66460,3367,15841,1841,252358,3392,251628,3362,61543,2699,128580,3281,249282,3439,25150,1962,730,430,609406,5926,270130,5792,249249,5733,114148,4329,45112,2533,35164,2728,87858,3878,20881,2727,339276,2831,338017,2945,74704,3016,190089,3978,335489,3073,40775,2480,1259,577,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2201904,2234,884575,12033,484207,8126,463442,8334,390824,8010,332585,8414,49433,3320,1971,667,12406,2100,72618,5185,20765,1919,20620,1888,12185,1624,5169,915,18040,1727,919,359,145,174,400368,8120,388437,8010,351535,8147,308603,8088,36854,3156,2979,986,18366,2494,36902,3639,11931,1435,11847,1425,7107,1162,3369,706,10384,1357,726,365,84,129,432785,11949,191675,7761,168424,6921,113997,5934,76774,4537,22901,2443,3047,842,13593,2132,54427,4852,23251,2036,23094,2039,6395,1139,8976,1277,22599,2002,2245,686,157,212,241110,7463,220258,7051,170091,6622,109794,5903,30040,2608,2760,846,31647,2634,50167,4199,20852,1859,20852,1859,6650,986,8899,1347,20541,1836,2139,667,0,207,884544,10636,355180,6825,213485,6259,159540,5386,43159,3585,22644,2446,53850,3938,79506,4013,53945,4261,141695,3137,141095,3244,31768,2370,42281,2861,139629,3189,25138,2323,600,392,529364,7798,319432,7119,246763,6875,87666,5071,36930,3006,55268,3566,111569,5641,72669,4773,209932,2527,209428,2544,40989,2668,69458,3836,207809,2591,53839,2799,504,241,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4581678,3868,2045508,16221,1133448,10085,1089583,9590,980039,10712,863383,10167,114031,5231,3970,824,19770,2312,109544,5601,43865,2715,42988,2689,23191,1793,10109,1211,35711,2379,1001,359,877,468,912060,11592,881925,10962,815373,11113,729754,10813,77685,4187,3520,948,29267,2844,66552,4570,30135,2305,29836,2348,17520,1753,7447,1302,24545,2169,880,402,299,241,1060551,13477,462022,8057,407030,7737,305237,8313,209563,7558,62520,3657,12094,1975,31219,2696,101793,5621,54992,2907,54447,2869,15793,1615,19330,1605,52492,2767,2082,481,545,410,598529,11303,539679,11092,450251,10771,308406,8877,90268,5155,10788,1447,57440,3688,89428,4851,58850,3177,58563,3138,17127,1584,22326,1836,57409,3022,2967,656,287,216,1475619,15195,603021,8619,298505,7525,245199,7079,86241,4753,41041,2959,76331,4335,85264,4448,53306,3897,304516,3579,303803,3539,88995,3152,105312,3321,301242,3535,28532,2204,713,450,872598,11548,450957,10168,373047,9683,167634,5526,66010,3738,79742,4266,115527,5479,77910,4262,421641,3996,419485,4025,102114,4208,164037,4675,415162,4187,50846,3136,2156,621,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,792289,1511,335348,6816,192795,4918,182602,4651,159878,5060,128566,4811,27807,2232,1193,581,4526,927,22724,2506,10193,1183,10093,1182,4228,965,2895,654,8600,1052,404,236,100,113,142553,4114,137599,3933,122537,3888,102664,3590,18017,1986,674,464,3165,913,15062,2046,4954,889,4885,891,2528,628,1294,451,3965,832,306,200,69,84,209418,6151,97065,4320,81404,4137,60345,3404,35142,2880,16588,1726,3102,911,7637,1327,21059,2726,15661,1303,15648,1302,4253,739,5647,851,15301,1291,985,356,13,21,112353,4355,100901,3991,82191,3522,51199,2728,22372,1962,2579,857,9943,1703,18710,1992,11452,1144,11369,1142,2913,542,4886,962,11132,1168,637,261,83,110,247523,5437,104070,3784,46187,3810,35952,3141,11616,1874,7192,1374,8428,1356,13538,1889,10235,1895,57883,1775,57830,1774,14721,1577,23847,1598,57595,1781,4601,844,53,54,143453,3147,69426,3046,56275,2683,24939,2090,12909,1453,8642,1232,17742,2011,13151,1726,74027,1578,73896,1590,18350,1680,32832,1790,73443,1638,7976,996,131,121,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1397245,1693,703254,6805,410781,5073,390849,5045,355013,5258,300512,4898,55606,2532,2068,744,5929,992,35836,3106,19932,1385,19720,1332,9291,981,6144,809,16428,1315,785,349,212,251,292473,5001,281125,4939,264505,5169,232415,5155,31996,1979,1062,517,7016,1313,16620,1982,11348,1123,11333,1119,6382,869,3065,532,9255,1023,528,281,15,26,349796,5828,140147,4047,119274,3994,94814,3791,64554,3627,23533,1940,3282,756,7972,1166,24460,2561,20873,1346,20866,1346,5171,850,9438,1032,20549,1375,914,369,7,11,209649,4449,186588,4470,160836,4067,112538,3584,35280,2103,3714,932,15451,2161,25752,2396,23061,1735,22957,1735,4937,849,10947,1200,22487,1774,1641,480,104,107,344195,5324,134108,3741,54980,3417,46565,2896,16655,2099,10432,1635,12157,1531,16596,1653,8415,1378,79128,1781,78708,1762,15502,1097,34322,1444,78167,1788,7836,1009,420,272,210087,3628,97683,3468,80815,3347,36343,2441,18450,1448,13348,1481,24298,2116,16868,1917,112404,1900,112054,1934,21595,1692,53368,2073,111155,1981,15058,1314,350,242,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2188372,1522,917517,10944,524944,7538,503127,7381,432455,8472,372376,8493,46884,3597,2454,1098,15593,2084,70672,5008,21817,2026,21329,2002,13706,1587,2783,746,17793,1786,932,337,488,518,392573,8090,378660,8005,341393,8071,297620,7943,29883,2357,2801,983,18738,2132,37267,3588,13913,1441,13757,1415,8864,1166,1463,499,10201,1287,697,383,156,221,537488,10892,251482,7140,226486,6673,166584,5624,104555,4327,26641,2615,4258,1255,36260,3286,59902,4212,24996,2242,23950,2210,8813,1546,4674,907,22636,2099,2202,667,1046,654,286006,7803,261303,7366,213083,7075,130397,6259,32144,2880,3575,1149,50809,3338,48220,4327,24703,2098,24584,2037,8544,1371,6876,1085,23760,2001,1804,561,119,190,733367,10662,304001,6366,153363,5855,125425,5547,42402,3093,18715,2052,24280,2257,53856,4308,27938,3250,150638,2862,148361,2938,40845,2378,36055,2019,146077,3070,17593,2073,2277,848,429366,7232,247695,6988,201229,6773,88267,4391,28961,2793,26942,2930,73426,4668,46466,3473,181671,2151,175988,2483,41711,2289,46655,2634,172533,2624,24827,2222,5683,1325,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1051317,1411,485562,7974,278182,5304,265361,4756,244189,4974,219227,4895,22865,2226,1215,675,5245,1161,21172,2306,12821,1414,12821,1414,8414,1094,2988,755,11409,1409,286,188,0,184,207380,5630,199605,5492,189585,5330,171608,5017,16977,1802,537,405,5883,1301,10020,1887,7775,1080,7554,1046,5111,876,1804,504,6385,965,222,215,221,331,279256,6480,118946,3870,101759,3641,85363,3730,60341,3423,14148,1654,2698,877,12319,1613,16396,2458,17187,1508,16938,1498,7774,1182,5265,982,16621,1516,699,316,249,274,160310,5225,143928,5405,129191,5594,95008,4650,18719,2131,2931,878,17623,1989,14737,2033,16382,1448,16338,1439,5538,993,6444,1032,15702,1398,462,223,44,70,286499,6487,116176,4240,49575,3428,42868,3266,16633,1881,7343,1295,11606,1579,13723,2230,6707,1318,66601,1937,66461,1929,24805,2048,23882,1750,65925,1980,5660,1169,140,158,170323,4333,80739,4141,74175,3909,37149,2627,10080,1450,15107,1855,21927,2405,6564,1419,89584,1741,89438,1760,30894,1942,35679,2379,88142,1753,7972,1353,146,166,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6856641,1559,3087672,18680,1782785,13526,1698029,13307,1498396,13268,1327777,12849,134409,5828,6265,1277,71198,5183,199633,7549,84756,4043,83151,3932,55600,2872,14933,1450,65752,3434,3089,753,1605,802,1304887,13330,1249153,12866,1161565,12449,1031699,12396,82816,4739,5820,1331,73328,4761,87588,5302,55734,3151,54819,3148,39240,2882,10122,1323,43762,2664,2704,608,915,677,1614008,18271,677066,12695,596111,11954,476473,10479,328585,8787,69170,4373,11957,1526,92197,4338,119638,6873,80955,3464,79790,3444,37939,2539,22547,2056,76774,3508,5127,826,1165,757,936942,12360,852494,11666,744400,11387,519230,10639,94700,4939,12187,1757,146877,5578,108094,5587,84448,3568,84057,3518,37003,2503,28373,2063,80278,3339,5418,961,391,288,2154961,19045,824690,11438,431171,10235,364456,9221,168886,6456,45954,3524,63225,3934,148629,6286,66715,4583,393519,4897,389037,4994,148404,4749,113623,3934,384520,5068,52004,3177,4482,1038,1330271,12943,726164,12454,628517,11996,344714,7953,84872,5023,70128,4074,201290,8123,97647,5373,604107,4932,595378,5137,196174,5742,191205,5464,586414,5239,97782,4499,8729,1516,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1551763,2705,611140,10986,349735,7467,333428,7254,276034,6979,217108,6169,29540,3403,1482,567,33391,3047,57394,4309,16307,1620,16177,1601,8355,1230,3930,866,13305,1450,705,389,130,167,261405,6643,249296,6518,224527,6124,173003,5688,22069,2265,2041,831,33184,3635,24769,2826,12109,1737,11908,1722,5798,1175,2394,864,10698,1693,942,455,201,238,353408,10381,155123,6272,137151,6169,100893,4965,48718,3681,14610,1991,4014,1167,37779,3497,36258,3357,17972,1876,17879,1868,5816,1287,4335,903,17287,1709,1110,479,93,130,198285,6679,179781,6623,151990,5895,74681,4685,20000,2484,4143,881,57830,3844,27791,3357,18504,1669,18101,1664,6382,936,5535,943,17629,1677,1860,580,403,480,587215,10947,247910,6480,133943,6092,112485,5650,28707,3180,10892,1687,23249,2488,67057,4973,21458,2764,113967,3052,113470,3063,33959,2445,26684,2391,111376,3184,15584,1540,497,262,339305,7642,192624,7312,162052,6433,55755,3479,18811,2400,25285,3011,83191,4792,30572,2726,146681,2675,144634,2868,41776,2731,38325,2432,142884,2825,26937,2248,2047,879,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
