GEO_ID,B20005A_001E,B20005A_001M,B20005A_002E,B20005A_002M,B20005A_003E,B20005A_003M,B20005A_004E,B20005A_004M,B20005A_005E,B20005A_005M,B20005A_006E,B20005A_006M,B20005A_007E,B20005A_007M,B20005A_008E,B20005A_008M,B20005A_009E,B20005A_009M,B20005A_010E,B20005A_010M,B20005A_011E,B20005A_011M,B20005A_012E,B20005A_012M,B20005A_013E,B20005A_013M,B20005A_014E,B20005A_014M,B20005A_015E,B20005A_015M,B20005A_016E,B20005A_016M,B20005A_017E,B20005A_017M,B20005A_018E,B20005A_018M,B20005A_019E,B20005A_019M,B20005A_020E,B20005A_020M,B20005A_021E,B20005A_021M,B20005A_022E,B20005A_022M,B20005A_023E,B20005A_023M,B20005A_024E,B20005A_024M,B20005A_025E,B20005A_025M,B20005A_026E,B20005A_026M,B20005A_027E,B20005A_027M,B20005A_028E,B20005A_028M,B20005A_029E,B20005A_029M,B20005A_030E,B20005A_030M,B20005A_031E,B20005A_031M,B20005A_032E,B20005A_032M,B20005A_033E,B20005A_033M,B20005A_034E,B20005A_034M,B20005A_035E,B20005A_035M,B20005A_036E,B20005A_036M,B20005A_037E,B20005A_037M,B20005A_038E,B20005A_038M,B20005A_039E,B20005A_039M,B20005A_040E,B20005A_040M,B20005A_041E,B20005A_041M,B20005A_042E,B20005A_042M,B20005A_043E,B20005A_043M,B20005A_044E,B20005A_044M,B20005A_045E,B20005A_045M,B20005A_046E,B20005A_046M,B20005A_047E,B20005A_047M,B20005A_048E,B20005A_048M,B20005A_049E,B20005A_049M,B20005A_050E,B20005A_050M,B20005A_051E,B20005A_051M,B20005A_052E,B20005A_052M,B20005A_053E,B20005A_053M,B20005A_054E,B20005A_054M,B20005A_055E,B20005A_055M,B20005A_056E,B20005A_056M,B20005A_057E,B20005A_057M,B20005A_058E,B20005A_058M,B20005A_059E,B20005A_059M,B20005A_060E,B20005A_060M,B20005A_061E,B20005A_061M,B20005A_062E,B20005A_062M,B20005A_063E,B20005A_063M,B20005A_064E,B20005A_064M,B20005A_065E,B20005A_065M,B20005A_066E,B20005A_066M,B20005A_067E,B20005A_067M,B20005A_068E,B20005A_068M,B20005A_069E,B20005A_069M,B20005A_070E,B20005A_070M,B20005A_071E,B20005A_071M,B20005A_072E,B20005A_072M,B20005A_073E,B20005A_073M,B20005A_074E,B20005A_074M,B20005A_075E,B20005A_075M,B20005A_076E,B20005A_076M,B20005A_077E,B20005A_077M,B20005A_078E,B20005A_078M,B20005A_079E,B20005A_079M,B20005A_080E,B20005A_080M,B20005A_081E,B20005A_081M,B20005A_082E,B20005A_082M,B20005A_083E,B20005A_083M,B20005A_084E,B20005A_084M,B20005A_085E,B20005A_085M,B20005A_086E,B20005A_086M,B20005A_087E,B20005A_087M,B20005A_088E,B20005A_088M,B20005A_089E,B20005A_089M,B20005A_090E,B20005A_090M,B20005A_091E,B20005A_091M,B20005A_092E,B20005A_092M,B20005A_093E,B20005A_093M,B20005A_094E,B20005A_094M,B20005A_095E,B20005A_095M,NAME,B20005A_001MA,B20005A_001EA,B20005A_002EA,B20005A_002MA,B20005A_003EA,B20005A_003MA,B20005A_004EA,B20005A_004MA,B20005A_005MA,B20005A_005EA,B20005A_006MA,B20005A_006EA,B20005A_007MA,B20005A_007EA,B20005A_008EA,B20005A_008MA,B20005A_009EA,B20005A_009MA,B20005A_010MA,B20005A_010EA,B20005A_011MA,B20005A_011EA,B20005A_012MA,B20005A_012EA,B20005A_013EA,B20005A_013MA,B20005A_014EA,B20005A_014MA,B20005A_015EA,B20005A_015MA,B20005A_016MA,B20005A_016EA,B20005A_017MA,B20005A_017EA,B20005A_018MA,B20005A_018EA,B20005A_019EA,B20005A_019MA,B20005A_020EA,B20005A_020MA,B20005A_021MA,B20005A_021EA,B20005A_022MA,B20005A_022EA,B20005A_023MA,B20005A_023EA,B20005A_024EA,B20005A_024MA,B20005A_025EA,B20005A_025MA,B20005A_026EA,B20005A_026MA,B20005A_027EA,B20005A_027MA,B20005A_028EA,B20005A_028MA,B20005A_029MA,B20005A_029EA,B20005A_030EA,B20005A_030MA,B20005A_031EA,B20005A_031MA,B20005A_032EA,B20005A_032MA,B20005A_033EA,B20005A_033MA,B20005A_034EA,B20005A_034MA,B20005A_035EA,B20005A_035MA,B20005A_036EA,B20005A_036MA,B20005A_037EA,B20005A_037MA,B20005A_038EA,B20005A_038MA,B20005A_039EA,B20005A_039MA,B20005A_040MA,B20005A_040EA,B20005A_041EA,B20005A_041MA,B20005A_042EA,B20005A_042MA,B20005A_043EA,B20005A_043MA,B20005A_044EA,B20005A_044MA,B20005A_045MA,B20005A_045EA,B20005A_046EA,B20005A_046MA,B20005A_047EA,B20005A_047MA,B20005A_048EA,B20005A_048MA,B20005A_049EA,B20005A_049MA,B20005A_050MA,B20005A_050EA,B20005A_051MA,B20005A_051EA,B20005A_052EA,B20005A_052MA,B20005A_053EA,B20005A_053MA,B20005A_054EA,B20005A_054MA,B20005A_055MA,B20005A_055EA,B20005A_056MA,B20005A_056EA,B20005A_057EA,B20005A_057MA,B20005A_058EA,B20005A_058MA,B20005A_059EA,B20005A_059MA,B20005A_060MA,B20005A_060EA,B20005A_061MA,B20005A_061EA,B20005A_062MA,B20005A_062EA,B20005A_063EA,B20005A_063MA,B20005A_064EA,B20005A_064MA,B20005A_065MA,B20005A_065EA,B20005A_066MA,B20005A_066EA,B20005A_067MA,B20005A_067EA,B20005A_068EA,B20005A_068MA,B20005A_069EA,B20005A_069MA,B20005A_070EA,B20005A_070MA,B20005A_071MA,B20005A_071EA,B20005A_072MA,B20005A_072EA,B20005A_073MA,B20005A_073EA,B20005A_074EA,B20005A_074MA,B20005A_075EA,B20005A_075MA,B20005A_076MA,B20005A_076EA,B20005A_077EA,B20005A_077MA,B20005A_078MA,B20005A_078EA,B20005A_079EA,B20005A_079MA,B20005A_080EA,B20005A_080MA,B20005A_081EA,B20005A_081MA,B20005A_082EA,B20005A_082MA,B20005A_083EA,B20005A_083MA,B20005A_084MA,B20005A_084EA,B20005A_085EA,B20005A_085MA,B20005A_086EA,B20005A_086MA,B20005A_087EA,B20005A_087MA,B20005A_088EA,B20005A_088MA,B20005A_089EA,B20005A_089MA,B20005A_090EA,B20005A_090MA,B20005A_091EA,B20005A_091MA,B20005A_092EA,B20005A_092MA,B20005A_093EA,B20005A_093MA,B20005A_094EA,B20005A_094MA,B20005A_095MA,B20005A_095EA,state
0400000US36,10476505,24126,5080071,14690,2528534,19232,92,101,2528442,19218,4337,903,3734,1057,13679,1737,8958,1551,30260,3256,20326,2407,41299,3352,33538,2908,82142,4522,40908,3318,123915,6459,161963,7119,134186,6323,148180,6380,126895,5803,175829,6314,226324,6711,191393,7997,335196,8140,625380,12568,2551537,18833,1468966,15690,1082571,13682,165620,5184,110769,4033,100590,4848,67668,3598,95879,5407,45090,3616,63393,3870,32883,2551,50493,3485,21263,2359,46008,3302,43233,3220,32277,2917,28452,2643,20358,2197,25276,2585,27048,1948,18075,1745,34243,2591,53953,3960,5396434,12769,1896451,13533,230,163,1896221,13511,3150,731,4343,1253,11158,1782,10409,1398,32195,3083,19771,2088,46264,3632,34103,2789,71939,3798,45381,2893,125220,5442,149854,5751,135219,6943,145779,5823,109712,5220,133127,5588,183040,7032,141316,5803,222036,7221,272205,8995,3499983,14707,2100162,16665,1399821,13513,206906,6737,147248,5721,135285,6172,100292,4989,139190,4873,67569,4198,83471,4229,43581,3249,78125,4468,29579,2841,67151,3751,53837,3192,33486,3225,33701,2755,21665,2236,29492,2485,34671,2850,19804,2045,37353,2817,37415,2748,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5674276,10794,2757830,6395,1389279,12924,58,93,1389221,12931,2809,836,2892,1072,8035,1472,8096,1758,22912,3321,15625,2331,35076,3679,31337,2892,66888,4964,43740,3575,102222,4131,116258,5356,101310,5233,103614,5025,79721,4886,93579,4645,114888,5495,86651,4242,132734,5746,220834,6284,1368551,12665,814859,11179,553692,11783,92486,4331,62529,3609,54851,4524,38676,3306,60166,4315,27720,2695,34883,3355,16999,2404,26139,2754,9589,1407,22240,2567,19598,2237,15494,2228,12036,1651,8153,1605,8154,1439,10341,1647,7406,1311,7770,1108,18462,1830,2916446,6223,956067,12354,40,59,956027,12358,1095,466,1105,475,7210,1410,7094,1652,24999,2727,21621,2819,36735,2923,29188,2618,58498,4357,32041,2559,81086,4853,104115,4933,83698,4855,83236,4937,63172,4063,59057,4100,71487,3907,52896,3731,67716,3987,69978,3856,1960379,12587,1231395,11915,728984,11329,132913,4874,84487,4911,79017,5190,57631,4379,69130,4350,32518,2673,46349,3319,23232,1995,34565,3091,14778,2114,31046,2704,28642,2616,20813,2739,19617,2072,11531,1471,10762,1527,10403,1498,6853,1235,7443,1316,7254,1193,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,539119,2099,275857,1615,157561,3682,0,151,157561,3682,492,188,350,198,737,362,1217,946,1657,543,1002,557,2077,885,1570,642,4144,839,3147,942,6857,1088,10210,1218,9915,1399,12511,1723,9684,1638,14323,1855,14730,1753,11966,1322,23222,1991,27750,2317,118296,3483,52188,2020,66108,3211,8920,1314,7240,1093,6396,964,3036,870,5076,939,2289,666,3878,985,2568,732,4095,1002,1436,444,3131,1264,2537,667,2220,708,1717,670,1867,519,1648,577,2830,751,971,541,1700,537,2553,723,263262,1434,102075,3628,16,28,102059,3620,343,183,353,195,1055,559,673,321,1847,560,1147,491,2124,566,2353,689,5326,977,4035,946,10382,1694,13966,1773,10410,1446,10387,1654,9387,1711,7393,1255,7740,975,4978,1110,4456,815,3704,928,161187,3942,78626,2667,82561,3649,12587,1554,8984,1080,8672,1250,6898,1041,7874,1133,4299,1035,5331,1169,2780,780,4828,924,2264,843,3260,728,3406,932,2721,811,2065,584,1649,580,1498,479,1257,430,693,326,775,453,720,360,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7763775,6953,3774225,4957,1902863,11979,181,163,1902682,12030,2504,619,2510,591,8532,1396,7122,1256,24865,2220,17531,2397,36033,2651,32066,2512,69570,3921,46130,3295,111999,5361,149025,5331,134897,4299,156497,5497,111949,4788,155723,6067,192821,6244,156218,5291,219082,6724,267608,6633,1871362,11677,1068399,9699,802963,12444,140721,5017,100710,4913,80078,3362,58499,3982,80255,4241,35311,2940,46190,3343,23035,2160,40982,3291,14400,1897,31112,2876,28138,2708,20062,2057,19084,1770,10305,1662,14032,1905,16092,1994,9800,1517,14885,1631,19272,1547,3989550,4011,1364393,12081,95,104,1364298,12082,2444,954,2937,701,8766,1318,9172,1462,32091,3069,24312,2321,48765,3724,40709,3023,81182,4249,50849,3274,133303,5229,150514,6370,115828,4492,112657,4434,84834,4582,86379,4663,122608,4980,86386,4849,94864,4386,75698,4020,2625157,12344,1533299,11701,1091858,12622,187874,6372,133434,4740,127705,5332,91150,4855,119243,5072,55042,3415,71634,4062,37013,3157,52836,3265,21466,2120,44279,3083,36773,2781,20454,1807,20942,2056,11248,1463,15735,1846,18678,2176,9821,1164,9893,1331,6638,1199,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2292666,4863,1121827,3306,591101,6341,68,76,591033,6342,2246,571,855,498,3674,714,3050,629,11838,1693,6628,1197,15024,1828,14439,1911,30411,2964,15476,1871,38565,2293,46033,2604,44004,3040,48297,2600,28571,2214,45996,2815,52346,2940,42612,2804,62278,3555,78690,3281,530726,6628,327188,5609,203538,5846,31451,2344,22382,1980,23768,2447,14434,1563,19088,1983,8475,1144,12905,1606,7347,1280,9261,1175,4065,806,9106,1056,7452,1180,4296,933,5200,997,3306,725,2700,636,4618,894,2285,565,4651,843,6748,886,1170839,2517,405808,5911,75,91,405733,5917,1005,421,1356,475,3989,614,4515,843,12887,1529,10503,1229,19905,1804,17530,1627,29427,2246,18300,1798,40106,2614,49138,2909,38293,1921,33262,2709,21289,1619,24211,1806,23218,1893,19204,1867,17787,1605,19808,1798,765031,6234,494439,5546,270592,6253,49990,2842,34052,2589,29901,2180,21739,1972,33703,2341,13874,1627,16914,2031,8466,1121,12263,1573,4556,923,10019,1132,8776,1485,6913,1079,5165,915,3632,725,3081,641,2010,566,1478,482,2045,586,2015,583,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2824056,6790,1383008,4763,613218,8707,13,21,613205,8702,2868,960,1195,607,3382,1025,2887,948,8282,1431,5451,1307,14104,2102,13835,2515,32619,3995,18229,2151,39611,3163,42987,2926,41560,3564,46426,4003,35985,3197,41149,3484,56840,3773,40609,3095,71729,4068,93457,3913,769790,9173,430603,6480,339187,8197,58471,4043,35957,3258,34406,2931,18458,2294,34985,3068,14481,2107,21013,2139,11117,1583,17019,2097,7053,1524,14354,1813,13761,1926,8481,1549,7639,1430,4277,909,5975,1329,8208,1273,5981,1370,7301,1162,10250,1282,1441048,3874,441911,8414,151,186,441760,8407,880,418,1219,514,3334,796,3747,1117,9628,1269,7315,1597,13783,1907,13941,2305,24855,2709,22902,2556,40253,3374,44232,3410,34640,2957,34826,2559,29176,2452,26279,2432,36764,2837,23849,2103,38657,2623,31480,2311,999137,8963,576719,8372,422418,9245,70025,4621,48792,3742,44472,3242,31881,3129,41076,2891,21294,2027,23901,2427,14541,1708,22561,2533,10090,1476,22036,2173,16109,2048,8805,1187,9741,1517,5219,1092,6623,1126,8828,1336,5186,874,5420,1066,5818,1301,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8627106,11012,4182078,6902,2107405,11942,358,255,2107047,11948,4569,986,3279,823,11758,1770,10125,1426,24367,2152,16202,1792,34188,2743,33585,2796,75724,4588,41023,2480,117683,5985,155585,5535,138811,6096,165254,6208,124735,5769,159319,4464,216318,6023,161044,5994,260570,7526,352908,7299,2074673,12089,1180934,12452,893739,13083,156167,5158,110178,5043,91168,4449,58710,3541,79845,4127,33825,2473,49178,3410,24514,2277,41601,3335,16831,1789,33499,2483,37526,2712,23003,1989,23155,2389,16470,1684,18104,1734,20482,2154,11813,1350,20553,2047,27117,2264,4445028,6716,1529945,13747,152,141,1529793,13759,3027,835,2170,426,8460,1327,11973,1665,30207,2579,20588,2076,45168,3199,38837,2972,81971,4245,59114,3772,145819,5160,155198,5431,129403,4872,122831,4313,95667,4363,103747,4090,133794,4571,94862,3789,131315,4635,115642,5113,2915083,12426,1751064,12020,1164019,12345,202258,5472,133664,4806,139049,5189,90566,3803,119565,5155,56066,3230,71312,4042,44861,3201,57044,3368,23363,2059,47412,3218,39407,3072,25076,2156,21307,1982,15804,1627,16784,1779,18691,1944,13658,1640,16689,1621,11443,1370,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,718478,4684,343411,3071,161854,5275,0,206,161854,5275,91,127,847,533,1337,766,318,267,1491,592,613,311,3418,1116,2783,820,4826,1029,3055,1014,5579,1257,9894,1809,11620,1986,14105,1767,9024,1645,13006,1628,16423,1853,12948,1889,20649,2061,29827,2533,181557,5309,97731,4040,83826,4150,12853,1432,8464,1310,8520,1363,6037,1297,7811,1345,4367,1304,4392,951,2492,903,4218,1202,1561,603,2985,955,2592,873,2782,984,2905,945,1540,628,2457,731,2288,697,1843,698,1734,692,1985,648,375067,2537,128628,4675,0,206,128628,4675,0,206,232,156,892,450,579,274,1363,590,923,578,3260,1047,2149,638,4116,906,3235,1045,8835,1447,12482,2141,10643,1351,13438,2143,7402,1340,10458,1527,13785,1794,10335,1722,13521,1545,10980,1463,246439,5336,135294,4256,111145,4855,17193,2006,12859,1980,10350,1784,7796,1172,10708,1954,5569,1238,7691,1212,3287,954,6836,1200,2110,656,3075,797,5122,1239,2303,732,3047,977,1854,651,1768,638,2412,727,2390,827,3673,880,1102,531,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2713576,6226,1323508,4090,646081,8122,19,31,646062,8121,1174,488,554,291,3649,1050,2226,693,9619,1810,7922,1407,16131,2339,12783,2102,30597,3158,17429,2446,43446,3794,54850,4229,48486,3573,45167,3501,39186,3297,53187,3513,61141,4652,43587,3232,64104,4137,90824,4096,677427,8718,411157,7368,266270,7108,43706,3582,32254,3164,28947,2585,21266,2202,27932,2609,11143,1714,16120,2198,7723,1381,13140,1937,5034,1426,11181,1990,8965,1451,5240,1208,5115,1142,3987,1011,3891,941,5342,1029,3278,793,4269,1064,7737,1279,1390068,3547,454335,7482,91,129,454244,7461,1268,848,697,310,3308,888,3248,1060,11521,1999,8980,1563,16440,2410,14464,1612,24800,2920,17584,2150,45332,3554,49566,3268,44267,3091,40169,2954,29016,3007,30666,3002,33677,2697,21990,2298,30755,2834,26496,2359,935733,7967,609016,8651,326717,8020,63025,3355,38572,3481,36091,2677,27176,2737,35553,2353,14206,1665,22130,2623,9192,1414,15303,1853,6365,1231,12269,1889,11547,1722,7060,1216,5743,1245,4131,917,5591,1170,5351,1163,2951,804,2297,873,2164,629,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,583244,2183,290639,1669,169233,3655,0,151,169233,3655,521,209,242,169,1137,464,901,456,3218,862,689,305,4404,1180,2702,834,6667,1194,6258,1238,11063,1279,15819,1834,14206,1638,16448,1985,12679,1677,15296,1790,15175,1537,10255,1468,13250,1409,18303,1605,121406,3856,59946,2406,61460,3456,10514,1382,8721,1450,7092,1234,4461,866,5329,1102,2761,713,2216,670,1786,542,3178,769,1202,449,2530,825,1994,631,1234,445,1865,612,1130,461,1054,473,1041,427,539,268,763,328,2050,592,292605,1219,121581,3343,34,50,121547,3342,284,160,322,199,1358,535,1508,582,3513,852,1790,530,4048,752,3381,819,6694,940,6512,1221,16480,1995,15278,1650,13882,1346,11615,1470,7023,1250,6884,966,7174,1225,4390,1049,5080,937,4331,775,171024,3309,91949,2873,79075,2924,13519,1588,11382,1432,10433,1404,5617,896,8708,1557,3767,997,4459,878,2260,534,3891,750,2114,594,3564,756,2255,569,1608,579,1830,576,1438,539,959,344,270,159,391,285,256,181,354,210,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4182722,6250,2029181,4689,990852,9220,38,64,990814,9209,1798,603,1033,436,6173,1108,4859,1142,15599,2183,12000,1741,25301,2827,21750,2655,51590,3764,31046,2727,78077,4286,83259,4813,70800,5018,76639,4195,56311,3746,71582,3988,85399,3777,61449,3791,94491,4356,141658,5219,1038329,9699,630116,8594,408213,8903,70240,4642,47533,3877,43215,3494,31266,2825,40568,3000,18954,2002,24349,2486,12774,1738,20031,2226,7388,1297,15267,2316,16103,1862,8953,1569,8755,1263,5785,1017,8329,1387,6356,1427,3786,825,5853,1182,12708,1835,2153541,3927,712905,10082,0,200,712905,10082,1530,649,1104,448,6816,1389,6999,1272,23438,2241,16662,2258,29224,2747,25482,2864,50030,3316,35658,3002,73583,4064,72825,3990,63909,4601,63515,3624,41015,3551,38659,2945,47832,3517,32580,2880,43298,2906,38746,3071,1440636,10884,930167,10957,510469,10055,87482,4953,67817,4343,62862,3956,39226,2925,58460,3368,24495,2871,31691,2853,15243,2407,23116,2347,9648,1454,18822,2061,16852,1751,12797,1949,9328,1453,6384,1256,6158,1077,6987,1292,4571,1096,4252,1043,4278,896,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
